index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,27,0,0,0,10.0,20,10.0,2.6690308351917946,12,2.0,29.16396929844686,16,28.3125,44.52432003782382,29,44.724137931034484,66.00000000000001,0,,0,5.825000000000001,10394.0,781,0,0.0,7810.0,False,-0.5667232288952184,12,5.090000000000001,12067.0,819,0,0.0,8190.0,False,-0.510272104720926,0,0.21800000000000003,65949,11,209,1.0,6124.628922562504,False,0.26018140827349207,5,6.172000000000001,37981,628,0,0.0,1676.151364500447,False,-0.29114409944213754,0,0.2,73740,5,523,1.0,23432.039226274093,False,0.04491177400116218,24,12.770000000000001,32911.0,259,0,0.0,7553.468048297737,False,-0.5514014645568288,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,68399,829,271,1.0,54796.66131135594,False,-0.08483797306331825,0.375,404955,0.0,0.0,10,0,0,12,5,5.0,17,29,29,223.0,111.0,15,12,29,913,2.102635157003533,151.99754017434316
80,29,0,0,0,10.0,20,10.0,2.7494858826498754,9,3.888888888888889,28.644245756679503,25,25.8,45.04579321381805,55,47.0,66.00000000000003,5,66.0,5,5.875000000000001,10174.0,793,0,0.0,7930.0,False,-0.5715714199139446,4,5.118000000000001,11915.0,827,0,0.0,8270.0,False,-0.5136658384340343,0,0.21800000000000003,66234,10,209,1.0,6014.142221972515,False,0.26437688057605063,15,6.317000000000002,37616,628,0,0.0,1726.6771343041216,False,-0.29734787051198697,0,0.2,73095,20,533,1.0,24582.29269809861,False,0.044057400059294774,55,13.296000000000001,32416.0,259,0,0.0,7418.859650979991,False,-0.558277027921573,0,0.2,103514,0,20,0.0,1320.0000000000005,False,-0.004814765280192591,0,0.6140000000000001,66144,874,276,1.0,57586.02326887698,False,-0.09305669162155861,0.375,401108,0.0,0.0,8,0,0,13,6,6.0,17,30,30,232.0,98.0,17,12,30,850,2.467465366004035,154.4650055403472
81,30,0,0,0,10.0,20,10.0,2.693053818100352,10,2.0,27.623036898294,14,17.0,44.61743707379404,61,42.967213114754095,66.00000000000003,12,66.0,0,5.870000000000001,10074.0,803,0,0.0,8030.0,False,-0.5730864796072965,10,5.214000000000001,11580.0,837,0,0.0,8370.0,False,-0.5223016786861402,0,0.21800000000000003,66214,10,219,1.0,6076.375618907389,False,0.2645798770968299,14,6.442000000000001,37218,628,0,0.0,1691.237797767021,False,-0.30493912132491807,0,0.2,73452,24,533,1.0,24444.046845891276,False,0.047577411233943975,51,13.751000000000001,30201.0,259,0,0.0,7154.366556658146,False,-0.5869779382227471,0,0.2,103514,0,20,0.0,1320.0000000000005,False,-0.004814765280192591,0,0.6140000000000001,64315,925,274,1.0,59355.12929325949,False,-0.10207909353799512,0.375,396568,0.0,0.0,13,0,0,9,9,9.0,22,31,28,260.0,147.0,16,14,28,1587,1.8664778199745342,156.33148336032173
82,28,0,0,0,10.0,20,10.0,2.62507653594148,5,1.0,27.33528698774707,4,17.0,43.83952842512899,11,25.0,66.00000000000001,9,66.0,5,5.920000000000002,9914.0,808,0,0.0,8080.0,False,-0.5771771407793467,0,5.204000000000001,11430.0,852,0,0.0,8520.0,False,-0.5245742682261681,0,0.21800000000000003,66209,5,229,1.0,6272.906102873787,False,0.2662829474542464,4,6.468000000000001,37134,628,0,0.0,1648.5480645712494,False,-0.30686277172021936,0,0.2,73384,18,543,1.0,24296.89910062449,False,0.04584631953232634,11,13.810000000000004,29818.0,259,0,0.0,7079.839329826492,False,-0.5921167031667554,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,64634,926,275,1.0,58745.40332166945,False,-0.10194404114680526,0.375,396037,0.0,0.0,10,0,0,14,4,4.0,16,30,29,190.0,55.0,16,12,29,794,2.2789664620067924,158.61044982232852
83,29,0,0,0,10.0,20,10.0,2.5042807131608233,9,1.0,27.33528698774707,0,,43.83952842512899,0,,66.00000000000001,10,66.0,4,5.955000000000003,9742.0,816,0,0.0,8160.0,False,-0.5811768983697958,5,5.254000000000001,11200.0,864,0,0.0,8640.0,False,-0.5297254711835646,0,0.21800000000000003,66200,4,239,1.0,6543.150712924194,False,0.2685860043544382,0,6.464000000000002,37134,628,0,0.0,1572.6882878649972,False,-0.3075553906116813,0,0.2,73384,8,553,1.0,24461.941514998307,False,0.046855345945968574,0,13.799000000000003,29818.0,259,0,0.0,7079.839329826492,False,-0.5921167031667554,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,65294,916,275,1.0,58307.008037418156,False,-0.09773300962275666,0.375,396286,0.0,0.0,10,0,0,11,3,3.0,19,30,22,250.0,83.0,15,14,22,860,1.7530393619672395,160.36348918429576
84,22,0,0,0,10.0,20,10.0,2.235684809892225,86,1.8953488372093024,27.033313793473113,4,17.0,43.93765688288808,8,47.0,66.0,10,66.0,42,6.371000000000001,8535.0,824,0,0.0,8240.0,False,-0.6165383916126296,44,5.689000000000002,9850.0,876,0,0.0,8760.0,False,-0.5688140112720441,0,0.21800000000000003,66177,10,249,1.0,6753.651982673728,False,0.27008794243078116,4,6.504000000000001,36910,698,0,0.0,1560.507997304773,False,-0.31175695271164133,0,0.2,73316,2,563,1.0,24790.967452652934,False,0.04803545634577435,8,13.879000000000003,29746.0,259,0,0.0,7001.628272509536,False,-0.5934752438006093,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,65578,914,275,1.0,58309.0183909597,False,-0.09501032503983783,0.375,393626,0.0,0.0,10,0,0,11,7,7.0,14,25,16,157.0,30.0,11,11,16,860,1.7850149089936167,162.14850409328938
85,16,0,0,0,10.0,20,10.0,2.0709048593217343,27,1.0,27.48485911012672,9,33.666666666666664,43.49573641198946,5,23.0,66.0,8,66.0,0,6.329000000000002,8445.0,833,0,0.0,8330.0,False,-0.6179019453366462,27,5.915000000000001,9096.0,887,0,0.0,8870.0,False,-0.5899945457851039,0,0.21800000000000003,66410,2,254,1.0,6985.29602369083,False,0.2764576084554429,4,6.540000000000002,36801,723,0,0.0,1497.264213289614,False,-0.3143247793830724,0,0.2,73248,0,569,0.6,24749.074018422005,False,0.046947862137742505,5,13.921000000000006,29346.0,264,0,0.0,7256.0028050734545,False,-0.5968110560564331,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,65991,909,277,1.0,57819.62439849842,False,-0.09340250865273306,0.325,392851,0.0,0.0,11,0,0,4,4,4.0,15,19,18,86.0,33.0,5,11,18,963,1.2215575340087526,163.37006162729813
86,18,0,0,0,10.0,20,10.0,2.242219141711016,28,3.357142857142857,24.52354963608197,37,15.0,43.026091387776965,5,23.0,65.99999999999999,9,66.0,28,6.609000000000003,7669.0,843,0,0.0,8430.0,False,-0.6399006120841161,0,5.888000000000002,8996.0,897,0,0.0,8970.0,False,-0.5915096054784559,0,0.21800000000000003,66404,0,262,0.8,6425.170004653476,False,0.2712339536242854,37,6.9060000000000015,35862,745,0,0.0,1670.453260574707,False,-0.3298901332964346,0,0.2,73248,0,569,0.0,24481.845999645095,False,0.04531409950506278,5,13.966000000000003,28626.0,301,0,0.0,7381.588440460673,False,-0.6048470437593346,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,66470,904,278,1.0,57243.58661455037,False,-0.09157804593825646,0.225,390789,0.0,0.0,11,0,0,9,4,4.0,15,24,18,128.0,24.0,10,8,18,794,1.6366024399758317,165.00666406727396
87,18,0,0,0,10.0,20,10.0,2.1989668458334632,16,1.6875,26.453371153766863,20,40.0,43.170187210063744,10,46.0,65.99999999999999,9,66.0,10,6.681000000000002,7289.0,857,0,0.0,8570.0,False,-0.649293982182898,6,5.948,8798.0,903,0,0.0,9030.0,False,-0.5966002060481183,0,0.21800000000000003,67101,0,256,0.9,6772.063015364317,False,0.28712874582623593,5,6.919000000000001,35748,752,0,0.0,1653.6230680667643,False,-0.3321254946947139,0,0.2,73273,0,574,1.0,24779.68745857659,False,0.047440711752910605,5,14.011000000000003,27981.0,311,0,0.0,8226.998428821495,False,-0.6075651515056828,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,66604,904,279,1.0,57439.84923789762,False,-0.08936047097815392,0.3625,390308,0.0,0.0,14,0,0,10,7,7.0,15,25,22,165.0,48.0,12,6,22,1854,1.7267089579836465,166.7333730252576
88,22,0,0,0,10.0,20,10.0,2.263092417881122,12,3.25,26.473448759138375,15,26.666666666666668,43.99184648731359,76,46.0,65.99999999999999,0,,2,6.691000000000001,7157.0,866,0,0.0,8660.0,False,-0.6519301860493304,10,6.042000000000002,8468.0,914,0,0.0,9140.0,False,-0.6049330343615539,0,0.21800000000000003,67382,2,256,1.0,6781.729067175186,False,0.29234820104062215,5,6.964,35638,752,0,0.0,1701.8454982466037,False,-0.3336938672256213,0,0.2,73563,5,574,1.0,25383.68712751369,False,0.05467937791175241,66,14.666,25376.0,311,0,0.0,8233.242564092034,False,-0.6393795619866474,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,63108,970,289,1.0,61746.09109269417,False,-0.10218913672073324,0.375,384206,0.0,0.0,11,0,0,13,7,7.0,14,27,22,178.0,103.0,13,9,22,1210,1.5344662750139832,168.2678393002716
89,22,0,0,0,10.0,20,10.0,2.2698181124082497,3,2.6666666666666665,26.833620934679068,40,28.125,43.597122328013036,5,25.0,65.99999999999999,8,66.0,1,6.699,7060.0,874,0,0.0,8740.0,False,-0.6536573540997516,2,6.052000000000001,8304.0,926,0,0.0,9260.0,False,-0.6080843585237259,0,0.21800000000000003,67374,0,261,0.5,7003.575063951237,False,0.2942276269009297,40,7.359000000000002,34723,752,0,0.0,1706.9032205310039,False,-0.3503560504306648,0,0.2,72438,35,584,1.0,26399.89617227338,False,0.047136300773225365,5,14.650000000000002,25221.0,311,0,0.0,8345.25611068519,False,-0.6405899996901239,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,63511,965,291,1.0,61277.22304653257,False,-0.10057880812332787,0.3125,382145,0.0,0.0,9,0,0,10,6,6.0,17,27,24,208.0,115.0,14,8,24,728,1.784003628010396,170.05184292828199
90,24,0,0,0,10.0,20,10.0,2.283199762822806,10,2.5,27.513135226273118,25,32.0,45.08967127033837,54,51.074074074074076,65.99999999999999,9,66.0,10,6.798000000000001,6760.0,881,0,0.0,8810.0,False,-0.6616871704745168,0,6.050000000000002,8174.0,939,0,0.0,9390.0,False,-0.6100539361250833,0,0.21800000000000003,67364,0,266,0.5,7318.49397018865,False,0.29692031088680915,25,7.569000000000002,34558,757,0,0.0,1728.3822204568642,False,-0.35317292496341623,0,0.2,72328,50,584,1.0,27708.024783191264,False,0.05378883620796052,44,15.085000000000004,24825.0,311,0,0.0,8556.585055370939,False,-0.6441400715590592,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,61347,1009,292,1.0,64767.47831177141,False,-0.10458034012986774,0.3125,378870,0.0,0.0,13,0,0,13,4,4.0,17,30,28,257.0,84.0,16,8,28,1484,1.6881913549732417,171.74003428325523
91,28,0,0,0,10.0,20,10.0,2.322380983307072,6,3.3333333333333335,27.27292909359629,4,17.0,45.45207489551607,57,47.0,65.99999999999999,7,66.0,1,6.798000000000002,6667.0,889,0,0.0,8890.0,False,-0.6632931337494697,5,6.100000000000001,7949.0,951,0,0.0,9510.0,False,-0.6150536331131446,0,0.21800000000000003,67354,0,267,0.1,7281.872067990209,False,0.29640333864096396,4,7.584000000000002,34464,762,0,0.0,1769.6543092799889,False,-0.3545125877939486,0,0.2,72605,44,589,1.0,27971.280993577202,False,0.058785328207434366,52,15.561000000000005,23697.0,311,0,0.0,8481.880948108446,False,-0.658389390532822,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,59130,1056,295,1.0,67467.39108966496,False,-0.1128632994054866,0.2625,375380,0.0,0.0,11,0,0,18,5,5.0,16,34,20,300.0,85.0,20,8,20,1007,1.8761160640278831,173.6161503472831
92,20,0,0,0,10.0,20,10.0,2.0648659236482656,35,1.0,26.77653752274204,8,17.0,45.0513514591613,46,42.69565217391305,65.99999999999999,0,,30,7.097000000000002,5927.0,897,0,0.0,8970.0,False,-0.6845039694563966,5,6.145000000000001,7719.0,963,0,0.0,9630.0,False,-0.6202048360705412,0,0.21800000000000003,67422,0,263,0.0,7042.229368481157,False,0.29545705465808253,4,7.620000000000002,34345,797,0,0.0,1645.6981411476677,False,-0.3578173388862218,0,0.2,72469,42,599,1.0,28110.374099992787,False,0.05797277001328392,46,15.969000000000003,22254.0,311,0,0.0,8327.503169572774,False,-0.676977469831305,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,57166,1092,305,1.0,69326.07579340413,False,-0.12274749329656598,0.25,370816,0.0,0.0,8,0,0,10,6,6.0,18,28,20,193.0,52.0,13,7,20,268,1.5386161520145833,175.1547664992977
93,20,0,0,0,10.0,20,10.0,2.2477631300819736,38,3.026315789473684,26.77653752274204,0,,44.437063855308885,9,25.0,65.99999999999999,0,,4,7.107000000000002,5797.0,902,0,0.0,9020.0,False,-0.6876855948124356,34,6.480000000000002,6703.0,978,0,0.0,9780.0,False,-0.6487182594994243,0,0.21800000000000003,67388,1,273,1.0,7312.242506838658,False,0.297301485554468,0,7.616000000000001,34264,824,0,0.0,1852.1568191875463,False,-0.3574114199442366,0,0.2,72469,32,609,1.0,27919.021088610858,False,0.05680288744978094,9,16.013000000000005,21927.0,311,0,0.0,8327.503169572774,False,-0.6809758558039399,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,56941,1091,315,1.0,69270.83666614199,False,-0.1251607946935269,0.375,369003,0.0,0.0,7,0,0,13,6,6.0,14,27,14,200.0,15.0,15,5,14,200,2.0795786780072376,177.23434517730493
94,14,0,0,0,10.0,20,10.0,2.195868217919604,17,1.6470588235294117,27.433119866864807,5,47.0,43.482902125226964,13,24.076923076923077,65.99999999999999,0,,9,7.193000000000001,5507.0,910,0,0.0,9100.0,False,-0.6952608932791952,8,6.526000000000002,6397.0,990,0,0.0,9900.0,False,-0.6561723531907158,0,0.21800000000000003,67595,8,278,1.0,7643.974268731773,False,0.3041102045973721,0,7.616000000000001,34264,824,0,0.0,1809.3954115657536,False,-0.3578018423792912,0,0.2,72469,22,619,1.0,27519.445052586518,False,0.05435998344757789,13,16.134000000000007,21181.0,316,0,0.0,8668.865877929278,False,-0.688010553061582,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,56628,1094,325,1.0,69020.29492499829,False,-0.12934764265175916,0.375,367555,0.0,0.0,8,0,0,9,6,6.0,7,16,12,120.0,12.0,9,5,12,435,1.4055068700108677,178.6398520473158
95,12,0,0,0,10.0,20,10.0,2.260681339534835,2,8.0,28.114394306309467,5,47.0,42.13853199122987,19,24.473684210526315,65.99999999999999,0,,2,7.2040000000000015,5357.0,922,0,0.0,9220.0,False,-0.6979880007272287,0,6.5180000000000025,6317.0,998,0,0.0,9980.0,False,-0.6573844009453973,0,0.21800000000000003,67830,0,281,0.8,7900.144800072961,False,0.3107403246724337,0,7.616000000000001,34248,826,0,0.0,1867.3227864557737,False,-0.35756511890824305,0,0.2,72469,12,629,1.0,26842.5093541593,False,0.050221374577597386,19,16.311,20032.0,321,0,0.0,9024.72057232534,False,-0.6998843245397861,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,56163,1103,335,1.0,68588.80078632654,False,-0.13585089137007528,0.35,365930,0.0,0.0,8,0,0,8,5,5.0,8,16,15,108.0,24.0,9,3,15,435,1.3944316579727456,180.03428370528854
96,15,0,0,0,10.0,20,10.0,2.260681339534835,0,,28.39344347912554,10,32.0,41.3784383456954,10,23.0,65.99999999999999,4,66.0,0,7.202000000000002,5217.0,936,0,0.0,9360.0,False,-0.7001090842979213,0,6.518000000000001,6257.0,1004,0,0.0,10040.0,False,-0.6582934367614084,0,0.21800000000000003,68065,0,276,0.0,7836.59040023865,False,0.314451275498408,5,7.666,34143,826,0,0.0,1867.3227864557737,False,-0.3594824718655317,0,0.2,72149,12,639,1.0,26781.54342464887,False,0.04593585112217009,10,16.392,19642.0,321,0,0.0,9114.295356799299,False,-0.7041054048102949,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,56197,1103,341,1.0,68146.41749530203,False,-0.13763915294855633,0.25,365184,0.0,0.0,9,0,0,10,3,3.0,8,18,15,178.0,57.0,11,4,15,699,1.2984193080337718,181.33270301332232
97,15,0,0,0,10.0,20,10.0,2.296929662633225,14,2.7142857142857144,28.371839039331107,53,28.32075471698113,41.97472635246322,5,69.0,65.99999999999999,0,,6,7.262000000000002,4999.0,944,0,0.0,9440.0,False,-0.7055026968062542,8,6.598000000000001,5968.0,1016,0,0.0,10160.0,False,-0.6652324101569602,0,0.21800000000000003,68347,4,276,1.0,7839.815293505918,False,0.31963018181533065,43,8.091000000000001,32974,826,0,0.0,1897.263901335044,False,-0.38055563152735383,0,0.2,71228,50,644,1.0,28450.31572295287,False,0.044876781989856444,0,16.382000000000005,19407.0,326,0,0.0,9249.21952682194,False,-0.7061539713215342,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,55852,1098,351,1.0,69254.24953500461,False,-0.13564335612542938,0.375,362289,0.0,0.0,9,0,0,10,8,8.0,6,16,17,122.0,64.0,9,6,17,865,3.324602384993341,184.65730539831566
98,17,0,0,0,10.0,20,10.0,2.3057359892570735,2,3.0,28.371839039331107,0,,42.33877195194854,21,45.95238095238095,65.99999999999999,0,,2,7.276000000000002,4849.0,955,0,0.0,9550.0,False,-0.7083813102236228,0,6.590000000000002,5878.0,1025,0,0.0,10250.0,False,-0.6665959638809769,0,0.21800000000000003,68341,0,282,0.6,8000.858609091372,False,0.3209909848720064,0,8.048,32974,826,0,0.0,1904.5379271263428,False,-0.3804892178375332,0,0.2,72068,40,638,1.0,28147.01006691641,False,0.053293533294917095,5,16.432000000000006,19252.0,326,0,0.0,9249.21952682194,False,-0.7080492307275232,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,54887,1109,361,1.0,70779.69809471093,False,-0.13757571746350264,0.325,361763,0.0,0.0,7,0,0,2,2,2.0,9,11,19,178.0,78.0,11,6,19,1040,1.3171654200414196,185.97447081835708
99,19,0,0,0,10.0,20,10.0,2.248466084290126,13,1.6153846153846154,28.371839039331107,0,,43.333119342155904,26,51.23076923076923,65.99999999999999,7,66.0,3,7.304000000000001,4716.0,962,0,0.0,9620.0,False,-0.7113508272225926,10,6.690000000000001,5508.0,1038,0,0.0,10380.0,False,-0.6758378280104236,0,0.21800000000000003,68320,3,292,1.0,8291.322397737553,False,0.3232595219193393,0,8.048000000000002,32974,826,0,0.0,1857.232985623644,False,-0.3809211238826977,0,0.2,72413,30,643,1.0,28714.350908186178,False,0.06098058831411277,21,16.637000000000004,19063.0,326,0,0.0,9249.21952682194,False,-0.7103602244548259,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,54017,1125,364,1.0,72773.75925992538,False,-0.13636218087885993,0.375,360525,0.0,0.0,12,0,0,6,4,4.0,8,14,20,197.0,45.0,14,5,20,1007,1.5628066240460612,187.53727744240314
100,20,0,0,0,10.0,20,10.0,2.310772266986604,94,2.4042553191489366,28.9950914014435,5,49.0,43.99393354496407,46,47.0,65.99999999999999,0,,31,7.6110000000000015,3894.0,973,0,0.0,9730.0,False,-0.734591842918611,63,7.310000000000001,2939.0,1047,0,0.0,10470.0,False,-0.7523180413308285,0,0.21800000000000003,68559,0,293,0.6,8495.561780622946,False,0.3294885395305494,0,8.048,32754,917,0,0.0,2118.978168826716,False,-0.38254863531191946,0,0.2,72758,20,648,1.0,29087.970765165588,False,0.06748328359907058,41,17.026000000000003,17914.0,331,0,0.0,9597.375253877799,False,-0.7222810654177653,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,51855,1161,374,1.0,75760.95684570329,False,-0.14274748827020337,0.325,354187,0.0,0.0,8,0,0,9,8,8.0,5,14,22,210.0,49.0,14,6,22,790,1.9024136870284565,189.4396911294316
101,22,0,0,0,10.0,20,10.0,2.286423013986872,11,1.8181818181818181,28.5730062789031,5,16.0,43.58612214955816,37,41.054054054054056,65.99999999999999,0,,2,7.600000000000001,3750.0,983,0,0.0,9830.0,False,-0.7374401551421126,9,7.337000000000002,2650.0,1057,0,0.0,10570.0,False,-0.7595600266650506,0,0.21800000000000003,68539,1,303,1.0,8659.907325521628,False,0.3306238457126311,5,8.098000000000003,32644,917,0,0.0,2096.6499038259617,False,-0.3847611534811281,0,0.2,72758,10,658,1.0,28965.3984371983,False,0.06673390825231594,37,17.355000000000004,16591.0,336,0,0.0,9600.530109711442,False,-0.7384387335405191,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,50336,1188,384,1.0,77124.31311367507,False,-0.15074651257343916,0.375,350782,0.0,0.0,7,0,0,7,6,6.0,9,16,16,250.0,48.0,16,6,16,200,1.774155821010936,191.21384695044253
102,16,0,0,0,10.0,20,10.0,2.3314451628048363,9,3.3333333333333335,29.813502835571693,10,47.0,42.8428467806661,10,25.0,66.0,2,66.0,9,7.6880000000000015,3445.0,994,0,0.0,9940.0,False,-0.7450154536088722,0,7.328000000000002,2560.0,1066,0,0.0,10660.0,False,-0.7609235803890674,0,0.21800000000000003,68979,0,303,1.0,9033.491359178222,False,0.34206938406568493,0,8.093,32644,917,0,0.0,2137.9352142920347,False,-0.38438420818534375,0,0.2,72523,5,668,1.0,28768.089163662815,False,0.06265415284143898,10,17.418000000000006,15986.0,341,0,0.0,10166.404466929947,False,-0.7423767502602623,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,50218,1188,392,1.0,76769.30197543133,False,-0.1535695085145335,0.375,349869,0.0,0.0,10,0,0,9,4,4.0,4,13,12,151.0,9.0,13,3,12,802,1.8973907220060937,193.11123767244862
103,12,0,0,0,10.0,20,10.0,2.331609867819639,18,2.3333333333333335,29.35155779899897,5,17.0,42.06400200917225,20,33.3,66.0,0,,10,7.779000000000002,3115.0,1004,0,0.0,10040.0,False,-0.753499787891643,8,7.408000000000001,2278.0,1076,0,0.0,10760.0,False,-0.7679534573662202,0,0.21800000000000003,68937,8,313,1.0,9205.690470029236,False,0.34287466418959195,5,8.143,32539,917,0,0.0,2138.0862487906093,False,-0.38630018215957296,0,0.2,72814,0,670,1.0,28182.88134614541,False,0.0626345410791082,12,17.528,15524.0,341,0,0.0,10008.88120945865,False,-0.7489889022812892,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,49552,1198,402,1.0,76924.67440698836,False,-0.15918973228859754,0.375,348273,0.0,0.0,8,0,0,3,7,7.0,6,9,14,150.0,24.0,9,3,14,576,1.1494910860201344,194.26072875846876
104,14,0,0,0,10.0,20,10.0,2.331609867819639,0,,30.054970584469487,40,32.25,41.68572023714615,5,25.0,66.0,0,,0,7.769000000000001,3055.0,1010,0,0.0,10100.0,False,-0.754408823707654,0,7.400000000000001,2138.0,1090,0,0.0,10900.0,False,-0.770074540936913,0,0.21800000000000003,69182,0,316,0.8,9497.370704692357,False,0.35001160185428437,35,8.488000000000001,32014,917,0,0.0,2138.0862487906093,False,-0.39588694694601634,0,0.2,71769,25,680,1.0,29097.66402587112,False,0.05544956791674989,5,17.566000000000003,15124.0,346,0,0.0,10399.019822226443,False,-0.7514946882467846,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,49427,1193,412,1.0,76923.06424291537,False,-0.16039156153673473,0.35,346223,0.0,0.0,8,0,0,5,3,3.0,6,11,15,164.0,24.0,11,3,15,445,1.5434776389738545,195.8042063974426
105,15,0,0,0,10.0,20,10.0,2.335131790214595,7,2.4285714285714284,29.40514129297938,38,26.86842105263158,40.808421635778664,10,23.0,65.99999999999999,4,66.0,5,7.819000000000002,2825.0,1023,0,0.0,10230.0,False,-0.7594085206957154,2,7.420000000000002,2024.0,1097,0,0.0,10970.0,False,-0.772468335252409,0,0.21800000000000003,69250,0,318,0.7,9350.834931167443,False,0.34991540758511636,33,8.783000000000001,31348,917,0,0.0,2141.3158516267836,False,-0.40801895575820546,0,0.2,70748,53,690,1.0,29716.283417215185,False,0.04674738892688696,10,17.661,14734.0,346,0,0.0,10174.178887370865,False,-0.7576380244832615,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,49461,1193,418,1.0,76272.44701148395,False,-0.16317446353826043,0.3375,343904,0.0,0.0,10,0,0,4,7,7.0,6,10,21,154.0,60.0,10,5,21,549,1.3199745560414158,197.12418095348403
