index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,14,0,0,0,10.0,20,10.0,22.85945399347677,14,24.0,2.048310532418769,10,1.5,25.992398300309063,22,28.5,40.0,20,40.0,0,0.524,36000,12,130,1.0,3091.72901915198,False,0.2950869066115689,0,0.47900000000000004,20891,795,0,0.0,7950.0,False,-0.1422855368907592,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,10,7.7070000000000025,3522.0,712,0,0.0,16275.93124335546,False,-0.7145733122401476,6,1.3670000000000002,76085,0,10,1.0,259.9239830030906,False,0.12522643307548093,12,18.851000000000003,-34072,582,0,0.0,1192.1167298677235,False,-1.49423385403077,0,0.5510000000000002,78027,637,326,1.0,29597.157717296872,False,-0.06946439919153484,9,6.878000000000001,66171,1085,0,0.0,28201.752155835333,False,-0.19530974810367735,0.375,287835,0.0,0.0,12,0,0,9,10,9.2,15,24,13,135.0,30.0,9,5,13,976,0.99490995897213,106.8837509691366
80,13,0,0,0,10.0,20,10.0,22.85945399347677,0,,2.048310532418769,0,,25.992398300309063,0,,40.0,20,40.0,0,0.524,35930,9,140,1.0,3290.3235590867475,False,0.29609747092350625,0,0.47900000000000004,20761,808,0,0.0,8080.0,False,-0.14452761201752268,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.697000000000002,3522.0,712,0,0.0,16275.93124335546,False,-0.7145733122401476,0,1.3610000000000002,76085,0,10,0.0,259.9239830030906,False,0.12522643307548093,0,18.839000000000002,-36797,582,0,0.0,1192.1167298677235,False,-1.53446535123302,0,0.5510000000000002,78347,627,328,1.0,29417.233734293783,False,-0.06715836933339792,12,6.9890000000000025,65965,1085,0,0.0,28201.752155835333,False,-0.19737480749919636,0.25,285024,0.0,0.0,9,0,0,5,5,5.0,9,14,13,116.0,30.0,8,5,13,520,1.0186465269653127,107.90239749610191
81,13,0,0,0,10.0,20,10.0,22.94679840871709,12,24.0,2.0517948323895974,14,2.0714285714285716,26.627159045324596,61,28.852459016393443,40.0,20,40.0,0,0.524,36148,6,138,1.0,3226.6581804029584,False,0.30251902625647537,0,0.47900000000000004,20631,821,0,0.0,8210.0,False,-0.14676968714428615,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,14,7.837000000000001,2899.0,724,0,0.0,16613.482047911173,False,-0.7256923692454141,0,1.3610000000000002,76056,4,20,1.0,540.7503602360503,False,0.12687132092359735,61,19.449,-40596,582,0,0.0,1194.1445924507457,False,-1.5905382561495078,0,0.551,76907,678,330,1.0,31253.213832730075,False,-0.07239128949561387,12,7.097000000000002,65759,1085,0,0.0,28890.467564177186,False,-0.19598783236841674,0.375,279015,0.0,0.0,11,0,0,3,10,10.0,12,15,10,99.0,33.0,7,6,10,808,0.9951251710299402,108.89752266713185
82,10,0,0,0,10.0,20,10.0,22.94679840871709,0,,2.0517948323895974,0,,26.53210243788723,16,25.0625,40.0,7,40.0,0,0.524,36058,5,148,1.0,3446.126164490129,False,0.3031997199905164,0,0.47900000000000004,20521,832,0,0.0,8320.0,False,-0.14866682763616296,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.823000000000002,2899.0,724,0,0.0,16613.482047911173,False,-0.7256923692454141,0,1.3610000000000002,76286,0,19,0.4,504.10994631985733,False,0.12999653009847387,11,19.498,-44113,582,0,0.0,1194.1445924507457,False,-1.642462724281733,0,0.5510000000000002,76677,673,340,1.0,31456.104940698104,False,-0.07367999127513356,7,7.155000000000001,65504,1096,0,0.0,29079.1842719244,False,-0.1975981942162077,0.3,275043,0.0,0.0,10,0,0,3,5,5.0,13,16,14,99.0,24.0,7,3,14,430,0.9291769820265472,109.8266996491584
83,14,0,0,0,10.0,20,10.0,22.8725526789673,12,22.0,2.0517948323895974,0,,26.314522310347183,5,16.0,40.0,3,40.0,0,0.524,36232,4,146,1.0,3379.3926911292256,False,0.30805064832412166,0,0.47900000000000004,20411,843,0,0.0,8430.0,False,-0.15056396812803974,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.823000000000002,2635.0,736,0,0.0,16834.198771719934,False,-0.7294533943878982,0,1.3610000000000002,76366,0,14,0.0,368.4033123448606,False,0.13017586193100011,0,19.487000000000002,-47642,582,0,0.0,1194.1445924507457,False,-1.6945643586401697,0,0.5510000000000002,76677,663,350,1.0,31446.528291760183,False,-0.07372799212189772,3,7.178000000000001,65400,1101,0,0.0,28972.28906369225,False,-0.19917653719767311,0.25,271290,0.0,0.0,10,0,0,8,1,1.0,9,17,12,120.0,45.0,9,5,12,544,1.0054260679753497,110.83212571713375
84,12,0,0,0,10.0,20,10.0,22.8725526789673,0,,2.0517948323895974,0,,26.293774248543723,29,26.137931034482758,40.0,20,40.0,0,0.524,36122,5,156,1.0,3618.1182179188986,False,0.3083736024614347,0,0.47900000000000004,20321,852,0,0.0,8520.0,False,-0.15211617398502983,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.823000000000001,2635.0,736,0,0.0,16834.198771719934,False,-0.7294533943878982,0,1.3610000000000002,76826,0,4,0.0,105.1750969941749,False,0.13502410270469475,19,19.677000000000003,-52013,582,0,0.0,1194.1445924507457,False,-1.7590971565377973,0,0.5510000000000002,76735,665,350,1.0,31485.359875281578,False,-0.07295193285909692,10,7.275000000000001,64838,1118,0,0.0,29396.439609871883,False,-0.20268437867840267,0.25,266675,0.0,0.0,15,0,0,6,7,7.0,3,9,13,140.0,39.0,9,3,13,1060,1.0168088789796457,111.8489345961134
85,13,0,0,0,10.0,20,10.0,22.8725526789673,0,,2.027220171444531,2,1.0,26.076037389352066,18,23.38888888888889,40.00000000000001,20,40.0,0,0.524,36032,4,166,1.0,3836.8437447085716,False,0.3090414912336341,0,0.47900000000000004,20211,863,0,0.0,8630.0,False,-0.15401331447690664,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,2,7.843000000000003,2593.0,736,0,0.0,16834.198771719934,False,-0.730481520994346,1,1.3710000000000002,77008,0,2,0.2,52.15207477870413,False,0.13731971177106223,13,19.788000000000004,-56504,582,0,0.0,1179.842139780717,False,-1.8255071963460892,0,0.551,77215,655,348,1.0,30999.804490025606,False,-0.07057388356460517,8,7.3450000000000015,64315,1136,0,0.0,29622.378474303947,False,-0.20679475477768555,0.275,262081,0.0,0.0,13,0,0,5,7,6.2,4,9,12,112.0,12.0,9,4,12,680,1.0023269440280274,112.85126154014142
86,12,0,2,1,10.0,20,10.0,22.88276725586679,12,23.0,2.131432496913171,15,2.6666666666666665,26.076037389352066,0,,40.00000000000001,20,40.0,0,0.524,36198,5,164,1.0,3802.7738299621533,False,0.31417981149256935,0,0.47900000000000004,20121,872,0,0.0,8720.0,False,-0.15556552033389673,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,15,7.991000000000003,1962.0,748,0,0.0,17116.309907388357,False,-0.7424749711465036,0,1.37,76968,5,12,1.0,323.56961115679064,False,0.1387327418773478,0,19.775000000000006,-61024,582,0,0.0,1240.4937132034654,True,-1.8917920827867991,0,0.5510000000000002,77615,645,348,1.0,30739.044116132085,False,-0.06787106352497581,10,7.437000000000002,64163,1136,0,0.0,29622.378474303947,False,-0.20831848792389376,0.375,318238,0.0,0.1,13,0,0,4,7,7.0,2,6,6,142.0,24.0,9,3,6,876,0.8709538469556719,113.7222153870971
87,6,1,0,0,10.0,20,10.0,22.88276725586679,0,,2.131432496913171,0,,26.48132123665764,5,44.0,40.00000000000001,20,40.0,0,0.524,36098,5,174,1.0,4031.601502520821,False,0.3146769946280021,0,0.47900000000000004,20021,882,0,0.0,8820.0,False,-0.15729019350833018,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,7.976000000000001,1962.0,748,0,0.0,17116.309907388357,False,-0.7424749711465036,0,1.37,77188,0,12,0.5,317.7758548398917,False,0.14193802027696903,0,19.775000000000002,-61024,582,0,0.0,1240.4937132034654,True,-1.8917920827867991,0,0.5510000000000002,78015,635,348,1.0,30735.638985277605,False,-0.06387830692557957,10,7.527000000000002,63791,1141,0,0.0,30215.187531026364,False,-0.20907629927809948,0.3125,318286,0.0,0.1,11,0,0,1,4,4.0,3,4,11,66.0,21.0,4,2,11,820,0.7073514630319551,114.42956685012905
88,11,0,0,0,10.0,20,10.0,22.981067517865267,13,24.0,2.263569810090668,4,5.0,26.48132123665764,0,,40.000000000000014,20,40.0,0,0.524,36320,4,171,1.0,3969.7625455549605,False,0.32126802362034695,0,0.47900000000000004,19911,893,0,0.0,8930.0,False,-0.15918733400020696,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,4,8.016000000000002,1582.0,761,0,0.0,17488.592381095466,False,-0.7472204795342162,0,1.37,77168,0,16,0.4,423.7011397865222,False,0.14242467585804935,0,19.775000000000002,-61024,582,0,0.0,1317.3976294727686,True,-1.8912243837607017,0,0.5510000000000002,78375,625,349,1.0,30510.825772911026,False,-0.06139629205096978,11,7.6270000000000024,63617,1141,0,0.0,30215.187531026364,False,-0.21082057274810098,0.3,318184,0.0,0.1,13,0,0,4,6,6.0,3,7,8,101.0,42.0,7,4,8,872,0.8598860960337333,115.28945294616278
89,8,1,0,0,10.0,20,10.0,22.92321619985013,4,21.0,2.263569810090668,0,,26.959683508150988,5,46.0,40.000000000000014,9,40.0,0,0.524,36294,5,177,1.0,4107.409267373473,False,0.3227451496563325,0,0.47900000000000004,19821,902,0,0.0,9020.0,False,-0.16073953985719705,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.012000000000002,1498.0,765,0,0.0,17536.26039288535,False,-0.7486932952328541,0,1.37,77398,0,11,0.0,296.55651858966087,False,0.14488178966375084,0,19.775000000000002,-61024,582,0,0.0,1317.3976294727686,True,-1.8912243837607017,0,0.551,78375,615,359,1.0,30940.205357512867,False,-0.05924412130964429,9,7.706000000000002,63261,1146,0,0.0,30895.797300341033,False,-0.21097790937626662,0.25,317858,0.0,0.1,12,0,0,5,4,4.0,1,6,8,81.0,36.0,6,2,8,514,0.8089747910271399,116.09842773718992
90,8,0,0,0,10.0,20,10.0,22.92321619985013,0,,2.2538262928376374,3,2.0,27.839801079098812,10,44.0,40.000000000000014,10,40.0,0,0.524,36214,3,187,1.0,4316.6414293719745,False,0.32359424354751426,0,0.47900000000000004,19701,914,0,0.0,9140.0,False,-0.1628091476665172,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,8.042000000000002,1438.0,765,0,0.0,17536.26039288535,False,-0.7501620475277796,0,1.37,77832,0,4,0.3,111.35920431639525,False,0.14992218862531112,0,19.775000000000006,-61024,582,0,0.0,1311.7269024315049,True,-1.891266244648609,0,0.5510000000000002,78375,605,369,1.0,31603.079652854787,False,-0.05592160967944066,10,7.797000000000002,62675,1156,0,0.0,32182.810047438226,False,-0.210401433274331,0.2875,317446,0.0,0.1,10,0,0,4,5,5.0,2,6,10,84.0,36.0,6,2,10,640,0.760825586039573,116.8592533232295
91,10,0,0,0,10.0,20,10.0,22.587404521530257,16,20.0,2.365707253845714,5,4.0,27.839801079098812,0,,40.000000000000014,11,40.0,0,0.524,36424,4,181,1.0,4128.320218396977,False,0.3275899454726809,0,0.47900000000000004,19611,923,0,0.0,9230.0,False,-0.1643613535235073,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,5,8.089,1028.0,781,0,0.0,17640.76293131513,False,-0.7589194520169014,0,1.37,77812,0,9,0.5,250.5582097118893,False,0.15065446835155602,0,19.775000000000006,-61024,582,0,0.0,1376.8416217382055,True,-1.8907855726031755,0,0.5510000000000002,78375,595,379,1.0,31724.6816420638,False,-0.055312106450484656,11,7.897000000000002,62499,1156,0,0.0,32182.810047438226,False,-0.21216575586467734,0.3125,316960,0.0,0.1,9,0,0,5,5,5.0,2,7,9,102.0,54.0,7,3,9,520,0.8735939100151882,117.73284723324468
92,9,0,0,0,10.0,20,10.0,22.643208494416964,14,23.142857142857142,2.365707253845714,0,,28.716868301379787,10,44.0,40.00000000000001,9,40.0,0,0.524,36678,1,177,1.0,4017.8479035118025,False,0.3344459988188025,0,0.47900000000000004,19481,936,0,0.0,9360.0,False,-0.16660342865027078,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.084000000000001,704.0,795,0,0.0,18001.350753061488,False,-0.7624372628202309,1,1.3800000000000001,78216,0,0,0.0,0.0,False,0.15476946244814196,0,19.775000000000006,-61024,582,0,0.0,1376.8416217382055,True,-1.8907855726031755,0,0.5510000000000002,78375,585,389,1.0,32359.36795630718,False,-0.05213088087661173,9,7.976000000000002,61939,1166,0,0.0,33483.868439408834,False,-0.21125824049216163,0.25,316604,0.0,0.1,11,0,0,4,4,3.2,1,5,14,72.0,57.0,5,4,14,744,0.7642126780119725,118.49705991125666
93,14,0,0,0,10.0,20,10.0,22.643208494416964,0,,2.474322076200417,5,4.0,28.716868301379787,0,,40.000000000000014,9,40.0,0,0.524,36608,0,185,0.8,4188.993571467138,False,0.3349831597990263,0,0.47900000000000004,19351,949,0,0.0,9490.0,False,-0.16884550377703425,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,5,8.134,614.0,795,0,0.0,18001.350753061488,False,-0.7646403912626192,0,1.3790000000000002,78196,0,5,0.5,143.58434150689894,False,0.15553411440145062,0,19.775000000000006,-61024,582,0,0.0,1440.0554483486426,True,-1.890318932807135,0,0.551,78375,575,399,1.0,32472.19927329338,False,-0.05156533871338092,9,8.057000000000002,61807,1166,0,0.0,33483.868439408834,False,-0.2125814824349214,0.2875,316162,0.0,0.1,7,0,0,6,5,5.0,3,9,15,139.0,75.0,9,5,15,200,0.8863933060201816,119.38345321727684
94,15,0,0,0,10.0,20,10.0,22.643208494416964,0,,2.474322076200417,0,,29.222733583438426,5,46.0,40.000000000000014,20,40.0,0,0.524,36508,0,195,1.0,4415.4256564113075,False,0.33543902687750166,0,0.47900000000000004,19251,959,0,0.0,9590.0,False,-0.1705701769514677,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.129000000000001,614.0,795,0,0.0,18001.350753061488,False,-0.7646403912626192,0,1.3790000000000002,78426,0,0,0.0,0.0,False,0.15786987140684747,0,19.775000000000006,-61024,582,0,0.0,1440.0554483486426,True,-1.890318932807135,0,0.5510000000000002,78465,570,401,1.0,32696.95814255991,False,-0.04953657389323885,12,8.168000000000003,61605,1166,0,0.0,34073.707358289204,False,-0.21165000572257422,0.25,316080,0.0,0.1,12,0,0,7,5,5.0,4,11,14,152.0,72.0,11,4,14,750,0.9872263019788079,120.37067951925565
95,14,0,0,0,10.0,20,10.0,22.643208494416964,0,,2.521823124721629,13,2.769230769230769,30.536309838038633,15,44.0,40.000000000000014,18,40.0,0,0.524,36378,3,205,1.0,4671.857741355478,False,0.33537749200364725,0,0.47900000000000004,19181,966,0,0.0,9660.0,False,-0.1717774481735711,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,13,8.259,319.0,795,0,0.0,18001.350753061488,False,-0.7718617567126693,15,1.5290000000000004,78400,3,10,1.0,312.9285677545512,False,0.1597960268093436,0,19.775000000000002,-61024,582,0,0.0,1467.701058587988,True,-1.8901148549555757,0,0.5510000000000002,78205,575,401,1.0,33598.37815687222,False,-0.04762478995101883,8,8.236,61517,1166,0,0.0,35605.33727115305,False,-0.20485520890605458,0.375,315211,0.0,0.1,11,0,0,6,8,8.0,3,9,14,138.0,75.0,9,5,14,600,1.0405114379827864,121.41119095723843
96,14,0,0,0,10.0,20,10.0,22.68579824365248,17,23.0,2.501126552219764,3,2.0,30.536309838038633,0,,40.000000000000014,12,40.0,0,0.524,36699,0,198,1.0,4491.7880522431915,False,0.34334428016010476,0,0.47900000000000004,19051,979,0,0.0,9790.0,False,-0.1740195233003346,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,3,8.276000000000002,-219.0,812,0,0.0,18420.868173845814,False,-0.7798968425026828,0,1.5140000000000002,78394,0,16,0.6,488.58095740861813,False,0.16100409665457469,0,19.775000000000002,-61024,582,0,0.0,1455.6556533919027,True,-1.8902037732464831,0,0.5510000000000002,78245,565,410,1.0,33653.01505849183,False,-0.04694995209016167,11,8.338000000000001,61335,1166,0,0.0,35605.33727115305,False,-0.20667967885743546,0.325,314716,0.0,0.1,9,0,0,7,7,6.184143222506394,3,10,13,145.0,72.0,10,4,13,240,0.924089772044681,122.33528072928311
97,13,0,0,0,10.0,20,10.0,22.797065668236623,21,23.476190476190474,2.501126552219764,0,,30.536309838038633,0,,40.00000000000001,16,40.0,0,0.524,37062,3,187,1.0,4293.051279960248,False,0.35243784760719266,0,0.47900000000000004,18981,986,0,0.0,9860.0,False,-0.175226794522438,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.273000000000001,-2896.0,833,0,0.0,18989.955701641105,False,-0.8384622689574173,0,1.5140000000000002,78394,0,16,0.0,488.58095740861813,False,0.16100409665457469,0,19.775000000000002,-61024,582,0,0.0,1455.6556533919027,True,-1.8902037732464831,0,0.551,78445,555,415,1.0,33547.65196011144,False,-0.04547314941551072,11,8.437000000000001,61155,1166,0,0.0,35605.33727115305,False,-0.20848409968847148,0.25,312352,0.0,0.1,9,0,0,5,7,12.416139657444006,4,9,7,124.0,42.0,9,4,7,400,0.8718335299636237,123.20711425924674
98,7,0,0,0,10.0,20,10.0,22.85389607257197,18,23.27777777777778,2.4668381176787175,5,2.0,30.536309838038633,0,,40.00000000000001,10,40.0,0,0.524,37401,1,179,1.0,4100.847396990383,False,0.3608162429200508,0,0.47900000000000004,18861,998,0,0.0,9980.0,False,-0.17729640233175814,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,5,8.323000000000002,-16475.0,851,0,0.0,19448.665557758748,False,-1.16525096622165,0,1.5140000000000002,78384,0,21,0.5,641.2625065988113,False,0.16198354204448948,0,19.775000000000006,-61024,582,0,0.0,1435.6997844890136,True,-1.8903510859958292,0,0.5510000000000002,78445,545,425,1.0,33642.28886173106,False,-0.044998802758102016,10,8.526000000000002,61021,1166,0,0.0,35605.33727115305,False,-0.20982739075157608,0.3125,298848,0.0,0.1,8,0,0,3,6,55.95130992196209,2,5,7,66.0,21.0,5,2,7,200,0.7224460280267522,123.92956028727349
99,7,0,0,0,10.0,20,10.0,22.864752862535468,11,23.0,2.4668381176787175,0,,30.83576374315001,9,35.888888888888886,40.000000000000014,16,40.0,0,0.524,37554,1,178,1.0,4079.9260095313134,False,0.36573291727659113,0,0.47900000000000004,18761,1008,0,0.0,10080.0,False,-0.1790210755061916,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.318000000000001,-39702.0,862,0,0.0,19709.416967505575,False,-1.730637965196622,0,1.5140000000000002,78707,0,12,0.0,370.02916491780013,False,0.16475004181800448,0,19.775000000000006,-61024,582,0,0.0,1435.6997844890136,True,-1.8903510859958292,0,0.5510000000000002,78805,535,426,1.0,33537.133602585265,False,-0.04191702870740682,7,8.586,60622,1175,0,0.0,36232.02239820126,False,-0.21068606887774421,0.25,275958,0.0,0.1,14,0,0,3,3,73.32806324110672,1,4,8,46.0,24.0,4,3,8,883,0.6407067770487629,124.57026706432225
100,8,0,0,0,10.0,20,10.0,22.864752862535468,0,,2.7351798306744652,10,4.5,31.25798303746574,15,35.333333333333336,40.00000000000001,15,40.0,0,0.524,37494,0,185,0.7,4229.979279569062,False,0.36625123796297226,0,0.47900000000000004,18621,1022,0,0.0,10220.0,False,-0.1814356179503984,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,10,8.418000000000001,-43073.0,862,0,0.0,19709.416967505575,False,-1.8131573649665176,3,1.5440000000000003,79084,0,10,1.0,312.5798303746574,False,0.1698919273498491,0,19.775000000000006,-61024,582,0,0.0,1591.8746614525387,True,-1.8891982145966328,0,0.5510000000000002,79005,525,431,1.0,33650.44109466951,False,-0.03934418778672992,10,8.679000000000002,59942,1190,0,0.0,37196.999814584226,False,-0.2126660327072116,0.3375,272284,0.0,0.1,13,0,0,2,7,6.6,3,5,14,76.0,24.0,5,3,14,850,0.718171625980176,125.28843869030243
101,14,0,0,0,10.0,20,10.0,22.864752862535468,0,,2.7351798306744652,0,,31.686128205654718,5,44.0,40.00000000000001,4,40.0,0,0.524,37414,0,193,0.8,4412.897302469345,False,0.36664649895604395,0,0.47900000000000004,18501,1034,0,0.0,10340.0,False,-0.18350522575971853,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.408000000000001,-46518.0,862,0,0.0,19709.416967505575,False,-1.8974882259001544,0,1.5410000000000001,79304,0,5,0.0,158.43064102827358,False,0.17200205690747697,0,19.775000000000006,-61024,582,0,0.0,1591.8746614525387,True,-1.8891982145966328,0,0.551,78785,520,441,1.0,34116.78666694046,False,-0.03921213639947641,4,8.709000000000001,59904,1190,0,0.0,37706.49256472912,False,-0.21049324562814334,0.225,268601,0.0,0.1,9,0,0,6,2,2.0,2,8,15,103.0,33.0,8,6,15,420,0.7820403319783509,126.07047902228078
102,15,0,0,0,10.0,20,10.0,22.864752862535468,0,,2.7351798306744652,0,,32.12931433925776,5,44.0,40.00000000000001,9,40.0,0,0.524,37294,2,203,1.0,4661.5448310947,False,0.3667956405624969,0,0.47900000000000004,18421,1042,0,0.0,10420.0,False,-0.1848849642992653,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.408000000000001,-50239.0,862,0,0.0,19709.416967505575,False,-1.9885753473904484,0,1.5410000000000001,79524,0,0,0.0,0.0,False,0.17408058110522198,0,19.775000000000006,-61024,582,0,0.0,1591.8746614525387,True,-1.8891982145966328,0,0.5510000000000002,78785,510,451,1.0,34425.95031302146,False,-0.037662521612844176,9,8.795000000000002,59566,1195,0,0.0,38394.53063541302,False,-0.21043290744617807,0.25,264562,0.0,0.1,9,0,0,5,3,3.0,4,9,17,154.0,33.0,9,6,17,420,0.8047449669684283,126.8752239892492
103,17,0,0,1,10.0,20,10.0,22.864752862535468,0,,2.7351798306744652,0,,33.00841638434313,10,44.0,40.000000000000014,20,40.0,0,0.524,37174,4,213,1.0,4910.192359720055,False,0.3669447821689499,0,0.47900000000000004,18341,1050,0,0.0,10500.0,False,-0.18626470283881205,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.408000000000001,-61441.333333333336,862,0,0.0,19709.416967505575,True,-2.262799560588004,10,1.6410000000000002,79569,0,0,0.0,0.0,False,0.174744954453516,0,19.775000000000002,-61024,582,0,0.0,1591.8746614525387,True,-1.8891982145966328,0,0.5510000000000002,79265,500,449,1.0,34464.20819217157,False,-0.03265897352427654,8,8.866000000000003,59022,1205,0,0.0,39775.14174313347,False,-0.20896625861794654,0.25,314582,0.0,0.2,13,0,0,5,6,138.98529411764707,3,8,11,103.0,42.0,8,9,11,680,0.7239133709808812,127.59913736023009
104,11,0,0,0,10.0,20,10.0,22.864752862535468,0,,2.7351798306744652,0,,33.00841638434313,0,,40.000000000000014,18,40.0,0,0.524,37084,3,223,1.0,5128.839888345409,False,0.36761132572773286,0,0.47900000000000004,18231,1061,0,0.0,10610.0,False,-0.18816184333068883,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.408000000000001,-61441.333333333336,862,0,0.0,19709.416967505575,True,-2.262799560588004,0,1.6310000000000002,79569,0,0,0.0,0.0,False,0.174744954453516,0,19.775000000000002,-61024,582,0,0.0,1591.8746614525387,True,-1.8891982145966328,0,0.5510000000000002,79585,490,451,1.0,34214.12402832814,False,-0.03070460614341067,10,8.958000000000002,58876,1205,0,0.0,39775.14174313347,False,-0.2104298444031202,0.25,314556,0.0,0.2,11,0,0,5,6,6.0,0,5,7,90.0,33.0,5,6,7,520,0.5747108010109514,128.17384816124104
105,7,0,0,0,10.0,20,10.0,22.864752862535468,0,,2.7351798306744652,0,,33.00841638434313,0,,40.000000000000014,14,40.0,0,0.524,36994,2,233,1.0,5347.487416970764,False,0.36827786928651585,0,0.47900000000000004,18121,1072,0,0.0,10720.0,False,-0.1900589838225656,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.408000000000001,-61441.333333333336,862,0,0.0,19709.416967505575,True,-2.262799560588004,0,1.6310000000000002,79569,0,0,0.0,0.0,False,0.174744954453516,0,19.775000000000002,-61024,582,0,0.0,1591.8746614525387,True,-1.8891982145966328,0,0.551,79865,480,454,1.0,34004.03986448471,False,-0.028950729965993106,7,9.018000000000002,58790,1205,0,0.0,39775.14174313347,False,-0.21129195657794855,0.25,314550,0.0,0.2,11,0,0,2,5,237.73232323232324,0,2,3,21.0,15.0,2,5,3,480,0.2668633610010147,128.44071152224205
106,3,0,0,0,10.0,20,10.0,22.864752862535468,0,,2.7351798306744652,0,,33.00841638434313,0,,40.00000000000001,10,40.0,0,0.524,36864,5,243,1.0,5606.134945596119,False,0.36825454357552545,0,0.47900000000000004,18051,1079,0,0.0,10790.0,False,-0.19126625504466904,0,0.2,41211,0,0,0.0,0.0,False,0.008812513769552765,0,8.408000000000001,-61441.333333333336,862,0,0.0,19709.416967505575,True,-2.262799560588004,0,1.6310000000000004,79569,0,0,0.0,0.0,False,0.174744954453516,0,19.775000000000006,-61024,582,0,0.0,1591.8746614525387,True,-1.8891982145966328,0,0.5510000000000002,79865,470,464,1.0,34073.95570064127,False,-0.028600292212714824,10,9.111,58646,1205,0,0.0,39775.14174313347,False,-0.21273549324277738,0.25,314206,0.0,0.2,7,0,0,0,5,2797.787878787879,0,0,2,0.0,9.0,0,3,2,200,0.17739175097085536,128.6181032732129
