index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,26,0,0,0,10.0,20,10.0,4.18603209685476,4,4.75,25.64935413216819,5,15.0,18.258380296842958,14,21.571428571428573,46.999999999999986,10,47.0,2,2.7310000000000008,9872,819,0,0.0,8190.0,False,-0.35055333395331534,2,5.377000000000002,3368,781,0,0.0,7810.0,False,-0.6618153073560866,0,0.398,51174,0,116,0.4,2975.32507933151,False,0.23988563415971922,0,7.4270000000000005,24673,450,0,0.0,1883.714443584642,False,-0.39691434036229317,0,0.23600000000000002,48077,235,473,1.0,14663.812101466245,False,-0.03980684762878863,9,11.900000000000002,-8471.0,130,0,0.0,3334.416037181865,False,-1.117904411697381,0,0.2,72865,0,4,0.0,187.99999999999994,False,0.00027420173021291765,0,0.4880000000000001,60983,831,264,1.0,27580.714026676495,False,0.025149193344277346,0.3,262541,0.0,0.0,10,0,0,8,4,4.0,6,14,25,132.0,79.0,14,12,25,1020,1.076536856009625,119.76267301291227
80,25,0,0,0,10.0,20,10.0,4.296936577290254,5,6.6,24.203929757109503,20,15.0,18.555425641445996,17,22.941176470588236,46.99999999999999,9,47.0,4,2.7690000000000006,9718,830,0,0.0,8300.0,False,-0.35515670045568676,1,5.385000000000002,3261,790,0,0.0,7900.0,False,-0.6646982237515112,0,0.398,51307,0,109,0.3,2638.228343524936,False,0.23904867025551457,10,7.527000000000002,24432,452,0,0.0,1942.215332935195,False,-0.40189985010553536,0,0.23600000000000002,48042,245,478,1.0,14799.456247103015,False,-0.03923806669061257,12,12.011000000000001,-9602.0,130,0,0.0,3146.5108684242355,False,-1.1391318851729089,0,0.2,72865,0,4,0.0,187.99999999999997,False,0.00027420173021291765,0,0.4880000000000001,61016,838,265,1.0,28004.446687531745,False,0.028506331917984514,0.2875,261039,0.0,0.0,10,0,0,6,7,7.0,5,11,23,123.0,57.0,11,14,23,1038,0.9259297079988755,120.68860272091115
81,23,0,0,0,10.0,20,10.0,4.296936577290254,0,,24.820689864706864,10,33.0,19.51262123912893,10,42.6,46.999999999999986,13,47.0,0,2.7650000000000006,9608,841,0,0.0,8410.0,False,-0.35771412629033755,0,5.384000000000001,3171,799,0,0.0,7990.0,False,-0.666790663070771,0,0.398,51562,0,104,0.0,2581.351745929514,False,0.24438292263237246,5,7.567000000000002,24337,452,0,0.0,1942.215332935195,False,-0.4041365651951217,0,0.23600000000000002,48391,240,480,1.0,15323.023762311534,False,-0.028653660257932114,2,12.019000000000002,-23459.0,135,0,0.0,3350.793131735427,False,-1.3774928678843152,0,0.2,72865,0,4,0.0,187.99999999999994,False,0.00027420173021291765,0,0.4880000000000001,61201,838,262,1.0,28665.57659839004,False,0.03557477205877538,0.25,247676,0.0,0.0,10,0,0,7,3,43.666666666666664,2,9,24,131.0,57.0,9,14,24,1235,0.8804459960083477,121.5690487169195
82,24,0,0,0,10.0,20,10.0,4.18537832002275,5,2.0,24.4524755694897,5,15.0,18.948276057897875,8,3.0,46.999999999999986,12,47.0,0,2.765,9508,851,0,0.0,8510.0,False,-0.36003905886729287,5,5.434000000000001,2991,809,0,0.0,8090.0,False,-0.6728354877708547,0,0.398,51552,0,109,0.5,2665.319837074377,False,0.24513596681508698,5,7.612000000000002,24242,452,0,0.0,1891.791000650283,False,-0.40696688483683413,0,0.23600000000000002,48316,235,490,1.0,15030.987027200039,False,-0.032483736290853285,8,12.097000000000001,-25655.0,135,0,0.0,3301.0842018811095,False,-1.4159785446757607,0,0.2,72865,0,4,0.0,187.99999999999994,False,0.00027420173021291765,0,0.4880000000000001,61741,836,260,1.0,28060.75878440262,False,0.038832166498050616,0.3125,245560,0.0,0.0,9,0,0,3,3,3.0,5,8,24,117.0,63.0,8,16,24,764,0.8523353689815849,122.42138408590108
83,24,0,0,0,10.0,20,10.0,4.0712931064111215,8,2.75,23.725474285315567,10,15.0,18.953244742800354,1,20.0,46.999999999999986,7,47.0,2,2.785,9398,860,0,0.0,8600.0,False,-0.3630614712173347,6,5.489000000000001,2773,820,0,0.0,8200.0,False,-0.6804147679717288,0,0.398,51530,0,117,0.8,2775.8804913819213,False,0.2459195311301523,10,7.707000000000001,24017,452,0,0.0,1840.224484097827,False,-0.41287141850001385,0,0.23600000000000002,48166,235,500,1.0,15052.108828449334,False,-0.03490010719466493,1,12.099000000000002,-27730.0,135,0,0.0,3202.9390285176014,False,-1.4527870669556233,0,0.2,72865,0,4,0.0,187.99999999999994,False,0.00027420173021291765,0,0.4880000000000001,62050,827,263,1.0,28035.333402295888,False,0.04289429113571538,0.35,243069,0.0,0.0,7,0,0,6,6,6.0,3,9,12,91.0,44.0,9,15,12,529,0.6551681899582036,123.07655227585929
84,12,0,0,0,10.0,20,10.0,4.0712931064111215,0,,24.2132673149437,9,30.555555555555557,18.592414929111253,8,10.0,46.99999999999999,8,47.0,0,2.7829999999999995,9328,867,0,0.0,8670.0,False,-0.3646889240212034,0,5.483000000000002,2643,833,0,0.0,8330.0,False,-0.6834371803217707,0,0.398,51745,0,112,0.0,2711.8859392736945,False,0.2502282148573646,4,7.737000000000002,23941,452,0,0.0,1840.224484097827,False,-0.4146607905716829,0,0.23600000000000002,47891,234,510,1.0,15148.036165543564,False,-0.03883446985111106,8,12.178000000000003,-30212.0,135,0,0.0,3268.7910875173993,False,-1.495227609888769,0,0.2,72865,0,4,0.0,187.99999999999997,False,0.00027420173021291765,0,0.4880000000000001,62346,825,265,1.0,27793.742316516782,False,0.04529635939975038,0.25,240547,0.0,0.0,8,0,0,0,2,2.0,1,1,10,3.0,33.0,1,11,10,791,0.25807436398463324,123.33462663984392
85,10,0,0,1,10.0,20,10.0,4.156157604930384,2,8.0,24.2132673149437,0,,18.973631251596444,4,36.0,46.99999999999999,9,47.0,2,2.8030000000000004,9198,878,0,0.0,8780.0,False,-0.36817632288663626,0,5.4830000000000005,2553,842,0,0.0,8420.0,False,-0.6855296196410304,0,0.398,51729,0,114,0.2,2760.3124739035816,False,0.2504215910567135,0,7.733000000000001,23941,452,0,0.0,1878.5832374285337,False,-0.41420922424330125,0,0.23600000000000002,48035,224,516,1.0,15214.165604371155,False,-0.03576607628001286,0,12.170000000000003,-35253.0,135,0,0.0,3268.7910875173993,True,-1.5825842105888694,0,0.2,72865,0,4,0.0,187.99999999999997,False,0.00027420173021291765,0,0.4880000000000001,62625,819,266,1.0,28041.403995057488,False,0.05081920505530293,0.275,270946,0.0,0.1,8,0,0,1,2,203.40740740740742,0,1,5,3.0,27.0,1,9,5,767,0.20803266402799636,123.54265930387191
86,5,0,0,0,10.0,0,,4.246252253459873,2,8.0,23.8994004701633,4,15.0,19.179368144888574,1,53.0,46.99999999999999,9,47.0,2,2.8209999999999997,9178,878,0,0.0,8780.0,False,-0.3691062959174184,0,5.4830000000000005,2553,842,0,0.0,8420.0,False,-0.6855296196410304,0,0.398,51713,0,116,0.2,2772.330454538943,False,0.2501863590344329,4,7.7730000000000015,23865,452,0,0.0,1919.3060185638626,False,-0.4155192002146792,0,0.23600000000000002,48028,218,525,1.0,15279.2375785621,False,-0.035323557528141813,0,12.170000000000003,-35253.0,135,0,0.0,3226.4190634720453,True,-1.5829513476633967,0,0.2,72865,0,4,0.0,187.99999999999997,False,0.00027420173021291765,0,0.4880000000000001,62995,810,267,1.0,28084.288197359743,False,0.05618591012599391,0.275,271197,0.0,0.1,3,0,0,0,3,128.9035714285714,0,0,4,3.0,12.0,1,4,4,476,0.17520471999887377,123.71786402387079
87,4,0,0,0,10.0,0,,4.199398366485577,3,3.0,23.57482584200642,4,15.0,19.179368144888574,0,,46.99999999999999,8,47.0,0,2.8190000000000004,9178,878,0,0.0,8780.0,False,-0.3691062959174184,3,5.513000000000002,2508,842,0,0.0,8420.0,False,-0.6876220589602902,0,0.398,51764,0,115,0.3,2711.104971830738,False,0.2506663641823127,0,7.769000000000001,23865,452,0,0.0,1898.128061651481,False,-0.4157685110346399,0,0.23600000000000002,47968,212,535,1.0,15258.825036020748,False,-0.036540177485696934,0,12.170000000000002,-35253.0,135,0,0.0,3182.6014886708667,True,-1.583331009871843,0,0.2,72865,0,4,0.0,187.99999999999997,False,0.00027420173021291765,0,0.4880000000000001,63371,800,269,1.0,27986.494515910857,False,0.06067052273756743,0.2875,271519,0.0,0.1,3,0,0,0,1,1.0,0,0,3,0.0,12.0,0,4,3,436,0.1520991130382754,123.86996313690906
88,3,0,0,0,10.0,0,,4.199398366485577,0,,23.57482584200642,0,,19.179368144888574,0,,46.999999999999986,9,47.0,0,2.8190000000000004,9178,878,0,0.0,8780.0,False,-0.3691062959174184,0,5.510000000000002,2508,842,0,0.0,8420.0,False,-0.6876220589602902,0,0.398,51764,0,115,0.0,2711.104971830738,False,0.2506663641823127,0,7.769,23865,452,0,0.0,1898.128061651481,False,-0.4157685110346399,0,0.23600000000000002,47968,202,545,1.0,15214.870459049569,False,-0.036921026764551675,0,12.170000000000002,-35253.0,135,0,0.0,3182.6014886708667,True,-1.583331009871843,0,0.2,72865,0,4,0.0,187.99999999999994,False,0.00027420173021291765,0,0.4880000000000001,63794,790,270,1.0,27841.700834461968,False,0.06547732238214092,0.25,271942,0.0,0.1,2,0,0,0,1,630.5178571428571,0,0,1,0.0,9.0,0,3,1,423,0.1406379590043798,124.01060109591344
89,1,0,0,0,10.0,0,,4.199398366485577,0,,23.57482584200642,0,,19.179368144888574,0,,46.999999999999986,10,47.0,0,2.8190000000000004,9178,878,0,0.0,8780.0,False,-0.3691062959174184,0,5.510000000000002,2508,842,0,0.0,8420.0,False,-0.6876220589602902,0,0.398,51764,0,115,0.0,2711.104971830738,False,0.2506663641823127,0,7.769000000000003,23865,452,0,0.0,1898.128061651481,False,-0.4157685110346399,0,0.23600000000000002,47968,192,555,1.0,15170.91588207839,False,-0.0373018760434063,0,12.170000000000002,-35253.0,135,0,0.0,3182.6014886708667,True,-1.583331009871843,0,0.2,72865,0,4,0.0,187.99999999999994,False,0.00027420173021291765,0,0.4880000000000001,64264,780,270,1.0,27649.907153013082,False,0.0706063090597148,0.25,272412,0.0,0.1,3,0,0,0,2,791.7587662337662,0,0,0,0.0,3.0,0,1,0,470,0.13389113801531494,124.14449223392876
