index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
82,30,0,0,0,10.0,10,10.0,23.823536322778,0,,3.0673890469877647,11,1.2727272727272727,51.307119832827155,10,53.0,47.0,10,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,25067,832,0,0.0,8320.0,False,-0.12459939497409171,6,5.516000000000002,32934,14,0,0.0,333.529508518892,False,-0.3887208724975171,5,5.2810000000000015,34346,7,0,0.0,166.764754259446,False,-0.3641849976522673,0,0.29900000000000004,82559,0,269,0.4,13801.615235030506,False,0.33142545307429944,0,0.2,84376,0,173,0.7,8876.131731079098,False,0.3218149136869455,4,1.5180000000000002,81654,0,5,0.5,235.0,False,-0.050008132348157444,0,1.8470000000000002,81824,0,20,0.5,940.0,False,-0.04393791533063804,0.2625,456646,0.0,0.0,5,0,0,8,5,4.444444444444445,5,13,31,149.0,107.0,13,17,31,677,1.1693325592204928,120.65512165334076
83,31,0,0,0,10.0,8,10.0,23.823536322778,0,,2.8283360393219974,22,1.5909090909090908,51.307119832827155,0,,47.0,7,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24987,840,0,0.0,8400.0,False,-0.1257974660796118,12,5.630000000000002,32480,14,0,0.0,333.529508518892,False,-0.39710499068772953,10,5.376000000000001,33979,7,0,0.0,166.764754259446,False,-0.3709624676430337,0,0.29900000000000004,82543,0,275,0.6,14109.457954027468,False,0.3334781291692895,0,0.2,84357,6,183,1.0,9406.1729456433,False,0.32547642500962415,2,1.534,81871,0,0,0.0,0.0,False,-0.04885217714577815,0,1.8470000000000004,81824,0,20,0.0,940.0,False,-0.04393791533063804,0.2,455927,0.0,0.0,3,0,0,7,9,8.666666666666666,6,13,33,181.0,115.0,13,18,33,268,1.2959056980907917,121.95102735143155
84,33,0,0,0,10.0,13,10.0,23.823536322778,0,,2.8186350818525896,10,2.7,50.12862869247381,8,36.0,47.0,7,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24857,853,0,0.0,8530.0,False,-0.127744331626082,6,5.678000000000002,32286,14,0,0.0,333.529508518892,False,-0.40068763150028724,4,5.4060000000000015,33855,7,0,0.0,166.764754259446,False,-0.3732524030077613,0,0.29900000000000004,82826,0,268,0.1,13434.47248958298,False,0.3326671167982541,0,0.2,84335,5,193,1.0,9688.91851305671,False,0.327253043659543,7,1.602,81783,0,0,0.0,0.0,False,-0.04987452948557089,0,1.8470000000000004,81536,0,28,0.8,1316.0,False,-0.04509967935312979,0.23750000000000002,455364,0.0,0.0,4,0,0,5,5,5.0,5,10,28,153.0,133.0,10,23,28,418,1.1752606155350804,123.12628796696663
85,28,0,0,0,10.0,10,10.0,23.823536322778,0,,2.807378862445759,19,2.736842105263158,50.375858841583295,5,55.0,46.99999999999999,20,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24757,863,0,0.0,8630.0,False,-0.12924192050798214,17,5.842000000000001,31603,14,0,0.0,333.529508518892,False,-0.41330074322697236,2,5.422000000000001,33805,7,0,0.0,166.764754259446,False,-0.37417576404192565,0,0.29900000000000004,82804,0,272,0.4,13702.233604910656,False,0.33433222905531,0,0.2,84580,10,198,1.0,10002.49383925795,False,0.3332328276053188,14,1.7350000000000003,81236,0,5,0.5,234.99999999999997,False,-0.05486430596217296,0,1.8470000000000002,81818,0,22,0.0,1033.9999999999998,False,-0.04346159208141642,0.2375,454489,0.0,0.0,5,0,0,5,8,8.0,6,11,27,160.0,120.0,11,17,27,657,1.1839194921776652,124.3102074591443
86,27,0,0,0,10.0,8,10.0,23.823536322778,0,,3.0794615405211543,15,5.333333333333333,50.85201893109799,15,53.666666666666664,46.999999999999986,20,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24677,871,0,0.0,8710.0,False,-0.13043999161350225,12,5.945000000000002,31214,14,0,0.0,333.529508518892,False,-0.42048449207277105,3,5.450000000000001,33707,7,0,0.0,166.764754259446,False,-0.3759855516688878,0,0.29900000000000004,83266,4,272,1.0,13844.066995420737,False,0.3422635992574952,0,0.2,84843,1,203,1.0,10326.039304553413,False,0.33955469709152575,9,1.811,80818,0,10,1.0,469.9999999999999,False,-0.05835540684976068,0,1.8470000000000002,81835,0,21,0.5,986.9999999999997,False,-0.04353710674287839,0.4375,454246,0.0,0.0,8,0,0,6,7,7.0,7,13,29,201.0,114.0,13,14,29,1402,1.0396409388631582,125.34984839800745
87,29,0,0,0,10.0,12,10.0,23.823536322778,0,,3.4201424155373794,15,6.266666666666667,51.24185805792996,15,53.666666666666664,46.99999999999999,16,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24557,883,0,0.0,8830.0,False,-0.13223709827178243,9,6.023000000000001,30955,14,0,0.0,333.529508518892,False,-0.42526750222974247,6,5.5070000000000014,33513,7,0,0.0,166.764754259446,False,-0.3795681924814455,0,0.29900000000000004,83469,3,277,1.0,14204.255109293212,False,0.34796516727904936,0,0.2,85351,0,200,0.7,10248.371611585992,False,0.3465372714469645,0,1.802,80560,0,14,1.0,657.9999999999999,False,-0.06026069984664715,0,1.8470000000000004,82040,0,16,0.5,751.9999999999999,False,-0.0425205632231981,0.4,454331,0.0,0.0,9,0,0,7,5,5.0,8,15,38,221.0,140.0,15,14,38,1677,1.281687118113041,126.6315355161205
88,38,0,0,0,10.0,11,10.0,23.823536322778,0,,3.437465578758102,11,3.6363636363636362,51.42523515400386,5,55.0,46.99999999999999,11,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24447,894,0,0.0,8940.0,False,-0.13388444604187258,5,6.064000000000002,30810,14,0,0.0,333.529508518892,False,-0.4279452492288191,6,5.561000000000002,33315,7,0,0.0,166.764754259446,False,-0.3832247021767364,0,0.29900000000000004,83469,0,280,0.3,14399.06584312108,False,0.34941484605915296,0,0.2,85586,1,205,1.0,10545.610672149549,False,0.35224666005975164,0,1.802,80701,0,11,0.0,516.9999999999999,False,-0.059441656210790464,0,1.8470000000000004,82141,0,13,0.5,610.9999999999999,False,-0.04216622519633812,0.225,454355,0.0,0.0,7,0,0,10,4,4.0,11,21,40,303.0,160.0,21,17,40,902,1.3338655196130276,127.96540103573352
89,40,0,0,0,10.0,9,10.0,23.823536322778,0,,3.903622997767382,27,6.037037037037037,51.42523515400386,0,,47.0,11,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24357,903,0,0.0,9030.0,False,-0.13523227603558272,10,6.1590000000000025,30515,14,0,0.0,333.529508518892,False,-0.4333930793303888,17,5.725000000000001,32658,7,0,0.0,166.764754259446,False,-0.39535766616565604,0,0.29900000000000004,83349,5,290,1.0,14932.836309649956,False,0.3516009310000592,0,0.2,85543,3,215,1.0,11068.136427104133,False,0.3554950545988609,0,1.802,80701,0,11,0.0,517.0,False,-0.059441656210790464,0,1.8470000000000004,82658,0,2,0.0,94.0,False,-0.03916306519819694,0.25,453667,0.0,0.0,5,0,0,12,10,10.0,10,22,36,320.0,131.0,22,18,36,607,1.3457640735432506,129.31116510927677
90,36,0,0,0,10.0,13,10.0,23.823536322778,0,,4.16460708561076,16,6.375,51.609078187933164,5,55.0,47.0,0,,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24227,916,0,0.0,9160.0,False,-0.13717914158205288,11,6.259000000000001,30135,14,0,0.0,333.529508518892,False,-0.44041062319003793,5,5.758000000000002,32539,7,0,0.0,166.764754259446,False,-0.39755526542696723,0,0.29900000000000004,83619,0,295,1.0,15224.678065440283,False,0.3577910588132359,0,0.2,85446,4,225,1.0,11628.701020627406,False,0.3582228350569823,0,1.802,80701,0,11,0.0,517.0,False,-0.059441656210790464,0,1.8470000000000002,82383,0,7,0.5,329.0,False,-0.040992843533621454,0.3125,452936,0.0,0.0,4,0,0,5,5,5.0,8,13,35,186.0,110.0,13,23,35,405,1.1556060602888465,130.46677116956562
91,35,0,0,0,9.999999999999998,11,10.0,23.823536322778,0,,4.30083841590299,28,4.964285714285714,51.85429852547931,10,54.0,47.0,0,,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,24117,927,0,0.0,9269.999999999998,False,-0.13882648935214306,17,6.418000000000001,29518,14,0,0.0,333.529508518892,False,-0.4518048983516261,11,5.863000000000002,32128,7,0,0.0,166.764754259446,False,-0.40514529312779823,0,0.29900000000000004,84133,3,295,1.0,15309.920580264106,False,0.3660752227252466,0,0.2,85333,9,235,1.0,12224.467699230765,False,0.36097444374418275,0,1.802,80161,0,21,1.0,987.0,False,-0.0629850364793903,0,1.8470000000000004,82383,0,7,0.0,329.0,False,-0.040992843533621454,0.375,451659,0.0,0.0,5,0,0,9,11,11.0,7,16,27,231.0,76.0,16,19,27,650,1.107059351168573,131.5738305207342
92,27,0,0,0,10.0,13,10.0,23.823536322778,0,,4.246053671395433,37,4.027027027027027,51.97150480236635,10,53.0,47.0,15,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23987,940,0,0.0,9400.0,False,-0.14077335489861323,19,6.591000000000002,28782,14,0,0.0,333.529508518892,False,-0.46539677277452546,18,6.032000000000002,31402,7,0,0.0,166.764754259446,False,-0.41855249534386474,0,0.29900000000000004,84332,0,300,1.0,15591.451440709905,False,0.37113193315109094,0,0.2,85515,29,240,1.0,12596.296709038392,False,0.36645009531811107,0,1.802,80161,0,21,0.0,987.0,False,-0.0629850364793903,8,1.9270000000000005,82075,0,10,1.0,470.0,False,-0.04375203308703936,0.375,450140,0.0,0.0,7,0,0,6,12,12.0,4,10,35,153.0,68.0,10,17,35,989,0.9868453666567802,132.56067588739097
93,35,0,0,0,9.999999999999998,9,10.0,23.823536322778,0,,4.042196376017352,22,2.5,50.99446620560302,8,40.25,47.0,0,,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23897,949,0,0.0,9489.999999999998,False,-0.14212118489232337,21,6.782000000000002,27888,14,0,0.0,333.529508518892,False,-0.4819064680653842,1,6.024000000000002,31373,7,0,0.0,166.764754259446,False,-0.41908804474368005,0,0.29900000000000004,84322,0,305,0.5,15553.312192708921,False,0.37069929151753156,0,0.2,85792,36,242,1.0,12486.179891292555,False,0.369753239952468,0,1.802,79839,0,29,0.8,1363.0,False,-0.06454180026952926,0,1.9190000000000003,82075,0,10,0.0,470.0,False,-0.04375203308703936,0.2875,449072,0.0,0.0,4,0,0,11,6,6.0,6,17,23,242.0,55.0,17,18,23,412,1.0485971746966243,133.6092730620876
94,23,0,0,0,10.0,6,10.0,23.823536322778,0,,4.017476313814533,11,3.6363636363636362,51.104204294723985,5,53.0,46.99999999999999,10,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23837,955,0,0.0,9550.0,False,-0.14301973822146344,4,6.801000000000003,27764,14,0,0.0,333.529508518892,False,-0.4841964034301118,7,6.0930000000000035,31147,7,0,0.0,166.764754259446,False,-0.42326163661810295,0,0.29900000000000004,84282,1,315,1.0,16101.84182915187,False,0.3741858420707526,0,0.2,86057,26,247,1.0,12727.192844956004,False,0.3754907118881696,0,1.802,80044,0,24,0.5,1127.9999999999998,False,-0.06352525674984898,0,1.9190000000000003,82075,0,10,0.0,469.99999999999994,False,-0.04375203308703936,0.3125,449092,0.0,0.0,5,0,0,8,3,3.0,2,10,16,172.0,36.0,10,13,16,795,0.6106833210214972,134.2199563831091
95,16,0,0,0,10.0,11,10.0,23.823536322778,0,,3.942120447533372,13,3.0,51.32748368299545,5,55.0,46.99999999999999,20,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23727,966,0,0.0,9660.0,False,-0.1446670859915536,5,6.847000000000002,27608,14,0,0.0,333.529508518892,False,-0.4870772898567046,8,6.166000000000001,30869,7,0,0.0,166.764754259446,False,-0.4283955239680568,0,0.29900000000000004,84530,2,320,1.0,16432.679019453608,False,0.3803387285458887,0,0.2,86045,18,257,1.0,13262.12147458543,False,0.3792927733966263,0,1.802,80192,0,20,0.5,939.9999999999999,False,-0.06289790417770343,1,1.9290000000000003,82536,0,0,0.0,0.0,False,-0.041126446396208,0.3125,449393,0.0,0.0,8,0,0,5,6,5.2,0,5,10,90.0,31.0,5,11,10,1090,0.4730268260464072,134.6929832091555
96,10,0,0,0,10.0,0,,23.823536322778,0,,3.908207523303669,7,3.142857142857143,50.30317003258726,8,40.25,46.99999999999999,20,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23727,966,0,0.0,9660.0,False,-0.1446670859915536,2,6.862000000000002,27552,14,0,0.0,333.529508518892,False,-0.48811145421496865,5,6.208000000000001,30709,7,0,0.0,166.764754259446,False,-0.43135027927738273,0,0.29900000000000004,84830,0,321,0.9,16147.31758046051,False,0.3826801028445812,0,0.2,86045,8,267,1.0,13462.212058887228,False,0.3807817420405057,0,1.802,80152,0,22,0.8,1033.9999999999998,False,-0.062816580696129,14,2.0680000000000005,82260,0,0,0.0,0.0,False,-0.044332915098285235,0.3375,449161,0.0,0.0,4,0,0,4,5,5.0,0,4,8,72.0,18.0,4,6,8,604,0.40567538421601057,135.0986585933715
97,8,0,0,0,10.0,0,,23.823536322778,0,,3.9155115064809074,1,5.0,50.723911201967574,10,54.0,46.999999999999986,20,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23727,966,0,0.0,9660.0,False,-0.1446670859915536,0,6.860000000000001,27552,14,0,0.0,333.529508518892,False,-0.48811145421496865,1,6.213000000000001,30680,7,0,0.0,166.764754259446,False,-0.43188582867719805,0,0.29900000000000004,84830,0,321,0.0,16282.375495831591,False,0.38368513265044124,0,0.2,86580,0,266,0.9,13492.560379723374,False,0.38896995415846897,0,1.802,80176,0,20,1.0,939.9999999999998,False,-0.06308378642130211,8,2.1340000000000003,82153,0,0,0.0,0.0,False,-0.04557600260235141,0.2375,449584,0.0,0.0,5,0,0,3,3,3.0,0,3,4,54.0,15.0,3,5,4,1104,0.35365699883550406,135.45231559220701
98,4,0,0,0,10.0,0,,23.823536322778,0,,3.9155115064809074,0,,50.723911201967574,0,,46.99999999999999,20,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23727,966,0,0.0,9660.0,False,-0.1446670859915536,0,6.860000000000001,27552,14,0,0.0,333.529508518892,False,-0.48811145421496865,0,6.2120000000000015,30680,7,0,0.0,166.764754259446,False,-0.43188582867719805,0,0.29900000000000004,84830,0,321,0.0,16282.375495831591,False,0.38368513265044124,0,0.2,86580,0,266,0.0,13492.560379723374,False,0.38896995415846897,0,1.802,80552,0,12,0.0,563.9999999999999,False,-0.06089967005901761,12,2.246000000000001,81939,0,0,0.0,0.0,False,-0.04806217761048376,0.0,449746,0.0,0.0,2,0,0,2,3,3.0,0,2,0,36.0,6.0,2,2,0,376,0.30709935538470745,135.75941494759172
99,0,0,0,0,10.0,0,,23.823536322778,0,,3.9155115064809074,0,,50.723911201967574,0,,46.999999999999986,8,47.0,0,0.2,33886,0,0,0.0,0.0,False,0.014945937041363405,0,0.2,23727,966,0,0.0,9660.0,False,-0.1446670859915536,0,6.860000000000001,27552,14,0,0.0,333.529508518892,False,-0.48811145421496865,0,6.2120000000000015,30680,7,0,0.0,166.764754259446,False,-0.43188582867719805,0,0.29900000000000004,84830,0,321,0.0,16282.375495831591,False,0.38368513265044124,0,0.2,86580,0,266,0.0,13492.560379723374,False,0.38896995415846897,0,1.802,80834,0,6,0.0,281.9999999999999,False,-0.05926158278730424,2,2.2540000000000004,81921,0,0,0.0,0.0,False,-0.04827129513453227,0.0,450010,0.0,0.0,1,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,282,0.1453096205368638,135.9047245681286
