index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,34,0,0,0,10.000000000000002,20,10.0,20.999391101302205,24,10.0,43.938969494296515,15,42.666666666666664,61.2440852340476,11,78.0909090909091,51.00000000000001,11,51.0,0,0.6950000000000001,53883,17,20,1.0,589.9878220260441,False,0.35982114128339493,24,9.98,11079,790,0,0.0,7900.000000000002,False,-0.6227850007529743,0,0.227,63922,74,240,1.0,12099.307620127525,False,0.15162615925317657,0,0.29000000000000004,67053,307,86,1.0,10225.564444609277,False,0.18773814944789477,0,0.8210000000000002,73047,13,106,1.0,7063.079638234901,False,-0.02268441703101937,0,0.30800000000000005,79830,0,152,1.0,9309.100955575235,False,0.07821418242109883,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,6.826000000000001,35038,1018,0,0.0,62346.47876826046,False,-0.33966391024015175,0.625,484121,0.0,0.0,11,0,0,7,4,4.0,6,13,30,179.0,123.0,13,21,30,1699,1.7015759540372528,216.68153538025217
80,30,0,0,0,10.000000000000002,20,10.0,21.85042114597162,19,33.0,44.13210000250598,11,47.0,61.67891661603404,34,63.11764705882353,51.00000000000001,11,51.0,0,0.6950000000000001,54420,16,11,1.0,400.3546326056878,False,0.3709195651900718,0,9.956000000000003,10969,801,0,0.0,8010.000000000002,False,-0.6241654535414889,0,0.227,63812,83,239,1.0,12361.156855714573,False,0.1519705463858405,0,0.29000000000000004,67053,297,96,1.0,10726.256680594146,False,0.19185846278406612,0,0.8210000000000002,73563,14,99,1.0,6724.0621450224535,False,-0.018262403995721817,0,0.30800000000000005,80943,0,135,0.0,8326.653743164596,False,0.0861494572410829,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,6.925000000000002,32682,1052,0,0.0,64886.220280067806,False,-0.35049606418699797,0.5,483711,0.0,0.0,12,0,0,5,3,3.0,7,12,38,193.0,124.0,12,18,38,3490,1.9438572200015187,218.6253926002537
81,38,0,0,0,10.000000000000002,20,10.0,22.654717744525787,23,31.08695652173913,43.57460736078906,60,42.11666666666667,62.44717638230876,15,69.2,51.00000000000001,9,51.0,11,0.8050000000000002,54749,16,10,1.0,386.5471774452579,False,0.3790039051433821,1,9.966000000000001,10855,811,0,0.0,8110.000000000002,False,-0.6257717986044877,0,0.227,65347,84,209,1.0,11010.08922894508,False,0.16611604230603766,0,0.29000000000000004,67330,299,86,1.0,10521.17683864107,False,0.1947298082476757,0,0.8210000000000002,73215,25,99,1.0,7271.635645868294,False,-0.019209533118916957,0,0.30800000000000005,79802,29,140,1.0,10006.268306986109,False,0.08230555609644513,0,0.2,100269,0,0,0.0,0.0,False,0.0,9,7.004000000000001,31504,1067,0,0.0,66631.13719992345,False,-0.3535432825702687,0.625,483071,0.0,0.0,14,0,0,12,4,4.0,5,17,35,258.0,137.0,17,21,35,4117,2.720241796982009,221.3456343972357
82,35,0,0,0,10.000000000000002,20,10.0,22.51693302037013,15,20.333333333333332,43.57460736078906,0,,61.410704878306035,17,53.35294117647059,51.0,11,51.0,5,0.8440000000000001,54815,17,10,1.0,395.1693302037013,False,0.3807686528061305,0,9.965000000000002,10765,820,0,0.0,8200.000000000002,False,-0.6269012599769088,0,0.227,65053,88,219,1.0,11524.329117805375,False,0.16550905312633007,0,0.29000000000000004,67319,290,96,1.0,10713.072882543087,False,0.19612792246863087,0,0.8210000000000002,73707,15,97,1.0,6610.457483607522,False,-0.017149564273268678,0,0.30800000000000005,80217,19,145,1.0,9732.469747209367,False,0.08585475105422283,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,7.105000000000001,30387,1084,0,0.0,66569.20408808374,False,-0.3649921506742675,0.625,482532,0.0,0.0,7,0,0,13,5,4.285714285714286,5,18,26,237.0,65.0,18,17,26,1107,2.3758006650023162,223.72143506223802
83,26,0,0,0,10.000000000000002,20,10.0,22.51693302037013,0,,43.57460736078906,0,,62.942071263098725,10,83.5,51.0,10,51.0,0,0.8390000000000002,54715,17,20,1.0,620.3386604074026,False,0.3810845170976282,0,9.965000000000002,10665,830,0,0.0,8300.000000000002,False,-0.6281562170573767,0,0.227,65053,78,229,1.0,11734.905861209565,False,0.16724193832361917,0,0.29000000000000004,67319,280,106,1.0,10923.649625947277,False,0.1978608076659202,0,0.8210000000000002,73707,5,107,1.0,6952.674661955509,False,-0.014965831193810907,0,0.30800000000000005,81052,9,145,1.0,9518.771799396418,False,0.09514760707154801,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,7.194000000000003,29398,1094,0,0.0,68858.62596183001,False,-0.36343921869256696,0.625,482178,0.0,0.0,8,0,0,11,3,3.0,2,13,32,163.0,75.0,13,13,32,1035,2.0176921660313383,225.73912722826935
84,32,0,0,0,10.000000000000002,20,10.0,23.020313110469584,25,27.6,43.8389776707068,10,49.0,61.60911694675002,5,27.0,50.99999999999999,12,51.0,0,0.8390000000000002,55215,21,10,1.0,440.2031311046959,False,0.39137346432288417,5,10.015000000000002,10530,836,0,0.0,8360.000000000002,False,-0.6307916269263592,0,0.227,64978,78,234,1.0,12053.905197562019,False,0.1686326733287415,0,0.29000000000000004,67194,285,111,1.0,11426.915757932285,False,0.1999449938110592,0,0.8210000000000002,73842,0,107,0.5,6592.1755133022525,False,-0.015543318231518537,0,0.30800000000000005,80562,9,155,1.0,9943.963925782613,False,0.09160730464662961,0,0.2,100269,0,0,0.0,0.0,False,0.0,12,7.304000000000001,29029,1099,0,0.0,67708.41952447827,False,-0.37285492263571857,0.5625,481619,0.0,0.0,11,0,0,9,4,4.0,5,14,34,213.0,68.0,14,18,34,1465,1.9704598470125347,227.7095870752819
85,34,0,0,0,10.000000000000002,20,10.0,23.023276328340447,57,23.035087719298247,43.65940647948879,23,42.21739130434783,61.60911694675002,0,,50.99999999999999,9,51.0,42,1.2590000000000001,54862,22,10,1.0,450.2327632834045,False,0.3826393349139527,5,10.06,10365,845,0,0.0,8450.000000000002,False,-0.6338035239194819,0,0.227,65134,87,226,1.0,11870.050904930085,False,0.16968721428043643,0,0.29000000000000004,66696,313,116,1.0,12270.776642391258,False,0.1986930055003477,0,0.8210000000000002,73529,0,116,0.9,7146.657565823002,False,-0.015999683713927463,0,0.30800000000000005,79904,13,165,1.0,10733.076580447108,False,0.08824516680565059,0,0.2,100269,0,0,0.0,0.0,False,0.0,9,7.382000000000002,28889,1099,0,0.0,67708.41952447827,False,-0.3742511667390805,0.6125,479648,0.0,0.0,8,0,0,13,5,4.696969696969697,5,18,40,275.0,108.0,18,16,40,1171,2.479246913047973,230.18883398832986
86,40,0,0,0,10.000000000000002,20,10.0,23.023276328340447,0,,43.65940647948879,0,,60.63384542515807,10,48.8,51.0,7,51.0,0,1.217,54762,22,20,1.0,680.465526566809,False,0.38301874311739886,0,10.055000000000001,10265,855,0,0.0,8550.000000000002,False,-0.6350584809999498,0,0.227,65134,77,236,1.0,12076.412206441568,False,0.17138540962196194,0,0.29000000000000004,66696,303,126,1.0,12477.137943902742,False,0.20039120084187323,0,0.8210000000000002,73849,0,108,0.0,6548.455305917072,False,-0.015732966805879114,0,0.30800000000000005,80072,3,173,1.0,10620.633477990812,False,0.08967171293832513,0,0.2,100269,0,0,0.0,0.0,False,0.0,7,7.443000000000001,28303,1109,0,0.0,67242.9345765003,False,-0.3824166263925027,0.5,479350,0.0,0.0,8,0,0,14,2,2.0,5,19,39,272.0,122.0,19,21,39,688,2.775339581014123,232.96417356934398
87,39,0,0,0,10.000000000000002,20,10.0,23.023276328340447,0,,44.404260315565146,39,47.97435897435897,61.95652776711743,8,81.5,51.0,10,51.0,0,1.217,54652,23,30,1.0,920.6982898502134,False,0.3832726556127983,0,10.055000000000001,10175,864,0,0.0,8640.000000000002,False,-0.6361879423723709,0,0.227,66055,67,227,1.0,11622.326605632097,False,0.18280688133142486,0,0.29000000000000004,67646,293,116,1.0,11896.714160809308,False,0.21125030169036105,0,0.8210000000000002,73470,5,114,1.0,7285.065467029212,False,-0.01586945819701619,0,0.30800000000000005,79232,17,179,1.0,11845.090895678626,False,0.0867648354668348,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,7.536000000000003,27476,1117,0,0.0,69205.44151587017,False,-0.38087822998199755,0.625,478975,0.0,0.0,13,0,0,9,3,3.0,6,15,53,229.0,146.0,15,24,53,2723,2.4374477640376426,235.40162133338163
88,53,0,0,0,10.000000000000002,20,10.0,23.43400120607118,16,30.0,44.63671291194856,20,47.0,61.95652776711743,0,,50.99999999999999,11,51.0,0,1.217,55042,22,24,1.0,782.4160289457084,False,0.3913259378161953,0,10.055000000000003,10065,875,0,0.0,8750.000000000002,False,-0.6375683951608855,0,0.227,66045,73,227,1.0,11843.21591905552,False,0.1844600464051047,0,0.29000000000000004,68116,283,116,1.0,11809.681039104176,False,0.21826956532451308,0,0.8210000000000002,73000,5,124,1.0,7905.793007682304,False,-0.017906777989673345,0,0.30800000000000005,78762,17,189,1.0,12468.60786748832,False,0.08474531540334064,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,7.636000000000002,27276,1117,0,0.0,69205.44151587017,False,-0.38287286441537177,0.625,478575,0.0,0.0,10,0,0,18,3,3.0,8,26,47,410.0,200.0,26,27,47,1620,2.689181798021309,238.09080313140294
89,47,0,0,0,10.000000000000002,20,10.0,23.383374926063308,1,11.0,44.84350232541058,10,49.0,62.60434988418323,4,81.0,50.99999999999999,14,51.0,0,1.217,54952,21,34,1.0,1005.0347474861525,False,0.39186078444212324,1,10.065000000000001,9941,886,0,0.0,8860.000000000002,False,-0.6393002359319311,0,0.227,66045,63,237,1.0,12101.062671464297,False,0.1865819275454195,0,0.29000000000000004,68595,274,116,1.0,11608.890999488975,False,0.22450082291914752,0,0.8210000000000002,72510,5,134,1.0,8613.200396107606,False,-0.019646227499441032,0,0.30800000000000005,79086,7,195,1.0,12521.752743693605,False,0.08921941359751387,0,0.2,100269,0,0,0.0,0.0,False,0.0,14,7.7650000000000015,26649,1121,0,0.0,70179.4762201694,False,-0.3842689354627582,0.625,478047,0.0,0.0,7,0,0,13,4,4.0,10,23,45,280.0,144.0,23,24,45,1014,2.9029480049503036,240.99375113635324
90,45,0,0,0,10.0,20,10.0,23.713037130805795,10,31.0,44.97326283099494,24,46.0,64.51539335847383,17,76.41176470588235,50.99999999999999,11,51.0,0,1.2170000000000003,55162,21,34,1.0,1016.243262447397,False,0.39727226623220974,0,10.064000000000002,9841,896,0,0.0,8960.0,False,-0.6405551930123989,0,0.227,66839,63,223,1.0,11522.958950552636,False,0.19489259986629653,0,0.29000000000000004,68595,264,126,1.0,11926.872919238092,False,0.22711757039482286,0,0.8210000000000002,71865,19,137,1.0,9693.100883899819,False,-0.020986900276304243,0,0.30800000000000005,79926,0,192,0.7,12386.955524826975,False,0.09907955692497687,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,7.8610000000000015,25165,1138,0,0.0,73418.51764194322,False,-0.38291736408090626,0.5875,477662,0.0,0.0,11,0,0,18,2,2.0,9,27,32,408.0,84.0,27,18,32,2913,2.8548823190503754,243.84863345540361
91,32,0,0,0,10.0,20,10.0,24.058078691037178,56,25.339285714285715,45.11066129310688,14,47.0,63.01161984730225,20,54.7,50.99999999999999,11,51.0,0,1.217,56002,23,12,1.0,518.6969442924461,False,0.4121115524357769,24,10.304,9520,904,0,0.0,9040.0,False,-0.6476080518046283,0,0.227,67017,69,219,1.0,11539.242252871973,False,0.1979562061001002,0,0.29000000000000004,67656,294,136,1.0,13208.125071027465,False,0.22220679299385657,0,0.8210000000000002,72301,23,127,1.0,9040.020930348845,False,-0.019589942503772287,0,0.30800000000000005,79926,0,192,0.0,12098.231010682031,False,0.09723716761117232,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,7.960000000000002,23865,1158,0,0.0,72967.455783176,False,-0.3981317466855359,0.5,476556,0.0,0.0,10,0,0,7,5,5.0,6,13,35,155.0,70.0,13,19,35,2912,1.8578859430272132,245.70651939843083
92,35,0,0,0,10.0,20,10.0,24.003056315166013,23,23.434782608695652,44.090363908499484,7,17.0,62.3309494268872,12,55.666666666666664,51.0,8,51.0,5,1.2670000000000001,56265,22,10,1.0,460.03056315166015,False,0.41797638877505716,6,10.340000000000002,9315,915,0,0.0,9150.0,False,-0.6513729230460318,0,0.227,66773,71,222,1.0,11492.277786063672,False,0.19355385857291652,0,0.29000000000000004,67480,295,146,1.0,13518.094743614898,False,0.22186091561427032,0,0.8210000000000002,72233,17,137,1.0,9288.876257928037,False,-0.018869797731328616,0,0.30800000000000005,80543,0,183,0.3,11406.563745120358,False,0.10069786452294889,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,8.029000000000002,23087,1170,0,0.0,72927.21082945802,False,-0.4060915595575002,0.5375,475965,0.0,0.0,10,0,0,10,5,4.833333333333334,8,18,40,190.0,96.0,18,17,40,1339,2.0344511899747886,247.74097058840562
93,40,0,0,0,10.000000000000002,20,10.0,24.289240905452658,10,31.0,44.30753095098098,14,47.0,65.07394222614964,18,82.83333333333333,50.99999999999999,14,51.0,0,1.262,56505,19,10,1.0,432.89240905452664,False,0.4236596105749527,0,10.334000000000001,9185,928,0,0.0,9280.000000000002,False,-0.65300436725064,0,0.227,67121,71,218,1.0,11383.577851600994,False,0.1983868879639313,0,0.29000000000000004,67480,285,156,1.0,13834.408486407041,False,0.22446393527219874,0,0.8210000000000002,73724,7,129,1.0,8704.691263830171,False,-0.003569023024208913,0,0.30800000000000005,79885,4,193,1.0,12736.500973450804,False,0.10078679982037626,0,0.2,100269,0,0,0.0,0.0,False,0.0,14,8.161,21280,1188,0,0.0,77307.84336466578,False,-0.4022686804263243,0.625,475449,0.0,0.0,9,0,0,17,4,4.0,4,21,38,265.0,87.0,21,19,38,2659,4.650010515993927,252.39098110439954
94,38,0,0,0,10.000000000000002,20,10.0,24.200998579339593,17,23.058823529411764,44.14805498745112,40,43.475,62.77973135602585,10,35.0,51.0,8,51.0,0,1.2620000000000002,56735,18,10,1.0,422.00998579339597,False,0.42929584340386273,7,10.404000000000002,8959,939,0,0.0,9390.000000000002,False,-0.6572963204658401,0,0.227,67706,77,207,1.0,11002.12427301153,False,0.20487602061432478,0,0.29000000000000004,68242,276,147,1.0,13169.239691053042,False,0.2315314578173855,0,0.8210000000000002,73839,2,129,1.0,8186.881454902236,False,-0.005405575483037448,0,0.30800000000000005,78381,29,203,1.0,14024.57905990933,False,0.08981175059924786,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,8.227,20820,1198,0,0.0,75210.11816451896,False,-0.4173168269130092,0.625,474951,0.0,0.0,12,0,0,13,5,5.0,7,20,30,278.0,99.0,20,18,30,2609,1.6081698420457542,253.9991509464453
95,30,0,0,0,10.000000000000002,20,10.0,24.113434880555143,6,21.0,44.22196446739308,5,47.0,61.89621114381769,17,55.76470588235294,51.00000000000001,9,51.0,0,1.2620000000000002,56645,17,20,1.0,652.2686976111029,False,0.4299265686663709,6,10.457000000000003,8825,950,0,0.0,9500.000000000002,False,-0.6592791526529793,0,0.227,67706,67,217,1.0,11211.766426421493,False,0.2066012148522976,0,0.29000000000000004,68351,272,152,1.0,13280.592886554747,False,0.23424178217675362,0,0.8210000000000002,74014,0,126,0.7,7798.922604121029,False,-0.005647795930617726,0,0.30800000000000005,78919,19,206,1.0,13590.836820506913,False,0.09391008231984084,0,0.2,100269,0,0,0.0,0.0,False,0.0,9,8.309000000000001,19746,1215,0,0.0,75203.89653973849,False,-0.42805903848777543,0.5875,474475,0.0,0.0,9,0,0,12,3,3.0,4,16,42,196.0,72.0,16,14,42,1383,1.7781197690055706,255.77727071545087
96,42,0,0,0,10.000000000000002,20,10.0,24.83895772319012,20,32.0,43.1480261116461,10,24.5,64.21408286157227,16,81.8125,51.0,10,51.0,0,1.2620000000000002,57215,14,10,1.0,388.3895772319012,False,0.4409215096786294,0,10.451000000000002,8695,963,0,0.0,9630.000000000002,False,-0.6609105968575875,0,0.227,67599,63,222,1.0,11143.71613334641,False,0.2042801571236064,0,0.29000000000000004,68063,276,157,1.0,13629.79243112891,False,0.23237538826452797,0,0.8210000000000002,75015,0,114,0.0,7320.405446219238,False,0.004073749593006463,0,0.30800000000000005,78982,19,212,1.0,14433.198062774596,False,0.10008932349006208,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,8.4,18257,1231,0,0.0,79047.53600259546,False,-0.42374245278902023,0.5,474095,0.0,0.0,14,0,0,12,3,3.0,4,16,41,237.0,138.0,16,26,41,2394,2.0428046889719553,257.8200754044228
97,41,0,0,0,10.000000000000002,20,10.0,25.166889556017267,11,31.0,42.61376150035898,51,40.88235294117647,63.16982671002033,13,53.23076923076923,51.0,10,51.0,1,1.272,57441,13,10,1.0,381.6688955601727,False,0.44650957401184893,0,10.451,8585,974,0,0.0,9740.000000000002,False,-0.6622910496461021,0,0.227,68292,64,207,1.0,10431.729562159413,False,0.20982677103111821,0,0.29000000000000004,69114,266,141,1.0,12702.93299345121,False,0.24204589438150084,0,0.8210000000000002,73083,32,124,1.0,9196.69888005401,False,-0.008610068915883924,0,0.30800000000000005,79521,18,209,1.0,13969.541489400712,False,0.10400953015340705,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,8.49,17385,1244,0,0.0,78583.2644272653,False,-0.43475418909500796,0.625,473690,0.0,0.0,14,0,0,9,4,3.111111111111111,5,14,49,215.0,158.0,14,27,49,3039,1.7612423729733564,259.5813177773962
98,49,0,0,0,10.000000000000002,20,10.0,25.515523076846886,10,32.0,42.61376150035898,0,,60.962542698724384,10,33.8,51.00000000000001,6,51.0,0,1.2710000000000004,57671,12,10,1.0,375.15523076846887,False,0.45220063288449974,0,10.451000000000002,8475,985,0,0.0,9850.000000000002,False,-0.6636715024346167,0,0.227,68292,54,217,1.0,10625.02449172763,False,0.21141744014654326,0,0.29000000000000004,68794,266,151,1.0,13221.807124995477,False,0.24104912132355275,0,0.8210000000000002,73223,22,130,1.0,8862.633303842067,False,-0.008955068508843799,0,0.30800000000000005,79719,8,213,1.0,13325.931686831165,False,0.10242949925233022,0,0.2,100269,0,0,0.0,0.0,False,0.0,6,8.540000000000001,16967,1254,0,0.0,76447.02854420038,False,-0.4495754991861873,0.625,473410,0.0,0.0,9,0,0,11,2,2.0,6,17,55,273.0,141.0,17,32,55,858,1.933596441987902,261.5149142193841
99,55,0,0,0,10.000000000000002,20,10.0,24.24756283179729,35,17.857142857142858,42.34795177825544,5,32.0,62.01160824355021,32,65.93749999999999,51.0,8,51.0,0,1.2710000000000001,57591,10,20,1.0,584.9512566359458,False,0.4528255516369152,35,10.801,7810,997,0,0.0,9970.000000000002,False,-0.6788564831082777,0,0.227,68292,44,227,1.0,10679.877818263067,False,0.21186884098045622,0,0.29000000000000004,68329,291,156,1.0,13662.32126146086,False,0.23702102784328957,0,0.8210000000000002,73760,17,128,1.0,8657.40103540477,False,-0.0034113467034766697,0,0.30800000000000005,81132,0,201,0.8,12464.333256953592,False,0.1149646054989637,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,8.614000000000003,14759,1286,0,0.0,79746.92820120556,False,-0.4551410296242829,0.6,471942,0.0,0.0,11,0,0,13,5,5.0,9,22,56,301.0,143.0,22,33,56,2470,2.3512369669624604,263.86615118634654
100,56,0,0,0,10.000000000000002,20,10.0,23.38233367870792,67,20.925373134328357,42.23918100084248,19,41.21052631578947,62.01160824355021,0,,51.0,8,51.0,0,1.2710000000000001,57835,12,16,1.0,494.11733885932676,False,0.45780981550699423,53,11.296000000000003,6354,1005,0,0.0,10050.000000000002,False,-0.7143968676271272,0,0.227,67536,80,232,1.0,11670.076686492088,False,0.20757481761131744,0,0.29000000000000004,68466,302,152,1.0,13481.820283097848,False,0.2377904531270911,0,0.8210000000000002,73280,17,138,1.0,9275.66801462425,False,-0.005591990309457838,0,0.30800000000000005,80829,0,210,0.9,13022.437731145543,False,0.11465897781373176,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,8.686,14665,1286,0,0.0,79746.92820120556,False,-0.45607850780796877,0.6125,469234,0.0,0.0,12,0,0,15,7,7.0,7,22,55,318.0,145.0,22,34,55,1347,2.019299339968711,265.88545052631525
101,55,0,0,0,10.000000000000002,20,10.0,23.71316202607356,23,27.043478260869566,42.23918100084248,0,,62.01160824355021,0,,51.0,12,51.0,1,1.2810000000000001,58241,15,10,1.0,387.13162026073564,False,0.4666574421497508,6,11.303,6189,1012,0,0.0,10120.000000000002,False,-0.7176597560363436,0,0.227,67486,75,242,1.0,12000.368954159396,False,0.20946994646191847,0,0.29000000000000004,67894,310,162,1.0,14193.827550219285,False,0.23423548404532074,0,0.8210000000000002,73280,7,148,1.0,9473.392287051329,False,-0.004330285574484824,0,0.30800000000000005,80829,0,210,0.0,13022.437731145543,False,0.11465897781373176,0,0.2,100269,0,0,0.0,0.0,False,0.0,12,8.798,14455,1286,0,0.0,79746.92820120556,False,-0.4581728739630117,0.5,468643,0.0,0.0,5,0,0,16,6,5.0588235294117645,5,21,55,306.0,122.0,21,34,55,200,2.205616128980182,268.09106665529544
102,55,0,0,0,10.000000000000002,20,10.0,24.335746662151443,19,31.842105263157894,42.659229951728065,15,47.666666666666664,61.28058203791709,3,28.0,51.0,13,51.0,8,1.36,58505,18,10,1.0,423.3574666215145,False,0.47373823435848494,1,11.307000000000002,6105,1019,0,0.0,10190.000000000002,False,-0.718889613975202,0,0.227,67731,65,247,1.0,12118.653331116677,False,0.2144756606520572,0,0.29000000000000004,67759,319,162,1.0,14673.898437406257,False,0.23596420643366625,0,0.8210000000000002,73129,2,155,1.0,9583.808675780605,False,-0.005552805938405474,0,0.30800000000000005,80349,0,220,1.0,13481.72804834176,False,0.11146388309983764,0,0.2,100269,0,0,0.0,0.0,False,0.0,13,8.916,14106,1289,0,0.0,78990.67024687513,False,-0.4654246564398013,0.625,467953,0.0,0.0,9,0,0,15,5,4.444444444444445,3,18,59,257.0,115.0,18,37,59,999,1.8322692989604548,269.9233359542559
103,59,0,0,0,10.000000000000002,20,10.0,24.101035463514304,4,11.0,42.077506781193634,19,36.73684210526316,61.28058203791709,0,,50.99999999999999,11,51.0,0,1.3520000000000003,58397,21,18,1.0,643.8186383432575,False,0.47379422014887884,2,11.326000000000002,6006,1026,0,0.0,10260.000000000002,False,-0.7204959590382009,0,0.227,68407,57,238,1.0,11388.2056353444,False,0.21959055971415267,0,0.29000000000000004,67737,311,172,1.0,14732.753195518253,False,0.23608644970718948,0,0.8210000000000002,72591,6,165,1.0,10363.761076943483,False,-0.00744192482424139,0,0.30800000000000005,80189,0,225,0.5,13788.130958531347,False,0.11137711827129602,0,0.2,100269,0,0,0.0,0.0,False,0.0,11,9.013,13896,1289,0,0.0,78990.67024687513,False,-0.46751902259484424,0.5625,467492,0.0,0.0,11,0,0,11,5,5.0,3,14,46,208.0,130.0,14,45,46,920,1.503245425003115,271.426581379259
104,46,0,0,0,10.000000000000002,20,10.0,24.101035463514304,0,,42.077506781193634,0,,60.52425685470204,21,56.0,50.99999999999999,8,51.0,0,1.352,58287,22,28,1.0,894.8289929784005,False,0.4741833867900508,0,11.324000000000002,5916,1035,0,0.0,10350.000000000002,False,-0.7216254204106219,0,0.227,68407,47,248,1.0,11567.970348521192,False,0.22106988551919216,0,0.29000000000000004,67737,301,182,1.0,14912.517908695047,False,0.23756577551222896,0,0.8210000000000002,73294,0,157,0.6,9502.30832618822,False,-0.0039670968005754955,0,0.30800000000000005,80662,0,218,0.0,13194.287994325045,False,0.11362427889584106,0,0.2,100269,0,0,0.0,0.0,False,0.0,8,9.082,12610,1310,0,0.0,79286.77647965967,False,-0.47886796278181853,0.45,467182,0.0,0.0,9,0,0,10,2,2.0,2,12,30,186.0,102.0,12,34,30,1376,0.9551033020252362,272.38168468128424
105,30,0,0,0,10.000000000000002,20,10.0,24.03729700832369,1,11.0,42.15734202309113,7,44.142857142857146,61.06782976797996,4,79.0,51.0,13,51.0,0,1.3520000000000003,58188,23,37,1.0,1119.3799893079765,False,0.4745165903984234,0,11.324000000000002,5826,1044,0,0.0,10440.000000000002,False,-0.722754881783043,0,0.227,68705,38,251,1.0,11494.910134112175,False,0.22537327913652438,0,0.29000000000000004,67737,291,192,1.0,15089.063097855691,False,0.2390186071022868,0,0.8210000000000002,72985,0,164,0.7,10015.124081948714,False,-0.00463829137558889,0,0.30800000000000005,80978,0,214,0.0,13068.51557034771,False,0.1168545840162063,0,0.2,100269,0,0,0.0,0.0,False,0.0,13,9.204000000000002,12040,1314,0,0.0,80243.12831512566,False,-0.4797837401633323,0.4625,466728,0.0,0.0,9,0,0,6,3,3.0,0,6,24,78.0,71.0,6,24,24,836,0.6924909849767573,273.074175666261
106,24,0,0,0,10.000000000000002,0,,23.967199979467477,1,11.0,42.552912546880435,10,49.0,62.208235590163476,7,82.14285714285714,51.00000000000001,10,51.0,0,1.352,58199,13,46,1.0,1232.491199055504,False,0.4762121780916558,0,11.324,5826,1044,0,0.0,10440.000000000002,False,-0.722754881783043,0,0.227,68694,29,261,1.0,11801.35897414035,False,0.22771407506822317,0,0.29000000000000004,68227,281,192,1.0,14904.942403231405,False,0.24556808376727232,0,0.8210000000000002,72741,0,171,1.0,10637.608285917955,False,-0.0037801298820897013,0,0.30800000000000005,81307,0,210,0.0,13063.72947393433,False,0.1210228283343607,0,0.2,100269,0,0,0.0,0.0,False,0.0,10,9.291,11295,1321,0,0.0,82177.07921460595,False,-0.4775699407862552,0.5,466558,0.0,0.0,6,0,0,4,3,3.0,0,4,15,57.0,59.0,4,20,15,1076,0.5999410420190543,273.67411670828005
