index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,20,0,0,0,10.0,20,10.0,23.515089532274054,18,23.666666666666668,4.440842211996648,1,3.0,46.17477519359477,8,46.0,42.0,20,42.0,0,1.5410000000000004,55884,0,14,0.6,329.21125345183674,False,0.2451925181446263,0,2.099,55563,33,20,1.0,800.3017906454811,False,0.24329403037684924,0,0.6590000000000001,50944,961,0,0.0,22598.001040515366,False,-0.13120611196826365,1,3.8190000000000013,35744.0,952,0,0.0,22386.3652347249,False,-0.34484621501943735,0,0.3350000000000001,115158,0,118,0.1,5448.623472844183,False,0.1469828728148799,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,7,3.1770000000000014,123799,0,4,0.4,168.0,False,-0.035704833813341635,9,3.638000000000001,122982,0,4,0.4,168.0,False,-0.042064295166186656,0.3125,663347,0.0,0.0,11,0,0,9,5,5.0,14,23,18,203.0,58.0,13,7,18,1162,1.5810678420239128,130.6422075040755
81,18,0,0,0,10.0,20,10.0,23.755953051693425,18,27.055555555555557,4.539672895473891,2,7.5,46.17477519359477,0,,42.0,12,42.0,4,1.5810000000000004,56191,1,10,1.0,247.55953051693425,False,0.2511059220931856,0,2.0990000000000006,55473,32,30,1.0,1032.6785915508026,False,0.24387583968220483,1,0.6690000000000002,50928,961,0,0.0,22829.470882677382,False,-0.12981400218669384,1,3.828000000000001,35232.0,970,0,0.0,23043.27446014262,False,-0.34740815948423,0,0.3350000000000001,115143,0,120,0.2,5540.973023231372,False,0.14728620019864255,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,3.170000000000001,123799,0,4,0.0,168.0,False,-0.035704833813341635,8,3.7090000000000005,123056,0,0,0.0,0.0,False,-0.04214213435043201,0.275,663095,0.0,0.0,6,0,0,7,6,4.926470588235294,15,22,24,194.0,63.0,12,6,24,326,1.4644129169755615,132.10662042105105
82,24,0,0,0,10.0,20,10.0,23.7996717602085,32,24.125,4.180894196743432,11,2.3636363636363638,46.28583241964481,8,47.0,42.0,10,42.0,7,1.6470000000000005,56306,2,10,1.0,257.996717602085,False,0.25377673417757585,0,2.099,55803,31,25,1.0,904.9917940052126,False,0.24978885401676454,1,0.6780000000000002,50612,976,0,0.0,23228.479637963497,False,-0.13144005947570947,10,3.927000000000001,34458.0,987,0,0.0,23490.27602732579,False,-0.3550920813804155,0,0.3350000000000001,115493,1,122,1.0,5651.052449393411,False,0.15122719530529213,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,3.230000000000001,123731,0,4,0.4,168.0,False,-0.03623414026621001,0,3.701000000000001,122868,0,4,0.4,168.0,False,-0.04295166186658364,0.475,662544,0.0,0.0,9,0,0,6,7,6.083333333333333,14,20,26,177.0,127.0,12,12,26,1080,1.5011396440095268,133.60776006506057
83,26,0,0,0,10.0,20,10.0,23.595919312862822,16,20.5,4.308982384090718,1,12.0,46.335513199075244,4,47.0,42.0,20,42.0,0,1.6400000000000003,56234,2,19,1.0,468.3224669443936,False,0.2545134904796986,0,2.0990000000000006,56003,31,20,1.0,781.9183862572564,False,0.25286499584840993,1,0.687,50296,991,0,0.0,23383.556039047056,False,-0.13476853259182997,0,3.9170000000000007,34430.0,988,0,0.0,23312.768281108467,False,-0.35672174335867796,0,0.3350000000000001,115669,0,120,0.2,5560.26158388903,False,0.15249796442695288,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,3.2840000000000007,123663,0,4,0.4,168.0,False,-0.036763446719078385,6,3.761000000000001,122988,0,0,0.0,0.0,False,-0.04267144080330038,0.325,662556,0.0,0.0,9,0,0,8,3,2.857142857142857,17,25,23,226.0,129.0,15,11,23,1010,1.6820675340131857,135.28982759907376
84,23,0,0,0,10.0,20,10.0,23.61569479646597,12,24.0,4.140374287594385,9,3.111111111111111,46.38318898699096,4,47.0,42.0,20,42.0,0,1.6400000000000003,56185,0,27,0.9,637.6237595045812,False,0.2553055158569335,0,2.099,56140,34,19,1.0,788.6982011328535,False,0.2559839398508492,0,0.6860000000000002,50170,997,0,0.0,23544.84771207657,False,-0.1354015904409602,9,4.007,34024.0,994,0,0.0,23474.000627687175,False,-0.36126348263133057,0,0.3350000000000001,115829,0,125,0.9,5797.89862337387,False,0.1552108401931087,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,8,3.358000000000001,123737,0,0,0.0,0.0,False,-0.03684128590332373,8,3.835000000000001,122704,0,4,0.4,168.0,False,-0.04422822448820737,0.4,662062,0.0,0.0,10,0,0,1,6,5.6,21,22,21,197.0,87.0,12,11,21,760,1.663717997027561,136.95354559610132
85,21,0,0,0,10.0,20,10.0,23.817587127090373,14,27.0,3.8438617960865193,6,1.0,46.38318898699096,0,,42.0,16,42.0,0,1.6400000000000003,56443,2,23,1.0,567.8045039230786,False,0.2602617580192291,0,2.0990000000000006,56060,32,29,1.0,1010.7100266856208,False,0.25667277644501035,0,0.6860000000000002,50170,997,0,0.0,23746.134365709102,False,-0.13399680104330425,6,4.058000000000001,33476.0,1008,0,0.0,24008.127824107098,False,-0.3651848204004083,0,0.3350000000000001,115823,0,131,0.6,6076.197757295816,False,0.15650637190246666,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,8,3.4300000000000006,123641,0,0,0.0,0.0,False,-0.03758854207207908,4,3.8670000000000018,122840,0,0,0.0,0.0,False,-0.04382346073013155,0.325,661726,0.0,0.0,7,0,0,4,5,4.8,15,19,20,146.0,59.0,9,12,20,704,1.478832707973197,138.43237830407452
86,20,0,0,0,10.0,20,10.0,23.51779336935867,18,20.0,3.714015148958911,9,2.888888888888889,46.42873075191486,4,47.0,42.0,20,42.0,0,1.6400000000000006,56333,3,33,1.0,806.0871811888361,False,0.2604648447212836,0,2.099,56330,31,21,1.0,803.8736607565321,False,0.2603736077130158,0,0.686,49810,1015,0,0.0,23870.56026989905,False,-0.138153341778687,9,4.142,33230.0,1008,0,0.0,23705.93571631354,False,-0.3707275259528946,0,0.3350000000000001,115985,0,136,0.9,6314.307382260421,False,0.1592410065689481,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,10,3.522000000000001,123516,0,0,0.0,0.0,False,-0.03856153187514595,10,3.9630000000000014,122524,0,4,0.4,168.0,False,-0.04562932980462365,0.4125,661001,0.0,0.0,7,0,0,6,6,6.0,13,19,17,146.0,72.0,10,10,17,748,1.6990016050403938,140.1313799091149
87,17,0,0,0,10.0,20,10.0,23.76822391797537,46,24.891304347826086,3.5038623741964012,5,1.0,46.454802171018,6,46.666666666666664,42.0,20,42.0,0,1.6400000000000003,56953,0,14,1.0,332.75513485165516,False,0.26898110653660867,0,2.0990000000000006,56655,34,14,1.0,672.7551348516552,False,0.26613742040846505,0,0.6860000000000002,49395,1034,0,0.0,24576.343531186532,False,-0.13902025647176602,5,4.183000000000001,32365.0,1035,0,0.0,24600.111755104506,False,-0.37656078224596606,0,0.3350000000000001,116260,0,135,0.5,6271.39829308743,False,0.16170797799626097,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,11,3.6220000000000008,123126,0,5,0.5,210.0,False,-0.0407799486261384,5,4.003000000000001,122597,0,1,0.1,42.0,False,-0.0455514906203783,0.3875,660624,0.0,0.0,16,0,0,4,6,5.2,14,18,16,137.0,38.0,9,8,16,1625,1.389451964001637,141.52083187311655
88,16,0,0,0,10.0,20,10.0,23.534716503368827,15,20.0,3.478422848312131,1,2.0,46.48659883260836,5,46.8,42.0,20,42.0,1,1.6500000000000001,57136,0,10,1.0,235.34716503368827,False,0.2719646668114468,0,2.099,56555,34,24,1.0,904.8331960808518,False,0.26649374829024325,0,0.686,49095,1049,0,0.0,24687.9176120339,False,-0.14242900484322338,1,4.188000000000001,32339.0,1035,0,0.0,24358.431580986737,False,-0.3786103905406897,0,0.3350000000000001,116492,0,131,0.1,6089.744447071695,False,0.16308157764007009,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,3,3.641000000000001,123172,0,3,0.3,126.0,False,-0.04074881295244026,11,4.1080000000000005,122376,0,2,0.2,84.0,False,-0.04710827430528528,0.325,660438,0.0,0.0,10,0,0,6,6,4.316666666666666,15,21,11,169.0,30.0,11,5,11,518,1.3932798960013315,142.91411176911788
89,11,0,0,0,10.0,20,10.0,23.498193981115595,24,23.166666666666668,3.432698585466259,1,1.0,46.48659883260836,0,,42.0,20,42.0,2,1.6690000000000003,57280,0,9,0.9,211.48374583004036,False,0.27489873529092296,0,2.0990000000000006,56733,35,22,1.0,866.9602675845431,False,0.27002755118173527,0,0.6860000000000002,49011,1053,0,0.0,24743.59826211472,False,-0.1432128870781883,1,4.197000000000001,31840.0,1055,0,0.0,24790.594650076953,False,-0.38255939414822837,0,0.3350000000000001,116491,0,132,0.1,6136.231045904303,False,0.16329800267525643,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,11,3.748,123145,0,0,0.0,0.0,False,-0.0414493656106484,4,4.137000000000001,122428,0,0,0.0,0.0,False,-0.04703043512103993,0.25,660201,0.0,0.0,9,0,0,1,5,4.25,13,14,15,68.0,36.0,4,7,15,798,1.1984434250043705,144.11255519412225
90,15,0,0,0,10.0,20,10.0,23.244777841553528,17,20.0,3.504186961787369,3,4.666666666666667,46.55094187004415,7,47.0,42.0,20,42.0,0,1.6670000000000005,57190,0,18,0.9,418.4060011479635,False,0.27519779171274283,0,2.099,56963,36,15,1.0,708.6716676233029,False,0.2733790063496768,1,0.6960000000000002,48655,1070,0,0.0,24871.912290462275,False,-0.1472864600138026,2,4.216,31786.0,1055,0,0.0,24523.240622838974,False,-0.38517900825733864,0,0.3350000000000001,116806,0,128,0.3,5958.520559365651,False,0.16549836809841625,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,12,3.8570000000000015,122966,0,0,0.0,0.0,False,-0.04284268700864015,8,4.213000000000001,122003,0,7,0.7,294.0,False,-0.049194364443060634,0.3625,659642,0.0,0.0,10,0,0,5,7,7.0,13,18,19,133.0,33.0,8,7,19,869,2.633593734004535,146.7461489281268
91,19,0,0,0,10.0,20,10.0,23.110195313355813,22,21.81818181818182,3.6826517854236287,1,12.0,46.51919305005598,5,46.2,42.0,20,42.0,0,1.6670000000000005,57448,1,10,1.0,241.10195313355814,False,0.27896007679211726,0,2.0990000000000006,56985,35,21,1.0,835.3141015804721,False,0.27527452792122625,1,0.7050000000000001,48299,1087,0,0.0,25120.78230561777,False,-0.15051866682287332,0,4.214,31646.0,1060,0,0.0,24496.80703215716,False,-0.3873176232698438,0,0.3350000000000001,117025,0,124,0.1,5768.379938206942,False,0.1667041913394516,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,3.9050000000000007,122853,0,1,0.1,42.0,False,-0.04355880750369736,7,4.275000000000001,122033,0,4,0.4,168.0,False,-0.049451233751070287,0.325,659562,0.0,0.0,11,0,0,2,5,4.75,16,18,22,124.0,72.0,9,10,22,1163,1.5363750840188004,148.2825240121456
92,22,0,0,0,10.0,20,10.0,23.110195313355813,0,,3.758313500822298,1,7.0,46.5631090652341,5,47.0,42.0,20,42.0,0,1.6670000000000005,57358,0,20,1.0,462.2039062671163,False,0.2794166434091699,0,2.099,56875,36,31,1.0,1076.4160547140302,False,0.27550893155951783,0,0.7040000000000002,48299,1087,0,0.0,25120.78230561777,False,-0.15051866682287332,1,4.224,31625.0,1060,0,0.0,24496.80703215716,False,-0.3876107433234429,0,0.3350000000000001,117253,0,120,0.1,5587.573087828092,False,0.16804299198172767,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,12,4.019000000000001,122558,0,3,0.3,126.0,False,-0.04552813886510469,3,4.298000000000002,122079,0,2,0.2,84.0,False,-0.049420098077372146,0.325,659320,0.0,0.0,8,0,0,5,6,5.133333333333333,18,23,23,198.0,88.0,13,9,23,435,1.604911511996761,149.88743552414235
93,23,0,0,0,10.0,20,10.0,23.244120548489903,61,23.704918032786885,4.032183086857501,6,5.833333333333333,46.5208236711996,4,46.0,42.0,20,42.0,0,1.6670000000000005,57564,0,17,0.8,395.15004932432834,False,0.2832483565418591,19,2.2890000000000006,57533,38,10,1.0,612.441205484899,False,0.2849733538332544,1,0.7140000000000002,47635,1118,0,0.0,25986.92677321171,False,-0.15374197916606147,5,4.273000000000001,30706.0,1090,0,0.0,25336.091397853994,False,-0.39458082856766197,0,0.3350000000000001,117402,0,122,0.6,5675.540487886351,False,0.16992070370459225,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,11,4.117000000000001,122338,0,4,0.4,168.0,False,-0.04707713863158714,4,4.335000000000002,122131,0,0,0.0,0.0,False,-0.0493422588931268,0.35,658582,0.0,0.0,9,0,0,7,10,8.60672268907563,16,23,26,194.0,103.0,13,10,26,1198,1.4864597400301136,151.37389526417246
94,26,0,0,0,10.0,20,10.0,23.26205775121757,52,23.346153846153847,3.9607759845824493,2,2.5,46.58934996087264,8,47.0,42.0,20,42.0,5,1.7170000000000005,57893,1,10,1.0,242.6205775121757,False,0.28886319845277014,20,2.4700000000000006,57733,37,10,1.0,602.6205775121757,False,0.28930752441029256,0,0.7130000000000001,47027,1147,0,0.0,26681.580240646552,False,-0.15738048210818537,2,4.288,30048.0,1113,0,0.0,25890.670277105153,False,-0.3998948237992187,0,0.3350000000000001,117773,0,116,0.2,5404.364595461226,False,0.17221123898313434,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,1,4.1160000000000005,122310,0,4,0.4,168.0,False,-0.04729508834747412,15,4.481000000000002,121683,0,4,0.4,168.0,False,-0.052175605199657506,0.375,657740,0.0,0.0,8,0,0,8,9,6.890476190476191,20,28,20,311.0,76.0,19,7,20,792,1.538248652999755,152.91214391717222
95,20,0,0,0,10.0,20,10.0,23.121358483802613,12,20.0,4.5935344935763,6,8.666666666666666,46.58934996087264,0,,42.00000000000001,20,42.0,0,1.7120000000000004,57793,1,20,1.0,472.42716967605224,False,0.2891942945178625,2,2.4700000000000006,57839,37,10,1.0,601.2135848380261,False,0.29164682290098226,1,0.7230000000000001,46771,1159,0,0.0,26797.65448272723,False,-0.16014366733157998,5,4.336000000000001,29948.0,1113,0,0.0,25734.07199247231,False,-0.40238354066362164,0,0.3350000000000001,117721,0,122,0.6,5683.900695226462,False,0.1730652131588429,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,4.175000000000001,122412,0,0,0.0,0.0,False,-0.04715497781583249,6,4.526000000000002,121803,0,0,0.0,0.0,False,-0.05189538413637425,0.325,657560,0.0,0.0,5,0,0,2,6,4.595238095238095,18,20,18,147.0,81.0,10,10,18,368,1.2681505539803766,154.1802944711526
96,18,0,0,0,10.0,20,10.0,23.121358483802613,0,,4.373145685870145,13,3.6923076923076925,46.619574454195806,4,47.0,42.00000000000001,20,42.0,0,1.7120000000000004,57713,0,29,0.9,670.5193960302757,False,0.28961742864158746,0,2.468000000000001,57719,39,20,1.0,852.4271696760522,False,0.29177138507149264,1,0.7320000000000002,46755,1159,0,0.0,26797.65448272723,False,-0.1603669968962269,12,4.451000000000001,29598.0,1113,0,0.0,25734.07199247231,False,-0.40726887489027325,0,0.3350000000000001,117861,3,128,1.0,5980.424967194674,False,0.17586997434807092,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,12,4.289000000000001,122044,0,4,0.4,168.00000000000003,False,-0.04936561064840041,8,4.600000000000001,121713,0,0,0.0,0.0,False,-0.052595936794582396,0.4125,656676,0.0,0.0,6,0,0,5,9,9.0,13,18,15,138.0,67.0,9,9,15,388,1.2413012579781935,155.4215957291308
97,15,0,0,0,10.0,20,10.0,22.933885140116757,16,20.0,4.304086573305292,1,1.0,46.60716111536383,1,46.0,42.00000000000001,20,42.0,0,1.7120000000000004,57943,0,22,0.9,504.54547308256866,False,0.29288351409715824,0,2.468000000000001,57609,40,30,1.0,1088.0165542035027,False,0.29194455427667615,0,0.7310000000000001,46435,1175,0,0.0,26947.31503963719,False,-0.16378909984480555,1,4.449000000000001,29571.0,1113,0,0.0,25525.41416094995,False,-0.40910197673917936,0,0.3350000000000001,117906,0,131,0.4,6105.538106112662,False,0.17691648880143543,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,8,4.357000000000001,122078,0,1,0.1,42.00000000000001,False,-0.04959134428271192,8,4.6720000000000015,121616,0,0,0.0,0.0,False,-0.05335097688176228,0.3,656431,0.0,0.0,8,0,0,6,5,4.666666666666666,13,19,18,129.0,33.0,9,6,18,692,1.173197329044342,156.59479305817513
98,18,0,0,0,10.0,20,10.0,23.117178503665276,9,28.0,4.203446524232564,7,3.5714285714285716,46.63928151819996,4,47.0,42.00000000000001,20,42.0,0,1.7120000000000004,58019,2,25,1.0,597.9294625916319,False,0.2956092759996405,0,2.468000000000001,57585,38,38,1.0,1258.4527831392804,False,0.2933045941431094,1,0.7410000000000001,46419,1175,0,0.0,27162.684741806697,False,-0.16250935372746322,6,4.508000000000001,29159.0,1122,0,0.0,25937.474281112438,False,-0.411976925302455,0,0.3350000000000001,118069,0,134,0.7,6249.6637234387945,False,0.17920362596052972,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,10,4.449000000000001,121973,0,0,0.0,0.0,False,-0.05057211800420332,9,4.754000000000001,121316,0,4,0.4,168.00000000000003,False,-0.05503230326146182,0.3875,655813,0.0,0.0,8,0,0,8,8,7.833333333333333,11,19,18,172.0,36.0,11,7,18,640,1.2744909800239839,157.8692840381991
99,18,0,0,0,10.0,20,10.0,23.24908507289426,34,24.11764705882353,4.160629091826127,6,3.8333333333333335,45.410438334613595,10,40.0,42.00000000000001,15,42.0,6,1.7720000000000005,58545,3,10,1.0,262.49085072894263,False,0.30356894662233336,0,2.4680000000000004,57577,37,45,1.0,1416.2088282802417,False,0.2948792414054057,1,0.7500000000000002,46029,1192,0,0.0,27712.909406889958,False,-0.16411296702476197,5,4.5520000000000005,28578.0,1139,0,0.0,26480.70789802656,False,-0.4162953261447276,0,0.3350000000000001,118446,0,130,0.6,5903.356983499767,False,0.1811870328846218,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,4.4990000000000006,121868,0,1,0.1,42.00000000000001,False,-0.05122596715186425,5,4.795000000000001,121090,0,9,0.9,378.00000000000006,False,-0.055974157390830545,0.45,655406,0.0,0.0,13,0,0,3,7,6.186274509803922,12,15,22,78.0,66.0,6,12,22,1172,1.3201147849904373,159.18939882318955
100,22,0,0,0,10.0,20,10.0,23.866194168283283,54,26.51851851851852,3.972525568301157,8,2.875,45.61047003556014,7,47.0,42.00000000000001,12,42.0,44,2.206000000000001,58653,4,10,1.0,278.66194168283283,False,0.30614793767976134,0,2.468000000000001,57487,36,55,1.0,1672.6406792555806,False,0.2957282577896514,0,0.7490000000000001,46029,1192,0,0.0,28448.503448593674,False,-0.15897922024068173,8,4.627000000000001,26925.0,1193,0,0.0,28472.369642761954,False,-0.4254681570930729,0,0.3350000000000001,118752,0,131,0.8,5974.971574658379,False,0.184512783016747,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,2,4.513000000000001,121847,0,1,0.1,42.00000000000001,False,-0.05138942943877948,0,4.790000000000001,121186,0,6,0.6,252.00000000000006,False,-0.05571728808282089,0.4375,654152,0.0,0.0,11,0,0,12,8,7.041666666666667,9,21,26,124.0,98.0,11,11,26,907,1.535494251002092,160.72489307419164
101,26,0,0,0,10.0,20,10.0,23.90403264947262,39,24.153846153846153,3.972525568301157,0,,45.61047003556014,0,,42.00000000000001,6,42.0,20,2.362000000000001,58873,1,10,1.0,249.04032649472617,False,0.3107064818992127,0,2.468000000000001,57609,39,56,1.0,1728.6258283704667,False,0.299060537505226,0,0.7490000000000001,45729,1207,0,0.0,28852.16740791345,False,-0.16034945906848225,0,4.619000000000001,26283.0,1217,0,0.0,29091.207734408177,False,-0.4301103545747095,0,0.3350000000000001,118752,0,131,0.0,5974.971574658379,False,0.184512783016747,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.511000000000001,121847,0,1,0.0,42.00000000000001,False,-0.05138942943877948,0,4.790000000000002,121438,0,0,0.0,0.0,False,-0.054736514361329494,0.25,653804,0.0,0.0,8,0,0,4,2,1.3333333333333333,22,26,25,256.0,92.0,16,10,25,704,1.5657445640536025,162.29063763824524
102,25,0,0,0,10.0,20,10.0,23.900839472998317,62,23.887096774193548,3.9332398691911257,1,2.0,45.73664582275357,5,47.0,42.00000000000001,3,42.0,0,2.342000000000001,58743,4,20,1.0,518.0167894599663,False,0.31080619378676766,6,2.528000000000001,58918,36,10,1.0,599.0083947299831,False,0.315593712729161,0,0.7490000000000001,45389,1224,0,0.0,29254.62751494994,False,-0.16228642355184777,1,4.6290000000000004,25116.0,1262,0,0.0,30162.859414923878,False,-0.4389203452191849,0,0.3350000000000001,118985,0,127,0.1,5808.554019489704,False,0.1859702363367406,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,2,4.5310000000000015,121826,0,1,0.1,42.00000000000001,False,-0.051552891725694716,0,4.790000000000002,121250,0,4,0.4,168.00000000000003,False,-0.05554604187748113,0.325,653500,0.0,0.0,10,0,0,10,3,2.212121212121212,17,27,22,254.0,74.0,17,8,22,1608,1.5324154469999485,163.8230530852452
103,22,0,0,0,10.0,20,10.0,23.776265498650712,14,21.142857142857142,3.8433873905029334,6,3.1666666666666665,45.73664582275357,0,,42.00000000000001,0,,0,2.342000000000001,58643,4,30,1.0,753.2879649595213,False,0.3111979912574372,4,2.5620000000000007,59046,36,10,1.0,597.7626549865072,False,0.318423560994696,1,0.7590000000000001,45133,1236,0,0.0,29387.46415633228,False,-0.16493262317091495,5,4.678000000000001,24923.0,1264,0,0.0,30053.199590294502,False,-0.44237957937066774,0,0.3350000000000001,118966,0,133,0.6,6082.973894426225,False,0.18712040697451848,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121826,0,1,0.0,42.00000000000001,False,-0.051552891725694716,0,4.790000000000001,121250,0,4,0.0,168.00000000000003,False,-0.05554604187748113,0.325,653060,0.0,0.0,5,0,0,7,4,3.333333333333333,16,23,23,179.0,96.0,13,9,23,256,1.481064642954152,165.30411772819934
104,23,0,0,0,10.0,20,10.0,23.595802107549538,14,20.0,4.3991724416366225,6,8.666666666666666,43.3008998092994,9,29.88888888888889,42.00000000000001,0,,0,2.342000000000001,58533,5,40,1.0,993.8320843019815,False,0.31142619839489444,4,2.5980000000000008,59168,35,10,1.0,585.9580210754954,False,0.32100282170394,1,0.768,44837,1250,0,0.0,29494.75263443692,False,-0.16831544858229747,5,4.723000000000001,24823.0,1264,0,0.0,29825.093863942617,False,-0.44536735016719975,0,0.3350000000000001,119183,0,130,0.6,5629.116975208923,False,0.1870238040749247,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,121642,0,5,0.4,210.00000000000003,False,-0.05233128356814821,0,4.790000000000001,121165,0,9,0.5,378.00000000000006,False,-0.055390363508990424,0.4375,652624,0.0,0.0,7,0,0,6,3,2.2857142857142856,16,22,19,170.0,113.0,13,10,19,469,1.410768952977378,166.71488668117672
105,19,0,0,0,10.0,20,10.0,23.71882178632854,30,24.8,4.5579765475026655,1,12.0,43.3008998092994,0,,42.00000000000001,0,,0,2.342000000000001,59065,5,24,1.0,619.251722871885,False,0.31908437442095305,0,2.5940000000000003,59180,35,16,1.0,729.5011485812566,False,0.3228639157178225,1,0.7770000000000001,44821,1250,0,0.0,29648.527232910674,False,-0.16746557770535375,0,4.718000000000001,24079.0,1294,0,0.0,30692.15539150913,False,-0.4497009101272341,0,0.3350000000000001,119171,0,131,0.1,5672.417875018222,False,0.18711770196844707,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121642,0,5,0.0,210.00000000000003,False,-0.05233128356814821,0,4.790000000000001,121165,0,9,0.0,378.00000000000006,False,-0.055390363508990424,0.2625,652396,0.0,0.0,7,0,0,11,1,1.0,12,23,21,213.0,80.0,13,6,21,944,1.3644545139977708,168.0793411951745
106,21,0,0,0,10.0,20,10.0,23.774230693181266,25,24.36,4.571264762096687,6,4.666666666666667,43.56185355914366,4,47.0,42.00000000000001,0,,0,2.342000000000001,59511,5,12,1.0,335.2907683181752,False,0.3258385626979269,0,2.5940000000000003,59143,35,23,1.0,896.8073059431691,False,0.32390037441063674,0,0.7760000000000002,44516,1264,0,0.0,30050.62759618112,False,-0.16891651943538713,6,4.7780000000000005,23627.0,1305,0,0.0,31025.371054601554,False,-0.4536844419231359,0,0.3350000000000001,119331,0,133,0.6,5793.726523366106,False,0.18926464604268564,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121454,0,9,0.4,378.00000000000006,False,-0.053140811084299834,0,4.790000000000001,121165,0,9,0.0,378.00000000000006,False,-0.055390363508990424,0.375,652020,0.0,0.0,9,0,0,15,2,2.0,10,25,18,234.0,77.0,15,6,18,997,1.3484557989868335,169.42779699416133
