index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
81,22,0,0,0,10.0,20,10.0,4.056410587042193,5,4.6,35.780753209781274,0,,60.829884457702384,9,64.0,56.999999999999986,20,57.0,1,0.8940000000000001,31195,816,0,0.0,8160.0,False,-0.12884026474365307,4,2.319000000000001,26815,824,0,0.0,8240.0,False,-0.2360219302578287,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83483,0,22,0.5,787.176570615188,False,0.10292822108518968,0,2.3780000000000006,96013,0,20,0.0,1216.5976891540477,False,0.05176342547380986,9,2.7470000000000008,96060,0,0,0.0,0.0,False,0.04565345176670368,0,1.9190000000000003,118028,0,11,0.0,626.9999999999999,False,-0.0338444079779895,12,7.079000000000002,76864,515,0,0.0,31327.39049571673,False,-0.24459170974994596,0.0625,605415,0.0,0.0,14,0,0,2,10,10.0,29,31,20,155.0,112.0,9,13,20,656,1.351658334955573,153.4912433885038
82,20,0,0,0,10.0,20,10.0,4.625285113692588,5,9.4,35.16188125686179,3,18.0,60.98529470680451,5,64.0,56.999999999999986,11,57.0,1,0.903,31091,825,0,0.0,8250.0,False,-0.1302973426849748,4,2.355000000000001,26641,835,0,0.0,8350.0,False,-0.23896078237676577,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83490,0,24,0.5,843.885150164683,False,0.1033931093779319,0,2.3780000000000006,96279,0,18,0.3,1097.7353047224813,False,0.05401201371956151,0,2.738000000000001,96060,0,0,0.0,0.0,False,0.04565345176670368,0,1.9190000000000003,118256,0,7,0.0,398.9999999999999,False,-0.03291369696375942,7,7.1370000000000005,76418,520,0,0.0,31712.353247538344,False,-0.24666146918636936,0.1,605192,0.0,0.0,15,0,0,6,6,6.0,26,32,19,196.0,87.0,11,9,19,802,1.41228848695755,154.90353187546134
83,19,0,0,0,10.0,20,10.0,5.568774919925141,9,10.0,34.5228910862493,3,18.0,61.31509808333181,15,63.333333333333336,56.999999999999986,20,57.0,9,0.992,30836,837,0,0.0,8370.0,False,-0.13511310876222463,0,2.3510000000000004,26561,843,0,0.0,8430.0,False,-0.23994863182850934,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83454,0,30,0.9,1035.6867325874791,False,0.10418076984961992,0,2.3780000000000006,97229,0,3,0.0,183.94529424999544,False,0.05937966872537177,0,2.7380000000000004,96006,0,3,0.3,183.94529424999544,False,0.04606679998176696,1,1.9290000000000003,118324,0,5,0.5,284.99999999999994,False,-0.03282389151501792,12,7.250000000000002,75491,530,0,0.0,32497.00198416586,False,-0.2510266314622537,0.21250000000000002,604858,0.0,0.0,18,0,0,8,9,9.0,23,31,24,145.0,57.0,10,9,24,1603,1.615735542960465,156.5192674184218
84,24,0,0,0,10.0,20,10.0,6.292007690699855,9,10.0,34.5228910862493,0,,61.4330693010273,20,62.0,56.999999999999986,9,57.0,9,1.0730000000000002,30591,848,0,0.0,8480.0,False,-0.1398053936580065,0,2.3510000000000004,26471,852,0,0.0,8520.0,False,-0.24105996246172084,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83364,0,39,0.9,1346.3927523637228,False,0.1050401238173002,2,2.3980000000000006,97439,0,0,0.0,0.0,False,0.06066444604097272,12,2.858000000000001,96241,0,0,0.0,0.0,False,0.047623712799076914,0,1.9280000000000004,118324,0,5,0.0,284.99999999999994,False,-0.03282389151501792,9,7.328000000000001,74063,550,0,0.0,33788.18811556502,False,-0.25741430471982735,0.1125,603450,0.0,0.0,10,0,0,6,10,8.8,28,34,22,135.0,59.0,10,14,22,200,1.4410243211314082,157.9602917395532
85,22,0,0,0,10.0,20,10.0,5.814437623320898,7,2.4285714285714284,34.580711181358126,10,35.0,61.657251367731625,10,64.0,56.999999999999986,14,57.0,1,1.0740000000000003,30497,856,0,0.0,8560.0,False,-0.14113899041786032,6,2.4110000000000005,26202,864,0,0.0,8640.0,False,-0.2462214758470809,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,83697,0,36,0.7,1244.9056025288926,False,0.10875163120178365,5,2.446,97509,0,0,0.0,0.0,False,0.06142642544575795,5,2.896000000000001,95961,0,10,1.0,616.5725136773162,False,0.04793162058692729,0,1.9280000000000004,118004,0,10,0.5,569.9999999999999,False,-0.03427302489243757,14,7.459000000000001,73372,555,0,0.0,34219.774509091054,False,-0.26129395564798286,0.275,602199,0.0,0.0,15,0,0,5,12,12.0,30,35,24,147.0,48.0,11,11,24,550,1.4674509782344103,159.42774271778762
86,24,0,0,0,10.0,20,10.0,5.602389367598108,3,2.0,34.511795895715125,10,34.0,61.86447917259172,10,64.0,56.99999999999999,11,57.0,0,1.0730000000000002,30357,870,0,0.0,8700.0,False,-0.14286772695841155,3,2.4350000000000005,26073,870,0,0.0,8700.0,False,-0.2486664032401462,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84031,0,29,0.3,1000.8420809757386,False,0.11153888993264696,0,2.4410000000000007,97169,0,10,1.0,618.6447917259172,False,0.06109248683803532,0,2.8910000000000005,96601,0,0,0.0,0.0,False,0.051542464023686674,0,1.9280000000000004,117684,0,15,0.5,854.9999999999999,False,-0.03572215826985721,11,7.5550000000000015,72793,560,0,0.0,34644.10833665136,False,-0.2642888292771831,0.225,601665,0.0,0.0,16,0,0,9,8,8.0,25,34,22,187.0,63.0,13,11,22,1180,1.4275249242782593,160.85526764206588
87,22,0,0,0,10.0,20,10.0,5.556553317053781,4,5.0,35.46977328313222,5,50.0,61.86447917259172,0,,56.999999999999986,10,57.0,1,1.0830000000000004,30243,880,0,0.0,8800.0,False,-0.14444828608120122,3,2.4620000000000006,25907,880,0,0.0,8800.0,False,-0.25153116665020253,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84261,0,28,0.4,993.1536519277022,False,0.114512706622886,0,2.4410000000000007,96919,0,15,0.5,927.9671875888758,False,0.06005468392870534,0,2.891000000000001,96601,0,0,0.0,0.0,False,0.051542464023686674,0,1.9280000000000004,117684,0,15,0.0,854.9999999999998,False,-0.03572215826985721,10,7.644000000000001,72582,560,0,0.0,34644.10833665136,False,-0.2660114610666791,0.1125,601154,0.0,0.0,12,0,0,7,7,7.0,24,31,19,161.0,95.0,10,12,19,450,1.4156188936904073,162.2708865357563
88,19,0,0,0,10.0,20,10.0,5.556553317053781,0,,35.46977328313222,0,,60.313259012834195,25,54.0,56.999999999999986,11,57.0,0,1.0820000000000003,30173,887,0,0.0,8870.0,False,-0.14531265435147683,0,2.4590000000000005,25777,893,0,0.0,8930.0,False,-0.25313642200928577,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84261,0,28,0.0,993.1536519277022,False,0.114512706622886,5,2.4910000000000005,97709,0,0,0.0,0.0,False,0.06360350945943004,5,2.9410000000000007,96661,0,0,0.0,0.0,False,0.0521955892277883,0,1.9280000000000004,116954,5,25,1.0,1726.5662950641704,False,-0.03812418340287471,11,7.7440000000000015,71709,570,0,0.0,34378.55763731549,False,-0.27422274348577613,0.125,600201,0.0,0.0,13,0,0,8,7,6.5,25,33,21,194.0,97.0,11,8,21,820,1.401315350085497,163.6722018858418
89,21,0,0,0,10.0,20,10.0,5.312197682911487,5,3.0,35.46977328313222,0,,60.074265147330465,17,58.470588235294116,56.999999999999986,10,57.0,1,1.0920000000000003,30019,901,0,0.0,9010.0,False,-0.1473871382001383,4,2.4990000000000006,25621,899,0,0.0,8990.0,False,-0.256248147782278,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84246,0,33,0.5,1170.5025183433634,False,0.11548148245436074,7,2.5560000000000005,97699,0,0,0.0,0.0,False,0.06349465525874644,10,3.036000000000001,96736,0,0,0.0,0.0,False,0.05301199573291533,0,1.9280000000000004,116932,0,31,0.6,1766.9999999999995,False,-0.038138741254173915,10,7.833000000000001,70511,586,0,0.0,35203.51937633565,False,-0.2806358251229287,0.1375,598721,0.0,0.0,11,0,0,10,13,13.0,23,33,24,212.0,72.0,12,9,24,200,1.4224641965702176,165.094666082412
90,24,0,0,0,10.0,20,10.0,5.279101418348021,2,4.5,34.34637648303846,5,18.0,60.15256946267917,5,62.0,56.999999999999986,12,57.0,0,1.0910000000000002,29909,912,0,0.0,9120.0,False,-0.1487454311962857,2,2.515000000000001,25489,908,0,0.0,9080.0,False,-0.2583967203398202,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84327,0,30,0.2,1030.3912944911538,False,0.11562539477502108,5,2.599000000000001,97669,0,5,0.5,300.7628473133958,False,0.06480505762367686,0,3.026000000000001,96736,0,0,0.0,0.0,False,0.05301199573291533,0,1.9280000000000004,116932,0,31,0.0,1766.9999999999995,False,-0.038138741254173915,12,7.943000000000001,69906,591,0,0.0,35550.168552443385,False,-0.2841600800393373,0.0875,597925,0.0,0.0,13,0,0,12,9,9.0,21,33,24,220.0,123.0,13,11,24,290,1.558498458005488,166.6531645404175
91,24,0,0,0,10.0,20,10.0,5.405746084298983,1,11.0,34.509491252833456,9,35.77777777777778,60.318882530017575,5,64.0,56.999999999999986,9,57.0,1,1.1010000000000002,29815,920,0,0.0,9200.0,False,-0.15007902795613948,0,2.513000000000001,25369,920,0,0.0,9200.0,False,-0.25987849451743555,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84638,0,22,0.1,759.208807562336,False,0.11793191762917549,0,2.5940000000000003,97917,0,4,0.4,241.2755301200703,False,0.06718086958243565,0,3.026000000000001,96486,0,5,0.5,301.59441265008786,False,0.0519321316518086,0,1.9280000000000004,116612,0,36,0.5,2051.9999999999995,False,-0.03958787463159356,9,8.021,69718,591,0,0.0,35648.459575240384,False,-0.28529370637193996,0.1875,597512,0.0,0.0,13,0,0,15,7,7.0,23,38,28,241.0,114.0,16,8,28,842,1.6307309409603477,168.28389548137784
92,28,0,0,0,10.0,20,10.0,5.405746084298983,0,,35.52751952593811,5,50.0,60.3959262777562,5,62.0,56.999999999999986,12,57.0,0,1.1,29675,934,0,0.0,9340.0,False,-0.1518077644966907,0,2.5130000000000003,25309,926,0,0.0,9260.0,False,-0.2606193816062432,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84888,0,17,0.0,603.9678319409479,False,0.1201986076867608,0,2.5940000000000007,97917,0,4,0.0,241.5837051110248,False,0.06718254688955123,0,3.026000000000001,96546,0,5,0.5,301.979631388781,False,0.05258735348980468,0,1.9280000000000004,116302,0,41,0.5,2336.9999999999995,False,-0.04095536669197548,12,8.132000000000001,69422,591,0,0.0,35693.992430153914,False,-0.28752442124407523,0.125,597016,0.0,0.0,12,0,0,14,6,6.0,26,40,23,274.0,81.0,16,12,23,760,1.6427064444869757,169.92660192586482
93,23,0,0,0,10.0,20,10.0,5.251794807638291,5,4.0,35.52751952593811,0,,57.19191656993039,24,44.083333333333336,56.99999999999998,8,57.0,0,1.1,29575,944,0,0.0,9440.0,False,-0.15304257631137014,5,2.5630000000000006,25104,936,0,0.0,9360.0,False,-0.2644472982317495,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84868,0,22,0.5,781.6054295706384,False,0.12110353475766038,0,2.5940000000000003,97983,0,1,0.0,57.19191656993039,False,0.06689739357634991,16,3.186000000000001,96623,0,0,0.0,0.0,False,0.0517819432651906,0,1.9280000000000004,115244,14,51,1.0,3707.6868319790246,False,-0.04399778412411512,8,8.2,69271,591,0,0.0,33800.42269282886,False,-0.2964868814942448,0.1875,595625,0.0,0.0,12,0,0,12,7,6.6875,24,36,25,231.0,70.0,14,9,25,266,1.5466206213459373,171.47322254721075
94,25,0,0,0,10.0,20,10.0,5.388364199552581,1,11.0,35.52751952593811,0,,57.38112464475138,11,59.27272727272727,56.999999999999986,10,57.0,0,1.1,29525,949,0,0.0,9490.0,False,-0.15365998221870986,1,2.5680000000000005,24940,951,0,0.0,9510.0,False,-0.2666452632618789,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84857,0,23,0.1,817.1329490965766,False,0.12119247425407689,4,2.634000000000001,98093,0,0,0.0,0.0,False,0.06778351076568044,6,3.230000000000001,96654,0,0,0.0,0.0,False,0.052119391287309774,0,1.9280000000000004,115244,4,61,1.0,3706.5244985790046,False,-0.044002528845595835,10,8.292000000000002,68400,602,0,0.0,34543.437036140334,False,-0.30056480672993735,0.1375,594670,0.0,0.0,10,0,0,16,9,8.8,18,34,29,188.0,95.0,13,12,29,200,1.783658143132925,173.25688069034368
95,29,0,0,0,10.0,20,10.0,5.1301616501405505,6,3.5,35.52751952593811,0,,57.17387013535313,9,54.666666666666664,56.99999999999999,10,57.0,1,1.11,29441,956,0,0.0,9560.0,False,-0.15487009779709573,5,2.617000000000001,24695,964,0,0.0,9640.0,False,-0.2710905857947249,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,84836,0,29,0.6,1030.2980662522052,False,0.12231783498962644,9,2.7200000000000006,98083,0,0,0.0,0.0,False,0.06767465656499684,0,3.2240000000000006,96654,0,0,0.0,0.0,False,0.052119391287309774,0,1.9280000000000004,115244,0,65,0.4,3704.9999999999995,False,-0.04400875194918644,10,8.382,67698,611,0,0.0,34933.23465270076,False,-0.30470484764627764,0.125,593608,0.0,0.0,12,0,0,17,9,9.0,22,39,25,224.0,117.0,15,14,25,200,1.7509689945727587,175.00784968491644
96,25,0,0,0,10.0,20,10.0,5.4301913776415525,5,7.8,37.3717856512553,10,50.0,56.41147727575138,7,44.857142857142854,56.99999999999999,6,57.0,1,1.1190000000000002,29337,965,0,0.0,9650.0,False,-0.15632717573841748,4,2.652000000000001,24513,975,0,0.0,9750.0,False,-0.27422700780401066,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,85297,0,24,0.5,896.9228556301273,False,0.12750281302601046,7,2.781000000000001,97763,0,5,0.5,282.0573863787569,False,0.06572647871017981,0,3.2240000000000006,96404,0,5,0.5,282.0573863787569,False,0.05093319283727798,0,1.9280000000000004,115244,0,65,0.0,3704.9999999999995,False,-0.04400875194918644,6,8.432000000000002,67289,618,0,0.0,34862.292956414356,False,-0.3083335661890064,0.1875,592804,0.0,0.0,15,0,0,8,8,8.0,23,31,19,160.0,102.0,10,15,19,700,1.4865666599944234,176.49441634491086
97,19,0,0,0,10.0,20,10.0,5.150413655115491,8,3.75,38.3065092975892,13,43.38461538461539,57.25130421082874,18,62.0,56.99999999999999,10,57.0,0,1.118,29227,976,0,0.0,9760.0,False,-0.15768546873456485,8,2.7280000000000006,24246,984,0,0.0,9840.0,False,-0.2797095722611874,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,85831,0,19,0.8,727.8236766541949,False,0.13341282381526512,4,2.814000000000001,97557,3,10,1.0,687.4325700010551,False,0.06569042175560627,4,3.2640000000000007,96762,0,0,0.0,0.0,False,0.0532950166546927,0,1.9280000000000004,114686,0,74,0.9,4217.999999999999,False,-0.0464702376578739,10,8.526,66515,627,0,0.0,35896.567740189625,False,-0.31043062635141033,0.3375,591781,0.0,0.0,14,0,0,12,10,8.88888888888889,20,32,15,143.0,27.0,9,10,15,764,1.4222948774695396,177.9167112223804
98,15,0,0,0,10.0,20,10.0,5.915797708713945,13,8.461538461538462,38.3065092975892,0,,57.63117673752611,8,62.75,56.99999999999999,11,57.0,9,1.2080000000000002,29002,985,0,0.0,9850.0,False,-0.16213079126741084,4,2.760000000000001,24056,995,0,0.0,9950.0,False,-0.2830435641608219,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,85721,3,29,1.0,1128.6361627562287,False,0.1346016131885772,0,2.8100000000000005,97749,0,10,0.3,576.3117673752611,False,0.06717562410127398,5,3.310000000000001,96822,0,0,0.0,0.0,False,0.05394814185879433,0,1.9280000000000004,114686,0,74,0.0,4217.999999999999,False,-0.0464702376578739,11,8.626,65758,635,0,0.0,36595.79722832908,False,-0.3137565732350001,0.1625,590751,0.0,0.0,12,0,0,9,9,9.0,9,18,17,110.0,21.0,8,7,17,392,1.7552631823346019,179.671974404715
99,17,0,0,0,10.0,20,10.0,5.915797708713945,0,,38.3065092975892,0,,58.03173167507227,8,63.25,56.99999999999999,14,57.0,0,1.1990000000000003,28862,999,0,0.0,9990.0,False,-0.16385952780796206,0,2.756000000000001,23996,1001,0,0.0,10010.0,False,-0.28378445124962953,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,85721,0,32,0.3,1225.8082975228544,False,0.13524049164040855,0,2.8100000000000005,97935,0,7,0.0,406.22212172550593,False,0.06827456361290085,5,3.355000000000001,96892,0,0,0.0,0.0,False,0.05471012126357956,0,1.9280000000000004,114914,0,70,0.0,3989.9999999999995,False,-0.045539526643643816,10,8.715000000000002,65035,643,0,0.0,37314.40346707147,False,-0.31672584246870494,0.0375,590312,0.0,0.0,16,0,0,18,6,6.0,6,24,15,169.0,30.0,12,5,15,614,1.5675062891095877,181.2394806938246
100,15,0,0,0,10.0,20,10.0,5.665626321557585,4,2.5,37.04151118308443,5,18.0,58.03173167507227,0,,57.0,13,57.0,0,1.1990000000000003,28752,1010,0,0.0,10100.0,False,-0.16521782080410946,4,2.7960000000000007,23813,1010,0,0.0,10100.0,False,-0.2871925318581448,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,85801,0,31,0.4,1148.2868466756174,False,0.13578276405130651,0,2.8100000000000005,97935,0,7,0.0,406.22212172550593,False,0.06827456361290085,0,3.350000000000001,96802,0,5,0.5,290.15865837536137,False,0.05530968289887092,0,1.9280000000000004,114914,0,70,0.0,3990.0,False,-0.045539526643643816,13,8.835,64698,643,0,0.0,37314.40346707147,False,-0.3194771548528763,0.1125,589672,0.0,0.0,9,0,0,7,9,9.0,10,17,21,121.0,69.0,7,8,21,290,1.2856348352506757,182.52511552907526
101,21,0,0,0,10.0,20,10.0,5.709602390381488,4,6.25,38.617266107635245,10,50.0,58.03173167507227,0,,57.0,10,57.0,1,1.2090000000000003,28608,1023,0,0.0,10230.0,False,-0.16716882347130296,3,2.8220000000000005,23680,1017,0,0.0,10170.0,False,-0.2896127630149165,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,86276,0,25,0.4,965.4316526908812,False,0.14082651746039326,0,2.8100000000000005,97685,0,12,0.5,696.3807801008672,False,0.0671324580372547,0,3.350000000000001,96552,0,10,0.5,580.3173167507227,False,0.054167577323224775,0,1.9280000000000004,114914,0,70,0.0,3990.0,False,-0.045539526643643816,10,8.922,64478,643,0,0.0,37314.40346707147,False,-0.3212732638277063,0.175,589150,0.0,0.0,14,0,0,11,8,8.0,11,22,16,191.0,75.0,11,10,16,700,1.5444744545966387,184.0695899836719
102,16,0,0,0,10.0,20,10.0,5.633645733818666,1,2.0,38.617266107635245,0,,59.03419677715898,22,63.63636363636363,57.0,10,57.0,0,1.2080000000000002,28468,1037,0,0.0,10370.0,False,-0.1688975600118542,1,2.8290000000000006,23597,1023,0,0.0,10230.0,False,-0.29092166353847676,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,86274,0,26,0.1,1004.0489187985164,False,0.14105411589106043,1,2.8200000000000007,98459,0,0,0.0,0.0,False,0.07176757451070037,0,3.350000000000001,97128,0,1,0.0,59.03419677715898,False,0.057600386414871405,0,1.9280000000000004,114338,0,79,0.9,4503.0,False,-0.048147966722999175,10,9.012000000000002,63432,656,0,0.0,38726.433085816294,False,-0.3240489477013222,0.125,588653,0.0,0.0,14,0,0,8,8,7.5,2,10,19,174.0,78.0,10,6,19,1476,1.353793853893876,185.42338383756578
103,19,0,0,0,10.0,20,10.0,5.633645733818666,0,,37.814131925394705,3,18.0,56.50020423119598,49,50.775510204081634,57.0,20,57.0,0,1.2080000000000002,28378,1046,0,0.0,10460.0,False,-0.1700088906450657,0,2.8280000000000007,23487,1034,0,0.0,10340.0,False,-0.29227995653462413,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,86328,0,23,0.0,869.7250342840782,False,0.14088104402611532,20,3.0190000000000006,98410,0,3,0.3,169.50061269358793,False,0.07215673161285774,28,3.630000000000001,96946,0,0,0.0,0.0,False,0.055297933947271026,0,1.9280000000000004,113633,19,80,1.0,5633.503880392724,False,-0.049288888288582744,11,9.112,61908,676,0,0.0,38194.13806028848,False,-0.33866394776470776,0.1625,586047,0.0,0.0,15,0,0,9,11,10.96551724137931,3,12,26,197.0,111.0,12,7,26,767,1.4896151423454285,186.9129989799112
104,26,0,0,0,10.0,20,10.0,5.753018565276053,1,11.0,37.814131925394705,0,,54.13598009854127,28,42.0,57.00000000000001,20,57.0,1,1.2180000000000002,28254,1057,0,0.0,10570.0,False,-0.17171293094932333,0,2.828000000000001,23397,1043,0,0.0,10430.0,False,-0.29339128716783563,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,86317,0,24,0.1,907.5391662094729,False,0.14098501733230853,0,2.9990000000000006,98410,0,3,0.0,162.4079402956238,False,0.07211812825362818,28,3.8820000000000006,96722,0,0,0.0,0.0,False,0.05285959985195829,0,1.9280000000000004,112856,37,83,1.0,6734.031263646028,False,-0.05113999337216999,13,9.231,61570,676,0,0.0,36595.922546613896,False,-0.3479474452529089,0.1375,584483,0.0,0.0,15,0,0,6,8,8.0,8,14,33,221.0,156.0,14,12,33,599,1.7405229331925511,188.65352191310376
105,33,0,0,0,10.0,20,10.0,5.419002039894087,6,3.1666666666666665,40.76690605199521,20,51.0,54.13598009854127,0,,57.0,14,57.0,1,1.2270000000000003,28150,1066,0,0.0,10660.0,False,-0.17317000889064507,5,2.878000000000001,23164,1054,0,0.0,10540.0,False,-0.2977872172280944,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87318,0,10,0.6,407.66906051995204,False,0.15086108338387064,0,2.9990000000000006,97900,0,13,1.0,703.7677412810365,False,0.06951302843968957,0,3.8540000000000005,96212,0,10,1.0,541.3598009854127,False,0.050254500038019526,0,1.9280000000000004,112856,27,93,1.0,6762.671462660614,False,-0.05102308219378127,14,9.358,61188,676,0,0.0,36595.922546613896,False,-0.35106614356375004,0.45,583745,0.0,0.0,16,0,0,10,10,10.0,4,14,26,218.0,161.0,14,19,26,1220,1.8661697898060083,190.51969170290977
106,26,0,0,0,10.0,20,10.0,6.230385312173913,9,10.0,40.76690605199521,0,,54.099189430868606,17,53.76470588235294,57.00000000000001,20,57.0,9,1.316,27925,1075,0,0.0,10750.0,False,-0.17761533142349106,0,2.8730000000000016,23054,1065,0,0.0,10650.0,False,-0.29914551022424185,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87228,0,19,0.9,774.5712149879089,False,0.15208991055101248,4,3.0390000000000006,98614,0,0,0.0,0.0,False,0.07345481462129623,0,3.8540000000000005,96212,0,10,0.0,540.991894308686,False,0.050252497628658487,0,1.9280000000000004,112863,27,92,1.0,6704.678114633453,False,-0.05120266593747314,9,9.434000000000001,60708,683,0,0.0,36949.74638128326,False,-0.3535405945884736,0.2375,583561,0.0,0.0,17,0,0,3,7,6.571428571428571,6,9,24,159.0,104.0,9,17,24,1447,1.5584839545190334,192.0781756574288
107,24,0,0,0,10.0,20,10.0,6.469867771994398,15,7.2,40.76690605199521,0,,54.64059979625474,10,63.0,57.000000000000014,20,57.0,9,1.397,27710,1083,0,0.0,10830.0,False,-0.18193717277486912,6,2.9330000000000016,22802,1077,0,0.0,10770.0,False,-0.3038871875926109,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87120,5,29,1.0,1214.589614367833,False,0.15356276620578732,10,3.1350000000000007,98689,0,0,0.0,0.0,False,0.07427122112642327,0,3.8540000000000005,96212,0,10,0.0,546.4059979625474,False,0.050281965024941463,0,1.9280000000000004,112803,27,92,1.0,6719.296194498879,False,-0.05163284187506065,10,9.525,60486,683,0,0.0,37319.52966084199,False,-0.353843552128626,0.25,582779,0.0,0.0,13,0,0,9,9,9.0,4,13,20,184.0,94.0,13,11,20,770,1.8025627117604017,193.8807383691892
108,20,0,0,0,10.0,20,10.0,6.506018064444193,4,7.0,39.43364546074197,5,18.0,54.73254812238528,6,57.0,57.00000000000002,20,57.0,0,1.3880000000000001,27650,1089,0,0.0,10890.0,False,-0.18267805986367677,4,2.967000000000001,22590,1091,0,0.0,10910.0,False,-0.3073940531463005,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87182,0,33,0.9,1301.310300204485,False,0.15494819327147297,6,3.185000000000001,98630,0,5,0.5,273.66274061192644,False,0.07511844828669985,0,3.8540000000000005,96212,0,10,0.0,547.3254812238529,False,0.050286969505714,0,1.9280000000000004,113224,22,89,1.0,6277.116058692478,False,-0.05000075086053017,7,9.585,60338,684,0,0.0,37437.06291571153,False,-0.3545720651346202,0.3,582783,0.0,0.0,19,0,0,6,8,8.0,4,10,24,178.0,104.0,10,10,24,1031,1.4539506752043962,195.3346890443936
