index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
78,14,0,0,0,10.0,20,10.0,25.20520392192456,5,25.6,13.72151386140198,5,14.0,38.79427096595653,22,48.22727272727273,49.00000000000002,20,49.0,0,0.542,47458,16,81,1.0,2201.6215176758897,False,0.25196748205120256,0,3.4040000000000017,25154,780,0,0.0,7800.0,False,-0.2509152787088125,0,0.2,56411,0,5,0.0,68.6075693070099,False,0.0036326485064900704,5,9.547000000000002,4674.0,1082,0,0.0,27272.030643522376,False,-0.6744365263462387,7,1.242,102808,0,5,0.5,193.97135482978263,False,0.1338267904826507,15,15.236000000000006,8310,782,0,0.0,10730.223839616348,False,-0.849325004464481,0,0.6950000000000001,120006,0,153,0.9,7497.000000000004,False,0.09395276063857999,8,6.922000000000001,43428,1433,0,0.0,55592.1902942157,False,-0.37040030455326056,0.3,408249,0.0,0.0,13,0,0,8,9,9.0,20,28,16,134.0,27.0,10,4,16,916,1.2176609337329865,158.4144966052845
79,16,0,0,0,10.0,20,10.0,25.19956712069631,3,25.0,13.72151386140198,0,,39.936047606178924,12,55.666666666666664,49.00000000000002,20,49.0,0,0.542,47433,16,88,1.0,2377.5619066212753,False,0.2535910110171361,0,3.4040000000000004,25054,790,0,0.0,7900.0,False,-0.2522044036508018,0,0.2,56411,0,5,0.0,68.6075693070099,False,0.0036326485064900704,0,9.542000000000002,4599.0,1085,0,0.0,27341.530325955497,False,-0.6751521992322728,2,1.2550000000000001,103187,0,0,0.0,0.0,False,0.1369340781630472,5,15.271000000000004,8270,782,0,0.0,10730.223839616348,False,-0.8497657321058169,0,0.6950000000000001,120280,0,147,0.2,7203.000000000003,False,0.09507540264837439,12,7.0340000000000025,42640,1443,0,0.0,57627.71669571619,False,-0.368369266588953,0.15,407874,0.0,0.0,13,0,0,4,7,6.4,20,24,18,132.0,34.0,10,6,18,785,1.3395269680768251,159.75402357336134
80,18,0,0,0,10.0,20,10.0,25.19956712069631,0,,13.741345570137858,5,14.0,39.96424733978859,14,40.285714285714285,49.00000000000002,20,49.0,0,0.542,47313,18,98,1.0,2649.5575778282387,False,0.25400347519502187,0,3.4040000000000004,24974,798,0,0.0,7980.0,False,-0.25323570360439335,0,0.2,56411,0,5,0.0,68.70672785068929,False,0.0036335300568152012,5,9.592000000000002,4514.0,1085,0,0.0,27341.530325955497,False,-0.6766635521598523,2,1.273,103179,0,5,0.5,199.82123669894295,False,0.13794676691401925,12,15.386000000000001,8114,782,0,0.0,10745.732235847805,False,-0.8513991326708767,0,0.6950000000000002,120721,0,138,0.0,6762.000000000003,False,0.09702455668900165,11,7.132000000000002,41863,1457,0,0.0,58227.90837407198,False,-0.37258495671166664,0.1875,407089,0.0,0.0,11,0,0,2,8,8.0,21,23,22,144.0,77.0,9,9,22,641,1.2556033050641418,161.00962687842548
81,22,0,0,0,10.0,20,10.0,25.19956712069631,0,,13.760310977960339,5,14.0,39.96424733978859,0,,49.00000000000001,20,49.0,0,0.542,47233,16,108,1.0,2881.5532490352016,False,0.25493158934970356,0,3.4040000000000012,24854,810,0,0.0,8100.0,False,-0.2547826535347806,0,0.2,56411,0,5,0.0,68.8015548898017,False,0.003634373098716208,5,9.637000000000002,4429.0,1085,0,0.0,27341.530325955497,False,-0.6781749050874318,0,1.2710000000000001,103109,0,10,0.5,399.6424733978859,False,0.13827632782092075,0,15.374000000000002,8114,782,0,0.0,10760.563184764986,False,-0.8513174275566886,0,0.6950000000000001,121309,0,126,0.0,6174.000000000001,False,0.09962342874317133,8,7.201000000000001,41744,1457,0,0.0,58227.90837407198,False,-0.37363688111454485,0.1875,407203,0.0,0.0,12,0,0,8,4,4.0,18,26,25,146.0,94.0,10,12,25,788,1.3364287819713354,162.34605566039681
82,25,0,0,0,10.0,20,10.0,25.19956712069631,0,,13.778367465351549,5,14.0,38.91027923064865,26,32.57692307692308,49.00000000000001,20,49.0,0,0.542,47083,21,118,1.0,3183.548920242165,False,0.2549573160449925,0,3.4040000000000004,24804,815,0,0.0,8150.0,False,-0.2554272160057753,0,0.2,56411,0,5,0.0,68.89183732675774,False,0.003635175737689155,5,9.682000000000002,4344.0,1085,0,0.0,27341.530325955497,False,-0.6796862580150114,0,1.2710000000000001,103424,0,6,0.5,233.46167538389187,False,0.1408315521071402,17,15.544000000000004,7644,782,0,0.0,10774.68335790491,False,-0.8564181879598448,0,0.6950000000000001,121375,2,128,1.0,6349.820558461298,False,0.10098394957154545,12,7.3130000000000015,40983,1471,0,0.0,57237.02074828416,False,-0.3847434685736075,0.3125,406068,0.0,0.0,16,0,0,5,8,8.0,24,29,27,203.0,114.0,12,13,27,977,1.4178482498973608,163.76390391029418
83,27,0,0,0,10.0,20,10.0,25.280129179223902,11,26.0,13.778367465351549,0,,38.48558977716025,24,35.583333333333336,49.0,20,49.0,0,0.542,47239,24,117,1.0,3197.7751139691964,False,0.25916277927563036,0,3.4040000000000012,24734,822,0,0.0,8220.0,False,-0.25632960346516787,0,0.2,56411,0,5,0.0,68.89183732675774,False,0.003635175737689155,0,9.677,4058.0,1096,0,0.0,27707.021580429395,False,-0.6815221850569033,0,1.2710000000000001,103656,0,2,0.0,76.9711795543205,False,0.14252565133790768,20,15.727000000000002,7059,782,0,0.0,10774.68335790491,False,-0.8628638297143815,0,0.6950000000000001,121367,4,130,1.0,6523.942359108641,False,0.1016828242804866,12,7.421000000000002,40279,1483,0,0.0,57074.12963952865,False,-0.39168657231967613,0.25,404803,0.0,0.0,15,0,0,11,9,9.0,21,32,24,239.0,61.0,17,10,24,1110,1.6075649270787835,165.37146883737296
84,24,0,0,0,10.0,20,10.0,25.346560907807515,10,26.0,13.795485966277854,5,14.0,38.522048846168566,15,38.93333333333333,49.00000000000001,20,49.0,0,0.542,47389,25,117,1.0,3215.5476262134794,False,0.2632592639897576,0,3.4040000000000012,24644,831,0,0.0,8310.0,False,-0.2574898159129583,0,0.2,56411,0,5,0.0,68.97742983138927,False,0.0036359366817036143,5,9.727000000000002,3713.0,1106,0,0.0,28033.29636403511,False,-0.6847558154723857,3,1.3010000000000002,103815,0,5,0.5,192.61024423084282,False,0.14491461036498215,10,15.807000000000006,6799,782,0,0.0,10788.070025629282,False,-0.8656548109519207,0,0.6950000000000002,121745,4,128,1.0,6426.088195384676,False,0.10459173043944223,8,7.489000000000002,39778,1488,0,0.0,57320.808683098825,False,-0.39502497797544855,0.3125,404294,0.0,0.0,15,0,0,9,9,8.333333333333332,12,21,21,198.0,112.0,13,11,21,1048,1.3947593858465552,166.7662282232195
85,21,0,0,0,10.0,20,10.0,25.418153508556337,12,26.0,13.795485966277854,0,,38.92957363274913,8,47.375,49.0,20,49.0,0,0.542,47571,28,115,1.0,3203.0876534839786,False,0.26779105416237786,0,3.4040000000000012,24574,838,0,0.0,8380.0,False,-0.25839220337235086,0,0.2,56411,0,5,0.0,68.97742983138927,False,0.0036359366817036143,0,9.722000000000001,3401.0,1118,0,0.0,28417.495622565984,False,-0.6868877187232981,0,1.298,104028,0,2,0.0,77.85914726549827,False,0.1466293103012676,5,15.847000000000005,6723,782,0,0.0,10788.070025629282,False,-0.8664921934704587,0,0.6950000000000001,122088,0,125,0.4,6125.0,False,0.10629298304545375,13,7.6110000000000015,39118,1496,0,0.0,58238.6421545927,False,-0.39680249388030736,0.175,403914,0.0,0.0,14,0,0,6,7,7.0,14,20,20,202.0,70.0,13,8,20,1068,1.4513791417703032,168.21760736498982
86,20,0,0,0,10.0,20,10.0,25.48594734758382,13,26.0,13.811650191432244,5,14.0,39.252189537432095,18,42.05555555555556,48.99999999999999,20,49.0,0,0.542,47819,27,112,1.0,3124.426102929388,False,0.27317106820669035,0,3.4040000000000017,24464,849,0,0.0,8490.0,False,-0.25981024080853915,0,0.2,56411,0,5,0.0,69.05825095716122,False,0.0036366552066744375,5,9.772000000000002,2978.0,1131,0,0.0,28824.606450117302,False,-0.6907895801095526,4,1.338,104199,0,5,0.5,196.26094768716047,False,0.1491657077958504,12,15.962000000000005,6417,782,0,0.0,10800.710449700015,False,-0.8697941226231006,0,0.6950000000000001,122445,0,122,0.7,5977.999999999999,False,0.10879903824054594,10,7.698000000000001,38321,1507,0,0.0,59153.049632910166,False,-0.39980619118102745,0.275,403054,0.0,0.0,12,0,0,7,9,8.6,13,20,19,166.0,87.0,12,8,19,1028,1.398146695457399,169.61575406044722
87,19,0,0,0,10.0,20,10.0,25.56773688088752,19,26.0,13.826855587860246,5,14.0,39.160949614285244,2,32.0,48.99999999999999,20,49.0,0,0.542,48193,29,103,1.0,2923.4768987314146,False,0.2802232364607257,0,3.4040000000000004,24384,857,0,0.0,8570.0,False,-0.2608415407621307,0,0.2,56411,0,5,0.0,69.13427793930123,False,0.0036373311102158717,5,9.817000000000002,2399.0,1150,0,0.0,29402.897413020648,False,-0.6959433739352017,0,1.3340000000000003,104129,0,10,0.5,391.60949614285244,False,0.14947062823600338,2,15.970000000000002,6387,782,0,0.0,10812.601069706712,False,-0.8700591617927328,0,0.6950000000000001,122739,0,116,0.0,5683.999999999999,False,0.11009847426763078,14,7.828000000000001,37945,1509,0,0.0,59093.872967956435,False,-0.40339147071426357,0.1875,402587,0.0,0.0,15,0,0,5,7,7.0,15,20,18,183.0,53.0,12,7,18,988,1.231111979112029,170.84686603955925
88,18,0,0,0,10.0,20,10.0,25.635620479893316,31,25.870967741935484,13.826855587860246,0,,40.32620728793421,7,64.14285714285714,49.0,20,49.0,0,0.542,48875,31,82,1.0,2412.120879351252,False,0.29121488268126705,0,3.4040000000000004,24304,865,0,0.0,8650.0,False,-0.26187284071572214,0,0.2,56411,0,5,0.0,69.13427793930123,False,0.0036373311102158717,0,9.812000000000001,1597.0,1181,0,0.0,30275.667786754006,False,-0.7024442329727957,0,1.3340000000000003,104548,0,4,0.0,161.30482915173684,False,0.152818479870601,1,15.978000000000003,6370,782,0,0.0,10812.601069706712,False,-0.8702464710403005,0,0.6950000000000002,123162,0,107,0.2,5243.0,False,0.11188851369269665,9,7.904000000000003,37458,1514,0,0.0,61053.87783393239,False,-0.3990334766811679,0.15,402725,0.0,0.0,21,0,0,7,5,5.0,6,13,20,186.0,61.0,13,5,20,1960,1.3824636619538069,172.22932970151305
89,20,0,0,0,10.0,20,10.0,25.670039073730482,13,26.0,13.826855587860246,0,,40.736915231848556,17,44.0,49.0,20,49.0,0,0.542,49163,26,79,1.0,2287.933086824708,False,0.2970393065387602,0,3.4040000000000012,24154,880,0,0.0,8800.0,False,-0.26380652812870625,0,0.2,56411,0,5,0.0,69.13427793930123,False,0.0036373311102158717,0,9.812000000000001,1259.0,1194,0,0.0,30650.026654034195,False,-0.7051259165552337,0,1.334,104818,0,0,0.0,0.0,False,0.15490474773851629,13,16.107000000000003,6187,782,0,0.0,10812.601069706712,False,-0.872262799999412,0,0.6950000000000001,123634,0,97,0.2,4753.0,False,0.1138951257889433,8,7.975000000000001,36694,1529,0,0.0,62286.74338949644,False,-0.4003379267829834,0.15,402320,0.0,0.0,18,0,0,8,6,6.0,5,13,16,172.0,64.0,13,7,16,1396,1.3225946556776762,173.55192435719073
90,16,0,0,0,10.0,20,10.0,25.670039073730482,0,,13.8411081118497,5,14.0,39.325523324998265,22,30.545454545454547,49.0,20,49.0,0,0.542,49063,26,89,1.0,2544.633477562013,False,0.2977702454179603,0,3.4040000000000004,24054,890,0,0.0,8900.0,False,-0.2650956530706956,0,0.2,56411,0,5,0.0,69.2055405592485,False,0.0036379646570940645,5,9.862000000000002,1174.0,1194,0,0.0,30650.026654034195,False,-0.7066372694828132,5,1.3840000000000003,104814,0,5,0.5,196.62761662499133,False,0.15594391529559046,17,16.264000000000003,5612,782,0,0.0,10823.746543466465,False,-0.8785368583640936,0,0.6950000000000001,123737,10,94,1.0,4999.255233249983,False,0.11589402627711567,7,8.037000000000003,36455,1531,0,0.0,60207.37621057234,False,-0.4116411072142021,0.3125,401320,0.0,0.0,12,0,0,6,10,10.0,5,11,17,124.0,61.0,11,5,17,837,1.1787630319595337,174.73068738915026
91,17,0,0,0,10.0,20,10.0,25.670039073730482,0,,13.854422888592133,5,14.0,40.13314046848163,4,69.0,49.0,20,49.0,0,0.542,48973,25,99,1.0,2791.3338682993176,False,0.29863009679135927,0,3.4040000000000012,23944,901,0,0.0,9010.0,False,-0.26651369050688395,0,0.2,56411,0,5,0.0,69.27211444296066,False,0.0036385565196472946,5,9.907,1089.0,1194,0,0.0,30650.026654034195,False,-0.7081486224103928,0,1.379,105020,0,6,0.5,240.79884281088977,False,0.15845700615261782,0,16.247000000000003,5612,782,0,0.0,10834.158698879048,False,-0.878479496805391,0,0.6950000000000001,124178,0,95,1.0,4655.0,False,0.11827077771688206,11,8.14,35969,1535,0,0.0,61604.3706191193,False,-0.4097626954938772,0.3125,401196,0.0,0.0,13,0,0,4,6,6.0,7,11,21,171.0,80.0,11,6,21,917,1.0698601575568318,175.8005475467071
92,21,0,0,0,10.0,20,10.0,25.606395756510597,13,25.0,13.854422888592133,0,,40.04614353946555,11,39.0,49.0,20,49.0,0,0.542,49188,26,96,1.0,2718.2139926250175,False,0.3032307274870446,0,3.4040000000000012,23854,910,0,0.0,9100.0,False,-0.26767390295467436,0,0.2,56411,0,5,0.0,69.27211444296066,False,0.0036385565196472946,0,9.902000000000001,764.0,1207,0,0.0,30906.91967810829,False,-0.7116434658157902,0,1.379,105323,0,1,0.0,40.04614353946555,False,0.16068955224021558,6,16.307000000000006,5456,782,0,0.0,10834.158698879048,False,-0.8801983346066008,0,0.6950000000000002,124406,0,93,1.0,4557.0,False,0.11985308417163164,8,8.209000000000001,35775,1536,0,0.0,61510.87647661908,False,-0.41189082758773815,0.25,401177,0.0,0.0,19,0,0,8,5,5.0,6,14,21,214.0,75.0,14,7,21,1416,1.256595190614462,177.05714273732156
93,21,0,0,0,10.0,20,10.0,25.606395756510597,0,,13.866822824836241,5,14.0,39.46886101000796,18,35.333333333333336,49.00000000000001,20,49.0,0,0.542,49098,25,106,1.0,2964.277950190123,False,0.30408237444168157,0,3.4040000000000012,23744,921,0,0.0,9210.0,False,-0.2690919403908627,0,0.2,56411,0,5,0.0,69.33411412418121,False,0.00363910771611621,5,9.952000000000002,679.0,1207,0,0.0,30906.91967810829,False,-0.7131548187433697,4,1.419,105420,0,5,0.5,197.34430505003982,False,0.16262488736681782,13,16.431000000000004,5038,782,0,0.0,10843.855449021941,False,-0.8847505181358216,0,0.6950000000000001,124654,2,93,1.0,4635.937722020017,False,0.12239422291082522,10,8.301000000000002,35210,1542,0,0.0,60860.983677432276,False,-0.4197576875456027,0.3125,400254,0.0,0.0,13,0,0,4,9,8.8,7,11,27,147.0,102.0,11,10,27,690,1.1831659423187375,178.2403086796403
94,27,0,0,0,10.0,20,10.0,25.606395756510597,0,,13.866822824836241,0,,39.73909869744267,22,41.36363636363637,49.00000000000001,20,49.0,0,0.542,49008,24,116,1.0,3210.3419077552294,False,0.3049340213963186,0,3.4040000000000017,23634,932,0,0.0,9320.0,False,-0.270509977827051,0,0.2,56411,0,5,0.0,69.33411412418121,False,0.00363910771611621,0,9.947000000000001,679.0,1207,0,0.0,30906.91967810829,False,-0.7131548187433697,0,1.4150000000000003,105731,0,1,0.0,39.73909869744267,False,0.1651832826424786,18,16.598000000000003,4666,782,0,0.0,10843.855449021941,False,-0.888849285200245,0,0.6950000000000001,124892,0,93,0.7,4557.000000000001,False,0.12414917879178969,13,8.421,34126,1559,0,0.0,61953.254869313125,False,-0.4245122479831642,0.2125,399147,0.0,0.0,12,0,0,5,7,7.0,10,15,24,217.0,125.0,15,12,24,854,1.3513739993795753,179.59168267901987
95,24,0,0,0,10.0,20,10.0,25.633196267369946,9,26.0,13.866822824836241,0,,39.64334352933393,16,38.8125,49.00000000000001,14,49.0,0,0.542,49152,23,117,1.0,3229.0839632822835,False,0.3088883097416889,0,3.4040000000000004,23524,943,0,0.0,9430.0,False,-0.2719280152632393,0,0.2,56411,0,5,0.0,69.33411412418121,False,0.00363910771611621,0,9.947000000000001,445.0,1216,0,0.0,31169.966661121856,False,-0.7149769148741856,3,1.4450000000000003,105882,0,0,0.0,0.0,False,0.16662810299804978,12,16.700000000000003,4341,782,0,0.0,10843.855449021941,False,-0.8924301972860987,0,0.6950000000000001,124895,0,96,0.5,4704.000000000001,False,0.12482541590792567,12,8.528,33356,1570,0,0.0,62240.04934105428,False,-0.4300512289789514,0.1875,398006,0.0,0.0,10,0,0,10,11,11.0,4,14,25,201.0,82.0,14,10,25,601,1.4002608601003885,180.99194353912026
96,25,0,0,0,10.0,20,10.0,25.666806818439337,12,26.0,13.878337230922428,5,14.0,39.93951573452668,21,41.904761904761905,49.00000000000001,18,49.0,0,0.542,49374,22,115,1.0,3171.6827841205236,False,0.31387205156655135,0,3.4040000000000004,23414,954,0,0.0,9540.0,False,-0.27334605269942763,0,0.2,56411,0,5,0.0,69.39168615461215,False,0.0036396195493911625,5,9.997000000000002,48.0,1228,0,0.0,31518.838773043506,False,-0.7189342403847415,7,1.512,105953,0,5,0.5,199.6975786726334,False,0.1685105475967818,14,16.828000000000003,3966,782,0,0.0,10852.859714581338,False,-0.8965124135645978,0,0.6950000000000002,124928,0,98,0.6,4802.000000000001,False,0.12555027137881655,14,8.656,32315,1585,0,0.0,63304.132439224784,False,-0.43455026943750874,0.2625,396409,0.0,0.0,11,0,0,7,16,16.0,5,12,18,139.0,77.0,12,13,18,708,1.4197853486984968,182.41172888781875
97,18,0,0,0,10.0,20,10.0,25.620591753990606,12,25.166666666666668,13.878337230922428,0,,40.0017707545107,9,41.0,49.0,7,49.0,0,0.542,49556,24,113,1.0,3135.1268682009386,False,0.3180932149255007,0,3.4040000000000012,23334,962,0,0.0,9620.0,False,-0.27437735265301916,0,0.2,56411,0,5,0.0,69.39168615461215,False,0.0036396195493911625,0,9.992,-1351.0,1240,0,0.0,31769.53377494835,False,-0.7415805748924418,0,1.5050000000000001,106217,0,1,0.0,40.0017707545107,False,0.1705395705701612,5,16.864000000000004,3836,782,0,0.0,10852.859714581338,False,-0.8979447783989393,0,0.6950000000000001,124823,0,103,0.5,5047.0,False,0.1257049661439457,7,8.712000000000002,31951,1589,0,0.0,63562.81372891751,False,-0.43662458794212866,0.1875,394777,0.0,0.0,10,0,0,6,7,13.797230769230769,4,10,15,135.0,60.0,10,8,15,464,1.1748193064704537,183.5865481942892
98,15,0,0,0,10.0,20,10.0,25.680694832089145,22,26.0,13.878337230922428,0,,40.62335842269103,10,49.2,49.0,6,49.0,0,0.542,50028,24,101,1.0,2833.7501780410034,False,0.3263774322956867,0,3.4040000000000004,23234,972,0,0.0,9720.0,False,-0.2756664775950085,0,0.2,56411,0,5,0.0,69.39168615461215,False,0.0036396195493911625,0,9.992,-19778.0,1262,0,0.0,32409.0368780965,False,-1.0635387272799515,4,1.5450000000000002,106416,0,0,0.0,0.0,False,0.17251181700988333,5,16.909000000000002,3706,782,0,0.0,10852.859714581338,False,-0.8993771432332808,0,0.6950000000000001,124718,0,108,0.5,5292.0,False,0.12585966090907483,6,8.765,31480,1594,0,0.0,64753.63332576949,False,-0.4355248425394273,0.1875,376215,0.0,0.0,8,0,0,5,8,110.80705128205129,6,11,13,165.0,22.0,11,4,13,275,1.09805219899863,184.68460039328784
99,13,0,0,0,10.0,20,10.0,25.680694832089145,0,,13.878337230922428,0,,40.315543295034274,19,38.1578947368421,49.00000000000001,6,49.0,0,0.542,49948,22,111,1.0,3070.557126361895,False,0.3273675698236721,0,3.4040000000000012,23114,984,0,0.0,9840.0,False,-0.27721342752539574,0,0.2,56411,0,5,0.0,69.39168615461215,False,0.0036396195493911625,0,9.992,-21360.0,1262,0,0.0,32409.0368780965,False,-1.091667672355608,5,1.5910000000000002,106516,0,0,0.0,0.0,False,0.17361363611322292,14,17.044000000000004,3342,782,0,0.0,10852.859714581338,False,-0.9033877647694369,0,0.6950000000000001,124555,0,114,0.6,5586.000000000001,False,0.12571822569524246,6,8.819000000000003,30834,1607,0,0.0,64787.07807512008,False,-0.44108746850803493,0.2,373360,0.0,0.0,9,0,0,3,9,9.0,5,8,16,114.0,52.0,8,5,16,200,1.0370313581079245,185.72163175139576
100,16,0,0,0,10.0,20,10.0,25.669974383657568,2,25.0,13.889000497487917,5,14.0,40.48883393132422,21,41.61904761904762,49.0,11,49.0,0,0.542,49858,26,119,1.0,3314.7269516552506,False,0.32819479904675974,0,3.4040000000000012,23054,990,0,0.0,9900.0,False,-0.2779869024905894,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,5,10.042000000000002,-50945.0,1264,0,0.0,32446.847620943165,False,-1.6173712449908149,5,1.6360000000000006,106558,0,5,0.5,202.4441696566211,False,0.1751916844040626,16,17.19,2945,782,0,0.0,10861.198389035551,False,-0.9077160480556443,0,0.6950000000000002,124460,0,119,0.5,5831.0,False,0.12596131746901684,11,8.923,29843,1623,0,0.0,65713.37747053921,False,-0.4457535072815303,0.25,342184,0.0,0.0,8,0,0,3,14,475.36,9,12,18,196.0,43.0,12,4,18,200,1.0973501484841108,186.81898189987987
101,18,0,0,1,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.96085937664371,24,36.833333333333336,49.00000000000001,9,49.0,0,0.542,49748,27,129,1.0,3581.426695491826,False,0.32879681709240227,0,3.4040000000000012,22964,999,0,0.0,9990.0,False,-0.27914711493837985,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,0,1.6310000000000004,106899,0,0,0.0,0.0,False,0.17783360327901365,19,17.364000000000004,2460,782,0,0.0,10861.198389035551,False,-0.9130598707068414,0,0.6950000000000001,124365,0,124,0.5,6076.000000000001,False,0.12620440924279122,9,9.002,28913,1642,0,0.0,65615.73109644897,False,-0.4544060114542679,0.1875,391760,0.0,0.1,11,0,0,7,6,113.25146198830409,6,13,16,188.0,51.0,13,5,16,541,1.2329158755019307,188.0518977753818
102,16,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.528689585751145,22,36.59090909090909,49.0,12,49.0,0,0.542,49638,28,139,1.0,3848.126439328402,False,0.32939883513804474,0,3.4040000000000017,22874,1008,0,0.0,10080.0,False,-0.28030732738617026,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,4,1.6710000000000005,106995,0,0,0.0,0.0,False,0.17889134961821967,18,17.525000000000006,2010,782,0,0.0,10861.198389035551,False,-0.9180180566718696,0,0.6950000000000001,124260,0,129,0.5,6321.0,False,0.12635910400792036,12,9.113000000000001,27963,1659,0,0.0,65578.09602276115,False,-0.46297006867227186,0.1875,390151,0.0,0.1,8,0,0,8,11,608.7967711301044,2,10,11,126.0,30.0,11,5,11,200,1.1448009768500924,189.1966987522319
103,11,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.47219836132559,10,38.6,49.0,14,49.0,0,0.542,49548,27,149,1.0,4094.8261831649775,False,0.33025867817208493,0,3.4040000000000004,22764,1019,0,0.0,10190.0,False,-0.2817253648223586,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,2,1.687,107050,0,0,0.0,0.0,False,0.17949735012505647,8,17.587000000000003,1842,782,0,0.0,10861.198389035551,False,-0.9198691127654802,0,0.6950000000000001,124176,0,133,0.4,6517.0,False,0.1264828598200237,14,9.241000000000003,27344,1665,0,0.0,65721.21027160711,False,-0.46780929993278686,0.175,389135,0.0,0.1,7,0,0,5,10,10.0,3,8,11,108.0,17.0,8,3,11,200,0.9931963132694364,190.18989506550133
104,11,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,38.64055740837346,11,27.454545454545453,49.0,13,49.0,0,0.542,49458,26,159,1.0,4341.525927001553,False,0.3311185212061253,0,3.4040000000000004,22654,1030,0,0.0,10300.0,False,-0.2831434022585469,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,1,1.6950000000000003,107080,0,0,0.0,0.0,False,0.17982789585605835,10,17.679000000000002,1552,782,0,0.0,10861.198389035551,False,-0.9230643881651651,0,0.6950000000000002,124081,0,138,0.5,6762.0,False,0.12672595159379807,13,9.357000000000001,26866,1671,0,0.0,64568.37142939205,False,-0.47713005220112065,0.1875,388102,0.0,0.1,8,0,0,4,9,233.17378917378917,4,8,13,85.0,27.0,8,3,13,200,1.0078781256452203,191.19777319114655
