index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
82,14,0,0,0,10.0,20,10.0,20.682910864311093,13,20.0,10.489720289867938,20,10.5,22.432516179781704,68,26.0,36.99999999999999,9,37.0,0,0.2,22299,840,0,0.0,8400.0,False,-0.13681227401544024,0,2.162000000000001,39535,6,19,1.0,452.9753064219108,False,0.29520465335062884,10,5.718000000000001,24625,414,0,0.0,8562.725097824792,False,-0.329443199663348,10,5.817000000000002,20440,599,0,0.0,12389.063607722344,False,-0.38214410773264423,0,0.2,53141,57,533,1.0,12554.44518034612,False,0.07278282972851131,63,11.009,29862,373,0,0.0,3912.665668120741,False,-0.4255270580811315,0,0.272,66563,662,288,1.0,25506.32571101549,False,0.0017449652113939193,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,335573,0.0,0.0,19,0,0,10,6,6.0,11,21,14,201.0,36.0,12,2,14,983,1.4774003670318052,124.24218982603634
83,14,0,0,0,10.0,20,10.0,20.780793639592112,15,22.0,10.47423076656224,5,10.0,21.76310297687755,19,14.736842105263158,36.99999999999999,0,,0,0.2,22209,849,0,0.0,8490.0,False,-0.13827811980846283,0,2.162000000000001,39755,7,14,1.0,360.9311109542896,False,0.30087187059764636,5,5.758000000000001,24555,414,0,0.0,8603.248566791135,False,-0.3305970055814334,0,5.807000000000002,20110,614,0,0.0,12759.407294709557,False,-0.38550376618366017,0,0.2,53091,52,543,1.0,12362.024916305747,False,0.07014303822472552,19,11.136000000000003,29455,373,0,0.0,3906.8880759277154,False,-0.4329275093801098,0,0.272,66283,671,298,1.0,25629.042097484835,False,-0.0010164307163300509,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,334566,0.0,0.0,11,0,0,5,3,3.0,8,13,5,219.0,18.0,13,1,5,530,1.3461265080259182,125.58831633406226
84,5,0,0,0,10.0,20,10.0,20.879488312495493,16,22.0,10.443087314002788,10,10.0,21.76310297687755,0,,36.99999999999999,0,,0,0.2,22129,857,0,0.0,8570.0,False,-0.1395810938467051,2,2.182000000000001,39953,9,10,1.0,298.79488312495494,False,0.30630956844074647,5,5.803000000000001,24133,430,0,0.0,8978.179974373063,False,-0.33603762672389037,5,5.857000000000002,20040,614,0,0.0,12820.005823872232,False,-0.3864247259920173,0,0.2,52991,52,553,1.0,12578.036486541432,False,0.07028758089932141,0,11.117000000000003,29455,373,0,0.0,3895.27156812304,False,-0.4330323761160287,0,0.272,66283,661,308,1.0,25781.411067716057,False,-5.423812349358579e-05,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,334092,0.0,0.0,12,0,0,1,3,2.125,4,5,6,75.0,0.0,5,0,6,200,0.8619656859664246,126.45028202002868
85,6,0,0,0,10.0,20,10.0,20.75988102735064,28,20.0,10.446957721502686,10,10.5,21.297309028010076,12,13.666666666666666,36.99999999999999,0,,0,0.2,22019,868,0,0.0,8680.0,False,-0.14137268314928825,18,2.3600000000000008,40075,8,10,1.0,287.5988102735064,False,0.3101012868541893,5,5.848000000000002,24063,430,0,0.0,8926.748841760776,False,-0.3382579933914729,5,5.902000000000002,19415,642,0,0.0,13327.843619559111,False,-0.39503289853902857,0,0.2,52886,52,563,1.0,12533.626784287811,False,0.06799092552663816,12,11.237,29203,373,0,0.0,3896.715230120502,False,-0.4375691477231074,0,0.272,66119,663,318,1.0,25886.115885570678,False,-0.0014643216198270072,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,332888,0.0,0.0,13,0,0,1,6,5.285714285714286,4,5,4,90.0,18.0,5,1,4,200,0.808082083996851,127.25836410402553
86,4,0,0,0,10.0,20,10.0,20.75988102735064,0,,10.650847779187513,20,12.0,21.034985392261596,7,14.0,36.99999999999999,0,,0,0.2,21899,880,0,0.0,8800.0,False,-0.14332714420665169,0,2.3420000000000005,39995,6,20,1.0,475.19762054701283,False,0.31055079352009857,0,5.843000000000002,24063,430,0,0.0,8926.748841760776,False,-0.3382579933914729,20,6.097000000000002,19175,642,0,0.0,13327.843619559111,False,-0.40060031062031276,0,0.2,52886,42,573,1.0,12500.38223649177,False,0.06769081405827877,7,11.295000000000002,28844,393,0,0.0,4185.783177220693,False,-0.44144128426146306,0,0.272,66021,660,328,1.0,26019.090358892652,False,-0.0018623206010971519,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,331991,0.0,0.0,12,0,0,0,2,2.0,4,4,8,72.0,0.0,4,0,8,200,0.7298208060092293,127.98818491003476
87,8,0,0,0,10.0,20,10.0,20.76741224362259,6,21.0,10.640593491858144,10,10.5,20.514572449268382,14,14.0,37.0,12,37.0,0,0.2,21819,888,0,0.0,8880.0,False,-0.14463011824489397,0,2.342000000000001,40001,8,24,1.0,578.4178938469422,False,0.3124274063299609,5,5.893000000000001,23930,433,0,0.0,8992.289501488582,False,-0.3405830762098847,5,6.127000000000002,19047,645,0,0.0,13394.980897136571,False,-0.4027908868755617,0,0.2,52879,42,576,1.0,12263.29865743663,False,0.06542418489389769,7,11.358000000000004,28725,393,0,0.0,4181.75324230025,False,-0.44362618265748055,0,0.272,66269,664,326,1.0,25683.676106314204,False,-0.000848240001552174,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,331778,0.0,0.0,20,0,0,2,3,3.0,5,7,10,126.0,18.0,7,1,10,868,1.0313599630026147,129.01954487303738
88,10,0,0,0,10.0,20,10.0,20.71055010112641,18,20.166666666666668,10.411777246790345,25,9.2,20.514572449268382,0,,37.0,7,37.0,0,0.2,21719,898,0,0.0,8980.0,False,-0.14625883579269683,0,2.3420000000000005,40264,8,16,1.0,411.3688016180226,False,0.31827370275282624,20,6.088000000000001,23267,451,0,0.0,9340.458095608012,False,-0.35192472284021514,5,6.1720000000000015,18977,645,0,0.0,13358.304815226536,False,-0.40484011302743644,0,0.2,52829,37,586,1.0,12406.775213402514,False,0.06581666468126565,0,11.351,28545,413,0,0.0,4300.064002924412,False,-0.4458080054622528,0,0.272,66528,654,329,1.0,25589.53038182152,False,0.001828351194912302,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,331237,0.0,0.0,19,0,0,5,2,2.0,4,9,14,132.0,18.0,9,1,14,822,1.413141276978422,130.4326861500158
89,14,0,0,0,10.0,20,10.0,20.649803798262624,16,20.0,10.471473816692132,16,11.0,21.33824097324936,76,23.18421052631579,37.0,6,37.0,0,0.2,21599,910,0,0.0,9100.0,False,-0.14821329685006027,0,2.342000000000001,40504,6,10,1.0,266.4980379826262,False,0.32373201143331426,11,6.178000000000001,23124,451,0,0.0,9313.061513016444,False,-0.35555973934053486,5,6.217000000000001,18592,661,0,0.0,13649.520310651595,False,-0.41039342685056607,0,0.2,52843,43,591,1.0,13061.173789308134,False,0.07197694214624488,71,12.061000000000003,26411,413,0,0.0,4324.718686293851,False,-0.48411433471488025,0,0.272,64988,720,333,1.0,27684.53350073954,False,-0.004391791275736013,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,327169,0.0,0.0,15,0,0,7,5,5.0,5,12,15,186.0,36.0,12,2,15,932,1.581297466007527,132.01398361602332
90,15,0,0,0,10.0,20,10.0,20.557181167198728,28,20.0,10.45826651425823,15,10.333333333333334,22.556399147739835,61,26.983606557377048,37.00000000000001,10,37.0,0,0.2,21529,917,0,0.0,9170.0,False,-0.14935339913352227,18,2.5220000000000007,40586,9,10,1.0,295.5718116719873,False,0.3268766378655981,10,6.267000000000002,22684,465,0,0.0,9559.089242747408,False,-0.3629130411669828,5,6.262000000000002,18242,675,0,0.0,13876.097287859142,False,-0.4158845540519261,0,0.2,52878,48,596,1.0,13945.610684737336,False,0.08059301537127242,56,12.550000000000002,26131,413,0,0.0,4319.264070388649,False,-0.4892189135502135,0,0.272,63712,771,333,1.0,29711.983742907418,False,-0.0077042629082105475,0,0.2,79108,0,5,0.0,185.00000000000003,False,0.00028416984515900883,0.375,324870,0.0,0.0,15,0,0,5,6,5.285714285714286,6,11,16,168.0,72.0,11,4,16,760,1.5588808569591492,133.57286447298247
91,16,0,0,0,10.0,20,10.0,20.557181167198728,0,,10.49409499239351,10,11.0,21.75313044083394,39,16.512820512820515,37.0,10,37.0,0,0.2,21439,926,0,0.0,9260.0,False,-0.15081924492654483,0,2.504000000000001,40476,10,20,1.0,511.1436233439746,False,0.32680451518524994,5,6.307000000000002,22619,465,0,0.0,9559.089242747408,False,-0.3644208819389973,5,6.307000000000002,18177,675,0,0.0,13876.097287859142,False,-0.4173923948239405,0,0.2,52900,48,595,1.0,13446.829171931082,False,0.0764875257003546,28,12.774000000000001,25437,413,0,0.0,4334.06123185852,False,-0.5016153498848239,0,0.272,63438,800,333,1.0,29723.50435266715,False,-0.011092068802778953,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,323594,0.0,0.0,19,0,0,4,5,5.0,8,12,11,201.0,72.0,12,4,11,702,1.376651692960877,134.94951616594335
92,11,0,0,0,10.0,20,10.0,20.566978409949655,4,21.0,10.476584043803424,5,10.0,21.367719947753706,13,13.538461538461538,37.0,12,37.0,0,0.2,21319,938,0,0.0,9380.0,False,-0.15277370598390827,0,2.504000000000001,40480,8,26,1.0,614.7414386586911,False,0.3286221283862453,5,6.352000000000002,22465,469,0,0.0,9645.912874266389,False,-0.3669862569097802,0,6.302000000000001,18177,675,0,0.0,13882.710426716018,False,-0.417315690513176,0,0.2,52850,43,605,1.0,13377.96368227454,False,0.07496311121991206,13,12.876000000000001,25156,413,0,0.0,4326.829210090814,False,-0.506754028832661,0,0.272,63706,803,331,1.0,29405.279118046226,False,-0.009716846105949742,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,323261,0.0,0.0,19,0,0,5,3,3.0,3,8,11,129.0,54.0,8,3,11,728,1.1877772620064206,136.13729342794977
93,11,0,0,0,10.0,20,10.0,20.669190516392867,14,21.857142857142858,10.479770461324959,20,10.5,21.010330195382718,12,13.583333333333334,37.0,10,37.0,0,0.2,21229,947,0,0.0,9470.0,False,-0.15423955177693086,0,2.504000000000001,40676,9,22,1.0,544.7221913606431,False,0.33386628540604985,10,6.447000000000001,22041,481,0,0.0,9941.88063838497,False,-0.373389154699998,10,6.402000000000002,17975,677,0,0.0,13993.04197959797,False,-0.4207218848056281,0,0.2,52640,53,615,1.0,13476.780904610596,False,0.07206366931419464,12,12.983,24902,413,0,0.0,4328.145200527208,False,-0.5113280625369924,0,0.272,63913,805,331,1.0,29160.31580728309,False,-0.008649398776913415,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,322484,0.0,0.0,20,0,0,3,6,6.0,6,9,7,162.0,36.0,9,2,7,876,1.0271750529645942,137.16446848091437
94,7,0,0,0,10.0,20,10.0,20.669190516392867,0,,10.521546507905272,22,10.772727272727273,20.649850658031117,12,13.583333333333334,36.99999999999999,9,37.0,0,0.2,21099,960,0,0.0,9600.0,False,-0.15635688458907457,0,2.5040000000000004,40606,6,32,1.0,721.4140965245717,False,0.3344638929040779,6,6.497000000000001,21963,481,0,0.0,9941.88063838497,False,-0.37519856362641535,16,6.5520000000000005,17677,677,0,0.0,13993.04197959797,False,-0.427634754806556,0,0.2,52600,53,620,1.0,13360.549372898271,False,0.07029221092402792,7,13.041,24651,425,0,0.0,4471.657265859741,False,-0.5145642726103622,0,0.272,64083,807,332,1.0,28948.42948103111,False,-0.007840375602875097,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,321787,0.0,0.0,15,0,0,2,5,5.0,3,5,9,75.0,36.0,5,2,9,598,0.9764893719693646,138.14095785288373
95,9,0,0,0,10.0,20,10.0,20.669190516392867,0,,10.503418192092763,5,10.0,20.649850658031117,0,,36.99999999999999,7,37.0,0,0.2,20999,970,0,0.0,9700.0,False,-0.15798560213687743,0,2.504000000000001,40506,6,42,1.0,928.1060016885004,False,0.3345728851377651,5,6.541000000000001,21893,481,0,0.0,9941.88063838497,False,-0.37682239215012325,0,6.536000000000003,17677,677,0,0.0,13993.04197959797,False,-0.427634754806556,0,0.2,52550,48,630,1.0,13513.569987780056,False,0.0707708486448088,0,13.034000000000002,24651,425,0,0.0,4463.952731639424,False,-0.5146338244385918,0,0.272,64342,797,335,1.0,28852.9309744508,False,-0.005172327070330102,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,321726,0.0,0.0,18,0,0,4,1,1.0,2,6,13,108.0,54.0,6,3,13,459,0.946369601006154,139.08732745388988
96,13,0,0,0,10.0,20,10.0,20.569456479579117,70,20.34285714285714,10.503173096667204,10,10.5,20.649850658031117,0,,37.0,11,37.0,0,0.2,20909,979,0,0.0,9790.0,False,-0.1594514479299,28,2.7840000000000003,41176,7,10,1.0,275.69456479579117,False,0.34577176072177906,5,6.586000000000002,20744,534,0,0.0,10984.089760095248,False,-0.3913880282071165,5,6.586000000000002,17267,694,0,0.0,14275.202796827907,False,-0.4338730305647686,0,0.2,52445,48,640,1.0,13720.05672977994,False,0.07073913309783833,0,13.034000000000002,24651,425,0,0.0,4463.848566083562,False,-0.5146347647815953,0,0.272,64749,787,334,1.0,28609.432467870487,False,-0.001569675491484551,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,321049,0.0,0.0,19,0,0,4,5,4.333333333333333,5,9,14,147.0,72.0,9,4,14,1287,1.239086618006695,140.32641407189658
97,14,0,0,0,10.0,20,10.0,20.569456479579117,0,,10.502938949776246,10,10.5,20.651109165958733,18,20.666666666666668,37.0,16,37.0,0,0.2,20849,985,0,0.0,9850.0,False,-0.16042867845858172,0,2.7560000000000007,41036,11,20,1.0,521.3891295915823,False,0.345213022078758,5,6.631000000000002,20674,534,0,0.0,10984.089760095248,False,-0.3930118567308244,5,6.631000000000003,17202,694,0,0.0,14275.202796827907,False,-0.4353808713367831,0,0.2,52530,48,645,1.0,13824.106481632642,False,0.07321308684016682,13,13.164000000000003,24374,425,0,0.0,4463.749053654904,False,-0.5196368366795918,0,0.272,64969,795,328,1.0,28553.631786937192,False,0.0008564991976128792,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,320742,0.0,0.0,23,0,0,6,4,4.0,6,12,14,186.0,36.0,12,2,14,982,1.3593790950253606,141.68579316692194
98,14,0,0,0,10.0,20,10.0,20.569456479579117,0,,10.484364330072848,15,10.333333333333334,20.651109165958733,0,,37.0,10,37.0,0,0.2,20709,999,0,0.0,9990.0,False,-0.1627088830255057,0,2.756000000000001,40976,7,30,1.0,687.0836943873735,False,0.34595725747397915,10,6.726000000000001,20514,534,0,0.0,10984.089760095248,False,-0.39672346478501386,5,6.676,17132,694,0,0.0,14275.202796827907,False,-0.437004699860491,0,0.2,52375,53,655,1.0,14082.14781319683,False,0.07274403572315555,0,13.151000000000002,24374,425,0,0.0,4455.85484028096,False,-0.5197081008153451,0,0.272,65339,785,328,1.0,28347.120695277605,False,0.004225420541549496,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,320527,0.0,0.0,14,0,0,4,3,3.0,7,11,17,168.0,54.0,11,3,17,570,1.3788590260082856,143.06465219293023
99,17,0,0,0,10.0,20,10.0,20.501356630144162,28,20.0,10.50446409883732,5,11.0,21.60069215159975,74,24.37837837837838,37.00000000000001,10,37.0,0,0.2,20579,1012,0,0.0,10120.0,False,-0.16482621583764945,0,2.756000000000001,41466,4,12,1.0,286.01627956172996,False,0.35538643407866277,0,6.716000000000002,20194,550,0,0.0,11275.74614657929,False,-0.40076382403986166,5,6.721000000000003,16827,706,0,0.0,14473.957780881778,False,-0.44177463833996267,0,0.2,52460,48,655,1.0,14652.667636042026,False,0.07942899629914985,64,13.791,24054,425,0,0.0,4464.397242005861,False,-0.5254085142541944,0,0.272,63905,849,328,1.0,30474.98763670819,False,-0.00044843493957798377,0,0.2,79108,0,5,0.0,185.00000000000003,False,0.00028416984515900883,0.375,318593,0.0,0.0,19,0,0,9,2,2.0,5,14,15,222.0,54.0,14,3,15,1270,1.4566175899817608,144.521269782912
100,15,0,0,0,10.0,20,10.0,20.501356630144162,0,,10.50446409883732,0,,22.16429586083397,71,24.239436619718308,37.00000000000001,8,37.0,0,0.2,20469,1023,0,0.0,10230.0,False,-0.16661780514023258,0,2.7560000000000007,41376,3,22,1.0,481.02984586317154,False,0.3556309626675653,0,6.716000000000002,20194,550,0,0.0,11275.74614657929,False,-0.40076382403986166,0,6.716000000000002,16827,706,0,0.0,14473.957780881778,False,-0.44177463833996267,0,0.2,52460,38,665,1.0,15138.426383210408,False,0.0838141295178508,71,14.437,22749,425,0,0.0,4464.397242005861,False,-0.5489699998013445,0,0.272,62480,910,330,1.0,32379.509233358913,False,-0.0064190227502658685,0,0.2,79108,0,5,0.0,185.00000000000003,False,0.00028416984515900883,0.375,315663,0.0,0.0,15,0,0,4,3,3.0,8,12,12,201.0,54.0,12,3,12,496,1.1807239680201747,145.70199375093216
101,12,0,0,0,10.0,20,10.0,20.6545892437396,24,22.0,10.5231163406396,15,10.666666666666666,22.16429586083397,0,,37.00000000000001,1,37.0,0,0.2,20399,1030,0,0.0,10300.0,False,-0.1677579074236946,2,2.7760000000000007,41740,6,10,1.0,266.545892437396,False,0.36399468862890316,10,6.816000000000002,19770,562,0,0.0,11607.879154981656,False,-0.4067472492926875,5,6.766000000000002,16498,718,0,0.0,14829.995077005033,False,-0.44527703585175565,0,0.2,52350,38,675,1.0,15360.778127007236,False,0.08383535962416479,0,14.366000000000001,22699,430,0,0.0,4524.940026475028,False,-0.5493261954386857,0,0.272,62517,900,339,1.0,32490.866274750573,False,-0.00524851426690142,0,0.2,79108,0,5,0.0,185.00000000000003,False,0.00028416984515900883,0.375,315081,0.0,0.0,14,0,0,2,4,3.166666666666667,7,9,11,162.0,54.0,9,3,11,501,0.9333516589831561,146.63534540991532
102,11,0,0,0,10.0,20,10.0,20.75479420315992,17,22.0,10.519751466096936,20,10.5,22.32070289106282,10,27.0,37.00000000000001,0,,0,0.2,20309,1039,0,0.0,10390.0,False,-0.16922375321671715,7,2.844000000000001,41885,7,10,1.0,277.5479420315992,False,0.3688971618298902,10,6.9060000000000015,19610,562,0,0.0,11664.194342175875,False,-0.40980567015199176,10,6.8610000000000015,15964,735,0,0.0,15254.773739322542,False,-0.4527376155316584,0,0.2,52390,43,680,1.0,15630.427278964886,False,0.08699177856685578,5,14.416,22564,435,0,0.0,4576.091887752167,False,-0.5513018227404249,0,0.272,62247,900,349,1.0,33001.63260195654,False,-0.005433121561819282,0,0.2,79108,0,5,0.0,185.00000000000003,False,0.00028416984515900883,0.375,314077,0.0,0.0,13,0,0,4,6,5.411764705882353,4,8,13,144.0,54.0,8,3,13,400,2.0444505519699305,148.67979596188525
103,13,0,0,0,10.0,20,10.0,20.642244184479534,36,20.0,10.551806528467445,20,10.75,21.932148549838804,13,13.615384615384615,37.00000000000001,0,,0,0.2,20199,1050,0,0.0,10500.0,False,-0.1710153425193003,26,3.0970000000000004,41965,6,10,1.0,266.42244184479534,False,0.3713219069325515,10,6.996000000000003,19090,580,0,0.0,11972.50162699813,False,-0.418292409448384,10,6.951000000000003,15449,753,0,0.0,15543.60987091309,False,-0.4613342086049795,0,0.2,52230,48,690,1.0,15639.669212755212,False,0.0841864445876759,13,14.541,22228,440,0,0.0,4642.794872525676,False,-0.5567660744170503,0,0.272,62070,903,359,1.0,33087.73014050444,False,-0.007124894917120745,0,0.2,79108,0,5,0.0,185.00000000000003,False,0.00028416984515900883,0.375,312339,0.0,0.0,12,0,0,4,8,7.444444444444445,6,10,16,165.0,54.0,10,3,16,200,1.1593148300307803,149.83911079191603
104,16,0,0,0,10.0,20,10.0,20.642244184479534,0,,10.544866248352243,20,10.5,21.594385500391347,11,13.545454545454545,37.00000000000001,0,,0,0.2,20129,1057,0,0.0,10570.0,False,-0.1721554448027623,0,3.071000000000001,41835,9,20,1.0,502.8448836895907,False,0.3709378951055341,10,7.086000000000002,18930,580,0,0.0,11972.50162699813,False,-0.42200401750257344,10,7.041000000000002,15289,753,0,0.0,15543.60987091309,False,-0.46504581665916894,0,0.2,52159,53,694,1.0,15545.381448434264,False,0.08205338299993012,5,14.578000000000005,22083,445,0,0.0,4692.465480516748,False,-0.5589356213505268,0,0.272,61921,904,369,1.0,33174.32449235378,False,-0.008459897368247675,0,0.2,79108,0,5,0.0,185.00000000000003,False,0.00028416984515900883,0.375,311454,0.0,0.0,13,0,0,4,5,5.0,6,10,18,180.0,108.0,10,6,18,284,1.1316004359978251,150.97071122791385
105,18,0,0,0,10.0,20,10.0,20.60336811102266,14,20.0,10.541758373134359,10,10.5,21.442993205771884,5,14.0,37.0,11,37.0,0,0.2,19999,1070,0,0.0,10700.0,False,-0.17427277761490603,0,3.071000000000001,42045,6,16,1.0,389.6538897763626,False,0.3759349472259091,0,7.076000000000001,18930,580,0,0.0,11949.953504393143,False,-0.4222655481071595,10,7.131000000000003,14849,767,0,0.0,15802.783341154382,False,-0.47224664399700306,0,0.2,52124,53,699,1.0,15547.365444610668,False,0.08143937606848779,0,14.573000000000004,22083,445,0,0.0,4691.0824760447895,False,-0.5589481062700201,0,0.272,62258,899,368,1.0,32893.25089198892,False,-0.005978612165065281,0,0.2,79108,0,5,0.0,185.0,False,0.00028416984515900883,0.375,311396,0.0,0.0,19,0,0,10,2,2.0,4,14,16,222.0,72.0,14,4,16,957,1.4305434559937567,152.4012546839076
106,16,0,0,0,10.0,20,10.0,20.60336811102266,0,,10.541758373134359,0,,21.636302721925027,10,26.0,36.99999999999999,14,37.0,0,0.2,19909,1079,0,0.0,10790.0,False,-0.1757386234079286,0,3.071000000000001,41935,7,26,1.0,605.6875708865891,False,0.3758703470941494,0,7.076000000000001,18930,580,0,0.0,11949.953504393143,False,-0.4222655481071595,0,7.121,14849,767,0,0.0,15802.783341154382,False,-0.47224664399700306,0,0.2,52314,43,704,1.0,15685.252726279996,False,0.08611454606929424,5,14.623000000000001,21998,445,0,0.0,4691.0824760447895,False,-0.5604827624167694,0,0.272,62516,899,364,1.0,32919.0361470106,False,-0.0025573003421998537,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,311559,0.0,0.0,19,0,0,7,1,1.0,5,12,19,186.0,72.0,12,4,19,908,1.4498187170247547,153.85107340093236
107,19,0,0,0,10.0,20,10.0,20.630786066692625,29,20.82758620689655,10.538774071512538,10,10.5,21.292576970606788,10,14.0,36.99999999999999,4,37.0,0,0.2,19859,1084,0,0.0,10840.0,False,-0.17655298218183002,3,3.101000000000001,42338,12,10,1.0,326.3078606669262,False,0.3844475041640921,5,7.126000000000003,18525,597,0,0.0,12316.579281815497,False,-0.4274081460307194,5,7.171000000000003,14515,779,0,0.0,16071.382345953554,False,-0.47687920634274894,0,0.2,52209,43,714,1.0,15656.067242088286,False,0.0839553256367766,10,14.718000000000002,21793,445,0,0.0,4689.7544618230795,False,-0.5641959804482723,0,0.272,62524,899,370,1.0,32832.0266965755,False,-0.0030057168874212882,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,310871,0.0,0.0,13,0,0,10,5,4.25,5,15,12,240.0,72.0,15,4,12,688,1.5947983849910088,155.44587178592337
108,12,0,0,0,10.0,20,10.0,20.630786066692625,0,,10.57270418224285,10,11.0,22.431483588509177,47,27.27659574468085,36.99999999999999,0,,0,0.2,19739,1096,0,0.0,10960.0,False,-0.17850744323919346,0,3.0980000000000008,42258,10,20,1.0,512.6157213338524,False,0.38487598490722597,5,7.171000000000002,18460,597,0,0.0,12316.579281815497,False,-0.4289159868027339,5,7.216000000000002,14450,779,0,0.0,16071.382345953554,False,-0.47838704711476343,0,0.2,52289,43,719,1.0,16582.862979974543,False,0.09376625363329427,42,15.128000000000002,21583,445,0,0.0,4704.8533610980685,False,-0.5678511802309381,0,0.272,61242,936,380,1.0,35055.868638844586,False,-0.005153776056198827,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,309129,0.0,0.0,14,0,0,6,3,3.0,4,10,12,165.0,36.0,10,2,12,390,1.155200915003661,156.60107270092703
109,12,0,0,0,10.0,20,10.0,20.630786066692625,0,,10.567210469081829,10,10.5,22.223971800415136,5,13.0,36.99999999999999,0,,0,0.2,19619,1108,0,0.0,11080.0,False,-0.1804619042965569,0,3.0980000000000003,42178,8,30,1.0,698.9235820007788,False,0.38530446565035953,10,7.266000000000002,18300,597,0,0.0,12316.579281815497,False,-0.43262759485692337,0,7.211000000000002,14450,779,0,0.0,16071.382345953554,False,-0.47838704711476343,0,0.2,52184,43,729,1.0,16655.665492673153,False,0.09252771853208476,5,15.136000000000001,21493,445,0,0.0,4702.408658741414,False,-0.5694981795480761,0,0.272,61177,931,390,1.0,35120.51774618649,False,-0.005566459457257729,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,308509,0.0,0.0,12,0,0,4,3,3.0,5,9,15,147.0,54.0,9,3,15,200,1.1535733219934627,157.7546460229205
