index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,38,0,0,0,10.0,20,10.0,32.65405971045958,69,33.6231884057971,31.056458351400476,58,29.120689655172413,48.54912454201683,15,59.86666666666667,46.0,0,,29,3.3250000000000006,82062,26,10,1.0,586.5405971045958,False,0.2607006551634488,0,2.7650000000000006,82360,3,17,1.0,585.1190150778128,False,0.2652515806741508,0,0.2,76955,98,337,1.0,13666.124316046999,False,-0.040019452595370104,48,7.934000000000001,29747.0,1337,0,0.0,43658.477832884455,False,-0.4090782768707711,0,0.21800000000000003,118181,477,175,1.0,23310.027428470974,False,0.040002673092672976,0,0.2,124632,0,15,0.0,728.2368681302524,False,0.0012345078904945728,0,3.5030000000000006,142765,4,66,1.0,3230.196498168067,False,-0.052773196812286614,0,3.8990000000000005,139179,0,118,0.1,5428.0,False,-0.06909016952710859,0.6375,795881,0.0,0.0,14,0,0,18,6,5.230769230769231,14,32,39,261.0,168.0,17,21,39,2502,2.7446300250012428,231.21332114760298
80,39,0,0,0,10.0,20,10.0,32.725448219642665,39,33.333333333333336,29.102662754593727,71,23.464788732394368,48.109521586891304,5,39.0,46.0,0,,0,3.296000000000001,81962,26,20,1.0,914.5089643928533,False,0.2616801298460991,22,2.9850000000000008,82858,3,10,1.0,357.25448219642664,False,0.27113091834823144,0,0.2,76513,101,347,1.0,13403.894246027932,False,-0.04658577327237359,71,8.596000000000002,26255.0,1363,0,0.0,44604.785923372954,False,-0.443665941479973,0,0.21800000000000003,116710,538,180,1.0,24316.94644761186,False,0.03225255301746145,0,0.2,124632,0,15,0.0,721.6428238033695,False,0.0012080983315044416,0,3.5030000000000006,142765,0,70,0.4,3220.0,False,-0.052806644622894035,0,3.8990000000000005,138984,0,123,0.5,5658.0,False,-0.06961502125649505,0.6125,790679,0.0,0.0,10,0,0,13,8,7.6923076923076925,18,31,36,270.0,145.0,15,24,36,837,2.4845318860025145,233.6978530336055
81,36,0,0,0,10.0,20,10.0,32.7871817468345,17,34.0,28.537303308899542,10,14.5,48.30782749926004,2,58.0,46.0,0,,0,3.296000000000001,81852,27,30,1.0,1253.6154524050348,False,0.26259177537240747,7,3.033000000000001,83164,2,10,1.0,347.871817468345,False,0.27574337403343546,0,0.2,75935,108,357,1.0,13728.832909935263,False,-0.051346610889338624,10,8.625000000000002,26025.0,1363,0,0.0,44688.92872093542,False,-0.44581908593545316,0,0.21800000000000003,116681,538,188,1.0,24434.94075004884,False,0.032492833942298446,0,0.2,124632,0,15,0.0,724.6174124889006,False,0.001220011744801059,0,3.503000000000001,142649,0,72,0.2,3312.0,False,-0.05326588988610718,0,3.8990000000000005,138984,0,123,0.0,5658.0,False,-0.06961502125649505,0.525,789922,0.0,0.0,10,0,0,15,3,2.411764705882353,14,29,42,237.0,154.0,14,22,42,316,2.4588956350344233,236.15674866863992
82,42,0,0,0,10.0,20,10.0,32.90503739021831,34,34.0,28.30830471525967,4,15.0,48.30782749926004,0,,46.0,0,,4,3.336000000000001,82824,25,10,1.0,579.0503739021831,False,0.27230807787142897,0,3.026000000000001,83044,4,20,1.0,698.1007478043662,False,0.27658707040033953,0,0.2,75935,98,367,1.0,13613.841494741693,False,-0.052005353428915206,4,8.655000000000001,24793.0,1397,0,0.0,45968.33723413498,False,-0.4526051647315281,0,0.21800000000000003,116621,532,198,1.0,24624.967953371633,False,0.03277329726122475,0,0.2,124632,0,15,0.0,724.6174124889006,False,0.001220011744801059,0,3.5030000000000006,142649,0,72,0.0,3312.0,False,-0.05326588988610718,0,3.8990000000000005,138984,0,123,0.0,5658.0,False,-0.06961502125649505,0.5,789482,0.0,0.0,9,0,0,18,2,1.2352941176470589,14,32,44,251.0,169.0,17,25,44,778,2.6625351890106685,238.8192838576506
83,44,0,0,0,10.0,20,10.0,32.57828970961125,5,12.0,28.30830471525967,0,,50.15065041693039,17,59.88235294117647,46.0,0,,0,3.332000000000001,82804,23,15,1.0,718.6743456441687,False,0.2730706034875175,0,3.026000000000001,82924,6,30,1.0,1037.3486912883375,False,0.27734671788203846,0,0.2,75875,93,377,1.0,13702.011820646741,False,-0.05218769365241731,0,8.651000000000002,24793.0,1397,0,0.0,45511.87072432692,False,-0.45522008957088644,0,0.21800000000000003,117639,522,191,1.0,24355.70929099925,False,0.039849206561090214,0,0.2,124632,0,15,0.0,752.2597562539559,False,0.0013307210564311087,0,3.5030000000000006,142531,0,74,0.2,3404.0,False,-0.05373825644255498,0,3.8990000000000005,138084,5,133,1.0,6368.753252084652,False,-0.07318810275256961,0.65,789282,0.0,0.0,11,0,0,20,0,0.0,12,32,36,261.0,197.0,17,27,36,1278,2.7349448850145563,241.55422874266515
84,36,0,0,0,10.0,20,10.0,32.57828970961125,0,,28.30830471525967,0,,50.67070448837647,6,59.0,46.0,0,,0,3.332000000000001,82704,23,25,1.0,1044.4572427402813,False,0.2740333504993516,0,3.026000000000001,82824,6,40,1.0,1363.13158838445,False,0.2783094648938726,0,0.2,75875,83,387,1.0,13659.311970703226,False,-0.05243230502226592,0,8.651000000000002,24793.0,1397,0,0.0,45511.87072432692,False,-0.45522008957088644,0,0.21800000000000003,117993,512,195,1.0,24374.63938944636,False,0.042760606964989165,0,0.2,124632,0,15,0.0,760.0605673256471,False,0.0013619637915351023,0,3.5030000000000006,142295,0,78,0.4,3588.0,False,-0.05468298955545058,0,3.8990000000000005,137966,0,140,0.7,6440.0,False,-0.07372854668556134,0.6375,789082,0.0,0.0,10,0,0,14,0,0.0,15,29,39,243.0,183.0,15,21,39,554,2.53707389900228,244.09130264166743
85,39,0,0,0,10.0,20,10.0,32.602913334912294,38,32.78947368421053,28.283035451310404,19,28.0,50.67070448837647,0,,46.0,0,,3,3.3620000000000014,83462,22,10,1.0,546.029133349123,False,0.28182188391388546,0,3.026000000000001,83034,7,40,1.0,1374.1165333964918,False,0.281608239826992,0,0.2,75875,73,397,1.0,13608.37774761883,False,-0.05272408801675722,19,8.841000000000003,23433.0,1435,0,0.0,46785.18063559914,False,-0.463507632614205,0,0.21800000000000003,117461,521,205,1.0,25122.955890249897,False,0.04149627485241304,0,0.2,124632,0,15,0.0,760.0605673256471,False,0.0013619637915351023,0,3.503000000000001,142295,0,78,0.0,3588.0,False,-0.05468298955545058,0,3.8990000000000005,137966,0,140,0.0,6440.0,False,-0.07372854668556134,0.5,788158,0.0,0.0,10,0,0,19,2,1.2307692307692308,13,32,40,276.0,199.0,17,22,40,1030,2.6249884150456637,246.7162910567131
86,40,0,0,0,10.0,20,10.0,32.666571691761426,56,33.0,28.997462477358756,21,36.095238095238095,49.62844487061692,6,33.666666666666664,46.0,0,,3,3.389000000000001,83690,23,10,1.0,556.6657169176142,False,0.28539353782562266,3,3.056000000000001,84298,6,10,1.0,386.66571691761425,False,0.2933996610556265,0,0.2,76087,77,391,1.0,13853.333848912902,False,-0.04889189028017032,5,8.872000000000003,21961.0,1477,0,0.0,48248.526388731625,False,-0.47198974353678563,0,0.21800000000000003,116905,532,209,1.0,25798.995015913795,False,0.03975022434723008,0,0.2,124632,0,15,0.0,744.4266730592537,False,0.0012993490694608563,0,3.5030000000000006,142211,0,82,0.4,3772.0,False,-0.05463050438251194,0,3.8990000000000014,137848,0,142,0.2,6532.0,False,-0.07420091324200913,0.575,787632,0.0,0.0,14,0,0,16,3,1.445054945054945,16,32,36,273.0,177.0,16,24,36,2046,2.820764463976957,249.53705552069005
87,36,0,0,0,10.0,20,10.0,32.719520427155715,13,34.0,29.590086389831058,28,33.964285714285715,49.83647332079467,2,59.0,46.0,0,,3,3.416000000000001,83934,25,10,1.0,577.1952042715571,False,0.2892858415941183,0,3.0530000000000004,84218,4,20,1.0,694.3904085431143,False,0.29453035138571076,0,0.2,76903,67,382,1.0,13495.620869534896,False,-0.04159197952856346,9,8.957,21320.0,1490,0,0.0,48752.08543646202,False,-0.4764491387789896,0,0.21800000000000003,116072,550,217,1.0,27089.062225019523,False,0.038244590061916384,0,0.2,124632,0,15,0.0,747.54709981192,False,0.0013118465733163807,0,3.5030000000000006,142211,0,82,0.0,3772.0,False,-0.05463050438251194,0,3.8990000000000005,137730,0,144,0.2,6624.0,False,-0.07467327979845693,0.525,787020,0.0,0.0,11,0,0,18,3,2.230769230769231,12,30,35,192.0,142.0,14,22,35,1134,7.262033342034556,256.7990888627246
88,35,0,0,0,10.0,20,10.0,32.85199232769473,34,34.0,29.590086389831058,0,,50.38766985579744,24,52.25,46.0,0,,0,3.4130000000000007,83834,25,20,1.0,907.0398465538947,False,0.2902796773559426,14,3.193000000000001,84910,4,10,1.0,368.51992327694734,False,0.3026293143764021,0,0.2,76903,57,392,1.0,13471.877427492374,False,-0.04172799677196424,0,8.948,20164.0,1524,0,0.0,50066.43630740677,False,-0.4821642951650028,0,0.21800000000000003,117326,540,203,1.0,26207.34363123565,False,0.04475794857193753,0,0.2,124632,0,15,0.0,755.8150478369616,False,0.0013449602210672282,0,3.5030000000000006,140957,14,92,1.0,4937.427377981165,False,-0.059034576648096124,0,3.8990000000000005,137730,0,144,0.0,6624.0,False,-0.07467327979845693,0.625,786456,0.0,0.0,10,0,0,15,1,0.8235294117647058,12,27,38,174.0,140.0,13,22,38,2032,2.6418081970186904,259.4408970597433
89,38,0,0,0,10.0,20,10.0,32.97035044274245,34,34.0,29.553313393566253,5,28.0,50.71683718999428,4,58.5,46.0,0,,0,3.4130000000000016,83744,24,30,1.0,1229.1105132822736,False,0.2913670915674112,24,3.4190000000000005,85196,5,10,1.0,379.7035044274245,False,0.30709302337870203,0,0.2,76465,64,397,1.0,13842.767845581318,False,-0.044621579464137015,0,8.948,19586.0,1541,0,0.0,50807.31003226612,False,-0.48454239735872573,0,0.21800000000000003,117420,535,209,1.0,26410.84163826675,False,0.04632592251913118,0,0.2,124632,0,15,0.0,760.7525578499142,False,0.0013647352567642257,0,3.503000000000001,140840,6,102,1.0,4996.301023139966,False,-0.05960904771184339,0,3.8990000000000005,137613,0,146,0.2,6716.0,False,-0.07513908570828741,0.65,785496,0.0,0.0,13,0,0,13,2,1.4117647058823528,15,28,41,209.0,133.0,13,25,41,574,3.003184695960954,262.44408175570425
90,41,0,0,0,10.0,20,10.0,32.88127378205916,30,32.0,29.26016975749635,4,15.0,51.07417036419281,4,59.0,46.0,0,,0,3.4130000000000007,84584,26,10,1.0,588.8127378205916,False,0.2993250113878345,0,3.395000000000001,85116,3,20,1.0,687.6254756411832,False,0.3082252236941538,0,0.2,75985,69,407,1.0,14177.696982263096,False,-0.048202375188969575,4,8.988000000000001,19030.0,1556,0,0.0,51163.262004884054,False,-0.48887351196203044,0,0.21800000000000003,117596,529,215,1.0,26459.576430017023,False,0.04793089036549003,0,0.2,124632,0,15,0.0,766.1125554628921,False,0.0013862023816620052,0,3.5030000000000006,140722,0,110,0.8,5060.0,False,-0.0601742507741563,0,3.8990000000000005,137495,0,148,0.2,6808.0,False,-0.07561145226473522,0.625,785160,0.0,0.0,11,0,0,18,1,1.0,12,30,38,207.0,186.0,14,27,38,1396,3.6387999349972233,266.08288169070147
91,38,0,0,0,10.0,20,10.0,32.82834707793333,20,32.05,30.279854003185882,17,41.0,51.25967878075299,2,59.0,46.0,0,,0,3.4130000000000007,84583,26,17,1.0,818.0819003248666,False,0.3010645380813232,0,3.395000000000001,85558,3,13,1.0,456.7685120131333,False,0.313224404990533,0,0.2,76583,63,400,1.0,14180.127467184153,False,-0.04133701798109467,0,8.984000000000002,18488.0,1572,0,0.0,51606.161606511196,False,-0.49254613486032933,0,0.21800000000000003,117017,536,223,1.0,27660.91011381555,False,0.04810444447307612,0,0.2,124632,0,15,0.0,768.8951817112949,False,0.0013973469734195924,0,3.5030000000000006,140663,0,111,0.1,5106.0,False,-0.0604104340523802,0,3.8990000000000005,137436,0,149,0.1,6854.0,False,-0.07584763554295912,0.525,784960,0.0,0.0,16,0,0,19,0,0.0,14,33,36,228.0,126.0,16,22,36,1656,2.5360209029749967,268.61890259367647
92,36,0,0,0,10.0,20,10.0,32.75448984533354,29,32.03448275862069,30.2047566930439,6,28.0,52.99125061277217,19,60.0,46.00000000000001,9,46.0,12,3.533000000000001,85100,26,10,1.0,587.5448984533353,False,0.3072142740027045,0,3.395000000000001,85458,3,23,1.0,783.3532664426714,False,0.3141932894484704,0,0.2,76583,53,410,1.0,14119.938205950677,False,-0.04168181960592403,6,9.044000000000002,17523.0,1601,0,0.0,52439.938242378994,False,-0.4988259859397865,0,0.21800000000000003,117989,532,214,1.0,27409.0581918326,False,0.054881603113666154,0,0.2,124632,0,15,0.0,794.8687591915825,False,0.001501372771950125,0,3.5030000000000006,139937,9,112,1.0,5628.921255514951,False,-0.06345811271349998,0,3.8990000000000005,137436,0,149,0.0,6854.000000000001,False,-0.07584763554295912,0.625,784658,0.0,0.0,13,0,0,12,2,1.8571428571428572,18,30,41,207.0,138.0,14,22,41,2235,2.5410264970269054,271.1599290907034
93,41,0,0,0,10.0,20,10.0,32.49387089493942,63,31.333333333333332,31.10970560692011,15,41.0,52.99125061277217,0,,46.00000000000001,12,46.0,39,3.911000000000001,85127,24,10,1.0,564.9387089493941,False,0.30745456340565935,0,3.395000000000001,85646,5,19,1.0,667.383547003849,False,0.31618357096826516,0,0.2,76312,74,405,1.0,15003.977217028161,False,-0.03972240684096109,0,9.038000000000002,16435.0,1633,0,0.0,53062.49117143607,False,-0.5077250995552522,0,0.21800000000000003,117374,537,224,1.0,28575.952048177067,False,0.0546288590705735,0,0.2,124632,0,15,0.0,794.8687591915825,False,0.001501372771950125,0,3.503000000000001,140075,0,118,0.9,5428.000000000001,False,-0.06321183015798038,0,3.8990000000000005,137850,0,140,0.0,6440.000000000001,False,-0.07448958169317169,0.6125,783451,0.0,0.0,17,0,0,12,3,2.411764705882353,21,33,37,276.0,147.0,17,24,37,1675,2.6736801260267384,273.8336092167301
94,37,0,0,0,10.0,20,10.0,32.02994990795674,48,29.041666666666668,30.88608286933211,35,29.857142857142858,52.99125061277217,0,,46.00000000000001,20,46.0,4,3.9120000000000013,85409,23,10,1.0,550.2994990795673,False,0.31165939149697325,15,3.545000000000001,86064,6,10,1.0,380.2994990795674,False,0.3203849942524268,0,0.2,75804,98,405,1.0,15647.798653059266,False,-0.041854477761143545,25,9.288000000000002,15604.0,1647,0,0.0,52753.32749840475,False,-0.5190171543726312,0,0.21800000000000003,116329,562,234,1.0,29757.931215953337,False,0.0509921789780415,0,0.2,124632,0,15,0.0,794.8687591915825,False,0.001501372771950125,0,3.5030000000000006,140397,0,111,0.0,5106.000000000001,False,-0.06215556605259014,0,3.8990000000000014,138448,0,127,0.0,5842.000000000001,False,-0.07252794835458982,0.5,782687,0.0,0.0,18,0,0,10,4,3.168067226890756,17,27,36,186.0,181.0,12,25,36,2074,2.8770561609999277,276.71066537773004
95,36,0,0,0,10.0,20,10.0,32.028529921033396,16,32.0,29.59277114752454,29,21.724137931034484,53.193079867130976,3,59.0,46.00000000000001,20,46.0,0,3.908000000000001,85319,22,20,1.0,860.5705984206679,False,0.3126564913771195,6,3.5900000000000007,86310,7,10,1.0,390.28529921033396,False,0.3242272123934967,0,0.2,75804,88,415,1.0,15099.510659273623,False,-0.04499541332435681,29,9.553,14351.0,1663,0,0.0,53263.44525867854,False,-0.5304508125555473,0,0.21800000000000003,115876,581,241,1.0,30012.932284690323,False,0.048384887636734125,0,0.2,124632,0,15,0.0,797.8961980069646,False,0.0015134978533144214,0,3.5030000000000006,140798,0,102,0.1,4692.000000000001,False,-0.060882800608828,0,3.8990000000000005,138790,0,119,0.2,5474.000000000001,False,-0.0714913661890516,0.5375,781880,0.0,0.0,19,0,0,19,5,4.375,14,33,23,250.0,75.0,17,19,23,1297,2.5286862590000965,279.23935163673013
96,23,0,0,0,10.0,20,10.0,32.197472329237755,44,33.36363636363637,29.550832922521504,5,28.0,54.28893579538721,17,59.470588235294116,46.0,20,46.0,0,3.9080000000000017,85677,21,16,1.0,725.1595572678041,False,0.3171003410429988,20,3.784000000000001,86610,8,10,1.0,401.9747232923776,False,0.3289091061867001,0,0.2,75944,78,420,1.0,14922.752669139576,False,-0.04440397870590627,0,9.524000000000001,12883.0,1707,0,0.0,54961.08526600885,False,-0.53754491088548,0,0.21800000000000003,116747,576,234,1.0,29724.890739492992,False,0.05420808197358667,0,0.2,124632,0,15,0.0,814.3340369308081,False,0.0015793324239070723,0,3.5030000000000006,140617,3,99,1.0,4716.866807386162,False,-0.06198870647868392,0,3.8990000000000005,138880,0,116,0.4,5336.0,False,-0.07135359261008765,0.675,781990,0.0,0.0,21,0,0,9,2,1.3333333333333333,18,27,26,134.0,58.0,10,13,26,2719,2.3600725830183364,281.59942421974847
97,26,0,0,0,10.0,20,10.0,32.26845765851144,29,33.03448275862069,29.21806261695746,4,15.0,54.37173081740154,2,58.0,46.0,6,46.0,0,3.9080000000000017,86055,18,12,1.0,567.2214919021372,False,0.3216779295208736,5,3.8140000000000014,86860,11,10,1.0,432.68457658511437,False,0.332971179307961,0,0.2,75434,83,430,1.0,15242.048910948157,False,-0.048418046820338005,4,9.564,12359.0,1721,0,0.0,55534.015630298185,False,-0.5402664060316783,0,0.21800000000000003,116803,570,242,1.0,29812.254549476926,False,0.05500654647264903,0,0.2,124632,0,15,0.0,815.5759622610232,False,0.001584306412349349,0,3.503000000000001,140777,0,98,0.5,4508.0,False,-0.061624153676586364,0,3.8990000000000005,138880,0,116,0.0,5336.0,False,-0.07135359261008765,0.5625,781800,0.0,0.0,13,0,0,5,2,1.3333333333333333,22,27,28,165.0,108.0,10,16,28,1040,2.5495015290216543,284.1489257487701
98,28,0,0,0,10.0,20,10.0,32.26845765851144,0,,29.910327499090616,22,34.86363636363637,54.56673608026328,4,58.5,46.0,20,46.0,0,3.908000000000001,85965,17,22,1.0,879.9060684872516,False,0.32269350224636234,0,3.809000000000001,86750,12,20,1.0,765.3691531702287,False,0.3338336712833543,0,0.2,76131,73,423,1.0,15007.665941186666,False,-0.04177503728654199,5,9.610000000000001,12259.0,1721,0,0.0,55534.015630298185,False,-0.5414121307598551,0,0.21800000000000003,116270,582,248,1.0,30940.361152376034,False,0.05525528729264209,0,0.2,124632,0,15,0.0,818.5010412039493,False,0.0015960215360373152,0,3.5030000000000006,141225,0,88,0.1,4048.0,False,-0.060193932714008296,0,3.8990000000000005,139118,0,110,0.3,5060.0,False,-0.07069752794835459,0.55,782350,0.0,0.0,20,0,0,5,1,1.0,17,22,26,147.0,132.0,9,19,26,2051,2.9889303509844467,287.1378560997546
99,26,0,0,0,10.0,20,10.0,32.26845765851144,0,,29.43246352634566,5,14.0,56.37446004726193,38,60.0,46.0,20,46.0,0,3.908000000000001,85875,16,32,1.0,1192.590645072366,False,0.3237090749718513,0,3.809000000000001,86640,13,30,1.0,1098.053729755343,False,0.33469616325874735,0,0.2,76131,63,433,1.0,14777.169539393892,False,-0.04309546442299077,5,9.655000000000001,12159.0,1721,0,0.0,55534.015630298185,False,-0.5425578554880319,0,0.21800000000000003,118480,577,220,1.0,29384.91266509907,False,0.06672799484588152,0,0.2,124632,0,15,0.0,845.6169007089289,False,0.0017046222453538625,0,3.5030000000000006,140499,9,89,1.0,4601.370140425357,False,-0.06314172918823369,0,3.8990000000000005,138484,9,109,1.0,5521.370140425357,False,-0.07334353467818278,0.75,782900,0.0,0.0,18,0,0,11,1,1.0,15,26,25,186.0,102.0,12,14,25,3400,2.9489508160040714,290.08680691575864
100,25,0,0,0,10.0,20,10.0,32.33143860381188,26,33.07692307692308,30.88763481594283,18,43.0,56.37446004726193,0,,46.0,20,46.0,0,3.9080000000000017,86605,19,16,1.0,707.3030176609901,False,0.33116956002802145,0,3.8090000000000006,86570,10,40,1.0,1393.2575441524752,False,0.3358840990750285,0,0.2,76905,53,425,1.0,14840.811042777732,False,-0.03386297680607619,0,9.650000000000002,11299.0,1747,0,0.0,56483.02324085936,False,-0.5469745807171128,0,0.21800000000000003,117706,585,230,1.0,31035.3921781968,False,0.06713843169044396,0,0.2,124632,0,15,0.0,845.6169007089289,False,0.0017046222453538625,0,3.5030000000000006,140959,0,88,0.9,4048.0,False,-0.061939064714218235,0,3.8990000000000005,138944,0,108,0.9,4968.0,False,-0.07214087020416732,0.725,783620,0.0,0.0,15,0,0,14,0,0.0,15,29,34,204.0,82.0,13,12,34,2754,2.9636942900251597,293.0505012057838
101,34,0,0,0,10.0,20,10.0,31.975553935731686,45,29.6,31.211658837161,5,41.0,56.47280322962041,4,59.0,46.0,20,46.0,8,3.9880000000000018,87103,20,10,1.0,519.7555393573168,False,0.33735748594992204,0,3.809000000000001,86996,9,29,1.0,1017.2910641362189,False,0.3395276774905184,0,0.2,75886,79,430,1.0,15947.082060902032,False,-0.03920050147854613,0,9.650000000000002,11191.0,1756,0,0.0,56149.07271114484,False,-0.5501250403229521,0,0.21800000000000003,117737,580,236,1.0,31430.3436877438,False,0.06896855099943858,0,0.2,124632,0,15,0.0,847.0920484443061,False,0.0017105303040816373,0,3.503000000000001,141183,0,82,0.4,3772.0,False,-0.061374849105127804,0,3.8990000000000005,139404,0,98,0.0,4508.0,False,-0.07063192148218128,0.55,784132,0.0,0.0,22,0,0,13,1,0.6666666666666666,19,32,38,261.0,159.0,16,18,38,2485,3.245801201032009,296.2963024068158
102,38,0,0,0,10.0,20,10.0,31.38228971113866,22,23.000000000000004,31.54816878771671,5,41.0,56.68513966502667,14,58.142857142857146,46.0,20,46.0,10,4.080000000000001,87193,19,10,1.0,503.8228971113866,False,0.33861326365948247,0,3.809000000000002,86952,10,37,1.0,1261.1447193121305,False,0.3407205872124925,0,0.2,75651,89,435,1.0,16516.477206948108,False,-0.03863110409511751,0,9.650000000000002,11125.0,1758,0,0.0,55170.06531218177,False,-0.556489583573849,0,0.21800000000000003,118346,575,232,1.0,31291.149455223294,False,0.07328923541445703,0,0.2,124632,0,15,0.0,850.2770949754,False,0.0017232866141819456,0,3.5030000000000006,141363,0,76,0.8,3496.0,False,-0.06109930194719992,0,3.8990000000000014,139330,0,98,0.6,4508.0,False,-0.07111740933186375,0.675,784592,0.0,0.0,24,0,0,17,1,0.5,17,34,49,285.0,175.0,20,18,49,2205,3.16895692498656,299.4652593318024
103,49,0,0,0,10.0,20,10.0,31.7241699851339,45,34.0,31.250201975218303,12,28.0,56.68513966502667,0,,46.00000000000001,20,46.0,18,4.250000000000001,87527,17,10,1.0,487.24169985133904,False,0.3435992476069755,0,3.809000000000001,87410,12,30,1.0,1071.725099554017,False,0.3462818606931039,0,0.2,75651,79,445,1.0,16412.549307797723,False,-0.0392264679151378,12,9.770000000000001,9478.0,1803,0,0.0,57198.678483196425,False,-0.5637385084772378,0,0.21800000000000003,118010,577,242,1.0,31749.170338637414,False,0.07243223570047512,0,0.2,124632,0,15,0.0,850.2770949754,False,0.0017232866141819456,0,3.5030000000000006,141777,0,67,0.0,3082.0000000000005,False,-0.05974124809741248,0,3.8990000000000005,139836,0,87,0.0,4002.0000000000005,False,-0.06945756573767911,0.5,784321,0.0,0.0,18,0,0,18,4,3.2857142857142856,21,39,43,357.0,195.0,24,25,43,1698,3.22998473898042,302.6952440707828
104,43,0,0,0,10.0,20,10.0,31.84165940790419,28,33.142857142857146,31.484665537833983,10,34.5,56.68513966502667,0,,46.00000000000001,20,46.0,0,4.232000000000001,87427,17,20,1.0,806.8331881580838,False,0.34451460534372813,0,3.8090000000000006,88238,12,12,1.0,502.09991289485026,False,0.35459701425866713,0,0.2,75612,81,445,1.0,16589.85057637636,False,-0.03865760832038836,0,9.758000000000001,8934.0,1819,0,0.0,57919.97846297772,False,-0.5658391948821753,0,0.21800000000000003,117665,577,252,1.0,32451.30721091693,False,0.07248084463128172,0,0.2,124632,0,15,0.0,850.2770949754,False,0.0017232866141819456,0,3.5030000000000006,142191,0,58,0.0,2668.0000000000005,False,-0.058383194247625045,0,3.8990000000000005,140342,0,76,0.0,3496.0000000000005,False,-0.06779772214349446,0.5,785041,0.0,0.0,21,0,0,9,0,0.0,21,30,38,258.0,226.0,16,27,38,2393,2.8744947320083156,305.5697388027911
105,38,0,0,0,10.0,20,10.0,32.02352899117425,28,34.0,29.4059674600721,18,15.0,56.82398946103661,10,58.2,46.00000000000001,10,46.0,0,4.232000000000001,87337,16,30,1.0,1120.7058697352277,False,0.34553927186938554,16,3.969000000000001,88604,13,10,1.0,450.23528991174254,False,0.35980279594268455,0,0.2,75264,83,451,1.0,15920.04423075998,False,-0.04648179884075579,14,9.898000000000001,8033.0,1835,0,0.0,58763.17569880476,False,-0.5713318150639615,0,0.21800000000000003,117977,585,252,1.0,31522.136308323406,False,0.0712586161240745,0,0.2,124632,0,15,0.0,852.3598419155492,False,0.0017316281456382708,0,3.503000000000001,142419,0,52,0.4,2392.0000000000005,False,-0.057792736052065294,0,3.8990000000000005,139992,0,82,0.6,3772.0000000000005,False,-0.06918857922636855,0.625,784258,0.0,0.0,16,0,0,11,5,4.25,26,37,32,306.0,117.0,19,19,32,1302,2.5071558270137757,308.0768946298049
