index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,27,0,0,0,10.0,20,10.0,29.77856597097232,38,29.842105263157894,33.533072085886204,5,14.0,47.895682032444135,1,62.0,50.0,16,50.0,7,2.3580000000000005,51796,12,10,1.0,417.7856597097232,False,0.44149715413850554,0,1.5410000000000004,51419,13,20,1.0,725.5713194194464,False,0.43531296004960834,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,9049.0,1168,34,1.0,35921.489505015794,False,-0.5188173456761224,0,0.254,73662,58,159,1.0,9560.331624140017,False,0.0698458260535183,0,12.395000000000001,-46080.305555555555,535,0,0.0,17940.193565949117,True,-1.5061334238837576,0,0.6500000000000001,74518,300,276,1.0,28168.704609733242,False,-0.03911383590683529,16,7.137000000000002,55788,754,0,0.0,36113.34425246288,False,-0.1991598203404067,0.625,372364,0.0,0.1,14,0,0,5,10,9.4375,3,8,33,144.0,101.0,8,19,33,970,1.5522187039605342,225.9892744020908
80,33,0,0,0,10.0,20,10.0,29.512585549012442,4,11.0,33.010054272734386,5,16.0,47.87748275732511,12,47.666666666666664,50.0,14,50.0,0,2.3510000000000004,51696,12,20,1.0,710.2517109802488,False,0.4427786638437265,0,1.5410000000000004,51363,13,26,1.0,897.3272242743235,False,0.4361411318052267,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,9085.0,1162,39,1.0,35581.0165245891,False,-0.521208788885225,0,0.254,74154,53,157,1.0,9266.297669354964,False,0.07455093131132262,0,12.395000000000001,-46080.305555555555,535,0,0.0,17660.379035912898,True,-1.5080415711405886,0,0.6500000000000001,74068,300,286,1.0,28663.244827197534,False,-0.04131242705594061,14,7.261000000000003,55345,756,0,0.0,36195.37696453778,False,-0.2035193041647899,0.625,371843,0.0,0.1,16,0,0,5,6,6.0,6,11,34,183.0,139.0,11,22,34,896,1.5694024889962748,227.5586768910871
81,34,0,0,0,10.0,20,10.0,29.669615720446316,30,31.0,33.010054272734386,0,,48.0677956743283,2,61.0,50.0,8,50.0,10,2.4510000000000005,52266,14,10,1.0,436.69615720446313,False,0.4547869301383772,0,1.5410000000000004,51283,11,36,1.0,1178.1061659360673,False,0.43781503680927003,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,8155.0,1182,49,1.0,36686.978440931525,False,-0.5279254396696045,0,0.254,74276,43,165,1.0,9350.618619991748,False,0.07678985979454561,0,12.395000000000001,-46080.305555555555,535,0,0.0,17660.379035912898,True,-1.5080415711405886,0,0.6500000000000001,74068,290,296,1.0,28739.660745555208,False,-0.04089806447551099,8,7.327000000000002,55092,758,0,0.0,36435.389121140855,False,-0.20496161371915514,0.625,371272,0.0,0.1,12,0,0,9,5,4.666666666666666,3,12,26,186.0,124.0,12,22,26,787,1.526702450006269,229.08537934109336
82,26,0,0,0,10.0,20,10.0,29.6647346519428,44,29.636363636363637,32.40018311132538,5,14.0,48.0677956743283,0,,49.99999999999999,15,50.0,0,2.4410000000000007,52156,15,20,1.0,743.294693038856,False,0.45598712050667817,8,1.6210000000000004,52305,10,10,1.0,396.647346519428,False,0.4553129049882117,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,6921.0,1216,54,1.0,37821.927224774015,False,-0.5397996933587436,0,0.254,74206,38,175,1.0,9643.071201237817,False,0.07782948405803126,0,12.395000000000001,-46080.305555555555,535,0,0.0,17334.09796455908,True,-1.510266589016462,0,0.6500000000000001,74368,280,300,1.0,28458.982788811925,False,-0.03916655213259046,9,7.4090000000000025,54938,758,0,0.0,36435.389121140855,False,-0.20663173268801935,0.625,371026,0.0,0.1,15,0,0,6,6,5.533333333333333,2,8,32,114.0,140.0,8,18,32,1439,1.5080652519827709,230.59344459307613
83,32,0,0,0,10.0,20,10.0,29.66597282868685,1,30.0,32.40018311132538,0,,48.47156689291317,4,61.0,50.0,19,50.0,0,2.4410000000000007,52086,15,29,1.0,1010.3132120319186,False,0.4577475013447892,0,1.6130000000000004,52205,10,20,1.0,693.319456573737,False,0.456652707494716,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,6891.0,1207,64,1.0,37880.44092334986,False,-0.5398129327001545,0,0.254,74450,28,181,1.0,9680.558734734395,False,0.08141295627947244,0,12.395000000000001,-46080.305555555555,535,0,0.0,17334.09796455908,True,-1.510266589016462,0,0.6500000000000001,74646,272,302,1.0,28284.266194872383,False,-0.037099056519036194,11,7.510000000000002,54601,760,0,0.0,36838.39083861401,False,-0.20810121116911567,0.625,371011,0.0,0.1,17,0,0,8,5,5.0,4,12,31,216.0,135.0,12,20,31,874,2.7743030340061523,233.36774762708228
84,31,0,0,0,10.0,20,10.0,29.689846189490797,51,29.80392156862745,32.40018311132538,0,,48.47156689291317,0,,50.0,20,50.0,2,2.4610000000000007,52838,15,10,1.0,446.898461894908,False,0.47078330323883505,0,1.6130000000000004,52725,10,10,1.0,396.898461894908,False,0.4669581514800968,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,5371.0,1248,74,1.0,39450.54159472259,False,-0.5529061712149701,0,0.254,74450,18,191,1.0,9841.272572550271,False,0.08250891676702637,0,12.395,-46080.305555555555,535,0,0.0,17334.09796455908,True,-1.510266589016462,0,0.6500000000000001,75296,262,299,1.0,27649.55052594325,False,-0.03349157606121282,7,7.569000000000002,54494,760,0,0.0,36838.39083861401,False,-0.20926161850462524,0.625,371306,0.0,0.1,20,0,0,9,5,4.2,4,13,34,204.0,145.0,13,18,34,2080,1.7688751519890502,235.13662277907133
85,34,0,0,0,10.0,20,10.0,29.65525832708287,14,29.0,32.40018311132538,0,,48.89162199290413,4,61.0,49.99999999999999,20,50.0,0,2.4590000000000005,52758,13,20,1.0,723.1051665416574,False,0.47239384048759125,4,1.6530000000000007,52915,12,10,1.0,416.5525832708287,False,0.47249705606440146,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,4965.0,1252,84,1.0,39849.99880685908,False,-0.5565809270393084,0,0.254,74694,8,197,1.0,9890.850997492715,False,0.08617484075157683,0,12.395000000000001,-46080.305555555555,535,0,0.0,17334.09796455908,True,-1.510266589016462,0,0.6500000000000001,75674,254,299,1.0,27368.47198619765,False,-0.030916331452474088,10,7.662000000000001,54180,762,0,0.0,37255.415958592945,False,-0.2104056222353948,0.625,371318,0.0,0.1,17,0,0,10,7,6.285714285714286,5,15,34,240.0,117.0,15,19,34,944,1.9079861410427839,237.04460892011411
86,34,0,0,0,10.0,20,10.0,29.61834982586497,15,29.0,32.721802278135286,4,44.0,49.23885649279679,3,61.666666666666664,50.0,10,50.0,0,2.4590000000000005,53073,15,15,1.0,594.2752473879746,False,0.4793396796766358,0,1.6490000000000002,52835,10,20,1.0,692.3669965172994,False,0.47410215645033266,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,4706.0,1257,90,1.0,40175.227936144445,False,-0.5582980480283578,0,0.254,74703,2,204,1.0,10110.170329086815,False,0.0877931992818347,0,12.395000000000001,-46080.305555555555,535,0,0.0,17506.164218802376,True,-1.5090932126696903,0,0.6500000000000001,75539,247,308,1.0,27561.99755372081,False,-0.03133101132361912,9,7.742000000000002,54021,762,0,0.0,37520.00864751115,False,-0.21069522146693295,0.625,371009,0.0,0.1,14,0,0,7,4,4.0,5,12,29,186.0,141.0,12,22,29,1046,1.8588573079905473,238.90346622810466
87,29,0,0,0,10.0,20,10.0,29.75336187189692,42,30.523809523809526,32.00447335954445,31,29.0,49.23885649279679,0,,50.00000000000001,8,50.0,17,2.629000000000001,53517,16,10,1.0,457.5336187189692,False,0.4897515538808516,0,1.6490000000000007,53035,9,20,1.0,685.0672374379384,False,0.4795446854982113,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,4323.0,1289,69,1.0,40560.392114683695,False,-0.5616903716713845,0,0.254,73804,23,214,1.0,11273.218176728036,False,0.08346325184277374,0,12.395000000000001,-46080.305555555555,535,0,0.0,17122.393247356278,True,-1.5117102730715268,0,0.6500000000000001,75539,237,318,1.0,27569.60898879284,False,-0.03128973858954744,8,7.8130000000000015,53892,762,0,0.0,37520.00864751115,False,-0.21209421722656596,0.625,370242,0.0,0.1,13,0,0,8,6,5.117647058823529,3,11,28,168.0,115.0,11,18,28,1389,1.6027352850069292,240.5062015131116
88,28,0,0,0,10.0,20,10.0,29.75336187189692,0,,32.00447335954445,0,,49.23885649279679,0,,50.0,7,50.0,0,2.6120000000000005,53407,17,20,1.0,765.0672374379384,False,0.4909647037924153,0,1.6490000000000002,52945,8,30,1.0,972.6008561569076,False,0.4810350203198285,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,4323.0,1279,79,1.0,40582.90322956017,False,-0.5614898522272486,0,0.254,73804,13,224,1.0,11445.562008060559,False,0.0846385210789581,0,12.395000000000001,-46080.305555555555,535,0,0.0,17122.393247356278,True,-1.5117102730715268,0,0.6500000000000001,75539,227,328,1.0,27577.22042386487,False,-0.031248465855475766,7,7.875000000000002,53791,762,0,0.0,37520.00864751115,False,-0.21318955499186001,0.625,369941,0.0,0.1,9,0,0,7,4,4.0,3,10,32,180.0,129.0,10,18,32,200,1.6505789139773697,242.15678042708896
89,32,0,0,0,10.0,20,10.0,29.67602727748209,29,29.0,32.00447335954445,0,,49.8408172549898,5,61.8,50.0,9,50.0,0,2.6120000000000005,53781,16,14,1.0,575.4643818847492,False,0.4987036669052964,0,1.6490000000000007,53212,9,27,1.0,891.2527364920164,False,0.4873084338566401,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,3482.0,1298,89,1.0,41367.881535171204,False,-0.5694801402482433,0,0.254,74113,3,229,1.0,11509.560571471298,False,0.08928929345938603,0,12.395000000000001,-46080.305555555555,535,0,0.0,17122.393247356278,True,-1.5117102730715268,0,0.6500000000000001,75415,219,338,1.0,27815.138978842766,False,-0.0313031321300374,9,7.958000000000002,53459,765,0,0.0,38128.2252000672,False,-0.21349203873771966,0.625,369594,0.0,0.1,13,0,0,9,5,5.0,3,12,38,216.0,132.0,12,20,38,1350,2.0918707689852454,244.2486511960742
90,38,0,0,0,10.0,20,10.0,29.671324763193,42,29.642857142857142,31.403349876063324,5,14.0,50.07353849799683,2,61.0,50.0,11,50.0,0,2.6120000000000005,53691,15,24,1.0,862.111794316632,False,0.5001817195764148,15,1.7990000000000004,53973,10,10,1.0,396.71324763193,False,0.501548261324832,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,2307.0,1330,94,1.0,42414.77682339664,False,-0.5810876432035502,0,0.254,74165,0,235,0.8,11767.281547029255,False,0.09175598769131128,0,12.395000000000001,-46080.305555555555,535,0,0.0,16800.792183693877,True,-1.513903376436609,0,0.6500000000000001,75293,211,348,1.0,27965.516623077332,False,-0.03181079600105558,11,8.059000000000003,53238,765,0,0.0,38306.256950967574,False,-0.21492339711434044,0.6,368799,0.0,0.1,12,0,0,10,8,7.076923076923077,7,17,36,261.0,135.0,17,21,36,828,1.9425551040330902,246.1912063001073
91,36,0,0,0,10.0,20,10.0,29.75096191032052,17,31.0,30.780828648427832,5,14.0,50.332314677533596,2,61.5,50.0,9,50.0,0,2.6120000000000005,53601,14,34,1.0,1151.5327049508978,False,0.5016982108400212,7,1.8540000000000005,54222,11,10,1.0,407.5096191032052,False,0.5085997951479226,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,1850.0,1337,99,1.0,42824.33811029289,False,-0.5855809688743241,0,0.254,74218,0,238,0.5,11979.090893252996,False,0.09392323408882165,0,12.395000000000001,-46080.305555555555,535,0,0.0,16467.74332690889,True,-1.5161745460659444,0,0.6500000000000001,75232,202,358,1.0,28067.12756486179,False,-0.03192135493898758,9,8.138000000000002,53022,766,0,0.0,38554.55304299074,False,-0.21591952497592026,0.5625,368277,0.0,0.1,13,0,0,11,6,5.411764705882353,5,16,30,243.0,118.0,16,20,30,393,1.9104036829667166,248.101609983074
92,30,0,0,0,10.0,20,10.0,29.784162892459094,30,30.066666666666666,30.780828648427832,0,,52.78372862223327,27,60.0,50.0,14,50.0,0,2.6120000000000005,54413,13,14,1.0,546.9782804944273,False,0.5158269573480947,0,1.8470000000000002,54112,12,20,1.0,715.6832578491819,False,0.5098218152541674,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,948.0,1357,109,1.0,43772.21936774562,False,-0.5932069107839947,0,0.254,75838,0,211,0.0,11137.36673929122,False,0.11027786540889535,0,12.395,-46080.305555555555,535,0,0.0,16467.74332690889,True,-1.5161745460659444,0,0.6500000000000001,74152,210,368,1.0,29484.583010668986,False,-0.03594777618958571,14,8.269000000000002,52161,775,0,0.0,40907.38968223079,False,-0.21249883589329255,0.5,367756,0.0,0.1,14,0,0,8,6,6.0,7,15,25,225.0,104.0,15,15,25,2722,1.6690123729640618,249.77062235603807
93,25,0,0,0,10.0,20,10.0,29.81371965421732,30,30.066666666666666,32.75460194939627,42,38.666666666666664,52.78372862223327,0,,50.0,7,50.0,16,2.7720000000000007,54823,11,10,1.0,408.13719654217317,False,0.5252673059919363,0,1.8470000000000004,53992,14,30,1.0,1034.4115896265196,False,0.5109129305322853,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,1670.0,1377,77,1.0,43575.596313960756,False,-0.5820958070800902,0,0.254,74214,32,221,1.0,12713.351287894233,False,0.0988758424455084,0,12.395000000000001,-46080.305555555555,535,0,0.0,17523.712042927003,True,-1.5089735482889222,0,0.6500000000000001,74152,200,378,1.0,29456.745724446653,False,-0.03609872287712336,7,8.325000000000001,52063,775,0,0.0,40907.38968223079,False,-0.21356163887347887,0.625,367046,0.0,0.1,13,0,0,7,5,4.125,5,12,25,201.0,83.0,12,13,25,1824,1.526202654989902,251.29682501102798
94,25,0,0,0,10.0,20,10.0,29.815152215069283,2,30.0,32.75460194939627,0,,49.7695843799268,18,33.72222222222222,50.0,9,50.0,0,2.7560000000000002,54713,12,20,1.0,716.3030443013856,False,0.5264892181209827,0,1.8470000000000004,53962,13,38,1.0,1262.9757841726328,False,0.5132491030874607,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,1610.0,1369,87,1.0,43666.59375202732,False,-0.582354149575756,0,0.254,74821,22,213,1.0,11321.522715811127,False,0.09766317095928263,0,12.395000000000001,-46080.305555555555,535,0,0.0,17523.712042927003,True,-1.5089735482889222,0,0.6500000000000001,73721,200,388,1.0,29353.91687598536,False,-0.04133047275219684,9,8.408000000000001,51736,783,0,0.0,38969.584569482686,False,-0.2276156092708809,0.625,366695,0.0,0.1,15,0,0,3,4,4.0,5,8,31,144.0,78.0,8,17,31,867,1.528499918000307,252.82532492902828
95,31,0,0,0,10.0,20,10.0,29.696177771548328,40,29.0,32.75460194939627,0,,50.10805329530717,3,61.666666666666664,50.0,8,50.0,0,2.7560000000000007,54873,15,20,1.0,743.9235554309665,False,0.5313069761264929,0,1.8470000000000004,54762,10,18,1.0,634.5311998878699,False,0.5267141281133114,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,450.0,1399,97,1.0,44722.149091487554,False,-0.5936172852251163,0,0.254,75006,12,220,1.0,11416.826948360333,False,0.1008362334689948,0,12.395000000000001,-46080.305555555555,535,0,0.0,17523.712042927003,True,-1.5089735482889222,0,0.6500000000000001,73721,190,398,1.0,29420.530126108362,False,-0.04096926478918353,8,8.479000000000001,51426,786,0,0.0,39384.92989011144,False,-0.22872534193998723,0.625,366370,0.0,0.1,15,0,0,10,4,4.0,3,13,31,204.0,94.0,13,18,31,1545,1.8046154860057868,254.62994041503407
96,31,0,0,0,10.0,20,10.0,29.731068079305842,32,30.0,32.75460194939627,0,,48.56978136309068,7,27.714285714285715,49.99999999999999,12,50.0,0,2.7560000000000002,55237,15,14,1.0,566.2349531102818,False,0.5389338768898506,0,1.8470000000000002,55158,10,12,1.0,456.7728169516701,False,0.5352270534821585,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-1246.0,1421,107,1.0,45752.590149279,False,-0.6146530486239667,0,0.254,75200,2,223,1.0,10896.570447868015,False,0.09993433291872743,0,12.395000000000001,-46080.305555555555,535,0,0.0,17523.712042927003,True,-1.5089735482889222,0,0.6500000000000001,73721,180,408,1.0,29142.560645356316,False,-0.04247654434298003,12,8.591000000000001,50981,793,0,0.0,38515.83662093091,False,-0.2382639621895319,0.625,365183,0.0,0.1,12,0,0,7,8,7.312569521690768,5,12,33,186.0,88.0,12,19,33,394,1.7012557769776322,256.3311961920117
97,33,0,0,0,10.0,20,10.0,29.92437378821176,46,30.97826086956522,32.15358057185402,5,14.0,48.83506184688212,2,61.0,50.0,8,50.0,0,2.7560000000000007,55570,15,10,1.0,449.2437378821176,False,0.5465427244211287,20,2.047,55506,10,10,1.0,399.2437378821176,False,0.5440757787216526,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-48634.0,1457,112,1.0,47201.01363347218,False,-1.4459754361730193,0,0.254,75252,0,228,0.7,11134.394101089123,False,0.10226534076928252,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,73721,170,418,1.0,29201.96051396996,False,-0.04215445068285108,8,8.659,50738,795,0,0.0,38823.874168271286,False,-0.23922895721528653,0.5875,318285,0.0,0.1,11,0,0,8,7,775.5349152191893,3,11,27,138.0,126.0,11,22,27,392,1.5944482070044614,257.92564439901616
98,27,0,0,1,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,49.14000907218274,2,62.0,50.00000000000001,20,50.0,0,2.7560000000000002,55500,12,20,1.0,718.4874757642352,False,0.5483339451141204,5,2.0770000000000004,55256,13,25,1.0,878.109344705294,False,0.543782871978065,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,75376,0,226,0.0,11105.6420503133,False,0.10376046460300117,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,74197,162,416,1.0,28760.68146969361,False,-0.039385084592102694,8,8.731000000000002,50618,795,0,0.0,39066.30721238528,False,-0.23921576412071874,0.5,367079,0.0,0.2,16,0,0,5,7,3052.3322651270373,4,9,23,162.0,98.0,9,18,23,924,1.3138107979902998,259.23945519700646
99,23,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,49.720611572556834,4,61.0,50.00000000000001,20,50.0,0,2.7560000000000007,55420,10,30,1.0,997.7312136463528,False,0.5499865733520852,0,2.0720000000000005,55136,15,35,1.0,1197.3530825874116,False,0.5448811303959229,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,75620,0,222,0.0,11037.975769107617,False,0.10662685839737325,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,74625,154,415,1.0,28406.974182173755,False,-0.03666142034848141,9,8.813000000000002,50338,797,0,0.0,39627.3274233278,False,-0.23921023206342218,0.5,367271,0.0,0.2,17,0,0,4,7,330.691071869979,1,5,23,116.0,93.0,7,16,23,1064,1.246477478009183,260.48593267501565
100,23,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,49.88535299384581,1,62.0,50.000000000000014,20,50.0,0,2.7560000000000002,55340,8,40,1.0,1276.9749515284705,False,0.55163920159005,0,2.0720000000000005,55016,17,45,1.0,1516.5968204695291,False,0.5459793888137806,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,75682,0,221,0.0,11024.663011639923,False,0.10738167108768247,0,12.395,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,75213,145,412,1.0,27833.37618410765,False,-0.03339491706824904,7,8.874000000000002,50237,797,0,0.0,39758.626336095105,False,-0.23959360617675554,0.5,367620,0.0,0.2,17,0,0,7,3,3.0,1,8,18,114.0,45.0,8,15,18,912,1.1281717200181447,261.6141043950338
101,18,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,50.23607718607891,2,62.0,50.000000000000014,20,50.0,0,2.7560000000000007,55240,8,50,1.0,1576.218689410588,False,0.5530146449179614,0,2.0720000000000005,54916,17,55,1.0,1815.840558351647,False,0.547354832141692,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,75806,0,219,0.0,11001.700903751282,False,0.10891627844513356,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,75701,136,411,1.0,27382.10649730674,False,-0.030549585738340476,9,8.957,50041,798,0,0.0,40088.38959449097,False,-0.23993108267907168,0.5,367836,0.0,0.2,18,0,0,3,4,4.0,0,3,22,72.0,42.0,4,14,22,1744,1.1056166019989178,262.7197209970327
102,22,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,50.76222427450296,3,61.666666666666664,50.00000000000002,20,50.0,0,2.7560000000000002,55130,9,60,1.0,1885.4624272927056,False,0.554251495790846,0,2.0720000000000005,54826,16,65,1.0,2105.0842962337647,False,0.5488688679246302,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,75991,0,216,0.0,10964.64044329264,False,0.11118670260425151,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,76277,128,407,1.0,26847.564707136386,False,-0.02720144071003702,6,9.008000000000001,49897,799,0,0.0,40559.01719532787,False,-0.23894079105440968,0.5,368253,0.0,0.2,18,0,0,6,6,2866.8267847465845,1,7,24,121.0,39.0,9,13,24,1085,1.1187421359936707,263.8384631330264
103,24,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,51.44771201624726,4,61.5,50.000000000000014,20,50.0,0,2.7560000000000007,54980,14,70,1.0,2234.706165174823,False,0.5549339768436237,0,2.0720000000000005,54776,11,75,1.0,2354.328034115882,False,0.5509372735276753,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76237,0,212,0.0,10906.914947444418,False,0.11414816319638595,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,76654,120,407,1.0,26523.72544194968,False,-0.02486890953188043,10,9.102000000000002,49588,801,0,0.0,41209.61732501406,False,-0.23876401801877226,0.5,368367,0.0,0.2,20,0,0,3,9,540.0427103239117,2,5,25,115.0,51.0,7,17,25,946,1.0943323780084029,264.9327955110348
104,25,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,51.44771201624726,0,,50.000000000000014,20,50.0,0,2.7560000000000002,54900,12,80,1.0,2513.949903056941,False,0.5565866050815885,0,2.0720000000000005,54656,13,85,1.0,2673.571771998,False,0.5520355319455332,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76237,0,212,0.0,10906.914947444418,False,0.11414816319638595,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,77254,110,405,1.0,25909.248321787207,False,-0.021693932686683397,8,9.172000000000002,49468,801,0,0.0,41209.61732501406,False,-0.24006540942308205,0.5,368647,0.0,0.2,13,0,0,4,4,138.43667861409799,2,6,24,101.0,54.0,7,18,24,800,2.037824129976798,266.9706196410116
105,24,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,51.44771201624726,0,,50.000000000000014,20,50.0,0,2.7560000000000007,54770,15,90,1.0,2843.1936409390582,False,0.5575462710444198,0,2.0720000000000005,54586,10,95,1.0,2942.815509880117,False,0.5538267526385249,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76237,0,212,0.0,10906.914947444418,False,0.11414816319638595,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,77704,100,406,1.0,25444.77120162473,False,-0.01933232546918013,11,9.274000000000003,49248,801,0,0.0,41209.61732501406,False,-0.24245129366431661,0.5,368677,0.0,0.2,12,0,0,2,6,148.34471853257432,2,4,23,90.0,57.0,5,19,23,2162,1.038034010969568,268.00865365198115
