index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
82,35,0,0,0,10.0,20,10.0,2.435611838688971,7,1.7142857142857142,42.86006565794294,0,,38.16866724202084,10,53.0,46.99999999999999,13,47.0,1,6.465000000000002,34375,834,0,0.0,8340.0,False,-0.352359029504671,6,6.5870000000000015,33868,826,0,0.0,8260.0,False,-0.3615498353383964,0,0.2,110262,0,404,0.7,17315.466525808948,False,0.1964839197000178,0,0.2,109454,0,409,0.8,17529.766854098663,False,0.18943247806189015,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.1340000000000003,117030,0,5,0.5,190.84333621010418,False,-0.10137854619028037,13,7.404000000000003,125709,594,0,0.0,22672.18834176038,False,-0.11549000464130926,0,3.6290000000000004,143589,0,165,1.0,7754.999999999999,False,-0.04822865772981625,0.375,804626,0.0,0.0,9,0,0,15,7,7.0,18,33,25,290.0,162.0,20,15,25,730,5.350397990026977,545.2636436698376
83,25,0,0,0,10.0,20,10.0,2.532666175287272,8,4.375,43.14461273361981,15,44.666666666666664,36.038875773812244,12,17.0,47.0,11,47.0,1,6.474000000000002,34233,846,0,0.0,8460.0,False,-0.3537368102695074,7,6.6510000000000025,33651,834,0,0.0,8340.0,False,-0.364523825525909,0,0.2,110491,0,400,0.1,17257.845093447922,False,0.1984980787669302,0,0.2,109860,0,406,0.7,17516.71276984964,False,0.19345168460851403,0,0.2,130339,0,0,0.0,0.0,False,0.0,7,3.204000000000001,116263,5,10,1.0,576.1118214062215,False,-0.10578525298872084,11,7.501,125327,606,0,0.0,21839.55871893022,False,-0.12064245051623468,0,3.6290000000000004,143589,0,165,0.0,7755.0,False,-0.04822865772981625,0.22499999999999998,803753,0.0,0.0,9,0,0,10,7,6.583333333333334,13,23,31,172.0,146.0,11,14,31,870,4.0453547990182415,549.3089984688559
84,31,0,0,0,10.0,20,10.0,2.4712346606270397,23,2.0869565217391304,43.23398363859579,10,44.0,35.556412916588926,14,31.857142857142858,47.0,13,47.0,13,6.603000000000002,33825,855,0,0.0,8550.0,False,-0.3598360104845756,10,6.744000000000002,33294,845,0,0.0,8450.0,False,-0.36959809126957455,0,0.2,110464,2,410,1.0,17730.875761145526,False,0.20060606977063075,0,0.2,110279,1,406,1.0,17555.46859193052,False,0.19786232451595476,0,0.2,130339,0,0,0.0,0.0,False,0.0,4,3.2370000000000014,116097,5,10,1.0,571.7340473588682,False,-0.1070756487031554,13,7.620000000000002,124998,610,0,0.0,21689.411879119245,False,-0.12325040216111105,0,3.6290000000000013,143219,0,175,1.0,8225.0,False,-0.04909996837465067,0.5,802515,0.0,0.0,10,0,0,10,12,12.0,18,28,36,225.0,168.0,15,16,36,1010,5.94819888100028,555.2571973498561
85,36,0,0,0,10.0,20,10.0,2.531875752534884,28,2.857142857142857,43.23398363859579,0,,35.05536309042103,13,30.846153846153847,47.0,17,47.0,17,6.7600000000000025,33318,862,0,0.0,8620.0,False,-0.3677666509846092,11,6.844000000000001,32902,858,0,0.0,8580.0,False,-0.37509241212447075,0,0.2,110424,7,420,1.0,18175.996258477975,False,0.2024428582994334,0,0.2,110239,4,416,1.0,17995.464696665986,False,0.19967333408792542,0,0.2,130339,0,0,0.0,0.0,False,0.0,3,3.2630000000000017,116369,0,5,0.5,175.27681545210515,False,-0.10650965246222498,13,7.737000000000001,124478,615,0,0.0,21559.048300608934,False,-0.127027254917713,0,3.6290000000000004,143271,0,179,0.8,8413.0,False,-0.04815766204764456,0.4125,801340,0.0,0.0,8,0,0,17,12,11.375,18,35,33,282.0,148.0,21,15,33,653,5.687480580992997,560.9446779308491
86,33,0,0,0,10.0,20,10.0,2.557871888384929,23,2.739130434782609,43.27600740684741,5,44.0,35.181821381036244,17,36.0,47.0,8,47.0,20,6.943000000000002,32634,875,0,0.0,8750.0,False,-0.37816721553867866,3,6.863000000000002,32767,865,0,0.0,8650.0,False,-0.3767726325693931,0,0.2,110610,8,425,1.0,18412.76612301723,False,0.20550535824680927,0,0.2,110210,6,426,1.0,18450.92638664731,False,0.20167281940340326,0,0.2,130339,0,0,0.0,0.0,False,0.0,12,3.380000000000001,116245,0,5,0.5,175.9091069051812,False,-0.10745859218305652,8,7.804,124366,615,0,0.0,21636.82014933729,False,-0.12749914434281462,0,3.6290000000000004,142659,7,189,1.0,9129.272749667254,False,-0.04979613670648697,0.4375,799830,0.0,0.0,7,0,0,12,11,10.705882352941178,22,34,32,304.0,113.0,21,12,32,420,5.055055725038983,565.9997336558881
87,32,0,0,0,10.0,20,10.0,2.5193992328068684,18,2.1666666666666665,43.317603381382895,5,44.0,35.181821381036244,0,,47.0,20,47.0,2,6.943000000000002,32530,881,0,0.0,8810.0,False,-0.3794105786679212,16,7.020000000000001,32208,879,0,0.0,8790.0,False,-0.3849889105450635,0,0.2,110815,1,430,1.0,18629.08885322745,False,0.20865616028225614,0,0.2,110186,11,436,1.0,18914.188465843818,False,0.2037618520079475,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.3680000000000017,116025,0,10,0.5,351.8182138103624,False,-0.10847168455408451,12,7.916,124140,615,0,0.0,21636.82014933729,False,-0.1289577829037967,0,3.6290000000000004,143035,0,188,0.7,8836.0,False,-0.048315788794299694,0.4,799278,0.0,0.0,10,0,0,15,9,9.0,16,31,33,254.0,110.0,18,14,33,796,5.472580950008705,571.4723146058968
88,33,0,0,0,10.0,20,10.0,2.4457505129534978,16,1.6875,43.35855172266318,5,44.0,35.28776253549785,17,36.0,47.0,20,47.0,12,7.061000000000001,32112,893,0,0.0,8930.0,False,-0.38542576786074334,4,7.044000000000002,32037,887,0,0.0,8870.0,False,-0.3871899993279118,0,0.2,111026,0,430,0.5,18644.177240745168,False,0.21085499311177655,0,0.2,110168,13,446,1.0,19369.708824976173,False,0.20587230647129104,0,0.2,130339,0,0,0.0,0.0,False,0.0,7,3.438000000000001,116116,0,5,0.5,176.43881267748924,False,-0.10844628694144696,11,8.014000000000003,123939,615,0,0.0,21701.973959331175,False,-0.13004481131499762,0,3.6290000000000013,142846,7,189,1.0,9130.014337748486,False,-0.04858681694812648,0.375,798583,0.0,0.0,11,0,0,14,11,10.411764705882353,16,30,26,231.0,139.0,17,16,26,843,5.600971858948469,577.0732864648453
89,26,0,0,0,10.0,20,10.0,2.404508632942878,24,2.125,43.43402361589213,10,44.0,35.28776253549785,0,,46.99999999999999,20,47.0,6,7.109000000000003,31868,904,0,0.0,9040.0,False,-0.3886013845016466,18,7.2200000000000015,31453,896,0,0.0,8960.0,False,-0.3962463875260434,0,0.2,111212,5,435,1.0,18905.82281607779,False,0.2140426337197422,0,0.2,110371,12,451,1.0,19617.598754362665,False,0.2091617890672328,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.431000000000001,115676,0,15,1.0,529.3164380324677,False,-0.11046840762153899,12,8.123000000000001,123721,615,0,0.0,21701.973959331175,False,-0.1314518166525821,0,3.6290000000000013,143222,0,188,0.7,8835.999999999998,False,-0.047108862197380905,0.4625,797862,0.0,0.0,10,0,0,5,11,11.0,22,27,31,212.0,152.0,14,12,31,1016,9.833704320015386,586.9069907848607
90,31,0,0,0,10.0,20,10.0,2.3780164636473025,25,2.2,43.468749285088435,5,44.0,35.28776253549785,0,,46.99999999999999,20,47.0,25,7.3530000000000015,31000,915,0,0.0,9150.0,False,-0.40226157671886553,0,7.202000000000002,31363,905,0,0.0,9050.0,False,-0.3970024867262585,0,0.2,111181,6,445,1.0,19357.861530646234,False,0.21600477674359975,0,0.2,110567,16,456,1.0,19859.797937418683,False,0.2123522146744609,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.431000000000001,115456,0,20,0.5,705.755250709957,False,-0.11147946796158499,9,8.201,123585,615,0,0.0,21701.973959331175,False,-0.1323295814503412,0,3.6290000000000004,143739,0,177,0.0,8318.999999999998,False,-0.04544046366634611,0.3125,797230,0.0,0.0,12,0,0,8,9,9.0,21,29,31,221.0,130.0,17,14,31,937,5.312000756035559,592.2189915408962
91,31,0,0,0,10.0,20,10.0,2.3302178370871496,10,1.5,43.53249177910663,10,44.0,34.62652491067288,5,19.0,47.0,20,47.0,0,7.328000000000001,30910,924,0,0.0,9240.0,False,-0.4030176759190806,10,7.302000000000002,31013,916,0,0.0,9160.0,False,-0.4019591370387795,0,0.2,111181,0,451,0.6,19633.15379237709,False,0.21738967206475987,0,0.2,110992,16,456,1.0,19888.099736666016,False,0.21677063183118198,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.431000000000001,115111,0,25,1.0,865.663122766822,False,-0.11351298106182023,9,8.282000000000002,123363,620,0,0.0,21468.445444617184,False,-0.13451601777274544,0,3.6290000000000004,144256,0,166,0.0,7802.0,False,-0.04377206513531132,0.325,797165,0.0,0.0,12,0,0,7,5,5.0,23,30,34,237.0,131.0,17,14,34,1252,5.161729876010213,597.3807214169065
92,34,0,0,0,10.0,20,10.0,2.2945416763702497,37,2.135135135135135,43.705121663628205,10,45.0,35.624594405450864,15,43.0,47.0,20,47.0,12,7.448000000000002,30475,937,0,0.0,9370.0,False,-0.40923449156529335,25,7.5420000000000025,30185,923,0,0.0,9230.0,False,-0.4152832851670139,0,0.2,111382,3,456,1.0,19936.41910364357,False,0.22093760553593164,0,0.2,111162,30,461,1.0,20216.89733722371,False,0.2201351095029917,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.431000000000001,115306,0,20,1.0,712.4918881090173,False,-0.11260447031161427,12,8.393,123041,625,0,0.0,22265.37150340679,False,-0.13402251368794563,0,3.6290000000000013,144082,0,168,1.0,7896.0,False,-0.04459174255674814,0.5,795972,0.0,0.0,13,0,0,11,14,14.0,18,29,33,261.0,158.0,17,17,33,1671,4.899282851954922,602.2800042688614
93,33,0,0,0,10.0,20,10.0,2.3127155263375085,15,2.533333333333333,43.84589785922137,5,46.0,37.03424280041629,10,53.0,47.0,20,47.0,11,7.546000000000002,30124,946,0,0.0,9460.0,False,-0.4143759661267558,4,7.557000000000003,29991,934,0,0.0,9340.0,False,-0.417618791585456,0,0.2,111589,1,461,1.0,20215.27162862739,False,0.2244230947904105,0,0.2,111147,27,471,1.0,20713.86121090438,False,0.22248423504595172,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.431000000000001,115606,0,15,0.5,555.5136420062443,False,-0.11090497225693678,10,8.481,122877,625,0,0.0,23146.40175026018,False,-0.1322378427953577,0,3.6290000000000004,144022,0,168,1.0,7896.0,False,-0.044978991732230106,0.4375,795695,0.0,0.0,12,0,0,12,8,8.0,20,32,34,269.0,145.0,20,13,34,1430,5.4796629850170575,607.7596672538784
94,34,0,0,0,10.0,20,10.0,2.2958679381733895,27,2.185185185185185,43.85573116562021,5,44.0,39.77847845710261,20,55.0,47.0,20,47.0,20,7.735000000000003,29484,955,0,0.0,9550.0,False,-0.42437327777404393,7,7.623000000000002,29719,945,0,0.0,9450.0,False,-0.42126486995093754,0,0.2,111790,0,464,0.8,20349.05926084778,False,0.22711844765043,0,0.2,111107,37,481,1.0,21179.55380437574,False,0.22442451431405136,0,0.2,130339,0,0,0.0,0.0,False,0.0,5,3.481000000000001,116271,0,5,0.5,198.89239228551304,False,-0.10717094502687025,11,8.581,122151,635,0,0.0,25259.333820260155,False,-0.13010496446904868,0,3.6290000000000004,143895,0,169,1.0,7943.0,False,-0.04564699655993649,0.4125,794756,0.0,0.0,12,0,0,17,10,9.5,18,35,32,313.0,153.0,22,12,32,1393,6.557100024016108,614.3167672778945
95,32,0,0,0,10.0,20,10.0,2.264261567427753,22,2.0,43.865282671601086,5,44.0,40.812694059283885,10,53.0,46.99999999999999,20,47.0,15,7.865000000000002,29054,960,0,0.0,9600.0,False,-0.43117817057597957,7,7.686000000000001,29403,960,0,0.0,9600.0,False,-0.42531420122320046,0,0.2,111984,1,469,1.0,20575.081834548335,False,0.23020737206863964,0,0.2,111089,38,491,1.0,21623.89573131839,False,0.22647873414755054,0,0.2,130339,0,0,0.0,0.0,False,0.0,5,3.526000000000001,116366,0,5,0.5,204.06347029641944,False,-0.10642223942835062,13,8.700000000000001,121630,640,0,0.0,26120.124197941688,False,-0.13068974177598383,0,3.6290000000000004,143959,0,167,0.5,7848.999999999999,False,-0.0455372759602166,0.375,793824,0.0,0.0,11,0,0,15,11,11.0,18,33,37,295.0,139.0,20,12,37,1014,6.899412188970018,621.2161794668646
96,37,0,0,0,10.0,20,10.0,2.2648728772127877,26,2.269230769230769,43.87451376032171,5,44.0,39.66572938826189,36,36.0,46.99999999999999,20,47.0,21,8.06,28295,975,0,0.0,9750.0,False,-0.4426708784192486,5,7.729000000000001,29256,965,0,0.0,9650.0,False,-0.4273640701660058,0,0.2,112170,10,474,1.0,20819.16825116462,False,0.23330667893050983,0,0.2,111064,35,501,1.0,22060.401944623623,False,0.2284231064413459,0,0.2,130339,0,0,0.0,0.0,False,0.0,31,3.8310000000000013,116109,0,5,0.5,198.32864694130944,False,-0.10841602035100271,12,8.807000000000002,121414,640,0,0.0,25386.06680848761,False,-0.13445269813123992,0,3.6290000000000013,143039,26,169,1.0,8974.308964094807,False,-0.047843638580038636,0.4375,791686,0.0,0.0,10,0,0,16,12,11.86111111111111,19,35,28,334.0,169.0,22,15,28,796,6.5028366220067255,627.7190160888713
97,28,0,0,0,10.0,20,10.0,2.334857406281299,14,3.2857142857142856,43.89109658297806,10,44.0,39.66572938826189,0,,46.99999999999999,20,47.0,10,8.139000000000001,27975,985,0,0.0,9850.0,False,-0.44720747362053903,4,7.764000000000001,29064,975,0,0.0,9750.0,False,-0.42974998319779556,0,0.2,112148,6,484,1.0,21257.299890599068,False,0.23528941197190423,0,0.2,111480,33,501,1.0,22066.48968247929,False,0.23263922126993036,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.8000000000000007,115669,0,15,1.0,594.9859408239283,False,-0.1102701956405069,11,8.905000000000001,121215,640,0,0.0,25386.06680848761,False,-0.1357370745632551,0,3.6290000000000013,143462,16,170,1.0,8624.65167021219,False,-0.04624190271586812,0.5,791352,0.0,0.0,11,0,0,8,9,9.0,19,27,31,234.0,170.0,14,14,31,1063,4.295307005988434,632.0143230948597
98,31,0,0,0,10.0,20,10.0,2.36917989325954,10,3.0,43.90503975730574,10,44.0,39.66572938826189,0,,47.0,12,47.0,10,8.229000000000001,27670,993,0,0.0,9930.0,False,-0.4516600577995833,0,7.760000000000002,28944,987,0,0.0,9870.0,False,-0.43075811546474896,0,0.2,112118,6,494,1.0,21703.30471946859,False,0.23723126198281827,0,0.2,111920,23,501,1.0,22050.916055955146,False,0.23698783620224737,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.8000000000000016,115229,0,25,1.0,991.6432347065472,False,-0.1121243709300112,12,9.014000000000001,121008,640,0,0.0,25386.06680848761,False,-0.13707308421866787,0,3.6290000000000004,143462,6,180,1.0,8697.99437632957,False,-0.04600522019527172,0.5,790690,0.0,0.0,8,0,0,7,5,5.0,21,28,32,262.0,124.0,17,14,32,640,4.998762909031939,637.0130860038917
99,32,0,0,0,10.0,20,10.0,2.410203858591797,24,2.7083333333333335,43.90503975730574,0,,37.92922518458401,13,19.76923076923077,47.0,10,47.0,7,8.289000000000001,27428,1001,0,0.0,10010.0,False,-0.4550541030983265,17,7.9300000000000015,28389,999,0,0.0,9990.0,False,-0.43907520666711475,0,0.2,112106,0,504,1.0,22128.140037682093,False,0.2392477187958773,0,0.2,111867,33,511,1.0,22515.01204331676,False,0.23878928697425703,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.8000000000000007,115486,0,12,0.0,455.15070221500815,False,-0.11221065566632012,10,9.102000000000002,120787,643,0,0.0,24388.49179368752,False,-0.14171870286471608,0,3.6290000000000004,143262,6,190,1.0,9157.575351107504,False,-0.045812947833962024,0.375,789664,0.0,0.0,9,0,0,14,9,9.0,18,32,34,284.0,172.0,18,14,34,457,5.756905440008268,642.7699914438999
100,34,0,0,0,10.0,20,10.0,2.4099259327114937,5,2.4,43.91134566517248,5,44.0,37.92922518458401,0,,47.0,20,47.0,3,8.312000000000001,27271,1010,0,0.0,10100.0,False,-0.45693594999663956,2,7.9330000000000025,28241,1010,0,0.0,10100.0,False,-0.44063781168089255,0,0.2,112094,0,509,0.5,22350.874943572795,False,0.24024748188252856,0,0.2,112087,23,516,1.0,22713.682659681363,False,0.2420022067374378,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.8000000000000007,115266,0,17,0.5,644.7968281379282,False,-0.11317105076708463,10,9.192000000000002,120637,643,0,0.0,24388.49179368752,False,-0.14268682580342099,0,3.6290000000000013,143732,0,186,0.6,8742.0,False,-0.044120589393245084,0.325,789667,0.0,0.0,11,0,0,12,5,5.0,18,30,29,253.0,152.0,17,17,29,890,6.419936993974261,649.1899284378742
101,29,0,0,0,10.0,20,10.0,2.390548031961981,21,2.238095238095238,43.91134566517248,0,,35.977200962792615,14,17.285714285714285,46.99999999999999,20,47.0,15,8.459000000000001,26766,1023,0,0.0,10230.0,False,-0.464328919954298,6,7.991000000000002,28035,1017,0,0.0,10170.0,False,-0.4435109886417098,0,0.2,112067,1,519,1.0,22792.378948256483,False,0.24219687370212842,0,0.2,112067,23,526,1.0,23152.35042461585,False,0.24400775937768934,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.8000000000000007,115508,0,3,0.0,107.93160288837785,False,-0.11337384971923832,7,9.252,120358,655,0,0.0,23565.066630629164,False,-0.14714479043162412,0,3.6290000000000004,144305,0,175,0.2,8224.999999999998,False,-0.04209075829842712,0.275,789445,0.0,0.0,11,0,0,10,7,7.0,19,29,32,268.0,104.0,17,12,32,1053,5.716308135015424,654.9062365728896
102,32,0,0,0,10.0,20,10.0,2.3146512450368473,15,1.4666666666666666,43.92274592359865,10,44.0,36.665183887176134,5,55.0,46.999999999999986,15,47.0,1,8.454,26655,1032,0,0.0,10320.0,False,-0.4654378654479468,14,8.125000000000002,27553,1028,0,0.0,10280.0,False,-0.45068552994152833,0,0.2,112500,0,517,0.8,22708.059642500502,False,0.2461292251939336,0,0.2,112052,21,536,1.0,23591.19949119465,False,0.2460645304463918,0,0.2,130339,0,0,0.0,0.0,False,0.0,2,3.8200000000000016,115257,0,10,1.0,366.65183887176136,False,-0.11430710747024388,13,9.375000000000002,120094,655,0,0.0,24015.695446100366,False,-0.14739447316008114,0,3.6290000000000004,144124,0,178,0.5,8365.999999999998,False,-0.04280394219660641,0.4125,788574,0.0,0.0,10,0,0,10,10,9.4,20,30,30,244.0,131.0,16,16,30,734,5.474010067991912,660.3802466408815
103,30,0,0,0,10.0,20,10.0,2.2913618230547437,20,2.1,43.93638081210932,15,44.0,37.296234972890616,5,53.0,46.999999999999986,20,47.0,18,8.633000000000001,26074,1041,0,0.0,10410.0,False,-0.4744438470327307,2,8.131000000000002,27401,1039,0,0.0,10390.0,False,-0.452315343773103,0,0.2,112708,0,518,0.6,22759.04526067263,False,0.24847846012552763,0,0.2,112462,25,536,1.0,23607.184160866964,False,0.25027006550324954,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.818000000000001,114862,5,15,1.0,779.1254286539058,False,-0.11575535553957793,12,9.482000000000001,119600,660,0,0.0,24615.515082107806,False,-0.14864716087586793,0,3.6290000000000004,144500,0,170,0.0,7989.999999999997,False,-0.041590561446762916,0.325,787946,0.0,0.0,13,0,0,10,10,10.0,19,29,30,222.0,116.0,16,14,30,1501,5.329450118006207,665.7096967588877
104,30,0,0,0,10.0,20,10.0,2.3317301989442516,19,2.6842105263157894,43.94028431782975,5,44.0,37.34528264857418,24,37.583333333333336,46.999999999999986,20,47.0,2,8.635000000000002,25925,1052,0,0.0,10520.0,False,-0.4760232542509577,17,8.299000000000001,26857,1048,0,0.0,10480.0,False,-0.46069964379326567,0,0.2,112912,0,519,0.6,22805.00756095364,False,0.25076217947778795,0,0.2,112427,28,546,1.0,24056.683683105482,False,0.25217918968068276,0,0.2,130339,0,0,0.0,0.0,False,0.0,9,3.908000000000001,115157,0,10,1.0,373.45282648574175,False,-0.11504824792853353,10,9.57,119249,671,0,0.0,25058.684657193273,False,-0.14948242644784962,0,3.6290000000000013,144255,3,170,1.0,8102.03584794572,False,-0.04281028066546925,0.45,787121,0.0,0.0,11,0,0,11,11,10.818181818181818,20,31,30,279.0,123.0,19,11,30,1605,5.47651644598227,671.18621320487
105,30,0,0,0,10.0,20,10.0,2.4262978046288013,10,4.0,43.95042385628307,15,44.0,38.49269791134621,10,53.0,46.99999999999999,20,47.0,6,8.693,25702,1062,0,0.0,10620.0,False,-0.47893003562067343,4,8.322000000000001,26685,1058,0,0.0,10580.0,False,-0.46274951273607096,0,0.2,113112,0,518,0.4,22766.319557554627,False,0.2525798088235082,0,0.2,112847,24,546,1.0,24055.162572841644,False,0.2563972722522243,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,3.8990000000000005,115027,5,10,1.0,604.6790983948774,False,-0.11515862827551664,11,9.670000000000002,118530,681,0,0.0,26213.52727762677,False,-0.15039619696258916,0,3.6290000000000013,144678,0,164,0.3,7707.999999999999,False,-0.04135175778854904,0.3375,786920,0.0,0.0,13,0,0,8,6,6.0,17,25,34,207.0,160.0,13,17,34,1813,4.9091207010205835,676.0953339058906
106,34,0,0,0,10.0,20,10.0,2.5077853524528257,8,4.125,43.95335712173285,5,44.0,40.400001113640464,17,54.1764705882353,46.99999999999999,20,47.0,6,8.747000000000002,25466,1073,0,0.0,10730.0,False,-0.4819712346259829,2,8.338000000000001,26565,1067,0,0.0,10670.0,False,-0.46400967806976273,0,0.2,113096,0,520,0.2,22855.745703301083,False,0.2528686988927623,0,0.2,113050,20,551,1.0,24268.455481123856,False,0.2595127098083521,0,0.2,130339,0,0,0.0,0.0,False,0.0,7,3.969000000000001,115427,0,10,1.0,404.0000111364046,False,-0.11285954314849582,11,9.769,117407,698,0,0.0,28199.200777321043,False,-0.15123629048425166,0,3.6290000000000004,145101,0,155,0.0,7284.999999999999,False,-0.03998670444497512,0.275,786451,0.0,0.0,12,0,0,11,8,8.0,21,32,33,255.0,156.0,18,16,33,1393,5.95598908199463,682.0513229878852
107,33,0,0,0,10.0,20,10.0,2.6274503275034675,16,3.7500000000000004,43.95335712173285,0,,40.52133536744186,11,41.90909090909091,46.99999999999999,20,47.0,9,8.831000000000001,25195,1081,0,0.0,10810.0,False,-0.4858525438537536,7,8.406000000000002,26290,1079,0,0.0,10790.0,False,-0.4676221520263459,0,0.2,113076,0,524,0.4,23031.559131788013,False,0.2535519268937228,0,0.2,113010,22,561,1.0,24715.637252497207,False,0.2613598678577396,0,0.2,130339,0,0,0.0,0.0,False,0.0,1,3.972000000000001,115845,0,0,0.0,0.0,False,-0.11120232624157006,8,9.838000000000001,117211,702,0,0.0,28445.977427944184,False,-0.15170493733680934,0,3.6290000000000004,145280,0,150,0.7,7049.999999999999,False,-0.03958977404010611,0.26249999999999996,786246,0.0,0.0,12,0,0,10,9,8.25,22,32,33,301.0,157.0,19,14,33,1149,5.612580319982953,687.6639033078682
108,33,0,0,0,10.0,20,10.0,2.731111238588496,13,3.923076923076923,43.95623432003607,5,44.0,42.544472283669265,20,55.0,46.99999999999999,20,47.0,11,8.932000000000002,24798,1096,0,0.0,10960.0,False,-0.49126285368640366,2,8.419000000000002,26198,1084,0,0.0,10840.0,False,-0.46874789972444386,0,0.2,113027,2,534,1.0,23478.09134937644,False,0.25530526581569973,0,0.2,113228,13,566,1.0,24914.733071242066,False,0.26455480411326,0,0.2,130339,0,0,0.0,0.0,False,0.0,20,4.171000000000001,115685,0,5,0.5,212.72236141834634,False,-0.11161385939197646,13,9.96,116397,712,0,0.0,30291.664265972515,False,-0.15100244526564485,0,3.6290000000000013,145059,0,153,1.0,7190.999999999999,False,-0.040561124055273366,0.4375,784731,0.0,0.0,10,0,0,7,11,11.0,22,29,30,248.0,149.0,16,17,30,749,4.66344445804134,692.3273477659095
109,30,0,0,0,10.0,20,10.0,2.684007304420778,32,2.46875,44.087328194678875,5,46.0,42.544472283669265,0,,46.999999999999986,20,47.0,19,9.111,24220,1103,0,0.0,11030.0,False,-0.5003864507023321,13,8.547,25738,1097,0,0.0,10970.0,False,-0.4753847704818872,0,0.2,113228,10,539,1.0,23789.90996997612,False,0.2588962278776555,0,0.2,113178,17,576,1.0,25439.929164310186,False,0.26669381113134083,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.151000000000001,115455,0,10,0.5,425.4447228366927,False,-0.11256245359087959,7,10.017000000000001,116307,712,0,0.0,30291.664265972515,False,-0.1515833190288678,0,3.6290000000000004,145670,0,140,0.0,6579.999999999998,False,-0.0385893803367777,0.3125,784135,0.0,0.0,11,0,0,3,9,9.0,24,27,31,203.0,140.0,13,17,31,1041,4.520367749966681,696.8477155158762
