index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,14,0,0,0,10.0,20,10.0,25.229596116144275,12,25.666666666666668,28.79458060268104,43,36.2093023255814,38.561750267400086,0,,52.0,9,52.0,0,1.739,37018,5,16,1.0,453.6735378583084,False,0.4562986028906806,0,1.7030000000000003,36502,17,12,1.0,472.7551533937313,False,0.43649570192363124,0,4.349000000000001,16909,438,41,1.0,12231.140903581116,False,-0.38517529301742215,0,0.6140000000000001,34978,29,193,1.0,6289.012343685625,False,0.01798462367066708,0,0.2,50741,285,287,1.0,19273.67779850792,False,0.042651082739068216,0,9.236,-36553.333333333336,653,0,0.0,18802.86113355072,True,-1.4688799952779923,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,7.094000000000002,24522,1465,0,0.0,56492.964141741126,False,-0.32031786299225157,0.625,278563,0.0,0.1,13,0,0,2,4,4.0,2,4,21,42.0,45.0,4,10,21,2065,4.315032330981921,699.7293955498608
80,21,0,0,0,10.0,20,10.0,25.25415389650052,16,25.625,28.08873578144199,10,12.5,38.561750267400086,0,,52.0,10,52.0,0,1.7390000000000003,37158,7,16,1.0,474.0664623440083,False,0.4621713873381038,0,1.7030000000000003,36572,15,16,1.0,554.0664623440083,False,0.4408224137310657,0,4.349000000000001,16774,438,41,1.0,12212.95757370635,False,-0.38902297025679794,0,0.6140000000000001,34828,25,203,1.0,6333.367211045237,False,0.014571379890587622,0,0.2,50616,285,297,1.0,19458.129527128793,False,0.04208511369006697,0,9.236,-36553.333333333336,653,0,0.0,18341.94446528162,True,-1.4728597275107504,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,7.185000000000001,24331,1465,0,0.0,56492.964141741126,False,-0.3227780301805767,0.625,278172,0.0,0.1,13,0,0,2,4,4.0,7,9,19,132.0,36.0,9,12,19,735,5.007974624983035,704.7373701748438
81,19,0,0,0,10.0,20,10.0,25.235365790252953,44,25.136363636363637,28.08873578144199,0,,36.68458237989432,15,18.933333333333334,52.0,17,52.0,0,1.739,37398,8,12,1.0,382.8243894830354,False,0.46977173781980525,14,1.8430000000000004,36902,14,10,1.0,392.35365790252956,False,0.4505640988837248,0,4.349000000000001,15843,465,51,1.0,13166.970617321163,False,-0.4011459502614067,0,0.6140000000000001,34653,22,213,1.0,6538.078768832709,False,0.012631562509448996,0,0.2,50900,275,292,1.0,18436.30039482569,False,0.03816657797563114,0,9.236,-36553.333333333336,653,0,0.0,18341.94446528162,True,-1.4728597275107504,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,17,7.3450000000000015,23578,1480,0,0.0,54293.181922243595,False,-0.3466441134881333,0.625,277167,0.0,0.1,16,0,0,5,9,9.0,4,9,24,132.0,60.0,9,10,24,1240,4.977472744998522,709.7148429198423
82,24,0,0,0,10.0,20,10.0,25.257979792117034,17,25.58823529411765,27.710652253688224,5,12.0,36.68458237989432,0,,52.0,7,52.0,0,1.739,37338,4,22,1.0,595.6755554265748,False,0.47158700988126234,7,1.899,37050,18,10,1.0,432.5797979211703,False,0.45713743495447046,0,4.349000000000001,15468,472,56,1.0,13473.562988085781,False,-0.4070661033928038,0,0.6140000000000001,34653,12,223,1.0,6482.571210077878,False,0.011890453818231147,0,0.2,50840,270,302,1.0,18560.61998722391,False,0.03820387500193331,0,9.236,-36553.333333333336,653,0,0.0,18095.05592165841,True,-1.4749914583909673,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,7,7.398000000000002,23467,1480,0,0.0,54293.181922243595,False,-0.34807384415778825,0.625,276709,0.0,0.1,12,0,0,5,4,4.0,6,11,29,183.0,84.0,11,13,29,520,6.282729290949646,715.997572210792
83,29,0,0,0,10.0,20,10.0,25.247608395745175,10,25.0,28.106635879367875,11,35.0,36.68458237989432,0,,52.0,11,52.0,0,1.739,37508,2,22,1.0,575.4473847063939,False,0.47783865854753454,0,1.8920000000000001,36930,20,20,1.0,704.9521679149035,False,0.45777032586343896,0,4.349000000000002,15218,472,66,1.0,13771.909130830001,False,-0.40975848312598473,0,0.6140000000000001,35038,2,222,1.0,6290.168382011159,False,0.019602237469774422,0,0.2,50455,271,312,1.0,19062.488025835723,False,0.03588872026175757,0,9.236000000000002,-36553.333333333336,653,0,0.0,18353.633229227224,True,-1.472758802215924,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,7.501,23251,1480,0,0.0,54293.181922243595,False,-0.3508560227581978,0.625,276293,0.0,0.1,11,0,0,10,4,4.0,6,16,28,273.0,114.0,16,13,28,835,7.040217316010967,723.037789526803
84,28,0,0,0,10.0,20,10.0,24.997795231032455,34,23.352941176470587,27.493493863987457,40,24.700000000000003,39.77601832269027,33,53.0,51.99999999999999,8,52.0,0,1.7390000000000003,37990,1,10,1.0,259.97795231032455,False,0.4905176530265947,0,1.8920000000000001,37042,21,18,1.0,659.9603141585842,False,0.4612699963667367,0,4.349000000000001,15920,473,36,1.0,12813.7229233819,False,-0.4038062041258525,0,0.614,34530,15,232,1.0,6753.457504910576,False,0.012222722968711807,0,0.2,51216,301,289,1.0,19770.81094831771,False,0.055146188335961445,0,9.236000000000002,-36553.333333333336,653,0,0.0,17953.25149318381,True,-1.4762158525029603,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,8,7.57,21364,1513,0,0.0,60181.11572223038,False,-0.33724180659846226,0.625,275955,0.0,0.1,15,0,0,8,4,4.0,5,13,22,204.0,120.0,13,15,22,3731,6.402607035008259,729.4403965618112
85,22,0,0,0,10.0,20,10.0,24.99791218024665,13,25.0,27.50309118859706,26,27.576923076923077,42.24592789246305,36,53.0,52.0,6,52.0,0,1.739,37890,1,20,1.0,509.95824360493305,False,0.4914947848212109,0,1.8920000000000001,37267,21,15,1.0,584.9686827036998,False,0.468601538273777,0,4.349000000000001,16587,465,20,1.0,12174.090987586633,False,-0.3945353549148624,0,0.614,34255,16,242,1.0,7055.714662524435,False,0.008914986548698697,0,0.2,52407,317,263,1.0,19829.15894250305,False,0.07621709386011478,0,9.236000000000002,-36553.333333333336,653,0,0.0,17959.518546153882,True,-1.4761617403511844,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,6,7.622000000000001,19376,1549,0,0.0,65438.94230542527,False,-0.3289865508364229,0.625,275675,0.0,0.1,14,0,0,8,2,2.0,6,14,29,197.0,84.0,14,8,29,3150,6.973533340962604,736.4139299027738
86,29,0,0,0,10.0,20,10.0,25.069443325633305,32,25.5625,27.71446298374942,21,29.761904761904763,42.479746935691,3,56.0,51.99999999999999,8,52.0,0,1.739,38258,1,12,1.0,310.8333199075997,False,0.5019908762445279,0,1.8920000000000001,37517,21,11,1.0,485.7638765819664,False,0.4764372214385527,0,4.349000000000001,16293,469,25,1.0,12450.430494315755,False,-0.3986964872985159,0,0.6140000000000001,34356,24,236,1.0,7142.279903980063,False,0.01276776287724718,0,0.2,51950,328,270,1.0,20559.87553130638,False,0.07463455421795238,0,9.236000000000002,-36553.333333333336,653,0,0.0,18097.544328388372,True,-1.474969972527788,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,8,7.696000000000001,19073,1552,0,0.0,65928.56724419243,False,-0.32973603279240293,0.625,275340,0.0,0.1,17,0,0,8,3,3.0,10,18,24,324.0,63.0,18,11,24,1811,6.279282705974765,742.6932126087486
87,24,0,0,0,10.0,20,10.0,25.151094616204492,36,25.666666666666668,26.77672247556578,43,22.372093023255815,42.73039483746297,3,56.0,52.0,11,52.0,12,1.859,38540,0,10,1.0,251.51094616204492,False,0.5118574965036568,1,1.9020000000000001,37686,22,10,1.0,471.5109461620449,False,0.4827665874127477,0,4.349000000000001,15861,483,20,1.0,12683.513149138085,False,-0.4071201747825297,0,0.6140000000000001,34826,26,218,1.0,6491.253959694657,False,0.016625997485842866,0,0.2,51156,361,277,1.0,21502.71618365649,False,0.06906399965165859,0,9.236,-36553.333333333336,653,0,0.0,17485.199776544454,True,-1.4802571914944587,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,7.798000000000003,18689,1555,0,0.0,66445.7639722549,False,-0.33135126310744295,0.625,274651,0.0,0.1,15,0,0,7,6,5.083333333333333,8,15,21,240.0,26.0,15,9,21,1642,6.48853595694527,749.1817485656939
88,21,0,0,0,10.0,20,10.0,25.151094616204492,0,,26.449044770569262,5,12.0,42.998212857586864,3,56.0,52.0,11,52.0,0,1.8470000000000002,38480,0,16,0.6,402.4175138592719,False,0.512461730476232,0,1.9010000000000005,37546,26,20,1.0,763.0218923240898,False,0.48299163034846704,0,4.349000000000001,15921,473,25,1.0,12557.693872728956,False,-0.407197870801237,0,0.6140000000000001,34826,16,228,1.0,6432.799721549064,False,0.015845546230193883,0,0.2,51264,356,284,1.0,21627.352389877327,False,0.07200518399769744,0,9.236,-36553.333333333336,653,0,0.0,17271.22623518173,True,-1.4821047215538867,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,7.897000000000002,18296,1558,0,0.0,66991.21563212034,False,-0.332900449321069,0.575,274226,0.0,0.1,11,0,0,5,5,5.0,6,11,27,153.0,30.0,11,10,27,428,5.3902823709649965,754.5720309366588
89,27,0,0,0,10.0,20,10.0,25.277486717066346,29,26.310344827586206,25.865021119751542,11,15.090909090909092,40.87030485781037,18,25.055555555555557,51.99999999999999,13,52.0,0,1.8470000000000002,38670,0,12,0.6,303.3298406047961,False,0.5179536625729189,0,1.9010000000000005,37919,30,11,1.0,578.0523538877299,False,0.49395996781794194,0,4.349000000000001,15288,492,25,1.0,13083.148992790431,False,-0.4170852493686022,0,0.6140000000000001,34862,6,237,1.0,6281.674925683514,False,0.014789112201707888,0,0.2,51549,357,276,1.0,20514.01668050696,False,0.06731381398517441,0,9.236,-36553.333333333336,653,0,0.0,16889.858791197756,True,-1.485397595111806,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,13,8.016000000000002,17563,1576,0,0.0,64411.60045590914,False,-0.3589551344339095,0.575,273744,0.0,0.1,17,0,0,7,5,5.0,7,14,29,222.0,39.0,14,13,29,1580,6.373567564995028,760.9455985016539
90,29,0,0,0,10.0,20,10.0,25.238773926950955,43,25.023255813953487,26.544998274514956,24,32.0,40.87030485781037,0,,51.99999999999999,9,52.0,10,1.9470000000000003,38922,1,10,1.0,262.38773926950955,False,0.5270066029182701,10,2.0010000000000003,38111,29,10,1.0,542.3877392695096,False,0.5007700437784851,0,4.349000000000001,14581,512,30,1.0,13718.602198834338,False,-0.4274800101626967,0,0.6140000000000001,35261,9,228,1.0,6279.408571931969,False,0.025413343105716708,0,0.2,50781,371,286,1.0,21537.101549178813,False,0.06288510697294686,0,9.236,-36553.333333333336,653,0,0.0,17333.883873258266,True,-1.481563711347382,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,8.093,17400,1576,0,0.0,64411.60045590914,False,-0.36105464884070004,0.625,272949,0.0,0.1,13,0,0,4,7,6.909090909090909,8,12,19,201.0,66.0,12,17,19,1540,4.30033276200993,765.2459312636638
91,19,0,0,0,10.0,20,10.0,25.238773926950955,0,,27.884488080655636,35,35.34285714285714,40.37601129268087,20,37.0,51.999999999999986,13,52.0,0,1.9370000000000003,38842,0,19,0.9,479.53670461206815,False,0.5281238847431489,0,1.9910000000000003,37991,31,20,1.0,814.7754785390191,False,0.5014032351620531,5,4.399000000000002,15673,502,10,1.0,12948.709392135936,False,-0.4085995701869752,0,0.6140000000000001,35261,0,237,0.9,6608.623675115386,False,0.02980885571197351,0,0.2,50284,396,276,1.0,22186.03639671955,False,0.05990568139738503,0,9.236000000000002,-36553.333333333336,653,0,0.0,18208.57071666813,True,-1.4740113278821452,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,13,8.214,16356,1596,0,0.0,64440.11402311867,False,-0.37431821152853234,0.6,272300,0.0,0.1,11,0,0,3,7,6.833333333333334,7,10,22,150.0,72.0,10,9,22,1955,4.367014139948878,769.6129454036127
92,22,0,0,0,10.0,20,10.0,25.262256778342877,23,25.52173913043478,27.451812062763665,10,18.5,41.278623849058235,10,54.0,51.99999999999999,10,52.0,0,1.9370000000000003,39017,0,18,1.0,454.7206220101718,False,0.5344813415837765,0,1.9910000000000003,38203,31,18,1.0,764.7206220101718,False,0.5087139906551352,0,4.394000000000001,15583,503,10,1.0,12981.433280134104,False,-0.4105659259241354,0,0.614,34949,2,247,1.0,6831.122093059311,False,0.024448210807489008,0,0.2,50639,396,276,1.0,22263.817759194484,False,0.06670768943146442,0,9.236000000000002,-36553.333333333336,653,0,0.0,17926.033276984672,True,-1.476450865076345,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,8.301000000000002,15619,1606,0,0.0,66293.46990158752,False,-0.3718750730863665,0.625,271903,0.0,0.1,13,0,0,6,5,5.0,5,11,26,183.0,48.0,11,11,26,1512,4.176970165979583,773.7899155695923
93,26,0,0,0,10.0,20,10.0,25.053260449212768,40,23.75,27.02739040619211,31,24.35483870967742,40.13787870197801,7,18.0,51.99999999999999,11,52.0,0,1.9370000000000003,39243,0,12,1.0,300.6391253905532,False,0.5403057502520149,6,2.051,38601,31,10,1.0,560.5326044921277,False,0.5202841173898753,5,4.444000000000002,15035,516,10,1.0,13197.75629585571,False,-0.42231092558071365,0,0.614,35157,9,241,1.0,6739.080431935214,False,0.028773537770504117,0,0.2,50010,417,279,1.0,22468.889957233976,False,0.05761630480446547,0,9.236000000000002,-36553.333333333336,653,0,0.0,17648.88593524345,True,-1.4788438620866136,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,8.401000000000002,15271,1613,0,0.0,64742.39834629053,False,-0.386346726777886,0.625,271210,0.0,0.1,17,0,0,5,6,5.5,5,10,22,150.0,63.0,10,16,22,1654,5.222773224988487,779.0126887945808
94,22,0,0,0,10.0,20,10.0,25.05225738599846,5,25.0,26.04190826432889,15,12.666666666666666,40.13787870197801,0,,51.99999999999999,7,52.0,0,1.9370000000000003,39183,0,18,0.6,450.9406329479723,False,0.5408981550918469,0,2.0450000000000004,38586,35,15,1.0,725.7838607899769,False,0.5229283257241442,5,4.489000000000002,14955,511,10,1.0,13062.122606888503,False,-0.4262580762251529,0,0.6140000000000001,35157,0,250,0.9,6510.477066082222,False,0.025721341906088616,0,0.2,49820,422,289,1.0,22589.532232418434,False,0.05537691020600295,0,9.236000000000002,-36553.333333333336,653,0,0.0,17005.366096606765,True,-1.4844002604999302,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,7,8.459999999999999,15169,1613,0,0.0,64742.39834629053,False,-0.38766053333919054,0.5625,270763,0.0,0.1,11,0,0,4,3,3.0,5,9,19,147.0,54.0,9,13,19,455,3.682498009002302,782.695186803583
95,19,0,0,0,10.0,20,10.0,25.181644841671968,39,25.974358974358974,25.411028723950036,10,13.0,40.375914621441524,25,41.6,51.99999999999999,9,52.0,2,1.957,39571,0,7,0.7,176.27151389170376,False,0.5506993453351261,4,2.0850000000000004,38885,38,10,1.0,631.8164484167197,False,0.5327823352574139,0,4.484000000000002,14322,530,10,1.0,13600.382053325644,False,-0.4359744979395225,0,0.6140000000000001,34907,0,260,1.0,6606.867468227009,False,0.020332551846871834,0,0.2,50730,422,274,1.0,21786.454727781893,False,0.06415741113302043,0,9.236,-36553.333333333336,653,0,0.0,16593.401756739375,True,-1.4879573194543698,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,8.543000000000001,13969,1638,0,0.0,66135.74814992122,False,-0.39414359036334984,0.5875,270277,0.0,0.1,17,0,0,9,6,4.410526315789474,1,10,28,135.0,27.0,10,9,28,1620,5.226051836973056,787.9212386405561
96,28,0,0,0,10.0,20,10.0,25.250553640051972,23,26.0,24.316223607458856,18,13.0,40.375914621441524,0,,52.0,11,52.0,5,2.0050000000000003,39698,0,8,0.8,202.00442912041578,False,0.5561682195331459,1,2.091,39030,40,10,1.0,652.5055364005198,False,0.5388564132238617,8,4.564000000000002,14018,531,10,1.0,13651.206218942185,False,-0.44341362627917724,0,0.6140000000000001,34595,2,270,1.0,6615.8814812939945,False,0.012121571754839867,0,0.2,50496,430,284,1.0,21922.735903696703,False,0.061293222902679335,0,9.236,-36553.333333333336,653,0,0.0,15878.494015670633,True,-1.494130108542827,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,8.644,13743,1638,0,0.0,66135.74814992122,False,-0.39705457352859325,0.6,269473,0.0,0.1,11,0,0,6,9,7.507575757575758,9,15,25,255.0,39.0,15,13,25,330,5.195479883986991,793.1167185245431
97,25,0,0,0,10.0,20,10.0,25.22011094714316,34,25.0,24.379499583608897,1,36.0,39.39363780110983,7,20.0,51.99999999999999,12,52.0,3,2.0300000000000002,39790,2,10,1.0,272.20110947143155,False,0.5611378516025695,13,2.2200000000000006,39225,38,10,1.0,632.2011094714316,False,0.5460840881617092,0,4.556000000000001,13343,548,20,1.0,14308.210790706627,False,-0.45266614875288225,0,0.6140000000000001,34456,0,278,0.9,6777.5008842432735,False,0.010567717218661014,0,0.2,50600,421,287,1.0,21569.74337361787,False,0.060041301492176076,0,9.236,-36553.333333333336,653,0,0.0,15919.81322809661,True,-1.4937733425309978,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,8.753,13353,1645,0,0.0,64802.53418282567,False,-0.4106641538002133,0.6125,268660,0.0,0.1,12,0,0,7,7,5.8441558441558445,8,15,25,240.0,30.0,15,10,25,551,4.705085853987839,797.8218043785309
98,25,0,0,0,10.0,20,10.0,25.20096034100574,24,25.0,24.33160894905875,24,24.0,39.99084579129243,5,55.6,51.999999999999986,8,52.0,3,2.0570000000000004,39942,3,10,1.0,282.00960341005737,False,0.5672729150226795,1,2.2170000000000005,39389,37,10,1.0,622.0096034100574,False,0.5522973529503432,4,4.596000000000002,13203,562,10,1.0,14406.255801135812,False,-0.4550955192243343,0,0.6140000000000001,34456,0,278,0.0,6764.187287838333,False,0.010389960851268781,0,0.2,50302,435,292,1.0,22261.576863897946,False,0.06086876479845574,0,9.236,-36553.333333333336,653,0,0.0,15888.540643735365,True,-1.494043362082366,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,8,8.821,12935,1650,0,0.0,65984.89555563251,False,-0.4084335075052326,0.5,268120,0.0,0.1,10,0,0,7,7,4.488344988344988,6,13,28,234.0,51.0,13,12,28,478,5.873033048992511,803.6948374275235
99,28,0,0,0,10.0,20,10.0,25.309441045917914,39,26.0,24.399383493444564,1,36.0,39.99084579129243,0,,51.99999999999999,10,52.0,11,2.1640000000000006,40187,0,10,1.0,253.09441045917913,False,0.5762872807518901,8,2.2960000000000007,39559,40,10,1.0,653.0944104591791,False,0.559552187887765,0,4.592000000000001,12657,573,20,1.0,14990.297389179856,False,-0.46187752157360873,0,0.6140000000000001,34024,8,287,1.0,7205.098590985933,False,0.004741095770059682,0,0.2,50266,426,302,1.0,22471.372797177697,False,0.0620585480173525,0,9.236000000000002,-36553.333333333336,653,0,0.0,15932.7974212193,True,-1.4936612320011688,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,8.913000000000002,12738,1650,0,0.0,65984.89555563251,False,-0.41097095743245804,0.625,267324,0.0,0.1,11,0,0,5,7,6.805555555555555,7,12,32,171.0,63.0,12,16,32,704,5.663368615962099,809.3582060434856
100,32,0,0,0,10.0,20,10.0,25.125645158701637,28,23.428571428571427,25.800902391763444,41,31.097560975609756,38.618643615725254,9,20.0,51.99999999999999,8,52.0,0,2.1530000000000005,40105,0,18,1.0,452.2616128566295,False,0.57697481159055,16,2.448000000000001,39712,40,10,1.0,651.2564515870164,False,0.5654986598550736,20,4.7920000000000025,12510,591,10,1.0,15107.265312710302,False,-0.46424116381331537,0,0.614,34060,0,294,0.8,7585.465303178453,False,0.010780866020166821,0,0.2,49171,457,303,1.0,23492.461408600648,False,0.051965716382888785,0,9.236000000000002,-36553.333333333336,653,0,0.0,16847.989261821527,True,-1.4857591127723728,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,8,8.983000000000002,12428,1659,0,0.0,64068.329758488195,False,-0.4273070201161289,0.6,265879,0.0,0.1,12,0,0,7,8,6.818511796733212,5,12,26,171.0,90.0,12,20,26,470,4.703315510996617,814.0615215544822
101,26,0,0,0,10.0,20,10.0,25.001477857091064,14,22.714285714285715,25.800902391763444,0,,39.049570778809056,3,56.0,51.999999999999986,9,52.0,0,2.1530000000000005,40333,0,13,0.9,325.01921214218385,False,0.5834021351347446,0,2.4320000000000004,39602,41,20,1.0,910.0295571418212,False,0.566256687334151,0,4.772000000000001,12192,595,20,1.0,15391.897372804451,False,-0.4689324498277063,0,0.614,34060,0,294,0.0,7585.465303178453,False,0.010780866020166821,0,0.2,49339,447,310,1.0,23638.370310549068,False,0.056126703655359114,0,9.236000000000002,-36553.333333333336,653,0,0.0,16847.989261821527,True,-1.4857591127723728,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,9.065,12094,1662,0,0.0,64900.38663438065,False,-0.42625045639076314,0.4875,265513,0.0,0.1,12,0,0,7,4,4.0,6,13,22,204.0,39.0,13,13,22,686,4.577994618972298,818.6395161734545
102,22,0,0,0,10.0,20,10.0,25.00141427969494,11,25.0,26.958778162849885,29,34.0,39.90857163337871,6,55.5,51.99999999999999,9,52.0,0,2.1530000000000005,40448,6,12,1.0,360.0169713563393,False,0.5885829319913263,0,2.432000000000001,39562,35,30,1.0,1100.0424283908483,False,0.5684074766058818,9,4.862000000000002,12642,596,10,1.0,15170.430692326685,False,-0.45987301807355757,0,0.6140000000000001,34060,0,294,0.0,7925.880779877866,False,0.01532592031666897,0,0.2,48686,466,314,1.0,25094.082116768965,False,0.057419373115709035,0,9.236000000000002,-36553.333333333336,653,0,0.0,17604.082140340975,True,-1.4792307153271196,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,9.146,11602,1668,0,0.0,66567.4974844757,False,-0.4218510666017769,0.5,264893,0.0,0.1,13,0,0,4,4,3.310344827586207,6,10,23,150.0,51.0,10,12,23,808,3.8720834130072035,822.5115995864617
103,23,0,0,0,10.0,20,10.0,25.138898862029833,17,27.0,27.631204737196146,36,31.083333333333332,37.83859905416734,12,20.0,51.99999999999999,11,52.0,5,2.2030000000000007,40712,5,10,1.0,301.38898862029833,False,0.5977593155155483,0,2.4320000000000004,39452,36,40,1.0,1365.5559544811933,False,0.5692972816125357,26,5.113000000000001,12882,586,10,1.0,15007.706780521443,False,-0.4556369091227877,0,0.6140000000000001,33601,7,304,1.0,8575.858532141836,False,0.011747423591308658,0,0.2,47807,492,312,1.0,25400.195635600714,False,0.04488322542309106,0,9.236,-36553.333333333336,653,0,0.0,18043.176693389083,True,-1.4754394036512881,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,9.247000000000002,11134,1680,0,0.0,63568.846411001134,False,-0.4471911175663592,0.625,263481,0.0,0.1,9,0,0,9,7,5.971537001897533,4,13,17,174.0,75.0,13,10,17,440,5.059289740980603,827.5708893274423
104,17,0,0,0,10.0,20,10.0,25.2853923225797,33,26.272727272727273,27.34253018226267,4,13.0,37.83859905416734,0,,51.99999999999999,7,52.0,11,2.3080000000000003,40928,7,10,1.0,322.85392322579696,False,0.6066247101314914,0,2.432000000000001,39672,34,38,1.0,1300.8449082580287,False,0.5766343090568531,0,5.087000000000001,12367,597,16,1.0,15532.859699496283,False,-0.46237737056401657,0,0.6140000000000001,33301,9,314,1.0,8813.123008133696,False,0.006904363375973965,0,0.2,47755,486,322,1.0,25472.49856402154,False,0.04460954068541087,0,9.236,-36553.333333333336,653,0,0.0,17854.672209017524,True,-1.477067024052369,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,7,9.306000000000001,11025,1680,0,0.0,63568.846411001134,False,-0.44859508732304737,0.625,262941,0.0,0.1,11,0,0,4,4,3.5238095238095237,3,7,29,126.0,60.0,7,10,29,552,9.706050205044448,837.2769395324867
105,29,0,0,0,10.0,20,10.0,25.30136367726295,21,25.476190476190474,27.34253018226267,0,,37.526902219865036,14,35.214285714285715,51.99999999999999,14,52.0,0,2.2970000000000006,41098,6,10,1.0,313.0136367726295,False,0.6130794454892008,0,2.4320000000000004,39837,35,37,1.0,1286.150456058729,False,0.5827986403921551,0,5.0870000000000015,11832,608,26,1.0,16094.134900514706,False,-0.46916960532304325,0,0.6140000000000001,33301,0,323,0.9,8831.637248870842,False,0.007151556101242275,0,0.2,48248,476,318,1.0,24948.59927267411,False,0.04859949637937858,0,9.236,-36553.333333333336,653,0,0.0,17854.672209017524,True,-1.477067024052369,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,14,9.439000000000002,10198,1694,0,0.0,63570.57236045137,False,-0.45923610932640774,0.6125,262407,0.0,0.1,15,0,0,13,5,5.0,5,18,28,279.0,63.0,18,11,28,1228,5.920511840027757,843.1974513725145
