index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
83,13,0,0,0,10.0,20,10.0,20.0,0,,11.256027362168046,0,,31.917621522466508,10,21.0,62.0,0,,0,0.2,60880,835,0,0.0,8350.0,False,-0.06030622562472916,0,0.2,60780,845,0,0.0,8450.0,False,-0.06102845587173191,0,4.151000000000001,80145,0,0,0.0,0.0,False,-0.15465994430849717,0,3.4850000000000008,86736,0,0,0.0,0.0,False,-0.08514049447304024,0,0.20900000000000002,148729,0,253,0.6,8075.158245184027,False,0.05079431513249251,5,13.201,89288,253,0,0.0,2847.7749226285155,False,-0.37604457593571244,0,0.42500000000000004,181848,943,134,1.0,38406.31709568592,False,0.0052708718022918466,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.2,908111,0.0,0.0,8,0,0,8,1,1.0,14,22,14,120.0,90.0,8,5,14,305,1.5684770978987217,142.85215101204813
84,14,0,0,0,10.0,20,10.0,20.0,0,,11.008053947487403,9,8.0,31.079574432617065,15,21.0,62.0,0,,0,0.2,60790,844,0,0.0,8440.0,False,-0.06095623284703163,0,0.2,60670,856,0,0.0,8560.0,False,-0.061822909143434926,5,4.201000000000001,79969,0,0,0.0,0.0,False,-0.15651632773605603,4,3.5250000000000012,86656,0,0,0.0,0.0,False,-0.08598430512193064,0,0.20900000000000002,148762,0,257,0.9,7987.4506291825855,False,0.05071965796722623,10,13.296000000000003,88933,253,0,0.0,2785.037648714313,False,-0.37870218579771114,0,0.42500000000000004,181533,948,144,1.0,38391.43656212097,False,0.0036586462849967066,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.2375,907018,0.0,0.0,8,0,0,11,5,5.0,12,23,15,123.0,90.0,9,5,15,305,1.7276706788688898,144.57982169091702
85,15,0,0,0,10.0,20,10.0,20.0,0,,11.043224522210606,6,11.666666666666666,30.152475430890554,20,22.0,62.0,0,,0,0.2,60660,857,0,0.0,8570.0,False,-0.0618951321681352,0,0.2,60600,863,0,0.0,8630.0,False,-0.06232847031633685,2,4.216000000000002,79903,0,0,0.0,0.0,False,-0.1572124715213906,4,3.5610000000000013,86576,0,0,0.0,0.0,False,-0.08682811577082103,0,0.20900000000000002,148807,0,258,0.6,7779.338661169763,False,0.05031344547870352,15,13.436000000000002,88328,253,0,0.0,2793.935804119283,False,-0.3828330336488724,0,0.42500000000000004,181093,958,154,1.0,38434.07146279315,False,0.0015652021350149234,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.2,905672,0.0,0.0,9,0,0,14,5,5.0,11,25,16,164.0,72.0,11,4,16,315,1.7435852168127894,146.3234069077298
86,16,0,0,0,10.0,20,10.0,20.0,0,,11.231835435906701,4,16.0,29.714837555457585,10,22.0,62.0,0,,0,0.2,60540,869,0,0.0,8690.0,False,-0.0627618084645385,0,0.2,60520,871,0,0.0,8710.0,False,-0.06290625451393904,0,4.214000000000001,79903,0,0,0.0,0.0,False,-0.1572124715213906,4,3.5970000000000013,86496,0,0,0.0,0.0,False,-0.08767192641971142,0,0.20900000000000002,148743,0,262,0.4,7785.287439529888,False,0.04989368504880212,10,13.521000000000003,87983,253,0,0.0,2841.654365284395,False,-0.3850419778057655,0,0.42500000000000004,180873,958,164,1.0,38634.814378128365,False,0.0009670504510777338,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.175,904763,0.0,0.0,7,0,0,14,3,3.0,3,17,16,163.0,108.0,10,6,16,200,1.6596341216936707,147.98304102942348
87,16,0,0,0,10.0,20,10.0,20.0,0,,10.910774557569658,7,6.571428571428571,32.11783837796396,35,43.628571428571426,62.0,0,,0,0.2,60430,880,0,0.0,8800.0,False,-0.06355626173624151,0,0.2,60430,880,0,0.0,8800.0,False,-0.06355626173624151,7,4.284000000000001,79682,0,0,0.0,0.0,False,-0.1595434984389503,0,3.5930000000000013,86496,0,0,0.0,0.0,False,-0.08767192641971142,0,0.20900000000000002,148762,0,268,0.7,8607.580685294342,False,0.05285241874955066,34,13.851,87711,253,0,0.0,2760.4259630651236,False,-0.38719227289807157,0,0.42500000000000004,179346,983,174,1.0,42359.83512553858,False,0.0026446274832586957,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.2125,902562,0.0,0.0,8,0,0,13,3,3.0,2,15,14,162.0,108.0,10,6,14,265,1.6660179030150175,149.6490589324385
88,14,0,0,0,10.0,20,10.0,20.0,0,,10.910774557569658,0,,31.75951412651485,11,25.818181818181817,62.0,0,,0,0.2,60310,892,0,0.0,8920.0,False,-0.0644229380326448,0,0.2,60350,888,0,0.0,8880.0,False,-0.06413404593384371,0,4.277000000000001,79682,0,0,0.0,0.0,False,-0.1595434984389503,0,3.5930000000000013,86496,0,0,0.0,0.0,False,-0.08767192641971142,0,0.20900000000000002,148931,0,262,0.0,8320.992701146892,False,0.05302923574151844,5,13.867000000000003,87571,253,0,0.0,2760.4259630651236,False,-0.3881552531844894,0,0.42500000000000004,179062,984,184,1.0,42659.361900490614,False,0.0019734343527417716,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.125,902107,0.0,0.0,8,0,0,12,1,1.0,4,16,11,142.0,90.0,9,5,11,369,1.7189986677840352,151.36805760022253
89,11,0,0,0,10.0,20,10.0,20.0,0,,10.910774557569658,0,,30.958709461369605,15,21.666666666666668,62.0,0,,0,0.2,60210,902,0,0.0,9020.0,False,-0.06514516827964756,0,0.2,60250,898,0,0.0,8980.0,False,-0.06485627618084645,0,4.277000000000001,79682,0,0,0.0,0.0,False,-0.1595434984389503,0,3.5930000000000013,86496,0,0,0.0,0.0,False,-0.08767192641971142,0,0.20900000000000002,149036,0,257,0.0,7956.388331571989,False,0.05249751802689467,10,13.962000000000003,87226,253,0,0.0,2760.4259630651236,False,-0.3905283117474477,0,0.42500000000000004,178737,989,194,1.0,42646.16365729454,False,0.0003154138744444369,0,0.2,199705,0,9,0.0,558.0,False,-6.500097501462522e-05,0.125,901342,0.0,0.0,9,0,0,10,2,2.0,4,14,12,124.0,54.0,8,3,12,305,1.3407677868381143,152.70882538706064
90,12,0,0,0,10.0,20,10.0,20.0,0,,10.65619464216,5,6.0,31.15761190468094,1,65.0,62.0,0,,0,0.2,60160,907,0,0.0,9070.0,False,-0.06550628340314893,0,0.2,60100,913,0,0.0,9130.0,False,-0.06593962155135057,5,4.327000000000001,79532,0,0,0.0,0.0,False,-0.16112564340561977,0,3.5930000000000013,86496,0,0,0.0,0.0,False,-0.08767192641971142,0,0.20900000000000002,149071,0,261,0.5,8132.1367071217255,False,0.05334269960215755,0,13.952000000000002,87226,253,0,0.0,2696.01724446648,False,-0.3907498271984617,0,0.42500000000000004,178737,979,204,1.0,43151.302054682645,False,0.0015782788108887386,0,0.2,199640,0,10,0.1,620.0,False,-0.00023500352505287578,0.2,900962,0.0,0.0,8,0,0,2,1,1.0,5,7,14,124.0,90.0,7,5,14,265,1.2273865239694715,153.9362119110301
91,14,0,0,0,10.0,20,10.0,20.0,0,,10.65619464216,0,,30.374536002472166,15,22.333333333333332,62.0,0,,0,0.2,60070,916,0,0.0,9160.0,False,-0.06615629062545139,0,0.2,59990,924,0,0.0,9240.0,False,-0.06673407482305359,0,4.322000000000002,79532,0,0,0.0,0.0,False,-0.16112564340561977,0,3.5930000000000013,86496,0,0,0.0,0.0,False,-0.08767192641971142,0,0.20900000000000002,149071,0,261,0.0,7927.753896645235,False,0.0526397831115448,15,14.102000000000002,86631,253,0,0.0,2696.01724446648,False,-0.3948424934157375,0,0.42500000000000004,178402,984,214,1.0,43156.54342643261,False,-8.364268855885687e-05,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.125,899832,0.0,0.0,7,0,0,5,3,3.0,4,9,14,129.0,90.0,9,5,14,200,1.690105970017612,155.62631788104773
92,14,0,0,0,10.0,20,10.0,20.0,0,,11.607060993057168,37,13.837837837837839,29.45957311499929,20,22.5,62.0,0,,0,0.2,59980,925,0,0.0,9250.0,False,-0.06680629784775387,0,0.2,59880,935,0,0.0,9350.0,False,-0.06752852809475661,1,4.332000000000002,79504,0,0,0.0,0.0,False,-0.1614209771327314,36,3.953000000000001,85704,0,0,0.0,0.0,False,-0.09602565184372627,0,0.20900000000000002,148664,27,266,1.0,8149.637095402355,False,0.050603365944210235,15,14.237000000000002,86046,253,0,0.0,2936.5864312434633,False,-0.39803900609689147,0,0.42500000000000004,177952,994,224,1.0,43170.8156763093,False,-0.0022979952791559754,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.25,897370,0.0,0.0,8,0,0,6,5,5.0,4,10,17,144.0,72.0,10,4,17,305,1.8049299139529467,157.43124779500067
93,17,0,0,0,10.0,20,10.0,20.0,0,,11.545844799787762,7,10.571428571428571,29.257604397026952,5,23.0,62.0,0,,0,0.2,59910,932,0,0.0,9320.0,False,-0.06731185902065578,0,0.2,59750,948,0,0.0,9480.0,False,-0.06846742741586018,3,4.3610000000000015,79404,0,0,0.0,0.0,False,-0.1624757404438444,4,3.9570000000000007,85624,0,0,0.0,0.0,False,-0.09686946249261666,0,0.20900000000000002,148705,24,271,1.0,8205.91106678921,False,0.05107891990338962,0,14.222000000000003,86046,253,0,0.0,2921.098734346304,False,-0.3980922716211556,0,0.42500000000000004,177837,989,234,1.0,43443.770748659656,False,-0.0021906059874406184,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.25,896916,0.0,0.0,8,0,0,6,3,3.0,6,12,14,177.0,90.0,12,5,14,315,1.9259003344923258,159.357148129493
94,14,0,0,0,10.0,20,10.0,20.0,0,,11.706963054678393,4,16.0,31.82223256787009,40,41.05,62.0,0,,0,0.2,59850,938,0,0.0,9380.0,False,-0.06774519716885744,0,0.2,59610,962,0,0.0,9620.0,False,-0.06947854976166402,0,4.358000000000001,79404,0,0,0.0,0.0,False,-0.1624757404438444,4,3.9930000000000017,85544,0,0,0.0,0.0,False,-0.09771327314150705,0,0.20900000000000002,150168,18,246,1.0,8038.994546680253,False,0.0605680020452334,5,14.272000000000002,85906,253,0,0.0,2961.8616528336333,False,-0.3989150594542872,0,0.42500000000000004,176195,1019,244,1.0,47554.854986659615,False,-0.00012286437631664376,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.25,896317,0.0,0.0,9,0,0,7,2,2.0,3,10,15,163.0,72.0,10,4,15,1727,1.5457395808771253,160.90288771037012
95,15,0,0,0,10.0,20,10.0,20.0,0,,11.358673828540885,13,8.692307692307692,31.089210168762563,15,23.0,62.0,0,,0,0.2,59720,951,0,0.0,9510.0,False,-0.068684096489961,0,0.2,59540,969,0,0.0,9690.0,False,-0.06998411093456594,9,4.448,79096,0,0,0.0,0.0,False,-0.1657244114420724,4,4.029000000000002,85464,0,0,0.0,0.0,False,-0.09855708379039743,0,0.20900000000000002,150055,21,256,1.0,8197.369953602574,False,0.06033542650948038,15,14.417000000000005,85321,253,0,0.0,2873.744478620844,False,-0.4032419952998966,0,0.42500000000000004,175850,1024,254,1.0,47583.351212812864,False,-0.0017766486176970689,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.25,894686,0.0,0.0,7,0,0,4,7,7.0,7,11,17,182.0,72.0,11,4,17,200,1.6135319601744413,162.51641967054456
96,17,0,0,0,10.0,20,10.0,20.0,0,,11.358673828540885,0,,30.84770973747085,5,23.0,62.0,0,,0,0.2,59620,961,0,0.0,9610.0,False,-0.06940632673696374,0,0.2,59440,979,0,0.0,9790.0,False,-0.07070634118156868,0,4.439000000000001,79096,0,0,0.0,0.0,False,-0.1657244114420724,0,4.025000000000001,85464,0,0,0.0,0.0,False,-0.09855708379039743,0,0.20900000000000002,150170,11,261,1.0,8176.197653593842,False,0.0610536299321575,0,14.402000000000003,85321,253,0,0.0,2873.744478620844,False,-0.4032419952998966,0,0.42500000000000004,175735,1019,264,1.0,47801.8162224828,False,-0.001805486526090825,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.25,894486,0.0,0.0,9,0,0,7,0,0.0,5,12,14,192.0,90.0,12,5,14,315,1.688722861930728,164.2051425324753
97,14,0,0,0,10.0,20,10.0,20.0,0,,11.149382534092856,8,8.5,30.593132418555502,4,21.0,62.0,0,,0,0.2,59530,970,0,0.0,9700.0,False,-0.07005633395926622,0,0.2,59330,990,0,0.0,9900.0,False,-0.0715007944532717,4,4.479000000000001,78956,0,0,0.0,0.0,False,-0.16720108007763057,4,4.065000000000001,85384,0,0,0.0,0.0,False,-0.09940089443928782,0,0.20900000000000002,150102,9,271,1.0,8391.083328235378,False,0.061324934752016655,4,14.442000000000002,85201,253,0,0.0,2820.793781125493,False,-0.4042495158233981,0,0.42500000000000004,175651,1013,274,1.0,47978.84313999672,False,-0.0017829188937915266,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.25,893794,0.0,0.0,7,0,0,4,3,3.0,5,9,17,144.0,90.0,9,5,17,200,1.6662282459437847,165.87137077841908
98,17,0,0,0,10.0,20,10.0,20.0,0,,11.238919676766013,5,13.0,29.78994857855678,15,22.333333333333332,62.0,0,,0,0.2,59390,984,0,0.0,9840.0,False,-0.07106745630507005,0,0.2,59270,996,0,0.0,9960.0,False,-0.07193413260147336,1,4.485000000000001,78921,0,0,0.0,0.0,False,-0.16757024723652011,4,4.101000000000001,85304,0,0,0.0,0.0,False,-0.10024470508817822,0,0.20900000000000002,150037,4,281,1.0,8415.931229281518,False,0.060963294043559484,15,14.588000000000001,84606,253,0,0.0,2843.4466782218014,False,-0.4082642738501953,0,0.42500000000000004,175316,1018,284,1.0,47934.167652970806,False,-0.003569634412089131,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.25,892484,0.0,0.0,6,0,0,5,5,5.0,5,10,14,164.0,126.0,10,7,14,200,1.7267474001273513,167.59811817854643
99,14,0,0,0,10.0,20,10.0,20.0,0,,11.435234253192977,4,16.0,29.33373167678556,10,23.0,62.0,0,,0,0.2,59260,997,0,0.0,9970.0,False,-0.07200635562617362,0,0.2,59200,1003,0,0.0,10030.0,False,-0.07243969377437527,0,4.484000000000002,78921,0,0,0.0,0.0,False,-0.16757024723652011,4,4.137000000000001,85224,0,0,0.0,0.0,False,-0.1010885157370686,0,0.20900000000000002,150088,0,284,0.8,8330.7797962071,False,0.06102123989285844,5,14.623000000000001,84466,253,0,0.0,2893.1142660578234,False,-0.4090564366081846,0,0.42500000000000004,175086,1018,294,1.0,48089.7388469677,False,-0.004330717843348412,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.225,891885,0.0,0.0,9,0,0,5,2,2.0,5,10,16,148.0,72.0,10,4,16,315,1.8053504712879658,169.4034686498344
100,16,0,0,0,10.0,20,10.0,20.0,0,,11.36236188127317,1,5.0,28.276760821130843,31,23.70967741935484,62.0,0,,0,0.2,59180,1005,0,0.0,10050.0,False,-0.07258413982377582,0,0.2,59080,1015,0,0.0,10150.0,False,-0.07330637007077856,1,4.4940000000000015,78890,0,0,0.0,0.0,False,-0.16789722386296516,0,4.133000000000002,85224,0,0,0.0,0.0,False,-0.1010885157370686,0,0.20900000000000002,150368,0,274,0.1,7747.832464989851,False,0.06094231908004381,20,14.818000000000001,83571,253,0,0.0,2874.677555962112,False,-0.41527603982624356,0,0.42500000000000004,174351,1039,304,1.0,48227.554493154945,False,-0.007661228685542976,0,0.2,199640,0,10,0.0,620.0,False,-0.00023500352505287578,0.1375,890304,0.0,0.0,10,0,0,5,5,5.0,6,11,18,164.0,90.0,11,5,18,485,1.9453319273889065,171.3488005772233
101,18,0,0,0,10.0,20,10.0,20.0,0,,11.407120216781083,6,12.0,27.539278111755394,25,23.16,62.0,0,,0,0.2,59060,1017,0,0.0,10170.0,False,-0.07345081612017912,0,0.2,59000,1023,0,0.0,10230.0,False,-0.07388415426838076,2,4.513000000000002,78826,0,0,0.0,0.0,False,-0.16857227238207745,4,4.173000000000001,85144,0,0,0.0,0.0,False,-0.10193232638595899,0,0.20900000000000002,150361,0,279,0.6,7683.458593179755,False,0.06067277446031752,24,15.038000000000004,82408,253,0,0.0,2886.001414845614,False,-0.42323670944530406,0,0.42500000000000004,173837,1053,314,1.0,48466.859851678426,False,-0.009632994865726921,0,0.2,199575,0,11,0.1,682.0,False,-0.00040500607509112637,0.21250000000000002,888211,0.0,0.0,8,0,0,5,6,6.0,7,12,23,183.0,108.0,12,6,23,265,2.1913876915350556,173.54018826875836
102,23,0,0,0,10.0,20,10.0,20.0,0,,11.217246188150568,12,10.0,29.600513809451396,47,36.4468085106383,62.0,0,,0,0.2,59010,1022,0,0.0,10220.0,False,-0.07381193124368049,0,0.2,58850,1038,0,0.0,10380.0,False,-0.07496749963888488,6,4.5710000000000015,78628,0,0,0.0,0.0,False,-0.17066070373808118,6,4.229000000000001,85018,0,0,0.0,0.0,False,-0.10326132815796135,0,0.20900000000000002,150520,0,276,0.6,8169.741811408585,False,0.06343887761692851,38,15.394000000000005,81549,259,0,0.0,2905.266762730997,False,-0.42907902366616574,0,0.42500000000000004,172124,1090,324,1.0,52352.560052302026,False,-0.008483727125151812,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.2,885274,0.0,0.0,7,0,0,6,5,5.0,8,14,16,219.0,162.0,14,9,16,389,2.242642064578831,175.7828303333372
103,16,0,0,0,10.0,20,10.0,20.0,0,,11.217246188150568,0,,28.543506551444185,28,21.642857142857142,62.0,0,,0,0.2,58900,1033,0,0.0,10330.0,False,-0.0746063845153835,0,0.2,58760,1047,0,0.0,10470.0,False,-0.07561750686118734,0,4.565000000000001,78628,0,0,0.0,0.0,False,-0.17066070373808118,0,4.223000000000001,85018,0,0,0.0,0.0,False,-0.10326132815796135,0,0.20900000000000002,150612,0,272,0.0,7763.833781992818,False,0.06267568812505277,24,15.596000000000002,80395,259,0,0.0,2905.266762730997,False,-0.4370167325984957,0,0.42500000000000004,171518,1108,334,1.0,52334.205259000155,False,-0.011559660247403252,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.125,883406,0.0,0.0,8,0,0,7,4,4.0,3,10,13,158.0,108.0,10,6,13,292,1.7269218480214477,177.50975218135864
104,13,0,0,0,10.0,20,10.0,20.0,0,,11.111651340329882,13,10.461538461538462,28.162660563360184,20,24.55,62.0,0,,0,0.2,58820,1041,0,0.0,10410.0,False,-0.0751841687129857,0,0.2,58640,1059,0,0.0,10590.0,False,-0.07648418315759065,9,4.655000000000001,78376,0,0,0.0,0.0,False,-0.1733187072820859,4,4.263000000000001,84938,0,0,0.0,0.0,False,-0.10410513880685174,0,0.20900000000000002,150612,0,275,0.4,7744.73165492405,False,0.06260999179721027,19,15.762000000000006,79488,268,0,0.0,2977.9225592084085,False,-0.44300559024085373,0,0.42500000000000004,171027,1118,344,1.0,52813.85450983669,False,-0.012815555958747624,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.175,881476,0.0,0.0,8,0,0,5,6,6.0,3,8,15,128.0,90.0,8,5,15,264,1.453307910822332,178.96306009218097
105,15,0,0,0,10.0,20,10.0,20.0,0,,10.598220907198751,5,2.0,28.21926784878759,6,30.0,62.0,0,,0,0.2,58720,1051,0,0.0,10510.0,False,-0.07590639895998845,0,0.2,58540,1069,0,0.0,10690.0,False,-0.07720641340459339,5,4.696000000000001,78206,0,0,0.0,0.0,False,-0.17511180491097797,0,4.259000000000001,84938,0,0,0.0,0.0,False,-0.10410513880685174,0,0.20900000000000002,150667,0,279,0.5,7873.175729811738,False,0.0634300523098173,5,15.793000000000001,79348,268,0,0.0,2840.3232031292655,False,-0.4444418043391573,0,0.42500000000000004,170847,1114,354,1.0,53384.26438354938,False,-0.012289523383977274,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.1875,880841,0.0,0.0,9,0,0,5,2,2.0,3,8,10,137.0,126.0,8,7,10,265,1.2294603632763028,180.19252045545727
106,10,0,0,0,10.0,20,10.0,20.0,0,,10.698574958382636,10,11.5,28.460256857996708,6,35.5,62.0,0,,0,0.2,58660,1057,0,0.0,10570.0,False,-0.07633973710819009,0,0.2,58400,1083,0,0.0,10830.0,False,-0.07821753575039722,10,4.791000000000001,77926,0,0,0.0,0.0,False,-0.17806514218209435,0,4.259000000000001,84938,0,0,0.0,0.0,False,-0.10410513880685174,0,0.20900000000000002,150765,0,283,1.0,8054.2526908130685,False,0.06472690116662687,0,15.788000000000002,79348,268,0,0.0,2867.2180888465464,False,-0.44434930703647446,0,0.42500000000000004,170634,1110,364,1.0,54158.885112376345,False,-0.011417958488436427,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.25,880246,0.0,0.0,10,0,0,6,2,2.0,2,8,7,128.0,36.0,8,2,7,413,1.375155066139996,181.56767552159727
107,7,0,0,0,10.0,20,10.0,20.0,0,,10.698574958382636,0,,28.23841578734027,5,21.0,62.0,0,,0,0.2,58560,1067,0,0.0,10670.0,False,-0.07706196735519283,0,0.2,58300,1093,0,0.0,10930.0,False,-0.07893976599739998,0,4.7810000000000015,77926,0,0,0.0,0.0,False,-0.17806514218209435,0,4.259000000000001,84938,0,0,0.0,0.0,False,-0.10410513880685174,0,0.20900000000000002,150765,0,283,0.0,7991.471667817296,False,0.06451098371124785,5,15.838000000000003,79198,268,0,0.0,2867.2180888465464,False,-0.44538107162906504,0,0.42500000000000004,170529,1105,374,1.0,54391.44944501099,False,-0.011361546810674715,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.125,879791,0.0,0.0,7,0,0,3,1,1.0,3,6,10,90.0,18.0,6,1,10,200,1.3385551692917943,182.90623069088906
108,10,0,0,0,10.0,20,10.0,20.0,0,,10.948424785104425,4,16.0,27.92960129224732,18,25.333333333333332,62.0,0,,0,0.2,58480,1075,0,0.0,10750.0,False,-0.07763975155279502,0,0.2,58180,1105,0,0.0,11050.0,False,-0.07980644229380326,0,4.7810000000000015,77926,0,0,0.0,0.0,False,-0.17806514218209435,4,4.299000000000001,84858,0,0,0.0,0.0,False,-0.10494894945574214,0,0.20900000000000002,150766,0,286,0.4,7987.865969582734,False,0.06450546136929865,17,16.003000000000004,78562,268,0,0.0,2934.1778424079857,False,-0.44952546449213804,0,0.42500000000000004,170073,1113,384,1.0,54893.64623827126,False,-0.012386070195374773,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.175,878420,0.0,0.0,8,0,0,4,3,3.0,3,7,12,97.0,54.0,7,3,12,265,1.5564159089699388,184.462646599859
109,12,0,0,0,10.0,20,10.0,20.0,0,,10.635458424753176,3,2.6666666666666665,27.626048402494543,10,23.0,62.0,0,,0,0.2,58350,1088,0,0.0,10880.0,False,-0.07857865087389859,0,0.2,58110,1112,0,0.0,11120.0,False,-0.08031200346670518,3,4.811000000000002,77824,0,0,0.0,0.0,False,-0.1791410007594296,0,4.295000000000001,84858,0,0,0.0,0.0,False,-0.10494894945574214,0,0.20900000000000002,150988,0,279,0.3,7707.667504295978,False,0.06506881011506238,0,15.986,78562,268,0,0.0,2850.3028578338512,False,-0.4498139286230969,0,0.42500000000000004,169843,1113,394,1.0,55175.79187197643,False,-0.01283071278075057,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.1625,878110,0.0,0.0,10,0,0,5,2,2.0,4,9,15,122.0,54.0,9,3,15,430,3.584914951585233,188.04756155144423
110,15,0,0,0,10.0,20,10.0,20.0,0,,10.489784696652865,9,9.333333333333334,27.88002153927259,1,65.0,62.0,8,62.0,0,0.2,58250,1098,0,0.0,10980.0,False,-0.07930088112090135,0,0.2,58010,1122,0,0.0,11220.0,False,-0.08103423371370792,5,4.858000000000001,77664,0,0,0.0,0.0,False,-0.18082862205721037,4,4.335000000000002,84778,0,0,0.0,0.0,False,-0.10579276010463252,0,0.20900000000000002,150969,0,287,0.9,8001.5661817712335,False,0.06594890076409468,0,15.986000000000004,78562,268,0,0.0,2811.262298702968,False,-0.44994819751171755,0,0.42500000000000004,170274,1104,396,1.0,55331.54377935694,False,-0.010286294846030369,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.2375,878082,0.0,0.0,11,0,0,9,2,2.0,2,11,16,165.0,72.0,11,4,16,761,2.0498965587466955,190.09745811019093
111,16,0,0,0,10.0,20,10.0,20.0,0,,10.607617443619146,9,11.555555555555555,31.58586915362545,43,43.0,62.0,5,62.0,0,0.2,58130,1110,0,0.0,11100.0,False,-0.08016755741730464,0,0.2,57930,1130,0,0.0,11300.0,False,-0.08161201791131012,5,4.903000000000001,77524,0,0,0.0,0.0,False,-0.18230529069276855,4,4.371000000000001,84698,0,0,0.0,0.0,False,-0.10663657075352291,0,0.20900000000000002,150865,0,296,0.9,9349.417269473133,False,0.06986909407448356,43,16.416000000000004,78218,268,0,0.0,2842.8414748899313,False,-0.45220577005788226,0,0.42500000000000004,168735,1137,401,1.0,60775.13322767214,False,-0.004372232514307372,0,0.2,199575,0,11,0.0,682.0,False,-0.00040500607509112637,0.2375,875675,0.0,0.0,8,0,0,4,3,3.0,8,12,11,197.0,72.0,12,4,11,510,1.8153827730566263,191.91284088324755
