index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,34,0,0,0,10.0,20,10.0,30.94160591728471,0,,8.235452530548876,10,13.0,34.08397241533362,6,30.0,56.00000000000001,0,,0,1.6400000000000003,64849,0,20,0.4,618.8321183456942,False,0.3361717637480334,0,1.9640000000000004,64593,70,39,1.0,1906.7226307741037,False,0.3441271673410654,8,3.6550000000000016,42157,927,0,0.0,28682.868685322926,False,-0.2492900034193268,2,4.918000000000001,26159.0,920,0,0.0,28466.277443901934,False,-0.4632987148292458,0,0.20900000000000002,120402,0,68,0.6,2317.710124242686,False,0.07293975182150751,0,0.2,113562,0,406,0.4,13838.092800625449,False,0.06340897287935891,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,164399,0,96,0.6,5376.000000000001,False,0.006778660175220834,0.375,762083,0.0,0.0,10,0,0,16,3,3.0,16,32,31,274.0,45.0,18,16,31,380,2.1297037409967743,245.0316131862346
81,31,0,0,0,10.0,20,10.0,31.155974348552284,13,35.30769230769231,8.49395818880854,4,15.0,34.599366786184305,1,64.0,56.00000000000001,0,,0,1.6400000000000003,64739,1,30,1.0,944.6792304565686,False,0.3372570412227681,0,1.9640000000000004,64962,69,36,1.0,1811.6150765478822,False,0.3507189077878386,4,3.687000000000001,42054,928,0,0.0,28912.74419545652,False,-0.24913138323507497,0,4.916000000000001,25727.0,932,0,0.0,29037.368092850727,False,-0.4652446977620866,0,0.20900000000000002,120342,0,72,0.4,2491.15440860527,False,0.07317561104268107,0,0.2,113626,0,405,0.0,14012.743548404644,False,0.06474462496096392,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,164335,0,97,0.1,5432.000000000001,False,0.006561743049613767,0.3125,761747,0.0,0.0,11,0,0,20,1,1.0,13,33,36,225.0,39.0,17,14,36,723,2.674267633992713,247.70588082022732
82,36,0,0,0,10.0,20,10.0,30.794308217517617,38,28.526315789473685,8.640020131170271,16,9.5,36.23226311966805,3,64.66666666666667,56.00000000000001,0,,0,1.6400000000000003,65255,3,18,1.0,584.2975479153171,False,0.3441433153687615,0,1.9640000000000006,65330,67,30,1.0,1593.8292465255286,False,0.35603229002897097,8,3.763000000000001,41070,958,0,0.0,29500.947272381876,False,-0.25829825091428465,8,4.996000000000001,25191.0,940,0,0.0,28946.64972446656,False,-0.47296937467136224,0,0.20900000000000002,120397,0,80,1.0,2898.581049573444,False,0.07545910769735047,0,0.2,113613,0,410,0.6,14855.2278790639,False,0.0683479168868721,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,164141,0,100,0.3,5600.000000000001,False,0.005898940721369953,0.48750000000000004,760959,0.0,0.0,15,0,0,20,5,5.0,18,38,37,308.0,72.0,21,15,37,1478,2.8325356699642725,250.5384164901916
83,37,0,0,0,10.0,20,10.0,30.936836918784476,7,36.0,8.903725057729124,12,11.083333333333334,35.772413411831735,5,31.2,56.00000000000001,0,,0,1.6400000000000003,65397,4,21,1.0,689.673575294474,False,0.348135687227463,0,1.9640000000000004,65240,66,40,1.0,1897.473476751379,False,0.3573000459012754,8,3.835000000000001,40898,958,0,0.0,29637.489768195526,False,-0.2596765229325304,4,5.0280000000000005,24812.0,947,0,0.0,29297.1845620889,False,-0.47567642464729676,0,0.20900000000000002,120428,0,81,0.5,2897.5654863583704,False,0.07572824296476677,0,0.2,113605,0,416,0.7,14881.323979322002,False,0.06839247278975619,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,163985,0,105,0.5,5880.000000000001,False,0.005802533109989034,0.4625,760327,0.0,0.0,11,0,0,15,4,4.0,23,38,37,337.0,63.0,20,17,37,608,1.960311014961917,252.4987275051535
84,37,0,0,0,10.0,20,10.0,31.38298779571379,27,35.18518518518518,9.27842145542811,9,13.444444444444445,35.88763738323711,6,36.833333333333336,56.00000000000001,0,,0,1.6400000000000003,65896,8,13,1.0,487.9788413442793,False,0.35630040850347866,0,1.9640000000000004,65491,62,41,1.0,1906.7024996242656,False,0.36254180764507593,8,3.907000000000001,40726,958,0,0.0,30064.90230829381,False,-0.25912236042855563,1,5.034000000000001,23829.0,974,0,0.0,30567.030113025234,False,-0.48030142098707657,0,0.20900000000000002,120524,0,80,0.4,2871.010990658969,False,0.07645838367590924,0,0.2,113609,0,420,0.5,15072.807700959587,False,0.06927283026452416,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,163764,0,111,0.6,6216.000000000001,False,0.005483182897289741,0.4375,759801,0.0,0.0,14,0,0,16,3,3.0,20,36,34,321.0,82.0,19,18,34,1371,2.7349754449678585,255.23370295012137
85,34,0,0,0,10.0,20,10.0,31.077123919601167,23,28.0,8.960136007243086,19,7.315789473684211,36.09378506493491,8,37.375,56.00000000000001,0,,0,1.6400000000000003,65816,6,23,1.0,774.7738501508269,False,0.3576004701133068,0,1.9640000000000004,66015,64,28,1.0,1510.1594697488326,False,0.369221362347471,4,3.9390000000000014,40006,981,0,0.0,30486.658565128746,False,-0.26588720060371546,15,5.183000000000001,23282.0,974,0,0.0,30269.118697691538,False,-0.48954877293587873,0,0.20900000000000002,120592,0,84,1.0,3031.877945454533,False,0.07776851084077482,0,0.2,113701,0,427,0.9,15412.046222727207,False,0.07158197579250652,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,163465,0,119,0.8,6664.000000000001,False,0.005031272218941686,0.5875,758839,0.0,0.0,14,0,0,21,6,6.0,14,35,34,287.0,60.0,19,15,34,1143,3.5509809000068344,258.7846838501282
86,34,0,0,0,10.0,20,10.0,30.872460890638422,56,30.035714285714285,8.447491363442111,18,5.444444444444445,35.681675364384226,5,31.4,56.00000000000001,0,,15,1.7900000000000003,66494,7,10,1.0,378.7246089063842,False,0.36744309042249945,0,1.9640000000000006,66465,63,20,1.0,1247.4492178127684,False,0.3757556569036478,4,3.9750000000000005,38986,1016,0,0.0,31366.420264888635,False,-0.27359540084448153,14,5.308000000000001,22018.0,995,0,0.0,30718.09858618523,False,-0.5033610245403586,0,0.20900000000000002,120736,0,88,0.9,3139.987432065812,False,0.07951661311449464,0,0.2,113616,0,436,0.9,15557.210458871523,False,0.071472371108112,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,163308,0,124,0.5,6944.000000000001,False,0.004928839131849459,0.5375,757585,0.0,0.0,14,0,0,14,6,5.333333333333333,22,36,37,311.0,46.0,20,14,37,1373,2.725836353027262,261.51052020315547
87,37,0,0,0,10.0,20,10.0,30.745224191679622,25,29.44,8.629517586845008,6,12.0,37.26599888172215,3,64.33333333333333,56.00000000000001,0,,9,1.8650000000000002,66758,4,10,1.0,347.4522419167962,False,0.3725361657122608,0,1.9640000000000004,66539,66,24,1.0,1397.8853806003108,False,0.37881559910386875,4,4.011000000000001,38378,1035,0,0.0,31821.307038388408,False,-0.27865195961740363,2,5.314000000000001,21758.0,1001,0,0.0,30775.969415871303,False,-0.5064312422543761,0,0.20900000000000002,120800,0,87,0.0,3242.141902709827,False,0.08053232611061995,0,0.2,113673,0,440,0.6,16397.039507957747,False,0.07568178993246846,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,163115,0,127,0.3,7112.000000000001,False,0.0042720622793169525,0.3625,756983,0.0,0.0,12,0,0,15,3,2.473684210526316,19,34,34,304.0,82.0,19,18,34,597,2.366368436953053,263.8768886401085
88,34,0,0,0,10.0,20,10.0,30.745224191679622,0,,8.458328037335228,35,7.942857142857143,37.82259268874584,1,65.0,56.00000000000001,0,,0,1.8560000000000005,66688,1,20,1.0,624.9044838335924,False,0.3739454986551172,0,1.9640000000000004,66409,69,34,1.0,1735.337622517107,False,0.37960973672220966,0,4.0070000000000014,38378,1035,0,0.0,31821.307038388408,False,-0.27865195961740363,35,5.662000000000002,20716.0,1001,0,0.0,30775.969415871303,False,-0.5202765784223272,0,0.20900000000000002,120609,22,96,1.0,3817.052114940976,False,0.0813836735083055,0,0.2,113651,0,443,0.3,16755.408561114407,False,0.07706915699936626,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,163050,0,128,0.1,7168.000000000001,False,0.004049119677998578,0.42500000000000004,755463,0.0,0.0,8,0,0,16,3,3.0,16,32,37,214.0,106.0,15,19,37,265,2.471399465983268,266.3482881060918
89,37,0,0,0,10.0,20,10.0,30.75802263295653,1,34.0,8.12586346164718,8,2.875,35.80935496232267,9,25.77777777777778,56.00000000000001,0,,0,1.8560000000000005,66568,3,30,1.0,952.7406789886959,False,0.37484610559816145,0,1.9640000000000004,66363,67,43,1.0,1992.5949732171307,False,0.38130416254708444,0,4.0070000000000014,38378,1035,0,0.0,31834.553425110007,False,-0.27856395545369383,8,5.707000000000002,20411.0,1002,0,0.0,30819.53867822244,False,-0.524039737721084,0,0.20900000000000002,120767,17,98,1.0,3647.456465155624,False,0.08202978218821158,0,0.2,113702,0,445,0.3,15935.16295823359,False,0.07389941021489355,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,162818,0,137,0.9,7672.000000000001,False,0.004169629192224726,0.525,754969,0.0,0.0,13,0,0,16,3,3.0,18,34,38,266.0,82.0,17,20,38,466,4.278819731029216,270.627107837121
90,38,0,0,0,10.0,20,10.0,30.69068867484285,31,30.193548387096776,8.152746498524197,18,8.333333333333334,36.399532988030806,1,65.0,56.00000000000001,0,,0,1.8560000000000005,66478,2,40,1.0,1247.627546993714,False,0.3760240699989103,0,1.9640000000000006,67189,68,22,1.0,1355.1951508465427,False,0.39170711730592184,8,4.0870000000000015,37738,1053,0,0.0,32317.29517460952,False,-0.2838606485874999,10,5.799000000000001,19591.0,1015,0,0.0,31151.04900496549,False,-0.5327328660313215,0,0.20900000000000002,120760,15,107,1.0,4017.0412271971595,False,0.08359904157743435,0,0.2,113624,0,455,1.0,16561.78750955402,False,0.07597636084606833,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,162753,0,138,0.1,7728.000000000001,False,0.003946686590906352,0.5125,754095,0.0,0.0,11,0,0,19,5,5.0,18,37,37,267.0,84.0,19,19,37,1201,3.502824208000675,274.1299320451217
91,37,0,0,0,10.0,20,10.0,30.470388871694418,16,27.25,8.475078327001512,12,11.833333333333334,39.633983435680726,30,44.43333333333333,56.00000000000001,0,,0,1.8560000000000005,66794,4,34,1.0,1075.9932216376103,False,0.380744316842383,0,1.9640000000000004,67109,66,32,1.0,1635.0524438942214,False,0.3929360447441219,8,4.159000000000001,37200,1067,0,0.0,32511.904926097945,False,-0.28971628404133704,4,5.829,19404.0,1017,0,0.0,30988.385482513222,False,-0.5362982628055193,0,0.20900000000000002,121903,10,89,1.0,3612.1753090456,False,0.09190082398053606,0,0.2,113672,0,460,0.7,18231.632380413135,False,0.08376935126443386,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,161420,20,148,1.0,9080.679668713616,False,-1.0003287759867152e-05,0.5875,753464,0.0,0.0,17,0,0,22,4,4.0,15,37,34,307.0,74.0,21,16,34,1969,2.799805642978754,276.92973768810043
92,34,0,0,0,10.0,20,10.0,29.984349352689154,44,27.5,8.42765050421331,9,7.777777777777778,39.633983435680726,0,,56.00000000000001,0,,0,1.8560000000000005,67210,5,25,1.0,799.6087338172289,False,0.38644118459773646,0,1.9640000000000004,67703,65,17,1.0,1159.7339389957156,False,0.4002433501383751,4,4.191000000000002,36074,1106,0,0.0,33162.6903840742,False,-0.3003541696513805,5,5.875,19084.0,1022,0,0.0,30644.005038448315,False,-0.5428381275681085,0,0.20900000000000002,121843,4,99,1.0,3957.474962149245,False,0.09289511179532225,0,0.2,113662,0,465,0.5,18429.802297591537,False,0.08455564709388387,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,161420,10,158,1.0,9244.33983435681,False,0.00048306188873596645,0.5625,752958,0.0,0.0,14,0,0,14,2,2.0,19,33,38,221.0,80.0,17,17,38,1410,2.6565616709995084,279.58629935909994
93,38,0,0,0,10.0,20,10.0,30.1573326206279,39,31.23076923076923,8.187306865074937,14,6.142857142857143,40.0066666943941,1,65.0,56.00000000000001,0,,0,1.8560000000000003,67846,7,10,1.0,371.57332620627903,False,0.3950945691193097,0,1.9640000000000004,68085,63,13,1.0,1022.0453240681627,False,0.40666508073483204,4,4.227000000000001,35522,1123,0,0.0,33866.68453296513,False,-0.30301166268293167,10,5.97,17988.0,1044,0,0.0,31484.255255935528,False,-0.5518186602714886,0,0.20900000000000002,121823,0,107,0.8,4280.7133363001685,False,0.09414509358720956,0,0.2,113661,0,474,1.0,18963.160013142802,False,0.08690062408158557,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,161355,1,168,1.0,9448.006666694397,False,0.0007050007432256134,0.6,752242,0.0,0.0,13,0,0,20,4,4.0,15,35,34,254.0,68.0,18,20,34,1483,2.8493459500023164,282.43564530910226
94,34,0,0,0,10.0,20,10.0,30.21244212579658,5,33.0,8.079189802389255,12,7.0,40.78107516999374,2,64.5,56.00000000000001,0,,0,1.8560000000000003,67901,8,15,1.0,533.1866318869487,False,0.3978794897148258,0,1.9640000000000006,67995,62,23,1.0,1314.8861688933214,False,0.40782206673734556,4,4.263000000000001,35446,1123,0,0.0,33928.572507269564,False,-0.30361033412656413,8,6.04,17555.0,1049,0,0.0,31692.851789960612,False,-0.5561862092083404,0,0.20900000000000002,121876,0,110,0.4,4485.918268699312,False,0.09551849682118377,0,0.2,113653,0,481,0.8,19615.69715676699,False,0.08970977676711203,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,161226,0,171,0.3,9576.000000000002,False,0.0003133247369879852,0.4375,751614,0.0,0.0,12,0,0,15,3,3.0,16,31,42,210.0,81.0,15,19,42,494,3.022523157997057,285.4581684670993
95,42,0,0,0,10.0,20,10.0,30.415157846873928,36,31.72222222222222,7.045534598581814,35,3.5428571428571427,41.19913878531065,1,65.0,56.00000000000001,0,,0,1.8560000000000005,68187,10,13,1.0,495.39705200936106,False,0.4033568855942721,1,1.9740000000000006,68629,60,10,1.0,904.1515784687392,False,0.41661182793467383,0,4.259000000000002,34998,1139,0,0.0,34642.8647875894,False,-0.30481753396499195,35,6.3820000000000014,15473.0,1069,0,0.0,32513.80373830823,False,-0.5783962015791375,0,0.20900000000000002,121764,21,120,1.0,5091.852880807496,False,0.09720404282905773,0,0.2,113706,0,484,0.4,19940.383172090354,False,0.0916104714691931,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,161161,0,172,0.1,9632.000000000002,False,9.038213566961111e-05,0.4375,749880,0.0,0.0,12,0,0,21,5,4.0625,18,39,41,342.0,90.0,23,19,41,959,3.156472366012167,288.6146408331115
96,41,0,0,0,10.0,20,10.0,30.58000923044212,9,35.0,7.406732392292742,10,12.4,39.43156623391219,5,21.0,56.00000000000001,0,,0,1.8560000000000005,68057,13,23,1.0,833.3402123001688,False,0.4041560567240865,0,1.9730000000000003,68874,57,11,1.0,906.3801015348633,False,0.4216587727010649,8,4.339000000000002,34826,1139,0,0.0,34830.630513473574,False,-0.3058554975187777,2,6.367000000000001,15094.0,1078,0,0.0,32965.249950416604,False,-0.5804328331755474,0,0.20900000000000002,121809,15,125,1.0,5040.046765123415,False,0.0973725992970838,0,0.2,113642,0,490,0.6,19321.467454616974,False,0.08831419832218404,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,161056,0,177,0.5,9912.000000000002,False,0.00030127378556537036,0.5125,749320,0.0,0.0,11,0,0,22,3,3.0,14,36,45,271.0,130.0,20,21,45,620,3.3842689910088666,291.99890982412035
97,45,0,0,0,10.0,20,10.0,30.821156657220566,13,35.0,8.488748006684709,32,13.0,38.44241200617082,11,33.81818181818182,56.00000000000001,0,,0,1.8560000000000005,68452,9,20,1.0,706.4231331444113,False,0.410954815268578,0,1.9730000000000003,68734,61,21,1.0,1257.244289801632,False,0.42238536132268667,32,4.651000000000002,34154,1139,0,0.0,35105.297432574225,False,-0.3129597566265332,0,6.365000000000001,14639.0,1091,0,0.0,33625.88191302764,False,-0.5820895434956973,0,0.20900000000000002,121636,37,126,1.0,5157.827589024858,False,0.09636542710321036,0,0.2,113771,0,488,0.0,18759.89705901136,False,0.08697448766962655,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,160684,1,187,1.0,10510.442412006172,False,-0.000137253069961362,0.5,748032,0.0,0.0,16,0,0,19,1,1.0,19,38,46,334.0,97.0,22,23,46,1027,2.8272002110024914,294.82611003512284
98,46,0,0,0,10.0,20,10.0,31.1159457221272,24,33.75,8.316896984457406,5,3.2,39.33814123954565,2,64.5,56.00000000000001,0,,0,1.8560000000000005,68694,9,19,1.0,681.2029687204168,False,0.4156588020990506,0,1.9730000000000003,69102,61,18,1.0,1170.0870229982897,False,0.429038111586161,0,4.6190000000000015,34154,1139,0,0.0,35441.062177502885,False,-0.31072905808196327,5,6.415000000000002,13667.0,1115,0,0.0,34694.27948017183,False,-0.587906726812571,0,0.20900000000000002,121689,30,135,1.0,5560.155976872385,False,0.09860877153354633,0,0.2,113831,0,489,0.2,19236.351066137824,False,0.08960674627809138,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,160555,0,190,0.3,10640.000000000002,False,-0.0005242163868837444,0.4375,747654,0.0,0.0,12,0,0,23,2,2.0,17,40,40,362.0,93.0,24,22,40,1139,3.3576158090145327,298.18372584413737
99,40,0,0,0,10.0,20,10.0,30.779527374839066,49,29.306122448979593,8.261882773852612,10,7.5,41.21566949474627,31,44.38709677419355,56.00000000000001,0,,12,1.9760000000000004,69204,10,10,1.0,407.7952737483907,False,0.4233138036885922,0,1.9730000000000003,69564,60,10,1.0,907.7952737483906,False,0.43582277528707475,4,4.659000000000001,33266,1168,0,0.0,35950.48797381203,False,-0.31914371529489743,6,6.470000000000001,12842.0,1135,0,0.0,34934.76357044234,False,-0.5972710366034923,0,0.20900000000000002,122929,27,115,1.0,4962.872826789842,False,0.10691753897627411,0,0.2,113892,0,491,0.3,20236.89372192042,False,0.09456072853615016,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,159179,21,200,1.0,12065.529059389673,False,-0.004520525604085079,0.5375,746838,0.0,0.0,16,0,0,27,4,3.7058823529411766,3,30,37,282.0,75.0,22,18,37,2536,3.407049755041953,301.5907755991793
100,37,0,0,0,10.0,20,10.0,30.535230303846625,13,26.076923076923077,8.480624267032367,12,10.916666666666666,41.51535570086166,1,64.0,56.00000000000001,0,,0,1.9640000000000004,69151,8,19,1.0,660.1693757730859,False,0.4248146147418546,2,1.9930000000000003,69712,62,10,1.0,925.3523030384663,False,0.43903775559354524,8,4.735000000000001,32755,1181,0,0.0,36062.10698884286,False,-0.32519195463165784,4,6.504000000000001,12713.0,1135,0,0.0,34657.48639486592,False,-0.6008272229945129,0,0.20900000000000002,122867,22,125,1.0,5375.99319648242,False,0.10819347907041856,0,0.2,113887,0,497,0.7,20633.131783328245,False,0.09626526643833576,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,159115,12,210,1.0,12258.184268410341,False,-0.004325736408303354,0.5875,746162,0.0,0.0,11,0,0,17,5,4.166666666666667,11,28,34,296.0,51.0,19,18,34,291,2.614616460981779,304.2053920601611
101,34,0,0,0,10.0,20,10.0,30.879964132287025,22,34.40909090909091,8.514197404619999,7,9.142857142857142,42.18230040200442,2,65.0,56.00000000000001,0,,0,1.9640000000000004,69487,9,16,1.0,584.0794261165925,False,0.4309246326885738,0,1.9910000000000005,69933,61,11,1.0,949.6796054551573,False,0.4438191285292235,4,4.767000000000001,32679,1181,0,0.0,36469.237640230975,False,-0.3234969596051623,3,6.53,11856.0,1157,0,0.0,35728.11850105609,False,-0.6051015247073074,0,0.20900000000000002,122930,13,134,1.0,5763.112820128653,False,0.11045796808445346,0,0.2,113890,0,502,0.6,21175.51480180622,False,0.09868537914422366,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,158985,4,220,1.0,12488.72920160802,False,-0.004414476803099364,0.575,745722,0.0,0.0,15,0,0,15,3,3.0,9,24,36,259.0,49.0,17,17,36,1087,3.0688092990312725,307.2742013591924
102,36,0,0,0,10.0,20,10.0,30.672582215061194,24,28.75,8.128154470464994,31,6.580645161290323,40.0315989212123,10,26.4,56.00000000000001,0,,2,1.9840000000000004,69863,5,10,1.0,356.7258221506119,False,0.436303966186308,0,1.9910000000000005,70003,65,15,1.0,1110.0887332259178,False,0.4468993000433294,4,4.803000000000001,32159,1198,0,0.0,36745.75349364331,False,-0.3285692699067014,27,6.797,10549.0,1164,0,0.0,35702.88569833123,False,-0.6226356251771776,0,0.20900000000000002,123086,22,134,1.0,5543.053653792678,False,0.11086371948856846,0,0.2,113794,2,512,1.0,20512.434956601628,False,0.09491175828398642,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,158721,4,230,1.0,13040.12639568485,False,-0.004343987190788127,0.625,744137,0.0,0.0,14,0,0,19,6,5.133333333333333,7,26,43,236.0,87.0,18,18,43,764,3.2676636290270835,310.54186498821946
103,43,0,0,0,10.0,20,10.0,30.482651634585586,21,28.476190476190474,7.9164609805338575,5,2.0,40.38910203075642,1,64.0,56.00000000000001,4,56.0,0,1.9820000000000002,69873,3,17,1.0,548.205077787955,False,0.4384723170079765,3,2.021000000000001,70325,67,10,1.0,974.8265163458559,False,0.452115518469659,0,4.799000000000001,31741,1214,0,0.0,37005.939084386904,False,-0.3323947708983065,5,6.820000000000001,10209.0,1169,0,0.0,35634.21976083055,False,-0.627609488700302,0,0.20900000000000002,123086,12,144,1.0,5911.028224195331,False,0.11248765732629869,0,0.2,113848,0,518,0.7,20921.554851931825,False,0.09719390121508871,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,158881,0,231,0.5,12936.000000000002,False,-0.003693616611031441,0.525,743925,0.0,0.0,16,0,0,8,2,1.2142857142857142,12,20,44,308.0,105.0,20,23,44,722,4.585611754970159,315.1274767431896
104,44,0,0,0,10.0,20,10.0,30.484867235526483,32,30.5,7.735582088068364,13,5.923076923076923,39.945262623780884,4,33.25,56.00000000000001,8,56.0,0,1.9820000000000002,70202,3,14,1.0,456.78814129737077,False,0.44428163786832137,9,2.1080000000000005,70558,67,10,1.0,974.8486723552649,False,0.4568937626612864,4,4.839000000000002,31246,1229,0,0.0,37465.90183246205,False,-0.3359161451470764,9,6.905000000000001,9338.0,1186,0,0.0,36155.05254133441,False,-0.6357224784657559,0,0.20900000000000002,123143,6,151,1.0,6078.148148719323,False,0.11372829001967986,0,0.2,113847,0,526,0.9,21011.208140108745,False,0.09758073091127185,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,159196,0,227,0.4,12712.000000000002,False,-0.002470445041636037,0.5375,743492,0.0,0.0,15,0,0,12,5,4.357142857142858,9,21,48,289.0,132.0,21,23,48,1237,3.269902617961634,318.39737936115125
105,48,0,0,0,10.0,20,10.0,30.235479425370123,18,27.11111111111111,7.307816018528433,20,4.55,40.35362372430514,1,64.0,56.00000000000001,0,,0,1.9820000000000002,70112,2,24,1.0,745.6515062088829,False,0.44539784175339764,8,2.1790000000000007,70749,68,10,1.0,982.3547942537012,False,0.4608874684123215,4,4.875000000000002,30753,1245,0,0.0,37643.171884585805,False,-0.34128905205563503,16,7.056000000000001,8631.0,1188,0,0.0,35919.7495573397,False,-0.6466798461510782,0,0.20900000000000002,123114,10,161,1.0,6570.011579798411,False,0.11564300722789844,0,0.2,113849,0,531,0.6,21427.774197606028,False,0.09943676442273856,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,159132,0,228,0.1,12768.000000000002,False,-0.002687362167243104,0.4625,742302,0.0,0.0,9,0,0,15,8,7.4,12,27,37,418.0,84.0,27,21,37,300,2.7479593160096556,321.1453386771609
106,37,0,0,0,10.0,20,10.0,30.566317796620297,15,35.4,7.530703022261155,4,15.0,39.9957190824604,6,36.833333333333336,56.00000000000001,0,,0,1.9820000000000002,70012,2,34,1.0,1059.25480508509,False,0.4465626453920343,5,2.221000000000001,71067,68,10,1.0,985.663177966203,False,0.46744246055537986,4,4.911000000000001,30650,1246,0,0.0,38085.63197458889,False,-0.3397180974316444,0,7.04,8127.0,1202,0,0.0,36740.713991537596,False,-0.6479224422565931,0,0.20900000000000002,123210,4,166,1.0,6669.412179777471,False,0.11692901038764246,0,0.2,113914,0,530,0.0,21197.73111370401,False,0.09899525633381294,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,158911,0,234,0.6,13104.000000000002,False,-0.0030067123799423965,0.45,741853,0.0,0.0,10,0,0,10,3,2.2857142857142856,6,16,41,195.0,92.0,16,21,41,421,2.6862673760042526,323.83160605316516
