index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,34,0,0,0,10.0,20,10.0,3.1516608534113657,22,2.4545454545454546,39.36613032759914,14,33.285714285714285,15.037802131775065,1,1.0,57.00000000000001,7,57.0,1,2.379000000000001,57753,822,0,0.0,8220.0,False,-0.11487723916900361,21,8.645000000000001,38271.0,778,0,0.0,7780.0,False,-0.3967693012075774,0,0.263,108974,3,180,1.0,7095.358441528079,False,0.13978322178201455,0,0.2,107706,3,322,1.0,12685.348948047156,False,0.15525085061104488,0,3.656000000000001,133915,0,8,0.7,120.30241705420052,False,-0.06918391745793463,1,12.729000000000003,35653,527,0,0.0,20745.950682644747,False,-0.680226387685087,0,0.2,213538,0,7,0.0,399.00000000000006,False,0.0016378615479783305,7,7.254000000000001,178750,1897,0,0.0,28526.710643977298,False,-0.0954816797477429,0.3375,874560,0.0,0.0,11,0,0,12,10,10.0,15,27,35,168.0,65.0,17,17,35,666,1.6282727840007283,216.07629369432107
80,35,0,0,0,10.0,20,10.0,3.0179498936748432,12,1.75,39.6475051315969,5,43.8,14.822748762479446,2,1.0,57.00000000000001,13,57.0,1,2.388000000000001,57620,834,0,0.0,8340.0,False,-0.11592170777771418,11,8.734,37910.0,786,0,0.0,7860.0,False,-0.4013621015280719,0,0.263,108961,0,187,0.7,7414.083459608621,False,0.14126579414724483,0,0.2,107917,1,327,1.0,12967.75212792586,False,0.15881846056565843,0,3.656000000000001,133879,0,9,0.1,133.404738862315,False,-0.06938851848129929,2,12.748000000000001,35378,531,0,0.0,21052.825224877954,False,-0.6810709662659781,0,0.2,213538,0,7,0.0,399.00000000000006,False,0.0016378615479783305,13,7.3770000000000024,178460,1899,0,0.0,28148.39989994847,False,-0.09772714515355023,0.225,873663,0.0,0.0,8,0,0,11,8,8.0,19,30,39,271.0,80.0,20,15,39,419,1.8641580090043135,217.94045170332538
81,39,0,0,0,10.0,20,10.0,3.079081253554975,1,10.0,38.78187163248855,12,33.666666666666664,14.722876497743373,19,14.105263157894736,57.0,10,57.0,1,2.3970000000000007,57467,848,0,0.0,8480.0,False,-0.11710925427802896,0,8.723,37850.0,792,0,0.0,7920.0,False,-0.40179133520288446,0,0.263,109137,0,180,0.0,6980.736893847939,False,0.1408537959818882,0,0.2,108135,0,324,0.2,12565.32640892629,False,0.15898850514032475,0,3.656000000000001,133966,0,8,0.6,117.78301198194698,False,-0.06883833793507421,12,12.866000000000003,34530,537,0,0.0,20825.865066646355,False,-0.6877510193400875,0,0.2,213538,0,7,0.0,399.0,False,0.0016378615479783305,10,7.464000000000002,178026,1918,0,0.0,28238.47712267179,False,-0.09954993457300366,0.1,872649,0.0,0.0,12,0,0,14,6,6.0,20,34,41,345.0,74.0,24,15,41,815,1.9268496420118026,219.86730134533718
82,41,0,0,0,10.0,20,10.0,2.96441812949587,6,1.0,39.97907719328117,16,45.5625,14.722876497743373,0,,56.99999999999999,9,57.0,0,2.396000000000001,57357,859,0,0.0,8590.0,False,-0.117896182681852,6,8.783000000000001,37619.0,801,0,0.0,8010.0,False,-0.40445258398672235,0,0.263,109421,0,175,0.1,6996.338508824205,False,0.14380957896327165,0,0.2,108574,0,319,0.5,12753.325624656694,False,0.16438750037811575,0,3.656000000000001,133894,0,10,0.2,147.22876497743374,False,-0.06923628089118748,0,12.854000000000005,33873,551,0,0.0,22028.471533497926,False,-0.6881379824866504,0,0.2,213538,0,7,0.0,398.99999999999994,False,0.0016378615479783305,9,7.544000000000002,177872,1918,0,0.0,28238.47712267179,False,-0.10027162463992402,0.1,872148,0.0,0.0,12,0,0,10,5,5.0,19,29,41,295.0,101.0,20,21,41,929,3.6838034319807775,223.55110477731796
83,41,0,0,0,10.0,20,10.0,3.0206381471713555,24,3.25,40.405254767780136,8,44.75,15.182987506110432,19,18.157894736842106,56.99999999999999,8,57.0,2,2.416000000000001,57240,868,0,0.0,8680.0,False,-0.11892634350140216,22,8.997,36873.0,812,0,0.0,8120.0,False,-0.41433926629657186,0,0.263,109686,4,178,1.0,7204.21790125355,False,0.14754673680260505,0,0.2,108589,0,328,1.0,13252.923563831884,False,0.1670697694730247,0,3.656000000000001,134123,0,2,0.1,30.365975012220865,False,-0.06805122530965016,10,12.954000000000004,33161,558,0,0.0,22546.132160421315,False,-0.6912864591149308,0,0.2,213538,0,7,0.0,398.99999999999994,False,0.0016378615479783305,8,7.615000000000002,177395,1937,0,0.0,29409.446799335907,False,-0.0997632322357961,0.2625,870605,0.0,0.0,11,0,0,12,12,12.0,19,31,45,325.0,94.0,22,19,45,823,2.019826995965559,225.57093177328352
84,45,0,0,0,10.0,20,10.0,3.1393436372292847,7,5.0,40.717056725185316,4,47.0,16.20568745099512,7,34.857142857142854,57.0,6,57.0,2,2.4340000000000006,57123,877,0,0.0,8770.0,False,-0.11995650432095233,5,9.025,36663.0,823,0,0.0,8230.0,False,-0.4165569736164368,0,0.263,109772,0,181,0.5,7369.787267258542,False,0.1492564335571531,0,0.2,108656,0,332,0.6,13518.062832761525,False,0.1690913009904658,2,3.676000000000001,134263,0,0,0.0,0.0,False,-0.0671840370172233,3,12.974000000000007,32841,562,0,0.0,22882.985879554148,False,-0.6923395403432355,0,0.2,213538,0,7,0.0,399.0,False,0.0016378615479783305,6,7.6670000000000025,177063,1944,0,0.0,31503.856404734517,False,-0.096411568586953,0.1375,869919,0.0,0.0,7,0,0,15,8,7.333333333333334,19,34,34,294.0,88.0,24,21,34,388,2.114729765977245,227.68566153926076
85,34,0,0,0,10.0,20,10.0,3.3275945177768924,19,4.368421052631579,40.65590865364473,1,36.0,17.239399495393165,3,59.0,56.99999999999999,6,57.0,1,2.4420000000000006,57040,884,0,0.0,8840.0,False,-0.12064327820065243,18,9.200000000000001,36072.0,836,0,0.0,8360.0,False,-0.42408287071481715,0,0.263,109765,0,188,0.7,7643.310826885209,False,0.15057084959221462,0,0.2,108616,2,341,1.0,13870.320039928405,False,0.1704702094767549,3,3.7040000000000006,134263,0,1,0.1,17.239399495393165,False,-0.0671241501271584,0,12.971000000000005,32841,562,0,0.0,22848.620663348338,False,-0.6924589195551112,0,0.2,213538,0,7,0.0,398.99999999999994,False,0.0016378615479783305,6,7.721000000000002,176806,1947,0,0.0,33565.11081753049,False,-0.09278612007814291,0.225,868941,0.0,0.0,6,0,0,8,10,10.0,19,27,33,220.0,64.0,17,17,33,236,1.8477137989830226,229.5333753382438
86,33,0,0,0,10.0,20,10.0,3.3515314570959087,18,3.5,40.74954475918194,2,44.0,16.8324548316383,15,13.8,56.99999999999999,7,57.0,2,2.4610000000000007,56883,897,0,0.0,8970.0,False,-0.12195959480341098,16,9.342000000000002,35584.0,843,0,0.0,8430.0,False,-0.4305642992044869,0,0.263,109713,6,198,1.0,8088.519051060599,False,0.1522989761707654,0,0.2,108693,0,343,0.4,13977.093852399405,False,0.17179095770142122,8,3.781000000000001,134076,0,0,0.0,0.0,False,-0.068483252624485,6,13.031000000000008,32489,564,0,0.0,22982.74324417861,False,-0.6944385816866925,0,0.2,213538,0,7,0.0,398.99999999999994,False,0.0016378615479783305,7,7.785000000000002,176489,1962,0,0.0,33025.276379674346,False,-0.09553658973401896,0.175,867465,0.0,0.0,6,0,0,7,12,11.88888888888889,18,25,36,205.0,70.0,15,18,36,288,1.7368354150094092,231.2702107532532
87,36,0,0,0,10.0,20,10.0,3.5921741611392215,10,6.4,38.707886086211225,6,16.833333333333332,18.252199966790666,4,58.75,57.0,8,57.0,2,2.4790000000000005,56726,910,0,0.0,9100.0,False,-0.12327591140616952,8,9.406000000000002,35358.0,850,0,0.0,8500.0,False,-0.43329708693412694,0,0.263,109754,0,203,1.0,7857.700875500878,False,0.15154525270710117,0,0.2,108689,0,348,0.6,13470.344358001506,False,0.16918389192885838,4,3.813000000000001,134017,0,6,0.6,109.51319980074399,False,-0.06851273439794647,0,13.025000000000002,32489,564,0,0.0,21831.24775262313,False,-0.698438691083271,0,0.2,213538,0,7,0.0,399.0,False,0.0016378615479783305,8,7.858000000000001,176126,1966,0,0.0,35883.82513471045,False,-0.09053970904008082,0.275,866697,0.0,0.0,7,0,0,10,8,8.0,19,29,39,265.0,85.0,19,17,39,301,1.9846544719766825,233.25486522522988
88,39,0,0,0,10.0,20,10.0,3.5779346626904065,8,3.375,39.81504303802912,11,46.18181818181818,18.75081039129887,4,32.0,57.00000000000001,9,57.0,2,2.4970000000000003,56619,918,0,0.0,9180.0,False,-0.12423453327991758,6,9.458,35102.0,862,0,0.0,8620.0,False,-0.43610141360956906,0,0.263,110005,0,200,0.3,7963.008607605823,False,0.1546211007050395,0,0.2,108919,0,348,0.5,13855.634977234133,False,0.17346505833164907,0,3.8090000000000006,134135,0,4,0.0,75.00324156519548,False,-0.06781279052904757,2,13.045000000000002,31897,575,0,0.0,22893.649746866744,False,-0.6988611029198768,0,0.2,213538,0,7,0.0,399.00000000000006,False,0.0016378615479783305,9,7.940000000000001,175843,1970,0,0.0,36939.09647085877,False,-0.08939327312018767,0.1,866058,0.0,0.0,9,0,0,15,7,7.0,17,32,41,326.0,100.0,23,16,41,826,2.1472619559499435,235.40212718117982
89,41,0,0,0,10.0,20,10.0,3.62034895741872,7,4.285714285714286,40.2919168331667,21,41.80952380952381,19.186572063143004,4,30.0,57.0,10,57.0,2,2.515000000000001,56472,930,0,0.0,9300.0,False,-0.12547931093687403,5,9.502,34917.0,870,0,0.0,8700.0,False,-0.4381760430378298,0,0.263,110591,0,186,0.1,7494.296530969006,False,0.15818306218962846,0,0.2,109181,0,348,0.6,14021.587057942012,False,0.1769594774110229,0,3.8090000000000006,134179,0,4,0.2,76.74628825257201,False,-0.06750103767637516,2,13.063000000000004,31001,594,0,0.0,23933.39859890102,False,-0.7014743019359666,0,0.2,213538,0,7,0.0,399.0,False,0.0016378615479783305,10,8.031000000000002,175567,1974,0,0.0,37874.29325264429,False,-0.08849538574651737,0.11249999999999999,865446,0.0,0.0,13,0,0,17,6,6.0,18,35,45,367.0,110.0,26,15,45,1194,2.059509556973353,237.46163673815317
90,45,0,0,0,10.0,20,10.0,3.6152543499684957,22,3.590909090909091,40.89809806278792,9,46.22222222222222,16.811067133166883,33,10.121212121212121,57.00000000000001,6,57.0,2,2.533000000000001,56325,942,0,0.0,9420.0,False,-0.12672408859383047,20,9.697,34284.0,878,0,0.0,8780.0,False,-0.44666056200995824,0,0.263,110799,0,188,0.7,7688.842435804129,False,0.1612753106491164,0,0.2,109310,5,354,1.0,14496.002985976767,False,0.1806689642935554,6,3.869000000000001,134109,0,1,0.1,16.811067133166883,False,-0.06819558034942247,23,13.291000000000004,29298,602,0,0.0,24620.655033798328,False,-0.7109187780641051,0,0.2,213538,0,7,0.0,399.00000000000006,False,0.0016378615479783305,6,8.081000000000001,175145,2007,0,0.0,33739.81173626593,False,-0.10016071256053304,0.225,862808,0.0,0.0,10,0,0,16,14,13.666666666666666,22,38,40,412.0,133.0,29,16,40,675,2.201781301992014,239.6634180401452
91,40,0,0,0,10.0,20,10.0,3.6560138065731946,31,3.806451612903226,40.9991098256195,5,42.6,17.89896578607124,3,59.0,57.00000000000001,12,57.0,5,2.581000000000001,56140,953,0,0.0,9530.0,False,-0.12858410118468494,26,9.937000000000003,33392.0,887,0,0.0,8870.0,False,-0.4587792594288331,0,0.263,110776,4,197,1.0,8091.448690873333,False,0.16308142405377393,0,0.2,109428,12,360,1.0,14803.551702901897,False,0.18342189027218805,2,3.883000000000001,134120,0,2,0.2,35.79793157214248,False,-0.06805319860083466,0,13.268000000000004,29157,605,0,0.0,24804.461444499797,False,-0.7112598867372326,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,9,8.165000000000001,174813,2010,0,0.0,35976.921230003194,False,-0.09647468172998674,0.275,861535,0.0,0.0,9,0,0,13,15,14.666666666666666,20,33,43,313.0,107.0,24,16,43,584,2.112667303008493,241.77608534315368
92,43,0,0,0,10.0,20,10.0,3.502772782781033,20,2.5,40.75473156300475,6,37.666666666666664,19.01591826935631,3,58.0,57.0,9,57.0,2,2.596000000000001,55963,968,0,0.0,9680.0,False,-0.13004349567904766,18,10.091000000000001,32846.0,892,0,0.0,8920.0,False,-0.4662336175814113,0,0.263,110782,3,206,1.0,8405.983020327323,False,0.1647352313583969,0,0.2,109598,13,365,1.0,14921.01306667289,False,0.18573880729053754,1,3.891000000000001,134211,0,1,0.1,19.01591826935631,False,-0.06747925799410369,0,13.268000000000004,28967,610,0,0.0,24860.3862534329,False,-0.7123856716200145,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,9,8.246000000000002,174484,2013,0,0.0,38279.04347621425,False,-0.09262225739916437,0.2625,860560,0.0,0.0,7,0,0,15,9,8.333333333333332,19,34,44,270.0,117.0,24,19,44,426,2.2050401819869876,243.98112552514067
93,44,0,0,0,10.0,20,10.0,3.53791943346995,6,4.333333333333333,39.48033004199185,8,27.75,20.58063735849917,4,58.5,57.0,9,57.0,1,2.604000000000001,55860,977,0,0.0,9770.0,False,-0.13087334745035198,5,10.123000000000001,32631.0,903,0,0.0,9030.0,False,-0.46852286384707836,0,0.263,110990,0,204,0.6,8053.987328566337,False,0.16505939572013506,0,0.2,109586,6,375,1.0,14826.351282347763,False,0.18513781772222884,3,3.920000000000001,134302,0,0,0.0,0.0,False,-0.06691307761250026,0,13.268000000000006,28745,618,0,0.0,24398.843965950964,False,-0.715531379301651,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,9,8.327,174100,2017,0,0.0,41511.14555209283,False,-0.08684849768475075,0.2,859923,0.0,0.0,7,0,0,18,7,6.5,18,36,45,341.0,134.0,26,18,45,422,2.0569229730172083,246.03804849815788
94,45,0,0,0,10.0,20,10.0,3.4302992946982536,11,2.1818181818181817,38.618397040373544,7,29.571428571428573,19.333089152791768,13,10.615384615384615,56.99999999999999,8,57.0,0,2.603000000000001,55750,988,0,0.0,9880.0,False,-0.131660275854175,11,10.228000000000002,32273.0,912,0,0.0,9120.0,False,-0.47300120185428945,0,0.263,111055,0,201,0.1,7762.297805115082,False,0.16424048239052635,0,0.2,109704,6,382,1.0,14772.809465190885,False,0.18606191864625357,2,3.937000000000001,134213,0,5,0.5,96.66544576395884,False,-0.06719562072018243,11,13.378000000000005,28154,620,0,0.0,23943.406165031596,False,-0.7212195738120112,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,8,8.398000000000001,173834,2030,0,0.0,39246.17098016729,False,-0.09340222744445029,0.2,858692,0.0,0.0,9,0,0,15,8,8.0,17,32,38,307.0,139.0,23,22,38,407,2.095036329003051,248.13308482716093
95,38,0,0,0,10.0,20,10.0,3.370601247301619,12,2.75,39.24118431032826,12,43.0,19.070414059148252,22,17.954545454545453,57.0,13,57.0,1,2.613000000000001,55647,997,0,0.0,9970.0,False,-0.13249012762547932,11,10.327000000000002,31895.0,923,0,0.0,9230.0,False,-0.4776226177531048,0,0.263,111385,0,200,0.7,7848.236862065652,False,0.1680184602320944,0,0.2,109857,1,388,1.0,15228.950113654666,False,0.18992195312926533,0,3.9350000000000014,134282,0,5,0.3,95.35207029574126,False,-0.06672079345842956,19,13.557000000000002,26915,629,0,0.0,24682.704931196473,False,-0.7272595411365133,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,13,8.520000000000001,173165,2052,0,0.0,39132.48964937221,False,-0.09680373392746491,0.25,856855,0.0,0.0,12,0,0,14,9,9.0,16,30,37,279.0,116.0,20,18,37,893,1.9466551640070975,250.07973999116803
96,37,0,0,0,10.0,20,10.0,3.2945765023791282,8,2.125,38.68133944776625,14,35.642857142857146,18.42021327842951,18,14.666666666666666,57.0,10,57.0,1,2.622000000000001,55494,1011,0,0.0,10110.0,False,-0.1336776741257941,7,10.386000000000001,31671.0,929,0,0.0,9290.0,False,-0.48039832885022604,0,0.263,111735,0,197,0.5,7620.223871209951,False,0.17040894568186396,0,0.2,109989,0,386,0.4,14930.997026837771,False,0.1897499900064716,5,3.9850000000000008,134171,0,6,0.6,110.52127967057706,False,-0.06743929022645749,8,13.618000000000004,26180,637,0,0.0,24640.0132282271,False,-0.7325143878463344,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,10,8.607000000000001,172721,2070,0,0.0,38129.84148634909,False,-0.10123380535374735,0.1875,855670,0.0,0.0,14,0,0,11,7,6.555555555555555,19,30,35,297.0,106.0,21,16,35,758,1.7760927269700915,251.85583271813812
97,35,0,0,0,10.0,20,10.0,3.2259150848438574,27,2.925925925925926,38.82369832870391,3,42.666666666666664,17.96827144916677,13,14.153846153846153,57.0,9,57.0,2,2.6410000000000005,55337,1024,0,0.0,10240.0,False,-0.13499399072855262,25,10.629000000000003,30841.0,936,0,0.0,9360.0,False,-0.4917730212327591,0,0.263,111716,5,206,1.0,8013.811431137226,False,0.17220989967351366,0,0.2,110057,2,394,1.0,15302.98897167903,False,0.19232283063389638,0,3.980000000000001,134309,0,4,0.1,71.87308579666708,False,-0.06661476837904907,10,13.710000000000004,25628,639,0,0.0,24808.3432320418,False,-0.7357647543230468,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,9,8.687000000000001,172383,2083,0,0.0,37427.90942861438,False,-0.10446250625945609,0.2625,853980,0.0,0.0,8,0,0,13,12,12.0,18,31,36,308.0,90.0,21,14,36,502,2.16885163000552,254.02468434814364
98,36,0,0,0,10.0,20,10.0,3.2200847634997536,8,3.125,39.335091901801796,7,44.857142857142854,17.49324449869048,5,7.0,57.0,10,57.0,1,2.649000000000001,55234,1033,0,0.0,10330.0,False,-0.13582384249985693,7,10.674,30571.0,947,0,0.0,9470.0,False,-0.4948491959022492,0,0.263,111903,0,208,0.6,8181.699115574774,False,0.17495441297570333,0,0.2,110159,0,400,0.9,15734.036760720719,False,0.1955391744531144,0,3.980000000000001,134273,0,5,0.1,87.46622249345239,False,-0.06681071671370206,5,13.750000000000004,25150,645,0,0.0,25371.13427666216,False,-0.7371306987394755,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,10,8.778,172198,2088,0,0.0,36525.894513265725,False,-0.10744302745874722,0.2,853197,0.0,0.0,8,0,0,13,7,7.0,15,28,33,264.0,85.0,19,17,33,514,1.7259493750170805,255.75063372316072
99,33,0,0,0,10.0,20,10.0,3.388217995271067,13,5.0,40.006784669824384,11,44.54545454545455,17.49324449869048,0,,56.99999999999999,11,57.0,3,2.678000000000001,55102,1042,0,0.0,10420.0,False,-0.13706862015681337,10,10.767000000000001,30233.0,958,0,0.0,9580.0,False,-0.49889830023464776,0,0.263,111899,0,215,0.8,8601.458704012242,False,0.1770398629688025,0,0.2,110588,0,395,0.5,15802.679944580632,False,0.20023236940388478,0,3.980000000000001,134201,0,7,0.2,122.45271149083337,False,-0.06718941204765114,0,13.745000000000005,24732,654,0,0.0,26164.437174065148,False,-0.7372790215792585,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,11,8.878,171965,2088,0,0.0,36525.894513265725,False,-0.10853493515739944,0.1875,852429,0.0,0.0,10,0,0,12,11,11.0,18,30,33,282.0,49.0,20,13,33,690,1.8395494280266576,257.5901831511874
100,33,0,0,0,10.0,20,10.0,3.4615022205884367,2,8.0,40.794201185949845,12,45.833333333333336,17.292976162959167,13,15.692307692307692,56.99999999999999,13,57.0,1,2.685000000000001,54989,1052,0,0.0,10520.0,False,-0.13797001087391977,1,10.767,30116.0,968,0,0.0,9680.0,False,-0.49985692210839583,0,0.263,112176,0,210,0.1,8566.782249049467,False,0.17967009506011558,0,0.2,110845,0,390,0.1,15909.73846252044,False,0.20337786138105207,0,3.980000000000001,134375,0,4,0.0,69.17190465183667,False,-0.06616560516124914,10,13.845000000000006,23742,666,0,0.0,27168.937989842598,False,-0.7406677482236783,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,13,8.997000000000002,171495,2101,0,0.0,36332.542918377214,False,-0.1111905474572675,0.025,851447,0.0,0.0,11,0,0,14,6,6.0,14,28,32,258.0,42.0,19,14,32,924,1.8037647369783372,259.3939478881657
101,32,0,0,0,10.0,20,10.0,3.4409945938802697,3,2.6666666666666665,39.90916215671528,14,34.85714285714286,18.994948632264474,14,31.785714285714285,57.0,13,57.0,0,2.6840000000000006,54929,1058,0,0.0,10580.0,False,-0.13839924454873234,3,10.796000000000001,29913.0,982,0,0.0,9820.0,False,-0.5017598580667315,0,0.263,112276,0,207,0.3,8261.196566440063,False,0.17913533238001686,0,0.2,111225,0,382,0.0,15245.299943865239,False,0.2038618542162094,10,4.080000000000001,134285,0,5,0.5,94.97474316132238,False,-0.06670126120083181,0,13.835000000000006,23319,675,0,0.0,26938.684455782815,False,-0.7444064792098309,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,13,9.114,170753,2115,0,0.0,40174.31635723936,False,-0.10566593164273674,0.1,850409,0.0,0.0,11,0,0,10,6,6.0,15,25,37,172.0,60.0,15,17,37,923,1.6861259650322609,261.080073853198
102,37,0,0,0,10.0,20,10.0,3.391921203634177,8,2.75,40.271682059769546,5,46.4,17.31959336166656,18,7.333333333333333,57.0,11,57.0,1,2.694000000000001,54816,1068,0,0.0,10680.0,False,-0.13930063526583872,7,10.862999999999998,29654.0,992,0,0.0,9920.0,False,-0.5047501860012591,0,0.263,112496,0,209,0.7,8416.781550491834,False,0.18215180785687,0,0.2,111215,0,383,0.1,15424.054228891737,False,0.20466590136388918,0,4.07,134401,0,3,0.0,51.958780084999674,False,-0.06604476117330624,16,13.995000000000005,22241,680,0,0.0,27384.743800643293,False,-0.7503465369281426,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,11,9.211000000000002,170401,2133,0,0.0,36942.69264043477,False,-0.11488768665427583,0.09999999999999999,848933,0.0,0.0,7,0,0,11,8,8.0,17,28,37,237.0,91.0,18,19,37,548,1.9241910409764387,263.0042648941744
103,37,0,0,0,10.0,20,10.0,3.449648026219947,7,4.285714285714286,38.674109977997674,7,20.285714285714285,17.288854129319613,12,17.0,57.0,12,57.0,1,2.7030000000000007,54693,1079,0,0.0,10790.0,False,-0.1402735649287472,6,10.916,29438.0,1001,0,0.0,10010.0,False,-0.5071968179476907,0,0.263,112545,0,208,0.4,8044.214875423516,False,0.18076120254565103,0,0.2,111278,0,384,0.3,14850.858231551107,False,0.2024009756262591,0,4.07,134477,0,6,0.6,103.73312477591767,False,-0.06533688200490531,9,14.069000000000003,21804,681,0,0.0,26337.068895016415,False,-0.7570221252422432,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,12,9.32,169939,2145,0,0.0,37084.59210739057,False,-0.11672026518035086,0.16249999999999998,847883,0.0,0.0,9,0,0,10,7,7.0,19,29,34,269.0,69.0,20,17,34,519,3.4797105410252698,266.4839754351997
104,34,0,0,0,10.0,20,10.0,3.4205222077388284,2,2.0,38.750226743750964,4,40.25,16.95592957557923,14,14.285714285714286,57.0,7,57.0,0,2.702000000000001,54593,1089,0,0.0,10890.0,False,-0.14098895438676814,2,10.930000000000001,29296.0,1011,0,0.0,10110.0,False,-0.5085131345504492,0,0.263,112627,0,206,0.0,7982.546709212698,False,0.1812794853690804,0,0.2,111353,0,384,0.2,14880.08706960037,False,0.2033087207998235,0,4.07,134618,0,4,0.1,67.82371830231692,False,-0.06448200302118937,11,14.170000000000002,21158,684,0,0.0,26505.15509272566,False,-0.7609264203041497,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,7,9.378,169634,2159,0,0.0,36607.851953675556,False,-0.11926665990197302,0.037500000000000006,846988,0.0,0.0,8,0,0,10,5,5.0,17,27,33,235.0,59.0,17,17,33,538,1.852142006973736,268.3361174421734
105,33,0,0,0,10.0,20,10.0,3.365555436961859,8,2.75,39.33586035574447,7,45.57142857142857,16.571320187109382,3,2.0,57.00000000000001,9,57.0,1,2.712000000000001,54460,1101,0,0.0,11010.0,False,-0.14203342299547875,7,10.998000000000003,29056.0,1019,0,0.0,10190.0,False,-0.5113746923825331,0,0.263,112866,0,202,0.1,7945.843791860383,False,0.18351453471293322,0,0.2,111411,0,389,0.7,15301.6496783846,False,0.2060313287736502,0,4.07,134582,0,5,0.1,82.85660093554691,False,-0.06467989758799035,3,14.189000000000004,20740,690,0,0.0,27141.743645463685,False,-0.761619143471394,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,9,9.461,169474,2162,0,0.0,35827.19424453048,False,-0.12184566553758773,0.11249999999999999,846298,0.0,0.0,8,0,0,8,7,7.0,15,23,34,191.0,100.0,13,20,34,519,1.709948506031651,270.04606594820507
106,34,0,0,0,10.0,20,10.0,3.431589440120849,19,3.736842105263158,40.03824900777112,12,44.333333333333336,14.761343191190475,25,7.16,57.00000000000001,7,57.0,0,2.7110000000000007,54420,1105,0,0.0,11050.0,False,-0.14231957877868712,19,11.181000000000003,28394.0,1035,0,0.0,10350.0,False,-0.5197018256738969,0,0.263,113344,0,196,0.5,7847.496805523139,False,0.18785831327122193,0,0.2,111394,4,398,1.0,15948.949462853388,False,0.2091375248822623,2,4.090000000000001,134563,0,2,0.2,29.52268638238095,False,-0.06499717685873842,18,14.366000000000005,19319,700,0,0.0,28026.774305439783,False,-0.7684173389513184,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,7,9.522000000000002,169186,2187,0,0.0,32283.05755913357,False,-0.13149976203176006,0.2125,844329,0.0,0.0,9,0,0,8,11,10.285714285714285,18,26,33,230.0,86.0,17,17,33,732,2.036718790011946,272.082784738217
