index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,17,0,0,0,9.999999999999996,11,10.0,17.989270317550666,0,,3.815271413268444,9,2.5555555555555554,35.04009703065333,0,,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,49421,806,0,0.0,8059.999999999997,False,-0.11500571220424856,7,7.569000000000003,44897,173,0,0.0,3112.143764936265,False,-0.41336761697183677,2,6.718000000000002,49644,163,0,0.0,2932.2510617607586,False,-0.35455603855630563,0,0.2,130980,0,197,0.5,6902.8991150387055,False,0.16807529505699415,0,16.121000000000002,32755.0,1031,0,0.0,3933.5448270797656,False,-0.6983024084740383,0,1.6580000000000004,175527,10,84,1.0,5222.400970306533,False,0.0693018343216898,0,0.3620000000000001,154707,685,104,1.0,30034.46646599753,False,0.018795707100530964,0.3125,698903,0.0,0.0,4,0,0,4,4,4.0,3,7,14,104.0,60.0,7,10,14,110,1.1459415159770288,154.78206246288028
80,14,0,0,0,9.999999999999996,14,10.0,17.989270317550666,0,,3.7533613511595925,8,2.875,36.07550879418227,27,44.22222222222222,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,49281,820,0,0.0,8199.999999999996,False,-0.11616471016772356,0,7.562000000000002,44897,173,0,0.0,3112.143764936265,False,-0.41336761697183677,8,6.796000000000002,49366,163,0,0.0,2932.2510617607586,False,-0.3580667601485063,0,0.2,131290,0,192,0.0,6926.497688482996,False,0.17087141008829324,22,16.341,32432.0,1039,0,0.0,3899.7424438548164,False,-0.7012558110148113,0,1.6580000000000004,175527,0,94,1.0,5452.0,False,0.06999093599370922,0,0.36200000000000004,153513,702,114,1.0,31937.007173515954,False,0.0173386852194149,0.25,697278,0.0,0.0,6,0,0,2,4,4.0,2,4,19,70.0,73.0,4,10,19,450,1.1008184870006517,155.88288094988093
81,19,0,0,0,9.999999999999996,12,10.0,17.989270317550666,0,,3.857775337101115,17,4.529411764705882,37.04576384747698,20,47.5,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,49161,832,0,0.0,8319.999999999996,False,-0.11715813699355929,2,7.582000000000002,44829,173,0,0.0,3112.143764936265,False,-0.414226354627483,15,6.938000000000001,48846,163,0,0.0,2932.2510617607586,False,-0.3646335775152125,0,0.2,131533,7,197,1.0,7325.019905312673,False,0.17471421827346328,15,16.469000000000005,32207.0,1039,0,0.0,4008.228575248059,False,-0.7027395185629778,0,1.6580000000000004,175207,0,99,0.5,5742.0,False,0.06894047168848631,0,0.3620000000000001,152883,707,124,1.0,33383.35504016622,False,0.01789797602590216,0.3125,695638,0.0,0.0,5,0,0,5,5,5.0,7,12,23,187.0,51.0,12,7,23,440,1.3864870270481333,157.26936797692906
82,23,0,0,0,9.999999999999996,10,10.0,17.989270317550666,0,,4.0309315662528125,10,6.0,37.48551354410927,14,44.142857142857146,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,49061,842,0,0.0,8419.999999999996,False,-0.11798599268175572,5,7.630000000000003,44684,173,0,0.0,3112.143764936265,False,-0.41605748639319917,5,6.973000000000001,48701,163,0,0.0,2932.2510617607586,False,-0.36646470928092867,0,0.2,131815,7,201,1.0,7562.804743329732,False,0.1781975737841033,8,16.534000000000002,32053.0,1039,0,0.0,4188.137897336672,False,-0.703296008717952,0,1.6580000000000004,175185,0,100,0.1,5800.0,False,0.06898249026069522,0,0.36200000000000004,152287,710,134,1.0,34386.71461631758,False,0.017331804506544674,0.2625,694758,0.0,0.0,5,0,0,5,4,4.0,7,12,18,192.0,78.0,12,11,18,442,1.4286849739728495,158.6980529509019
83,18,0,0,0,9.999999999999998,12,10.0,17.989270317550666,0,,4.069587443032951,10,4.5,37.409734409267635,1,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48941,854,0,0.0,8539.999999999998,False,-0.11897941950759143,5,7.675000000000002,44524,173,0,0.0,3112.143764936265,False,-0.4180780455829549,5,7.018000000000001,48556,163,0,0.0,2932.2510617607586,False,-0.36829584104664487,0,0.2,131800,2,211,1.0,7901.593135241537,False,0.17953910544644766,1,16.536000000000005,31995.0,1044,0,0.0,4248.649290526401,False,-0.7035370790589531,0,1.6580000000000004,175163,0,101,0.1,5858.0,False,0.06902450883290415,0,0.3620000000000001,152287,700,144,1.0,34538.81408648734,False,0.017788304690135065,0.2625,694238,0.0,0.0,4,0,0,4,3,3.0,5,9,16,141.0,71.0,9,9,16,120,1.2878758320002817,159.9859287829022
84,16,0,0,0,9.999999999999998,11,10.0,17.989270317550666,0,,4.064289363804614,9,4.0,37.08172039645457,4,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48831,865,0,0.0,8649.999999999998,False,-0.11989006076460751,0,7.670000000000001,44524,173,0,0.0,3112.143764936265,False,-0.4180780455829549,9,7.103000000000002,48249,163,0,0.0,2932.2510617607586,False,-0.37217278899198875,0,0.2,131764,1,221,1.0,8199.124496980265,False,0.1805189268080959,4,16.575000000000006,31877.0,1044,0,0.0,4243.118095812017,False,-0.7045864117205443,0,1.6580000000000004,175141,0,102,0.1,5916.0,False,0.06906652740511306,0,0.36200000000000004,152221,693,154,1.0,34629.63223474302,False,0.01766470450361972,0.2625,693579,0.0,0.0,4,0,0,5,4,4.0,4,9,16,124.0,51.0,9,7,16,110,1.1980616790242493,161.18399046192644
85,16,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,4.045066855333478,1,2.0,36.88497361295558,15,34.666666666666664,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48741,874,0,0.0,8739.999999999998,False,-0.12063513088398431,1,7.680000000000002,44491,173,0,0.0,3112.143764936265,False,-0.41849478591584205,0,7.094000000000002,48249,163,0,0.0,2932.2510617607586,False,-0.37217278899198875,0,0.2,132238,0,210,0.2,7745.844458720671,False,0.1826682384728236,2,16.591000000000005,31819.0,1044,0,0.0,4223.049796968151,False,-0.7051775606624142,0,1.6580000000000004,175119,0,103,0.1,5974.0,False,0.06910854597732198,0,0.3620000000000001,151723,697,164,1.0,35220.82660823004,False,0.016449750614461623,0.1625,693352,0.0,0.0,6,0,0,3,3,3.0,3,6,20,86.0,36.0,6,10,20,566,1.1058581090182997,162.28984857094474
86,20,0,0,0,9.999999999999998,10,10.0,17.989270317550666,0,,3.7368467951894955,16,1.875,36.795687845616925,1,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48641,884,0,0.0,8839.999999999998,False,-0.12146298657218074,10,7.779000000000003,44135,173,0,0.0,3112.143764936265,False,-0.4229905301130486,6,7.154000000000002,48046,163,0,0.0,2932.2510617607586,False,-0.37473637346399136,0,0.2,132224,0,218,0.8,8021.45995034449,False,0.18374400437206512,1,16.599000000000007,31775.0,1052,0,0.0,3931.1628285393494,False,-0.7068279802041075,0,1.6580000000000004,175119,0,103,0.0,5974.0,False,0.06910854597732198,0,0.3620000000000001,151701,688,174,1.0,35407.43323778444,False,0.016877759683133223,0.225,692613,0.0,0.0,3,0,0,4,5,5.0,8,12,12,191.0,24.0,12,8,12,100,1.3418824890395626,163.6317310599843
87,12,0,0,0,10.0,10,10.0,17.989270317550666,0,,3.756092771764785,8,4.0,36.60105952999088,2,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48541,894,0,0.0,8940.0,False,-0.12229084226037717,2,7.789000000000002,44079,173,0,0.0,3112.143764936265,False,-0.42369772582946313,6,7.208000000000002,47854,163,0,0.0,2932.2510617607586,False,-0.37716104449169824,0,0.2,132214,0,225,0.8,8235.238394247948,False,0.18458587513141228,1,16.608000000000004,31747.0,1052,0,0.0,3951.409595896554,False,-0.7069833101804855,0,1.6580000000000004,175119,0,103,0.0,5974.0,False,0.06910854597732198,0,0.3620000000000001,151657,680,184,1.0,35560.72048039379,False,0.017073708020126276,0.225,692183,0.0,0.0,4,0,0,3,3,3.0,2,5,10,64.0,20.0,5,7,10,122,1.0816682750009932,164.7133993349853
88,10,0,0,0,10.0,11,10.0,17.989270317550666,0,,3.760949222080131,2,4.0,37.387929281131164,6,55.333333333333336,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48431,905,0,0.0,9050.0,False,-0.12320148351739325,2,7.807000000000002,44017,173,0,0.0,3112.143764936265,False,-0.4244806925154935,0,7.202000000000002,47854,163,0,0.0,2932.2510617607586,False,-0.37716104449169824,0,0.2,132538,0,221,0.2,8262.732371129987,False,0.18752055979394014,0,16.607000000000006,31747.0,1052,0,0.0,3956.518581628298,False,-0.7069611141838058,0,1.6580000000000004,174787,0,109,0.6,6322.0,False,0.068160126776035,0,0.36200000000000004,151657,670,194,1.0,36301.91261835788,False,0.0192982676893923,0.225,692003,0.0,0.0,6,0,0,0,1,1.0,2,2,11,29.0,33.0,2,8,11,442,0.8833989449776709,165.59679827996297
89,11,0,0,0,10.0,10,10.0,17.989270317550666,0,,3.6409756670380324,6,1.8333333333333333,38.23614822945992,21,43.42857142857143,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48331,915,0,0.0,9150.0,False,-0.12402933920558969,5,7.855000000000001,43852,173,0,0.0,3112.143764936265,False,-0.42656439417992914,1,7.212000000000002,47820,163,0,0.0,2932.2510617607586,False,-0.37759041331952137,0,0.2,132913,0,219,0.6,8373.716462251723,False,0.19126110655433987,13,16.737000000000002,31598.0,1052,0,0.0,3830.30640172401,False,-0.7088041046776207,0,1.6580000000000004,174787,0,109,0.0,6322.0,False,0.068160126776035,0,0.3620000000000001,150745,681,204,1.0,37870.8169442622,False,0.018532642260665776,0.2,691018,0.0,0.0,5,0,0,1,4,4.0,5,6,15,83.0,15.0,6,5,15,486,0.9805187140009366,166.5773169939639
90,15,0,0,0,10.0,8,10.0,17.989270317550666,0,,3.562469238361097,37,3.3783783783783785,39.281370990939216,26,44.69230769230769,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48251,923,0,0.0,9230.0,False,-0.12469162375614683,20,8.05,43107,173,0,0.0,3112.143764936265,False,-0.43597262290722943,17,7.381000000000002,47236,163,0,0.0,2932.2510617607586,False,-0.3849654543621299,0,0.2,133198,0,221,0.7,8681.182988997567,False,0.19507326128266,21,16.934000000000005,31220.0,1082,0,0.0,3854.591715906707,False,-0.7119830403000023,0,1.6580000000000004,174445,0,115,0.6,6670.0,False,0.06715168104302102,0,0.36200000000000004,149925,691,214,1.0,39555.427354739,False,0.01866653267165784,0.2875,688354,0.0,0.0,4,0,0,0,8,8.0,7,7,18,116.0,39.0,7,8,18,400,1.2777469619759358,167.85506395593984
91,18,0,0,0,10.0,10,10.0,17.989270317550666,0,,3.7445161961975426,5,7.8,39.281370990939216,0,,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48151,933,0,0.0,9330.0,False,-0.12551947944434327,1,8.040000000000001,43079,173,0,0.0,3112.143764936265,False,-0.43632622076543665,4,7.404000000000003,47128,163,0,0.0,2932.2510617607586,False,-0.38632933181521506,0,0.2,133159,0,226,0.5,8877.589843952263,False,0.1955876800533169,0,16.913000000000004,31220.0,1082,0,0.0,4051.5665242857413,False,-0.7111272829300808,0,1.6580000000000004,174445,0,115,0.0,6670.0,False,0.06715168104302102,0,0.3620000000000001,149925,681,224,1.0,39742.6136448296,False,0.01922833986070724,0.1875,688079,0.0,0.0,3,0,0,2,2,2.0,7,9,14,136.0,57.0,9,9,14,100,1.2693464010371827,169.12441035697702
92,14,0,0,0,10.0,8,10.0,17.989270317550666,0,,3.7445161961975426,0,,39.748656015935794,30,42.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,48071,941,0,0.0,9410.0,False,-0.12618176399490041,0,8.039000000000001,43079,173,0,0.0,3112.143764936265,False,-0.43632622076543665,0,7.400000000000003,47128,163,0,0.0,2932.2510617607586,False,-0.38632933181521506,0,0.2,133159,0,226,0.0,8983.19625960149,False,0.1960464872949461,30,17.213000000000008,30980.0,1082,0,0.0,4051.5665242857413,False,-0.7132126436974935,0,1.6580000000000004,174445,0,115,0.0,6670.0,False,0.06715168104302102,0,0.36200000000000004,148665,701,234,1.0,41435.807867170995,False,0.016746825698471756,0.125,686499,0.0,0.0,3,0,0,2,1,1.0,2,4,17,68.0,71.0,4,10,17,80,1.1779200290329754,170.30233038601
93,17,0,0,0,10.0,12,10.0,17.989270317550666,0,,3.731921872394662,10,3.6,40.18751166943933,27,42.74074074074074,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47951,953,0,0.0,9530.0,False,-0.12717519082073614,6,8.099,42896,173,0,0.0,3112.143764936265,False,-0.43863723533871984,4,7.440000000000001,46986,163,0,0.0,2932.2510617607586,False,-0.38812257809612327,0,0.2,133499,0,228,1.0,9162.752660632168,False,0.19978083145346254,19,17.373000000000005,30770.0,1082,0,0.0,4037.939465931024,False,-0.7150965371457882,0,1.6580000000000004,174135,0,120,0.5,6960.0,False,0.06616124326952513,0,0.3620000000000001,147821,713,244,1.0,42805.69582031024,False,0.015792067554790026,0.3125,685030,0.0,0.0,6,0,0,2,6,6.0,4,6,14,89.0,56.0,6,11,14,496,1.0990071599953808,171.40133754600538
94,14,0,0,0,10.0,11,10.0,17.989270317550666,0,,3.5527602663844977,19,2.5789473684210527,40.395396468636754,9,44.22222222222222,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47841,964,0,0.0,9640.0,False,-0.1280858320777522,7,8.163,42644,173,0,0.0,3112.143764936265,False,-0.4418196160625852,12,7.556000000000002,46543,163,0,0.0,2932.2510617607586,False,-0.39371700135275955,0,0.2,133804,9,231,1.0,9363.31142665255,False,0.20330230530834031,2,17.374000000000006,30712.0,1082,0,0.0,3844.0866082280263,False,-0.7164426933814645,0,1.6580000000000004,173781,0,127,0.7,7366.0,False,0.06525484264044708,0,0.3620000000000001,147777,705,254,1.0,43210.75451038891,False,0.016743664230756822,0.3375,684074,0.0,0.0,7,0,0,3,7,7.0,5,8,22,108.0,33.0,8,6,22,464,1.3064469499513507,172.70778449595673
95,22,0,0,0,10.0,12,10.0,17.989270317550666,0,,3.5964433700582408,2,6.0,40.05093061081829,3,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47721,976,0,0.0,9760.0,False,-0.12907925890358793,0,8.156000000000002,42644,173,0,0.0,3112.143764936265,False,-0.4418196160625852,2,7.564000000000003,46485,163,0,0.0,2932.2510617607586,False,-0.394449454059046,0,0.2,133814,1,240,1.0,9615.819789966446,False,0.2044862183284376,2,17.392000000000003,30654.0,1082,0,0.0,3891.3517264030165,False,-0.7167413121854449,0,1.6580000000000004,173759,0,128,0.1,7424.0,False,0.06529686121265599,0,0.3620000000000001,147733,697,264,1.0,43227.498635740354,False,0.01652980207974035,0.2625,683782,0.0,0.0,5,0,0,8,3,3.0,4,12,20,182.0,60.0,12,10,20,142,1.430512907973025,174.13829740392976
96,20,0,0,0,10.0,11,10.0,17.989270317550666,0,,3.5905867351039222,1,3.0,39.92660195407051,1,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47611,987,0,0.0,9870.0,False,-0.129989900160604,1,8.166000000000002,42612,173,0,0.0,3112.143764936265,False,-0.4422237279005363,0,7.562000000000002,46485,163,0,0.0,2932.2510617607586,False,-0.394449454059046,0,0.2,133811,0,242,0.2,9662.237672885065,False,0.20466181388539667,1,17.400000000000002,30626.0,1082,0,0.0,3885.014847382444,False,-0.7170121348560127,0,1.6580000000000004,173759,0,128,0.0,7424.0,False,0.06529686121265599,0,0.36200000000000004,147711,688,274,1.0,43361.50214440051,False,0.01679993200314688,0.15,683587,0.0,0.0,4,0,0,3,2,2.0,3,6,20,104.0,95.0,6,14,20,110,1.3860811030026525,175.5243785069324
97,20,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,3.6470631256297943,9,4.222222222222222,40.60298602665318,6,55.333333333333336,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47521,996,0,0.0,9959.999999999998,False,-0.1307349702799808,4,8.205,42480,173,0,0.0,3112.143764936265,False,-0.4438906892320848,5,7.612000000000002,46340,163,0,0.0,2932.2510617607586,False,-0.39628058582476217,0,0.2,134083,0,246,0.9,9988.334562556682,False,0.20844195121366563,1,17.409000000000002,30598.0,1082,0,0.0,3946.1223019314375,False,-0.7169899455115588,0,1.6580000000000004,173427,0,134,0.6,7772.0,False,0.06434844201136902,0,0.3620000000000001,147711,678,284,1.0,44000.82452607085,False,0.01871874726450346,0.3125,683132,0.0,0.0,4,0,0,4,3,3.0,4,8,20,93.0,52.0,8,12,20,400,1.3897925530327484,176.91417105996516
98,20,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,3.6181621876396495,1,1.0,41.365628150312965,6,57.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47431,1005,0,0.0,10049.999999999998,False,-0.1314800403993576,0,8.201,42480,173,0,0.0,3112.143764936265,False,-0.4438906892320848,1,7.617000000000001,46306,163,0,0.0,2932.2510617607586,False,-0.3967099546525853,0,0.2,134402,0,242,0.1,10010.482012375738,False,0.21130996286483267,1,17.418000000000003,30570.0,1082,0,0.0,3914.8514870261006,False,-0.7173690937064416,0,1.6580000000000004,173427,0,134,0.0,7772.0,False,0.06434844201136902,0,0.36200000000000004,147369,674,294,1.0,44932.43337331094,False,0.019461902280740944,0.1375,682957,0.0,0.0,4,0,0,2,2,2.0,5,7,28,100.0,88.0,7,13,28,410,1.498511239013169,178.41268229897832
99,28,0,0,0,10.0,15,10.0,17.989270317550666,0,,3.589554102623495,4,3.0,42.28824795705514,10,53.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47281,1020,0,0.0,10200.0,False,-0.13272182393165224,4,8.241,42346,173,0,0.0,3112.143764936265,False,-0.44558290755350527,0,7.616000000000001,46306,163,0,0.0,2932.2510617607586,False,-0.3967099546525853,0,0.2,134920,0,236,0.4,9980.026517865013,False,0.2156785525765719,0,17.417000000000005,30570.0,1082,0,0.0,3883.8975390386217,False,-0.7175035731829617,0,1.6580000000000004,173107,0,139,0.5,8062.0,False,0.06329797770614612,0,0.3620000000000001,147159,669,304,1.0,45922.837883269895,False,0.021173872501455283,0.2375,682661,0.0,0.0,7,0,0,6,2,2.0,10,16,27,226.0,71.0,16,12,27,680,1.6782242939807475,180.09090659295907
100,27,0,0,0,9.999999999999998,12,10.0,17.989270317550666,0,,3.577140166284167,19,3.526315789473684,42.11104459676894,1,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47161,1032,0,0.0,10319.999999999998,False,-0.13371525075748794,5,8.287,42201,173,0,0.0,3112.143764936265,False,-0.4474140393192214,14,7.756000000000002,45758,163,0,0.0,2932.2510617607586,False,-0.4036303698774988,0,0.2,134853,9,246,1.0,10391.511232301717,False,0.21688408536207818,1,17.427000000000007,30542.0,1082,0,0.0,3870.4656599194686,False,-0.7178052200928008,0,1.6580000000000004,173107,0,139,0.0,8062.0,False,0.06329797770614612,0,0.36200000000000004,147137,660,314,1.0,46005.289433867496,False,0.021289278162550336,0.25,681731,0.0,0.0,4,0,0,4,6,6.0,8,12,27,201.0,105.0,12,15,27,120,1.6828659470193088,181.77377253997838
101,27,0,0,0,9.999999999999998,11,10.0,17.989270317550666,0,,3.577140166284167,0,,41.72813095631772,2,22.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,47051,1043,0,0.0,10429.999999999998,False,-0.13462589201450403,0,8.282,42201,173,0,0.0,3112.143764936265,False,-0.4474140393192214,0,7.742000000000002,45758,163,0,0.0,2932.2510617607586,False,-0.4036303698774988,0,0.2,134897,0,253,0.9,10557.217131948384,False,0.21798631104871224,0,17.426000000000005,30542.0,1082,0,0.0,3870.4656599194686,False,-0.7178052200928008,0,1.6580000000000004,173107,0,139,0.0,8062.0,False,0.06329797770614612,0,0.3620000000000001,147093,652,324,1.0,45998.741383519155,False,0.021005508585352144,0.2375,681621,0.0,0.0,5,0,0,2,0,0.0,11,13,22,202.0,85.0,13,14,22,154,1.702143585018348,183.47591612499673
102,22,0,0,0,10.0,13,10.0,17.989270317550666,0,,3.2443009896970536,45,2.6,42.28220028342287,27,44.22222222222222,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46921,1056,0,0.0,10560.0,False,-0.1357021044091594,29,8.572000000000001,41136,173,0,0.0,3112.143764936265,False,-0.46086338642603325,16,7.902000000000002,45142,163,0,0.0,2932.2510617607586,False,-0.4114095227580585,0,0.2,135150,1,258,1.0,10912.051974112797,False,0.22172620939677815,22,17.646000000000008,30020.0,1116,0,0.0,3620.639904501912,False,-0.7234262481557507,0,1.6580000000000004,172775,0,145,0.6,8410.0,False,0.06234955850485915,0,0.3620000000000001,146231,663,334,1.0,47405.09878790936,False,0.02005215941819096,0.325,678347,0.0,0.0,5,0,0,2,9,9.0,9,11,19,161.0,60.0,11,11,19,440,1.39704441500362,184.87296054000035
103,19,0,0,0,9.999999999999998,11,10.0,17.989270317550666,0,,3.155904842025972,61,2.9836065573770494,42.86193846769911,3,64.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46811,1067,0,0.0,10669.999999999998,False,-0.13661274566617548,32,8.863000000000001,39647,173,0,0.0,3112.143764936265,False,-0.47966721538569784,29,8.176000000000002,44110,163,0,0.0,2932.2510617607586,False,-0.4244421295319832,0,0.2,135306,0,264,0.9,11315.551755472565,False,0.22483469934081987,0,17.624000000000002,29874.0,1169,0,0.0,3689.2527603283615,False,-0.724396753960759,0,1.6580000000000004,172775,0,145,0.0,8410.0,False,0.06234955850485915,0,0.3620000000000001,146039,656,344,1.0,48069.43163481062,False,0.020893529844623233,0.2375,675534,0.0,0.0,5,0,0,4,6,6.0,5,9,15,136.0,60.0,9,10,15,302,1.3281739570084028,186.20113449700875
104,15,0,0,0,9.999999999999996,5,10.0,17.989270317550666,0,,3.501600401038294,18,6.611111111111111,43.413225285434706,3,62.0,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46761,1072,0,0.0,10719.999999999996,False,-0.1370266735102737,8,8.911000000000001,39376,173,0,0.0,3112.143764936265,False,-0.48308953751334666,10,8.247000000000002,43795,163,0,0.0,2932.2510617607586,False,-0.4284201054368148,0,0.2,135373,8,271,1.0,11792.996855561112,False,0.22749112355571866,0,17.624000000000002,29874.0,1169,0,0.0,4093.370868813766,False,-0.7226410621923495,0,1.6580000000000004,172589,0,148,0.3,8584.0,False,0.061755295840761615,0,0.36200000000000004,146039,646,354,1.0,48576.94353439082,False,0.02241673880172284,0.2875,674779,0.0,0.0,3,0,0,2,7,7.0,6,8,13,116.0,21.0,8,7,13,236,2.1698338229907677,188.37096831999952
105,13,0,0,0,9.999999999999998,12,10.0,17.989270317550666,0,,3.501600401038294,0,,41.91309014972329,16,33.125,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46641,1084,0,0.0,10839.999999999998,False,-0.1380201003361094,0,8.903,39376,173,0,0.0,3112.143764936265,False,-0.48308953751334666,0,8.237000000000002,43795,163,0,0.0,2932.2510617607586,False,-0.4284201054368148,0,0.2,135629,0,275,0.8,11526.099791173905,False,0.22855597365135324,12,17.744000000000003,29506.0,1169,0,0.0,4093.370868813766,False,-0.725838615369049,0,1.6580000000000004,172439,0,151,0.3,8758.0,False,0.06137712869088137,0,0.3620000000000001,145659,649,364,1.0,48313.595507170416,False,0.019345337160536227,0.2625,674017,0.0,0.0,6,0,0,0,3,3.0,6,6,17,105.0,36.0,6,7,17,376,1.3671633730409667,189.7381316930405
106,17,0,0,0,10.0,12,10.0,17.989270317550666,0,,3.5540882801724316,37,3.7837837837837838,38.981037379786684,23,26.391304347826086,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46521,1096,0,0.0,10960.0,False,-0.13901352716194512,0,8.903000000000002,39376,173,0,0.0,3112.143764936265,False,-0.48308953751334666,37,8.607000000000001,41989,163,0,0.0,2932.2510617607586,False,-0.451227167291183,0,0.2,135691,0,282,0.9,10992.652541099846,False,0.22677712941879202,21,17.942000000000004,28631.0,1197,0,0.0,4254.243671366401,False,-0.7327425810190186,0,1.6580000000000004,172315,0,153,0.2,8874.0,False,0.06098095358148302,0,0.36200000000000004,145176,660,374,1.0,47419.48467065921,False,0.013762537053355117,0.2625,670671,0.0,0.0,5,0,0,1,6,6.0,7,8,21,118.0,58.0,8,9,21,244,1.6676471440005116,191.405778837041
