index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,39,0,0,0,10.0,20,10.0,15.02458208934011,10,8.5,19.16383868277654,19,12.0,33.160206593648084,11,45.09090909090909,47.00000000000003,0,,0,2.5940000000000007,44595,3,24,1.0,390.58997014416263,False,0.2666580409228269,5,10.654000000000002,9768.0,840,0,0.0,8400.0,False,-0.6049885467039959,0,0.2,45149,617,360,1.0,16169.149074922403,False,0.02731820096223709,19,17.643,-2965.0,778,0,0.0,11689.124865506605,False,-0.9444293019268729,0,0.2,44419,959,542,1.0,36350.95327053996,False,-0.07209705838788608,0,0.29900000000000004,69241,12,111,1.0,3910.748996088256,False,0.05541780808864962,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,98357,29,234,1.0,11959.645991215802,False,0.05090320594268809,0.625,407847,0.0,0.0,11,0,0,19,5,5.0,20,39,37,333.0,144.0,21,18,37,741,4.188147989974823,549.6343757357099
81,37,0,0,0,10.0,20,10.0,16.175021708084326,81,19.234567901234566,18.856116135901413,15,13.066666666666666,33.878264324619074,10,44.0,47.00000000000003,0,,32,2.9140000000000006,44987,1,10,1.0,171.75021708084327,False,0.27464933425356813,25,10.899,9183.0,852,0,0.0,8520.0,False,-0.61983541189446,0,0.2,44298,660,369,1.0,17633.421181483278,False,0.025024327275109823,14,17.764000000000003,-18047.0,806,0,0.0,13037.067496715967,False,-1.2224799539087194,0,0.2,44696,963,542,1.0,36520.4591028166,False,-0.06673441917328854,0,0.29900000000000004,69208,3,121,1.0,4155.838331686612,False,0.056745221705999466,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,97917,29,244,1.0,12450.46966541396,False,0.048943271584329415,0.625,391525,0.0,0.0,11,0,0,22,12,43.51703010033445,13,35,31,255.0,147.0,18,19,31,673,3.8517263550311327,553.486102090741
82,31,0,0,0,10.0,20,10.0,15.793066201945502,15,9.0,18.609037432463506,10,12.0,34.308528347189494,5,46.0,47.00000000000003,0,,0,2.882000000000001,44917,0,18,0.8,284.27519163501904,False,0.27426084092128367,15,11.024000000000003,8843.0,865,0,0.0,8650.0,False,-0.6276123412799411,0,0.2,44163,665,379,1.0,17555.214211197424,False,0.021664423667426613,10,17.85,-19660.0,806,0,0.0,12729.211358768074,False,-1.2565786854107832,0,0.2,44636,958,552,1.0,36765.76550794864,False,-0.06580564567620859,0,0.29900000000000004,69378,0,124,0.8,4254.257515051498,False,0.05999479316798222,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,97687,24,254,1.0,12761.404680332555,False,0.04819256408616051,0.575,389247,0.0,0.0,10,0,0,16,5,5.0,16,32,35,229.0,108.0,15,16,35,430,3.9209103810135275,557.4070124717546
83,35,0,0,0,10.0,20,10.0,15.642386487538843,5,8.0,18.33533755359679,10,11.5,34.26468477205989,21,34.0,47.00000000000003,0,,0,2.882000000000001,44787,3,28,1.0,467.9868216510876,False,0.2731821331643771,5,11.059000000000003,8718.0,872,0,0.0,8720.0,False,-0.630157518169735,0,0.2,44123,660,389,1.0,17456.421390124786,False,0.019939223726550482,10,17.94,-21407.0,806,0,0.0,12607.763508956308,False,-1.2914647081230817,0,0.2,44900,948,556,1.0,36433.06473407506,False,-0.06435808403691884,0,0.29900000000000004,69713,0,119,1.0,4077.4974878751264,False,0.0636506973811493,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,96973,35,264,1.0,13607.263967022103,False,0.0452608400583287,0.625,387090,0.0,0.0,11,0,0,19,3,3.0,15,34,33,264.0,93.0,18,17,33,914,4.555792985018343,561.9628054567729
84,33,0,0,0,10.0,20,10.0,15.939015841413589,17,20.0,18.02166724052269,15,13.133333333333333,33.56731396172348,26,30.0,47.00000000000003,0,,0,2.882000000000001,44977,4,26,1.0,454.4144118767533,False,0.2783633722445174,5,11.104000000000003,8573.0,881,0,0.0,8810.0,False,-0.6329854924917282,0,0.2,44116,655,398,1.0,17612.678937853932,False,0.021311889091183808,14,18.070000000000004,-51796.0,818,0,0.0,13038.114958276316,False,-1.873768623274959,0,0.2,44780,948,566,1.0,36083.640246351,False,-0.06872690973382696,0,0.29900000000000004,70416,0,98,0.5,3289.596768248901,False,0.06823206119547655,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96193,51,274,1.0,14589.933012047904,False,0.042353338497264886,0.5625,356542,0.0,0.0,11,0,0,18,5,82.06333333333333,13,31,38,189.0,103.0,13,20,38,1013,4.067655728023965,566.0304611847969
85,38,0,0,1,10.0,20,10.0,15.784968601207636,25,14.4,17.955852602582837,6,15.5,34.60270874268111,13,46.0,47.00000000000002,10,47.0,7,2.9520000000000004,45044,6,23,1.0,423.05427782777565,False,0.27981468677112886,5,11.149000000000001,8438.0,889,0,0.0,8890.0,False,-0.6356720680976217,0,0.2,43849,670,402,1.0,17794.181709047414,False,0.017910588106906933,0,18.056,-65027.88888888889,818,0,0.0,12912.104315787847,True,-2.1303376573969466,0,0.2,44720,943,576,1.0,36863.52924001993,False,-0.06383579975673798,0,0.29900000000000004,70981,0,86,0.1,2975.8329518705755,False,0.07428201956677172,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96065,54,274,1.0,14746.546272104786,False,0.04185281605161398,0.5125,408380,0.0,0.1,16,0,0,19,3,190.62541806020067,15,34,36,279.0,105.0,18,20,36,1681,4.539239524048753,570.5697007088456
86,36,0,0,0,10.0,20,10.0,15.615573467330623,5,8.0,18.099885126995463,2,33.0,34.99439564005294,5,46.0,47.00000000000002,0,,0,2.945000000000001,44954,5,33,1.0,565.3139244219105,False,0.2792810430194551,5,11.194000000000003,8273.0,900,0,0.0,9000.0,False,-0.6387828398518142,0,0.2,43875,665,410,1.0,17805.309257843004,False,0.018519715715031533,0,18.056,-65027.88888888889,818,0,0.0,12773.53909627645,True,-2.131674694908153,0,0.2,44917,934,581,1.0,37237.036575484526,False,-0.05814702054993829,0,0.29900000000000004,70948,0,87,0.1,3044.5124206846062,False,0.07430187984141684,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95835,49,284,1.0,15062.7253863626,False,0.041128518408804174,0.5125,408085,0.0,0.1,12,0,0,15,4,4.0,14,29,31,234.0,110.0,13,23,31,496,3.8683939009788446,574.4380946098245
87,31,0,0,0,10.0,20,10.0,15.863710796767528,17,18.88235294117647,20.175379819221053,33,32.0,34.767872904912736,23,33.47826086956522,47.000000000000014,10,47.0,0,2.9450000000000007,45130,5,31,1.0,541.7750346997934,False,0.28392544094765126,5,11.239000000000003,8123.0,910,0,0.0,9100.0,False,-0.6416108141738073,0,0.2,44610,672,387,1.0,18468.285645466327,False,0.03910113903919803,0,18.056,-65027.88888888889,818,0,0.0,12976.515431755837,True,-2.129716144448087,0,0.2,44091,957,586,1.0,39681.81200927341,False,-0.05227095370991271,0,0.29900000000000004,71488,0,69,0.0,2398.983230438979,False,0.07752218588187454,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,95535,62,284,1.0,15503.608120104593,False,0.04032718652792819,0.5,408260,0.0,0.1,18,0,0,18,4,239.60829307568437,14,32,30,222.0,111.0,14,17,30,2772,3.7603861929965205,578.198480802821
88,30,0,0,0,10.0,20,10.0,15.503518131575296,15,10.666666666666666,20.23953228908402,1,33.0,34.767872904912736,0,,47.000000000000014,0,,0,2.9450000000000007,45040,4,41,1.0,675.6442433945872,False,0.2832731574813296,15,11.384000000000002,7828.0,921,0,0.0,9210.0,False,-0.6483979525465908,0,0.2,44483,677,396,1.0,18510.73656155375,False,0.037059868786461815,0,18.056,-65027.88888888889,818,0,0.0,12681.877831628592,True,-2.1325591488107336,0,0.2,44091,947,596,1.0,39888.48932909056,False,-0.05073905742024252,0,0.29900000000000004,71455,0,70,0.1,2433.7511033438914,False,0.07729069275211152,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95535,52,294,1.0,15625.929391055466,False,0.04094320976932332,0.5125,407715,0.0,0.1,10,0,0,14,5,5.0,15,29,32,219.0,81.0,13,17,32,233,3.5328598729684018,581.7313406757894
89,32,0,0,0,10.0,20,10.0,14.85535804998557,19,8.210526315789474,20.23953228908402,0,,35.08944503429855,5,44.0,47.00000000000001,9,47.0,0,2.9450000000000007,44970,5,46,1.0,733.3464702993363,False,0.2821094775359766,14,11.509,7536.0,930,0,0.0,9300.0,False,-0.6553830491219139,0,0.2,44327,686,406,1.0,18408.025731658214,False,0.03305825901866353,0,18.056,-65027.88888888889,818,0,0.0,12151.682884888196,True,-2.1376750829141375,0,0.2,44311,937,601,1.0,40053.19822048515,False,-0.04625694342787251,0,0.29900000000000004,71455,0,70,0.0,2456.2611524008985,False,0.0774575376708537,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95738,47,295,1.0,15514.203916612034,False,0.042425208326763005,0.5,407620,0.0,0.1,15,0,0,18,3,3.0,15,33,30,255.0,146.0,15,17,30,883,3.790350449969992,585.5216911257594
90,30,0,0,0,10.0,20,10.0,14.988228103006605,48,15.520833333333334,20.23953228908402,0,,35.08944503429855,0,,47.000000000000014,8,47.0,0,2.9450000000000007,45326,3,34,1.0,539.5997555022245,False,0.28943751245018834,26,11.755,7040.0,942,0,0.0,9420.0,False,-0.6677130171658041,0,0.2,43582,724,416,1.0,19271.122578835733,False,0.027009172284107125,0,18.056,-65027.88888888889,818,0,0.0,12260.370588259404,True,-2.1366263382368906,0,0.2,44311,927,611,1.0,40201.6973479373,False,-0.04515626502462794,0,0.29900000000000004,71455,0,70,0.0,2456.2611524008985,False,0.0774575376708537,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96114,37,297,1.0,15257.30946626905,False,0.04491861379223554,0.5,407111,0.0,0.1,14,0,0,20,4,4.0,11,31,30,207.0,79.0,14,16,30,1012,3.889360236003995,589.4110513617634
91,30,0,0,0,10.0,20,10.0,14.73905541004281,8,8.0,19.80568453313325,10,12.0,35.48490703332428,6,44.0,47.000000000000014,0,,0,2.9450000000000007,45176,8,44,1.0,728.5184380418837,False,0.2878668368830333,8,11.809000000000003,6886.0,947,0,0.0,9470.0,False,-0.6713611040411753,0,0.2,43638,722,416,1.0,18880.762771834343,False,0.02432323489747137,0,18.056,-65027.88888888889,818,0,0.0,12056.54732541502,True,-2.138593060831784,0,0.2,44515,922,615,1.0,40084.05896504329,False,-0.043004099105789666,0,0.29900000000000004,71395,0,75,0.5,2661.368027499321,False,0.07808835147424563,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,95850,33,307,1.0,15600.001932099705,False,0.04398538487001649,0.5625,406743,0.0,0.1,11,0,0,14,3,191.48663446054752,17,31,34,214.0,75.0,15,15,34,584,4.465367109980434,593.8764184717438
92,34,0,0,0,10.0,20,10.0,14.621542657820065,6,10.666666666666666,19.80568453313325,0,,34.71580363845471,5,16.0,47.00000000000001,5,47.0,0,2.9450000000000007,45120,6,53,1.0,834.9417608644634,False,0.2877879833837343,5,11.851000000000003,6711.0,959,0,0.0,9590.0,False,-0.6746132745114675,0,0.2,43574,718,426,1.0,18935.48923942957,False,0.023616207103994508,0,18.056,-65027.88888888889,818,0,0.0,11960.421894096813,True,-2.13952059017794,0,0.2,44515,912,625,1.0,39760.161568251715,False,-0.04540483287192242,0,0.29900000000000004,71475,0,70,0.0,2430.1062546918297,False,0.07756015783666756,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96005,28,312,1.0,15636.042501876735,False,0.04572808286351511,0.5,406683,0.0,0.1,13,0,0,18,3,5421.990740740741,16,34,31,240.0,118.0,15,19,31,539,4.353777894983068,598.2301963667269
93,31,0,0,0,10.0,20,10.0,15.148340444768973,50,17.12,19.843715912865356,16,20.25,35.18990728918321,5,46.0,47.000000000000014,11,47.0,0,2.9450000000000007,45525,3,44,1.0,696.5269795698348,False,0.29728411215137923,31,12.156,6118.0,972,0,0.0,9720.0,False,-0.6895449789315913,0,0.2,43042,758,420,1.0,19816.802740538333,False,0.021853436455848668,0,18.056,-65027.88888888889,818,0,0.0,12391.34248382102,True,-2.135362569898074,0,0.2,44541,908,630,1.0,40187.735641067164,False,-0.041850220573785436,0,0.29900000000000004,71355,0,80,1.0,2815.192583134657,False,0.07863554050768375,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96292,23,311,1.0,15426.367867651217,False,0.04756286508088606,0.625,406156,0.0,0.1,18,0,0,16,4,4.0,13,29,36,159.0,68.0,13,18,36,1746,7.394403851008974,605.6246002177359
94,36,0,0,0,10.0,20,10.0,14.883300932408417,38,13.394736842105264,19.92145645064511,1,33.0,35.6720485962882,5,46.0,47.000000000000014,0,,0,2.945000000000001,45724,3,41,1.0,640.2153382287452,False,0.3021155416734361,25,12.375000000000002,5553.0,982,0,0.0,9820.0,False,-0.7041090466898561,0,0.2,42566,786,429,1.0,20244.57935019977,False,0.016795122835691928,0,18.056,-65027.88888888889,818,0,0.0,12174.540162710085,True,-2.1374545294595286,0,0.2,44771,898,635,1.0,40541.21875132232,False,-0.03582066803550121,0,0.29900000000000004,71322,0,81,0.1,2889.435936299344,False,0.078696640400689,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96062,18,321,1.0,15729.096874733194,False,0.046770831233610956,0.5125,405281,0.0,0.1,12,0,0,12,5,5.0,21,33,30,213.0,91.0,16,20,30,762,4.253665779018775,609.8782659967546
95,30,0,0,0,10.0,20,10.0,14.734492357544717,5,8.0,21.344068537319725,30,28.566666666666666,34.733701935817024,20,30.0,47.00000000000001,13,47.0,0,2.9450000000000007,45624,3,51,1.0,781.4591102347806,False,0.30128473615331547,5,12.400000000000002,5398.0,992,0,0.0,9920.0,False,-0.7070784197279488,0,0.2,43383,781,409,1.0,20237.362563006194,False,0.032492208913950764,0,18.056,-65027.88888888889,818,0,0.0,12052.81474847158,True,-2.1386290770514704,0,0.2,44232,912,640,1.0,41695.35974495848,False,-0.03525630951882299,0,0.29900000000000004,71604,0,72,0.6,2500.8265393788256,False,0.07999663894111014,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,96073,28,318,1.0,15918.543654202878,False,0.04783570024174779,0.575,405597,0.0,0.1,23,0,0,16,1,1.0,15,31,28,210.0,90.0,15,15,28,2268,3.7829537950456142,613.6612197918002
96,28,0,0,0,10.0,20,10.0,14.734492357544717,0,,22.840371665129002,22,34.0,33.76757834776016,21,28.761904761904763,47.00000000000001,10,47.0,0,2.9450000000000007,45534,2,61,1.0,918.8040338102277,False,0.30068159884915907,0,12.395000000000001,5288.0,1003,0,0.0,10030.0,False,-0.7086338056050451,0,0.2,44131,771,397,1.0,20427.92115872319,False,0.0487660770265466,0,18.056,-65027.88888888889,818,0,0.0,12052.81474847158,True,-2.1386290770514704,0,0.2,44682,902,640,1.0,42213.26538451286,False,-0.024746765509555086,0,0.29900000000000004,71010,12,71,1.0,2671.582522672519,False,0.07245680662540036,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95939,39,318,1.0,16262.935555562648,False,0.04822041817613609,0.625,405867,0.0,0.1,18,0,0,17,0,0.0,15,32,29,228.0,36.0,16,12,29,2022,3.8342653270228766,617.4954851188231
97,29,0,0,0,10.0,20,10.0,14.448706188974743,10,8.5,22.900676559398093,1,33.0,34.18754380248391,5,44.0,47.0,9,47.0,0,2.9450000000000007,45404,5,71,1.0,1075.8581394172068,False,0.29922595711966865,10,12.495000000000001,5093.0,1010,0,0.0,10100.0,False,-0.7131585645202342,0,0.2,44079,771,406,1.0,20437.627154815153,False,0.04785621941038979,0,18.056,-65027.88888888889,818,0,0.0,11819.04166258134,True,-2.1408847901809835,0,0.2,44649,893,650,1.0,42672.20763915704,False,-0.021834269922343944,0,0.29900000000000004,71230,2,76,1.0,2644.054682107573,False,0.07551405824444532,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96142,34,319,1.0,16155.376489284452,False,0.04972339921882119,0.625,405880,0.0,0.1,13,0,0,10,2,2.0,18,28,23,159.0,63.0,13,16,23,876,3.2908397869905457,620.7863249058137
98,23,0,0,0,10.0,20,10.0,14.532113832268788,35,15.0,23.24704489414576,6,32.0,33.83753794767616,10,30.0,47.0,13,47.0,0,2.9450000000000007,45679,2,66,1.0,979.11951292974,False,0.30563501474689264,20,12.685000000000002,4643.0,1023,0,0.0,10230.0,False,-0.7240462656599078,0,0.2,43746,796,410,1.0,21098.851017085715,False,0.047810133709191,0,18.056,-65027.88888888889,818,0,0.0,11887.269114795869,True,-2.1402264528058,0,0.2,44757,889,650,1.0,42661.02257688509,False,-0.02031617764471898,0,0.29900000000000004,71230,0,78,0.2,2639.3279599187404,False,0.07547902368821145,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,96453,34,316,1.0,16002.47629022099,False,0.052085836901690004,0.525,405791,0.0,0.1,17,0,0,10,4,4.0,13,23,28,117.0,90.0,8,15,28,1648,3.036636415985413,623.8229613217991
99,28,0,0,0,10.0,20,10.0,14.839558551013669,25,17.4,23.24704489414576,0,,32.896060044375304,6,16.0,47.0,0,,0,2.9450000000000007,45914,3,61,1.0,935.2130716118338,False,0.31165992296049094,10,12.765000000000002,4433.0,1032,0,0.0,10320.0,False,-0.7287124232911966,0,0.2,43311,811,420,1.0,21798.640840413304,False,0.04616774904872159,0,18.056,-65027.88888888889,818,0,0.0,12138.75889472918,True,-2.1377997885199025,0,0.2,44757,879,660,1.0,42145.55209124183,False,-0.024136854848633118,0,0.29900000000000004,71326,0,72,0.0,2368.516323195022,False,0.07489487031334321,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,96357,30,326,1.0,16308.88180133126,False,0.05266199551449528,0.5,405381,0.0,0.1,10,0,0,14,2,2.0,10,24,30,208.0,114.0,15,13,30,641,3.6626251470297575,627.4855864688288
100,30,0,0,0,10.0,20,10.0,14.67203210583679,30,13.5,23.24704489414576,0,,33.5094368138001,26,35.92307692307692,47.0,11,47.0,0,2.9450000000000007,45864,2,66,1.0,988.3541189852281,False,0.31099734338657314,25,13.005000000000003,4133.0,1043,0,0.0,10430.0,False,-0.7356409603800798,0,0.2,42906,831,430,1.0,22188.687984433047,False,0.042115558149996665,0,18.056,-65027.88888888889,818,0,0.0,12001.722262574494,True,-2.13912207645223,0,0.2,45241,869,659,1.0,42284.400873306935,False,-0.015932870279974688,0,0.29900000000000004,71776,0,57,0.0,1910.0378983866058,False,0.07816743676351652,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95940,46,325,1.0,16816.434093434804,False,0.05101796930710595,0.5,405143,0.0,0.1,15,0,0,16,2,2.0,6,22,32,207.0,124.0,14,16,32,1691,4.117563550011255,631.6031500188401
101,32,0,0,0,10.0,20,10.0,14.376671901532594,10,8.0,23.382632972377902,2,33.0,33.48233982097965,21,33.333333333333336,47.0,8,47.0,0,2.9450000000000007,45894,0,63,0.7,905.7303297965534,False,0.31067744591211444,0,12.980000000000002,3983.0,1058,0,0.0,10580.0,False,-0.7377619411215747,0,0.2,42892,831,438,1.0,22188.607592075106,False,0.04184460604495641,0,18.056,-65027.88888888889,818,0,0.0,11760.117615453662,True,-2.1414533575429786,0,0.2,45908,860,648,1.0,41805.62056023981,False,-0.009593965428564248,0,0.29900000000000004,71743,0,58,0.1,1941.9757096168196,False,0.0779149671619142,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95616,57,327,1.0,17277.49336979584,False,0.0500765154648623,0.475,405319,0.0,0.1,19,0,0,13,0,0.0,10,23,25,240.0,82.0,15,17,25,1422,3.41821583599085,635.021365854831
102,25,0,0,0,10.0,20,10.0,14.247614397351532,5,9.0,23.528932094840894,2,33.0,33.972174330391,6,44.0,47.00000000000001,12,47.0,0,2.945000000000001,45804,0,72,0.9,1025.8282366093104,False,0.3098304380052785,5,13.030000000000001,3823.0,1069,0,0.0,10690.0,False,-0.7407313141596674,0,0.2,42913,826,446,1.0,22262.433206511403,False,0.042962225544322434,0,18.056,-65027.88888888889,818,0,0.0,11654.548577033553,True,-2.1424720097335315,0,0.2,46139,851,652,1.0,42172.97887612453,False,-0.0034467455592773013,0,0.29900000000000004,71710,0,59,0.1,2004.358285493069,False,0.07788815474438222,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95916,53,325,1.0,17075.525239510724,False,0.05208104730674296,0.5,405588,0.0,0.1,16,0,0,11,1,1.0,10,21,33,216.0,69.0,12,13,33,1094,3.2485571280121803,638.2699229828431
103,33,0,0,0,10.0,20,10.0,15.212373353516812,43,19.41860465116279,23.528932094840894,0,,33.17745483371553,29,30.0,47.00000000000001,0,,0,2.9450000000000007,46412,1,52,1.0,801.0434143828742,False,0.32384609335684617,13,13.155000000000001,3568.0,1078,0,0.0,10780.0,False,-0.746670060235853,0,0.2,42078,859,456,1.0,23796.62174591839,False,0.04165175948433346,0,18.056,-65027.88888888889,818,0,0.0,12443.721403176753,True,-2.1348571574993347,0,0.2,46139,841,662,1.0,41751.306991680874,False,-0.00657218571792171,0,0.29900000000000004,72580,0,30,0.0,995.3236450114659,False,0.08330608411909235,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,95046,72,335,1.0,18133.77674802752,False,0.04864768766066464,0.5,405106,0.0,0.1,11,0,0,10,2,2.0,3,13,25,189.0,104.0,13,20,25,1788,4.140714314009529,642.4106372968527
104,25,0,0,0,10.0,20,10.0,15.109671781374173,21,14.095238095238095,25.365291530132712,43,30.41860465116279,33.17745483371553,0,,47.0,7,47.0,0,2.9450000000000007,46548,3,46,1.0,725.0449019432119,False,0.32661752922631165,5,13.192000000000002,3433.0,1086,0,0.0,10860.0,False,-0.7493566358417466,0,0.2,43090,870,423,1.0,23874.932767041668,False,0.06193728788299112,0,18.056,-65027.88888888889,818,0,0.0,12359.711517164074,True,-2.135667782050771,0,0.2,45443,856,672,1.0,44007.93919805044,False,-0.00016351509049746326,0,0.29900000000000004,71968,8,40,1.0,1530.0205255896828,False,0.07819695607333209,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95375,62,338,1.0,17943.002199690363,False,0.051000685916472874,0.625,405140,0.0,0.1,14,0,0,7,1,1.0,4,11,21,168.0,55.0,11,14,21,2093,3.322424547979608,645.7330618448323
105,21,0,0,0,10.0,20,10.0,14.2867668496371,32,9.0,24.920360416293136,5,12.0,34.247524448942464,38,37.921052631578945,47.0,10,47.0,0,2.9450000000000007,46448,3,56,1.0,830.0589435796776,False,0.32527443997030164,32,13.507,2805.0,1096,0,0.0,10960.0,False,-0.765702327422867,0,0.2,42862,892,428,1.0,23409.710288049755,False,0.05304826786106908,0,18.056,-65027.88888888889,818,0,0.0,11686.575283003149,True,-2.142162979030208,0,0.2,46464,851,659,1.0,43776.34532611854,False,0.013255250126883021,0,0.29900000000000004,72328,0,33,0.8,1130.1683068151012,False,0.08056989761640643,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94404,90,338,1.0,18968.27720040482,False,0.046383958987967815,0.6,404594,0.0,0.1,17,0,0,4,2,2.0,6,10,29,165.0,77.0,10,11,29,2171,3.5461888290010393,649.2792506738333
106,29,0,0,0,10.0,20,10.0,14.2867668496371,0,,24.920360416293136,0,,34.39567349574129,14,36.0,47.0,10,47.0,0,2.9450000000000007,46348,3,66,1.0,972.9266120760486,False,0.32446659613806234,0,13.475000000000001,2705.0,1106,0,0.0,11060.0,False,-0.7671163145838635,0,0.2,42862,882,438,1.0,23516.046223716316,False,0.05407431996329765,0,18.056,-65027.88888888889,818,0,0.0,11686.575283003149,True,-2.142162979030208,0,0.2,46704,841,661,1.0,43693.563290787526,False,0.01619943735944967,0,0.29900000000000004,72592,0,27,0.0,928.6831843850149,False,0.08299003220066567,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94370,94,338,1.0,19119.193308599682,False,0.046801533538469185,0.5,404864,0.0,0.1,14,0,0,12,0,0.0,5,17,34,216.0,52.0,17,12,34,1174,4.320170380990021,653.5994210548233
107,34,0,0,0,10.0,20,10.0,15.08370080572465,31,20.580645161290324,24.684040689919513,16,22.6875,34.561404555879214,13,36.46153846153846,46.99999999999999,9,47.0,0,2.9450000000000007,46826,5,50,1.0,804.1850402862325,False,0.33559832923681787,5,13.525000000000002,2570.0,1114,0,0.0,11140.0,False,-0.7698028901897571,0,0.2,42587,903,432,1.0,24284.087405614588,False,0.05617823348657401,0,18.056,-65027.88888888889,818,0,0.0,12338.467259082763,True,-2.135872771225202,0,0.2,46815,847,658,1.0,43648.786662130355,False,0.017513020413667427,0,0.29900000000000004,72592,0,27,0.0,933.1579230087387,False,0.083023199049844,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,94319,97,339,1.0,19285.45624192028,False,0.04712516866895778,0.5,404992,0.0,0.1,19,0,0,12,1,1.0,6,18,27,270.0,81.0,18,16,27,2058,2.978584909986239,656.5780059648096
