index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
78,17,0,0,0,10.0,10,10.0,20.811970564707796,34,23.676470588235293,29.465204198097517,7,30.857142857142858,38.01285954123815,13,35.76923076923077,47.00000000000001,8,47.0,4,2.841,51306,28,10,1.0,488.1197056470779,False,0.23633105940194604,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,53310,739,201,1.0,21302.552291136664,False,0.07023084374486875,1,9.975000000000001,7072.0,1185,0,0.0,24662.18511917874,False,-0.6753381206145945,0,0.7670000000000001,90135,0,17,0.2,646.2186122010486,False,0.07222318859835859,3,12.335000000000004,19240,1131,0,0.0,33325.14594804829,False,-0.5744375869848379,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,8,6.859000000000003,29705,1915,0,0.0,72794.62602147106,False,-0.3807165728804991,0.275,357595,0.0,0.1,9,0,0,6,9,3607.480555555556,4,10,13,146.0,81.0,10,7,13,1418,1.3832416674122214,210.15650499239564
79,13,0,0,0,10.0,11,10.0,21.19641828376263,18,26.166666666666668,29.465204198097517,0,,38.01285954123815,0,,47.00000000000001,11,47.0,8,2.9170000000000007,51491,29,10,1.0,501.96418283762625,False,0.2409339526913569,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,53256,731,211,1.0,21711.739851229057,False,0.07275065132210908,0,9.974000000000002,6655.0,1201,0,0.0,25456.898358798917,False,-0.675666803102211,0,0.7670000000000001,90135,0,17,0.0,646.2186122010486,False,0.07222318859835859,0,12.332000000000003,19240,1131,0,0.0,33325.14594804829,False,-0.5744375869848379,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,6.961000000000003,29508,1915,0,0.0,72794.62602147106,False,-0.3825621790262739,0.25,357112,0.0,0.1,7,0,0,6,9,4261.519444444445,3,9,19,128.0,72.0,9,4,19,191,1.4828478256240487,211.6393528180197
80,19,0,0,0,10.0,13,10.0,21.19641828376263,0,,30.18387178258441,16,36.4375,39.001265569906494,5,70.0,47.00000000000001,9,47.0,0,2.9090000000000007,51361,32,20,1.0,743.9283656752525,False,0.24071767514480108,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,53826,721,206,1.0,21500.495169805243,False,0.08052084172583199,1,9.984000000000002,6638.0,1201,0,0.0,25456.898358798917,False,-0.67595125528078,0,0.7670000000000001,90092,1,22,1.0,888.2117143205273,False,0.07314770173840174,0,12.332000000000003,19050,1136,0,0.0,34288.87834501589,False,-0.5709780220173301,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,7.040000000000002,29014,1920,0,0.0,74882.42989422046,False,-0.3774103902275601,0.375,356808,0.0,0.1,8,0,0,10,7,2755.0833333333335,5,15,18,244.0,72.0,15,4,18,1050,1.8852527104318142,213.5246055284515
81,18,0,0,0,10.0,8,10.0,21.81318030828036,33,26.03030303030303,30.061744360207012,1,13.0,40.65597757490596,29,48.96551724137931,47.000000000000014,7,47.0,13,3.0390000000000006,51854,30,10,1.0,518.1318030828036,False,0.24983369871309954,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,53826,711,216,1.0,22002.50798099205,False,0.08472080166146892,1,9.993000000000002,5762.0,1234,0,0.0,26917.464500417962,False,-0.6783894610432872,0,0.7670000000000001,91091,0,7,0.2,284.59184302434176,False,0.0814116745274956,12,12.452000000000002,18942,1136,0,0.0,34150.14159319516,False,-0.5730804149043136,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,7,7.101000000000002,27503,1949,0,0.0,79238.50029349171,False,-0.37116123152758246,0.275,355805,0.0,0.1,8,0,0,7,9,7206.17361111111,4,11,21,179.0,81.0,11,7,21,1535,1.3986121835187078,214.9232177119702
82,21,0,0,0,10.0,5,10.0,21.5647687260225,5,10.0,29.928067254541016,1,13.0,39.740913916670344,20,32.55,47.000000000000014,9,47.0,0,3.026000000000001,51854,25,15,1.0,573.4715308903375,False,0.2504973082656651,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,53776,706,226,1.0,21988.469920098156,False,0.08376673181261425,1,10.002000000000002,5745.0,1234,0,0.0,26610.924607911766,False,-0.6812384996995536,0,0.7670000000000001,91078,0,8,0.1,317.92731133336275,False,0.0814551491218714,20,12.640000000000004,18553,1136,0,0.0,33998.28440115859,False,-0.5785913328918474,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,7.184000000000001,26711,1969,0,0.0,78249.8595019239,False,-0.38321220019709623,0.2625,354544,0.0,0.1,3,0,0,8,10,5478.125,6,14,20,211.0,96.0,14,7,20,100,1.6450156141072512,216.56823332607746
83,20,0,0,0,10.0,5,10.0,21.5647687260225,0,,30.22304919694559,5,37.0,39.673463469522936,13,38.84615384615385,47.00000000000002,10,47.0,0,3.026000000000001,51804,20,25,1.0,739.1192181505625,False,0.2512845263112836,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,53961,696,231,1.0,21990.60339780609,False,0.08688009000239348,0,10.001000000000001,5745.0,1234,0,0.0,26610.924607911766,False,-0.6812384996995536,0,0.7670000000000001,91358,0,4,0.0,158.69385387809174,False,0.0838303434710964,9,12.71,18206,1141,0,0.0,34484.49913371492,False,-0.5798227989467498,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,7.275000000000001,26050,1982,0,0.0,78632.80459659446,False,-0.3876109958937865,0.25,353951,0.0,0.1,3,0,0,7,9,6879.208333333333,5,12,19,187.0,114.0,12,8,19,515,1.6861298065632582,218.25436313264072
84,19,0,0,0,10.0,11,10.0,22.26192775223059,26,28.0,32.26200440400762,65,35.646153846153844,39.1374099165401,16,33.9375,47.000000000000014,10,47.0,1,3.036000000000001,52400,21,10,1.0,432.6192775223059,False,0.2619030515819539,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,55817,702,177,1.0,21338.248061575225,False,0.11247781324522478,1,10.011000000000003,5448.0,1244,0,0.0,27693.838123774854,False,-0.6771481316195799,1,0.7770000000000001,90506,23,10,1.0,1133.4002004575761,False,0.07950809103572319,11,12.811000000000003,16768,1173,0,0.0,37843.331165900934,False,-0.5769612329407875,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,7.365000000000002,25340,1998,0,0.0,78196.54501324712,False,-0.39630623471403825,0.375,353106,0.0,0.1,8,0,0,8,10,6027.961111111112,4,12,24,174.0,96.0,12,7,24,2934,1.6725287772715092,219.92689190991223
85,24,0,0,0,10.0,10,10.0,22.26192775223059,0,,32.13899932028679,1,13.0,38.853897292290995,9,34.0,47.000000000000014,13,47.0,0,3.0350000000000006,52300,21,20,1.0,655.2385550446118,False,0.2621742919589961,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,55817,692,187,1.0,21415.2468774372,False,0.11312200386049458,1,10.020000000000003,5431.0,1244,0,0.0,27693.838123774854,False,-0.677432583798149,0,0.776,90799,14,11,1.0,877.3388606992161,False,0.08146351485034795,0,12.800000000000002,16768,1173,0,0.0,37699.04620269641,False,-0.5778163562929153,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,13,7.485000000000001,24780,2007,0,0.0,77979.77186562802,False,-0.4025680538428517,0.375,352722,0.0,0.1,3,0,0,5,8,4588.138888888889,10,15,26,226.0,132.0,15,9,26,406,1.923450286500156,221.85034219641238
86,26,0,0,0,10.0,6,10.0,22.538957787661296,17,26.058823529411764,32.004156547945165,1,13.0,38.07622947213394,15,30.466666666666665,47.000000000000014,11,47.0,0,3.0350000000000006,52683,17,13,1.0,463.00645123959686,False,0.26905466293217084,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,55790,683,197,1.0,21698.92700891786,False,0.11504356308913265,1,10.029000000000002,4998.0,1260,0,0.0,28399.08681245323,False,-0.6787774679367744,0,0.7760000000000002,90786,5,21,1.0,959.6216016545386,False,0.08179708173801065,15,12.950000000000001,16476,1173,0,0.0,37540.875630739676,False,-0.5822149254386317,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,7.582000000000003,24140,2022,0,0.0,76990.13599265482,False,-0.41319966276627873,0.375,351700,0.0,0.1,4,0,0,10,11,10937.902777777777,6,16,19,229.0,150.0,16,10,19,503,2.030430868268013,223.8807730646804
87,19,0,0,0,10.0,6,10.0,22.830870915365857,19,26.05263157894737,31.85654239513104,1,13.0,38.23328864550978,22,39.27272727272727,47.000000000000014,11,47.0,6,3.0950000000000006,52986,13,10,1.0,358.3087091536586,False,0.2750660580050084,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,55530,683,207,1.0,22187.789110987007,False,0.11478305594494186,1,10.038000000000002,4746.0,1269,0,0.0,28972.375191599273,False,-0.6781977846897859,0,0.776,91367,0,14,0.6,535.2660410371369,False,0.08616882617813745,9,13.025000000000004,16359,1173,0,0.0,37367.72422948871,False,-0.5846279604724192,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,7.681000000000001,23084,2044,0,0.0,78148.84199142198,False,-0.4176651583688309,0.325,350899,0.0,0.1,6,0,0,10,11,7535.263888888889,4,14,16,204.0,90.0,14,5,16,941,1.7959964852780104,225.6767695499584
88,16,0,0,0,10.0,10,10.0,22.830870915365857,0,,31.85654239513104,0,,38.13684556726029,4,34.5,47.00000000000001,12,47.0,0,3.0890000000000013,52886,13,20,1.0,586.6174183073172,False,0.2754055235311219,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,55530,673,217,1.0,22278.04582578466,False,0.11553816533184398,0,10.037,4746.0,1269,0,0.0,28972.375191599273,False,-0.6781977846897859,0,0.776,91472,0,11,0.0,419.5053012398632,False,0.08672734724850276,1,13.026000000000003,16349,1173,0,0.0,37367.72422948871,False,-0.5847464930392419,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,7.790000000000002,22732,2048,0,0.0,78104.25972174907,False,-0.42117172699199423,0.25,350542,0.0,0.1,4,0,0,10,7,5895.75,4,14,12,220.0,21.0,14,2,12,205,1.4839836889877915,227.1607532389462
89,12,0,0,0,10.0,9,10.0,23.203710048053264,16,28.0,31.536581770008922,2,13.0,38.13684556726029,0,,47.000000000000014,10,47.0,0,3.0890000000000004,53244,12,14,1.0,444.8519406727457,False,0.28229149007905724,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,55095,679,226,1.0,22882.586602650183,False,0.11331726961590737,1,10.047000000000002,4729.0,1269,0,0.0,29445.50805097959,False,-0.6745238935564922,0,0.776,91446,0,13,0.2,495.77899237438373,False,0.08687120839432448,0,13.025000000000004,16349,1173,0,0.0,36992.41041622047,False,-0.5869708385217777,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,7.878000000000001,22576,2048,0,0.0,78104.25972174907,False,-0.4226332222140291,0.275,350266,0.0,0.1,5,0,0,5,8,7859.666666666667,3,8,13,120.0,27.0,8,4,13,551,1.2101038312539458,228.37085707020015
90,13,0,0,0,9.999999999999998,12,10.0,23.096747828053406,14,21.571428571428573,31.735105150948996,4,37.0,37.42671084016809,21,32.714285714285715,47.00000000000001,10,47.0,0,3.0890000000000004,53426,14,10,1.0,370.967478280534,False,0.28577042735850605,0,14.816,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,55193,674,232,1.0,22929.752431128163,False,0.11535165342955771,0,10.046000000000001,4477.0,1278,0,0.0,29517.64372425225,False,-0.6781369743971936,0,0.776,91334,0,16,0.4,598.8273734426895,False,0.08615437310165754,20,13.225000000000005,15960,1173,0,0.0,37225.278342063175,False,-0.5902016337221409,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,7.968000000000001,21724,2069,0,0.0,77435.86472830779,False,-0.4337461835848427,0.3,348941,0.0,0.1,8,0,0,5,8,4588.138888888889,4,9,17,112.0,42.0,9,4,17,606,2.9636727329343557,231.3345298031345
91,17,0,0,0,10.0,12,10.0,23.096747828053406,0,,32.55890594602514,15,38.0,37.32519731352867,2,30.0,47.00000000000001,9,47.0,0,3.0890000000000004,53306,16,20,1.0,621.9349565610681,False,0.28590194450979783,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,55763,664,227,1.0,22727.11220757517,False,0.12319383079759702,0,10.046000000000001,4477.0,1278,0,0.0,29517.64372425225,False,-0.6781369743971936,0,0.776,91014,0,24,1.0,895.8047355246881,False,0.08412140541412136,0,13.205000000000002,15770,1178,0,0.0,38354.39120441762,False,-0.5857619202014009,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,8.048,21521,2071,0,0.0,77300.48363631788,False,-0.4362821639670326,0.375,348678,0.0,0.1,8,0,0,6,6,6221.902777777777,6,12,16,190.0,45.0,12,5,16,750,1.507344544865191,232.8418743479997
92,16,0,0,0,9.999999999999998,7,10.0,23.601009265579442,40,26.025,33.4285785083727,25,37.0,37.206585177222486,3,32.0,47.00000000000001,8,47.0,20,3.289000000000001,53767,13,10,1.0,366.01009265579444,False,0.29388922309880794,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,56362,666,213,1.0,22838.559393159296,False,0.13414898093467045,1,10.056000000000003,3732.0,1306,0,0.0,30822.918100846753,False,-0.6796824333976411,0,0.776,90317,9,34,1.0,1565.881102600919,False,0.07983097909441665,3,13.235000000000001,15509,1184,0,0.0,39579.43695391328,False,-0.5815952293373243,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,8,8.119000000000002,21325,2074,0,0.0,77166.45765755944,False,-0.4387462167062046,0.375,347839,0.0,0.1,8,0,0,5,10,7533.94246031746,5,10,13,153.0,78.0,10,6,13,1295,1.3856414426118135,234.2275157906115
93,13,0,0,0,10.0,11,10.0,23.394570321758202,8,18.0,34.459539913736215,36,37.75,38.43879586561993,6,63.333333333333336,47.000000000000014,9,47.0,0,3.2690000000000006,53801,14,12,1.0,420.7348438610984,False,0.2953608840639521,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,57577,664,187,1.0,21977.928657516117,False,0.14727870170601123,0,10.055000000000001,3732.0,1306,0,0.0,30553.30884021621,False,-0.6819380493255454,0,0.776,90697,0,37,0.9,1422.2354470279374,False,0.08348388222028047,0,13.232000000000005,14150,1220,0,0.0,42040.638694758185,False,-0.5831171771779875,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,8.201,20804,2080,0,0.0,79952.69540048945,False,-0.43057571950304735,0.3625,347588,0.0,0.1,9,0,0,4,6,5894.75,5,9,16,133.0,72.0,9,4,16,1993,1.2781470008194447,235.50566279143095
94,16,0,0,0,10.0,11,10.0,23.76326983731904,17,28.0,34.43304488268255,6,33.833333333333336,39.110394653849,10,46.8,47.00000000000001,11,47.0,5,3.3190000000000004,54057,15,10,1.0,387.6326983731904,False,0.30110361543521186,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,57291,671,192,1.0,22556.298678316125,False,0.14733199483230805,1,10.065000000000001,3715.0,1306,0,0.0,31034.830407538666,False,-0.6781939762437365,0,0.7760000000000002,90900,0,35,0.1,1368.863812884715,False,0.08557377948725611,7,13.302000000000003,13911,1225,0,0.0,42180.479981286124,False,-0.5851213181930532,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,8.302000000000003,20131,2090,0,0.0,81740.7248265444,False,-0.4285051300986303,0.2625,346832,0.0,0.1,6,0,0,5,10,4262.28022875817,6,11,18,174.0,75.0,11,5,18,516,1.2567458897829056,236.76240868121386
95,18,0,0,0,10.0,8,10.0,23.76326983731904,0,,34.43304488268255,0,,39.110394653849,0,,47.00000000000001,12,47.0,0,3.3140000000000005,53977,13,20,1.0,605.2653967463808,False,0.3017947212771775,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,57291,661,202,1.0,22662.996428769762,False,0.14822465387833605,0,10.064000000000002,3715.0,1306,0,0.0,31034.830407538666,False,-0.6781939762437365,0,0.776,90900,0,35,0.0,1368.863812884715,False,0.08557377948725611,0,13.295000000000002,13911,1225,0,0.0,42180.479981286124,False,-0.5851213181930532,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,8.411,19914,2090,0,0.0,81740.7248265444,False,-0.4305381074267172,0.25,346535,0.0,0.1,3,0,0,5,8,6027.611111111111,9,14,16,224.0,72.0,14,4,16,80,1.4431618228554726,238.20557050406933
96,16,0,0,0,10.0,11,10.0,23.93606331076559,16,26.0,34.52981741505009,5,37.0,38.51563916321867,9,31.11111111111111,47.00000000000001,13,47.0,0,3.314000000000001,54283,14,14,1.0,475.1048863507183,False,0.3075727274360936,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,57476,651,207,1.0,22730.049420223768,False,0.15188114433625405,0,10.064000000000002,3299.0,1322,0,0.0,31643.47569683211,False,-0.6800626154806229,0,0.776,91040,0,30,0.0,1155.4691748965602,False,0.0859685247134272,4,13.335000000000003,13694,1230,0,0.0,42471.67542051161,False,-0.5859676677501832,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,13,8.529,19382,2099,0,0.0,80844.326603596,False,-0.4397211607476298,0.25,346001,0.0,0.1,7,0,0,6,8,5896.75,5,11,15,154.0,90.0,11,5,15,851,1.5401949789375067,239.74576548300683
97,15,0,0,0,10.0,8,10.0,23.93606331076559,0,,34.62912885355836,5,37.0,37.82434595125116,21,34.23809523809524,47.00000000000001,12,47.0,0,3.3140000000000005,54203,12,24,1.0,694.4655194583742,False,0.3082845539075496,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,57661,641,212,1.0,22684.391899155118,False,0.15459467153432754,0,10.064000000000002,3299.0,1322,0,0.0,31643.47569683211,False,-0.6800626154806229,0,0.776,90855,0,35,0.5,1323.8521082937907,False,0.08477361529244233,21,13.541000000000004,13256,1230,0,0.0,42593.82848987679,False,-0.5904354383341623,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,8.636,18440,2120,0,0.0,80187.61341665246,False,-0.45162257159147245,0.3125,344541,0.0,0.1,4,0,0,6,10,3085.2361111111113,3,9,16,133.0,78.0,9,6,16,265,1.4593346109613776,241.2051000939682
98,16,0,0,0,10.0,10,10.0,24.359161383353516,31,26.903225806451612,34.43760014974623,1,13.0,38.715867800050624,15,45.666666666666664,47.0,6,47.0,7,3.384000000000001,54783,12,10,1.0,363.5916138335352,False,0.31822706751047497,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,56867,661,221,1.0,23712.11530749059,False,0.14990726279608604,0,10.064000000000002,3272.0,1323,0,0.0,32227.170510176704,False,-0.6756310612561349,0,0.776,91197,0,31,0.1,1200.1919018015694,False,0.08809454099331217,10,13.620000000000003,13156,1230,0,0.0,42358.24818418786,False,-0.5930169609186994,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,6,8.684000000000001,17691,2135,0,0.0,82658.37775310809,False,-0.4470658714956526,0.2625,343793,0.0,0.1,8,0,0,8,7,3605.1180555555557,4,12,16,175.0,72.0,12,4,16,886,1.5807575583457947,242.785857652314
99,16,0,0,0,10.0,9,10.0,24.931907617138727,45,27.42222222222222,34.134489725956946,6,29.0,41.145637474933245,10,70.0,47.00000000000001,11,47.0,35,3.727000000000001,54820,11,10,1.0,359.3190761713873,False,0.3190632084153323,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,56580,667,226,1.0,24343.9770586978,False,0.15039134812510718,1,10.074000000000002,2469.0,1352,0,0.0,33707.93909837156,False,-0.6766787773712305,0,0.776,91723,0,27,0.6,1110.9322118231976,False,0.09380034499984122,0,13.610000000000001,13156,1230,0,0.0,41985.42236292704,False,-0.5952265609972913,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,8.788000000000002,16792,2145,0,0.0,88257.39238373181,False,-0.4292608563625079,0.325,342367,0.0,0.1,7,0,0,7,12,7535.888888888889,4,11,16,171.0,60.0,11,5,16,951,1.5865097027271986,244.3723673550412
100,16,0,0,0,10.0,11,10.0,24.931907617138727,0,,34.134489725956946,0,,41.145637474933245,0,,47.0,4,47.0,0,3.6920000000000015,54710,12,20,1.0,618.6381523427746,False,0.3195347053955148,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,56580,657,236,1.0,24436.00287978598,False,0.15116125828078764,0,10.073000000000002,2469.0,1352,0,0.0,33707.93909837156,False,-0.6766787773712305,0,0.776,91723,0,27,0.0,1110.9322118231976,False,0.09380034499984122,0,13.610000000000001,13156,1230,0,0.0,41985.42236292704,False,-0.5952265609972913,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,4,8.817000000000002,16756,2145,0,0.0,88257.39238373181,False,-0.4295981244906698,0.25,342221,0.0,0.1,4,0,0,4,4,4715.0,7,11,12,158.0,60.0,11,5,12,110,1.360536322928965,245.73290367797017
101,12,0,0,0,10.0,7,10.0,25.067307451084453,10,28.0,34.65278237758825,15,38.0,39.66467692208028,28,33.535714285714285,47.00000000000001,7,47.0,0,3.6920000000000015,54920,9,20,1.0,591.346149021689,False,0.32424388609245114,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,57150,647,231,1.0,24223.340650074526,False,0.15891958913455034,0,10.073000000000002,2189.0,1362,0,0.0,34141.67274837702,False,-0.6777351520281689,0,0.776,91661,0,28,0.5,1110.610953818248,False,0.09306353910874327,24,13.850000000000001,12224,1240,0,0.0,42969.450148209435,False,-0.6004418292644496,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,7,8.883000000000003,15730,2173,0,0.0,86191.34295168046,False,-0.44888821926325434,0.3125,340701,0.0,0.1,7,0,0,7,9,7010.069444444444,2,9,15,132.0,39.0,9,3,15,1048,1.4998182794079185,247.2327219573781
102,15,0,0,0,10.0,12,10.0,25.067307451084453,0,,35.27521754389347,23,38.0,38.8857930198489,10,28.8,47.00000000000001,10,47.0,0,3.6920000000000006,54800,11,30,1.0,862.0192235325336,False,0.32461170404274436,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,58024,637,218,1.0,23657.872270909575,False,0.16881293312788279,0,10.073000000000002,2189.0,1362,0,0.0,34141.67274837702,False,-0.6777351520281689,0,0.7760000000000002,91167,3,38,1.0,1583.4857873859385,False,0.0900105836981327,10,13.926000000000004,11684,1250,0,0.0,44094.02192986684,False,-0.6001776688800637,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,8.976,15278,2183,0,0.0,84887.68616233014,False,-0.45922950083225533,0.375,339969,0.0,0.1,9,0,0,7,8,4915.291666666667,4,11,19,175.0,57.0,11,4,19,994,1.6488345367833972,248.8815564941615
103,19,0,0,0,10.0,7,10.0,25.25570125392378,14,28.0,36.30900465489715,58,38.293103448275865,40.07753113694963,5,70.0,47.00000000000001,10,47.0,0,3.6920000000000015,55122,8,26,1.0,736.6482326020183,False,0.3308308738560296,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,59840,641,171,1.0,22397.744299752558,False,0.18865658506586366,1,10.083000000000002,2172.0,1362,0,0.0,34398.26510784419,False,-0.6758728908051319,0,0.776,90495,20,43,1.0,2449.513931986777,False,0.08717782215365844,0,13.916,10485,1281,0,0.0,46511.834962923254,False,-0.6000602443968277,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,9.066,14765,2188,0,0.0,87689.6381276458,False,-0.4509104453454853,0.375,339706,0.0,0.1,9,0,0,8,7,3185.0555555555557,3,11,18,166.0,99.0,11,8,18,3020,1.6222316632047296,250.50378815736622
104,18,0,0,0,10.0,11,10.0,25.554886269182642,24,28.0,36.129933239054445,33,35.303030303030305,39.09228763254297,19,33.0,47.00000000000001,10,47.0,0,3.6920000000000015,55684,9,12,1.0,396.6586352301917,False,0.34023238002722317,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,60656,643,149,1.0,21815.15192370355,False,0.19743618167879956,1,10.092,1819.0,1374,0,0.0,35112.41373385695,False,-0.6758047174397885,0,0.776,90680,11,47,1.0,2234.7667843591184,False,0.0880979481085706,13,14.046000000000003,9203,1313,0,0.0,47438.60234287848,False,-0.6097635136438186,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,9.156,13986,2207,0,0.0,86276.67880502234,False,-0.4648272493675176,0.375,338855,0.0,0.1,8,0,0,4,8,4260.986111111111,7,11,24,171.0,111.0,11,7,24,2132,1.6054011788219213,252.10918933618814
