index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,33,0,0,0,10.0,20,10.0,25.187401408134928,15,11.333333333333334,30.843385292879105,5,17.0,58.22431518905894,18,66.22222222222223,61.000000000000014,6,61.0,0,3.116000000000001,82774,7,20,1.0,573.7480281626986,False,0.2849962718185824,15,10.636999999999999,35172,824,0,0.0,8240.0,False,-0.39213168520552605,0,0.29000000000000004,87356,678,563,1.0,34441.884074606416,False,-0.026031534875915467,5,14.776000000000002,33131.0,803,0,0.0,20225.483330732346,False,-0.597253085856963,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,105183,1029,419,1.0,56133.8315305883,False,-0.0065243931758123775,0,3.683000000000001,166368,0,83,0.9,5063.000000000001,False,-0.06120526260206435,0,4.133000000000002,164400,0,102,0.9,6222.000000000002,False,-0.0689229674672477,0.6,809645,0.0,0.0,15,0,0,14,4,4.0,16,30,39,204.0,135.0,13,20,39,1758,7.750793988991063,629.4914935636916
81,39,0,0,0,10.0,20,10.0,24.246805652672094,19,11.736842105263158,30.421639301615663,7,18.714285714285715,57.05161135163947,10,45.0,61.00000000000002,7,61.0,0,3.116000000000001,82734,7,25,1.0,676.1701413168023,False,0.2851697128770309,14,10.761999999999999,34797,834,0,0.0,8340.0,False,-0.3971596095236622,0,0.29000000000000004,87246,687,567,1.0,33906.6249674018,False,-0.02954855564112716,1,14.781,33107.0,803,0,0.0,19470.184939095692,False,-0.6009938115193174,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,105502,1026,419,1.0,55117.22707979461,False,-0.007935779758454331,0,3.683000000000001,166795,0,76,0.0,4636.000000000002,False,-0.060018564734785534,0,4.133000000000002,163950,0,112,1.0,6832.000000000003,False,-0.06972892152230825,0.5,809392,0.0,0.0,16,0,0,19,4,4.0,16,35,37,213.0,144.0,16,23,37,1250,7.764724834996741,637.2562183986884
82,37,0,0,0,10.0,20,10.0,23.981371295115746,5,11.0,29.56140711692722,14,18.428571428571427,57.25353022034325,2,67.5,61.00000000000002,17,61.0,0,3.116000000000001,82644,6,35,1.0,899.3479953290512,False,0.2855037051573279,5,10.798,34612,845,0,0.0,8450.0,False,-0.39917077925091665,0,0.29000000000000004,87286,682,572,1.0,33264.42009415131,False,-0.032166579303024474,9,14.870000000000003,32851.0,803,0,0.0,19257.041149977944,False,-0.6043705940562812,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,105379,1030,427,1.0,54895.50673452161,False,-0.0096793784360798,0,3.6830000000000003,167283,0,68,0.0,4148.000000000002,False,-0.058662338600752595,0,4.133000000000002,164364,0,105,0.2,6405.000000000002,False,-0.06861448160479348,0.4,809680,0.0,0.0,19,0,0,16,4,4.0,16,32,39,219.0,177.0,13,24,39,1467,8.685503556975164,645.9417219556635
83,39,0,0,0,10.0,20,10.0,24.182116369781898,27,25.85185185185185,30.155692263588275,36,33.05555555555556,57.25353022034325,0,,61.000000000000014,20,61.0,0,3.1160000000000005,83102,8,28,1.0,757.0992583538931,False,0.2914888786827914,10,10.893,34362,853,0,0.0,8530.0,False,-0.40241959188725074,0,0.29000000000000004,86588,699,582,1.0,34453.91223988592,False,-0.03312822598123385,36,15.221000000000004,32297.0,803,0,0.0,19418.239444934865,False,-0.6087795726775376,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,104189,1056,437,1.0,56864.20373663922,False,-0.011212660814019637,0,3.683000000000001,167832,0,59,0.0,3599.000000000001,False,-0.05713658419996554,0,4.133000000000002,165035,0,94,0.0,5734.000000000001,False,-0.0667496706704982,0.375,808666,0.0,0.0,15,0,0,14,6,6.0,17,31,42,246.0,169.0,15,24,42,1998,12.596486572991125,658.5382085286546
84,42,0,0,0,10.0,20,10.0,23.91891262309907,5,12.0,30.169568753077833,8,30.5,57.35705982437911,1,67.0,61.000000000000014,18,61.0,0,3.116000000000001,83112,3,33,1.0,819.3241165622694,False,0.2921249100122392,0,10.883000000000001,34212,868,0,0.0,8680.0,False,-0.4035798821145129,0,0.29000000000000004,86687,694,589,1.0,34369.6013559936,False,-0.032598809019140945,5,15.235000000000005,32172.0,803,0,0.0,19206.886836348556,False,-0.6109279568400116,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,104012,1054,446,1.0,57379.97414741712,False,-0.01060960243274141,0,3.683000000000001,168070,0,55,0.1,3355.000000000001,False,-0.056491820955917094,0,4.133000000000001,165828,0,81,0.0,4941.000000000001,False,-0.06454580320269467,0.3875,809354,0.0,0.0,18,0,0,17,1,1.0,23,40,42,329.0,167.0,23,19,42,1584,9.488605579012074,668.0268141076667
85,42,0,0,0,10.0,20,10.0,25.069523055516154,77,28.181818181818183,30.069733875441692,55,29.745454545454546,57.35705982437911,0,,61.00000000000001,20,61.0,15,3.266000000000001,84234,5,10,1.0,300.6952305551615,False,0.3054711182920154,29,11.173000000000002,33676,876,0,0.0,8760.0,False,-0.41125326815080676,0,0.29000000000000004,85761,729,596,1.0,36197.243697234524,False,-0.03271223551189083,52,15.750000000000005,29000.0,835,0,0.0,20933.05175135599,False,-0.6324318642134077,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,102376,1099,456,1.0,59201.456809027295,False,-0.01601693640623562,0,3.683000000000001,168741,0,44,0.0,2684.0000000000005,False,-0.054627010021621805,0,4.133000000000001,166377,0,72,0.0,4392.000000000001,False,-0.0630200488019076,0.375,805426,0.0,0.0,21,0,0,13,9,8.9375,25,38,40,345.0,125.0,20,22,40,2664,9.196482555009425,677.2232966626761
86,40,0,0,0,10.0,20,10.0,25.348694919040746,21,28.761904761904763,30.616688369544647,47,33.06382978723404,57.60249336075062,2,68.0,61.00000000000001,20,61.0,6,3.311000000000001,84502,7,10,1.0,323.4869491904075,False,0.3097935220933988,5,11.194,33526,884,0,0.0,8840.0,False,-0.4129550271507913,0,0.29000000000000004,86772,724,585,1.0,36263.21781756912,False,-0.022989150721002112,26,15.958000000000002,27366.0,851,0,0.0,21571.739376103676,False,-0.6446758029276549,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100958,1136,464,1.0,61508.114907191004,False,-0.017990251976920713,0,3.683000000000001,169222,0,36,0.1,2196.0000000000005,False,-0.05330969201438489,0,4.133000000000002,166980,0,62,0.1,3782.0000000000005,False,-0.06136367426116247,0.4,804587,0.0,0.0,19,0,0,14,8,7.375,27,41,27,363.0,168.0,24,16,27,2627,9.160021240997594,686.3833179036737
87,27,0,0,0,10.0,20,10.0,24.816001789316594,10,11.5,29.629356602732653,28,21.464285714285715,57.73401595419024,1,68.0,61.00000000000001,12,61.0,0,3.3050000000000006,84392,8,20,1.0,576.3200357863319,False,0.31004749482345284,10,11.289000000000001,33261,893,0,0.0,8930.0,False,-0.4163585451507604,0,0.29000000000000004,86813,724,592,1.0,35507.36440428295,False,-0.02612708897904975,25,16.182000000000002,26326.0,851,0,0.0,21118.417522708423,False,-0.6564727418567764,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100425,1154,473,1.0,61500.46706588546,False,-0.02199266704236559,0,3.683000000000001,169337,0,34,0.1,2074.0000000000005,False,-0.05300954360767268,0,4.133000000000002,167529,0,53,0.0,3233.0000000000005,False,-0.059837919860375406,0.3875,803344,0.0,0.0,18,0,0,5,7,7.0,23,28,27,178.0,77.0,11,16,27,1156,5.615360656986013,691.9986785606598
88,27,0,0,0,10.0,20,10.0,24.270213881768164,10,11.5,29.1519607061808,10,18.0,57.87630378314694,1,68.0,61.000000000000014,8,61.0,0,3.3050000000000006,84272,10,30,1.0,828.106416453045,False,0.31013866563880205,10,11.379,33006,901,0,0.0,9010.0,False,-0.419684710468912,0,0.29000000000000004,86698,724,602,1.0,35121.11519552099,False,-0.02899678130461862,10,16.257,26041.0,851,0,0.0,20653.952013384707,False,-0.6612899451747908,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100313,1154,482,1.0,61537.74107840947,False,-0.022688756464456727,0,3.683000000000001,169764,0,27,0.0,1647.0000000000005,False,-0.051822845740393864,0,4.133000000000002,167522,0,53,0.1,3233.000000000001,False,-0.059876827987171435,0.3875,802877,0.0,0.0,14,0,0,6,4,4.0,23,29,27,176.0,90.0,12,15,27,756,6.938576930959243,698.937255491619
89,27,0,0,0,10.0,20,10.0,23.880479764633865,37,21.56756756756757,28.41647780951758,15,17.666666666666668,58.892247492015464,9,66.22222222222223,61.000000000000014,10,61.0,0,3.3050000000000006,84750,10,23,1.0,649.2510345865788,False,0.3161500876760669,20,11.569000000000003,32436,911,0,0.0,9110.0,False,-0.42772938937792976,0,0.29000000000000004,86478,734,612,1.0,34919.15656666602,False,-0.03198619488010826,15,16.397000000000002,24968.0,868,0,0.0,20728.256435702195,False,-0.6709372255536723,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100644,1159,483,1.0,61379.65331987434,False,-0.020810239254895387,0,3.683000000000001,169846,0,25,0.8,1525.0000000000005,False,-0.05170612136000578,0,4.133000000000002,167454,0,54,0.1,3294.000000000001,False,-0.06008526438072158,0.4875,801837,0.0,0.0,16,0,0,8,7,7.0,21,29,33,210.0,99.0,14,13,33,1984,6.3840382670168765,705.3212937586359
90,33,0,0,0,10.0,20,10.0,23.27159551988012,28,18.25,27.74669687432503,15,18.333333333333332,59.12882849108232,2,67.0,61.000000000000014,20,61.0,0,3.3050000000000006,84700,5,33,1.0,817.9626521560439,False,0.3166815904651684,28,11.829000000000002,31839,926,0,0.0,9260.0,False,-0.4358050093596745,0,0.29000000000000004,85967,752,622,1.0,34758.68528678002,False,-0.0374926177831278,15,16.532000000000004,24483.0,868,0,0.0,20199.744911255944,False,-0.6779153554406365,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100503,1164,491,1.0,61329.40995083575,False,-0.02204879794655826,0,3.6830000000000003,170511,0,14,0.1,854.0000000000002,False,-0.049874660248678516,0,4.133000000000002,167875,0,47,0.1,2867.0000000000005,False,-0.05893191633641078,0.4,801139,0.0,0.0,19,0,0,8,6,6.0,25,33,36,243.0,126.0,16,17,36,1554,7.787489554029889,713.1087833126658
91,36,0,0,0,10.0,20,10.0,22.78819807953749,30,19.033333333333335,29.726989358251892,31,42.70967741935484,59.12882849108232,0,,61.000000000000014,20,61.0,0,3.3050000000000006,84673,7,37,1.0,913.1633289428871,False,0.3170002887493843,24,12.041,31508,934,0,0.0,9340.0,False,-0.4403069354414518,0,0.29000000000000004,86530,772,611,1.0,35755.67941529484,False,-0.027606455056742717,10,16.617000000000004,24208.0,868,0,0.0,19780.155933038543,False,-0.6824304477282787,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,99179,1185,501,1.0,64850.025463560734,False,-0.01879580442288644,0,3.683000000000001,170938,0,7,0.0,427.0000000000001,False,-0.04868796238139969,0,4.133000000000002,168668,0,34,0.0,2074.0000000000005,False,-0.05672804886860726,0.375,800965,0.0,0.0,19,0,0,10,4,4.0,24,34,40,250.0,106.0,17,19,40,2647,9.595267691009212,722.704051003675
92,40,0,0,0,10.0,20,10.0,22.14530968488193,77,20.16883116883117,29.43212492258952,5,17.0,61.757234399596186,50,65.0,61.00000000000001,20,61.0,0,3.3050000000000006,85131,9,30,1.0,754.3592905464579,False,0.3228574025785242,60,12.616999999999999,29333,942,0,0.0,9420.0,False,-0.4733365305775151,0,0.29000000000000004,85663,813,621,1.0,36281.486350737105,False,-0.03323265678790977,5,16.657000000000004,23397.0,894,0,0.0,19797.906858284445,False,-0.6899009664610679,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,102344,1180,461,1.0,63199.99246686947,False,-0.0013495155009525704,3,3.713000000000001,168074,40,10,1.0,3080.2893759838475,False,-0.05723305029713631,0,4.133000000000001,169278,0,24,0.0,1464.0000000000002,False,-0.055032766201066084,0.5,798481,0.0,0.0,20,0,0,9,10,9.333333333333334,24,33,35,312.0,93.0,19,21,35,4943,8.635650281968992,731.339701285644
93,35,0,0,0,10.0,20,10.0,22.868053233736564,46,27.304347826086957,28.892962288029956,68,27.352941176470587,62.03346065755438,7,66.0,61.0,20,61.0,2,3.3250000000000006,86067,9,10,1.0,318.68053233736566,False,0.33396773257891804,14,12.697000000000003,28963,952,0,0.0,9520.0,False,-0.47828710221383375,0,0.29000000000000004,85495,817,631,1.0,36914.65869570967,False,-0.03184881209389013,68,17.332000000000004,18332.0,926,0,0.0,21175.817294440058,False,-0.7306568877619861,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100946,1238,464,1.0,64553.013057686316,False,-0.006728749085978265,0,3.710000000000001,168100,37,12,1.0,3027.238044329512,False,-0.05723597210751563,0,4.133000000000001,170010,0,12,0.0,732.0,False,-0.052998427000016675,0.5,793174,0.0,0.0,21,0,0,7,12,11.125,22,29,35,255.0,75.0,15,20,35,2426,7.676891166018322,739.0165924516623
94,35,0,0,0,10.0,20,10.0,22.651786926394433,6,12.0,28.291172992575305,31,23.70967741935484,62.0944891780146,1,68.0,61.00000000000001,20,61.0,0,3.323000000000001,85977,8,20,1.0,533.0357385278887,False,0.334233479312241,6,12.743000000000002,28769,963,0,0.0,9630.0,False,-0.48043750676835967,0,0.29000000000000004,85423,813,641,1.0,36550.54465939944,False,-0.034214950548562814,31,17.574000000000005,17120.0,926,0,0.0,20975.554693841244,False,-0.7428773111526223,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100279,1259,473,1.0,64989.28017885321,False,-0.010075376779671224,0,3.710000000000001,168520,28,14,1.0,2592.645696984409,False,-0.05610928265368869,0,4.133000000000002,170742,0,0,0.0,0.0,False,-0.050964087798967266,0.5,792091,0.0,0.0,19,0,0,13,6,6.0,21,34,34,228.0,72.0,16,19,34,1488,8.76319930399768,747.77979175566
95,34,0,0,0,10.0,20,10.0,22.593318560148603,20,21.8,28.101793837061948,5,19.0,62.0944891780146,0,,61.00000000000001,20,61.0,0,3.323000000000001,86188,9,20,1.0,541.866371202972,False,0.3375660697968949,10,12.837000000000002,28504,972,0,0.0,9720.0,False,-0.48384102476832874,0,0.29000000000000004,85275,814,651,1.0,36685.229095888295,False,-0.03496614994650237,5,17.593000000000004,16717.0,935,0,0.0,21124.752853738944,False,-0.745935845221571,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,100184,1254,483,1.0,65231.28774465673,False,-0.009881499553935772,0,3.710000000000001,169252,18,12,1.0,1849.700805204263,False,-0.054105360969578624,8,4.213000000000002,170587,0,0,0.0,0.0,False,-0.05182562489230786,0.5,791968,0.0,0.0,15,0,0,11,7,7.0,18,29,30,171.0,109.0,12,22,30,1253,7.586722102016211,755.3665138576762
96,30,0,0,0,10.0,20,10.0,21.160986869306083,41,12.0,27.22115659033255,20,17.5,62.0944891780146,0,,61.00000000000001,20,61.0,0,3.323000000000001,86108,7,30,1.0,704.8296060791824,False,0.3375889912133478,41,13.237000000000002,27466,984,0,0.0,9840.0,False,-0.49897120933182754,0,0.29000000000000004,85252,813,656,1.0,35060.961048004,False,-0.04274409972802973,15,17.738000000000003,15838.0,967,0,0.0,20462.674302618983,False,-0.757205443213226,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,99834,1264,493,1.0,65020.12509494154,False,-0.013278191631159269,0,3.710000000000001,169740,8,14,1.0,1350.755913424117,False,-0.052779552352485035,12,4.325000000000001,170280,0,0,0.0,0.0,False,-0.05353202416750504,0.5,789779,0.0,0.0,14,0,0,10,11,11.0,17,27,27,150.0,90.0,10,20,27,773,6.13903170597041,761.5055455636466
97,27,0,0,0,10.0,20,10.0,20.97817420070827,5,11.0,26.645763726951028,15,18.333333333333332,62.0944891780146,0,,61.00000000000001,20,61.0,0,3.3230000000000004,85998,8,40,1.0,919.1269680283308,False,0.3375448797786812,5,13.246,27301,993,0,0.0,9930.0,False,-0.500827673695447,0,0.29000000000000004,85197,808,666,1.0,34696.443396321665,False,-0.0449537896457099,15,17.873000000000005,15353.0,967,0,0.0,20285.894452084896,False,-0.7625456615687288,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,99559,1269,503,1.0,65047.0022260422,False,-0.015228323481669293,0,3.710000000000001,170472,0,10,0.8,610.0000000000001,False,-0.05076954716498713,8,4.393000000000002,170124,0,0,0.0,0.0,False,-0.054399119564673644,0.475,789265,0.0,0.0,13,0,0,10,7,7.0,18,28,29,153.0,123.0,11,16,29,932,6.276334998954553,767.7818805626011
98,29,0,0,0,10.0,20,10.0,22.17334901280908,35,30.714285714285715,26.380648961260153,6,17.166666666666668,62.14961361406714,1,67.0,61.000000000000014,20,61.0,0,3.323000000000001,86918,8,20,1.0,523.4669802561816,False,0.3487172371188924,5,13.291,27126,1003,0,0.0,10030.0,False,-0.5027614907408839,0,0.29000000000000004,84632,818,676,1.0,35971.11819028969,False,-0.04428008144446546,6,17.918000000000003,14685.0,982,0,0.0,21774.228730578518,False,-0.7618362853882833,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,99523,1265,512,1.0,65192.123106396466,False,-0.014955738652762476,2,3.730000000000001,170993,0,1,0.1,61.000000000000014,False,-0.04939942527138418,8,4.465000000000001,169974,0,0,0.0,0.0,False,-0.055232865138874224,0.3875,789112,0.0,0.0,17,0,0,9,7,7.0,20,29,32,168.0,114.0,11,18,32,1897,6.719036434020381,774.5009169966215
99,32,0,0,0,10.0,20,10.0,21.980405787452717,25,20.0,26.062135557436843,8,18.375,62.209427882354674,1,67.0,61.000000000000014,20,61.0,0,3.323000000000001,86798,10,30,1.0,759.4121736235816,False,0.34868587210216406,25,13.536000000000001,26786,1011,0,0.0,10110.0,False,-0.5074026516499327,0,0.29000000000000004,84132,833,686,1.0,36188.30301334979,False,-0.047925422766876856,8,17.992000000000004,14468.0,982,0,0.0,21584.75848327857,False,-0.7647396039783251,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,99443,1263,521,1.0,65327.58913574952,False,-0.01504719800279777,12,3.8480000000000003,170782,0,0,0.0,0.0,False,-0.05074175564584711,7,4.527000000000001,169778,0,1,0.1,61.000000000000014,False,-0.05615276442240886,0.3875,787448,0.0,0.0,10,0,0,7,11,11.0,25,32,33,237.0,129.0,14,18,33,328,8.076828970981296,782.5777459676028
100,33,0,0,0,10.0,20,10.0,23.553346367493393,44,32.61363636363637,26.06312663814897,13,26.076923076923077,62.33720762867052,2,67.0,61.000000000000014,20,61.0,14,3.463000000000001,87769,10,10,1.0,335.53346367493396,False,0.3604289474131325,0,13.511000000000001,26686,1021,0,0.0,10210.0,False,-0.5081761784681075,0,0.29000000000000004,83331,853,693,1.0,38152.751211709096,False,-0.04623760751541785,10,18.084000000000003,13708.0,996,0,0.0,23459.13298202342,False,-0.7630893855845872,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,99238,1266,529,1.0,65972.3011594633,False,-0.014172223077490031,9,3.926000000000001,170519,0,1,0.1,61.000000000000014,False,-0.05203406128585801,10,4.620000000000001,169551,0,1,0.1,61.000000000000014,False,-0.05741449939136573,0.4,786063,0.0,0.0,15,0,0,8,11,10.733333333333334,22,30,45,207.0,131.0,14,19,45,1448,12.074922776024323,794.6526687436271
101,45,0,0,0,10.0,20,10.0,24.66877213445887,32,34.0,27.200637371698754,37,32.567567567567565,62.33720762867052,0,,61.000000000000014,20,61.0,22,3.6690000000000005,88083,9,10,1.0,336.6877213445887,False,0.3652956243238957,0,13.511000000000001,26576,1032,0,0.0,10320.0,False,-0.5090270579680998,0,0.29000000000000004,83331,843,703,1.0,39917.82298165305,False,-0.038018184528307956,37,18.444000000000003,11991.0,1028,0,0.0,25359.497754223717,False,-0.7702310762851409,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,98033,1293,539,1.0,68770.17903345989,False,-0.012726266417670596,9,4.007000000000001,170382,0,0,0.0,0.0,False,-0.05296507717704865,9,4.7,169426,0,0,0.0,0.0,False,-0.05827881563662033,0.375,783083,0.0,0.0,10,0,0,10,12,11.125,28,38,41,304.0,155.0,20,25,41,261,10.294790141982958,804.9474588856101
102,41,0,0,0,10.0,20,10.0,24.66877213445887,0,,27.71013249168378,38,30.263157894736842,63.04335280840475,8,69.0,61.00000000000002,20,61.0,0,3.647000000000001,87983,9,20,1.0,583.3754426891774,False,0.36565676636929073,0,13.511000000000001,26476,1042,0,0.0,10420.0,False,-0.5098005847862745,0,0.29000000000000004,84311,833,685,1.0,39530.52794480763,False,-0.030694557497263568,10,18.507000000000005,11696.0,1028,0,0.0,25359.497754223717,False,-0.7729785337228342,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,97435,1321,541,1.0,70711.53889086124,False,-0.009947664898933057,8,4.078000000000001,169668,0,8,0.8,488.00000000000017,False,-0.05557747997621046,12,4.811000000000002,169117,0,0,0.0,0.0,False,-0.05999633151947352,0.475,781947,0.0,0.0,11,0,0,6,11,11.0,22,28,32,342.0,110.0,19,22,32,1732,8.03247473196825,812.9799336175784
103,32,0,0,0,10.0,20,10.0,24.66877213445887,0,,26.804868681555043,20,17.5,63.22478521251377,3,67.33333333333333,61.000000000000014,20,61.0,0,3.6470000000000007,87873,10,30,1.0,840.063164033766,False,0.3659405557328683,0,13.511000000000001,26386,1051,0,0.0,10510.0,False,-0.5104967589226318,0,0.29000000000000004,84311,823,695,1.0,38931.783200340404,False,-0.03348273665229108,20,18.697000000000006,10946.0,1028,0,0.0,25359.497754223717,False,-0.7799635950051051,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,97287,1331,548,1.0,70324.4625116073,False,-0.012494081969776964,4,4.11,170031,0,1,0.1,61.000000000000014,False,-0.05474651355392388,8,4.8790000000000004,168819,0,2,0.2,122.00000000000003,False,-0.06131364952671043,0.4125,780914,0.0,0.0,12,0,0,9,10,9.5,14,23,17,243.0,62.0,16,16,17,768,7.386538502003532,820.3664721195819
104,17,0,0,0,10.0,20,10.0,24.812438923834392,20,26.75,26.130269034246012,15,17.0,63.298429442994454,1,68.0,61.000000000000014,20,61.0,0,3.647000000000001,88273,8,25,1.0,700.3109730958598,False,0.37104774960237513,5,13.561000000000002,26191,1063,0,0.0,10630.0,False,-0.5125852813317038,0,0.29000000000000004,84256,818,705,1.0,38718.41470883998,False,-0.03498856913888182,15,18.827,9961.0,1043,0,0.0,25879.37379755927,False,-0.7867163981412321,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,97100,1336,557,1.0,70167.26462950058,False,-0.014474316385831989,13,4.236000000000001,169671,0,1,0.1,61.000000000000014,False,-0.05674750293200527,4,4.9110000000000005,168897,0,0,0.0,0.0,False,-0.061219158361634364,0.3875,779610,0.0,0.0,11,0,0,6,11,10.5,10,16,20,81.0,45.0,7,10,20,870,6.062713848019484,826.4291859676014
105,20,0,0,0,10.0,20,10.0,24.683327998988972,20,23.0,25.736004878920067,10,18.0,63.624128329901126,8,66.0,61.00000000000001,20,61.0,0,3.6470000000000007,88573,8,20,1.0,573.6665599797794,False,0.374709282012251,5,13.606000000000002,26021,1073,0,0.0,10730.0,False,-0.5144417456953233,0,0.29000000000000004,84136,818,715,1.0,38592.20579160083,False,-0.03669389695823476,10,18.912000000000003,9336.0,1053,0,0.0,25991.544382935386,False,-0.7920149369345109,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,97448,1336,559,1.0,69949.19025465194,False,-0.012692673794400965,10,4.323,169511,0,0,0.0,0.0,False,-0.05780635981124,9,4.997000000000001,168176,0,8,0.8,488.00000000000006,False,-0.0638704692875922,0.475,778462,0.0,0.0,12,0,0,6,12,11.5,11,17,23,135.0,60.0,10,10,23,1128,6.194224581995513,832.6234105495969
106,23,0,0,0,10.0,20,10.0,22.77972780386877,59,14.627118644067796,25.18244409326733,15,18.333333333333332,63.624128329901126,0,,61.00000000000001,18,61.0,15,3.7970000000000015,88726,6,10,1.0,287.7972780386877,False,0.3748649985151278,24,13.841000000000001,25517,1085,0,0.0,10850.0,False,-0.5213106638407153,0,0.29000000000000004,83864,816,725,1.0,36845.52985557573,False,-0.04736090481887395,15,19.052000000000003,8260.0,1104,0,0.0,25148.81949547112,False,-0.8059604948428308,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,97173,1341,569,1.0,69971.78654878523,False,-0.014658764030623578,4,4.3530000000000015,169455,0,0,0.0,0.0,False,-0.05811762482560822,6,5.048000000000001,168560,0,0,0.0,0.0,False,-0.06309230675167166,0.375,776816,0.0,0.0,12,0,0,6,10,9.055555555555555,5,11,30,153.0,96.0,11,12,30,899,6.810100485978182,839.4335110355751
