index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,14,0,0,0,10.0,20,10.0,6.036076874323344,0,,19.903750637431276,5,38.0,38.815364275743306,5,18.0,48.0,11,48.0,0,4.349000000000001,38998,816,0,0.0,8160.0,False,-0.19001955475330926,0,4.394000000000001,35644,784,0,0.0,7840.0,False,-0.2560920577617328,0,0.2,88839,16,476,1.0,9570.762533406461,False,0.12845325571255117,0,3.278000000000001,70968,144,0,0.0,869.1950699025615,False,-0.13938556853988607,0,0.7130000000000001,118588,0,17,0.5,659.8611926876362,False,0.08017849412162505,0,0.2,110463,0,5,0.0,194.07682137871655,False,0.00426046098854004,0,5.411000000000001,128037,0,15,0.5,720.0,False,-0.06183691363437089,11,7.033000000000002,105259,506,0,0.0,19640.574323526114,False,-0.1591459362723728,0.25,696796,0.0,0.0,12,0,0,4,5,5.0,20,24,17,93.0,51.0,7,7,17,480,1.3970951437950134,190.24818938877434
80,17,0,0,0,10.0,20,10.0,6.297214978958045,15,8.0,17.283438360257293,22,8.090909090909092,38.815364275743306,0,,48.0,9,48.0,10,4.449000000000001,38773,824,0,0.0,8240.0,False,-0.19349804452466907,5,4.444000000000001,35439,796,0,0.0,7960.0,False,-0.2588184416365824,0,0.2,88845,21,477,1.0,8376.441612400848,False,0.12132800759579618,13,3.408000000000001,70617,144,0,0.0,906.7989569699585,False,-0.14338954670549764,0,0.7130000000000001,118410,12,27,1.0,1255.416095768157,False,0.08126647998368695,0,0.2,110463,0,5,0.0,194.07682137871655,False,0.00426046098854004,0,5.411000000000001,128037,0,15,0.0,720.0,False,-0.06183691363437089,9,7.112000000000002,105110,506,0,0.0,19640.574323526114,False,-0.16023464005726246,0.25,695694,0.0,0.0,11,0,0,8,8,8.0,19,27,25,116.0,80.0,9,8,25,326,1.4919940689578652,191.7401834577322
81,25,0,0,0,10.0,20,10.0,6.416257388754994,7,8.142857142857142,17.674729627507407,9,21.555555555555557,39.47951323572039,7,46.857142857142854,48.00000000000001,6,48.0,5,4.489000000000001,38618,833,0,0.0,8330.0,False,-0.1955663357400722,2,4.459000000000001,35297,807,0,0.0,8070.0,False,-0.2604542719614922,0,0.2,88978,18,482,1.0,8634.71231345616,False,0.1244875210231548,4,3.435000000000001,70497,144,0,0.0,923.9410639807192,False,-0.14473259811743996,0,0.7130000000000001,118544,11,30,1.0,1378.8074229741933,False,0.08304406092675244,0,0.2,110463,0,5,0.0,197.39756617860195,False,0.004275542806308462,0,5.411000000000001,127777,0,20,0.5,960.0000000000001,False,-0.0628598567879585,6,7.163000000000002,104961,508,0,0.0,20055.59272374596,False,-0.1598071287310172,0.3125,695135,0.0,0.0,13,0,0,10,6,6.0,25,35,28,214.0,99.0,16,9,28,718,1.7900409819558263,193.53022443968803
82,28,0,0,0,10.0,20,10.0,6.507912999222831,6,8.0,18.762389509883928,5,38.0,38.579095923544784,15,34.0,48.00000000000001,8,48.0,5,4.534000000000001,38433,845,0,0.0,8450.0,False,-0.19791666666666666,1,4.4670000000000005,35198,815,0,0.0,8150.0,False,-0.26156362815884476,0,0.2,89120,14,487,1.0,9228.394473302593,False,0.12977686594249874,0,3.431000000000001,70497,144,0,0.0,937.1394718880877,False,-0.14465305801169093,0,0.7130000000000001,118864,6,25,1.0,1077.0517351479232,False,0.08458026421391358,0,0.2,110463,0,5,0.0,192.89547961772394,False,0.004255095691826433,0,5.411000000000001,127267,5,30,1.0,1632.895479617724,False,-0.06412795747618834,8,7.237000000000002,104835,508,0,0.0,19598.18072916075,False,-0.16239887209863818,0.375,694677,0.0,0.0,11,0,0,7,6,6.0,26,33,23,231.0,111.0,16,12,23,900,1.7911562137305737,195.3213806534186
83,23,0,0,0,10.0,20,10.0,6.273047468773387,18,5.055555555555555,18.762389509883928,0,,38.579095923544784,0,,48.0,9,48.0,5,4.579000000000001,38278,854,0,0.0,8540.0,False,-0.1999849578820698,13,4.596000000000001,34801,826,0,0.0,8260.0,False,-0.2679941335740072,0,0.2,89029,22,497,1.0,9462.914630725327,False,0.13009337827525003,0,3.4310000000000014,70497,144,0,0.0,903.3188355033677,False,-0.14485687782188483,0,0.7130000000000001,118864,0,31,0.6,1195.9519736298882,False,0.08512027310874587,0,0.2,110463,0,5,0.0,192.89547961772394,False,0.004255095691826433,0,5.411000000000001,127267,0,35,0.5,1680.0,False,-0.0639558673096595,9,7.319000000000003,104679,508,0,0.0,19598.18072916075,False,-0.16353872304120723,0.2625,693878,0.0,0.0,10,0,0,15,9,9.0,20,35,17,201.0,85.0,15,8,17,200,1.9266065061092377,197.24798715952784
84,17,0,0,0,10.0,20,10.0,6.398890915468686,6,8.5,18.762389509883928,0,,39.8184158758652,10,50.0,48.0,9,48.0,5,4.624000000000001,38098,866,0,0.0,8660.0,False,-0.2022412755716005,1,4.593000000000001,34700,834,0,0.0,8340.0,False,-0.26914109506618533,0,0.2,88978,18,507,1.0,9627.711517989586,False,0.13047182324291332,0,3.4310000000000005,70497,144,0,0.0,921.4402918274908,False,-0.14474766900196773,0,0.7130000000000001,119364,0,21,0.0,836.1867333931692,False,0.08802802560333349,0,0.2,110463,0,5,0.0,199.09207937932598,False,0.004283238772376188,0,5.411000000000001,126767,0,45,1.0,2160.0,False,-0.06585561888060792,9,7.400000000000003,104531,508,0,0.0,20227.755264939522,False,-0.1623200523712571,0.25,693398,0.0,0.0,10,0,0,9,6,6.0,22,31,12,155.0,62.0,11,6,12,700,1.4774515349417925,198.72543869446963
85,12,0,0,0,10.0,20,10.0,6.473789378395839,6,7.666666666666667,18.495116432229786,5,14.0,39.19237010117222,10,34.0,47.99999999999999,10,48.0,5,4.669000000000001,37923,877,0,0.0,8770.0,False,-0.20449759326113118,1,4.602000000000001,34589,843,0,0.0,8430.0,False,-0.27038206979542717,0,0.2,88932,14,517,1.0,9652.608246760341,False,0.13006742588475131,5,3.4810000000000003,70412,144,0,0.0,932.2256704890008,False,-0.14570717471712255,0,0.7130000000000001,119634,0,16,0.5,627.0779216187556,False,0.08953083322714285,0,0.2,110463,0,5,0.0,195.96185050586112,False,0.004269022220280837,0,5.411000000000001,126427,0,55,1.0,2639.9999999999995,False,-0.06658629256174192,10,7.491000000000003,104362,508,0,0.0,19909.72401139549,False,-0.16471677622608696,0.3125,692742,0.0,0.0,11,0,0,7,6,6.0,16,23,13,89.0,43.0,7,5,13,540,1.3258758950978518,200.05131458956748
86,13,0,0,0,10.0,20,10.0,6.604812008926804,5,9.0,18.008414133769943,3,5.0,39.19237010117222,0,,47.99999999999999,9,48.0,5,4.714000000000001,37778,885,0,0.0,8850.0,False,-0.20647187123947053,0,4.601000000000001,34469,855,0,0.0,8550.0,False,-0.27151022864019253,0,0.2,88887,9,527,1.0,9549.877556577101,False,0.1289059358333861,3,3.506000000000001,70334,144,0,0.0,951.0929292854598,False,-0.14653360414812241,0,0.7130000000000001,119619,0,19,0.3,744.6550319222722,False,0.08992858195457519,0,0.2,110463,0,5,0.0,195.96185050586112,False,0.004269022220280837,0,5.411000000000001,126427,0,55,0.0,2639.9999999999995,False,-0.06658629256174192,9,7.571000000000004,104211,508,0,0.0,19909.72401139549,False,-0.1658200934845993,0.1625,692188,0.0,0.0,9,0,0,7,7,7.0,22,29,14,128.0,39.0,10,3,14,200,1.5905736973509192,201.6418882869184
87,14,0,0,0,10.0,20,10.0,6.3155014730287595,13,4.384615384615385,19.38521702276669,5,40.0,38.84309185497796,5,33.0,47.999999999999986,10,48.0,5,4.759000000000001,37613,895,0,0.0,8950.0,False,-0.20863417569193743,8,4.681000000000001,34193,865,0,0.0,8650.0,False,-0.27575962695547535,0,0.2,89030,12,532,1.0,10388.721473788222,False,0.13568479922010096,0,3.503000000000001,70334,144,0,0.0,909.4322121161414,False,-0.14678467214605723,0,0.7130000000000001,119584,0,19,0.5,738.0187452445813,False,0.08958052313651692,0,0.2,110463,0,5,0.0,194.2154592748898,False,0.004261090639901921,0,5.411000000000001,126427,0,55,0.0,2639.999999999999,False,-0.06658629256174192,10,7.662000000000002,103866,513,0,0.0,19926.506121603696,False,-0.16827960645329648,0.1875,691510,0.0,0.0,10,0,0,7,7,7.0,20,27,16,119.0,45.0,9,5,16,565,1.5066025741398335,203.14849086105824
88,16,0,0,0,10.0,20,10.0,6.289690128193792,8,6.0,22.59916126896476,15,38.0,38.08773136390336,3,18.0,47.999999999999986,12,48.0,5,4.804000000000001,37428,907,0,0.0,9070.0,False,-0.21098450661853188,3,4.703000000000001,34050,873,0,0.0,8730.0,False,-0.2776962996389892,0,0.2,89552,10,527,1.0,11972.654890026366,False,0.15152202014069674,0,3.5030000000000006,70334,144,0,0.0,905.715378459906,False,-0.14680707161606488,0,0.7130000000000001,119068,5,26,1.0,1103.276821806311,False,0.08655238312762305,0,0.2,110463,0,5,0.0,190.43865681951678,False,0.004243937546300418,0,5.411000000000001,126373,0,58,0.3,2783.999999999999,False,-0.06645477129913781,12,7.772000000000002,103615,513,0,0.0,19539.006189682423,False,-0.17152927740142324,0.2875,690883,0.0,0.0,12,0,0,8,8,8.0,17,25,22,96.0,86.0,7,9,22,824,1.523170872591436,204.67166173364967
89,22,0,0,0,10.0,20,10.0,6.286382900813878,8,6.25,23.52479930246292,5,38.0,38.14154410723345,7,38.714285714285715,47.99999999999999,7,48.0,5,4.849000000000001,37283,915,0,0.0,9150.0,False,-0.21295878459687123,3,4.730000000000001,33867,885,0,0.0,8850.0,False,-0.2800090252707581,0,0.2,89692,8,532,1.0,12565.484292116784,False,0.15678211995200966,0,3.5030000000000006,70334,144,0,0.0,905.2391377171984,False,-0.14680994167731024,0,0.7130000000000001,119149,0,29,1.0,1106.10477910977,False,0.08730098182008414,0,0.2,110463,0,5,0.0,190.70772053616724,False,0.004245159552262022,0,5.411000000000001,126373,0,58,0.0,2783.9999999999995,False,-0.06645477129913781,7,7.830000000000002,103239,520,0,0.0,19833.602935761395,False,-0.17320033999794904,0.25,690400,0.0,0.0,12,0,0,13,7,7.0,18,31,23,190.0,87.0,13,9,23,661,1.6851092157885432,206.35677094943821
90,23,0,0,0,10.0,20,10.0,6.386826182163971,6,7.833333333333333,20.715583096597125,34,14.529411764705882,38.06536054681312,9,37.44444444444444,48.0,9,48.0,5,4.894000000000001,37078,929,0,0.0,9290.0,False,-0.21549714199759326,1,4.737000000000001,33787,891,0,0.0,8910.0,False,-0.2809491576413959,0,0.2,89835,4,537,1.0,11149.815427601312,False,0.1499741790567413,29,3.7930000000000015,69614,144,0,0.0,919.7029702316119,False,-0.1554009246433424,0,0.7130000000000001,118992,24,30,1.0,1639.1348107227245,False,0.0882957499283444,0,0.2,110463,0,5,0.0,190.32680273406558,False,0.004243429538899877,0,5.411000000000001,126069,0,66,0.8,3168.0,False,-0.0672731258220079,9,7.913000000000002,103051,521,0,0.0,19832.052844889633,False,-0.17457966957149776,0.35,688889,0.0,0.0,14,0,0,14,9,9.0,15,29,20,198.0,90.0,13,10,20,727,1.727196297608316,208.08396724704653
91,20,0,0,0,10.0,20,10.0,6.5917320827886785,5,10.0,20.715583096597125,0,,36.90772736064982,13,30.307692307692307,48.0,12,48.0,5,4.939000000000001,36928,938,0,0.0,9380.0,False,-0.2174714199759326,0,4.7360000000000015,33677,902,0,0.0,9020.0,False,-0.2819833032490975,0,0.2,89785,0,546,0.9,11310.70837074203,False,0.15034114991949835,0,3.764000000000001,69614,144,0,0.0,949.2094199215697,False,-0.15522310424673927,0,0.7130000000000001,119386,14,27,1.0,1286.526802089905,False,0.09027316857004619,0,0.2,110463,0,5,0.0,184.53863680324912,False,0.004217141441186149,0,5.411000000000001,126015,0,69,0.3,3312.0,False,-0.06714160455940377,12,8.024000000000003,102462,531,0,0.0,19598.003228505055,False,-0.17973840702723567,0.275,688330,0.0,0.0,11,0,0,14,7,7.0,16,30,23,186.0,96.0,13,7,23,594,1.7055638246238232,209.78953107167035
92,23,0,0,0,10.0,20,10.0,6.917223753914647,10,9.5,19.43497108838703,8,3.75,40.45553093301205,15,59.0,48.0,8,48.0,5,4.984000000000002,36753,949,0,0.0,9490.0,False,-0.2197277376654633,5,4.786000000000001,33527,911,0,0.0,9110.0,False,-0.2839575812274368,0,0.2,89690,0,556,1.0,10805.843925143188,False,0.14615355457677862,8,3.8440000000000007,69376,144,0,0.0,996.0802205637092,False,-0.15780924813140335,0,0.7130000000000001,120241,12,22,1.0,1123.2413335869094,False,0.09729787781738253,0,0.2,110463,0,5,0.0,202.27765466506025,False,0.004297706691123964,0,5.411000000000001,126015,0,69,0.0,3312.0,False,-0.06714160455940377,8,8.092000000000002,101452,546,0,0.0,22088.719889424578,False,-0.17801870565020983,0.25,687517,0.0,0.0,11,0,0,15,8,8.0,20,35,22,216.0,98.0,15,8,22,1085,3.396245908923447,213.1857769805938
93,22,0,0,0,10.0,20,10.0,6.8584526970201,9,6.333333333333333,18.516764954609524,5,1.0,37.8859773976758,35,31.714285714285715,48.0,11,48.0,5,5.029000000000002,36608,957,0,0.0,9570.0,False,-0.22170201564380265,4,4.8210000000000015,33331,923,0,0.0,9230.0,False,-0.2865147412755716,0,0.2,89633,0,565,0.9,10461.97219935438,False,0.1433941940732724,5,3.8860000000000006,69226,144,0,0.0,987.6171883708944,False,-0.1596681982693667,13,0.8430000000000002,120748,7,10,1.0,508.47712865902463,False,0.09911108595915663,0,0.2,110463,0,5,0.0,189.429886988379,False,0.004239356019058748,0,5.411000000000001,124905,25,79,1.0,4739.149434941895,False,-0.07003817976420464,11,8.194000000000003,101254,546,0,0.0,20685.74365913099,False,-0.18459102857251572,0.3625,686168,0.0,0.0,10,0,0,14,9,8.266666666666666,20,34,21,209.0,99.0,14,8,21,200,1.7255019089207053,214.9112788895145
94,21,0,0,0,10.0,20,10.0,7.042225881296921,5,10.0,19.19666095577905,8,26.875,39.13929523510904,5,66.0,48.0,9,48.0,5,5.074000000000002,36458,966,0,0.0,9660.0,False,-0.223676293622142,0,4.817000000000001,33221,934,0,0.0,9340.0,False,-0.2875488868832732,0,0.2,89783,0,565,0.5,10846.113440015162,False,0.1475171661022765,3,3.9110000000000005,69148,144,0,0.0,1014.0805269067566,False,-0.16044884998308506,0,0.8300000000000001,120863,5,15,1.0,683.0727333055308,False,0.10094863673372728,0,0.2,110463,0,5,0.0,195.6964761755452,False,0.004267816970395115,0,5.411000000000001,124905,15,89,1.0,4859.089428526636,False,-0.0695999947810659,9,8.273000000000001,100765,551,0,0.0,21565.75167454508,False,-0.1849490293930108,0.3125,685606,0.0,0.0,12,0,0,7,7,7.0,22,29,18,164.0,71.0,12,9,18,730,1.7477658530697227,216.65904474258423
95,18,0,0,0,10.0,20,10.0,7.074449675066782,7,7.428571428571429,20.308990315736995,5,40.0,38.93324020593442,3,32.0,48.0,8,48.0,5,5.119000000000001,36298,976,0,0.0,9760.0,False,-0.22574458483754511,2,4.8370000000000015,33079,944,0,0.0,9440.0,False,-0.2892787304452467,0,0.2,89931,0,567,0.7,11515.197509022877,False,0.1533332379682456,0,3.908000000000001,69148,144,0,0.0,1018.7207532096165,False,-0.1604208856942543,0,0.8300000000000001,120759,0,22,1.0,856.5312845305572,False,0.10079175992828915,0,0.2,110463,0,5,0.0,194.6662010296721,False,0.004263137772523055,0,5.411000000000001,124905,5,99,1.0,4946.666201029672,False,-0.06928004456733278,8,8.344000000000001,100547,554,0,0.0,21569.015074087667,False,-0.18652997561709903,0.3375,685130,0.0,0.0,12,0,0,10,5,5.0,18,28,22,132.0,76.0,11,7,22,496,1.6508034458383918,218.30984818842262
96,22,0,0,0,10.0,20,10.0,7.256085216412493,5,10.0,21.929748505552386,20,28.75,38.93324020593442,0,,48.00000000000001,9,48.0,5,5.164000000000001,36148,985,0,0.0,9850.0,False,-0.22771886281588447,0,4.835000000000001,32969,955,0,0.0,9550.0,False,-0.29031287605294825,0,0.2,90451,0,557,0.5,12214.86991759268,False,0.16381736062285412,5,3.9580000000000006,68998,144,0,0.0,1044.876271163399,False,-0.1620712074007533,0,0.8300000000000001,120184,10,32,1.0,1465.1611716454252,False,0.09833302073577958,0,0.2,110463,0,5,0.0,194.6662010296721,False,0.004263137772523055,0,5.411000000000001,124905,0,104,0.5,4992.000000000001,False,-0.06911442349846558,9,8.426000000000002,100389,554,0,0.0,21569.015074087667,False,-0.18768444003329074,0.25,684507,0.0,0.0,14,0,0,11,7,7.0,21,32,19,157.0,112.0,12,10,19,770,1.4429566441103816,219.752804832533
97,19,0,0,0,10.0,20,10.0,6.916896193048375,5,2.0,21.929748505552386,0,,38.93324020593442,0,,48.0,14,48.0,0,5.159000000000001,36038,996,0,0.0,9960.0,False,-0.22875300842358604,5,4.885000000000001,32775,964,0,0.0,9640.0,False,-0.2931144705174489,0,0.2,90441,0,562,0.5,12324.51866012044,False,0.16435762809382304,0,3.953000000000001,68998,144,0,0.0,996.033051798966,False,-0.1623655606940171,0,0.8300000000000001,120184,0,42,1.0,1635.1960886492454,False,0.0991052678631734,0,0.2,110463,0,5,0.0,194.6662010296721,False,0.004263137772523055,0,5.411000000000001,124905,0,104,0.0,4992.0,False,-0.06911442349846558,14,8.557000000000002,100072,554,0,0.0,21569.015074087667,False,-0.19000067560248554,0.1875,683876,0.0,0.0,10,0,0,11,9,9.0,21,32,17,167.0,77.0,12,7,17,200,1.526081657037139,221.27888648957014
98,17,0,0,0,10.0,20,10.0,6.577551100591913,15,5.0,21.404768595032998,3,5.0,36.84156315863412,21,27.523809523809526,48.0,15,48.0,5,5.2090000000000005,35843,1009,0,0.0,10090.0,False,-0.23119735258724428,10,4.980000000000001,32495,971,0,0.0,9710.0,False,-0.297721119133574,0,0.2,90366,5,572,1.0,12276.415391861834,False,0.1631637602411913,3,3.983000000000001,68920,144,0,0.0,947.1673584852355,False,-0.1636001822502608,0,0.8300000000000001,120747,0,24,0.3,884.1975158072189,False,0.10080841084106434,0,0.2,110463,0,5,0.0,184.20781579317062,False,0.0042156389522902335,0,5.411000000000001,124851,0,107,0.3,5136.0,False,-0.06898290223586147,15,8.693000000000001,99184,572,0,0.0,21073.37412673872,False,-0.19829981686855647,0.2,682869,0.0,0.0,13,0,0,9,12,12.0,20,29,17,136.0,93.0,9,8,17,778,1.5360490903258324,222.81493557989597
99,17,0,0,0,10.0,20,10.0,6.197835509864603,20,4.75,21.404768595032998,0,,36.19029245912284,6,25.0,48.0,13,48.0,5,5.254000000000001,35658,1021,0,0.0,10210.0,False,-0.23354768351383876,15,5.120000000000002,32070,979,0,0.0,9790.0,False,-0.304960138387485,0,0.2,90271,15,582,1.0,12550.542854957173,False,0.1636707537632864,0,3.9800000000000013,68920,144,0,0.0,892.4883134205029,False,-0.16392970510311028,0,0.8300000000000001,120897,0,18,0.0,651.425264264211,False,0.10111373892627111,0,0.2,110463,0,5,0.0,180.9514622956142,False,0.004200849580327206,0,5.411000000000001,124797,0,110,0.3,5280.0,False,-0.06885138097325734,13,8.808000000000002,98798,575,0,0.0,20809.41816399563,False,-0.20208454565250752,0.1625,681874,0.0,0.0,12,0,0,9,11,11.0,20,29,20,131.0,71.0,9,8,20,350,1.5143275503069162,224.3292631302029
100,20,0,0,0,10.0,20,10.0,6.061004745827706,14,5.214285714285714,22.305991658126082,5,38.0,36.19029245912284,0,,48.00000000000001,11,48.0,3,5.279000000000002,35499,1033,0,0.0,10330.0,False,-0.23540914560770157,11,5.215000000000001,31765,987,0,0.0,9870.0,False,-0.3099428399518652,0,0.2,90388,19,587,1.0,13208.776193490736,False,0.16904779125128513,0,3.9800000000000004,68920,144,0,0.0,872.7846833991896,False,-0.1640484488808852,0,0.8300000000000001,120707,0,23,0.5,832.3767265598252,False,0.10020972071540739,0,0.2,110463,0,5,0.0,180.9514622956142,False,0.004200849580327206,0,5.411000000000001,124797,0,110,0.0,5280.000000000001,False,-0.06885138097325734,11,8.905000000000003,98594,575,0,0.0,20809.41816399563,False,-0.2035751199620209,0.1875,681133,0.0,0.0,11,0,0,10,9,9.0,23,33,13,175.0,57.0,13,7,13,390,1.627281236462295,225.95654436666518
101,13,0,0,0,10.0,20,10.0,5.633030498748221,17,3.3529411764705883,22.305991658126082,0,,37.83803007495029,11,52.54545454545455,48.00000000000001,14,48.0,5,5.326000000000001,35344,1042,0,0.0,10420.0,False,-0.23747743682310468,12,5.324000000000001,31363,998,0,0.0,9980.0,False,-0.3164673586040915,0,0.2,90331,26,597,1.0,13463.135812868726,False,0.16989366743927534,0,3.9800000000000004,68920,144,0,0.0,811.1563918197438,False,-0.16441985131546438,0,0.8300000000000001,121285,0,12,0.0,454.05636089940344,False,0.10374170622893521,0,0.2,110463,0,5,0.0,189.19015037475145,False,0.004238267207922312,0,5.411000000000001,124287,0,120,1.0,5760.000000000001,False,-0.07082419991231916,14,9.034000000000002,98203,576,0,0.0,21794.705323171365,False,-0.2028324370774099,0.25,680196,0.0,0.0,12,0,0,5,11,11.0,21,26,17,132.0,42.0,9,4,17,778,1.4094194965437055,227.3659638632089
102,17,0,0,0,10.0,20,10.0,5.995108797000726,11,9.181818181818182,23.199081485790824,5,38.0,39.74648014316192,10,58.5,48.00000000000001,11,48.0,10,5.421000000000001,35094,1053,0,0.0,10530.0,False,-0.24114395306859207,1,5.322000000000002,31252,1007,0,0.0,10070.0,False,-0.3177083333333333,0,0.2,90420,27,602,1.0,14127.714991965096,False,0.17497146450977558,0,3.9800000000000004,68920,144,0,0.0,863.2956667681045,False,-0.16410563436807346,0,0.8300000000000001,121680,0,7,0.5,278.2253610021334,False,0.10653107593264728,0,0.2,110463,0,5,0.0,198.7324007158096,False,0.004281605220752908,0,5.411000000000001,124027,0,125,0.5,6000.000000000001,False,-0.07184714306590677,11,9.130000000000003,97665,581,0,0.0,23092.704963177075,False,-0.20202139060654295,0.25,679521,0.0,0.0,13,0,0,5,8,8.0,25,30,15,120.0,50.0,10,7,15,975,1.3869079817086458,228.75287184491754
103,15,0,0,0,10.0,20,10.0,6.142361919462015,5,9.0,22.89607671370749,10,20.5,39.74648014316192,0,,48.00000000000001,11,48.0,5,5.461,34889,1067,0,0.0,10670.0,False,-0.24368231046931407,0,5.3210000000000015,31192,1013,0,0.0,10130.0,False,-0.318272412755716,0,0.2,90565,22,607,1.0,14033.050527448611,False,0.17614865264170465,5,4.030000000000001,68780,144,0,0.0,884.5001164025302,False,-0.1656652638012552,0,0.8300000000000001,121475,0,17,1.0,675.6901624337526,False,0.10647414485486438,0,0.2,110463,0,5,0.0,198.7324007158096,False,0.004281605220752908,0,5.411000000000001,124027,0,125,0.0,6000.000000000001,False,-0.07184714306590677,11,9.229000000000003,97447,581,0,0.0,23092.704963177075,False,-0.20361425923141507,0.25,678838,0.0,0.0,9,0,0,10,7,7.0,16,26,18,112.0,72.0,9,6,18,390,1.4603288667276502,230.2132007116452
104,18,0,0,0,10.0,20,10.0,6.124707295923141,13,6.0,23.782774874133004,5,38.0,40.86058739795529,4,68.0,48.00000000000001,10,48.0,5,5.506000000000001,34699,1080,0,0.0,10800.0,False,-0.24603264139590855,8,5.401000000000002,30964,1020,0,0.0,10200.0,False,-0.32190132370637786,0,0.2,90677,25,612,1.0,14708.175905367478,False,0.18156722495309868,0,4.025,68780,144,0,0.0,881.9578506129324,False,-0.16568058474686964,0,0.8300000000000001,121557,0,18,0.5,735.4905731631952,False,0.1074905785811883,0,0.2,110463,0,5,0.0,204.30293698977647,False,0.004306904910436752,0,5.411000000000001,124027,0,125,0.0,6000.000000000001,False,-0.07184714306590677,10,9.318000000000001,96998,585,0,0.0,23903.443627803845,False,-0.20393305703710415,0.1875,678165,0.0,0.0,12,0,0,12,7,7.0,18,30,22,148.0,100.0,11,7,22,662,1.6148202130571008,231.8280209247023
105,22,0,0,0,10.0,20,10.0,5.726795807056041,9,1.5555555555555556,23.782774874133004,0,,41.69221210179829,3,67.0,48.000000000000014,8,48.0,0,5.501,34579,1092,0,0.0,10920.0,False,-0.24716080024067388,9,5.4830000000000005,30685,1028,0,0.0,10280.0,False,-0.32639515643802647,0,0.2,90663,24,622,1.0,14930.329071080072,False,0.1827372875425174,0,4.025,68780,144,0,0.0,824.6585962160699,False,-0.16602589827150518,0,0.8300000000000001,121758,0,15,0.0,625.3831815269743,False,0.10881626645923358,0,0.2,110463,0,5,0.0,208.46106050899147,False,0.004325789848893181,0,5.411000000000001,124027,0,125,0.0,6000.000000000002,False,-0.07184714306590677,8,9.388000000000002,96676,588,0,0.0,24515.020715857394,False,-0.20405150987922918,0.125,677631,0.0,0.0,9,0,0,14,5,5.0,19,33,23,165.0,123.0,12,10,23,401,1.6400125017389655,233.46803342644125
106,23,0,0,0,10.0,20,10.0,5.275648235064191,18,2.9444444444444446,23.815116507633082,8,24.125,41.97764591510144,10,44.4,48.000000000000014,10,48.0,0,5.501,34459,1104,0,0.0,11040.0,False,-0.24828895908543924,18,5.654000000000003,30162,1036,0,0.0,10360.0,False,-0.3354768351383875,0,0.2,90800,32,627,1.0,15100.898793807995,False,0.18541648362486296,3,4.055000000000001,68690,144,0,0.0,759.6933458492434,False,-0.1675021795060129,0,0.8300000000000001,122009,0,13,0.8,545.7093968963187,False,0.11073434430106154,0,0.2,110463,0,5,0.0,209.8882295755072,False,0.004332271618822169,0,5.411000000000001,123715,0,131,0.6,6288.000000000002,False,-0.0730746748502119,10,9.480000000000002,96363,592,0,0.0,24850.766381740053,False,-0.20511191589310226,0.3,676661,0.0,0.0,12,0,0,11,9,9.0,20,31,21,200.0,96.0,14,9,21,834,1.8091833582147956,235.27721678465605
