index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,23,0,0,0,10.0,20,10.0,23.154544179778487,4,2.0,21.88741798049344,5,41.0,38.14500349338434,0,,55.0,0,,4,3.0300000000000007,8306,777,0,0.0,7770.0,False,-0.4393911523958429,0,2.7830000000000004,35945,26,20,1.0,723.0908835955697,False,0.669573505095088,0,0.6680000000000001,45997,32,129,1.0,3564.422333236565,False,0.2978896359062908,0,6.104000000000002,-2212.0,591,0,0.0,13684.335610249085,False,-0.8742246541948621,0,12.701,-48004,418,0,0.0,9148.940715846258,True,-1.7799143331611182,0,0.2,54016,150,483,1.0,21707.14938437865,False,0.16493803882893637,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37943,916,285,1.0,50615.82319994005,False,-0.10305295669233346,0.5,250621,0.0,0.1,11,0,0,8,1,1.0,7,15,19,230.0,98.0,15,8,19,405,1.1316520620021038,137.21825372922467
80,19,1,0,0,10.0,20,10.0,22.769269639526726,7,14.428571428571429,22.722277774209307,43,25.86046511627907,38.14500349338434,0,,55.0,0,,1,3.0360000000000005,8172,789,0,0.0,7890.0,False,-0.44279407707164536,0,2.7830000000000004,35959,24,24,1.0,786.4624713486414,False,0.6716743877344946,0,0.6680000000000001,47007,25,110,1.0,3068.6822961511916,False,0.31859237628217196,14,6.244000000000002,-5915.0,595,0,0.0,13547.715435518403,False,-0.976669716737044,0,12.701,-48004,418,0,0.0,9497.91210961949,True,-1.7767808915361456,0,0.2,52904,183,493,1.0,22963.66355491878,False,0.15625090738007344,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37943,906,295,1.0,50784.37316500621,False,-0.10185787199717652,0.5,246696,0.0,0.1,12,0,0,6,6,37.421052631578945,5,11,20,144.0,78.0,11,8,20,1253,0.9328332479926758,138.15108697721735
81,20,0,0,0,10.0,20,10.0,23.660028217403735,15,32.13333333333333,21.901247231293762,8,3.0,38.46583186114128,5,56.0,55.0,0,,0,3.0350000000000006,8102,796,0,0.0,7960.0,False,-0.44440356847236273,0,2.783000000000001,36311,27,19,1.0,719.540536130671,False,0.686322554403814,0,0.6680000000000001,47007,15,120,1.0,2983.0500910163073,False,0.31742930610132714,8,6.310000000000001,-32344.0,610,0,0.0,14432.617212616278,False,-1.682576573321703,0,12.701000000000002,-48004,418,0,0.0,9154.721342680792,True,-1.7798624284575666,0,0.2,53160,181,498,1.0,23120.11001571253,False,0.16225294078937355,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37663,901,305,1.0,51432.7145068883,False,-0.10123149758296962,0.5,220525,0.0,0.1,10,0,0,9,5,224.4202993697479,4,13,19,155.0,43.0,13,7,19,480,0.9708523739827797,139.12193935120013
82,19,0,0,1,10.0,20,10.0,23.315143431479573,3,7.0,21.901247231293762,0,,38.84819860456707,5,58.0,55.0,0,,1,3.0450000000000004,7994,805,0,0.0,8050.0,False,-0.447300652993654,0,2.7830000000000004,36219,28,27,1.0,909.5088726499484,False,0.6864597827795905,0,0.6680000000000001,46986,8,130,1.0,3033.6832875200257,False,0.31754656354440036,0,6.3020000000000005,-42132.38888888889,610,0,0.0,14222.23749320254,True,-1.9513288822504993,0,12.701000000000002,-48004,418,0,0.0,9154.721342680792,True,-1.7798624284575666,0,0.2,53450,171,503,1.0,23285.75717464847,False,0.1689481653465786,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37373,896,315,1.0,52132.98594969209,False,-0.10037872635573837,0.5,252648,0.0,0.2,11,0,0,5,4,704.0801293635734,5,10,18,115.0,39.0,10,9,18,508,0.7135529440129176,139.83549229521304
83,18,0,0,0,10.0,20,10.0,22.44891994394185,20,16.8,21.901247231293762,0,,38.84819860456707,0,,55.0,0,,6,3.1040000000000005,7836,810,0,0.0,8100.0,False,-0.45341672031638003,0,2.7830000000000004,36387,33,23,1.0,846.3251587106625,False,0.6927325751565958,0,0.6680000000000001,46650,18,140,1.0,3470.25517137208,False,0.31434894156102566,0,6.302000000000001,-42132.38888888889,610,0,0.0,13693.841165804528,True,-1.9585056449076859,0,12.701000000000002,-48004,418,0,0.0,9154.721342680792,True,-1.7798624284575666,0,0.2,53450,161,513,1.0,23455.2266883812,False,0.1704698454555194,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37373,886,325,1.0,52294.50396364642,False,-0.09923350092425749,0.5,252322,0.0,0.2,10,0,0,5,6,93.7758101851852,2,7,10,113.0,39.0,10,8,10,518,0.6805991519941017,140.51609144720715
84,10,0,0,0,10.0,20,10.0,21.91230300538584,4,3.75,21.901247231293762,0,,39.21329548911045,5,56.0,55.0,0,,3,3.128000000000001,7659,822,0,0.0,8220.0,False,-0.45879702014163526,0,2.7830000000000004,36316,31,32,1.0,1011.1936961723469,False,0.6932583853621894,0,0.6680000000000001,46635,12,150,1.0,3548.134720758694,False,0.31499924918858413,0,6.3020000000000005,-42132.38888888889,610,0,0.0,13366.504833285362,True,-1.9629515788511178,0,12.701,-48004,418,0,0.0,9154.721342680792,True,-1.7798624284575666,0,0.2,53730,151,518,1.0,23619.575395284573,False,0.17697382953474516,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37093,881,335,1.0,52971.91332590631,False,-0.09840102295934153,0.5,252059,0.0,0.2,12,0,0,3,4,313.796977124183,0,3,6,54.0,21.0,3,7,6,489,0.39806166995549574,140.91415311716264
85,6,0,0,0,10.0,20,10.0,21.36776416678436,9,13.777777777777779,21.901247231293762,0,,40.0618197379704,10,58.0,55.0,0,,3,3.155000000000001,7512,831,0,0.0,8310.0,False,-0.46348753793801156,0,2.783000000000001,36324,32,36,1.0,1089.239510004237,False,0.6954207557712737,0,0.6680000000000001,46511,11,160,1.0,3739.2449628416302,False,0.3142265634808578,0,6.302000000000001,-42132.38888888889,610,0,0.0,13034.33614173846,True,-1.9674631466606813,0,12.701000000000002,-48004,418,0,0.0,9154.721342680792,True,-1.7798624284575666,0,0.2,54310,141,518,1.0,23840.09848388109,False,0.18936965505864325,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,36513,881,345,1.0,54269.463189151924,False,-0.09742574102249126,0.5,251796,0.0,0.2,13,0,0,0,1,1.0,0,0,4,0.0,15.0,0,6,4,898,0.17308743204921484,141.08724054921186
86,4,0,0,0,10.0,0,,21.36776416678436,0,,21.74524617412924,4,15.0,40.0618197379704,0,,55.0,0,,0,3.152000000000001,7512,831,0,0.0,8310.0,False,-0.46348753793801156,0,2.7830000000000004,36324,22,46,1.0,1202.9171516720808,False,0.6980345155815341,0,0.6680000000000001,46571,1,166,1.0,3631.078629072238,False,0.31438729021096123,0,6.3020000000000005,-42132.38888888889,610,0,0.0,13034.33614173846,True,-1.9674631466606813,0,12.701000000000002,-48004,418,0,0.0,9089.512900786021,True,-1.780447940192278,0,0.2,54250,135,528,1.0,24088.24905515582,False,0.19052032912953054,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,36513,871,355,1.0,54418.84499177222,False,-0.09636656604149141,0.5,251796,0.0,0.2,1,0,0,0,2,257.34781144781147,0,0,3,0.0,12.0,0,4,3,60,0.15374391799559817,141.24098446720745
87,3,0,0,0,10.0,0,,21.166663676157473,2,9.0,21.74524617412924,0,,40.0618197379704,0,,55.00000000000001,16,55.0,0,3.152000000000001,7512,831,0,0.0,8310.0,False,-0.46348753793801156,0,2.7830000000000004,36342,12,54,1.0,1262.9998385125036,False,0.7002437192704982,0,0.6680000000000001,46553,0,169,0.3,3674.946603427841,False,0.31449415428554917,0,6.302000000000001,-42132.38888888889,610,0,0.0,12911.664842456059,True,-1.9691292876880684,0,12.701,-48004,418,0,0.0,9089.512900786021,True,-1.780447940192278,0,0.2,54250,125,538,1.0,24271.41479079423,False,0.1921649886934922,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37393,861,349,1.0,53688.226794392525,False,-0.08906784938318922,0.4125,252676,0.0,0.2,9,0,0,0,1,152.0121465551573,0,0,2,0.0,9.0,0,3,2,898,0.1508467579842545,141.3918312251917
88,2,0,0,0,10.0,0,,21.166663676157473,0,,21.74524617412924,0,,40.0618197379704,0,,55.00000000000001,10,55.0,0,3.1520000000000006,7512,831,0,0.0,8310.0,False,-0.46348753793801156,0,2.7830000000000004,36342,2,64,1.0,1374.6664752740783,False,0.7028112405792807,0,0.6680000000000001,46553,0,169,0.0,3674.946603427841,False,0.31449415428554917,0,6.302000000000001,-42132.38888888889,610,0,0.0,12911.664842456059,True,-1.9691292876880684,0,12.701,-48004,418,0,0.0,9089.512900786021,True,-1.780447940192278,0,0.2,54250,115,548,1.0,24454.580526432645,False,0.19380964825745384,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,37943,851,349,1.0,53287.60859701282,False,-0.08410896085387547,0.375,253226,0.0,0.2,4,0,0,0,0,0.0,0,0,1,0.0,6.0,0,2,1,550,0.13992319599492475,141.53175442118663
89,1,0,0,0,10.0,0,,21.166663676157473,0,,21.74524617412924,0,,40.0618197379704,0,,55.0,6,55.0,0,3.1520000000000006,7512,831,0,0.0,8310.0,False,-0.46348753793801156,0,2.783000000000001,36342,0,66,0.2,1396.9998026263931,False,0.7033247448410372,0,0.6680000000000001,46553,0,169,0.0,3674.946603427841,False,0.31449415428554917,0,6.302000000000001,-42132.38888888889,610,0,0.0,12911.664842456059,True,-1.9691292876880684,0,12.701000000000002,-48004,418,0,0.0,9089.512900786021,True,-1.780447940192278,0,0.2,54250,105,558,1.0,24637.746262071054,False,0.19545430782141548,0,0.2,70626,0,0,0.0,0.0,False,0.0015315238662469157,0,0.56,38273,841,353,1.0,53106.99039963311,False,-0.08070995774388728,0.275,253556,0.0,0.2,3,0,0,0,2,173.49475519374417,0,0,0,0.0,3.0,0,1,0,330,0.13323092798236758,141.664985349169
