index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,10,0,0,0,10.0,20,10.0,30.72337264455486,0,,13.925530854760206,37,19.216216216216218,17.19415753504871,20,12.35,46.99999999999999,13,47.0,0,0.2,19057,795,0,0.0,7950.0,False,-0.1471840633909727,0,1.4780000000000004,43776,21,26,1.0,1008.8076887584264,False,0.6395898783418823,3,3.9020000000000015,10741,414,0,0.0,12719.476274845712,False,-0.5507136215274326,34,3.582000000000001,16898,486,0,0.0,14931.559105253662,False,-0.35989229276898665,0,0.272,57468,0,210,0.7,3610.773082360229,False,0.20882217524942115,9,9.812000000000001,-5702.0,247,0,0.0,3439.6061211257706,False,-1.0812129734355165,0,0.2,68366,0,16,0.0,751.9999999999999,False,-0.0018005982632939331,0,0.29000000000000004,68440,618,286,1.0,24067.989356660102,False,0.16855915369456706,0.3375,279044,0.0,0.0,12,0,0,5,4,7.8539682539682545,4,9,15,104.0,3.0,9,1,15,1031,1.2490110015496612,109.5984986005351
80,15,0,0,0,10.0,20,10.0,30.646070424100703,25,30.24,12.463511792717382,31,6.064516129032258,16.012285706443166,17,4.0,46.999999999999986,9,47.0,0,0.2,18957,805,0,0.0,8050.0,False,-0.14903543525752583,0,1.4780000000000002,44432,21,11,1.0,547.1067746651077,False,0.6553320763999169,31,4.2090000000000005,9087,428,0,0.0,13116.5181415151,False,-0.5889533111565984,0,3.5480000000000014,16590,497,0,0.0,15231.097000778049,False,-0.36404948504048595,0,0.272,57380,1,220,1.0,3535.1663672102136,False,0.20625654002539273,17,9.973,-14431.0,267,0,0.0,3327.757648655541,False,-1.2603728265218468,0,0.2,68366,0,16,0.0,751.9999999999998,False,-0.0018005982632939331,0,0.29000000000000004,68795,625,287,1.0,23496.678566526974,False,0.16956610349466333,0.375,269176,0.0,0.0,11,0,0,8,4,66.58,5,13,11,146.0,17.0,13,2,11,1379,1.4413348659873009,111.0398334665224
81,11,0,0,0,10.0,20,10.0,31.01434399050286,13,35.0,12.529388911951774,4,15.0,16.012285706443166,0,,46.999999999999986,0,,0,0.2,18887,812,0,0.0,8120.0,False,-0.150331395564113,2,1.4980000000000002,44711,24,10,1.0,550.1434399050286,False,0.6657189513812166,0,4.178000000000002,8632,441,0,0.0,13677.325699811761,False,-0.5935404642450245,4,3.588000000000001,16514,497,0,0.0,15414.12896327992,False,-0.3636418348578646,0,0.272,57320,0,225,0.5,3602.764283949712,False,0.2057221956596414,0,9.956000000000003,-15585.0,267,0,0.0,3345.346839491124,False,-1.2837281596495174,0,0.2,68366,0,16,0.0,751.9999999999998,False,-0.0018005982632939331,0,0.29000000000000004,68795,615,297,1.0,23806.555709462544,False,0.17181595932290647,0.3125,267640,0.0,0.0,6,0,0,4,2,1.1538461538461537,6,10,14,149.0,15.0,10,1,14,200,1.3647491289302707,112.40458259545267
82,14,0,0,0,10.0,20,10.0,31.47632200769628,17,35.23529411764706,11.880630565750897,9,1.8888888888888888,16.12764090331993,65,16.43076923076923,46.999999999999986,1,47.0,0,0.2,18797,821,0,0.0,8210.0,False,-0.1519976302440108,7,1.566,45029,25,10,1.0,564.7632200769629,False,0.6777643429495493,9,4.268000000000002,7719,458,0,0.0,14416.155479524896,False,-0.6078220340559496,0,3.584000000000001,16514,497,0,0.0,15643.73203782505,False,-0.3606256628944216,0,0.272,57892,0,220,0.9,3548.080998730384,False,0.2168299649093525,51,10.466000000000001,-19747.0,267,0,0.0,3172.1283610554897,False,-1.370374348808424,0,0.2,68413,0,15,0.0,704.9999999999998,False,-0.0014593558504922602,0,0.29000000000000004,67727,670,307,1.0,25234.519405224346,False,0.16667527811419539,0.3625,262344,0.0,0.0,10,0,0,5,7,7.0,8,13,10,179.0,16.0,13,1,10,1176,1.5708283809944987,113.97541097644717
83,10,0,0,1,10.0,20,10.0,31.47632200769628,0,,11.97180635618042,4,15.0,16.12764090331993,0,,46.999999999999986,0,,0,0.2,18697,831,0,0.0,8310.0,False,-0.15384900211056393,0,1.5590000000000004,44929,25,20,1.0,879.5264401539256,False,0.6798890369192049,0,4.259000000000001,7719,458,0,0.0,14416.155479524896,False,-0.6078220340559496,10,3.6840000000000006,16204,497,6,0.0,15715.562875962132,False,-0.3678266660190987,0,0.272,57832,0,224,0.4,3612.591562343664,False,0.21626413878475811,0,10.415000000000003,-26517.666666666668,267,0,0.0,3196.472297100172,True,-1.508207172943602,0,0.2,68413,0,15,0.0,704.9999999999998,False,-0.0014593558504922602,0,0.29000000000000004,67727,660,317,1.0,25543.242996191148,False,0.16891675860505287,0.3,281521,0.0,0.1,6,0,0,4,4,136.64197530864197,5,9,13,87.0,16.0,9,1,13,200,1.3812974020838737,115.35670837853104
84,13,0,0,0,10.0,20,10.0,31.449876889526685,26,31.307692307692307,12.067058257182193,4,15.0,16.12764090331993,0,,46.99999999999998,9,47.0,0,0.2,18637,837,0,0.0,8370.0,False,-0.15495982523049578,6,1.619,45465,29,10,1.0,604.4987688952668,False,0.6946439583977352,2,4.279000000000002,7156,473,2,0.0,14899.925885260485,False,-0.616258658435441,0,3.6740000000000017,15945,508,2,0.0,16000.67157639392,False,-0.3708860336241669,0,0.272,57772,0,228,0.4,3677.102125956944,False,0.21569831266016376,0,10.415000000000003,-26517.666666666668,267,0,0.0,3221.9045546676457,True,-1.5079478400565494,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,68150,650,318,1.0,25428.966587157945,False,0.17422942081112558,0.3,281538,0.0,0.1,10,0,0,6,6,516.3551282051283,2,8,10,152.0,15.0,12,1,10,1002,1.2816840074956417,116.63839238602668
85,10,0,0,0,10.0,20,10.0,31.987379296484967,16,37.0,12.072623042115524,5,12.2,17.02238859140622,5,55.0,46.99999999999998,10,47.0,0,0.2,18547,846,0,0.0,8460.0,False,-0.1566260599103936,6,1.673,45809,30,10,1.0,619.8737929648496,False,0.7076660457097206,0,4.277000000000001,6565,489,1,0.0,15653.901099023264,False,-0.621881389587735,5,3.724000000000002,15829,508,3,0.0,16285.80655174071,False,-0.3701880280628881,0,0.272,57986,0,228,0.5,3881.104598840618,False,0.22214284576865656,0,10.415000000000003,-26517.666666666668,267,0,0.0,3223.390352244845,True,-1.5079326893695035,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,68345,645,318,1.0,25925.440641457004,False,0.1806656451765531,0.3125,281494,0.0,0.1,12,0,0,4,4,372.1759259259259,6,10,5,142.0,0.0,10,0,5,946,1.2672866079956293,117.90567899402231
86,5,0,0,0,10.0,20,10.0,31.6808723246342,17,29.0,12.041983460354402,7,11.571428571428571,17.02238859140622,0,,46.99999999999998,8,47.0,0,0.2,18477,853,0,0.0,8530.0,False,-0.1579220202169808,7,1.737,46005,33,10,1.0,646.808723246342,False,0.7154220891481161,2,4.297000000000001,6518,489,0,0.0,15491.946566746125,False,-0.6252437264627959,1,3.729000000000002,15362,525,0,0.0,16632.457970432955,False,-0.3779037101251517,0,0.272,57905,0,235,0.7,4000.2613189804615,False,0.22170597258005112,0,10.415000000000003,-26517.666666666668,267,0,0.0,3215.2095839146255,True,-1.5080161087145523,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,68721,635,320,1.0,25849.21675554294,False,0.18557210202090244,0.3375,281401,0.0,0.1,9,0,0,2,5,3.0075757575757573,3,5,7,78.0,0.0,5,0,7,576,0.7462638188153505,118.65194281283766
87,7,0,0,0,10.0,20,10.0,31.584616426369394,16,30.6875,11.899358197028015,3,7.0,17.02238859140622,0,,46.99999999999998,10,47.0,0,0.2,18367,864,0,0.0,8640.0,False,-0.15995852927018922,6,1.7900000000000003,46268,32,10,1.0,635.8461642636939,False,0.7249573474333265,3,4.325000000000001,6283,493,0,0.0,15571.215898200111,False,-0.630376544871524,0,3.7280000000000015,15023,537,0,0.0,16960.939020960366,False,-0.3824951523703383,0,0.272,57884,0,238,0.3,4051.32848475468,False,0.22179843052529546,0,10.415000000000001,-26517.666666666668,267,0,0.0,3177.12863860648,True,-1.5084044203483997,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,69191,625,320,1.0,25678.99286962888,False,0.19116104369085532,0.2875,281429,0.0,0.1,12,0,0,4,3,634.3730158730159,3,7,6,115.0,0.0,7,0,6,909,0.84577083773911,119.49771365057677
88,6,0,0,0,10.0,20,10.0,31.22524618622287,24,29.0,11.373020263505621,6,3.0,17.969448298648985,5,55.0,46.99999999999998,8,47.0,0,0.2,18287,872,0,0.0,8720.0,False,-0.1614396267634317,14,1.9240000000000002,46498,34,10,1.0,652.2524618622288,False,0.733777399597553,6,4.3820000000000014,6085,493,0,0.0,15394.046369807875,False,-0.6379059643501672,0,3.7280000000000015,14327,561,0,0.0,17517.36311047103,False,-0.3934716632012108,0,0.272,58141,0,239,0.6,4294.698143377107,False,0.22952133359890192,0,10.415000000000001,-26517.666666666668,267,0,0.0,3036.596410356001,True,-1.5098374283454064,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,69292,620,322,1.0,26275.057945162363,False,0.19695537671102104,0.325,281043,0.0,0.1,10,0,0,2,6,5.166666666666667,3,5,6,64.0,3.0,5,1,6,851,0.9061853373423219,120.40389898791909
89,6,0,0,0,10.0,20,10.0,31.22524618622287,0,,10.87599715712647,5,1.8,17.969448298648985,0,,46.99999999999998,9,47.0,0,0.2,18187,882,0,0.0,8820.0,False,-0.1632909986299848,0,1.9100000000000004,46398,34,20,1.0,964.5049237244574,False,0.7358556100959835,5,4.426000000000001,5920,493,0,0.0,15394.046369807875,False,-0.6422409966658627,0,3.7280000000000015,14327,561,0,0.0,17517.36311047103,False,-0.3934716632012108,0,0.272,58132,0,244,0.5,4384.545384870352,False,0.23025396036291498,0,10.415000000000001,-26517.666666666668,267,0,0.0,2903.8912409527675,True,-1.5111906237751416,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,69715,610,323,1.0,26142.363462175876,False,0.20213431491720066,0.3125,281092,0.0,0.1,9,0,0,3,3,3.0,2,5,7,86.0,3.0,5,1,7,623,0.6741136871278286,121.07801267504692
90,7,0,0,0,10.0,20,10.0,31.373527636077014,24,32.333333333333336,11.057925316860672,4,15.0,17.91854592056343,10,17.0,46.99999999999998,11,47.0,0,0.2,18087,892,0,0.0,8920.0,False,-0.16514237049653793,4,1.9500000000000004,46982,34,10,1.0,653.7352763607702,False,0.7517261316762462,0,4.421000000000001,5452,506,0,0.0,15875.00498385497,False,-0.6482186303418769,4,3.7680000000000016,13943,572,0,0.0,17945.65780783605,False,-0.39793418885192516,0,0.272,58242,0,238,0.4,4264.613929094096,False,0.23127435992468584,0,10.415000000000003,-26517.666666666668,267,0,0.0,2952.4660596017993,True,-1.5106953060502053,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,70062,610,322,1.0,26064.313011543687,False,0.20660640237231492,0.3,281181,0.0,0.1,12,0,0,4,3,2.3636363636363638,2,6,9,100.0,17.0,6,1,9,1355,0.8603409165516496,121.93835359159857
91,9,0,0,0,10.0,20,10.0,31.158296666425144,11,28.0,11.24212172996813,4,15.0,17.863153345667403,11,17.0,46.99999999999998,12,47.0,0,0.2,18017,899,0,0.0,8990.0,False,-0.16643833080312512,1,1.9560000000000002,47137,37,10,1.0,681.5829666642514,False,0.7579809487663245,0,4.421000000000001,5452,506,0,0.0,15766.098113211123,False,-0.6496492812620052,4,3.8040000000000016,13559,583,0,0.0,18165.28695652586,False,-0.40513784146227394,0,0.272,58369,0,231,0.4,4126.38842284917,False,0.2324549131505605,0,10.415000000000003,-26517.666666666668,267,0,0.0,3001.6465019014904,True,-1.5101938127771735,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,70439,611,320,1.0,25954.386694202774,False,0.21128268444662665,0.3,281386,0.0,0.1,11,0,0,3,2,1.0909090909090908,4,7,7,83.0,21.0,7,2,7,951,1.1059310771524906,123.04428466875106
92,7,0,0,0,10.0,20,10.0,31.158296666425144,0,,10.610505887607303,6,2.5,17.863153345667403,0,,46.99999999999998,13,47.0,0,0.2,17937,907,0,0.0,9070.0,False,-0.1679194282963676,0,1.9550000000000003,47017,39,20,1.0,1013.1659333285029,False,0.7596764900457013,6,4.481000000000002,5251,506,0,0.0,15766.098113211123,False,-0.654930138810216,0,3.8000000000000016,13559,583,0,0.0,18165.28695652586,False,-0.40513784146227394,0,0.272,58354,0,237,0.6,4233.567342923175,False,0.2332419070738994,0,10.415000000000003,-26517.666666666668,267,0,0.0,2833.00507199115,True,-1.5119134504766305,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,71050,601,317,1.0,25634.7551607461,False,0.217834309824486,0.325,281581,0.0,0.1,11,0,0,1,2,2.0,4,5,10,86.0,6.0,5,2,10,811,0.7978613376617432,123.8421460064128
93,10,0,0,0,10.0,20,10.0,31.158296666425144,0,,10.536430781916446,1,5.0,18.901681915250162,5,53.0,46.99999999999998,9,47.0,0,0.2,17837,917,0,0.0,9170.0,False,-0.16977080016292073,0,1.9550000000000003,46917,39,30,1.0,1324.7488999927543,False,0.7617423056983885,1,4.485000000000001,5222,506,0,0.0,15766.098113211123,False,-0.6556920535808534,0,3.800000000000002,13559,583,0,0.0,18165.28695652586,False,-0.40513784146227394,0,0.272,58614,0,233,0.1,4404.091886253288,False,0.24028319009517157,0,10.415000000000003,-26517.666666666668,267,0,0.0,2813.227018771691,True,-1.512115127407122,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,71208,596,318,1.0,26211.40242148909,False,0.2243153546125018,0.2625,281770,0.0,0.1,9,0,0,4,1,1.0,4,8,11,104.0,16.0,8,2,11,888,1.2841203659772873,125.12626637239009
94,11,0,0,0,10.0,20,10.0,30.74771395990544,17,27.0,10.04942327711423,4,1.75,18.901681915250162,0,,46.99999999999998,14,47.0,0,0.2,17737,927,0,0.0,9270.0,False,-0.17162217202947383,0,1.9550000000000003,47276,39,23,1.0,1097.197421077825,False,0.7708223316376833,4,4.524000000000002,5090,506,0,0.0,15558.343263712153,False,-0.6618892430283202,0,3.8000000000000016,13100,600,0,0.0,18448.628375943263,False,-0.4134750095115435,0,0.272,58607,0,237,0.4,4479.698613914288,False,0.24091139427656608,0,10.415000000000003,-26517.666666666668,267,0,0.0,2683.1960149894994,True,-1.5134410543535488,0,0.2,68413,0,15,0.0,704.9999999999997,False,-0.0014593558504922602,0,0.29000000000000004,71866,586,314,1.0,25834.385602336588,False,0.23113282027659934,0.3,282089,0.0,0.1,12,0,0,4,2,2.0,4,8,9,103.0,21.0,8,3,9,1317,1.1402754308655858,126.26654180325568
95,9,0,0,0,10.0,20,10.0,31.293647667906498,15,36.93333333333333,9.545533319375581,5,3.0,18.901681915250162,0,,46.999999999999986,14,47.0,0,0.2,17617,939,0,0.0,9390.0,False,-0.1738438182693376,0,1.955,47750,37,18,1.0,933.285658022317,False,0.785338720665426,5,4.570000000000001,4381,521,0,0.0,16303.990434979285,False,-0.6707215801195512,0,3.8000000000000016,13100,600,0,0.0,18776.1886007439,False,-0.4091720272089761,0,0.272,58592,0,242,0.5,4574.2070234905395,False,0.24156918692632195,0,10.415000000000001,-26517.666666666668,267,0,0.0,2548.65739627328,True,-1.5148129454772206,0,0.2,68413,0,15,0.0,704.9999999999998,False,-0.0014593558504922602,0,0.29000000000000004,72524,576,310,1.0,25457.368783184087,False,0.23795028594069711,0.3125,282377,0.0,0.1,11,0,0,3,1,1.0,5,8,7,142.0,3.0,8,1,7,1412,0.9153497517108917,127.18189155496657
96,7,0,0,0,10.0,20,10.0,31.293647667906498,0,,9.871391861177653,4,15.0,20.049483330421033,5,55.0,46.999999999999986,12,47.0,0,0.2,17497,951,0,0.0,9510.0,False,-0.17606546450920132,0,1.9550000000000003,47670,35,28,1.0,1226.222134701382,False,0.7877998691950492,0,4.565000000000001,4381,521,0,0.0,16303.990434979285,False,-0.6707215801195512,4,3.8400000000000007,13024,600,0,0.0,18776.1886007439,False,-0.41116876936650854,0,0.272,58807,0,241,0.4,4831.925482631469,False,0.2485818562898343,0,10.415000000000001,-26517.666666666668,267,0,0.0,2635.661626934433,True,-1.5139257628013103,0,0.2,68413,0,15,0.0,704.9999999999998,False,-0.0014593558504922602,0,0.29000000000000004,72813,571,308,1.0,25924.254981670405,False,0.2455366580146256,0.3,282605,0.0,0.1,12,0,0,2,1,1.0,3,5,11,56.0,19.0,5,2,11,1039,0.9739998169243336,128.1558913718909
97,11,0,0,0,10.0,20,10.0,30.84157824104246,18,27.0,9.871391861177653,0,,20.013670863156346,5,19.0,46.99999999999999,9,47.0,0,0.2,17447,956,0,0.0,9560.0,False,-0.17699115044247787,0,1.9550000000000003,48006,40,20,1.0,1016.8315648208492,False,0.7963644900363026,0,4.565000000000001,4381,521,0,0.0,16068.462263583122,False,-0.6738155868900332,0,3.836000000000001,12538,618,0,0.0,19060.09535296424,False,-0.4202078798675287,0,0.272,58902,0,236,0.0,4723.226323704897,False,0.2494108814669913,0,10.415000000000001,-26517.666666666668,267,0,0.0,2635.661626934433,True,-1.5139257628013103,0,0.2,68413,0,15,0.0,704.9999999999999,False,-0.0014593558504922602,0,0.29000000000000004,73141,566,309,1.0,25850.73770854649,False,0.24976576037918918,0.25,282828,0.0,0.1,11,0,0,5,0,0.0,3,8,9,127.0,18.0,8,3,9,1204,0.8655544174835086,129.0214457893744
98,9,0,0,0,10.0,20,10.0,30.554965488083006,20,28.35,10.111096967109289,5,13.0,20.013670863156346,0,,46.999999999999986,10,47.0,0,0.2,17337,967,0,0.0,9670.0,False,-0.1790276594956863,0,1.9550000000000003,48483,39,10,1.0,695.5496548808301,False,0.8080784547502653,1,4.575000000000002,4244,524,0,0.0,16010.801915755495,False,-0.6781724303011468,4,3.8760000000000012,12003,635,0,0.0,19402.40308493271,False,-0.4297671813760087,0,0.272,58837,0,241,0.5,4823.294678020679,False,0.24910566829160055,0,10.415000000000003,-26517.666666666668,267,0,0.0,2699.66289021818,True,-1.5132731415254228,0,0.2,68413,0,15,0.0,704.9999999999998,False,-0.0014593558504922602,0,0.29000000000000004,73611,556,309,1.0,25650.600999914925,False,0.2551375206917414,0.3125,282928,0.0,0.1,12,0,0,4,2,2.0,4,8,7,100.0,17.0,8,1,7,1237,1.0140041103586555,130.03544989973307
99,7,0,0,0,10.0,20,10.0,30.56414162912746,1,32.0,10.074507747452246,2,9.0,21.24258141404497,8,41.5,46.99999999999999,9,47.0,0,0.2,17257,975,0,0.0,9750.0,False,-0.1805087569889288,0,1.955,48395,41,19,1.0,990.7186909534217,False,0.8102847167577558,2,4.594000000000001,4162,525,0,0.0,16046.174355291916,False,-0.6798621413050823,0,3.872000000000001,12003,635,0,0.0,19408.229934495936,False,-0.4296906371906898,0,0.272,59151,0,235,0.2,4992.006632300568,False,0.25722974499633494,0,10.415000000000003,-26517.666666666668,267,0,0.0,2689.8935685697497,True,-1.513372759358441,0,0.2,68413,0,15,0.0,704.9999999999999,False,-0.0014593558504922602,0,0.29000000000000004,73702,554,310,1.0,26338.390103380912,False,0.2614526043575997,0.275,283083,0.0,0.1,13,0,0,0,1,1.0,4,4,11,60.0,33.0,4,3,11,987,0.5673786411061883,130.60282854083925
100,11,0,0,0,10.0,20,10.0,30.503721858795107,17,30.0,10.363872928360054,6,13.0,21.24258141404497,0,,46.99999999999999,7,47.0,0,0.2,17137,987,0,0.0,9870.0,False,-0.18273040322879253,0,1.9550000000000003,48825,39,12,1.0,756.0446623055414,False,0.8218618258656191,2,4.612000000000002,4112,525,0,0.0,16014.453975867431,False,-0.6815924810064181,4,3.9120000000000013,11417,652,0,0.0,19888.42665193441,False,-0.43877848442101824,0,0.272,59073,0,241,0.6,5119.462120784838,False,0.25693867643660356,0,10.415000000000003,-26517.666666666668,267,0,0.0,2767.1540718721344,True,-1.5125849335304196,0,0.2,68413,0,15,0.0,704.9999999999999,False,-0.0014593558504922602,0,0.29000000000000004,74031,544,313,1.0,26266.964289240463,False,0.26571141266546955,0.325,283008,0.0,0.1,10,0,0,1,2,2.0,8,9,10,132.0,12.0,9,2,10,1039,0.774756615050137,131.3775851558894
101,10,0,0,0,10.0,20,10.0,30.490518279228837,12,30.333333333333332,10.363872928360054,0,,22.328602976159956,10,36.0,46.99999999999999,0,,0,0.2,17017,999,0,0.0,9990.0,False,-0.1849520494686563,0,1.9550000000000003,49109,37,10,1.0,674.9051827922883,False,0.8308754245712645,0,4.610000000000001,4038,527,0,0.0,16068.503133153597,False,-0.6828266626405128,0,3.9080000000000017,11127,662,0,0.0,20184.72310084949,False,-0.44250534521505064,0,0.272,59433,0,231,0.0,5157.90728749295,False,0.2646725464727837,0,10.415000000000003,-26517.666666666668,267,0,0.0,2767.1540718721344,True,-1.5125849335304196,0,0.2,68413,0,15,0.0,704.9999999999999,False,-0.0014593558504922602,0,0.29000000000000004,73671,544,323,1.0,27327.760019031015,False,0.26818575217836815,0.25,282808,0.0,0.1,11,0,0,4,0,0.0,3,7,4,89.0,14.0,7,3,4,924,0.8122737416997552,132.18985889758915
102,4,0,0,0,10.0,20,10.0,30.96713957087914,13,36.07692307692308,10.363872928360054,0,,22.301606267314224,1,19.0,46.99999999999999,0,,0,0.2,16917,1009,0,0.0,10090.0,False,-0.18680342133520939,3,1.9850000000000003,49407,37,10,1.0,679.6713957087914,False,0.8419978412209573,0,4.610000000000001,3569,540,0,0.0,16722.255368274735,False,-0.6865606724781312,0,3.9080000000000017,11127,662,0,0.0,20500.24639592199,False,-0.43836048557719,0,0.272,59452,0,230,0.0,5129.369441482271,False,0.26476903211529007,0,10.415000000000003,-26517.666666666668,267,0,0.0,2767.1540718721344,True,-1.5125849335304196,0,0.2,68413,0,15,0.0,704.9999999999999,False,-0.0014593558504922602,0,0.29000000000000004,73652,535,333,1.0,27582.359353013107,False,0.26975836663239555,0.25,282537,0.0,0.1,8,0,0,1,2,1.3333333333333333,3,4,5,66.0,0.0,4,0,5,435,0.511571604758501,132.70143050234765
103,5,0,0,0,10.0,20,10.0,31.01650007868427,14,31.5,10.189559895042573,8,9.0,23.625189900409964,5,53.0,46.99999999999999,0,,0,0.2,16847,1016,0,0.0,10160.0,False,-0.18809938164179657,4,2.0220000000000002,49626,40,10,1.0,710.1650007868427,False,0.850671400021973,4,4.650000000000001,3200,547,0,0.0,16966.025543040298,False,-0.69305310358047,4,3.9480000000000017,10855,669,0,0.0,20750.038552639777,False,-0.4422253356019156,0,0.272,59645,0,233,0.8,5504.669246795522,False,0.2725320109189086,0,10.415000000000001,-26517.666666666668,267,0,0.0,2720.612491976367,True,-1.513059518307266,0,0.2,68413,0,15,0.0,704.9999999999999,False,-0.0014593558504922602,0,0.29000000000000004,73387,530,343,1.0,28642.35064721728,False,0.27360635616427026,0.35,281973,0.0,0.1,8,0,0,3,3,2.571428571428571,1,4,2,68.0,3.0,4,1,2,661,0.5176464533433318,133.21907695569098
104,2,0,0,0,10.0,20,10.0,31.22233629325468,18,32.77777777777778,9.903249277806156,9,8.11111111111111,25.05952905526075,5,55.0,46.999999999999986,5,47.0,0,0.2,16767,1024,0,0.0,10240.0,False,-0.18958047913503906,8,2.0980000000000008,49900,42,10,1.0,732.2233629325468,False,0.861225300161672,5,4.6960000000000015,2738,555,0,0.0,17328.396642756346,False,-0.7004309200415593,4,3.984000000000001,10489,679,0,0.0,21199.96634311993,False,-0.44593076634018275,0,0.272,59847,0,237,0.9,5939.108386096797,False,0.2810815799863033,0,10.415000000000001,-26517.666666666668,267,0,0.0,2644.1675571742435,True,-1.513839027778267,0,0.2,68413,0,15,0.0,704.9999999999998,False,-0.0014593558504922602,0,0.29000000000000004,73347,525,348,1.0,29512.25275401189,False,0.2793414221387324,0.3625,281501,0.0,0.1,11,0,0,1,5,5.0,0,1,0,3.0,3.0,1,1,0,1000,0.2532512443140149,133.472328200005
105,0,0,0,0,10.0,20,10.0,31.089962588790165,15,29.866666666666667,9.463560940454501,4,3.0,25.05952905526075,0,,46.999999999999986,5,47.0,0,0.2,16667,1034,0,0.0,10340.0,False,-0.19143185100159218,5,2.1400000000000006,50126,42,10,1.0,730.8996258879017,False,0.8695689937032604,4,4.731000000000002,2474,559,0,0.0,17379.289087133704,False,-0.7066984251072763,0,3.980000000000001,10181,690,0,0.0,21452.074186265214,False,-0.4507110216716776,0,0.272,59835,0,241,0.4,6039.3465023178405,False,0.2818589805269593,0,10.415000000000001,-26517.666666666668,267,0,0.0,2526.770771101352,True,-1.5150361235288983,0,0.2,68413,0,15,0.0,704.9999999999998,False,-0.0014593558504922602,0,0.29000000000000004,73582,515,353,1.0,29496.657463459283,False,0.2826406170204404,0.3,281278,0.0,0.1,9,0,0,0,4,3.2727272727272725,0,0,0,0.0,0.0,0,0,0,499,0.16110045090317726,133.63342865090817
