index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,19,0,0,0,10.000000000000002,8,10.0,33.2585754676215,28,34.0,16.00337341738137,8,16.0,48.076242507832085,14,35.214285714285715,42.999999999999986,18,43.0,0,3.9080000000000017,59388,17,12,1.0,569.102905611458,False,0.4233166715040127,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,2.900000000000001,31096,586,0,0.0,19489.525224026198,False,-0.2826143929033356,8,4.015000000000001,25954,636,0,0.0,21152.453997407272,False,-0.358330809789151,0,0.43400000000000005,81312,0,9,0.4,432.68618257048877,False,0.135112818713595,0,0.4880000000000001,80109,0,45,0.4,2163.4309128524437,False,0.13041205525209146,0,2.531000000000001,80526,0,34,0.0,1461.9999999999995,False,-0.08167578319244156,12,7.061000000000002,57526,461,0,0.0,22163.147796110592,False,-0.22463299694797592,0.225,458490,0.0,0.0,13,0,0,20,8,8.0,15,35,21,252.0,75.0,14,5,21,1783,1.3865612680092454,135.16546525195008
80,21,0,0,0,10.0,11,10.0,33.2585754676215,0,,16.003053782035085,8,16.0,48.70891024374505,7,56.0,42.99999999999999,7,43.0,0,3.9080000000000017,59278,18,22,1.0,911.688660287673,False,0.4247786363779091,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,2.980000000000001,30912,586,0,0.0,19489.525224026198,False,-0.2858464322499016,0,4.0070000000000014,25954,636,0,0.0,21152.453997407272,False,-0.358330809789151,0,0.43400000000000005,81640,0,6,0.4,292.25346146247034,False,0.13870192039890897,0,0.4880000000000001,80045,0,49,0.4,2386.7366019435076,False,0.13107552212313084,0,2.531000000000001,80302,0,38,0.4,1633.9999999999998,False,-0.08323538718864427,7,7.119000000000002,57265,464,0,0.0,22600.934353097706,False,-0.22510886514455894,0.275,457975,0.0,0.0,12,0,0,16,5,5.0,17,33,20,234.0,114.0,13,8,20,502,1.4185434860410169,136.5840087379911
81,20,0,0,0,10.0,8,10.0,33.33693811400843,24,34.0,16.002762905770314,8,16.0,49.256474094217616,7,55.42857142857143,42.999999999999986,15,43.0,2,3.9280000000000017,59962,16,10,1.0,493.36938114008433,False,0.43610458415193903,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.0120000000000013,30016,610,0,0.0,20335.532249545144,False,-0.294154819519189,4,4.047000000000001,25874,636,0,0.0,21202.292640509364,False,-0.35929832565862146,0,0.43400000000000005,81741,0,7,0.4,344.79531865952333,False,0.14047390369973484,0,0.48800000000000004,80204,0,49,0.4,2413.567230616663,False,0.13347604721692377,0,2.531000000000001,80431,0,35,0.0,1504.9999999999995,False,-0.08250644184259301,12,7.232000000000002,56647,471,0,0.0,23199.799298376496,False,-0.22870914912087786,0.225,457454,0.0,0.0,11,0,0,19,11,10.166666666666668,19,38,23,252.0,93.0,14,6,23,1005,1.4351278700050898,138.0191366079962
82,23,0,0,0,9.999999999999998,9,10.0,33.42670506499136,32,34.0,16.002624048203042,4,16.0,50.005906308145306,10,55.8,42.99999999999998,20,43.0,22,4.146000000000001,60276,15,10,1.0,484.2670506499136,False,0.4434855939254611,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.008000000000001,29472,626,0,0.0,20925.11737068459,False,-0.298532255658839,4,4.083000000000001,25250,652,0,0.0,21794.211702374367,False,-0.36506049795912204,0,0.43400000000000005,81899,0,7,0.4,350.04134415701714,False,0.14271024549006608,0,0.4880000000000001,80540,0,43,0.0,2150.253971250248,False,0.13632110416608836,0,2.531000000000001,80471,0,32,0.7,1375.9999999999993,False,-0.08278332805931016,10,7.320000000000001,56314,474,0,0.0,23702.799590060877,False,-0.22963021794866378,0.2625,456801,0.0,0.0,15,0,0,15,8,7.375,24,39,23,324.0,60.0,18,5,23,1078,1.5264924950315617,139.54562910302775
83,23,0,0,0,9.999999999999998,13,10.0,33.42670506499136,0,,16.002360426344097,8,16.0,50.68257957729258,10,56.0,42.99999999999998,16,43.0,0,4.124000000000001,60146,18,20,1.0,848.5341012998272,False,0.44472908886463713,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.0080000000000005,29472,626,0,0.0,20925.11737068459,False,-0.298532255658839,8,4.159000000000001,25066,652,0,0.0,21794.211702374367,False,-0.368292537305688,0,0.43400000000000005,82171,0,5,0.4,253.4128978864629,False,0.14582460527042823,0,0.4880000000000001,80700,0,43,0.4,2179.350921823581,False,0.13875132909489576,0,2.531000000000001,80436,0,31,0.6,1332.9999999999993,False,-0.08342186157949459,9,7.400000000000001,55951,478,0,0.0,24226.27303794585,False,-0.23077464265886571,0.3,456521,0.0,0.0,19,0,0,12,8,8.0,28,40,21,306.0,93.0,17,6,21,991,1.5442276619723998,141.08985676500015
84,21,0,0,0,9.999999999999998,10,10.0,33.42670506499136,0,,16.0020218829332,12,16.0,51.13330610848995,8,55.625,42.99999999999998,19,43.0,0,4.124000000000001,60046,18,30,1.0,1182.8011519497406,False,0.4463303655569438,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.0480000000000005,29392,626,0,0.0,20925.11737068459,False,-0.299937490157346,8,4.231000000000001,24882,652,0,0.0,21794.211702374367,False,-0.37152457665225397,0,0.43400000000000005,82272,0,6,0.4,306.7998366509397,False,0.14760247157392326,0,0.4880000000000001,80852,0,46,0.8,2352.1320809905374,False,0.1420704227068287,0,2.531000000000001,80569,0,27,0.3,1160.9999999999993,False,-0.08289069210252702,12,7.511000000000002,55449,483,0,0.0,24697.386850400646,False,-0.23378584348356396,0.3125,456041,0.0,0.0,14,0,0,16,10,10.0,21,37,22,306.0,57.0,17,4,22,846,1.4846701960195787,142.57452696101973
85,22,0,0,0,9.999999999999998,7,10.0,33.45244444666556,10,34.0,16.001827706467264,8,16.0,51.597202197624526,9,55.666666666666664,42.99999999999998,12,43.0,0,4.124000000000001,60316,15,30,1.0,1153.5733333999667,False,0.45242186444126375,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.084000000000001,29312,626,0,0.0,20941.23022361264,False,-0.3012012100508287,4,4.263000000000001,24462,662,0,0.0,22145.5182236926,False,-0.3758166324987475,0,0.43400000000000005,82373,0,7,0.4,361.18041538337167,False,0.1493872550636512,0,0.48800000000000004,81124,0,44,0.4,2270.276896695479,False,0.14528762597944622,0,2.531000000000001,80408,0,29,0.6,1246.9999999999993,False,-0.08422426653406266,8,7.5790000000000015,55163,486,0,0.0,25076.24026804552,False,-0.23487726443173051,0.3,455737,0.0,0.0,11,0,0,17,7,7.0,24,41,23,324.0,42.0,18,4,23,1083,1.4220766209764406,143.99660358199617
86,23,0,0,0,9.999999999999998,11,10.0,33.35132632539895,15,32.0,16.001651479904623,8,16.0,51.872188695887466,6,55.5,42.99999999999997,16,43.0,0,4.124000000000001,60686,16,25,1.0,993.7831581349737,False,0.45934148071717323,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.080000000000001,28832,641,0,0.0,21378.20017458073,False,-0.30579483422992504,8,4.339,24278,662,0,0.0,22078.578027414107,False,-0.3796365885524846,0,0.43400000000000005,82474,0,8,0.4,414.97750956709973,False,0.15116797664824505,0,0.4880000000000001,81228,0,45,0.4,2334.248491314936,False,0.1471809457236783,0,2.5310000000000006,80346,0,29,0.5,1246.999999999999,False,-0.08492495818453054,11,7.681000000000002,54915,487,0,0.0,25261.755894897196,False,-0.23663173062419654,0.2875,455338,0.0,0.0,14,0,0,10,8,8.0,31,41,23,294.0,48.0,17,6,23,1138,1.437693842977751,145.43429742497392
87,23,0,0,0,9.999999999999998,11,10.0,33.38938702799071,17,33.8235294117647,16.001567513839685,4,16.0,51.872188695887466,0,,42.99999999999998,20,43.0,0,4.124000000000001,61151,17,18,1.0,771.0089665038328,False,0.46777589703642025,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.1200000000000006,28719,642,0,0.0,21435.986471970034,False,-0.30727220734261335,0,4.331000000000001,23736,678,0,0.0,22638.0044049777,False,-0.38424376949782457,0,0.43400000000000005,82474,0,8,0.0,414.97750956709973,False,0.15116797664824505,0,0.4880000000000001,81164,0,49,0.4,2541.7372460984857,False,0.14773430361786097,0,2.531000000000001,80776,0,19,0.0,816.9999999999995,False,-0.08249514036435966,10,7.770000000000001,54750,487,0,0.0,25261.755894897196,False,-0.2384964745326998,0.175,455349,0.0,0.0,15,0,0,13,6,6.0,26,39,24,270.0,84.0,15,8,24,1115,1.9124213220202364,147.34671874699416
88,24,0,0,0,9.999999999999998,10,10.0,33.28137943649636,16,32.0,16.001408388131388,8,16.0,52.321820036362496,11,55.45454545454545,42.99999999999998,15,43.0,0,4.124000000000001,61563,17,12,1.0,569.3765532379563,False,0.47519828924553326,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.116000000000001,28207,658,0,0.0,21899.147669214603,False,-0.31219789505344625,8,4.411000000000001,23552,678,0,0.0,22564.77525794453,False,-0.3881189596175607,0,0.43400000000000005,82740,0,6,0.4,313.93092021817495,False,0.15416804216012875,0,0.4880000000000001,81380,0,48,0.4,2511.4473617453996,False,0.15053079306182757,0,2.531000000000001,80615,0,21,0.6,902.9999999999995,False,-0.0838287147958953,11,7.870000000000002,54280,492,0,0.0,25742.33545789035,False,-0.2410925395670949,0.3,454916,0.0,0.0,15,0,0,19,7,7.0,20,39,20,277.0,99.0,16,8,20,1394,1.5552629039739259,148.90198165096808
89,20,0,0,0,9.999999999999998,8,10.0,33.42183341660025,45,34.0,16.001204583268592,12,16.0,50.591222201867154,11,38.18181818181818,42.999999999999986,20,43.0,33,4.4540000000000015,61795,15,10,1.0,484.2183341660025,False,0.47971637846351817,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,3.196000000000001,28023,658,0,0.0,21991.566388122967,False,-0.3146182470742757,4,4.443000000000001,21942,723,0,0.0,24163.98556020198,False,-0.40235389460563864,0,0.43400000000000005,82942,0,8,0.8,404.72977761493723,False,0.15761256528190393,0,0.48800000000000004,81406,0,47,0.4,2377.7874434877563,False,0.14996232069703552,0,2.531000000000001,80837,0,15,0.3,644.9999999999998,False,-0.08277767732019348,11,7.969000000000003,53824,500,0,0.0,25295.611100933576,False,-0.24877033643973162,0.3125,453348,0.0,0.0,14,0,0,17,13,12.2,18,35,22,234.0,81.0,13,7,22,887,1.4919662210159004,150.39394787198398
90,22,0,0,0,10.0,11,10.0,33.42183341660025,0,,16.00108796336244,8,16.0,51.02176253279715,8,55.375,42.999999999999986,18,43.0,0,4.421000000000001,61685,16,20,1.0,828.436668332005,False,0.4811978135758141,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.228000000000001,27943,658,0,0.0,21991.566388122967,False,-0.31602348157278265,4,4.479000000000001,21862,723,0,0.0,24163.98556020198,False,-0.40375912910414563,0,0.43400000000000005,83220,0,3,0.0,153.06528759839145,False,0.15973118517207605,0,0.4880000000000001,81443,0,52,0.8,2653.1316517054515,False,0.15239426690037766,0,2.531000000000001,81126,0,8,0.1,343.9999999999999,False,-0.0812124225848741,10,8.058000000000002,53276,507,0,0.0,25868.033604128155,False,-0.25172893628154147,0.2375,453134,0.0,0.0,13,0,0,15,7,7.0,21,36,22,252.0,114.0,14,8,22,897,1.48708223097492,151.8810301029589
91,22,0,0,0,10.0,6,10.0,33.42183341660025,0,,16.001032433640002,4,16.0,51.627619996438916,12,55.666666666666664,42.99999999999999,12,43.0,0,4.421000000000001,61625,12,30,1.0,1122.6550024980074,False,0.48327555160999414,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.2640000000000007,27863,658,0,0.0,21991.566388122967,False,-0.3174287160712896,0,4.475000000000001,21862,723,0,0.0,24163.98556020198,False,-0.40375912910414563,3,0.464,83415,0,0,0.0,0.0,False,0.16138059701492538,0,0.4880000000000001,81714,0,50,0.4,2581.380999821946,False,0.15566788956213756,0,2.531000000000001,80848,0,13,0.5,558.9999999999999,False,-0.08313932462366078,12,8.168000000000001,52654,514,0,0.0,26536.596678169604,False,-0.2549805802282355,0.2375,452560,0.0,0.0,10,0,0,12,13,13.0,25,37,23,288.0,78.0,16,6,23,563,1.4753024490200914,153.356332551979
92,23,0,0,0,10.0,11,10.0,33.446395610670685,11,33.90909090909091,16.00092726144874,8,16.0,52.181086140986295,12,56.0,42.99999999999999,20,43.0,0,4.421000000000001,61888,13,29,1.0,1099.9454727094499,False,0.4892778231688665,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.3000000000000003,27750,659,0,0.0,22041.174707431983,False,-0.3189779140397683,4,4.5150000000000015,21442,733,0,0.0,24516.20798262161,False,-0.40804314085173365,6,0.5210000000000001,83469,0,0,0.0,0.0,False,0.16213243484072176,0,0.4880000000000001,81922,0,52,0.8,2713.4164793312875,False,0.15948301737115236,0,2.531000000000001,80856,0,11,0.6,472.99999999999994,False,-0.08353487636182813,12,8.276000000000002,52094,520,0,0.0,27134.164793312873,False,-0.25793270651579453,0.3,452000,0.0,0.0,15,0,0,20,12,12.0,24,44,22,378.0,21.0,21,2,22,1163,1.4362059300183319,154.79253848199733
93,22,0,0,0,10.0,8,10.0,33.488099714430234,16,34.0,16.000792679939877,12,16.0,52.181086140986295,0,,42.999999999999986,20,43.0,0,4.421000000000001,62352,11,23,1.0,880.2262934318953,False,0.4977248216270948,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,3.3760000000000003,27022,675,0,0.0,22604.467307240408,False,-0.3268183092636535,4,4.551000000000001,21362,733,0,0.0,24546.777090677362,False,-0.40917989556756224,0,0.5150000000000001,83341,0,8,0.8,417.44868912789036,False,0.16325635365008836,0,0.48800000000000004,81858,0,56,0.4,2922.1408238952326,False,0.16004497677583557,0,2.531000000000001,81286,0,1,0.0,42.999999999999986,False,-0.08110505854165725,10,8.364000000000003,51924,520,0,0.0,27134.164793312873,False,-0.25985395781546455,0.275,451724,0.0,0.0,12,0,0,11,10,10.0,27,38,24,288.0,63.0,16,6,24,1054,1.375405507045798,156.16794398904312
94,24,0,0,0,10.0,9,10.0,33.5135479019532,10,34.0,16.00075224306207,4,16.0,49.658579788602445,14,34.285714285714285,42.99999999999999,18,43.0,0,4.421000000000002,62602,10,23,1.0,870.8116017449237,False,0.5035755706827063,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.3680000000000008,27022,675,0,0.0,22621.644833818413,False,-0.32666744393273833,4,4.587000000000001,20942,743,0,0.0,24900.56609115123,False,-0.41345014850561007,0,0.5150000000000001,83485,0,0,0.0,0.0,False,0.1623552016039207,0,0.4880000000000001,82130,0,54,0.4,2681.563308584532,False,0.162157240675711,7,2.6010000000000004,81062,0,3,0.3,128.99999999999997,False,-0.08315062610189412,10,8.454,51452,531,0,0.0,26368.7058677479,False,-0.2695136642345063,0.2125,451274,0.0,0.0,9,0,0,13,11,10.666666666666666,25,38,24,306.0,81.0,17,7,24,910,1.4869024159852415,157.65484640502837
95,24,0,0,0,10.0,9,10.0,33.36297498745088,20,32.0,16.000711892318225,4,16.0,48.81673269547276,15,43.8,42.99999999999999,20,43.0,0,4.421000000000001,63152,9,13,1.0,523.7186748368615,False,0.512554784434548,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.3680000000000008,26702,685,0,0.0,22853.637866403857,False,-0.33025085309675173,4,4.623,20542,753,0,0.0,25122.320165550515,False,-0.41852871802608016,6,0.5750000000000001,83526,0,0,0.0,0.0,False,0.16292604143461795,0,0.4880000000000001,82389,0,49,0.4,2392.019902078165,False,0.163747632421462,7,2.664000000000001,80551,3,10,1.0,576.4501980864183,False,-0.08639725714204594,10,8.544000000000002,51167,533,0,0.0,26019.31852668698,False,-0.2747088822460163,0.3,450608,0.0,0.0,12,0,0,11,18,18.0,24,35,27,288.0,114.0,16,8,27,1182,1.5937229300034232,159.2485693350318
96,27,0,0,0,10.0,10,10.0,33.45870763333554,32,34.0,16.00063607176355,8,16.0,49.554815071431356,12,55.333333333333336,42.999999999999986,20,43.0,19,4.6110000000000015,63582,9,10,1.0,424.5870763333554,False,0.5216289454541843,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,3.4480000000000013,25974,701,0,0.0,23454.554050968214,False,-0.33776081107528355,0,4.619000000000001,19998,769,0,0.0,25729.746170035032,False,-0.422749462760978,7,0.6390000000000002,83506,0,4,0.4,198.21926028572543,False,0.16402747869991732,0,0.4880000000000001,82603,0,48,0.4,2378.631123428705,False,0.1666339324141561,1,2.6670000000000007,80586,0,10,1.0,429.9999999999999,False,-0.0868292572668505,9,8.624,50749,538,0,0.0,26660.49050843007,False,-0.2758098045498052,0.35,449577,0.0,0.0,17,0,0,8,14,12.6875,22,30,30,360.0,96.0,20,7,30,765,1.6630983400391415,160.91166767507093
97,30,0,0,0,9.999999999999998,10,10.0,33.493093672543026,13,34.0,16.00063607176355,0,,49.72090403861196,3,55.0,42.999999999999986,20,43.0,3,4.622000000000002,63846,9,10,1.0,424.93093672543023,False,0.527930005208413,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.4400000000000013,25974,701,0,0.0,23478.65866445266,False,-0.337549107110024,0,4.619000000000001,19556,782,0,0.0,26191.599251928645,False,-0.42645705909073733,0,0.6320000000000001,83671,0,1,0.0,49.72090403861196,False,0.16529099537785844,0,0.48800000000000004,82603,0,48,0.0,2386.603393853374,False,0.166689431066589,2,2.686000000000001,80835,0,3,0.3,128.99999999999994,False,-0.08571606166086525,8,8.695,50634,538,0,0.0,26749.846372773234,False,-0.2766045478686925,0.1625,449698,0.0,0.0,10,0,0,7,6,4.897435897435898,26,33,32,378.0,102.0,21,9,32,652,1.6876072229933925,162.59927489806432
98,32,0,0,0,9.999999999999998,12,10.0,33.493093672543026,0,,16.000514338521395,16,16.0,50.394847478766145,11,55.81818181818182,42.999999999999986,20,43.0,0,4.6190000000000015,63726,11,20,1.0,779.8618734508605,False,0.5293006782760985,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,3.520000000000001,25790,701,0,0.0,23478.65866445266,False,-0.34078114645658997,8,4.699000000000001,19372,782,0,0.0,26191.599251928645,False,-0.4296890984373033,5,0.6820000000000002,83647,0,8,0.8,403.15877983012916,False,0.16741728934499692,0,0.4880000000000001,82753,0,51,0.8,2570.1372214170733,False,0.17005553311857505,3,2.714000000000001,80545,0,7,0.7,300.9999999999999,False,-0.08802156322046924,14,8.827000000000002,50134,542,0,0.0,27314.007333491252,False,-0.2790673605765378,0.4125,448546,0.0,0.0,11,0,0,12,15,14.166666666666668,20,32,24,378.0,123.0,21,11,24,484,1.672604181978386,164.2718790800427
99,24,0,0,0,9.999999999999998,6,10.0,33.282634912598475,31,32.03225806451613,16.000488375544908,4,16.0,50.576504753041746,3,56.0,42.999999999999986,20,43.0,11,4.729000000000001,64373,7,10,1.0,402.82634912598473,False,0.5402364501982825,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.5120000000000013,25277,717,0,0.0,23863.649232333108,False,-0.34641095000585714,4,4.731000000000001,18812,797,0,0.0,26526.260025340984,False,-0.43658650952625166,0,0.6770000000000002,83751,0,9,0.4,455.1885427773757,False,0.16922747648959527,0,0.4880000000000001,82753,0,51,0.0,2579.401742405129,False,0.17012002772335946,4,2.751000000000001,80804,0,0,0.0,0.0,False,-0.08679535283215045,9,8.903,49831,545,0,0.0,27564.195090407753,False,-0.28107796273672214,0.175,448180,0.0,0.0,11,0,0,10,8,7.4,16,26,22,288.0,84.0,16,8,22,999,1.4566898079938255,165.72856888803653
100,22,0,0,0,9.999999999999998,10,10.0,33.282634912598475,0,,16.00041803623531,12,16.0,50.872251600881256,5,55.8,42.999999999999986,20,43.0,0,4.718000000000002,64273,7,20,1.0,735.6526982519695,False,0.5418205450000235,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.552000000000001,25197,717,0,0.0,23863.649232333108,False,-0.3478161845043641,8,4.807,18628,797,0,0.0,26526.260025340984,False,-0.4398185488728176,0,0.6770000000000002,83687,0,13,0.4,661.3392708114563,False,0.16977151976227634,0,0.4880000000000001,82904,0,54,0.8,2747.101586447588,False,0.17338982503374634,9,2.837000000000001,80498,0,3,0.3,128.99999999999994,False,-0.08952465982550517,11,9.004000000000001,49519,547,0,0.0,27827.121625682048,False,-0.2831182946878416,0.3125,447285,0.0,0.0,12,0,0,8,15,15.0,5,13,25,234.0,102.0,13,9,25,379,1.3464101849822327,167.07497907301877
101,25,0,0,0,10.0,13,10.0,33.282634912598475,0,,16.000377736736265,8,16.0,51.44039567552683,11,55.54545454545455,42.99999999999999,20,43.0,0,4.718000000000002,64143,10,30,1.0,1098.4790473779542,False,0.543046858048634,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.588000000000001,25117,717,0,0.0,23863.649232333108,False,-0.349221419002871,4,4.839,18548,797,0,0.0,26526.260025340984,False,-0.44122378337132456,0,0.6770000000000002,83956,0,11,0.4,565.8443524307951,False,0.17285200178513316,0,0.48800000000000004,83118,0,53,0.4,2726.340970802922,False,0.17622480626812023,4,2.8680000000000008,80362,0,4,0.4,171.99999999999997,False,-0.09081867908322408,13,9.123000000000001,48866,554,0,0.0,28497.979204241863,False,-0.2867073188133343,0.275,446689,0.0,0.0,18,0,0,9,13,12.5,7,16,25,288.0,102.0,16,9,25,827,1.44826643896522,168.523245511984
102,25,0,0,0,10.0,7,10.0,33.382772006267615,46,33.80434782608695,16.00032544717735,12,16.0,51.9613842246932,11,55.81818181818182,42.99999999999999,20,43.0,16,4.878000000000002,65131,7,10,1.0,403.8277200626761,False,0.5583282971981237,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.624000000000001,23614,759,0,0.0,25337.52395275712,False,-0.3626776396209632,8,4.915000000000001,18232,801,0,0.0,26739.60037702036,False,-0.44490075200228035,0,0.6770000000000002,84106,0,14,0.8,727.4593791457048,False,0.17606551695217268,0,0.4880000000000001,83390,0,51,0.4,2650.030595459353,False,0.17948060951394634,8,2.944000000000001,80193,0,4,0.4,171.99999999999997,False,-0.09272862890466073,8,9.19,48363,561,0,0.0,29150.336550052885,False,-0.2887056611926852,0.325,445608,0.0,0.0,17,0,0,9,17,15.59090909090909,9,18,27,324.0,96.0,18,7,27,1445,1.5375781549955718,170.06082366697956
103,27,0,0,0,10.0,8,10.0,33.31567482078225,11,32.0,16.000295179557945,8,16.0,52.23893038921334,8,55.125,42.999999999999986,20,43.0,1,4.872000000000002,65377,5,10,1.0,383.1567482078225,False,0.5639493947311606,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.6600000000000015,23534,759,0,0.0,25286.597188973727,False,-0.3645301494030061,4,4.947000000000002,17800,812,0,0.0,27052.327954475186,False,-0.44974242091625516,0,0.6770000000000002,84271,0,11,0.0,574.6282342813467,False,0.17729887108961734,0,0.4880000000000001,83538,0,54,0.8,2820.9022410175203,False,0.18273071842989477,8,3.016000000000001,79974,0,5,0.5,214.99999999999994,False,-0.09496067085574793,8,9.262000000000002,48075,564,0,0.0,29462.75673951632,False,-0.29019508193845034,0.2875,445148,0.0,0.0,10,0,0,8,14,12.59090909090909,12,20,27,360.0,81.0,20,7,27,650,1.5829964709701017,171.64382013794966
104,27,0,0,0,10.0,8,10.0,33.40845520109691,32,34.0,16.00028067739796,4,16.0,52.71871296314696,12,56.0,42.99999999999999,18,43.0,22,5.091000000000001,65701,3,10,1.0,364.0845520109691,False,0.5714500244724026,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.696000000000001,22910,775,0,0.0,25891.552780850107,False,-0.37017782556780165,0,4.943000000000001,17256,828,0,0.0,27662.200906508246,False,-0.45394167480670783,0,0.6770000000000002,84543,0,9,0.4,474.4684166683227,False,0.1803886473648664,0,0.4880000000000001,83874,0,48,0.0,2530.498222231054,False,0.18538718410441532,2,3.028000000000001,79779,0,7,0.7,300.99999999999994,False,-0.09667849554721758,11,9.364,47594,569,0,0.0,29996.94767603062,False,-0.2926125193479577,0.2625,444236,0.0,0.0,15,0,0,13,12,11.375,7,20,27,348.0,81.0,20,7,27,967,2.113353666034527,173.7571738039842
105,27,0,0,0,10.0,12,10.0,33.40845520109691,0,,16.000266148650567,4,16.0,53.0340110799069,9,56.0,42.99999999999999,11,43.0,0,5.069000000000001,65581,5,20,1.0,718.1691040219382,False,0.5728106035065229,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.7320000000000015,22830,775,0,0.0,25891.552780850107,False,-0.3715830600663086,0,4.943000000000001,17256,828,0,0.0,27662.200906508246,False,-0.45394167480670783,0,0.6770000000000002,84879,0,3,0.0,159.1020332397207,False,0.18287133850272702,0,0.48800000000000004,83978,0,49,0.4,2598.6665429154377,False,0.18730971919494474,0,3.026000000000001,79499,0,12,0.5,515.9999999999999,False,-0.09862800054247095,11,9.463000000000001,47184,573,0,0.0,30388.48834878665,False,-0.2950336312283201,0.2375,443786,0.0,0.0,12,0,0,6,5,5.0,13,19,20,331.0,99.0,19,8,20,624,1.469415470957756,175.22658927494194
