index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,56,0,0,0,10.0,20,10.0,15.83487003759857,10,8.0,19.839307906682443,9,10.0,26.092184479490562,5,44.0,42.99999999999999,0,,0,2.0180000000000007,46396,9,30,1.0,565.0461011279572,False,0.26100232462284834,10,9.192000000000002,15678.0,796,0,0.0,7960.0,False,-0.4689467001647892,0,0.2,41644,668,373,1.0,17977.755034308397,False,0.010333782643005092,9,3.620000000000001,32062,517,0,0.0,8186.627809438461,False,-0.2785530498908664,0,0.8390000000000002,69038,24,68,1.0,2250.411934365737,False,0.04189370626329594,0,0.2,67288,0,16,0.0,417.474951671849,False,0.00229778556971759,0,3.1430000000000007,95882,5,84,1.0,3742.460922397452,False,0.0038121055348906384,0,3.1340000000000003,95881,0,51,0.5,2192.9999999999995,False,-0.004153745045285576,0.5625,463869,0.0,0.0,9,0,0,25,4,4.0,17,42,53,370.0,137.0,27,29,53,420,2.5852928789681755,179.80118053487968
80,53,0,0,0,10.0,20,10.0,15.690042009081726,5,9.0,19.93802718271013,1,30.0,26.092184479490562,0,,42.99999999999999,0,,0,2.0180000000000007,46306,8,40,1.0,707.601680363269,False,0.26049655131916777,5,9.232000000000001,15518.0,807,0,0.0,8070.0,False,-0.4717832347299889,0,0.2,41629,663,382,1.0,18018.824235816453,False,0.010444220650668034,0,3.611000000000001,32062,517,0,0.0,8111.751718695252,False,-0.2793000926000674,0,0.8390000000000002,69008,15,78,1.0,2334.260797140916,False,0.04207077898741436,0,0.2,67288,0,16,0.0,417.474951671849,False,0.00229778556971759,0,3.1430000000000007,95882,0,89,0.5,3826.9999999999995,False,0.004246164588938408,0,3.1340000000000003,95881,0,51,0.0,2192.9999999999995,False,-0.004153745045285576,0.4375,463574,0.0,0.0,8,0,0,18,1,1.0,19,37,52,348.0,130.0,23,30,52,230,2.2251865929574706,182.02636712783715
81,52,0,0,0,10.0,20,10.0,15.645221693791555,38,15.394736842105264,19.536251660040673,6,13.333333333333334,25.912935399659688,2,15.0,42.99999999999999,0,,0,2.0180000000000007,46611,9,32,1.0,590.6470942013298,False,0.2671562673123339,20,9.427000000000001,15098.0,816,0,0.0,8160.0,False,-0.4819137153199881,0,0.2,41489,673,391,1.0,18167.90859899762,False,0.00913806843258122,5,3.661000000000001,31577,535,0,0.0,8370.193606178482,False,-0.2863993454436947,0,0.8390000000000002,68958,11,86,1.0,2443.4112126311807,False,0.042138718872554874,0,0.2,67288,0,16,0.0,414.606966394555,False,0.002276491390176656,0,3.1430000000000002,95867,0,90,0.1,3869.9999999999995,False,0.004312912037132119,0,3.1340000000000003,95866,0,52,0.1,2235.9999999999995,False,-0.004086997597091865,0.4,462754,0.0,0.0,12,0,0,22,5,5.0,14,36,34,318.0,109.0,21,31,34,675,2.3791789839742705,184.40554611181142
82,34,0,0,0,10.0,20,10.0,16.666073515406065,51,21.176470588235293,18.258469643296102,21,12.857142857142858,25.39773476195441,6,15.833333333333334,42.99999999999999,0,,9,2.1080000000000005,47315,11,10,1.0,276.66073515406066,False,0.28193344591882186,10,9.507000000000001,14893.0,824,0,0.0,8240.0,False,-0.48637112677958777,0,0.2,40764,701,400,1.0,18986.305391618094,False,0.0028365298974168843,20,3.856000000000001,31012,548,0,0.0,9133.008286442524,False,-0.2900627727582309,0,0.8390000000000002,68783,22,90,1.0,2687.4824607284113,False,0.04135222046218118,0,0.2,67288,0,16,0.0,406.36375619127057,False,0.0022152873109744027,0,3.1430000000000007,95772,0,96,0.6,4127.999999999999,False,0.004662052535376148,0,3.1340000000000003,95866,0,52,0.0,2235.9999999999995,False,-0.004086997597091865,0.45,461693,0.0,0.0,11,0,0,21,4,3.6923076923076925,10,31,17,266.0,95.0,17,17,17,995,1.9453259389847517,186.35087205079617
83,17,0,0,0,10.0,20,10.0,16.812346087799465,18,18.833333333333332,17.714725375614222,8,11.0,26.60508719178505,9,40.77777777777778,42.99999999999999,0,,3,2.129000000000001,47447,12,10,1.0,288.12346087799466,False,0.285654205647108,5,9.547000000000002,14748.0,833,0,0.0,8330.0,False,-0.4890725882702542,0,0.2,40724,696,410,1.0,18964.43028111026,False,0.0018201165430535111,8,3.9160000000000013,30609,561,0,0.0,9431.7261552555,False,-0.29512395335472913,0,0.8390000000000002,69062,20,91,1.0,2775.357441964724,False,0.046147704567467064,0,0.2,67288,0,16,0.0,425.6813950685608,False,0.0023587166632158306,0,3.1430000000000007,95581,0,101,0.5,4342.999999999999,False,0.0038046045470415475,0,3.1340000000000003,95690,0,56,0.4,2407.9999999999995,False,-0.005011193033620176,0.4875,461149,0.0,0.0,9,0,0,7,3,2.230769230769231,13,20,20,93.0,63.0,6,11,20,567,1.5255401880131103,187.87641223880928
84,20,0,0,0,10.0,20,10.0,16.749864813743663,20,16.0,17.570593529223277,5,14.8,26.627855466282544,9,26.88888888888889,42.99999999999999,0,,0,2.1260000000000003,47327,14,20,1.0,474.9972962748733,False,0.2849366142079973,20,9.742,14608.0,841,0,0.0,8410.0,False,-0.49177404976092065,0,0.2,40434,706,419,1.0,19187.48324724758,False,-0.0017411628529623588,4,3.9480000000000017,30557,561,0,0.0,9396.674160510194,False,-0.29651128244527386,0,0.8390000000000002,69230,15,92,1.0,2713.321605836343,False,0.04818183010481076,0,0.2,67288,0,16,0.0,426.0456874605207,False,0.002361421456598521,0,3.1430000000000007,95511,0,106,0.5,4557.999999999999,False,0.004189685978928344,0,3.1340000000000003,95518,0,60,0.4,2579.9999999999995,False,-0.005894313117413895,0.4875,460473,0.0,0.0,11,0,0,14,2,2.0,12,26,27,153.0,42.0,11,9,27,472,1.773495007015299,189.64990724582458
85,27,0,0,0,10.0,20,10.0,16.41179133463837,10,8.5,17.705693061637284,1,30.0,27.429927424823003,14,33.214285714285715,42.99999999999999,0,,0,2.126000000000001,47237,13,30,1.0,622.353740039151,False,0.2844956876575513,10,9.822000000000001,14373.0,852,0,0.0,8520.0,False,-0.4966366804441203,0,0.2,40379,706,428,1.0,19164.761312635448,False,-0.003065336599466818,0,3.9440000000000017,30557,561,0,0.0,9207.014938732125,False,-0.29840352251090363,0,0.8390000000000002,69622,6,89,1.0,2547.497699179071,False,0.05277165586988117,0,0.2,67331,0,15,0.0,411.44891137234504,False,0.00289157517873199,0,3.1430000000000007,95292,0,111,0.5,4772.999999999999,False,0.0030447105214516028,0,3.1340000000000012,95272,0,69,0.9,2966.9999999999995,False,-0.00643342712205541,0.55,460063,0.0,0.0,12,0,0,15,2,2.0,13,28,24,252.0,114.0,14,13,24,695,1.7412201409460977,191.39112738677068
86,24,0,0,0,10.0,20,10.0,16.516468265526616,31,17.258064516129032,17.410268879596533,6,13.333333333333334,27.429927424823003,0,,42.99999999999999,0,,0,2.126000000000001,47612,10,19,1.0,413.8128970450057,False,0.29180934296465144,10,9.912,14123.0,865,0,0.0,8650.0,False,-0.5016343842018532,0,0.2,39874,727,437,1.0,19615.759929421532,False,-0.008642522903107528,5,3.994000000000002,30487,561,0,0.0,9265.738696960432,False,-0.2992144198647069,0,0.8390000000000002,69542,2,99,1.0,2750.38335281667,False,0.05309007270957692,0,0.2,67331,0,15,0.0,411.44891137234504,False,0.00289157517873199,0,3.1430000000000002,95292,0,111,0.0,4772.999999999999,False,0.0030447105214516028,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.375,459533,0.0,0.0,10,0,0,16,3,3.0,14,30,30,198.0,37.0,14,10,30,675,1.8656575960339978,193.25678498280467
87,30,0,0,0,10.0,20,10.0,16.30010236535578,36,14.944444444444445,16.788711159278467,11,12.272727272727273,27.705228811418998,22,29.0,42.99999999999999,0,,0,2.126000000000001,47880,10,13,1.0,311.9013307496251,False,0.29767270890063513,20,10.102,13693.0,875,0,0.0,8750.0,False,-0.5118999378663858,0,0.2,39734,737,446,1.0,19500.940620305406,False,-0.012581655988173106,10,4.089,29959,577,0,0.0,9405.159064810285,False,-0.30835918323046707,0,0.8390000000000002,70045,3,87,1.0,2460.721040071288,False,0.0584087273920531,0,0.2,67331,0,15,0.0,415.578432171285,False,0.002922235990698861,0,3.1430000000000007,94654,12,121,1.0,5535.462745737027,False,0.0004079950388009205,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.5,458568,0.0,0.0,10,0,0,16,6,6.0,13,29,29,225.0,61.0,15,15,29,1236,2.0005796960322186,195.2573646788369
88,29,0,0,0,10.0,20,10.0,16.18702742480178,14,14.285714285714286,19.187094197342596,20,29.0,27.705228811418998,0,,42.99999999999999,0,,0,2.1260000000000003,47838,9,21,1.0,429.9275759208374,False,0.29813231185564526,12,10.202000000000002,13477.0,886,0,0.0,8860.0,False,-0.5162492908663587,0,0.2,40162,739,436,1.0,20327.786336969886,False,0.004208184545244835,0,4.079000000000001,29911,579,0,0.0,9372.288878960231,False,-0.3096449278762823,0,0.8390000000000002,69465,13,97,1.0,2936.8394192730966,False,0.05333105208690792,0,0.2,67331,0,15,0.0,415.578432171285,False,0.002922235990698861,0,3.1430000000000007,94654,2,131,1.0,5688.410457622837,False,0.001193292690758261,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.5,458110,0.0,0.0,9,0,0,19,2,2.0,12,31,27,213.0,69.0,16,13,27,828,1.9416445379611105,197.199009216798
89,27,0,0,0,10.0,20,10.0,16.511153027189824,22,19.818181818181817,19.303805741949486,1,30.0,27.12411203390664,5,14.0,42.99999999999999,0,,0,2.126000000000001,48109,11,14,1.0,341.15614238065757,False,0.30425420944945103,5,10.24,13347.0,894,0,0.0,8940.0,False,-0.5186806062079585,0,0.2,40147,734,445,1.0,20709.379877124855,False,0.007716051851988974,0,4.079000000000001,29520,596,0,0.0,9840.647204205135,False,-0.31277414741888526,0,0.8390000000000002,69535,3,102,1.0,2824.5708446843255,False,0.053536952011258354,0,0.2,67301,0,16,0.1,433.98579254250626,False,0.0026134195044884077,0,3.1430000000000002,94584,0,138,0.7,5933.999999999999,False,0.0017354336530364955,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.475,457815,0.0,0.0,11,0,0,16,1,1.0,8,24,22,228.0,27.0,16,11,22,691,1.6538825040333904,198.8528917208314
90,22,0,0,0,10.0,20,10.0,16.335074141908265,33,15.151515151515152,18.834036597318594,5,11.0,27.12411203390664,0,,42.99999999999999,0,,0,2.126000000000001,48344,10,11,1.0,279.68581556099093,False,0.3097723453489072,20,10.435,12912.0,905,0,0.0,9050.0,False,-0.528946159872491,0,0.2,39972,744,455,1.0,20722.78181335971,False,0.004357795204626389,5,4.129000000000001,29130,609,0,0.0,9948.060152422133,False,-0.31948458393273343,0,0.8390000000000002,69480,0,110,0.8,2983.6523237297306,False,0.053901371534330264,0,0.2,67301,0,16,0.0,433.98579254250626,False,0.0026134195044884077,0,3.1430000000000007,94584,0,138,0.0,5933.999999999999,False,0.0017354336530364955,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.35,456995,0.0,0.0,8,0,0,10,5,5.0,5,15,15,114.0,72.0,8,14,15,525,1.5422554010292515,200.39514712186065
91,15,0,0,0,10.0,20,10.0,16.84062332012454,31,20.580645161290324,18.972669143117034,1,30.0,27.12411203390664,0,,42.99999999999999,0,,15,2.2760000000000007,48451,18,10,1.0,348.4062332012454,False,0.3135911369533085,5,10.465000000000002,12837.0,907,0,0.0,9070.0,False,-0.5307021098414242,0,0.2,39663,752,464,1.0,21467.46721913996,False,0.0056217421843755225,0,4.124000000000001,28831,622,0,0.0,10474.867705117464,False,-0.3201948747369305,0,0.8390000000000002,69450,0,111,0.1,3010.776435763637,False,0.053657275071750415,0,0.2,67301,0,16,0.0,433.98579254250626,False,0.0026134195044884077,0,3.1430000000000007,94584,0,138,0.0,5933.999999999999,False,0.0017354336530364955,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.2625,456389,0.0,0.0,9,0,0,9,3,2.1538461538461537,3,12,12,60.0,29.0,5,10,12,230,1.2751632810104638,201.6703104028711
92,12,0,0,0,10.0,20,10.0,16.655906827874418,5,8.0,18.972669143117034,0,,26.53362377269388,5,14.0,42.99999999999999,0,,0,2.2610000000000006,48361,21,15,1.0,459.83860241811624,False,0.3126649728829742,0,10.46,12767.0,914,0,0.0,9140.0,False,-0.5316476213631575,0,0.2,39623,747,474,1.0,21435.007574259664,False,0.004499726371941209,0,4.124000000000001,28831,622,0,0.0,10359.974046937888,False,-0.32134117482851554,0,0.8390000000000002,69520,0,106,0.0,2812.5641199055513,False,0.05322506103104714,0,0.2,67301,0,16,0.0,424.53798036310206,False,0.002543271512303563,0,3.1430000000000007,94514,0,143,0.5,6148.999999999999,False,0.002120515084923292,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.3125,456189,0.0,0.0,10,0,0,6,0,0.0,2,8,19,36.0,30.0,2,10,19,310,1.1925998760270886,202.8629102788982
93,19,0,0,0,10.0,20,10.0,16.57893030567454,20,15.75,17.840311502904484,12,11.0,27.36522616577692,5,44.0,42.99999999999999,0,,0,2.261000000000001,48511,19,15,1.0,438.6839545851181,False,0.3164314227866268,10,10.56,12522.0,926,0,0.0,9260.0,False,-0.5366453251208904,0,0.2,39538,747,484,1.0,21019.17170574465,False,-0.0013451890078354659,12,4.2440000000000015,28413,632,0,0.0,10477.883953186309,False,-0.3285055975936715,0,0.8390000000000002,69608,2,111,1.0,3073.2207274070474,False,0.056467143293984834,0,0.2,67301,0,16,0.0,437.84361865243073,False,0.0026420630412850384,0,3.1430000000000007,94294,0,148,0.5,6363.999999999999,False,0.0009652707892629028,0,3.1340000000000012,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.4375,455459,0.0,0.0,10,0,0,8,4,4.0,3,11,23,138.0,24.0,11,8,23,650,1.8802852460066788,204.74319552490488
94,23,0,0,0,10.0,20,10.0,17.238443622512143,18,25.0,17.51069464994248,6,13.333333333333334,26.693706313389825,5,14.0,42.99999999999999,0,,3,2.2910000000000004,48784,21,10,1.0,382.3844362251214,False,0.32304595775218314,0,10.55,12442.0,934,0,0.0,9340.0,False,-0.537725909717157,0,0.2,39118,755,493,1.0,21647.79739741831,False,-0.003454081638049372,5,4.282000000000002,28343,632,0,0.0,10894.696369427675,False,-0.325743825507057,0,0.8390000000000002,69598,0,114,0.8,3043.08251972644,False,0.05609487778597643,0,0.2,67301,0,16,0.0,427.0993010142372,False,0.0025622887723429737,0,3.1430000000000002,94224,0,153,0.5,6578.999999999999,False,0.0013503522211496992,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.4125,455082,0.0,0.0,9,0,0,4,2,1.1666666666666667,6,10,22,165.0,54.0,10,13,22,300,1.656611192971468,206.39980671787634
95,22,0,0,0,10.0,20,10.0,17.08567825496885,7,12.571428571428571,17.677583028374187,1,30.0,26.752111871977835,9,27.333333333333332,42.99999999999999,0,,0,2.2880000000000007,48702,24,18,1.0,547.5422085894393,False,0.3230615961394689,5,10.600000000000001,12317.0,941,0,0.0,9410.0,False,-0.5401572250587567,0,0.2,39108,750,502,1.0,21688.40537147048,False,-0.0032484747932706903,0,4.277000000000001,28295,634,0,0.0,10832.320013650251,False,-0.3273239547675321,0,0.8390000000000002,69814,0,106,0.1,2835.7238584296506,False,0.05776279185671381,0,0.2,67301,0,16,0.0,428.03378995164536,False,0.0025692271535716587,0,3.1430000000000007,93978,0,162,0.9,6965.999999999999,False,0.0008112382165081843,0,3.1340000000000003,95272,0,69,0.0,2966.9999999999995,False,-0.00643342712205541,0.375,454787,0.0,0.0,12,0,0,6,1,1.0,7,13,29,189.0,28.0,13,9,29,524,1.908834489993751,208.3086412078701
96,29,0,0,0,10.0,20,10.0,16.935069343114062,31,16.0,17.335678935943434,12,15.416666666666666,27.825651759486046,30,31.0,42.99999999999999,0,,13,2.4180000000000006,48881,21,10,1.0,379.3506934311406,False,0.32562539770147697,0,10.595,12187.0,954,0,0.0,9540.0,False,-0.54191317502769,0,0.2,38757,771,504,1.0,21794.120647256434,False,-0.009197638957832613,4,4.317000000000001,28239,634,0,0.0,10736.833963534315,False,-0.32939405404036404,0,0.8390000000000002,70589,1,86,1.0,2410.3417302517437,False,0.06611283990861375,0,0.2,67271,0,17,0.1,473.0360799112628,False,0.0024578723524045407,0,3.1430000000000007,93224,16,172,1.0,7841.210428151776,False,-0.0024377686422964832,0,3.1340000000000003,95096,0,73,0.4,3138.9999999999995,False,-0.007357622558583722,0.5625,454244,0.0,0.0,14,0,0,13,2,1.4193548387096775,6,19,23,282.0,45.0,19,10,23,1275,2.233059788006358,210.54170099587645
97,23,0,0,0,10.0,20,10.0,17.433284419692498,18,23.0,19.570412824003487,27,25.48148148148148,27.825651759486046,0,,42.99999999999999,0,,8,2.4850000000000008,49053,20,10,1.0,374.33284419692495,False,0.33020413383306213,0,10.595,12077.0,965,0,0.0,9650.0,False,-0.5433989788475565,0,0.2,38981,779,492,1.0,23209.17167235017,False,0.00939011944876957,5,4.363000000000001,28169,634,0,0.0,11052.702322085044,False,-0.3276394061450161,0,0.8390000000000002,69901,18,96,1.0,3023.5299997427232,False,0.06044912535819192,0,0.2,67271,0,17,0.0,473.0360799112628,False,0.0024578723524045407,0,3.1430000000000002,93224,6,182,1.0,7992.953910556916,False,-0.0016586540091756542,0,3.1340000000000003,95096,0,73,0.0,3138.9999999999995,False,-0.007357622558583722,0.5,453772,0.0,0.0,7,0,0,2,2,1.4444444444444444,10,12,26,201.0,78.0,12,11,26,838,1.4311481189797632,211.97284911485622
98,26,0,0,0,10.0,20,10.0,17.42953967868111,25,17.4,18.650265401803125,10,10.5,27.825651759486046,0,,42.99999999999999,0,,5,2.5270000000000006,49233,17,10,1.0,344.2953967868111,False,0.33466103947898007,10,10.695000000000002,11827.0,978,0,0.0,9780.0,False,-0.5483966826052895,0,0.2,38891,779,502,1.0,22940.044641397755,False,0.0049091553566571675,10,4.458000000000002,27664,649,0,0.0,11311.77125146404,False,-0.33513148506969925,0,0.8390000000000002,69796,18,106,1.0,3285.2238637379774,False,0.06083294128283967,0,0.2,67271,0,17,0.0,473.0360799112628,False,0.0024578723524045407,0,3.1430000000000007,93224,0,188,0.6,8083.999999999999,False,-0.0011911852293031567,0,3.1340000000000003,95096,0,73,0.0,3138.9999999999995,False,-0.007357622558583722,0.45,453002,0.0,0.0,7,0,0,4,5,4.333333333333333,11,15,22,255.0,78.0,15,11,22,200,3.941199583001435,215.91404869785765
99,22,0,0,0,10.0,20,10.0,17.02810813719777,10,9.0,18.776769827812277,1,30.0,26.862495867497493,8,14.0,42.99999999999999,0,,0,2.5220000000000007,49168,18,15,1.0,435.42162205796654,False,0.33413595945184604,5,10.735000000000001,11687.0,987,0,0.0,9870.0,False,-0.5509630710214226,0,0.2,38831,779,511,1.0,22859.825620889133,False,0.002911559621761347,0,4.448000000000001,27664,649,0,0.0,11051.242181041353,False,-0.33773079735566847,0,0.8390000000000002,69878,9,108,1.0,3070.1404821400397,False,0.060453658059903444,0,0.2,67271,0,17,0.0,456.6624297474574,False,0.002336301489022176,0,3.1430000000000007,93224,0,188,0.0,8083.999999999999,False,-0.0011911852293031567,0,3.1340000000000003,94984,0,81,0.8,3482.9999999999995,False,-0.006741492267564848,0.475,452707,0.0,0.0,10,0,0,5,1,1.0,6,11,22,138.0,63.0,11,11,22,387,1.6452958440058865,217.55934454186354
100,22,0,0,0,10.0,20,10.0,17.101010863750126,22,17.727272727272727,18.91406330336045,1,30.0,26.26894792603001,5,14.0,42.99999999999999,0,,0,2.5220000000000007,49388,16,13,1.0,382.31314122875165,False,0.33936182215237254,10,10.830000000000002,11447.0,999,0,0.0,9990.0,False,-0.5558257017046222,0,0.2,38471,791,520,1.0,23362.212510973783,False,0.0007404221388185436,0,4.448000000000001,27664,649,0,0.0,11098.556050573832,False,-0.33725874438218273,0,0.8390000000000002,69918,0,113,1.0,2968.391115641391,False,0.060292173648253664,0,0.2,67271,0,17,0.0,446.57211474251017,False,0.002261383050269568,0,3.1430000000000007,93154,0,193,0.5,8298.999999999998,False,-0.0008061037974163603,0,3.1340000000000003,94984,0,81,0.0,3482.9999999999995,False,-0.006741492267564848,0.4375,452297,0.0,0.0,10,0,0,6,2,2.0,3,9,24,117.0,53.0,9,13,24,600,1.6888452480197884,219.24818978988333
101,24,0,0,0,10.0,20,10.0,16.459127346138352,15,8.333333333333334,16.977434269147867,23,10.782608695652174,26.26894792603001,0,,42.99999999999999,0,,0,2.5220000000000007,49278,17,23,1.0,548.5599289611821,False,0.33863576098767034,15,10.97,11137.0,1008,0,0.0,10080.0,False,-0.5629845746548883,0,0.2,38445,796,521,1.0,21946.70862175217,False,-0.013900941616759734,14,4.588000000000002,27412,649,0,0.0,10681.97364764379,False,-0.34644344360327456,0,0.8390000000000002,69670,13,123,1.0,3451.7872404006134,False,0.060198592560368115,0,0.2,67271,0,17,0.0,446.57211474251017,False,0.002261383050269568,0,3.1430000000000007,93154,0,193,0.0,8298.999999999998,False,-0.0008061037974163603,0,3.1340000000000012,94984,0,81,0.0,3482.9999999999995,False,-0.006741492267564848,0.375,451351,0.0,0.0,9,0,0,3,6,6.0,6,9,24,147.0,75.0,9,15,24,299,1.7906650810036808,221.038854870887
102,24,0,0,0,10.0,20,10.0,16.23581412908567,5,8.0,17.125561919504,1,30.0,27.299595780678484,15,34.0,42.99999999999999,5,43.0,0,2.5220000000000007,49188,16,33,1.0,695.7818662598272,False,0.3381930176170385,5,11.005,10972.0,1019,0,0.0,10190.0,False,-0.5659561822946214,0,0.2,38435,791,530,1.0,21919.076793443888,False,-0.014376166881733096,0,4.574000000000002,27412,649,0,0.0,10537.0433697766,False,-0.347889420634774,0,0.8390000000000002,70150,4,118,1.0,3289.854549798077,False,0.06612407227137646,0,0.2,67271,0,17,0.0,464.0931282715342,False,0.0023914728421456626,0,3.1430000000000002,92934,0,198,0.5,8513.999999999998,False,-0.0019613480930767493,0,3.1340000000000003,94909,0,86,1.0,3697.9999999999995,False,-0.0064077550265962905,0.5625,451271,0.0,0.0,13,0,0,7,1,1.0,4,11,26,168.0,99.0,11,13,26,955,1.8349220409872942,222.8737769118743
103,26,0,0,0,10.0,20,10.0,17.615014518775165,60,21.533333333333335,16.702041656592616,5,10.0,28.038329668916408,5,43.0,42.99999999999999,10,43.0,17,2.6920000000000006,49915,16,10,1.0,336.15014518775166,False,0.3529749864276921,10,11.100000000000001,10752.0,1029,0,0.0,10290.0,False,-0.5705486668287544,0,0.2,38345,791,540,1.0,22952.57897891117,False,-0.005860730530667733,5,4.624000000000001,26140,699,0,0.0,12312.89514862384,False,-0.35555327597900993,0,0.8390000000000002,70315,0,122,0.9,3420.6762196078016,False,0.06954557497258614,0,0.2,67271,0,17,0.0,476.6516043715789,False,0.00248471685108537,0,3.1430000000000007,92719,0,203,0.5,8728.999999999998,False,-0.003065248197818899,0,3.1340000000000003,95339,0,76,0.0,3267.9999999999995,False,-0.004199954817111992,0.425,450796,0.0,0.0,15,0,0,9,5,4.3076923076923075,5,14,29,162.0,67.0,14,12,29,1397,2.130736454972066,225.00451336684637
104,29,0,0,0,10.0,20,10.0,17.55123133275256,24,17.0,16.515869659597765,6,14.166666666666666,29.270426481006446,8,44.0,42.99999999999999,0,,4,2.7150000000000007,50089,13,10,1.0,305.5123133275256,False,0.35726169480681197,10,11.190000000000001,10497.0,1042,0,0.0,10420.0,False,-0.5756814436610206,0,0.2,37991,804,549,1.0,23178.402434652235,False,-0.010671431361346557,5,4.6690000000000005,26051,700,0,0.0,12285.861932926793,False,-0.3575989031933872,0,0.8390000000000002,70582,0,120,0.6,3512.4511777207736,False,0.07419182068932291,0,0.2,67271,0,17,0.0,497.5972501771096,False,0.002640233807854812,0,3.1430000000000007,92543,0,207,0.4,8900.999999999998,False,-0.00398944363434721,0,3.1340000000000003,95163,0,80,0.4,3439.9999999999995,False,-0.005124150253640303,0.425,450187,0.0,0.0,11,0,0,7,5,4.230769230769231,6,13,31,219.0,137.0,13,16,31,582,2.1509632780216634,227.15547664486803
105,31,0,0,0,10.0,20,10.0,17.617732068992897,31,18.06451612903226,16.231325217791387,4,11.0,30.01983119469001,5,44.0,42.99999999999999,20,43.0,21,2.921000000000001,50044,13,10,1.0,306.17732068992893,False,0.3560550195949148,0,11.180000000000001,10397.0,1052,0,0.0,10520.0,False,-0.5770321744063538,0,0.2,37575,819,559,1.0,23502.233361250568,False,-0.015741461027131844,4,4.7040000000000015,25855,706,0,0.0,12438.118840708985,False,-0.3599908326777513,0,0.8390000000000002,70758,0,119,0.4,3572.3599121681114,False,0.07725015526839207,0,0.2,67271,0,17,0.0,510.3371303097302,False,0.0027348247030807137,0,3.1430000000000002,93059,0,195,0.0,8384.999999999998,False,-0.0013400833829660512,0,3.1340000000000003,95287,0,77,0.5,3310.9999999999995,False,-0.004513154381713253,0.3625,450246,0.0,0.0,16,0,0,7,6,5.565217391304348,6,13,24,189.0,83.0,13,18,24,1280,1.9284924999810755,229.0839691448491
