index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
76,12,0,0,0,10.0,20,10.0,34.03346614177203,15,36.2,25.8389105345135,8,46.25,27.67166171423104,36,21.694444444444443,54.99999999999999,11,55.0,0,2.4590000000000005,76125,52,16,1.0,1064.5354582683526,False,0.3268701249568861,1,6.807,38203,719,0,0.0,7190.0,False,-0.2765132501341457,0,0.5960000000000001,92812,0,12,0.1,310.06692641416197,False,0.03818101424048653,0,12.017000000000001,5226.0,1080,0,0.0,36756.14343311379,False,-0.7364087225113136,21,8.951,54987,565,0,0.0,14598.984452000126,False,-0.40396271589745497,15,13.031000000000002,27749,1438,0,0.0,37156.35334863041,False,-0.556681977451745,0,0.2,148518,0,3,0.0,164.99999999999997,False,0.002898677878937174,8,6.814000000000003,67745,2382,0,0.0,65913.89820329833,False,-0.3203666770039403,0.1375,511365,0.0,0.0,14,0,0,13,10,10.0,17,30,9,112.0,12.0,11,1,9,1267,1.2554581370204687,231.90348169073695
77,9,0,0,0,10.0,20,10.0,34.61045609973937,16,40.0625,25.8389105345135,0,,27.755091158797743,15,30.0,55.0,11,55.0,0,2.4590000000000005,76625,55,11,1.0,930.7150170971331,False,0.3343665294955873,1,6.816000000000002,38119,726,0,0.0,7260.0,False,-0.27736139719246017,0,0.5960000000000001,92801,0,13,0.1,335.90583694867547,False,0.03820244917222433,0,12.017000000000001,4596.0,1095,0,0.0,37898.44942921461,False,-0.7370658784717994,2,8.950000000000003,54903,565,0,0.0,14598.984452000126,False,-0.4047665359565931,13,13.146000000000003,27543,1438,0,0.0,37156.35334863041,False,-0.5586532504539171,0,0.2,148518,0,3,0.0,165.0,False,0.002898677878937174,11,6.916000000000002,67067,2397,0,0.0,66528.95350763819,False,-0.32286697968010547,0.1375,510172,0.0,0.0,10,0,0,9,10,10.0,18,27,5,135.0,3.0,8,1,5,830,1.2085221710149199,233.11200386175187
78,5,0,0,0,10.0,20,10.0,34.84269169722746,6,40.666666666666664,26.338827477020242,6,44.166666666666664,27.905730080939747,8,35.0,55.0,11,55.0,0,2.4590000000000005,76769,55,15,1.0,1072.6403754584119,False,0.3380873450873107,0,6.815000000000002,38019,736,0,0.0,7360.0,False,-0.27822685337441366,0,0.5960000000000001,93066,0,7,0.0,184.3717923391417,False,0.040315650781363836,0,12.017000000000001,4352.0,1101,0,0.0,38361.80355864743,False,-0.7372034910961304,0,8.948000000000002,54853,566,0,0.0,14907.776351993458,False,-0.4037675412101633,8,13.213000000000005,27256,1443,0,0.0,38006.92804934021,False,-0.5573299391903417,0,0.2,148573,0,2,0.0,110.0,False,0.00308427425069683,10,7.005000000000002,66577,2405,0,0.0,67113.2808446601,False,-0.3242021689647094,0.125,509465,0.0,0.0,15,0,0,5,6,6.0,15,20,6,42.0,3.0,4,1,6,764,1.042007569980342,234.15401143173221
79,6,0,0,0,10.0,20,10.0,35.64346697883015,33,39.06060606060606,26.338827477020242,0,,26.773995248654675,27,12.25925925925926,55.00000000000001,12,55.0,18,2.6390000000000002,77496,53,10,1.0,886.4346697883014,False,0.3490595491820428,0,6.815000000000001,37899,748,0,0.0,7480.0,False,-0.27926540079275786,0,0.5960000000000001,93066,0,7,0.0,184.3717923391417,False,0.040315650781363836,0,12.017000000000001,3063.0,1134,0,0.0,40419.69155399339,False,-0.7401075872493335,20,9.148000000000001,53893,566,0,0.0,14907.776351993458,False,-0.4129540561717426,7,13.275000000000002,27179,1443,0,0.0,38006.92804934021,False,-0.5580667742445518,0,0.2,148628,0,1,0.0,55.00000000000001,False,0.003269870622456486,11,7.105000000000001,66005,2432,0,0.0,65114.35644472817,False,-0.3348079028800232,0.125,507229,0.0,0.0,11,0,0,4,11,10.125,18,22,6,78.0,3.0,5,1,6,296,1.1081772000179626,235.26218863175018
80,6,0,0,0,10.0,20,10.0,36.0246416176184,15,40.0,26.338827477020242,0,,26.853994727565635,6,31.333333333333332,55.00000000000001,13,55.0,5,2.6710000000000007,77821,58,10,1.0,940.246416176184,False,0.35515073145047144,0,6.815000000000001,37849,753,0,0.0,7530.0,False,-0.27969812888373463,0,0.5960000000000001,93066,0,7,0.0,184.3717923391417,False,0.040315650781363836,0,12.017,2463.0,1149,0,0.0,41392.31321864354,False,-0.7413771763822556,0,9.128,53893,566,0,0.0,14907.776351993458,False,-0.4129540561717426,6,13.328000000000003,27093,1443,0,0.0,38006.92804934021,False,-0.5588897328765265,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,7.214000000000002,65538,2438,0,0.0,65470.039145805014,False,-0.3367594227419502,0.125,506406,0.0,0.0,12,0,0,5,8,7.333333333333333,17,22,9,72.0,12.0,5,1,9,255,1.1567953319754452,236.41898396372562
81,9,0,0,0,10.0,20,10.0,35.629764530494725,11,30.09090909090909,26.74925647624073,5,43.0,26.853994727565635,0,,55.00000000000001,11,55.0,0,2.666000000000001,78061,56,10,1.0,916.2976453049473,False,0.35909765500584123,1,6.825000000000001,37715,765,0,0.0,7650.0,False,-0.2809790040330258,0,0.5960000000000001,92950,1,12,1.0,356.6208422453835,False,0.039982025518411235,0,12.017000000000001,2463.0,1149,0,0.0,40938.59944553844,False,-0.7439105315275693,0,9.128000000000002,53893,566,0,0.0,15140.079165552253,False,-0.4118425700923807,0,13.322000000000005,26878,1448,0,0.0,38732.92337759658,False,-0.5574735008392429,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,7.312000000000002,65297,2438,0,0.0,65470.039145805014,False,-0.3383859218544621,0.25,505940,0.0,0.0,12,0,0,7,6,6.0,19,26,9,129.0,0.0,9,0,9,735,1.2471156410174444,237.66609960474307
82,9,0,0,0,10.0,20,10.0,35.428144577221026,14,33.285714285714285,27.395338625975867,5,51.0,26.75001549085254,24,25.416666666666668,55.00000000000001,10,55.0,3,2.6960000000000006,78341,56,10,1.0,914.2814457722102,False,0.36392676030128446,1,6.834000000000001,37601,775,0,0.0,7750.0,False,-0.2820867879459263,0,0.5960000000000001,93194,0,9,0.2,246.5580476337828,False,0.04209227480029589,0,12.017000000000001,2008.0,1162,0,0.0,41167.503998730834,False,-0.7477134944458234,18,9.308000000000002,53103,571,0,0.0,15642.73835543222,False,-0.41699726148346805,6,13.382000000000005,26824,1448,0,0.0,39668.450330413056,False,-0.553514079624056,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,10,7.401000000000002,64494,2462,0,0.0,65858.53813847895,False,-0.3424943540285247,0.15,504248,0.0,0.0,10,0,0,7,9,8.23076923076923,22,29,9,129.0,0.0,9,0,9,455,1.2599392810370773,238.92603888578014
83,9,0,0,0,10.0,20,10.0,36.01840390276902,29,39.0,28.67938513831567,9,52.77777777777778,26.381270940915737,16,19.5,55.0,14,55.0,18,2.8730000000000007,78835,58,10,1.0,940.1840390276902,False,0.3727016429736009,1,6.843000000000001,37507,783,0,0.0,7830.0,False,-0.2830214806224361,0,0.5960000000000001,93658,0,1,0.1,28.67938513831567,False,0.046057306612868665,0,12.017000000000001,888.0,1190,0,0.0,42861.900644295136,False,-0.75075992403909,8,9.370000000000001,52324,580,0,0.0,16634.043380223087,False,-0.41970869474826517,8,13.456000000000003,26736,1448,0,0.0,41527.74968028109,False,-0.5454600928207334,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,14,7.5310000000000015,63814,2478,0,0.0,65372.7893915892,False,-0.3487227953122095,0.1375,502445,0.0,0.0,11,0,0,9,12,11.285714285714285,9,18,6,130.0,0.0,9,0,6,675,1.120312625018414,240.04635151079856
84,6,0,0,0,10.0,20,10.0,35.860995830989204,1,11.0,29.05247240713806,5,41.0,26.381270940915737,0,,55.00000000000001,16,55.0,0,2.855000000000001,78716,61,19,1.0,1291.3589207887949,False,0.373681121984221,0,6.8420000000000005,37437,790,0,0.0,7900.0,False,-0.28362729994980357,4,0.6360000000000001,93716,0,1,0.1,29.05247240713806,False,0.046707087106396254,0,12.017000000000001,888.0,1190,0,0.0,42674.58503887715,False,-0.751805819008369,0,9.362,52324,580,0,0.0,16850.433996140073,False,-0.4186733428572929,0,13.448000000000006,26531,1453,0,0.0,42213.2424075716,False,-0.544141958413931,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,16,7.677000000000001,63355,2478,0,0.0,65372.7893915892,False,-0.3518205674808525,0.1375,501650,0.0,0.0,9,0,0,5,8,7.8,11,16,10,62.0,0.0,6,0,10,211,1.0232845690334216,241.06963607983198
85,10,0,0,0,10.0,20,10.0,35.38977768825638,19,31.842105263157894,30.881342310172872,15,49.0,26.385047209837225,18,26.444444444444443,55.00000000000001,11,55.0,0,2.855000000000001,79171,66,10,1.0,1013.8977768825638,False,0.37915546861754257,0,6.8420000000000005,37387,795,0,0.0,7950.0,False,-0.2840600280407803,14,0.7720000000000002,93285,9,10,1.0,627.3214222960362,False,0.045234519041720773,0,12.017000000000001,888.0,1190,0,0.0,42113.83544902509,False,-0.7549368190857133,10,9.462000000000002,51510,590,0,0.0,18219.991963001994,False,-0.4199098957761075,8,13.528000000000006,26246,1458,0,0.0,45024.99708823205,False,-0.5334159621045155,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,7.771000000000001,62633,2496,0,0.0,65857.07783575372,False,-0.3550590944390139,0.25,499803,0.0,0.0,10,0,0,8,11,10.8,10,18,10,99.0,9.0,9,1,10,805,1.261214727011975,242.33085080684396
86,10,0,0,0,10.0,20,10.0,36.18363071395364,23,41.21739130434783,30.881342310172872,0,,26.52218976549807,15,29.0,55.00000000000001,8,55.0,13,2.9850000000000008,79684,67,10,1.0,1031.8363071395365,False,0.3881902991634461,0,6.842000000000002,37297,804,0,0.0,8040.0,False,-0.28483893860453846,0,0.758,93285,0,19,0.9,586.7455038932845,False,0.045007959440151075,0,12.017000000000001,-132.0,1213,0,0.0,43890.74405602577,False,-0.7564058155624594,9,9.542000000000002,51375,590,0,0.0,18219.991963001994,False,-0.42120174944257954,6,13.580000000000007,26156,1458,0,0.0,45024.99708823205,False,-0.5342771978821635,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,8,7.840000000000002,62052,2511,0,0.0,66597.21850116565,False,-0.35648265010978647,0.2375,498400,0.0,0.0,10,0,0,7,7,6.803523035230352,11,18,11,116.0,15.0,9,1,11,410,1.1074869619915262,243.43833776883548
87,11,0,0,0,10.0,20,10.0,36.103301442969666,2,30.0,30.881342310172872,0,,26.64696431376619,6,32.0,55.00000000000001,15,55.0,0,2.9720000000000004,79634,68,18,1.0,1329.859425973454,False,0.38990410248709145,0,6.842000000000002,37207,813,0,0.0,8130.0,False,-0.28561784916829663,0,0.758,93285,0,19,0.0,586.7455038932845,False,0.045007959440151075,0,12.017000000000001,-445.0,1215,0,0.0,43865.51125320815,False,-0.7600420374926958,6,9.593000000000002,51303,590,0,0.0,18219.991963001994,False,-0.421890738064698,0,13.574000000000003,26156,1458,0,0.0,45024.99708823205,False,-0.5342771978821635,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,15,7.982000000000002,61460,2517,0,0.0,67070.4091777495,False,-0.3588812615904951,0.125,497283,0.0,0.0,9,0,0,4,8,10.366666666666667,7,11,6,135.0,0.0,11,0,6,200,0.992352774948813,244.4306905437843
88,6,0,0,0,10.0,20,10.0,36.3076060332207,12,38.666666666666664,30.881342310172872,0,,26.85315357531678,6,35.0,55.000000000000014,11,55.0,0,2.9720000000000013,80008,67,16,1.0,1250.9216965315313,False,0.3956945432687547,0,6.842000000000002,37097,824,0,0.0,8240.0,False,-0.28656985096844545,0,0.758,93285,0,19,0.0,586.7455038932845,False,0.045007959440151075,0,12.017,-3767.0,1227,0,0.0,44549.4326027618,False,-0.7933207184819214,0,9.587000000000002,51303,590,0,0.0,18219.991963001994,False,-0.421890738064698,6,13.634000000000002,26102,1458,0,0.0,45024.99708823205,False,-0.5347939393487524,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,8.077000000000002,61001,2523,0,0.0,67750.50647052424,False,-0.3596840593958189,0.125,493712,0.0,0.0,10,0,0,1,9,16.63157894736842,4,5,7,61.0,3.0,5,1,7,200,0.9142226650146767,245.34491320879897
89,7,0,0,0,10.0,20,10.0,35.490062913992226,22,30.454545454545453,31.601191348951875,5,52.8,27.043743261907956,7,33.0,55.00000000000001,12,55.0,6,3.0320000000000005,80453,64,10,1.0,994.9006291399223,False,0.4011813531332968,0,6.842000000000002,36967,837,0,0.0,8370.0,False,-0.287694944004985,0,0.758,93039,7,24,1.0,1006.8590327727907,False,0.04460657431083219,0,12.017000000000001,-9302.0,1232,0,0.0,43723.75751003842,False,-0.8597413816610174,0,9.587000000000002,51039,595,0,0.0,18802.708852626365,False,-0.4216289372703306,7,13.698000000000004,26025,1458,0,0.0,46074.53698677183,False,-0.5305091004546759,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,8.186000000000002,60494,2530,0,0.0,68420.67045262714,False,-0.36084432698494606,0.25,487398,0.0,0.0,11,0,0,0,8,33.483823529411765,5,5,5,76.0,19.0,5,2,5,464,0.9342299010022543,246.27914310980123
90,5,0,0,0,10.0,20,10.0,35.59347216931044,9,37.22222222222222,31.601191348951875,0,,27.320662542179058,21,30.0,55.00000000000001,10,55.0,0,3.026000000000001,80677,64,12,1.0,1067.1216660317252,False,0.40568363825689957,1,6.852000000000001,36853,847,0,0.0,8470.0,False,-0.2888027279178855,0,0.758,93028,0,32,0.8,1011.23812316646,False,0.044508186241828195,0,12.017000000000001,-49987.0,1240,0,0.0,44135.90548994494,False,-1.3117774518138599,17,9.757,50651,595,0,0.0,18802.708852626365,False,-0.42534182040063556,4,13.731000000000003,25980,1458,0,0.0,46074.53698677183,False,-0.5309397183435,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,10,8.274000000000001,59657,2551,0,0.0,69695.01014509877,False,-0.36219297249428434,0.225,445542,0.0,0.0,10,0,0,0,12,343.1322701688555,3,3,6,37.0,13.0,3,2,6,200,0.8148333330173045,247.09397644281853
91,6,0,0,1,10.0,20,10.0,35.59347216931044,0,,32.71660223148069,10,48.0,26.54282509778394,22,19.40909090909091,55.000000000000014,9,55.0,0,3.026000000000001,80627,59,22,1.0,1373.0563877248296,False,0.4074659130365813,0,6.851000000000001,36703,862,0,0.0,8620.0,False,-0.2901009121908158,0,0.758,93508,0,22,0.0,719.7652490925752,False,0.04824097271347528,0,12.017000000000001,-72068.33333333334,1240,0,0.0,44135.90548994494,True,-1.55836401246662,12,9.860000000000003,49886,600,0,0.0,19629.961338888417,False,-0.428704216519993,10,13.827000000000005,25669,1463,0,0.0,47864.38906465625,False,-0.5253519628297516,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,9,8.354000000000001,59058,2573,0,0.0,68294.68897659807,False,-0.37096095397683054,0.125,494134,0.0,0.1,12,0,0,1,9,131.6931818181818,5,6,7,88.0,0.0,6,0,7,680,0.9666421410511248,248.06061858386965
92,7,0,0,0,10.0,20,10.0,35.59347216931044,0,,33.01821525172684,5,41.0,26.324967273869024,15,23.4,55.00000000000001,11,55.0,0,3.026000000000001,80547,57,32,1.0,1708.991109417934,False,0.40898855096167697,0,6.851000000000002,36583,874,0,0.0,8740.0,False,-0.29113945960916,0,0.758,93713,0,17,0.0,561.3096592793563,False,0.04964549548442935,0,12.017000000000001,-72068.33333333334,1240,0,0.0,44135.90548994494,True,-1.55836401246662,6,9.908000000000001,49694,600,0,0.0,19810.929151036107,False,-0.42967565309884065,9,13.907000000000002,25347,1468,0,0.0,48470.739989535,False,-0.5255321002213614,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,8.455,58462,2588,0,0.0,68129.01530477304,False,-0.37554239593181843,0.125,493029,0.0,0.1,10,0,0,1,9,2052.7496773777266,6,7,5,111.0,0.0,7,0,5,405,0.9788254320155829,249.03944401588524
93,5,0,0,0,10.0,20,10.0,35.34680202764619,10,32.0,33.328581670669166,5,41.0,26.324967273869024,0,,55.00000000000001,13,55.0,0,3.026000000000001,80807,53,32,1.0,1661.0976648846781,False,0.41307442633137165,0,6.851000000000002,36443,888,0,0.0,8880.0,False,-0.2923510982638949,0,0.758,93598,0,22,1.0,733.2287967547217,False,0.04932119531845899,0,12.017000000000001,-72068.33333333334,1240,0,0.0,43830.03451428128,True,-1.5600718729194702,0,9.902000000000001,49694,600,0,0.0,19997.1490024015,False,-0.42878465755159517,0,13.898000000000007,25142,1473,0,0.0,49093.00080089568,False,-0.5245165079717147,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,13,8.574,58137,2588,0,0.0,68129.01530477304,False,-0.3777358075980689,0.25,492504,0.0,0.1,11,0,0,0,7,7.0,5,5,7,72.0,0.0,5,0,7,725,0.9489817960420623,249.9884258119273
94,7,0,0,0,10.0,20,10.0,35.200345767223446,6,32.0,34.62474398098613,8,53.375,26.364146639266806,12,27.0,55.00000000000001,11,55.0,0,3.026000000000001,80889,54,36,1.0,1807.212447620044,False,0.41575833388970673,0,6.851000000000003,36353,897,0,0.0,8970.0,False,-0.29313000882765305,0,0.758,93833,0,20,0.6,692.4948796197226,False,0.051718044398644934,0,12.017000000000001,-72068.33333333334,1240,0,0.0,43648.428751357074,True,-1.5610858864257695,12,10.022000000000002,49065,607,0,0.0,21017.21959645858,False,-0.4299230648679985,0,13.898000000000003,25100,1474,0,0.0,51036.87262797356,False,-0.5156176848643862,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,8.671000000000001,57569,2600,0,0.0,68546.7812620937,False,-0.38015947364162456,0.2,491492,0.0,0.1,12,0,0,2,7,7.0,5,7,8,115.0,0.0,7,0,8,819,1.057502079056576,251.04592789098388
95,8,0,0,0,10.0,20,10.0,35.005542219847165,7,31.571428571428573,35.92987079664291,19,43.578947368421055,26.465947246632723,13,27.923076923076923,55.00000000000001,14,55.0,0,3.026000000000001,81040,51,39,1.0,1875.2161465740394,False,0.41896055377576064,0,6.851000000000002,36223,910,0,0.0,9100.0,False,-0.2942551018641926,0,0.758,94440,0,8,0.7,287.4389663731433,False,0.0562348626790836,0,12.017000000000001,-72068.33333333334,1240,0,0.0,43406.87235261049,True,-1.5624346401597813,4,10.050000000000002,48919,608,0,0.0,21845.36144435889,False,-0.42735781741629797,9,13.988000000000003,24209,1492,0,0.0,53607.36722859122,False,-0.5118450195280848,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,14,8.8,56840,2613,0,0.0,69155.5201554513,False,-0.38302528782470485,0.2125,490354,0.0,0.1,13,0,0,1,11,662.1668701668702,7,8,6,112.0,0.0,8,0,6,1249,1.0035756059805863,252.04950349696446
96,6,0,0,0,10.0,20,10.0,34.564397896928824,12,30.25,35.92987079664291,0,,26.344701160614026,5,22.0,55.000000000000014,10,55.0,0,3.026000000000001,81303,51,37,1.0,1788.8827221863664,False,0.42276567533438075,0,6.851000000000002,36123,920,0,0.0,9200.0,False,-0.2951205580461461,0,0.758,94077,2,18,1.0,715.86647013343,False,0.054573337596224486,0,12.017,-72068.33333333334,1240,0,0.0,42859.85339219174,True,-1.5654889739272508,5,10.096000000000002,48809,608,0,0.0,21845.36144435889,False,-0.4284104389223123,0,13.979000000000003,24209,1492,0,0.0,53607.36722859122,False,-0.5118450195280848,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,10,8.886000000000003,56526,2618,0,0.0,68970.42763848753,False,-0.3857690518438576,0.25,489730,0.0,0.1,12,0,0,1,7,2066.0952380952385,5,6,8,81.0,0.0,6,0,8,563,0.9891102029941976,253.03861369995866
97,8,0,0,0,10.0,20,10.0,34.25669818170055,11,31.0,36.40034533082956,12,41.0,26.28047180954458,13,25.46153846153846,55.000000000000014,11,55.0,0,3.026000000000001,81574,48,36,1.0,1713.2411345412197,False,0.4268018030441662,0,6.851000000000002,35993,933,0,0.0,9330.0,False,-0.2962456510826857,0,0.758,94228,3,16,1.0,685.1756198383746,False,0.0560882187197837,0,12.017000000000001,-72068.33333333334,1240,0,0.0,42478.30574530868,True,-1.5676193824616853,4,10.131000000000002,48661,608,0,0.0,22131.40996114437,False,-0.4284580532188957,9,14.069000000000003,23588,1504,0,0.0,54746.11937756766,False,-0.5123390236573446,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,8.986000000000002,55945,2631,0,0.0,69143.92133091179,False,-0.3891047461010866,0.25,488672,0.0,0.1,13,0,0,4,9,9.0,4,8,7,116.0,0.0,8,0,7,1033,1.072809277975466,254.11142297793413
98,7,0,0,0,10.0,20,10.0,33.98767458133034,12,31.416666666666668,36.66129202473356,7,41.0,26.42542930323608,11,28.545454545454547,55.000000000000014,14,55.0,0,3.026000000000001,81851,48,34,1.0,1635.5809357652315,False,0.4309243153009644,0,6.851000000000002,35893,943,0,0.0,9430.0,False,-0.2971111072646392,0,0.758,94138,5,19,1.0,866.5029213765894,False,0.05609562983749822,0,12.017000000000001,-72068.33333333334,1240,0,0.0,42144.716480849616,True,-1.5694820106859846,2,10.147000000000002,48606,608,0,0.0,22290.065551038006,False,-0.4282252535811236,9,14.150000000000004,23184,1511,0,0.0,55395.21224937241,False,-0.5130993375691505,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,14,9.115,55278,2642,0,0.0,69815.98421914972,False,-0.39133843930610673,0.25,487633,0.0,0.1,12,0,0,1,10,460.42708333333337,5,6,5,95.0,3.0,6,1,5,864,0.9735032949829474,255.08492627291707
99,5,0,0,0,10.0,20,10.0,33.591381714572165,2,11.0,37.588735390167784,17,43.64705882352941,26.560404585511673,2,37.0,55.00000000000001,12,55.0,0,3.026000000000001,81812,43,43,1.0,1874.4294137266031,False,0.43231638839705927,1,6.861000000000001,35729,958,0,0.0,9580.0,False,-0.2986516192685164,0,0.758,94858,0,9,0.7,338.2986185115101,False,0.06118673012524847,0,12.017000000000001,-72068.33333333334,1240,0,0.0,41653.31332606948,True,-1.5722258081732547,0,10.145000000000001,48438,611,0,0.0,22966.717323392517,False,-0.4265953563918407,2,14.161000000000005,22596,1525,0,0.0,57322.821470005874,False,-0.5095031556157076,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,9.221000000000002,54920,2644,0,0.0,70225.70972409287,False,-0.3923719563069263,0.2125,487036,0.0,0.1,12,0,0,0,8,8.0,5,5,5,73.0,0.0,5,0,5,953,0.9964451750274748,256.08137144794455
100,5,0,0,0,10.0,20,10.0,33.16678040996226,2,11.0,38.18341058488795,8,46.75,27.051659189295897,14,32.0,55.00000000000001,12,55.0,0,3.026000000000001,81733,42,52,1.0,2144.6725813180374,False,0.4332878038297997,1,6.870000000000002,35605,969,0,0.0,9690.0,False,-0.2998459487996123,0,0.758,95210,0,3,0.2,114.55023175466386,False,0.06386826189169308,0,12.017000000000001,-72068.33333333334,1240,0,0.0,41126.8077083532,True,-1.5751656036891581,8,10.225000000000001,48165,614,0,0.0,23444.6140991212,False,-0.426921206021372,6,14.219000000000005,22303,1530,0,0.0,58420.61819487857,False,-0.5070543908915772,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,9.329,54196,2658,0,0.0,71903.31012514849,False,-0.3915971744634628,0.15,485895,0.0,0.1,14,0,0,1,9,9.0,4,5,5,80.0,0.0,5,0,5,585,0.9808788080117665,257.0622502559563
101,5,0,0,0,10.0,20,10.0,32.756232706750595,11,29.181818181818183,40.11664739237347,22,49.86363636363637,27.32458936431366,9,31.555555555555557,55.00000000000001,11,55.0,0,3.026000000000001,81964,41,51,1.0,2080.5678680442807,False,0.4367314131864736,0,6.8690000000000015,35495,980,0,0.0,9800.0,False,-0.3007979505997611,19,0.9480000000000002,95187,1,10,1.0,433.9227066304853,False,0.06539466379277309,0,12.017000000000001,-72068.33333333334,1240,0,0.0,40617.72855637074,True,-1.5780080968324022,1,10.227,47429,627,0,0.0,25153.137915018167,False,-0.425789523951837,8,14.293000000000006,21830,1539,0,0.0,61739.52033686278,False,-0.49570090077194107,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,9.427,53668,2667,0,0.0,72874.67983462453,False,-0.39188275764277586,0.25,484256,0.0,0.1,12,0,0,0,11,10.571428571428571,4,4,5,66.0,3.0,4,1,5,521,0.9737060409970582,258.0359562969534
102,5,0,0,0,10.0,20,10.0,32.5321585391263,1,11.0,40.14522847430762,4,41.0,26.974312621687467,7,20.285714285714285,55.0,12,55.0,0,3.026000000000001,81854,42,61,1.0,2404.4616708867043,False,0.43763056852583987,1,6.879000000000002,35391,989,0,0.0,9890.0,False,-0.3018191888944663,0,0.9290000000000003,95340,0,8,0.2,321.161827794461,False,0.06647363329049477,0,12.017000000000001,-72068.33333333334,1240,0,0.0,40339.876588516614,True,-1.5795595104198312,0,10.226,47429,627,0,0.0,25171.05825339088,False,-0.4257037815265362,7,14.355000000000006,21488,1543,0,0.0,61944.08753585666,False,-0.4979948156675215,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,9.536000000000001,53256,2674,0,0.0,72129.3119503923,False,-0.39717855737495095,0.15,483441,0.0,0.1,11,0,0,0,8,8.0,5,5,7,87.0,0.0,5,0,7,364,0.9842333819833584,259.02018967893673
