index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,14,0,0,0,10.0,20,10.0,15.201675213130741,15,7.666666666666667,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30770,24,31,1.0,711.2519316070529,False,0.08459216550991452,0,0.2,24128,2,581,1.0,8852.17329882896,False,-0.005014751919489883,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,25926,669,529,1.0,21948.34877005582,False,-0.1282736974952065,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,13,7.197000000000002,41297,1463,0,0.0,17258.649075364323,False,-0.2570597976565504,7,7.083000000000002,40924,1489,0,0.0,17565.36464334756,False,-0.26032823437636665,0.375,205564,0.0,0.2,8,0,0,4,5,5.0,10,14,18,90.0,42.0,5,9,18,315,1.0753073880332522,307.07787053799257
81,18,0,0,0,10.0,20,10.0,15.542850476668121,42,17.142857142857142,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30780,21,31,1.0,691.8283647767117,False,0.08460220859949664,0,0.2,24638,5,559,1.0,8738.45341645748,False,0.010775200649130248,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,25206,701,539,1.0,22896.620831180386,False,-0.13408196514079385,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,7.264000000000003,41221,1463,0,0.0,17258.649075364323,False,-0.25819073320810465,12,7.196000000000003,40782,1489,0,0.0,17565.36464334756,False,-0.26244129817006023,0.375,205146,0.0,0.2,9,0,0,4,5,5.0,13,17,22,126.0,63.0,7,11,22,920,1.0974896749830805,308.17536021297565
82,22,0,0,0,10.0,20,10.0,15.825708686547964,22,18.59090909090909,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,30735,19,36,1.0,759.7255127157267,False,0.0842171146546053,0,0.2,24892,7,552,1.0,8805.791194974476,False,0.02079920543198958,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,24797,713,549,1.0,23507.467535109405,False,-0.1365288502821946,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,7.366000000000001,41092,1463,0,0.0,17258.649075364323,False,-0.2601103474995587,9,7.274000000000003,40707,1489,0,0.0,17565.36464334756,False,-0.263557352990673,0.375,204742,0.0,0.2,7,0,0,8,5,5.0,12,20,16,154.0,33.0,11,11,16,609,1.210638829972595,309.38599904294824
83,16,0,0,0,10.0,20,10.0,15.267888619384847,15,7.333333333333333,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30755,18,31,1.0,653.3045472009303,False,0.08305987433272236,0,0.2,24782,8,562,1.0,8660.553404094284,False,0.014435734268839075,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,24687,718,559,1.0,23408.735864883703,False,-0.14029369401271324,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,7.445000000000001,41003,1463,0,0.0,17258.649075364323,False,-0.26143473255335253,11,7.375000000000002,40577,1489,0,0.0,17565.36464334756,False,-0.2654918480130685,0.375,204323,0.0,0.2,8,0,0,7,5,5.0,8,15,15,121.0,63.0,10,6,15,310,1.147694904007949,310.5336939469562
84,15,0,0,0,10.0,20,10.0,15.267888619384847,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30665,17,41,1.0,795.9834333947787,False,0.08240963539958848,0,0.2,24672,9,572,1.0,8823.232290288131,False,0.013437038997284267,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,24687,708,569,1.0,23478.71157325453,False,-0.13946714418551223,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,7.516000000000002,40927,1463,0,0.0,17258.649075364323,False,-0.2625656681049068,12,7.484000000000002,40444,1489,0,0.0,17565.36464334756,False,-0.26747098522828855,0.375,203914,0.0,0.2,5,0,0,6,5,5.0,8,14,13,107.0,63.0,9,6,13,200,1.1480453870026395,311.68173933395883
85,13,0,0,0,10.0,20,10.0,15.859944465555113,62,17.822580645161292,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31183,20,20,1.0,517.1988893111022,False,0.09560246165780027,0,0.2,25059,6,551,1.0,8798.829400520868,False,0.026497132213409755,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,23582,760,579,1.0,24945.25881911662,False,-0.1482487736934015,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,7.618000000000004,40798,1463,0,0.0,17258.649075364323,False,-0.2644852823963608,9,7.562000000000002,40355,1489,0,0.0,17565.36464334756,False,-0.2687953702820824,0.375,203496,0.0,0.2,11,0,0,7,5,5.0,6,13,14,100.0,44.0,8,5,14,1305,1.0779151929891668,312.759654526948
86,14,0,0,0,10.0,20,10.0,15.700042771652022,5,8.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,31073,21,30,1.0,681.0012831495607,False,0.09462334105424702,0,0.2,25009,5,556,1.0,8779.223781038525,False,0.024413265402441403,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,23542,755,589,1.0,24967.88791245669,False,-0.14892643618643175,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,6,7.6670000000000025,40747,1463,0,0.0,17258.649075364323,False,-0.2652441996743775,14,7.693000000000002,40168,1489,0,0.0,17565.36464334756,False,-0.27157806696814357,0.375,203058,0.0,0.2,6,0,0,6,5,5.0,6,12,14,114.0,63.0,8,6,14,240,0.9869760919827968,313.7466306189308
87,14,0,0,0,10.0,20,10.0,15.507731451012816,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30973,21,40,1.0,830.3092580405126,False,0.09374014318141533,0,0.2,24944,5,561,1.0,8749.83734401819,False,0.02163630469053923,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,23507,750,599,1.0,24967.8088026837,False,-0.14975420738620726,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,7.741000000000001,40674,1463,0,0.0,17258.649075364323,False,-0.2663304930331073,12,7.799000000000001,40020,1489,0,0.0,17565.36464334756,False,-0.27378041514748613,0.375,202637,0.0,0.2,5,0,0,4,5,5.0,3,7,17,97.0,21.0,7,7,17,235,1.0597505469922908,314.8063811659231
88,17,0,0,0,10.0,20,10.0,14.96963327177597,15,7.666666666666667,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30998,20,35,1.0,723.9371645121589,False,0.09275798251641504,0,0.2,24834,6,571,1.0,8607.660598184078,False,0.015326165554813517,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,23392,755,609,1.0,24861.737929179624,False,-0.15372386098299523,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,7.853000000000002,40526,1463,0,0.0,17258.649075364323,False,-0.26853284121244986,8,7.867000000000002,39944,1489,0,0.0,17565.36464334756,False,-0.27491135069904044,0.375,202213,0.0,0.2,8,0,0,5,5,5.0,2,7,18,127.0,45.0,7,10,18,315,1.0295091239968315,315.8358902899199
89,18,0,0,0,10.0,20,10.0,14.96963327177597,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30878,22,45,1.0,893.6334972299187,False,0.09153309459247884,0,0.2,24754,4,581,1.0,8737.356930901838,False,0.014798190307718916,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,23392,745,619,1.0,24934.696191026538,False,-0.15286208137223556,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,7.941000000000003,40426,1463,0,0.0,17258.649075364323,False,-0.27002091430660025,10,7.959000000000002,39884,1489,0,0.0,17565.36464334756,False,-0.2758041945555307,0.375,201853,0.0,0.2,5,0,0,8,3,3.0,3,11,16,153.0,51.0,11,7,16,200,1.1516927379998378,316.98758302791975
90,16,0,0,0,10.0,20,10.0,15.034488358891215,65,15.230769230769234,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,30908,28,30,1.0,731.0346507667364,False,0.08974553367424097,0,0.2,25514,0,549,0.8,8253.934109031277,False,0.03285828470679631,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,22402,800,629,1.0,26032.56468523109,False,-0.1632817778734811,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,8.021000000000003,40337,1463,0,0.0,17258.649075364323,False,-0.2713452993603941,11,8.059000000000003,39762,1489,0,0.0,17565.36464334756,False,-0.27761964373039416,0.35,201442,0.0,0.2,13,0,0,7,5,5.0,2,9,17,147.0,21.0,9,7,17,1190,1.0812753550126217,318.0688583829324
91,17,0,0,0,10.0,20,10.0,14.867484162735677,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,30863,26,35,1.0,780.3619456957487,False,0.08903690058010569,0,0.2,25394,2,559,1.0,8330.923646969244,False,0.030018183270075275,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,22367,795,639,1.0,26047.278502057656,False,-0.1639348157092174,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,8.092000000000002,40289,1463,0,0.0,17258.649075364323,False,-0.27205957444558626,12,8.168000000000003,39614,1489,0,0.0,17565.36464334756,False,-0.2798219919097367,0.375,201046,0.0,0.2,6,0,0,4,4,4.0,4,8,21,134.0,87.0,8,9,21,235,1.0963218890246935,319.16518027195707
92,21,0,0,0,10.0,20,10.0,14.817628909216518,45,14.577777777777778,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31349,26,10,1.0,408.1762890921652,False,0.09948735607171523,0,0.2,25364,2,559,1.0,8303.054560252034,False,0.028487256259182452,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,21711,830,649,1.0,26748.915181897177,False,-0.17114439898538658,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,8.194,40159,1463,0,0.0,17258.649075364323,False,-0.27399406946798177,9,8.246,39530,1489,0,0.0,17565.36464334756,False,-0.28107197330882305,0.375,200632,0.0,0.2,8,0,0,7,5,5.0,2,9,12,133.0,51.0,9,12,12,856,1.0881377379992045,320.2533180099563
93,12,0,0,0,10.0,20,10.0,14.817628909216518,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31249,26,20,1.0,556.3525781843304,False,0.09858444104439903,0,0.2,25264,2,569,1.0,8451.2308493442,False,0.027584341231866264,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,21711,820,659,1.0,26823.393487369685,False,-0.1702646646897037,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,8.263000000000002,40093,1463,0,0.0,17258.649075364323,False,-0.274976197710121,12,8.357000000000001,39381,1489,0,0.0,17565.36464334756,False,-0.28328920221910714,0.375,200217,0.0,0.2,4,0,0,3,5,5.0,1,4,11,72.0,24.0,4,8,11,200,0.8881690389825962,321.14148704893887
94,11,0,0,0,10.0,20,10.0,15.08647236378427,20,18.25,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,31174,27,25,1.0,647.1618090946067,False,0.09755317111113329,0,0.2,25504,1,564,1.0,8518.770413174328,False,0.03712402280950468,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,21346,830,669,1.0,27417.364438317763,False,-0.17187143351857123,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,8.365,39970,1463,0,0.0,17258.649075364323,False,-0.276806527615926,9,8.435,39297,1489,0,0.0,17565.36464334756,False,-0.2845391836181934,0.375,199810,0.0,0.2,7,0,0,3,5,5.0,1,4,10,43.0,21.0,4,7,10,565,0.8636236769962125,322.0051107259351
95,10,0,0,0,10.0,20,10.0,14.91427990129469,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31109,27,30,1.0,717.4283970388407,False,0.09651244680881668,0,0.2,25404,1,574,1.0,8570.796663343152,False,0.03454590325707627,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,21311,825,679,1.0,27422.527889509613,False,-0.17263727983097552,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,5,8.404000000000002,39940,1463,0,0.0,17258.649075364323,False,-0.2772529495441711,15,8.576000000000002,39087,1489,0,0.0,17565.36464334756,False,-0.28766413711590927,0.375,199370,0.0,0.2,5,0,0,2,4,4.0,2,4,14,57.0,18.0,4,6,14,235,0.9021668990026228,322.9072776249377
96,14,0,0,0,10.0,20,10.0,15.029132893065327,25,16.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31409,27,15,1.0,495.4369933959799,False,0.10309842137772636,0,0.2,25304,1,584,1.0,8787.013609550151,False,0.03482844814185921,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,20911,840,689,1.0,27965.373195681044,False,-0.1756747791674811,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,8.499,39840,1463,0,0.0,17258.649075364323,False,-0.2787410226383215,10,8.661000000000001,38987,1489,0,0.0,17565.36464334756,False,-0.2891522102100596,0.375,198970,0.0,0.2,7,0,0,5,4,4.0,1,6,10,79.0,39.0,6,8,10,600,1.0133742559701204,323.9206518809078
97,10,0,0,0,10.0,20,10.0,15.029132893065327,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31319,26,25,1.0,635.7283223266331,False,0.10240658447150733,0,0.2,25194,2,594,1.0,8947.304938480804,False,0.03378815489721938,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,20911,830,699,1.0,28037.73646131507,False,-0.1748200276244381,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,13,8.619000000000002,39676,1463,0,0.0,17258.649075364323,False,-0.28118146251272813,7,8.721000000000002,38924,1489,0,0.0,17565.36464334756,False,-0.29008969625937436,0.375,198543,0.0,0.2,5,0,0,2,5,5.0,4,6,9,108.0,27.0,6,4,9,200,0.9304631639970466,324.8511150449049
98,9,0,0,0,10.0,20,10.0,15.356601119912172,15,20.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,31179,30,35,1.0,837.4810391969261,False,0.10104329638296972,0,0.2,25434,0,587,0.8,9014.324857388445,False,0.04331878279650931,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,20611,835,709,1.0,28608.972689762188,False,-0.1751597839621759,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,8.706000000000001,39592,1463,0,0.0,17258.649075364323,False,-0.28243144391181446,10,8.814000000000002,38824,1489,0,0.0,17565.36464334756,False,-0.29157776935352475,0.35,198159,0.0,0.2,6,0,0,2,4,4.0,1,3,7,39.0,18.0,3,6,7,500,0.8922295880038291,325.7433446329087
99,7,0,0,0,10.0,20,10.0,15.366683033410116,38,15.421052631578947,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31375,31,21,1.0,632.7003437016124,False,0.10430518404943916,0,0.2,25624,0,582,0.9,8943.409525444687,False,0.04870390838115352,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,20025,863,719,1.0,29270.31280703313,False,-0.18119167485195925,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,8.816000000000003,39452,1463,0,0.0,17258.649075364323,False,-0.284514746243625,8,8.884000000000002,38752,1489,0,0.0,17565.36464334756,False,-0.292649181981313,0.3625,197747,0.0,0.2,8,0,0,3,5,5.0,0,3,10,39.0,12.0,3,4,10,786,0.8356316859717481,326.57897631888045
100,10,0,0,0,10.0,20,10.0,15.501470897067133,21,16.904761904761905,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31590,35,10,1.0,505.01470897067134,False,0.10957235188812241,0,0.2,25564,0,588,0.6,9114.864887475474,False,0.04960040573342171,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,19670,874,729,1.0,29779.80550780155,False,-0.18356005778642162,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,8.914000000000001,39330,1463,0,0.0,17258.649075364323,False,-0.2863301954184884,9,8.966000000000001,38677,1489,0,0.0,17565.36464334756,False,-0.29376523680192584,0.325,197350,0.0,0.2,7,0,0,3,5,5.0,1,4,11,42.0,33.0,4,6,11,555,1.082457420998253,327.6614337398787
101,11,0,0,0,10.0,20,10.0,15.81683613544936,11,22.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31520,32,20,1.0,636.3367227089873,False,0.10942115692224169,0,0.2,25676,3,587,1.0,9314.482811508775,False,0.05698102326832485,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,19428,875,739,1.0,30293.90615684774,False,-0.18320451031363397,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,14,9.043000000000003,39152,1463,0,0.0,17258.649075364323,False,-0.28897896552607616,6,9.017000000000001,38629,1489,0,0.0,17565.36464334756,False,-0.294479511887118,0.375,196924,0.0,0.2,6,0,0,2,5,5.0,2,4,14,72.0,51.0,4,7,14,442,1.8216609680093825,329.4830947078881
102,14,0,0,0,10.0,20,10.0,16.10899871915379,22,18.818181818181817,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,31460,32,25,1.0,722.7249679788447,False,0.10883554547318357,0,0.2,25950,3,580,1.0,9373.219257109198,False,0.06755208127934353,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,19014,887,749,1.0,30965.510996783636,False,-0.18505184270276834,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,9.129000000000001,39057,1463,0,0.0,17258.649075364323,False,-0.290392634965519,10,9.111,38527,1489,0,0.0,17565.36464334756,False,-0.2959973464431514,0.375,196527,0.0,0.2,6,0,0,4,4,4.0,4,8,12,114.0,19.0,8,6,12,614,1.148158758005593,330.6312534658937
103,12,0,0,0,10.0,20,10.0,16.22309454094584,17,17.58823529411765,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31594,35,23,1.0,723.1311744417544,False,0.11351193766885766,0,0.2,25915,0,585,1.0,9490.510306453316,False,0.06837602457406992,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,18715,894,759,1.0,31402.930247064483,False,-0.1869486150831033,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,9.209000000000001,38973,1463,0,0.0,17258.649075364323,False,-0.2916426163646053,11,9.211000000000002,38396,1489,0,0.0,17565.36464334756,False,-0.2979467221964884,0.375,196112,0.0,0.2,7,0,0,4,5,5.0,1,5,11,75.0,19.0,5,7,11,499,0.9306192030198872,331.56187266891357
104,11,0,0,0,10.0,20,10.0,16.046111961057665,24,14.583333333333334,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31574,34,23,1.0,709.0605751043263,False,0.11256987551579074,0,0.2,26085,1,581,1.0,9332.791049374504,False,0.07155186858621682,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,18365,908,769,1.0,31692.00798266394,False,-0.19180240984332694,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,9.290000000000003,38889,1463,0,0.0,17258.649075364323,False,-0.29289259776369164,11,9.310000000000002,38263,1489,0,0.0,17565.36464334756,False,-0.2999258594117084,0.375,195695,0.0,0.2,8,0,0,5,5,5.0,1,6,8,94.0,15.0,6,5,8,550,0.9539579100091942,332.51583057892276
105,8,0,0,0,10.0,20,10.0,16.046111961057665,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31494,32,33,1.0,849.521694714903,False,0.11222945317992372,0,0.2,25965,3,591,1.0,9513.25216898508,False,0.07051453357350833,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,18365,898,779,1.0,31754.201457618037,False,-0.19106778339690483,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,9.381000000000002,38787,1463,0,0.0,17258.649075364323,False,-0.294410432319725,10,9.399000000000003,38177,1489,0,0.0,17565.36464334756,False,-0.30120560227267773,0.375,195307,0.0,0.2,5,0,0,5,4,4.0,1,6,9,48.0,6.0,6,2,9,200,0.8981461289804429,333.4139767079032
106,9,0,0,0,10.0,20,10.0,16.061205963537365,16,16.25,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,31444,31,38,1.0,920.3258266144198,False,0.11172077891515818,0,0.2,26075,4,590,1.0,9516.111518487045,False,0.07439737121902298,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,18105,904,789,1.0,32086.77770219071,False,-0.1932816241177568,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,9.481000000000002,38662,1463,0,0.0,17258.649075364323,False,-0.296270523687413,9,9.479000000000003,38088,1489,0,0.0,17565.36464334756,False,-0.30252998732647157,0.375,194893,0.0,0.2,7,0,0,4,5,5.0,1,5,12,75.0,27.0,5,4,12,460,0.8885601320071146,334.3025368399103
