index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
81,31,0,0,0,10.0,20,10.0,7.307603136165799,0,,42.36951215991357,0,,41.685728429960044,14,60.57142857142857,49.999999999999986,7,50.0,0,4.1690000000000005,12224,823,0,0.0,8230.0,False,-0.5031624399440492,0,2.7020000000000013,20131,817,0,0.0,8170.0,False,-0.2636380222587119,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,66440,77,245,1.0,10943.21592066359,False,0.30984149578936254,12,4.019,55830,0,0,0.0,0.0,False,-0.17743432587332222,0,2.306000000000001,68709,0,17,0.0,708.6573833093207,False,0.01753758772493722,7,7.344000000000002,44940,478,0,0.0,19925.7781895209,False,-0.31546799956660493,0,1.7930000000000004,70296,3,261,1.0,13175.057185289876,False,-0.04141227364073383,0.25,394661,0.0,0.0,14,0,0,10,6,6.0,26,36,29,282.0,116.0,16,15,29,324,1.555781752045732,162.0742692030617
82,29,0,0,0,10.0,20,10.0,7.307603136165799,0,,42.798471417655925,5,52.0,42.282386188735885,4,61.0,49.99999999999998,11,50.0,0,4.1690000000000005,12104,835,0,0.0,8350.0,False,-0.5049869245271544,0,2.7020000000000013,20051,825,0,0.0,8250.0,False,-0.26485434531411545,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,66700,67,250,1.0,11189.22726453709,False,0.31681779261340504,0,4.0070000000000014,55570,0,5,0.5,211.4119309436794,False,-0.1797076014693348,0,2.3060000000000005,68953,0,13,0.0,549.6710204535665,False,0.01996133234462572,11,7.447000000000002,44599,480,0,0.0,20295.545370593223,False,-0.3174144668624573,0,1.7930000000000004,70174,0,266,0.5,13299.999999999995,False,-0.042154479147185335,0.25,394242,0.0,0.0,14,0,0,8,6,6.0,29,37,28,260.0,87.0,15,14,28,704,1.5009128039819188,163.57518200704362
83,28,0,0,0,10.0,20,10.0,7.163732788595079,6,4.333333333333333,43.815658810321,15,50.666666666666664,40.246863136970724,13,22.0,49.99999999999999,10,50.0,6,4.229000000000001,11851,845,0,0.0,8450.0,False,-0.5111597640333273,0,2.702000000000001,19951,835,0,0.0,8350.0,False,-0.26637474913336984,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,67434,63,245,1.0,11186.151574210135,False,0.33015930105289654,3,4.037000000000001,55099,0,10,1.0,402.4686313697072,False,-0.18523957515234554,0,2.306000000000001,68803,0,13,0.5,523.2092207806194,False,0.017556386344942856,10,7.536000000000002,44235,488,0,0.0,19640.469210841715,False,-0.3260365986482032,0,1.7930000000000004,70064,0,271,0.5,13549.999999999998,False,-0.04196745838788105,0.375,393528,0.0,0.0,16,0,0,9,9,8.375,30,39,33,200.0,120.0,13,15,33,1070,1.4498515170416795,165.0250335240853
84,33,0,0,0,10.0,20,10.0,7.055250391458143,2,1.0,44.67615205066998,15,50.666666666666664,38.96527150274624,17,30.176470588235293,49.99999999999999,12,50.0,2,4.243000000000001,11655,859,0,0.0,8590.0,False,-0.5149911816578483,0,2.7020000000000013,19891,841,0,0.0,8410.0,False,-0.26728699142492246,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,68192,55,240,1.0,11110.315263690993,False,0.3432753070407732,5,4.084000000000001,54734,0,10,1.0,389.6527150274624,False,-0.1907116768447876,0,2.306000000000001,68676,0,16,0.5,623.4443440439399,False,0.01642364669341222,12,7.646000000000003,43785,491,0,0.0,19131.948307848405,False,-0.33481735360732867,0,1.7930000000000004,69736,4,281,1.0,14205.861086010984,False,-0.04196832438120447,0.4375,392760,0.0,0.0,20,0,0,8,10,10.0,34,42,31,285.0,125.0,16,17,31,1373,1.4977452220045961,166.5227787460899
85,31,0,0,0,10.0,20,10.0,6.795469887209199,7,3.0,44.912802759560996,5,50.0,41.7690624273873,22,57.09090909090909,49.99999999999999,10,50.0,7,4.311000000000001,11348,870,0,0.0,8700.0,False,-0.5226540169068905,0,2.702000000000001,19801,850,0,0.0,8500.0,False,-0.2686553548622514,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,68421,52,245,1.0,11357.001110227324,False,0.34969309402585846,2,4.099000000000001,55013,0,5,0.5,208.84531213693649,False,-0.1879330123013795,0,2.306000000000001,69305,0,6,0.0,250.61437456432378,False,0.022944428377737247,10,7.7340000000000035,43534,492,0,0.0,20550.37871427455,False,-0.3291043032586836,0,1.7930000000000004,68542,15,291,1.0,15176.535936410808,False,-0.050803965236513926,0.3125,392055,0.0,0.0,15,0,0,15,9,8.666666666666666,20,35,39,231.0,135.0,14,17,39,1646,1.6418728969874792,168.16465164307738
86,39,0,0,0,10.0,20,10.0,6.795469887209199,0,,44.912802759560996,0,,41.87069122153677,31,42.29032258064516,49.999999999999986,9,50.0,0,4.304000000000001,11248,880,0,0.0,8800.0,False,-0.5241744207261448,0,2.7020000000000013,19701,860,0,0.0,8600.0,False,-0.2701757586815058,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,68421,42,255,1.0,11738.17443895084,False,0.3531645547344387,24,4.3370000000000015,55026,0,0,0.0,0.0,False,-0.18927997878390523,0,2.3060000000000005,69427,0,4,0.0,167.48276488614707,False,0.02412949747974997,9,7.814000000000004,43389,492,0,0.0,20600.38008099609,False,-0.3306004608129413,0,1.7930000000000006,67231,36,301,1.0,16557.34488397532,False,-0.0585415816721195,0.25,390534,0.0,0.0,11,0,0,13,5,4.827586206896552,17,30,28,275.0,118.0,18,21,28,322,1.6129698539734818,169.77762149705086
87,28,0,0,0,10.0,20,10.0,6.795469887209199,0,,44.912802759560996,0,,42.39086006408603,4,61.0,49.999999999999986,8,50.0,0,4.304000000000001,11138,891,0,0.0,8910.0,False,-0.5258468649273247,0,2.7020000000000004,19611,869,0,0.0,8690.0,False,-0.2715441221188348,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,68421,32,265,1.0,12119.347767674359,False,0.35663601544301893,0,4.3130000000000015,55026,0,0,0.0,0.0,False,-0.18927997878390523,0,2.306000000000001,69671,0,0,0.0,0.0,False,0.026490651658244074,8,7.885000000000002,43131,494,0,0.0,20941.0848716585,False,-0.3316932555846986,0,1.7930000000000004,67109,28,311,1.0,16736.944081794405,False,-0.05894305790290872,0.25,390198,0.0,0.0,12,0,0,10,5,5.0,15,25,24,217.0,57.0,14,14,24,444,1.4792792949592695,171.25690079201013
88,24,0,0,0,10.0,20,10.0,6.779615166144632,2,6.0,44.28622899929292,5,31.6,42.10004860799438,15,39.53333333333333,49.999999999999986,13,50.0,2,4.324000000000001,11012,899,0,0.0,8990.0,False,-0.5284619594964423,0,2.702000000000001,19491,881,0,0.0,8810.0,False,-0.27336860670194,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,68567,24,270,1.0,12119.99259379656,False,0.359301220322003,10,4.413000000000002,54630,0,5,0.5,210.5002430399719,False,-0.19356371279418932,5,2.3560000000000008,69719,0,0,0.0,0.0,False,0.027197854817084848,13,8.007000000000001,42517,499,0,0.0,21007.924255389196,False,-0.3389319602556624,0,1.7930000000000004,66825,28,321,1.0,17228.801361023838,False,-0.05941773355137568,0.3125,388852,0.0,0.0,16,0,0,16,15,15.0,9,25,24,195.0,66.0,12,12,24,358,1.5067666379618458,172.76366742997197
89,24,0,0,0,10.0,20,10.0,6.6490772606911985,12,5.666666666666667,43.80085945449117,8,38.0,41.297295667173174,5,20.0,49.999999999999986,10,50.0,8,4.402000000000001,10688,908,0,0.0,9080.0,False,-0.5369458128078818,4,2.7420000000000013,19317,892,0,0.0,8920.0,False,-0.2769871677917655,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,68803,26,272,1.0,12086.70978039957,False,0.3632967503360556,0,4.403000000000001,54730,0,0,0.0,0.0,False,-0.19364106493009003,0,2.351000000000001,69415,0,8,0.8,330.3783653373854,False,0.02515269964004378,10,8.094000000000001,42373,499,0,0.0,20607.350537919414,False,-0.34322454623826815,0,1.7930000000000004,66725,23,331,1.0,17499.83780034498,False,-0.058974890590705216,0.35,388142,0.0,0.0,15,0,0,10,5,5.0,10,20,30,176.0,114.0,10,14,30,604,1.3864377569989301,174.1501051869709
90,30,0,0,0,10.0,20,10.0,6.705319228246488,4,8.0,44.40125881363738,10,50.0,41.745765092072894,14,45.714285714285715,49.999999999999986,20,50.0,4,4.434000000000001,10494,919,0,0.0,9190.0,False,-0.541172535425409,0,2.738000000000001,19227,901,0,0.0,9010.0,False,-0.27835553122909446,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,69271,20,272,1.0,12211.248781874296,False,0.372955399554419,5,4.453000000000002,54335,0,5,0.5,208.72882546036448,False,-0.19792311504235585,1,2.3610000000000007,69656,0,5,0.5,208.72882546036448,False,0.02780729322013439,11,8.194000000000003,42150,499,0,0.0,20831.136780944373,False,-0.3446098324235124,0,1.7930000000000004,66535,27,332,1.0,17727.135657485964,False,-0.0599268396142014,0.375,387759,0.0,0.0,20,0,0,14,9,8.11111111111111,3,17,31,268.0,84.0,17,13,31,1150,1.6313790879794396,175.78148427495034
91,31,0,0,0,10.0,20,10.0,6.9841506619147475,7,10.428571428571429,44.9452206491684,10,50.0,40.75053893249653,10,28.4,49.999999999999986,12,50.0,2,4.450000000000001,10344,929,0,0.0,9290.0,False,-0.5442133430639178,5,2.7880000000000007,19047,911,0,0.0,9110.0,False,-0.28230858115915586,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,69698,17,272,1.0,12343.830577826355,False,0.38194049814963626,3,4.4780000000000015,54098,0,5,0.5,203.75269466248267,False,-0.20145158829974744,0,2.3600000000000008,69530,0,8,0.5,326.00431145997226,False,0.02681481820060984,12,8.303,41772,501,0,0.0,20416.020005180762,False,-0.35191060404475555,0,1.7930000000000004,66375,25,342,1.0,18118.76347331241,False,-0.05948030999742909,0.375,386955,0.0,0.0,14,0,0,13,9,8.6,6,19,30,295.0,141.0,19,12,30,884,1.5464497559587471,177.3279340309091
92,30,0,0,0,10.0,20,10.0,7.321648506763399,5,13.0,45.204087694637785,5,50.0,39.480739350891575,13,27.692307692307693,49.999999999999986,11,50.0,0,4.448000000000001,10214,942,0,0.0,9420.0,False,-0.5461898680289485,5,2.8330000000000006,18897,918,0,0.0,9180.0,False,-0.285805509943441,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,69883,12,277,1.0,12609.392073495828,False,0.3877287487795836,8,4.5550000000000015,53786,0,5,0.5,197.40369675445788,False,-0.2060951799923795,0,2.3600000000000008,69530,0,8,0.0,315.8459148071326,False,0.02673998434434268,11,8.401000000000002,41424,503,0,0.0,19858.811893498463,False,-0.3597231351318592,0,1.7930000000000004,66139,26,352,1.0,18626.499223123177,False,-0.05925753242863171,0.3125,385964,0.0,0.0,12,0,0,11,9,8.625,4,15,32,234.0,89.0,15,15,32,574,1.563976201985497,178.8919102328946
93,32,0,0,0,10.0,20,10.0,6.951282994803132,6,2.0,45.204087694637785,0,,39.71757425000213,23,40.95652173913043,49.999999999999986,11,50.0,6,4.508000000000001,9962,950,0,0.0,9500.0,False,-0.5526363802225871,0,2.8280000000000007,18777,930,0,0.0,9300.0,False,-0.28762999452654625,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,69871,8,287,1.0,13029.183432319469,False,0.39133334030636474,2,4.567000000000001,53838,0,0,0.0,0.0,False,-0.20678325696521443,8,2.440000000000001,69900,0,0,0.0,0.0,False,0.029864600061880277,11,8.500000000000002,40417,519,0,0.0,20613.421035751104,False,-0.36757420961441867,0,1.7930000000000004,65989,23,362,1.0,19013.504207750044,False,-0.058715141152359235,0.25,384845,0.0,0.0,15,0,0,14,10,9.3,2,16,31,248.0,79.0,16,16,31,372,1.8772571250447072,180.7691673579393
94,31,0,0,0,10.0,20,10.0,6.458805641024089,7,1.0,45.204087694637785,0,,40.55811329959652,10,51.4,49.99999999999999,13,50.0,7,4.572000000000001,9656,961,0,0.0,9610.0,False,-0.5602688073952442,0,2.8280000000000007,18687,939,0,0.0,9390.0,False,-0.2889983579638752,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,69864,5,297,1.0,13457.908073512543,False,0.3951103629579839,5,4.615000000000002,53798,0,0,0.0,0.0,False,-0.2073725929309151,5,2.4820000000000007,69948,0,0,0.0,0.0,False,0.030571803220721054,13,8.619000000000003,40009,521,0,0.0,21130.777029089786,False,-0.36943596391066774,0,1.7930000000000006,65599,21,372,1.0,19451.720379291524,False,-0.060845830189567296,0.25,383652,0.0,0.0,12,0,0,12,11,11.0,5,17,28,240.0,96.0,17,14,28,200,1.809219632006716,182.578386989946
95,28,0,0,0,10.0,20,10.0,6.637740500984924,10,8.0,45.204087694637785,0,,40.9170772956073,35,42.2,49.999999999999986,20,50.0,5,4.615000000000001,9446,969,0,0.0,9690.0,False,-0.5654381803807091,5,2.878,18487,951,0,0.0,9510.0,False,-0.2932554886577875,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,69784,5,307,1.0,13910.843624758725,False,0.39777821555853937,35,4.960000000000002,53424,0,0,0.0,0.0,False,-0.21288288421021614,0,2.4770000000000008,69948,0,0,0.0,0.0,False,0.030571803220721054,9,8.696000000000002,39736,523,0,0.0,21399.631425602616,False,-0.3711636966174015,0,1.7930000000000004,64796,44,371,1.0,20350.351401006716,False,-0.06525558630380453,0.25,381712,0.0,0.0,16,0,0,8,8,8.0,8,16,30,252.0,76.0,16,12,30,750,1.9005676019587554,184.47895459190477
96,30,0,0,0,10.0,20,10.0,6.637740500984924,0,,45.79629617326742,10,51.0,40.0917202973446,10,28.2,49.999999999999986,11,50.0,0,4.610000000000001,9286,985,0,0.0,9850.0,False,-0.5678708264915161,0,2.8730000000000007,18447,955,0,0.0,9550.0,False,-0.29386365018548927,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,70294,0,302,0.5,13830.48144432676,False,0.40633578117271774,0,4.925000000000002,53424,0,0,0.0,0.0,False,-0.21288288421021614,10,2.577000000000001,69166,0,10,1.0,400.917202973446,False,0.022003721678527894,11,8.797,39309,529,0,0.0,21208.520037295293,False,-0.3776789474640278,0,1.7930000000000004,64716,38,381,1.0,20573.48537129909,False,-0.06486200753507208,0.3125,380733,0.0,0.0,13,0,0,8,10,10.0,7,15,24,247.0,75.0,15,15,24,710,1.7949708829983138,186.27392547490308
97,24,0,0,0,10.0,20,10.0,7.092590718230985,8,11.5,46.2248846869228,10,50.0,39.51382163442805,10,31.5,49.999999999999986,8,50.0,1,4.620000000000001,9148,996,0,0.0,9960.0,False,-0.5703946968314785,7,2.943000000000001,18245,964,0,0.0,9640.0,False,-0.29863771817794804,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,70702,0,300,0.8,13867.465406076839,False,0.4141041639139254,5,4.975000000000001,52789,0,10,1.0,395.13821634428047,False,-0.21932772813678283,0,2.5670000000000006,69371,0,5,0.0,197.56910817214023,False,0.023526064179954807,8,8.866000000000003,39175,529,0,0.0,20902.811644612437,False,-0.3812554601046541,0,1.7930000000000004,64401,38,391,1.0,21051.52522210826,False,-0.06580933095126075,0.35,379922,0.0,0.0,15,0,0,5,8,8.0,5,10,26,148.0,83.0,10,14,26,905,1.369962153956294,187.64388762885937
98,26,0,0,0,10.0,20,10.0,7.092590718230985,0,,46.42725108794489,5,50.0,41.147022735156774,10,63.0,49.99999999999999,20,50.0,0,4.619000000000001,9058,1005,0,0.0,10050.0,False,-0.5717630602688074,0,2.936000000000001,18135,975,0,0.0,9750.0,False,-0.3003101623791279,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,70952,0,295,0.0,13696.039070943742,False,0.41709658358630763,0,4.9700000000000015,52789,0,10,0.0,411.47022735156776,False,-0.2192074151182976,5,2.617000000000001,69506,0,5,0.5,205.73511367578388,False,0.025575229573437105,13,8.988000000000001,38263,539,0,0.0,22178.2452542495,False,-0.38467523686647026,0,1.7930000000000004,64751,28,394,1.0,20852.116636584386,False,-0.06268863140337637,0.1875,379545,0.0,0.0,17,0,0,8,7,6.5,7,15,34,234.0,88.0,15,11,34,800,1.6577009320026264,189.301588560862
99,34,0,0,0,10.0,20,10.0,6.9890753305934785,3,4.333333333333333,44.82925993759661,5,18.0,39.846553428221796,11,24.545454545454547,49.999999999999986,10,50.0,3,4.649000000000001,8892,1014,0,0.0,10140.0,False,-0.575442437511403,0,2.936000000000001,18025,986,0,0.0,9860.0,False,-0.30198260658030773,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71029,0,293,0.3,13134.973161715807,False,0.4133893113214314,0,4.9700000000000015,52997,0,0,0.0,0.0,False,-0.21917404564407053,0,2.612000000000001,69478,0,9,0.5,358.61898085399616,False,0.026288943916240575,10,9.075000000000001,37887,546,0,0.0,21756.2181718091,False,-0.3919941514131968,0,1.7930000000000004,64663,22,404,1.0,21076.62417542087,False,-0.06238623417853703,0.225,379062,0.0,0.0,16,0,0,15,8,8.0,5,20,29,287.0,136.0,20,14,29,560,1.8795586409978569,191.18114720185986
100,29,0,0,0,10.0,20,10.0,6.9890753305934785,0,,44.82925993759661,0,,39.846553428221796,0,,49.999999999999986,20,50.0,0,4.646000000000001,8802,1023,0,0.0,10230.0,False,-0.5768108009487319,0,2.9360000000000017,17915,997,0,0.0,9970.0,False,-0.3036550507814876,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71029,0,293,0.0,13134.973161715807,False,0.4133893113214314,0,4.9700000000000015,52997,0,0,0.0,0.0,False,-0.21917404564407053,0,2.612000000000001,69478,0,9,0.0,358.61898085399616,False,0.026288943916240575,5,9.115000000000002,37822,546,0,0.0,21756.2181718091,False,-0.3928045747035154,0,1.7930000000000004,65413,12,399,1.0,20428.158641138652,False,-0.057077746766793606,0.125,379547,0.0,0.0,19,0,0,9,3,3.0,5,14,29,220.0,117.0,14,15,29,950,1.4774332570377737,192.65858045889763
101,29,0,0,0,10.0,20,10.0,7.100204460219158,10,7.9,43.25203588044162,5,18.0,39.6509748942646,18,38.27777777777778,49.999999999999986,20,50.0,5,4.696000000000001,8597,1030,0,0.0,10300.0,False,-0.5819801739341969,5,2.986000000000001,17705,1010,0,0.0,10100.0,False,-0.3080642218573253,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71040,0,298,1.0,12889.106692371603,False,0.41135049172484656,13,5.100000000000001,52632,0,5,0.5,198.254874471323,False,-0.22309125223232118,0,2.612000000000001,69725,0,4,0.0,158.6038995770584,False,0.028454642490954064,12,9.230000000000002,37262,557,0,0.0,22085.593016105384,False,-0.3977333519350079,0,1.7930000000000004,65444,9,401,1.0,20406.858774048374,False,-0.0568240211081082,0.3125,378496,0.0,0.0,21,0,0,14,11,11.0,3,17,34,259.0,82.0,17,12,34,937,1.870136889978312,194.52871734887594
102,34,0,0,0,10.0,20,10.0,7.474685591411501,5,13.0,43.788411892654395,5,52.0,36.764282137075135,25,21.76,50.0,20,50.0,0,4.691000000000001,8477,1042,0,0.0,10420.0,False,-0.5838046585173022,5,3.0310000000000015,17545,1018,0,0.0,10180.0,False,-0.31171319102353584,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71235,0,298,0.5,13048.94674401101,False,0.4163580512559973,7,5.157000000000002,52279,0,5,0.5,183.82141068537567,False,-0.22839846912111317,9,2.702000000000001,69538,0,0,0.0,0.0,False,0.024531109572289423,10,9.318000000000003,37076,557,0,0.0,20477.705150350852,False,-0.41007602300136614,0,1.7930000000000006,65400,24,401,1.0,20932.342771289805,False,-0.054096734796522584,0.25,377641,0.0,0.0,20,0,0,11,10,9.181818181818182,6,17,36,283.0,81.0,17,17,36,960,3.065796363982372,197.59451371285832
103,36,0,0,0,10.0,20,10.0,7.430237347720025,5,6.8,44.184598293430916,5,50.0,35.6342149354959,23,28.782608695652176,50.00000000000001,20,50.0,5,4.741000000000001,8241,1054,0,0.0,10540.0,False,-0.5891564799610777,0,3.026000000000001,17465,1026,0,0.0,10260.0,False,-0.3129295140789394,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71451,0,298,0.5,13167.010291442413,False,0.4213676462308739,6,5.210000000000002,52227,0,0,0.0,0.0,False,-0.230518762983808,12,2.8130000000000006,69048,0,5,0.5,178.17107467747948,False,0.01862427677189377,13,9.438000000000002,36490,567,0,0.0,20204.599868426172,False,-0.4190848459047056,0,1.7930000000000004,65386,27,404,1.0,21162.123803258393,False,-0.05283882673612363,0.25,376399,0.0,0.0,16,0,0,9,12,11.545454545454545,9,18,37,273.0,123.0,18,18,37,800,1.591692777001299,199.18620648985961
104,37,0,0,0,10.0,20,10.0,7.1280633996730005,5,3.0,43.11660956326888,3,18.0,37.047140482641225,9,60.0,50.0,20,50.0,5,4.786000000000001,8001,1065,0,0.0,10650.0,False,-0.5947819740923189,0,3.026000000000001,17375,1035,0,0.0,10350.0,False,-0.3142978775162683,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71490,0,300,0.5,12934.982868980664,False,0.4199648719420473,0,5.204000000000002,52227,0,0,0.0,0.0,False,-0.230518762983808,4,2.841000000000001,69338,0,3,0.3,111.14142144792368,False,0.022403175205515564,8,9.505,36365,567,0,0.0,21005.728653657574,False,-0.41564909510842485,0,1.7930000000000004,65446,26,402,1.0,21063.225652548674,False,-0.05270727727355739,0.225,376333,0.0,0.0,18,0,0,10,6,5.444444444444445,10,20,37,337.0,136.0,20,17,37,854,1.663505842036102,200.84971233189572
105,37,0,0,0,10.0,20,10.0,7.571882520065288,10,10.5,43.11660956326888,0,,36.85150515525525,18,35.333333333333336,50.0,20,50.0,5,4.831000000000001,7786,1076,0,0.0,10760.0,False,-0.599647266313933,5,3.0760000000000005,17205,1044,0,0.0,10440.0,False,-0.3180988870644043,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71385,0,310,1.0,13366.148964613352,False,0.421979098419094,14,5.344000000000002,51881,0,0,0.0,0.0,False,-0.2356165190871186,1,2.8470000000000004,69537,0,0,0.0,0.0,False,0.024516376173146906,10,9.597000000000001,35933,571,0,0.0,21042.20944365075,False,-0.42080787080823673,0,1.7930000000000004,65558,30,402,1.0,21205.54515465766,False,-0.05042363222581104,0.25,375376,0.0,0.0,16,0,0,15,10,9.5,5,20,25,342.0,123.0,20,17,25,824,1.7725294689880684,202.62224180088378
106,25,0,0,0,10.0,20,10.0,7.784104107451693,7,9.857142857142858,44.282443766981146,10,52.0,37.02747279610642,1,62.0,50.00000000000001,20,50.0,2,4.846000000000001,7642,1085,0,0.0,10850.0,False,-0.6026576658760566,5,3.121000000000001,17015,1055,0,0.0,10550.0,False,-0.32220397737639117,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,71836,0,307,0.7,13594.710236463212,False,0.4322754616169396,0,5.330000000000003,51621,0,5,0.5,185.13736398053211,False,-0.2380833515243135,1,2.8560000000000008,69290,0,5,0.5,185.13736398053211,False,0.022241077924804592,10,9.687000000000001,35688,572,0,0.0,21179.714439372874,False,-0.4230053335866038,0,1.7930000000000004,66058,20,402,1.0,20840.549455922133,False,-0.046464999339678785,0.3375,375241,0.0,0.0,20,0,0,7,8,8.0,5,12,29,170.0,68.0,12,13,29,1220,1.6516271799919195,204.2738689808757
107,29,0,0,0,10.0,20,10.0,7.73301301979605,2,6.0,44.806891427919794,5,52.0,36.04474197021803,9,22.0,50.00000000000001,20,50.0,2,4.864000000000001,7496,1095,0,0.0,10950.0,False,-0.6055768412090251,0,3.116000000000001,16915,1065,0,0.0,10650.0,False,-0.32372438119564556,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,72084,0,304,0.2,13621.294994087617,False,0.4370347989479939,4,5.370000000000001,51623,0,0,0.0,0.0,False,-0.23941773606588776,0,2.855000000000001,69030,0,10,0.5,360.44741970218024,False,0.019701850660072427,8,9.757000000000001,35351,581,0,0.0,20941.995084696675,False,-0.4286890151194023,0,1.7930000000000004,66658,10,400,1.0,20360.447419702185,False,-0.04197713721275362,0.2125,375248,0.0,0.0,19,0,0,8,8,7.444444444444445,6,14,29,252.0,106.0,14,15,29,1060,1.5321722439839505,205.80604122485965
108,29,0,0,0,10.0,20,10.0,7.73301301979605,0,,43.64508126604363,3,18.0,37.66256969342608,13,53.07692307692308,50.0,20,50.0,0,4.862000000000001,7426,1102,0,0.0,11020.0,False,-0.6066411238825032,0,3.1160000000000014,16785,1078,0,0.0,10780.0,False,-0.32570090616067626,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,72138,0,301,0.0,13137.169461079133,False,0.43360931004061076,3,5.396000000000002,51536,0,0,0.0,0.0,False,-0.24069954179128666,0,2.855000000000001,69606,0,3,0.3,112.98770908027824,False,0.02636532722201963,11,9.859000000000002,34492,591,0,0.0,22258.578688814814,False,-0.43119145509123613,0,1.7930000000000004,67048,3,401,1.0,20162.987709080277,False,-0.03834556630459275,0.1625,375122,0.0,0.0,18,0,0,14,8,8.0,4,18,23,273.0,77.0,18,11,23,1334,1.5615299579803832,207.36757118284004
