index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,23,0,0,0,10.0,20,10.0,22.36687951993787,12,25.0,44.59409765912372,4,45.0,20.347885554387428,42,20.095238095238095,55.00000000000001,11,55.0,0,3.206000000000001,46422,31,185,1.0,4447.872711188506,False,0.12203751252668099,0,0.2,42243,0,473,0.9,10579.534012930613,False,0.09636182692804306,0,0.4790000000000001,84915,472,42,1.0,12430.119235093873,False,0.13618586429547222,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,16,12.717000000000002,20945.0,444,0,0.0,19799.77936065093,False,-0.715418918501984,26,12.898000000000003,22525,318,0,0.0,14180.923055601343,False,-0.7267618669416013,0,1.0550000000000002,159360,0,76,0.2,4180.000000000001,False,0.09527427648806697,11,7.105000000000001,86066,2292,0,0.0,46637.35369065598,False,-0.25793606199660807,0.3875,542788,0.0,0.0,11,0,0,6,8,8.0,17,23,24,165.0,69.0,10,13,24,680,1.4942832551896572,222.63387006428093
80,24,0,0,0,10.0,20,10.0,22.632577342403998,11,26.0,44.843742139796085,28,46.0,20.348968448312768,5,20.4,55.0,9,55.0,0,3.206000000000001,46292,34,195,1.0,4753.35258176878,False,0.12256201801140326,0,0.2,42459,0,469,0.7,10614.678773587475,False,0.10174926506270883,0,0.4790000000000001,85917,473,24,1.0,11781.458894312198,False,0.1446348753494845,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,12.701,20301.0,458,0,0.0,20538.433900026608,False,-0.7179531036931246,5,12.922000000000002,21731,332,0,0.0,14888.1223904123,False,-0.7308250879237717,0,1.0550000000000002,159318,0,78,0.2,4290.0,False,0.09536246828487308,9,7.184000000000003,85862,2295,0,0.0,46700.8825888778,False,-0.2591045052817463,0.36250000000000004,542192,0.0,0.0,9,0,0,5,4,4.0,19,24,26,201.0,66.0,12,12,26,1774,1.546127513051033,224.17999757733196
81,26,0,0,0,10.0,20,10.0,23.12935016800964,29,25.448275862068964,44.78820237776373,10,44.0,20.351220868173108,10,20.4,54.99999999999999,15,55.0,0,3.206000000000001,46656,38,185,1.0,4658.929781081783,False,0.12986887073096276,0,0.2,42633,0,466,0.6,10778.277178292492,False,0.10764937352430512,0,0.4790000000000001,85619,492,24,1.0,12454.557139727072,False,0.14511549577796878,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,5,12.751000000000003,19931.0,463,0,0.0,20736.937700904607,False,-0.7204510794610764,5,12.967,21361,337,0,0.0,15093.624201306378,False,-0.7332907811762187,0,1.0550000000000002,159234,0,82,0.4,4509.999999999999,False,0.09553885187848528,15,7.325000000000002,85348,2301,0,0.0,46828.159217666325,False,-0.26215975191760743,0.375,541094,0.0,0.0,12,0,0,9,9,9.0,15,24,20,168.0,90.0,11,15,20,1378,1.5210847733542323,225.7010823506862
82,20,0,0,0,10.0,20,10.0,22.94087625847501,2,9.0,44.88597721149386,12,46.0,20.360627694804606,3,21.0,54.99999999999999,13,55.0,0,3.206000000000001,46584,37,193,1.0,4797.589117885677,False,0.1298072784902051,0,0.2,42523,1,476,1.0,10929.857099034105,False,0.10686030560528324,0,0.4790000000000001,86153,484,22,1.0,12090.875607754771,False,0.14950612544886838,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,3,12.776000000000002,19574.0,469,0,0.0,21051.52331219062,False,-0.7222936177208032,0,12.962,21085,343,0,0.0,15395.890183542393,False,-0.7344428290129702,0,1.0550000000000002,159234,0,82,0.0,4509.999999999999,False,0.09553885187848528,13,7.440000000000001,84993,2304,0,0.0,46910.88620882981,False,-0.2642874570613482,0.375,540458,0.0,0.0,9,0,0,6,5,5.0,14,20,25,126.0,69.0,7,13,25,770,1.3178126281127334,227.01889497879893
83,25,0,0,0,10.0,20,10.0,22.7372719160893,2,9.0,44.88597721149386,0,,20.36742171415332,2,21.0,54.99999999999998,15,55.0,0,3.206000000000001,46492,38,201,1.0,4950.191655133949,False,0.12944518112252282,0,0.2,42433,0,486,1.0,11050.3141512194,False,0.10617361493737053,0,0.4790000000000001,86135,476,32,1.0,12259.29270282631,False,0.15033159638701313,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,2,12.793000000000001,19520.0,469,0,0.0,21051.52331219062,False,-0.722791832451352,0,12.962000000000002,21085,343,0,0.0,15395.890183542393,False,-0.7344428290129702,0,1.0550000000000002,159192,0,84,0.2,4619.999999999998,False,0.09562704367529137,15,7.577000000000002,84604,2304,0,0.0,46926.53962940925,False,-0.26687333070088987,0.4,539773,0.0,0.0,8,0,0,11,6,6.0,14,25,24,201.0,69.0,12,13,24,218,1.7568571111187339,228.77575208991766
84,24,0,0,0,10.0,20,10.0,22.305441007665003,4,9.0,45.06130057544046,25,46.0,20.489495162574933,17,21.705882352941178,54.99999999999999,8,55.0,0,3.206000000000001,46410,38,209,1.0,5041.837170601985,False,0.12861073890672337,0,0.2,42351,0,494,1.0,11018.88785778651,False,0.10391982306292827,0,0.4790000000000001,87249,470,17,1.0,11249.599383385039,False,0.15792636168529578,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,5,12.841000000000001,18683.0,484,0,0.0,21809.669478513184,False,-0.7270167571825349,12,13.082,20313,353,0,0.0,15906.639103130483,False,-0.7392093189075697,0,1.0550000000000002,159150,0,86,0.2,4729.999999999999,False,0.09571523547209747,8,7.642000000000002,84149,2319,0,0.0,47515.13928201127,False,-0.267963518167472,0.4,538617,0.0,0.0,13,0,0,11,6,6.0,11,22,25,183.0,54.0,11,13,25,1386,1.648524522781372,230.42427661269903
85,25,0,0,0,10.0,20,10.0,22.077064726182822,2,9.0,44.94262176845075,18,44.0,20.681867487810173,26,21.923076923076923,54.99999999999999,12,55.0,0,3.206000000000001,46318,39,217,1.0,5180.7230455816725,False,0.12809045145406153,0,0.2,42261,0,503,0.9,11104.76355726996,False,0.10283431619501748,1,0.4890000000000001,87987,462,10,1.0,10649.030121180971,False,0.16338368297767641,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,12,12.956000000000003,17843.0,496,0,0.0,22291.54039715157,False,-0.7325438456772879,14,13.210000000000003,19635,359,0,0.0,16134.401214873818,False,-0.744413992384355,0,1.0550000000000004,159108,0,88,0.2,4839.999999999999,False,0.09580342726890358,12,7.754000000000002,83365,2343,0,0.0,48457.61552393924,False,-0.2700852898662902,0.3875,536829,0.0,0.0,10,0,0,8,8,7.166666666666667,18,26,28,216.0,69.0,12,13,28,746,1.497636927291751,231.92191353999078
86,28,0,0,0,10.0,20,10.0,22.077064726182822,0,,44.94262176845075,0,,20.583411594096617,26,19.923076923076923,54.99999999999999,8,55.0,0,3.206000000000001,46228,38,227,1.0,5391.493692843501,False,0.12844531994975789,0,0.2,42151,1,513,1.0,11335.534204531788,False,0.10295853078689633,0,0.4880000000000001,87987,452,20,1.0,10877.68569160365,False,0.16480909204685168,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,17,13.114000000000003,17228.0,496,0,0.0,22291.54039715157,False,-0.7382179578863167,9,13.286000000000001,19336,359,0,0.0,16134.401214873818,False,-0.7471726257998015,0,1.0550000000000004,159024,0,92,0.4,5059.999999999999,False,0.09597981086251577,8,7.822000000000002,82800,2365,0,0.0,48679.7684200385,False,-0.27316470014776023,0.425,535066,0.0,0.0,7,0,0,11,9,9.0,18,29,27,255.0,69.0,15,13,27,200,1.778715598396957,233.70062913838774
87,27,0,0,0,10.0,20,10.0,22.643025654089506,29,24.689655172413794,44.60935445599603,30,43.0,20.58798091092846,2,21.0,54.99999999999999,7,55.0,0,3.206000000000001,46584,38,218,1.0,5316.179592591512,False,0.1357880243638739,0,0.2,42311,1,513,1.0,11625.872160547917,False,0.10999737239704674,10,0.5880000000000001,88201,471,10,1.0,11110.958627636119,False,0.16893138147316386,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,2,13.117000000000003,15884.0,526,0,0.0,23464.520443853915,False,-0.7452068954586163,0,13.277,19336,359,0,0.0,16014.758249702576,False,-0.7477245506854947,0,1.0550000000000002,158982,0,94,0.2,5169.999999999999,False,0.09606800265932187,7,7.884000000000003,82694,2365,0,0.0,48690.57485434581,False,-0.27384714715023195,0.4,534304,0.0,0.0,8,0,0,6,4,3.333333333333333,19,25,29,198.0,78.0,11,16,29,916,2.3372717425227165,236.03790088091046
88,29,0,0,0,10.0,20,10.0,22.947092774363586,12,26.0,44.60935445599603,0,,20.58798091092846,0,,54.99999999999999,7,55.0,0,3.206000000000001,46474,39,228,1.0,5621.937152554898,False,0.13677704016324405,0,0.2,42533,0,511,1.0,11725.964407699792,False,0.11627222243916266,0,0.5780000000000001,87889,473,20,1.0,11746.161971393898,False,0.1690012216601661,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,13.115000000000002,15884.0,526,0,0.0,23464.520443853915,False,-0.7452068954586163,0,13.277000000000003,19336,359,0,0.0,16014.758249702576,False,-0.7477245506854947,0,1.0550000000000002,158982,0,94,0.0,5169.999999999999,False,0.09606800265932187,7,7.947000000000002,82588,2365,0,0.0,48690.57485434581,False,-0.2745662494934202,0.375,533998,0.0,0.0,8,0,0,7,2,2.0,20,27,28,207.0,75.0,14,15,28,512,1.8644958073273301,237.9023966882378
89,28,0,0,0,10.0,20,10.0,22.717008421948954,2,9.0,44.60935445599603,0,,20.597909001071386,14,20.714285714285715,54.99999999999999,12,55.0,0,3.206000000000001,46392,39,236,1.0,5751.213987579953,False,0.13637658848552586,0,0.2,42433,0,521,1.0,11835.561387835405,False,0.11522963196673285,0,0.5780000000000001,87871,465,30,1.0,11901.689549886143,False,0.16974634102937497,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,5,13.165000000000001,15737.0,526,0,0.0,23464.520443853915,False,-0.7465631466695548,9,13.367000000000003,19037,359,0,0.0,16014.758249702576,False,-0.7504831841009412,0,1.0550000000000002,158898,0,98,0.4,5389.999999999999,False,0.09624438625293408,12,8.06,82114,2375,0,0.0,48920.03387754454,False,-0.2770035348712246,0.425,532794,0.0,0.0,7,0,0,7,9,9.0,16,23,34,198.0,111.0,11,17,34,218,1.6326853139325976,239.53508200217038
90,34,0,0,0,10.0,20,10.0,22.919491948801312,26,23.76923076923077,44.60935445599603,0,,20.392557459460285,38,19.526315789473685,54.99999999999999,13,55.0,0,3.206000000000001,46620,38,232,1.0,5697.322132121904,False,0.14101397915029296,0,0.2,42623,1,519,1.0,11905.21632142788,False,0.12041536525692405,0,0.5780000000000001,87253,481,40,1.0,12808.649805613271,False,0.16769515008423996,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,22,13.380000000000003,14811.0,526,0,0.0,23464.520443853915,False,-0.7551066066785965,16,13.518,18481,359,0,0.0,16014.758249702576,False,-0.7556129505858518,0,1.0550000000000002,158856,0,100,0.2,5499.999999999999,False,0.09633257804974017,13,8.178000000000003,81126,2411,0,0.0,49166.45603475875,False,-0.28287024939704375,0.4,530082,0.0,0.0,10,0,0,11,10,10.0,19,30,22,276.0,111.0,17,17,22,818,1.991319508291781,241.52640151046216
91,22,0,0,0,10.0,20,10.0,22.919491948801312,0,,44.65217423891434,5,46.0,20.3971670686899,8,20.5,54.99999999999999,9,55.0,0,3.206000000000001,46530,37,242,1.0,5916.517051609918,False,0.14146600220977876,0,0.2,42513,2,529,1.0,12144.411240915893,False,0.12063673441259254,0,0.5780000000000001,87483,471,45,1.0,12804.428548636562,False,0.17053641545399126,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,13.398000000000001,14463.0,531,0,0.0,23710.304520863516,False,-0.757183497463425,4,13.542000000000002,18363,359,0,0.0,16030.130551770248,False,-0.7566307280773052,0,1.0550000000000002,158772,0,104,0.4,5719.999999999999,False,0.09650896164335238,9,8.255000000000003,80889,2415,0,0.0,49259.158470886105,False,-0.284163607753802,0.425,529325,0.0,0.0,7,0,0,7,7,7.0,16,23,27,150.0,111.0,10,12,27,430,1.6107198651880026,243.13712137565017
92,27,0,0,0,10.0,20,10.0,23.250416397429714,23,25.0,44.65217423891434,0,,20.2640633183052,24,19.333333333333332,54.999999999999986,9,55.0,0,3.206000000000001,46715,36,241,1.0,5963.350351780561,False,0.14627321360604967,0,0.2,42703,3,527,1.0,12282.969441445459,False,0.12661710807802395,0,0.5780000000000001,86908,484,55,1.0,13709.071119496271,False,0.16900688917112147,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,12,13.514000000000001,14079.0,531,0,0.0,23710.304520863516,False,-0.7607263577695502,12,13.658000000000001,17979,359,0,0.0,16030.130551770248,False,-0.7601735883834305,0,1.0550000000000002,158688,0,108,0.4,5939.999999999998,False,0.09668534523696458,9,8.336,80343,2435,0,0.0,49342.99418007316,False,-0.2875832931492845,0.425,527727,0.0,0.0,9,0,0,11,7,7.0,20,31,22,261.0,76.0,17,10,22,775,1.8561217254027724,244.99324310105294
93,22,0,0,0,10.0,20,10.0,23.797932465806813,26,26.53846153846154,44.69676136194962,5,46.0,20.290229284378015,12,20.666666666666668,54.999999999999986,12,55.0,0,3.206000000000001,46917,37,239,1.0,6057.705859327828,False,0.15202059577128169,0,0.2,42991,2,523,1.0,12466.318679616963,False,0.1353744513852723,0,0.5780000000000001,86448,500,60,1.0,14580.771914620385,False,0.1687057982135,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,8,13.582000000000003,13601.0,536,0,0.0,23957.464090004996,False,-0.7639963091053125,4,13.686000000000002,17867,359,0,0.0,16046.137328939913,False,-0.7611330817859157,0,1.0550000000000004,158604,0,112,0.4,6159.999999999998,False,0.09686172883057677,12,8.447000000000001,79926,2443,0,0.0,49569.03014173549,False,-0.28964550241599557,0.425,526666,0.0,0.0,10,0,0,10,6,6.0,16,26,19,204.0,42.0,13,9,19,1120,1.6722528403624892,246.66549594141543
94,19,0,0,0,10.0,20,10.0,23.98543849083787,24,25.083333333333332,44.754510562138286,32,45.0,20.1548804037092,29,19.379310344827587,54.999999999999986,10,55.0,0,3.206000000000001,47144,37,236,1.0,6030.563483837737,False,0.15694341464465147,0,0.2,43166,2,522,1.0,12540.398892217367,False,0.14026523921367057,0,0.5780000000000001,87286,514,38,1.0,14029.186785651918,False,0.1757152541901076,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,11,13.684000000000003,12327.0,557,0,0.0,24928.262383111025,False,-0.7712720972851401,18,13.862,16693,370,0,0.0,16559.168907991167,False,-0.7695979734285884,0,1.0550000000000004,158102,16,122,1.0,7032.478086459345,False,0.09641560752771032,10,8.535,79700,2446,0,0.0,49298.8374674727,False,-0.29209517432305093,0.5,524730,0.0,0.0,14,0,0,11,6,6.0,13,24,20,165.0,57.0,10,9,20,2242,1.5233857408165932,248.18888168223202
95,20,0,0,0,10.0,20,10.0,23.98543849083787,0,,44.754510562138286,0,,20.184106468525318,21,20.428571428571427,54.999999999999986,20,55.0,0,3.206000000000001,47034,38,246,1.0,6280.417868746115,False,0.1572877161659106,0,0.2,43076,1,532,1.0,12770.253277125747,False,0.14084019463874684,0,0.5780000000000001,87286,504,48,1.0,14236.877506364923,False,0.17700997111452194,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,10,13.773000000000003,12067.0,557,0,0.0,24928.262383111025,False,-0.7736709089507459,11,13.954000000000002,16374,370,0,0.0,16559.168907991167,False,-0.7725411308183123,0,1.0550000000000002,158443,17,122,1.0,7053.129809964928,False,0.09879899668251263,10,8.625000000000002,79297,2456,0,0.0,49572.165486698184,False,-0.2939019935189267,0.5,523889,0.0,0.0,10,0,0,10,5,5.0,13,23,22,165.0,60.0,10,10,22,750,1.5895910328254104,249.77847271505743
96,22,0,0,0,10.0,20,10.0,23.9369469377775,13,23.384615384615383,44.432183194168964,48,43.416666666666664,20.07602882418878,28,19.392857142857142,54.99999999999999,20,55.0,0,3.206000000000001,46982,35,254,1.0,6429.984522195485,False,0.15781322249101015,0,0.2,43232,4,531,1.0,12750.518823959852,False,0.14421080410517645,0,0.5780000000000001,89066,507,10,1.0,12580.353929394882,False,0.18887599542056732,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,15,13.913000000000004,11112.0,567,0,0.0,25193.047871093804,False,-0.7812604469581509,13,14.073000000000004,14296,408,0,0.0,18128.330743220937,False,-0.7844744722927061,0,1.0550000000000002,158664,21,123,1.0,7186.596605307964,False,0.10075097555495688,11,8.725000000000001,78825,2470,0,0.0,49587.791195746286,False,-0.2970510318584512,0.5,522489,0.0,0.0,16,0,0,8,8,8.0,16,24,26,183.0,63.0,11,11,26,3083,1.7352946950122714,251.5137674100697
97,26,0,0,0,10.0,20,10.0,23.9369469377775,0,,44.40088255626675,14,44.0,20.09563645033203,4,21.0,55.00000000000001,20,55.0,0,3.206000000000001,46902,33,264,1.0,6649.35399157326,False,0.15849791248498737,0,0.2,43112,6,541,1.0,13009.888293337626,False,0.1444341862915192,4,0.6180000000000001,89538,497,10,1.0,12340.671453638084,False,0.19326661920803725,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,13.938000000000004,11004.0,567,0,0.0,25175.300409403248,False,-0.7823387472233605,0,14.060000000000002,13680,422,0,0.0,18737.17243874457,False,-0.787349163466354,0,1.0550000000000002,159379,11,120,1.0,6821.052000953653,False,0.10436159993810849,7,8.784000000000002,78654,2474,0,0.0,49716.60457812144,False,-0.29777415919934924,0.5,522581,0.0,0.0,11,0,0,8,4,3.2857142857142856,17,25,31,201.0,87.0,12,14,31,915,1.6949729574844241,253.20874036755413
98,31,0,0,0,10.0,20,10.0,23.9369469377775,0,,44.2066761588953,28,43.0,20.18004250388369,26,20.73076923076923,55.00000000000001,20,55.0,0,3.206000000000001,46802,33,274,1.0,6888.723460951035,False,0.15895194857514744,0,0.2,43012,6,551,1.0,13249.257762715402,False,0.14488822238167912,18,0.7940000000000003,90094,487,10,1.0,12099.359920286595,False,0.19869437779923574,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,16,14.094000000000003,9303.0,595,0,0.0,26302.9723145427,False,-0.7928304486952186,10,14.16,13390,422,0,0.0,18655.217339053816,False,-0.7904028281110567,0,1.0550000000000002,159684,11,121,1.0,6876.980467542721,False,0.10662042409244778,11,8.887000000000002,78087,2490,0,0.0,50248.30583467039,False,-0.2998171518300803,0.5,520684,0.0,0.0,8,0,0,7,7,6.642857142857142,20,27,31,255.0,93.0,15,16,31,695,1.8497125348076224,255.05845290236175
99,31,0,0,0,10.0,20,10.0,23.9369469377775,0,,44.2066761588953,0,,20.11417191487053,14,19.285714285714285,55.00000000000001,20,55.0,0,3.206000000000001,46732,30,284,1.0,7098.092930328809,False,0.1597519655210335,0,0.2,42882,9,561,1.0,13518.627232093177,False,0.1449962776161132,0,0.776,90094,477,20,1.0,12302.057212497773,False,0.19995796634020582,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,14.078000000000001,9303.0,595,0,0.0,26302.9723145427,False,-0.7928304486952186,14,14.290000000000003,12908,422,0,0.0,18655.217339053816,False,-0.794849855891141,0,1.0550000000000002,160289,1,120,1.0,6620.114171914872,False,0.10985344616879528,9,8.966000000000001,77653,2504,0,0.0,50365.8864748358,False,-0.3023625684339993,0.5,520173,0.0,0.0,10,0,0,7,5,5.0,17,24,30,204.0,129.0,13,18,30,805,1.815055369399488,256.87350827176124
100,30,0,0,0,10.0,20,10.0,23.037304862264545,38,19.605263157894736,44.2066761588953,0,,20.060990283931645,18,19.555555555555557,55.00000000000001,14,55.0,0,3.206000000000001,47075,29,268,1.0,6463.997703086898,False,0.16035056744420373,0,0.2,43084,10,559,1.0,12977.853418005881,False,0.1434189069081522,0,0.7760000000000002,89349,505,30,1.0,12960.039240210453,False,0.19477127457834392,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,5,14.128000000000002,9156.0,595,0,0.0,26302.9723145427,False,-0.7941866999061572,13,14.406,12531,422,0,0.0,18655.217339053816,False,-0.7983281328062691,0,1.0550000000000002,160632,0,116,0.3,6380.000000000001,False,0.1113658874129954,7,9.027000000000001,77240,2520,0,0.0,50553.695515507745,False,-0.304527307180482,0.4125,519379,0.0,0.0,15,0,0,5,5,5.0,22,27,31,234.0,111.0,13,17,31,1330,1.7723083971068263,258.64581666886806
101,31,0,0,0,10.0,20,10.0,21.77584639648103,28,14.357142857142858,44.2066761588953,0,,20.156861418664114,49,20.489795918367346,55.00000000000001,15,55.0,0,3.206000000000001,47121,26,264,1.0,6008.823448670992,False,0.15616218946685503,0,0.2,43240,13,555,1.0,12215.59475004697,False,0.13822621093353665,0,0.7760000000000002,88947,523,40,1.0,13157.034711715389,False,0.19098728734222317,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,37,14.493000000000002,7204.0,595,0,0.0,26302.9723145427,False,-0.8121962397956273,12,14.513000000000002,12183,422,0,0.0,18655.217339053816,False,-0.8015388499586952,0,1.0550000000000004,160865,0,113,0.2,6215.000000000001,False,0.11238687706063526,10,9.120000000000003,76089,2567,0,0.0,51742.66326171078,False,-0.3083027038868473,0.4,515961,0.0,0.0,12,0,0,6,8,8.0,20,26,30,219.0,98.0,13,18,30,877,1.7497854391112924,260.39560210797936
102,30,0,0,0,10.0,20,10.0,22.12994245724618,20,25.2,44.338296563602206,15,45.93333333333333,20.179107750318728,9,20.666666666666668,55.0,8,55.0,0,3.206000000000001,47039,26,272,1.0,6279.344348370961,False,0.15739066253455145,0,0.2,43626,13,547,1.0,12235.07852411366,False,0.14735415204836422,0,0.7760000000000002,89132,533,35,1.0,13347.099709438291,False,0.1944786596521393,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,3,14.486,6434.0,610,0,0.0,27046.360903797347,False,-0.8158710873822629,6,14.561000000000002,12000,422,0,0.0,18710.76114984013,False,-0.802971015205513,0,1.0550000000000004,160739,0,119,0.6,6545.0,False,0.11265145245105355,8,9.190000000000003,75888,2570,0,0.0,51860.30691831913,False,-0.30926723838134423,0.45,515170,0.0,0.0,10,0,0,8,6,6.0,19,27,29,204.0,96.0,13,17,29,1393,1.7477623531594872,262.14336446113884
103,29,0,0,0,10.0,20,10.0,22.315045488248774,12,25.0,44.32021543253222,10,44.0,20.115117978705538,25,19.64,55.0,13,55.0,0,3.206000000000001,46929,27,282,1.0,6562.842827686154,False,0.1581229711415771,0,0.2,43836,12,545,1.0,12281.699791095582,False,0.15273555289004248,0,0.776,89272,535,35,1.0,13489.756876351723,False,0.1971134494268064,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,8,14.563000000000004,6182.0,610,0,0.0,27035.331413844655,False,-0.8182469695911656,17,14.725000000000001,10967,432,0,0.0,19146.33306685392,False,-0.8104923419466636,0,1.0550000000000002,160739,0,119,0.0,6545.0,False,0.11265145245105355,13,9.312000000000001,75093,2595,0,0.0,52198.73115474087,False,-0.3135125735901494,0.375,513330,0.0,0.0,10,0,0,9,8,8.0,14,23,30,173.0,129.0,11,18,30,940,1.7621589582413435,263.9055234193802
104,30,0,0,0,10.0,20,10.0,22.157895054342355,2,9.0,44.30226506074716,10,44.0,20.14943752034617,10,20.8,55.0,20,55.0,0,3.206000000000001,46877,24,290,1.0,6665.789565759283,False,0.15811082419281847,0,0.2,43706,15,555,1.0,12447.631755160006,False,0.15165069490439403,0,0.7760000000000002,89694,527,35,1.0,13227.789970764572,False,0.2007417679925977,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,6,14.615000000000002,5782.0,615,0,0.0,27245.893012359502,False,-0.8209661075020089,4,14.748000000000005,10639,437,0,0.0,19360.08983154651,False,-0.8125324539310688,0,1.0550000000000002,160901,0,121,0.8,6655.0,False,0.11412357705927846,14,9.439000000000002,74712,2597,0,0.0,52328.089240339,False,-0.3156584900196091,0.475,512623,0.0,0.0,10,0,0,13,8,8.0,15,28,29,240.0,135.0,15,15,29,988,1.951453972607851,265.85697739198804
105,29,0,0,0,10.0,20,10.0,21.987577824993508,2,9.0,44.26295676066508,24,44.0,20.15091439459194,38,20.157894736842106,55.0,20,55.0,0,3.206000000000001,46805,23,298,1.0,6782.2981918480655,False,0.1577937745571222,0,0.2,43596,16,565,1.0,12582.981471121331,False,0.1506744489807557,0,0.7760000000000002,90732,519,21,1.0,12341.074983145596,False,0.20815561598829033,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,16,14.769000000000004,4738.0,627,0,0.0,27752.873888937003,False,-0.8282595058035697,22,14.964000000000002,9233,449,0,0.0,19874.067585538618,False,-0.8231334588763477,0,1.0550000000000002,160930,18,120,1.0,6962.716459102655,False,0.11536408443042562,9,9.515,74359,2607,0,0.0,52533.433826701184,False,-0.3173567092699714,0.5,510705,0.0,0.0,14,0,0,14,7,7.0,14,28,30,276.0,111.0,17,12,30,1879,1.9709543092176318,267.82793170120567
