index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
103,17,0,0,0,10.0,20,10.0,4.31771143051339,4,7.5,42.12709822174332,0,,36.00000000000001,20,36.0,3,1.3640000000000003,18657,1055,0,0.0,10550.0,False,-0.22275989737260887,1,5.376000000000001,8684,1025,0,0.0,10250.0,False,-0.5515247962066838,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,60668,0,278,0.4,11711.333305644643,False,0.4100868358060562,0,4.7810000000000015,62255,0,6,0.0,216.00000000000006,False,-0.11110635993044271,7,9.072000000000001,43977,301,0,0.0,12680.256564744739,False,-0.2828026984467578,0.06666666666666667,242264,0.0,0.0,19,0,0,4,6,6.0,5,9,15,126.0,27.0,9,8,15,668,2.040627204987686,247.888680441014
104,15,0,0,0,10.0,20,10.0,4.214710265917201,2,2.0,42.39809561699566,4,45.25,36.00000000000001,20,36.0,0,1.3610000000000002,18537,1067,0,0.0,10670.0,False,-0.2247085187230035,2,5.395000000000001,8566,1033,0,0.0,10330.0,False,-0.5540580039621967,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,60845,0,276,0.2,11701.874390290803,False,0.4137384148026667,2,4.801000000000001,62379,0,2,0.2,72.00000000000001,False,-0.11036517574617292,12,9.185,43679,303,0,0.0,12846.622971949686,False,-0.28586459867762987,0.06666666666666667,242029,0.0,0.0,21,0,0,4,10,10.0,2,6,17,78.0,41.0,6,9,17,597,1.8782602170249447,249.76694065803895
105,17,0,0,0,10.0,20,10.0,4.105530768029901,4,3.0,42.89072836124498,4,48.0,36.00000000000001,17,36.0,1,1.3710000000000002,18395,1080,0,0.0,10800.0,False,-0.22720924945600987,3,5.423000000000002,8436,1040,0,0.0,10400.0,False,-0.5571433211003215,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,61025,0,276,0.4,11837.841027703615,False,0.41899486007698244,3,4.829000000000001,62387,0,1,0.1,36.00000000000001,False,-0.1105077111662248,12,9.293000000000001,43330,306,0,0.0,13124.562878540964,False,-0.28885827077068216,0.08333333333333333,241596,0.0,0.0,16,0,0,7,13,13.0,2,9,16,135.0,34.0,9,8,16,464,2.137674959958531,251.90461561799748
106,16,0,0,0,10.0,20,10.0,3.6910424048354002,11,2.1818181818181817,43.63481816240347,4,51.25,36.00000000000001,20,36.0,1,1.3800000000000003,18243,1094,0,0.0,10940.0,False,-0.22987236530154914,10,5.520000000000001,8161,1046,0,0.0,10460.0,False,-0.5651001916144328,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,61206,1,282,1.0,12308.709764202613,False,0.4278219234394156,9,4.916000000000001,62304,0,0,0.0,0.0,False,-0.11194731890874883,10,9.381000000000002,42986,310,0,0.0,13526.793630345075,False,-0.29089488276215775,0.16666666666666666,240923,0.0,0.0,14,0,0,2,13,13.0,2,4,17,53.0,79.0,4,12,17,441,1.7600227629882284,253.6646383809857
107,17,0,0,0,10.0,20,10.0,3.535596172954151,4,1.75,43.42426500269876,13,42.76923076923077,36.00000000000001,20,36.0,0,1.3790000000000004,18163,1102,0,0.0,11020.0,False,-0.2311714462018122,4,5.550000000000002,7964,1058,0,0.0,10580.0,False,-0.5695495436978338,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,61755,0,274,0.5,11898.24861073946,False,0.43510872470419326,7,4.977000000000001,62225,0,0,0.0,0.0,False,-0.1130733487271587,13,9.501000000000003,42220,323,0,0.0,14026.0375958717,False,-0.29825509852139664,0.08333333333333333,240350,0.0,0.0,11,0,0,5,14,14.0,4,9,18,137.0,53.0,9,8,18,756,2.136679541959893,255.8013179229456
108,18,0,0,0,10.0,20,10.0,3.535596172954151,0,,43.044486574696805,6,40.0,36.00000000000001,20,36.0,0,1.3790000000000004,18053,1113,0,0.0,11130.0,False,-0.23295768243967394,0,5.546,7874,1067,0,0.0,10670.0,False,-0.5710110097106297,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,61995,0,268,0.0,11535.922402018743,False,0.4363558768257704,9,5.060000000000001,61917,0,5,0.5,180.00000000000003,False,-0.11618062088428975,11,9.598000000000003,42007,324,0,0.0,13946.413650201765,False,-0.30185856459561444,0.08333333333333333,239869,0.0,0.0,14,0,0,4,10,10.0,7,11,20,148.0,50.0,11,7,20,440,2.3180020300205797,258.1193199529662
109,20,0,0,0,10.0,20,10.0,3.8949780203579,11,5.363636363636363,43.35838165186771,2,51.0,36.00000000000001,16,36.0,3,1.4090000000000005,17936,1121,0,0.0,11210.0,False,-0.23545841317268032,8,5.626,7604,1079,0,0.0,10790.0,False,-0.5778311844370109,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,62038,1,276,1.0,11970.808313935846,False,0.44187642616037315,4,5.091000000000001,62064,0,0,0.0,0.0,False,-0.11536816898999401,7,9.657000000000004,41825,326,0,0.0,14134.832418508873,False,-0.3031098918262431,0.16666666666666666,239490,0.0,0.0,16,0,0,7,11,11.0,5,12,19,189.0,36.0,12,8,19,482,1.9553577379556373,260.0746776909218
110,19,0,0,0,10.0,20,10.0,3.9952176327174933,10,4.5,43.35838165186771,0,,36.00000000000001,20,36.0,0,1.4060000000000004,17816,1133,0,0.0,11330.0,False,-0.23740703452307493,10,5.718000000000001,7339,1087,0,0.0,10870.0,False,-0.5851385145009905,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,61993,1,286,1.0,12404.492370066882,False,0.44551892203899013,7,5.157000000000002,61981,0,0,0.0,0.0,False,-0.11655121297642464,13,9.780000000000003,41605,326,0,0.0,14134.832418508873,False,-0.30624567106738454,0.16666666666666666,238757,0.0,0.0,11,0,0,3,15,15.0,7,10,17,154.0,27.0,10,9,17,200,3.3834579719696194,263.45813566289144
111,17,0,0,0,10.0,20,10.0,4.085684336354697,1,9.0,43.08945695801131,3,39.0,36.000000000000014,20,36.0,1,1.4160000000000004,17664,1147,0,0.0,11470.0,False,-0.2400701503686142,0,5.708000000000001,7279,1093,0,0.0,10930.0,False,-0.5861128251761879,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,62101,0,285,0.2,12280.495233033223,False,0.4464940037839756,11,5.260000000000002,61697,0,3,0.3,108.00000000000004,False,-0.11982952763761795,9,9.857000000000001,41486,326,0,0.0,14047.162968311688,False,-0.3085666426614806,0.08333333333333333,238250,0.0,0.0,15,0,0,4,13,13.0,2,6,18,92.0,69.0,6,11,18,317,1.7198466410045512,265.177982303896
112,18,0,0,0,10.0,20,10.0,4.159610930860433,2,6.0,39.474766133606224,13,27.307692307692307,36.000000000000014,20,36.0,1,1.4250000000000003,17542,1158,0,0.0,11580.0,False,-0.24224611087655484,1,5.718000000000001,7171,1102,0,0.0,11020.0,False,-0.5881588775941021,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,62444,0,274,0.2,10816.085920608106,False,0.4382441223541992,6,5.309000000000002,61591,0,9,0.9,324.0000000000001,False,-0.11980102055360757,11,9.958000000000002,41113,330,0,0.0,13026.672824090054,False,-0.3211560133976877,0.18333333333333335,237884,0.0,0.0,17,0,0,6,12,12.0,4,10,17,133.0,54.0,10,8,17,663,1.6648608809919097,266.8428431848879
113,17,0,0,0,10.0,20,10.0,3.988926695563769,4,2.0,39.946683844106296,2,52.0,36.00000000000001,20,36.0,0,1.4240000000000002,17442,1168,0,0.0,11680.0,False,-0.24386996200188366,4,5.757000000000001,6995,1112,0,0.0,11120.0,False,-0.5922509824299308,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,62540,0,276,0.4,11025.284740973339,False,0.4424961818362057,0,5.303000000000002,61915,0,0,0.0,0.0,False,-0.11749194674876706,11,10.057000000000002,40851,332,0,0.0,13262.29903624329,False,-0.32321118734682225,0.06666666666666667,237766,0.0,0.0,15,0,0,5,6,6.0,5,10,19,143.0,39.0,10,7,19,628,1.9301391510525718,268.77298233594047
114,19,0,0,0,10.0,20,10.0,3.8496119510896207,11,3.272727272727273,40.16982485832308,2,45.5,36.00000000000001,20,36.0,2,1.4440000000000004,17328,1177,0,0.0,11770.0,False,-0.24611087655483746,9,5.843000000000001,6699,1123,0,0.0,11230.0,False,-0.6000779448540158,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,62595,1,284,1.0,11412.079871714845,False,0.4477614078016284,10,5.403000000000002,61730,0,1,0.1,36.00000000000001,False,-0.11987228826363351,10,10.146,40662,333,0,0.0,13376.551677821586,False,-0.32509085437283286,0.18333333333333335,237037,0.0,0.0,10,0,0,5,15,15.0,5,10,19,136.0,38.0,10,9,19,291,1.58991826599231,270.3629006019328
115,19,0,0,0,10.0,20,10.0,3.7553379524756405,9,3.2222222222222223,40.7868247470357,3,50.0,36.00000000000001,20,36.0,1,1.4520000000000004,17256,1183,0,0.0,11830.0,False,-0.24747491150011366,8,5.9140000000000015,6400,1137,0,0.0,11370.0,False,-0.6075151830080219,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,62716,0,291,1.0,11868.966001387389,False,0.45516847193958276,12,5.513000000000001,61573,0,0,0.0,0.0,False,-0.12236665811454146,7,10.206000000000003,40434,336,0,0.0,13704.373115003997,False,-0.32600435363747543,0.16666666666666666,236402,0.0,0.0,10,0,0,4,16,15.5,3,7,14,110.0,47.0,7,12,14,350,1.844168211973738,272.2070688139065
116,14,0,0,0,10.0,20,10.0,3.841317276700695,4,5.0,40.90937789064321,3,42.666666666666664,36.00000000000001,20,36.0,0,1.4510000000000005,17126,1196,0,0.0,11960.0,False,-0.24958591796304114,4,5.946000000000001,6266,1144,0,0.0,11440.0,False,-0.6107304082361729,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,62824,0,292,0.4,11945.538344067818,False,0.45826926621094827,13,5.631000000000001,61280,0,2,0.2,72.00000000000001,False,-0.12602981840987484,7,10.269000000000002,40301,337,0,0.0,13786.460349146762,False,-0.3273150578041937,0.10000000000000002,235820,0.0,0.0,13,0,0,2,13,13.0,3,5,11,81.0,38.0,5,9,11,328,1.2204021429643035,273.4274709568708
117,11,0,0,0,10.0,20,10.0,3.7100633598017083,4,2.0,41.68670174513515,7,46.285714285714285,36.0,20,36.0,0,1.4510000000000005,17026,1206,0,0.0,12060.0,False,-0.25120976908837,4,5.982,6090,1154,0,0.0,11540.0,False,-0.6148225130720015,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,63140,0,289,0.4,12047.45680434406,False,0.46604761646929704,8,5.698,61216,0,1,0.1,36.0,False,-0.1271986088543003,10,10.362000000000002,39872,343,0,0.0,14298.538698581357,False,-0.3297803621926127,0.08333333333333333,235367,0.0,0.0,15,0,0,2,11,11.0,1,3,8,46.0,37.0,3,8,8,596,0.93808650795836,274.3655574648292
118,8,0,0,0,10.0,20,10.0,3.816340192114017,2,6.5,41.82188773718662,5,43.0,36.00000000000001,20,36.0,1,1.4610000000000005,16894,1218,0,0.0,12180.0,False,-0.2535481147088435,1,5.988,5993,1162,0,0.0,11620.0,False,-0.6166737033548765,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,63342,0,286,0.2,11961.059892835374,False,0.46941369621675166,9,5.78,61020,0,3,0.3,108.00000000000003,False,-0.12947917557513042,10,10.452000000000002,39632,345,0,0.0,14428.551269329384,False,-0.33227464245467814,0.08333333333333333,234904,0.0,0.0,14,0,0,0,13,12.8,1,1,7,17.0,36.0,1,7,7,415,0.7727911489782855,275.13834861380747
119,7,0,0,0,10.0,0,,3.882318846409789,1,7.0,41.98279777835539,2,45.5,36.00000000000001,20,36.0,0,1.4600000000000002,16894,1218,0,0.0,12180.0,False,-0.2535481147088435,1,5.997000000000002,5979,1162,0,0.0,11620.0,False,-0.6171283816699685,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,63426,0,285,0.1,11965.097366831285,False,0.4712370155672393,5,5.8210000000000015,61038,0,1,0.1,36.00000000000001,False,-0.12973573933122381,12,10.562000000000001,39384,346,0,0.0,14526.048031310966,False,-0.3351146837758277,0.03333333333333333,234744,0.0,0.0,3,0,0,1,13,12.333333333333334,0,1,3,11.0,26.0,1,6,3,127,0.7009461040142924,275.83929471782176
120,3,0,0,0,10.0,0,,3.882318846409789,0,,42.569777142388446,5,47.4,36.0,20,36.0,0,1.4600000000000004,16894,1218,0,0.0,12180.0,False,-0.2535481147088435,0,5.996000000000001,5979,1162,0,0.0,11620.0,False,-0.6171283816699685,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,63663,0,280,0.0,11919.537599868765,False,0.4757777900234092,9,5.9060000000000015,60953,0,0,0.0,0.0,False,-0.1312038541577582,10,10.650000000000002,39006,351,0,0.0,14941.991776978344,False,-0.33753818682845615,0.0,234518,0.0,0.0,4,0,0,0,11,10.666666666666666,0,0,0,0.0,9.0,0,3,0,237,0.4339134030160494,276.2732081208378
121,0,0,0,0,10.0,0,,3.882318846409789,0,,43.65500850912172,6,51.166666666666664,36.0,20,36.0,0,1.4600000000000004,16894,1218,0,0.0,12180.0,False,-0.2535481147088435,0,5.996000000000001,5979,1162,0,0.0,11620.0,False,-0.6171283816699685,0,0.2,48023,0,0,0.0,0.0,False,0.017932467092015177,0,0.24500000000000002,63970,0,274,0.0,11961.472331499352,False,0.48272963871695274,10,5.997000000000002,60815,0,0,0.0,0.0,False,-0.13317084295447418,10,10.740000000000002,38556,357,0,0.0,15584.838037756455,False,-0.3393708626403513,0.0,234237,0.0,0.0,3,0,0,0,11,11.0,0,0,0,0.0,0.0,0,0,0,307,0.44906067301053554,276.72226879384834
