index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,4,0,0,0,10.0,20,10.0,26.85534258527634,0,,19.07963042192394,0,,5.863910605322829,7,2.0,46.99999999999999,17,47.0,0,1.2620000000000002,23708,813,0,0.0,8130.0,False,-0.16454591944168698,0,2.1980000000000004,46350,15,37,1.0,1143.6476756552247,False,0.41147982546183,0,1.6130000000000004,36019,599,0,0.0,16086.350208580527,False,-0.22841426287447447,0,2.0540000000000007,44857,496,0,0.0,13320.249922297064,False,-0.09786843832261877,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,7,8.991000000000003,17157,339,0,0.0,6467.994713032216,False,-0.6981526281712984,0,1.3070000000000002,106540,8,82,1.0,3900.911284842582,False,0.14369023447629448,0,0.8300000000000001,112256,0,93,0.0,4370.999999999999,False,0.20642525827535316,0.25,455466,0.0,0.0,13,0,0,0,1,1.0,3,3,6,42.0,13.0,3,1,6,999,0.6992993773892522,79.62816088460386
81,6,0,0,0,10.0,20,10.0,26.872018242242902,24,27.0,19.07963042192394,0,,5.587430725754821,7,1.0,46.99999999999999,17,47.0,0,1.2620000000000002,23618,822,0,0.0,8220.0,False,-0.16589958788316336,0,2.1980000000000004,46888,16,23,1.0,778.0564195715867,False,0.42216491320836846,0,1.613,35371,623,0,0.0,16741.267364917327,False,-0.23402735820301437,0,2.0540000000000003,44857,496,0,0.0,13328.52104815248,False,-0.09779601926108916,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,7,9.054000000000002,16877,339,0,0.0,6467.994713032216,False,-0.7022974604536207,0,1.3070000000000002,106862,5,85,1.0,4022.9371536287736,False,0.14772789981883178,0,0.8300000000000001,112726,0,83,0.0,3900.9999999999995,False,0.20890259329538266,0.25,455778,0.0,0.0,18,0,0,1,1,1.0,5,6,2,94.0,0.0,6,0,2,1647,0.7283400213345885,80.35650090593845
82,2,0,0,0,10.0,20,10.0,26.872018242242902,0,,19.07963042192394,0,,5.546252728866919,23,5.3478260869565215,46.99999999999999,20,47.0,0,1.2620000000000002,23498,834,0,0.0,8340.0,False,-0.16770447913846523,0,2.1980000000000004,46808,14,33,1.0,1026.776601994016,False,0.42349933222022706,0,1.6130000000000004,35371,623,0,0.0,16741.267364917327,False,-0.23402735820301437,0,2.0540000000000003,44857,496,0,0.0,13328.52104815248,False,-0.09779601926108916,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,23,9.277000000000001,15826,339,0,0.0,6467.994713032216,False,-0.7178553844847662,0,1.3070000000000002,107114,6,88,1.0,4169.2775163732,False,0.15115579546897112,0,0.8300000000000001,113291,2,80,1.0,3771.0925054577333,False,0.21417400645929646,0.375,455344,0.0,0.0,15,0,0,1,3,3.0,1,2,4,26.0,0.0,2,0,4,1140,0.5831043729558587,80.9396052788943
83,4,0,0,0,10.0,20,10.0,26.567397166150016,16,23.0,19.07963042192394,0,,5.488330236994949,2,2.0,46.99999999999999,20,47.0,0,1.2620000000000002,23398,844,0,0.0,8440.0,False,-0.16920855518455014,0,2.1980000000000004,47076,14,27,1.0,857.3197234860504,False,0.4290124195091607,0,1.613,35371,623,0,0.0,16551.48843451146,False,-0.23568899560018688,0,2.0540000000000003,44489,512,0,0.0,13602.507349068808,False,-0.10184124830080195,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,2,9.274000000000003,15748,339,0,0.0,6467.994713032216,False,-0.7190100163348416,0,1.3070000000000002,107631,0,83,0.6,3900.9999999999995,False,0.15519186169091292,0,0.8300000000000001,113710,0,75,0.4,3524.9999999999995,False,0.21729390681003585,0.25,456002,0.0,0.0,18,0,0,0,1,1.0,3,3,4,35.0,13.0,3,1,4,1508,0.6858488833531737,81.62545416224748
84,4,0,0,0,10.0,20,10.0,26.614522650826906,12,27.333333333333332,19.07963042192394,0,,5.5630516561156975,28,5.857142857142857,46.99999999999999,20,47.0,0,1.2620000000000002,23308,853,0,0.0,8530.0,False,-0.17056222362602652,0,2.1980000000000004,47294,15,25,1.0,815.3630662706727,False,0.43493913103917625,0,1.6130000000000004,35091,633,0,0.0,16846.99283797343,False,-0.23800482578036078,0,2.0540000000000007,44441,514,0,0.0,13679.86464252503,False,-0.10200447726574235,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,28,9.552000000000001,14332,339,0,0.0,6467.994713032216,False,-0.739971025305443,0,1.3070000000000002,108108,7,81,1.0,3845.9413615928092,False,0.15993011470373614,0,0.8300000000000001,114009,1,77,1.0,3624.563051656115,False,0.2209707097388579,0.375,455162,0.0,0.0,18,0,0,0,3,3.0,4,4,2,58.0,0.0,4,0,2,1468,0.6762077249586582,82.30166188720614
85,2,0,0,0,10.0,20,10.0,26.31257911320533,16,23.0,19.07963042192394,0,,5.543626525235801,21,5.428571428571429,47.0,19,47.0,0,1.2620000000000002,23178,866,0,0.0,8660.0,False,-0.17251752248593688,0,2.1980000000000004,47592,12,19,1.0,619.9390031509013,False,0.4409640977521718,0,1.6130000000000004,35091,633,0,0.0,16655.862578658973,False,-0.23967829493696838,0,2.0540000000000003,44073,530,0,0.0,13945.666929998826,False,-0.10612136264141396,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,21,9.734000000000002,13398,339,0,0.0,6467.994713032216,False,-0.7537970015614752,0,1.3070000000000002,108675,8,78,1.0,3710.3490122018866,False,0.16519264712313875,0,0.8300000000000001,114221,1,81,1.0,3812.5436265252356,False,0.22419641380205163,0.375,454807,0.0,0.0,15,0,0,0,2,2.0,2,2,4,23.0,0.0,2,0,4,1461,0.5784438801929355,82.88010576739907
86,4,0,0,0,10.0,20,10.0,26.31257911320533,0,,19.07963042192394,0,,5.397067055724774,8,3.0,47.00000000000001,20,47.0,0,1.2620000000000002,23088,875,0,0.0,8750.0,False,-0.1738711909274133,0,2.1980000000000004,47482,13,29,1.0,893.0647942829546,False,0.4417631500508822,0,1.6130000000000004,35091,633,0,0.0,16655.862578658973,False,-0.23967829493696838,0,2.0540000000000003,44073,530,0,0.0,13945.666929998826,False,-0.10612136264141396,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,8,9.793000000000003,13094,339,0,0.0,6467.994713032216,False,-0.7582971051822822,0,1.3070000000000002,109192,0,75,0.8,3525.0000000000005,False,0.16966582331857474,0,0.8300000000000001,114620,0,81,0.9,3807.0000000000005,False,0.22837339236769977,0.3375,455219,0.0,0.0,16,0,0,0,1,1.0,3,3,6,41.0,17.0,3,1,6,1140,0.7005531713366508,83.58065893873572
87,6,0,0,0,10.0,20,10.0,26.579907830456072,24,28.5,19.07963042192394,0,,5.071262503512936,10,1.0,47.00000000000001,20,47.0,0,1.2620000000000002,22998,884,0,0.0,8840.0,False,-0.17522485936888968,0,2.1980000000000004,48056,14,15,1.0,538.698617456841,False,0.4537000062788684,0,1.613,34707,645,0,0.0,17144.040550644168,False,-0.24212831794693937,0,2.0540000000000007,43773,542,0,0.0,14406.310044107191,False,-0.10734152239600754,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,10,9.885000000000002,12694,339,0,0.0,6467.994713032216,False,-0.7642182941570284,0,1.3070000000000002,109615,0,66,0.0,3102.0000000000005,False,0.1718954248366013,0,0.8300000000000001,115127,0,80,1.0,3760.0000000000005,False,0.23347037739827114,0.25,455549,0.0,0.0,19,0,0,0,1,1.0,4,4,8,48.0,26.0,4,2,8,1824,0.7730345092713833,84.3536934480071
88,8,0,0,0,10.0,20,10.0,26.673999636633962,5,30.0,19.07963042192394,0,,5.071262503512936,0,,47.0,16,47.0,0,1.2620000000000002,22888,895,0,0.0,8950.0,False,-0.17687934301958308,0,2.1980000000000004,48116,13,20,1.0,663.4799927326792,False,0.45738170430966946,0,1.6130000000000004,34557,650,0,0.0,17338.099763812075,False,-0.24305589812093234,0,2.0540000000000007,43773,542,0,0.0,14457.307803055608,False,-0.106895004000844,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,9.875000000000002,12694,339,0,0.0,6467.994713032216,False,-0.7642182941570284,0,1.3070000000000002,110038,0,57,0.0,2679.0,False,0.17412502635462787,0,0.8300000000000001,115456,0,73,0.0,3431.0,False,0.2352045119122918,0.125,456101,0.0,0.0,17,0,0,3,0,0.0,4,7,4,104.0,15.0,7,1,4,1102,0.8500109585002065,85.20370440650731
89,4,0,0,0,10.0,20,10.0,26.888106914245324,27,28.185185185185187,19.07963042192394,0,,5.171860565851049,22,5.7272727272727275,47.0,20,47.0,0,1.2620000000000002,22798,904,0,0.0,9040.0,False,-0.17823301146105947,7,2.2680000000000007,48634,14,10,1.0,408.8810691424532,False,0.4691345707237984,0,1.613,34071,666,0,0.0,17907.479204887386,False,-0.2465811017678757,0,2.0540000000000003,43498,553,0,0.0,14869.123123577663,False,-0.1081049003294079,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,22,10.095,11663,339,0,0.0,6467.994713032216,False,-0.7794801587394365,0,1.3070000000000002,110288,12,59,1.0,2835.0623267902124,False,0.17758308205139264,0,0.8300000000000001,116020,0,61,0.0,2867.0,False,0.2381773139363272,0.25,455551,0.0,0.0,18,0,0,1,4,3.6363636363636362,3,4,2,55.0,0.0,4,0,2,1626,0.6586295748129487,85.86233398132026
90,2,0,0,0,10.0,20,10.0,27.324295597708158,16,32.0,19.07963042192394,0,,5.001293259237372,18,3.7777777777777777,47.0,20,47.0,0,1.2620000000000002,22698,914,0,0.0,9140.0,False,-0.17973708750714437,6,2.3210000000000006,48932,14,10,1.0,413.2429559770816,False,0.4781644700535012,0,1.6130000000000004,33559,682,0,0.0,18635.169597636963,False,-0.2491754842079907,0,2.0540000000000003,43498,553,0,0.0,15110.335465532611,False,-0.10599293011651481,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,18,10.253000000000002,10818,339,0,0.0,6467.994713032216,False,-0.7919886704485877,0,1.3070000000000002,110656,7,60,1.0,2855.0090528146616,False,0.18156762098257775,0,0.8300000000000001,116524,3,60,1.0,2835.003879777712,False,0.24332175774708892,0.375,455264,0.0,0.0,16,0,0,0,4,3.75,2,2,2,27.0,0.0,2,0,2,1396,0.5549677396193147,86.41730172093958
91,2,0,0,0,10.0,20,10.0,27.324295597708158,0,,19.07963042192394,0,,4.735191715863618,18,2.7777777777777777,46.99999999999999,20,47.0,0,1.2620000000000002,22598,924,0,0.0,9240.0,False,-0.18124116355322925,0,2.3150000000000004,48832,14,20,1.0,686.4859119541632,False,0.479266099809797,0,1.613,33559,682,0,0.0,18635.169597636963,False,-0.2491754842079907,0,2.0540000000000003,43498,553,0,0.0,15110.335465532611,False,-0.10599293011651481,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,18,10.415000000000001,9994,339,0,0.0,6467.994713032216,False,-0.8041863197365647,0,1.3070000000000002,111069,7,61,1.0,2900.146342011045,False,0.18615932079913058,0,0.8300000000000001,117001,1,59,1.0,2777.735191715863,False,0.2480483617526663,0.375,455130,0.0,0.0,16,0,0,1,2,2.0,1,2,4,25.0,0.0,2,0,4,1140,0.5493127023801208,86.9666144233197
92,4,0,0,0,10.0,20,10.0,27.51051490792232,7,32.0,19.07963042192394,0,,4.735191715863618,0,,47.00000000000001,20,47.0,0,1.2620000000000002,22548,929,0,0.0,9290.0,False,-0.1819932015762717,0,2.3150000000000004,48906,19,23,1.0,822.7418428822134,False,0.48354152517646143,0,1.6130000000000004,33335,689,0,0.0,18954.74477155848,False,-0.2502999267015859,0,2.0540000000000007,43498,553,0,0.0,15213.314744081044,False,-0.10509127986480367,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,10.397000000000002,9994,339,0,0.0,6467.994713032216,False,-0.8041863197365647,0,1.3070000000000002,111398,0,61,0.7,2867.0000000000005,False,0.1894528779253637,0,0.8300000000000001,117612,0,47,0.1,2209.0000000000005,False,0.25149167193759225,0.22499999999999998,455870,0.0,0.0,15,0,0,1,0,0.0,3,4,4,58.0,0.0,4,0,4,1364,0.6609820891171694,87.62759651243687
93,4,0,0,0,10.0,20,10.0,27.05567409737594,35,25.0,19.07963042192394,0,,4.829248411688093,16,5.625,47.00000000000001,14,47.0,0,1.2620000000000002,22448,939,0,0.0,9390.0,False,-0.1834972776223566,12,2.4350000000000005,49453,19,10,1.0,460.5567409737594,False,0.49454857776033684,0,1.6130000000000004,33335,689,0,0.0,18641.359453092024,False,-0.2530438180480858,0,2.0540000000000003,42623,588,0,0.0,15908.736369257054,False,-0.11432479626259018,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,16,10.557000000000002,9302,339,0,0.0,6467.994713032216,False,-0.8144299766628755,0,1.3070000000000002,111868,0,51,0.0,2397.0000000000005,False,0.19193021294539322,0,0.8300000000000001,117710,6,53,1.0,2519.975490470129,False,0.25416390201597155,0.25,455318,0.0,0.0,14,0,0,1,4,3.8,3,4,4,61.0,0.0,4,0,4,1358,0.697896771132946,88.32549328356981
94,4,0,0,0,10.0,20,10.0,27.130673887870863,15,28.0,19.07963042192394,0,,4.508606215655717,21,2.4285714285714284,47.0,20,47.0,0,1.2620000000000002,22358,948,0,0.0,9480.0,False,-0.18485094606383298,5,2.4730000000000008,49668,20,10,1.0,471.30673887870864,False,0.5011777929019448,0,1.6130000000000004,32915,704,0,0.0,19099.994417061087,False,-0.2563829158314268,0,2.0540000000000003,42623,588,0,0.0,15952.836246068067,False,-0.11393867329117724,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,21,10.751000000000003,8312,339,0,0.0,6467.994713032216,False,-0.8290849193753722,0,1.3070000000000002,112233,1,53,1.0,2495.5086062156556,False,0.19629722014661422,0,0.8300000000000001,118234,6,51,1.0,2424.051637293934,False,0.25918222452716605,0.375,454922,0.0,0.0,15,0,0,0,3,2.333333333333333,4,4,4,59.0,0.0,4,0,4,1140,0.6577691473066807,88.9832624308765
95,4,0,0,0,10.0,20,10.0,27.336094232813366,30,28.5,19.07963042192394,0,,4.365732725108049,17,3.176470588235294,47.00000000000001,20,47.0,0,1.2620000000000002,22258,958,0,0.0,9580.0,False,-0.1863550221099179,20,2.6680000000000006,49983,20,10,1.0,473.36094232813366,False,0.5106843687743003,0,1.613,32060,734,0,0.0,20064.693166885012,False,-0.2629085107792087,0,2.0540000000000007,42623,588,0,0.0,16073.623408894258,False,-0.11288110348392237,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,17,10.900000000000002,7549,339,0,0.0,6467.994713032216,False,-0.8403795873447004,0,1.3070000000000002,112736,0,50,0.8,2350.0000000000005,False,0.20083280624077587,0,0.8300000000000001,118617,6,52,1.0,2470.1943963506487,False,0.2634629685660481,0.35,454405,0.0,0.0,16,0,0,0,4,3.333333333333333,3,3,6,45.0,15.0,3,1,6,1140,0.6751528261229396,89.65841525699943
96,6,0,0,0,10.0,20,10.0,27.617960278699776,15,31.0,19.07963042192394,0,,4.676044752507624,7,11.0,47.00000000000001,20,47.0,0,1.2620000000000002,22128,971,0,0.0,9710.0,False,-0.18831032096982822,5,2.698000000000001,50283,17,10,1.0,446.17960278699775,False,0.5192999970337665,0,1.6130000000000004,31595,749,0,0.0,20685.852248746134,False,-0.2656126129588298,0,2.0540000000000007,42623,588,0,0.0,16239.360643875469,False,-0.1114299666946077,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,7,10.953000000000003,7339,339,0,0.0,6467.994713032216,False,-0.8434882115564422,0,1.3070000000000002,113270,0,44,0.7,2068.0000000000005,False,0.20497575374235716,0,0.8300000000000001,118946,0,51,0.6,2397.0000000000005,False,0.26654543537845243,0.2875,454763,0.0,0.0,15,0,0,0,2,1.3333333333333333,6,6,2,90.0,0.0,6,0,2,1140,0.6502340557053685,90.3086493127048
97,2,0,0,0,10.0,20,10.0,27.617960278699776,0,,19.07963042192394,0,,4.883753026502877,17,6.529411764705882,47.000000000000014,20,47.0,0,1.2620000000000002,22058,978,0,0.0,9780.0,False,-0.18936317420208765,0,2.693000000000001,50153,20,20,1.0,752.3592055739955,False,0.5199945733774629,0,1.613,31595,749,0,0.0,20685.852248746134,False,-0.2656126129588298,0,2.0540000000000003,42623,588,0,0.0,16239.360643875469,False,-0.1114299666946077,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,17,11.116,6634,339,0,0.0,6467.994713032216,False,-0.8539243071244322,0,1.3070000000000002,113766,0,40,0.7,1880.0000000000005,False,0.20921357790428,0,0.8300000000000001,119279,0,52,1.0,2444.000000000001,False,0.270303605313093,0.3375,454687,0.0,0.0,16,0,0,0,2,2.0,2,2,2,27.0,0.0,2,0,2,1140,0.499968059360981,90.80861737206578
98,2,0,0,0,10.0,20,10.0,27.617960278699776,0,,19.07963042192394,0,,4.883753026502877,0,,47.000000000000014,20,47.0,0,1.2620000000000002,21928,991,0,0.0,9910.0,False,-0.191318473061998,0,2.693000000000001,50083,17,30,1.0,998.5388083609932,False,0.52159159534881,0,1.6130000000000004,31595,749,0,0.0,20685.852248746134,False,-0.2656126129588298,0,2.0540000000000003,42623,588,0,0.0,16239.360643875469,False,-0.1114299666946077,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,11.099,6634,339,0,0.0,6467.994713032216,False,-0.8539243071244322,0,1.3070000000000002,114283,0,29,0.0,1363.0000000000005,False,0.21193864642631247,0,0.8300000000000001,119702,0,43,0.0,2021.0000000000007,False,0.27253320683111953,0.125,455427,0.0,0.0,16,0,0,1,0,0.0,1,2,2,31.0,0.0,2,0,2,1140,0.49815749377012253,91.3067748658359
99,2,0,0,0,10.0,20,10.0,27.617960278699776,0,,19.07963042192394,0,,5.147225004672217,7,10.285714285714286,47.00000000000001,20,47.0,0,1.2620000000000002,21828,1001,0,0.0,10010.0,False,-0.1928225491080829,0,2.693000000000001,49983,17,40,1.0,1274.718411147991,False,0.5227373945063319,0,1.613,31595,749,0,0.0,20685.852248746134,False,-0.2656126129588298,0,2.0540000000000003,42623,588,0,0.0,16239.360643875469,False,-0.1114299666946077,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,7,11.169000000000002,6409,339,0,0.0,6467.994713032216,False,-0.8572549759227269,0,1.3070000000000002,114734,0,24,0.6,1128.0000000000002,False,0.21545435378452457,0,0.8300000000000001,120119,0,35,0.1,1645.0000000000002,False,0.27494729074425467,0.2125,455870,0.0,0.0,16,0,0,1,2,2.0,1,2,4,21.0,0.0,2,0,4,1140,0.4921761453151703,91.79895101115108
100,4,0,0,0,10.0,20,10.0,27.617960278699776,0,,19.07963042192394,0,,5.0839900676571625,2,1.0,47.0,20,47.0,0,1.2620000000000002,21748,1009,0,0.0,10090.0,False,-0.1940258099449508,0,2.693000000000001,49863,19,50,1.0,1570.8980139349887,False,0.5235823784546368,0,1.6130000000000004,31595,749,0,0.0,20685.852248746134,False,-0.2656126129588298,0,2.0540000000000007,42623,588,0,0.0,16239.360643875469,False,-0.1114299666946077,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,2,11.182000000000004,6329,339,0,0.0,6467.994713032216,False,-0.8584392137176762,0,1.3070000000000002,115155,0,17,0.2,799.0,False,0.2181583386042589,0,0.8300000000000001,120636,0,24,0.0,1128.0,False,0.27767235926628714,0.15,456528,0.0,0.0,14,0,0,1,1,1.0,2,3,6,41.0,16.0,3,1,6,1140,0.5919735990464687,92.39092461019754
101,6,0,0,0,10.0,20,10.0,27.461478442259768,27,26.444444444444443,19.07963042192394,0,,4.902224050092648,26,4.076923076923077,47.00000000000001,20,47.0,0,1.2620000000000002,21688,1015,0,0.0,10150.0,False,-0.19492825557260174,0,2.693000000000001,50437,23,33,1.0,1136.2287885945725,False,0.5343114157656434,0,1.6130000000000004,31205,762,0,0.0,20925.646573001944,False,-0.27034246337511,0,2.0540000000000003,42299,602,0,0.0,16531.81002224038,False,-0.11454304256785287,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,26,11.440000000000001,4958,339,0,0.0,6467.994713032216,False,-0.8787340889286185,0,1.3070000000000002,115564,7,17,1.0,833.3155683506486,False,0.22265083053104925,0,0.8300000000000001,121061,0,23,0.9,1081.0000000000002,False,0.28190491250263544,0.3625,455791,0.0,0.0,18,0,0,4,4,4.0,2,6,4,80.0,0.0,6,0,4,1854,0.6145179318264127,93.00544254202396
102,4,0,0,0,10.0,20,10.0,26.916823054517593,33,23.90909090909091,19.07963042192394,0,,4.905854883116707,5,5.0,47.000000000000014,11,47.0,0,1.2620000000000002,21618,1022,0,0.0,10220.0,False,-0.19598110880486116,0,2.693000000000001,51096,26,10,1.0,529.1682305451759,False,0.5450044856141922,0,1.6130000000000004,31205,762,0,0.0,20510.619167542405,False,-0.2739762969955661,0,2.0540000000000003,41510,635,0,0.0,17092.18263961867,False,-0.12345302910711076,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,5,11.464000000000002,4778,339,0,0.0,6467.994713032216,False,-0.8813986239672542,0,1.3070000000000002,115752,0,20,0.7,940.0000000000002,False,0.22519502424625765,0,0.8300000000000001,121365,0,21,0.5,987.0000000000003,False,0.28461416824794433,0.275,455903,0.0,0.0,15,0,0,0,1,1.0,4,4,5,58.0,0.0,4,0,5,1506,1.1997784245759249,94.20522096659988
103,5,0,0,0,10.0,20,10.0,26.910985988303768,21,26.857142857142858,19.07963042192394,0,,4.956793341711062,4,6.5,47.000000000000014,8,47.0,0,1.2620000000000002,21508,1033,0,0.0,10330.0,False,-0.19763559245555457,11,2.803000000000001,51361,25,10,1.0,519.1098598830376,False,0.5528248031146864,0,1.613,30917,771,0,0.0,20748.370196982207,False,-0.27693788571269046,0,2.0540000000000007,41234,647,0,0.0,17411.407934432536,False,-0.1254911223476296,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,4,11.499000000000002,4634,339,0,0.0,6467.994713032216,False,-0.8835302519981628,0,1.3070000000000002,115750,0,22,0.2,1034.0000000000002,False,0.2256694075479654,0,0.8300000000000001,121717,0,15,0.2,705.0000000000002,False,0.28683849884039636,0.175,455700,0.0,0.0,13,0,0,0,3,2.9166666666666665,4,4,2,53.0,3.0,4,1,2,864,0.5094216745346785,94.71464264113456
104,2,0,0,0,10.0,20,10.0,27.178599171426953,24,29.333333333333332,19.07963042192394,0,,4.956793341711062,0,,47.00000000000001,9,47.0,0,1.2620000000000002,21398,1044,0,0.0,10440.0,False,-0.19929007610624794,14,2.9320000000000004,51677,24,10,1.0,511.7859917142695,False,0.5622204071791695,0,1.6130000000000004,30213,795,0,0.0,21606.986341284428,False,-0.2817480970363497,0,2.0540000000000007,41234,647,0,0.0,17584.553663913237,False,-0.12397511939276755,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,11.495000000000001,4634,339,0,0.0,6467.994713032216,False,-0.8835302519981628,0,1.3070000000000002,115750,0,22,0.0,1034.0000000000002,False,0.2256694075479654,0,0.8300000000000001,122140,0,6,0.0,282.00000000000006,False,0.28906810035842295,0.125,455625,0.0,0.0,12,0,0,0,2,1.6666666666666665,0,0,2,0.0,6.0,0,2,2,753,0.1692680809646845,94.88391072209924
105,2,0,0,0,10.0,20,10.0,27.178599171426953,0,,19.07963042192394,0,,4.829877917914845,10,3.4,47.000000000000014,5,47.0,0,1.2620000000000002,21298,1054,0,0.0,10540.0,False,-0.20079415215233282,0,2.918000000000001,51577,24,20,1.0,783.571983428539,False,0.5633001230849884,0,1.613,30213,795,0,0.0,21606.986341284428,False,-0.2817480970363497,0,2.0540000000000003,41234,647,0,0.0,17584.553663913237,False,-0.12397511939276755,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,10,11.595,4203,339,0,0.0,6467.994713032216,False,-0.8899103331184518,0,1.3070000000000002,115964,0,20,0.3,940.0000000000002,False,0.22742989668985875,0,0.8300000000000001,122127,0,13,0.7,611.0000000000002,False,0.2906651908075058,0.25,455195,0.0,0.0,10,0,0,0,3,3.0,0,0,2,0.0,6.0,0,2,2,435,0.17040973156690598,95.05432045366615
106,2,0,0,0,10.0,0,,27.178599171426953,0,,19.07963042192394,0,,4.829877917914845,0,,47.000000000000014,0,,0,1.2620000000000002,21298,1054,0,0.0,10540.0,False,-0.20079415215233282,0,2.918000000000001,51577,14,30,1.0,955.3579751428085,False,0.5658839150368921,0,1.6130000000000004,30213,795,0,0.0,21606.986341284428,False,-0.2817480970363497,0,2.0540000000000003,41234,647,0,0.0,17584.553663913237,False,-0.12397511939276755,0,0.2,68579,0,0,0.0,0.0,False,0.015173046747786956,0,11.585,4203,339,0,0.0,6467.994713032216,False,-0.8899103331184518,0,1.3070000000000002,115964,0,20,0.0,940.0000000000002,False,0.22742989668985875,0,0.8300000000000001,122127,0,13,0.0,611.0000000000002,False,0.2906651908075058,0.125,455195,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0.0,6.0,0,2,2,0,0.1580286966636777,95.21234915032983
