index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,49,0,0,0,9.999999999999998,10,10.0,20.073446047918946,11,25.0,20.676526426804,10,14.1,47.2518564780125,1,59.0,43.99999999999999,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,2.882000000000001,30749,25,19,1.0,631.3954749104599,False,0.3644616215335894,0,4.0520000000000005,27347,6,15,1.0,430.58857268957365,False,-0.17386643028670126,0,1.1090000000000002,36335,0,33,0.2,682.325372084532,False,0.09930649779822766,0,0.2,52076,56,185,1.0,9899.478928333336,False,0.23104590514791074,0,0.4970000000000001,46138,26,319,1.0,15610.931903582892,False,0.164507176819106,7,6.957000000000002,37353,462,0,0.0,21830.357692841775,False,-0.24901313387548601,13,7.143000000000001,23658,566,0,0.0,26744.550766555076,False,-0.4238595462592763,0.525,276796,0.0,0.0,8,0,0,20,7,7.0,5,25,40,412.0,149.0,25,24,40,575,6.3637999490019865,509.1447507079574
80,40,0,0,0,9.999999999999998,7,10.0,19.510809031401784,10,9.0,20.744971710734713,1,33.0,47.2518564780125,0,,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,2.8820000000000006,30769,22,19,1.0,590.7053715966339,False,0.36444646575298967,0,4.0520000000000005,27302,1,25,1.0,538.1351017997696,False,-0.17360346638791815,0,1.1090000000000002,36323,0,37,0.5,767.5639532971844,False,0.10022425970831735,0,0.2,52076,46,195,1.0,10168.380711906235,False,0.23394837026861645,0,0.4970000000000001,46105,17,329,1.0,15898.525300348601,False,0.1668990058971634,8,7.030000000000001,37243,462,0,0.0,21830.357692841775,False,-0.25072458347329535,12,7.250000000000002,23442,566,0,0.0,26744.550766555076,False,-0.42722021092406554,0.5625,276400,0.0,0.0,5,0,0,14,8,8.0,9,23,46,357.0,141.0,23,17,46,193,6.297787228017114,515.4425379359745
81,46,0,0,0,9.999999999999998,8,10.0,19.510809031401784,0,,20.631304041547292,7,18.0,47.106446696834176,5,44.0,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,2.882000000000001,30689,20,29,1.0,765.8134619106518,False,0.3647782637569871,0,4.052000000000001,27362,0,21,0.1,433.2573848724931,False,-0.17337683384479075,0,1.1090000000000002,36389,0,35,0.0,722.0956414541553,False,0.10152108085984711,0,0.2,52263,37,200,1.0,10184.647588904085,False,0.23816082279757453,0,0.49700000000000005,46012,13,339,1.0,16237.2923827669,False,0.16854793928250436,11,7.132000000000002,36829,467,0,0.0,21998.71060742156,False,-0.25585618683256145,9,7.328000000000001,23313,566,0,0.0,26662.248830408145,False,-0.4298675273411219,0.3875,275997,0.0,0.0,8,0,0,18,8,8.0,8,26,53,420.0,138.0,26,20,53,426,6.2346401599934325,521.677178095968
82,53,0,0,0,9.999999999999998,9,10.0,20.419793927595784,50,23.64,21.432481084250288,28,25.785714285714285,46.88166038029688,37,46.270270270270274,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,21,3.0920000000000014,31294,19,10,1.0,394.19793927595776,False,0.38319053760433874,0,4.0520000000000005,26942,13,21,1.0,715.5394238280012,False,-0.1817351643463118,0,1.1090000000000002,36349,17,27,1.0,925.8134860438861,False,0.10337519836411425,0,0.2,53656,32,179,1.0,9077.656602769152,False,0.25628366689084425,0,0.4970000000000001,45609,26,343,1.0,16637.654018632336,False,0.16416957039302657,8,7.2010000000000005,35416,497,0,0.0,23300.185209007548,False,-0.2677159521960422,12,7.439000000000003,22680,573,0,0.0,26863.191397910112,False,-0.4381529460433611,0.625,275086,0.0,0.0,16,0,0,25,11,10.666666666666666,7,32,57,520.0,141.0,32,21,57,3078,6.586506650026422,528.2636847459944
83,57,0,0,0,9.999999999999998,11,10.0,20.419793927595784,0,,21.545238986332723,38,22.026315789473685,45.184619457213174,12,27.666666666666668,43.99999999999999,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.071000000000001,31184,20,20,1.0,608.3958785519156,False,0.3830631150031166,0,4.052000000000001,27167,3,11,1.0,298.2570106324473,False,-0.18124483693564053,0,1.1090000000000002,36961,7,19,1.0,552.2980982334923,False,0.11612112367343314,0,0.2,53154,50,184,1.0,9391.23192944386,False,0.24883137889864498,0,0.4970000000000001,45606,26,346,1.0,16194.054545840409,False,0.15931669522527048,13,7.323000000000001,34821,509,0,0.0,22998.971303721504,False,-0.2793165769162672,7,7.497000000000002,22602,573,0,0.0,25890.78694898315,False,-0.44693116122646254,0.625,274635,0.0,0.0,12,0,0,24,8,8.0,11,35,55,505.0,239.0,35,22,55,1279,7.2011518710060045,535.4648366170004
84,55,0,0,0,10.0,11,10.0,20.45448268876651,2,24.0,20.566267464330398,20,11.75,45.38524031769049,9,48.111111111111114,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.071000000000001,31122,21,28,1.0,782.7255152854623,False,0.38416843491205394,4,4.092000000000001,27243,0,3,0.3,61.6988023929912,False,-0.18251208221093745,0,1.1090000000000002,36968,0,23,0.9,473.02415167959913,False,0.11514288510744829,0,0.2,53139,60,189,1.0,9811.786467903326,False,0.2530469363804516,0,0.4970000000000001,45819,16,352,1.0,16304.664871256338,False,0.16510874588494195,10,7.41,34439,514,0,0.0,23328.01352329291,False,-0.2827002510907154,10,7.590000000000002,22221,577,0,0.0,26187.28366330741,False,-0.45055245854941106,0.525,274091,0.0,0.0,11,0,0,24,10,9.8,3,27,54,376.0,188.0,27,28,54,766,6.564081706979778,542.0289183239802
85,54,0,0,0,10.0,11,10.0,20.601689493948804,31,21.483870967741936,20.385797547625266,35,19.457142857142856,43.75353510494862,13,28.923076923076923,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,3,3.101000000000001,31621,22,10,1.0,426.01689493948805,False,0.3982522267962289,27,4.358000000000001,26245,21,10,1.0,636.4934548491775,False,-0.20381120620374096,0,1.1090000000000002,37028,0,18,0.0,366.9443558572548,False,0.11535150250063322,0,0.2,52859,65,199,1.0,10032.030326480417,False,0.249379685323494,0,0.49700000000000005,45794,26,349,1.0,15800.014487865325,False,0.1591219749138152,12,7.5200000000000005,33842,527,0,0.0,23058.113000307923,False,-0.2940883963693314,8,7.660000000000003,22103,577,0,0.0,25245.789755555354,False,-0.45971255616234385,0.5,272632,0.0,0.0,11,0,0,20,13,12.4,9,29,65,442.0,140.0,29,25,65,1205,5.898433751950506,547.9273520759307
86,65,0,0,0,10.0,12,10.0,20.762265640338722,14,23.0,20.554611005781233,15,22.733333333333334,43.90759084950973,2,53.0,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,4,3.138000000000001,31747,24,10,1.0,447.6226564033872,False,0.40426105012525554,5,4.381,26134,25,10,1.0,724.6027510662805,False,-0.20581778090899674,0,1.1090000000000002,37028,0,18,0.0,369.9829981040622,False,0.11539704160453298,0,0.2,52859,55,209,1.0,10307.190092865501,False,0.2523496976973155,0,0.4970000000000001,45559,31,357,1.0,16312.202874454193,False,0.15957734683045344,11,7.618,33653,527,0,0.0,23139.300377691627,False,-0.29639739565842865,9,7.742000000000002,21858,579,0,0.0,25422.495101866134,False,-0.46214977438530846,0.5,271978,0.0,0.0,6,0,0,29,11,9.642857142857142,8,37,59,546.0,152.0,37,28,59,259,10.46177204203559,558.3891241179663
87,59,0,0,0,10.0,14,10.0,20.798546244022962,19,21.157894736842106,20.482299570233977,24,19.916666666666668,42.43923985356985,6,16.0,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,9,3.2240000000000006,31818,28,10,1.0,487.98546244022964,False,0.40826603115123267,4,4.416000000000001,26016,29,10,1.0,807.9808367790057,False,-0.208105073932515,0,1.1090000000000002,37118,0,13,0.5,266.2698944130417,False,0.1165403275246986,0,0.2,52689,55,219,1.0,10420.720004294666,False,0.24990523070930926,0,0.4970000000000001,45347,35,361,1.0,16037.446072096905,False,0.15203512371928532,11,7.7170000000000005,33369,533,0,0.0,22620.11484195273,False,-0.30485495587608535,9,7.823000000000002,21719,579,0,0.0,24572.319875216945,False,-0.4709262063757959,0.5625,271216,0.0,0.0,9,0,0,24,11,9.571428571428571,4,28,69,439.0,198.0,28,31,69,406,6.061726656975225,564.4508507749415
88,69,0,0,0,10.0,9,10.0,20.61500464494845,15,18.333333333333332,19.360291661037632,30,12.233333333333333,43.114584255018535,6,54.666666666666664,43.99999999999999,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,5,3.2650000000000006,31908,27,10,1.0,476.1500464494845,False,0.4119591963466746,19,4.602000000000001,25426,34,10,1.0,894.5130745386236,False,-0.22449250555197933,0,1.1090000000000002,37151,0,12,0.0,232.32349993245157,False,0.11702070407236233,0,0.2,52531,69,227,1.0,11122.870750500804,False,0.2540732546521254,0,0.4970000000000001,45466,31,367,1.0,16423.22146308397,False,0.15876801441059488,7,7.776000000000001,33278,533,0,0.0,22980.07340792488,False,-0.303470559893541,13,7.944000000000002,21142,585,0,0.0,25222.031789185843,False,-0.47484922293042303,0.5,270042,0.0,0.0,10,0,0,28,13,13.0,6,34,60,527.0,213.0,34,35,60,796,6.612335091049317,571.0631858659908
89,60,0,0,0,10.000000000000002,7,10.0,20.440674526691346,15,18.333333333333332,18.72526506257956,18,11.722222222222221,44.27311354733952,10,55.6,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,5,3.310000000000001,32018,24,10,1.0,444.4067452669135,False,0.4160936167537864,8,4.663000000000001,25134,39,10,1.0,984.4389571667581,False,-0.23189702728821215,0,1.1090000000000002,37151,0,12,0.0,224.70318075095471,False,0.11690650092544058,0,0.2,52698,68,232,1.0,11544.68036723818,False,0.2622312929563951,0,0.49700000000000005,45644,30,372,1.0,17031.35619148769,False,0.1691746669201875,10,7.8690000000000015,33073,534,0,0.0,23641.842634279303,False,-0.3015119674336089,10,8.031000000000002,20466,594,0,0.0,26298.229447119676,False,-0.47699477660044126,0.5,269324,0.0,0.0,9,0,0,23,12,11.75,4,27,60,400.0,185.0,27,33,60,964,6.125193523010239,577.188379389001
90,60,0,0,0,10.0,9,10.0,20.440674526691346,0,,19.134643555303256,24,22.458333333333332,44.35777100486283,5,46.0,43.99999999999998,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.3050000000000006,31928,23,20,1.0,638.8134905338269,False,0.4164100120906099,13,4.785000000000001,25302,29,10,1.0,784.1259968270815,False,-0.2298635315045547,0,1.1090000000000002,37184,0,11,0.0,210.48107910833582,False,0.11768247878051029,0,0.2,52422,81,237,1.0,12062.697856132056,False,0.26186449340642937,0,0.4970000000000001,45611,21,382,1.0,17346.49603851897,False,0.1718638261610751,8,7.939,32723,539,0,0.0,23908.83857162107,False,-0.3048804430194555,12,8.141000000000002,20253,594,0,0.0,26348.515976888524,False,-0.4799175705437079,0.5,268563,0.0,0.0,6,0,0,17,10,9.565217391304348,6,23,55,365.0,152.0,23,37,55,353,5.6543633679975756,582.8427427569986
91,55,0,0,0,10.0,10,10.0,20.754431112051776,14,24.714285714285715,19.204682090122645,1,33.0,44.88800532245826,6,53.0,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.3050000000000006,32174,23,16,1.0,562.0708977928284,False,0.4255297337768004,0,4.772000000000001,25052,29,20,1.0,985.9721440519544,False,-0.234331862481612,0,1.1090000000000002,37121,0,14,0.4,268.86554926171704,False,0.11666914769747491,0,0.2,52422,71,247,1.0,12450.8697430459,False,0.26605433308557197,0,0.4970000000000001,45896,12,386,1.0,17557.22623955036,False,0.18029085162392725,6,7.9910000000000005,32650,539,0,0.0,24194.634868805002,False,-0.30379292339858877,14,8.269000000000002,19652,600,0,0.0,26932.803193474956,False,-0.4847229537015935,0.55,268107,0.0,0.0,11,0,0,16,9,9.0,5,21,55,338.0,126.0,21,34,55,797,4.801649183966219,587.6443919409649
92,55,0,0,0,10.0,9,10.0,20.77323271781051,1,24.0,19.699733667473357,14,26.0,44.84027028029874,5,44.0,43.999999999999986,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.3050000000000006,32108,22,25,1.0,739.3308179452628,False,0.4265237145417768,0,4.772000000000001,25112,19,25,1.0,887.1847633252337,False,-0.23401395612916656,0,1.1090000000000002,37401,0,6,0.1,118.19840200484015,False,0.12280368075420137,0,0.2,52549,67,252,1.0,12619.630266355998,False,0.2706175146941691,0,0.4970000000000001,45625,10,396,1.0,17953.744367673033,False,0.17872055315580848,11,8.095,32237,544,0,0.0,24393.107032482512,False,-0.30867466095808105,9,8.345000000000002,19511,600,0,0.0,26904.162168179242,False,-0.4871395285098,0.5125,267683,0.0,0.0,10,0,0,22,9,9.0,4,26,59,373.0,142.0,26,29,59,698,4.976162848994136,592.620554789959
93,59,0,0,0,10.0,15,10.0,20.932492674836883,11,23.181818181818183,18.84981647465808,20,11.5,42.84625936575448,7,19.0,43.99999999999999,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.3050000000000006,32213,27,24,1.0,772.3798241960852,False,0.43186146229622,0,4.772000000000001,25087,20,15,1.0,701.3971006166089,False,-0.2375476261035187,0,1.1090000000000002,37401,0,6,0.0,113.09889884794848,False,0.12272725622467931,0,0.2,52549,57,262,1.0,12300.159492883184,False,0.26716921931743615,0,0.49700000000000005,45528,20,399,1.0,17472.6538164292,False,0.17143377821416142,11,8.194,31954,550,0,0.0,23565.44265116496,False,-0.3195164170712044,9,8.426000000000002,19335,601,0,0.0,25750.60187881844,False,-0.49885175829027395,0.5,267207,0.0,0.0,14,0,0,22,9,9.0,3,25,58,381.0,283.0,25,34,58,768,5.515672340989113,598.1362271309481
94,58,0,0,0,10.0,7,10.0,21.500163441686887,38,23.736842105263158,18.382676115059514,16,13.3125,42.06503260915952,12,36.75,43.99999999999999,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,14,3.4450000000000007,32779,24,10,1.0,455.00163441686885,False,0.4497518696889548,0,4.772000000000001,25267,10,10,1.0,398.828395567464,False,-0.23668692270528036,0,1.1090000000000002,36532,28,15,1.0,877.7447180931256,False,0.10813992623704582,0,0.2,52681,58,267,1.0,12297.558921319043,False,0.26999070571119144,0,0.4970000000000001,45624,15,402,1.0,17185.88325060802,False,0.17041084613051855,11,8.293,31675,556,0,0.0,23388.158130692696,False,-0.32523642796592117,9,8.507000000000003,18849,607,0,0.0,25533.47479375983,False,-0.5081023540696729,0.625,266547,0.0,0.0,12,0,0,21,10,10.0,3,24,46,394.0,223.0,24,34,46,1276,5.06793480401393,603.204161934962
95,46,0,0,0,10.0,9,10.0,21.500163441686887,0,,18.320559744761603,5,16.2,42.59240614318801,6,50.0,43.99999999999999,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.431000000000001,32689,23,20,1.0,660.0032688337377,False,0.45030094586097724,0,4.772000000000001,25315,0,16,1.0,293.12895591618565,False,-0.23683228492767155,0,1.1090000000000002,36565,18,24,1.0,826.6963758246425,False,0.1083640016758781,0,0.2,52648,49,277,1.0,12695.803929156396,False,0.27357688328860813,0,0.4970000000000001,45876,9,406,1.0,17457.401931837187,False,0.17878161962564154,11,8.392000000000001,31488,556,0,0.0,23681.377815612534,False,-0.3258648435920796,9,8.588000000000001,18424,613,0,0.0,26109.14496577425,False,-0.510236452586823,0.625,266145,0.0,0.0,8,0,0,14,8,8.0,7,21,35,318.0,91.0,21,25,35,471,3.4561121159931645,606.6602740509552
96,35,0,0,0,10.0,9,10.0,21.500163441686887,0,,18.126824037560773,5,12.0,41.675931968182304,14,36.357142857142854,44.0,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.431000000000001,32599,22,30,1.0,865.0049032506066,False,0.4508500220329997,0,4.772000000000001,25375,0,11,0.0,199.3950644131685,False,-0.236438643640962,0,1.1090000000000002,36565,8,34,1.0,788.3133248105614,False,0.10778876786875519,0,0.2,52893,39,279,1.0,12334.531156587735,False,0.2749663359085955,0,0.4970000000000001,46080,4,410,1.0,17159.63940310499,False,0.17997149799349121,10,8.481000000000002,30974,567,0,0.0,23630.253425959367,False,-0.3342596936041622,10,8.679000000000002,18092,616,0,0.0,25672.3740924003,False,-0.5187996974437142,0.5,265718,0.0,0.0,7,0,0,13,10,10.0,1,14,22,206.0,81.0,14,21,22,659,2.2895313479821198,608.9498053989373
97,22,0,0,0,10.0,0,,21.500163441686887,0,,17.925032765315745,5,12.0,42.35909266575249,4,57.0,44.00000000000001,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.431000000000001,32599,12,40,1.0,980.0065376674754,False,0.45337564320436324,0,4.772000000000001,25435,0,6,0.0,107.55019659189446,False,-0.23601669219506796,0,1.1090000000000002,36565,0,42,0.8,752.8513761432613,False,0.10725731163479386,0,0.2,53061,34,285,1.0,12681.792523760196,False,0.28234130479200614,0,0.49700000000000005,46080,0,414,0.4,17536.66436362153,False,0.18404102026662275,14,8.611,30690,567,0,0.0,24017.605541481662,False,-0.3356650106461371,6,8.729000000000001,17788,620,0,0.0,26262.637452766547,False,-0.5189376763744765,0.4,265358,0.0,0.0,2,0,0,3,9,9.0,2,5,14,78.0,68.0,5,17,14,288,1.686466348997783,610.6362717479351
98,14,0,0,0,10.0,0,,21.557979384769737,4,24.0,17.75650429400483,4,12.0,43.458626205971434,7,56.142857142857146,44.00000000000001,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.431000000000001,32695,2,46,1.0,1011.6670516994079,False,0.45828758843280637,0,4.772000000000001,25435,0,4,0.2,71.02601717601932,False,-0.2365640677220871,0,1.1090000000000002,36517,0,44,0.2,781.2861889362125,False,0.10624473501987547,0,0.2,53167,24,293,1.0,13159.533581405745,False,0.2897862139909521,0,0.4970000000000001,46319,0,413,0.4,17948.412623066204,False,0.19364476203037592,9,8.687000000000001,30554,567,0,0.0,24641.041058785802,False,-0.33293108257910936,11,8.833,17205,627,0,0.0,27248.55863114409,False,-0.5203385664964753,0.35,265032,0.0,0.0,7,0,0,2,9,9.0,0,2,8,36.0,36.0,2,12,8,537,1.1158709049923345,611.7521426529274
99,8,0,0,0,10.0,0,,21.557979384769737,0,,17.75650429400483,0,,43.72997439621043,9,46.111111111111114,44.000000000000014,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.431000000000001,32695,0,48,0.2,1034.7830104689474,False,0.4587952521295944,0,4.772000000000001,25435,0,4,0.0,71.02601717601932,False,-0.2365640677220871,0,1.1090000000000002,36517,0,44,0.0,781.2861889362125,False,0.10624473501987547,0,0.2,53431,14,297,1.0,13236.393455790567,False,0.2963149348681061,0,0.4970000000000001,46470,0,410,0.0,17929.289502446278,False,0.19669807117896376,7,8.748000000000001,30167,574,0,0.0,25101.005303424787,False,-0.3353740660664293,13,8.952000000000002,16847,629,0,0.0,27506.15389521636,False,-0.5239046419552817,0.15,264702,0.0,0.0,4,0,0,0,8,8.0,0,0,4,0.0,24.0,0,8,4,415,0.700404533999972,612.4525471869274
100,4,0,0,0,10.0,0,,21.557979384769737,0,,17.75650429400483,0,,44.83488632961237,9,54.55555555555556,44.000000000000014,20,44.0,0,0.2,23140,0,0,0.0,0.0,False,0.016383361883427768,0,3.431000000000001,32695,0,48,0.0,1034.7830104689474,False,0.4587952521295944,0,4.772000000000001,25435,0,4,0.0,71.02601717601932,False,-0.2365640677220871,0,1.1090000000000002,36517,0,44,0.0,781.2861889362125,False,0.10624473501987547,0,0.2,53758,4,301,1.0,13566.326802389343,False,0.3069352891909996,0,0.4970000000000001,46634,0,407,0.0,18247.798736152232,False,0.20367634583416702,11,8.851,29884,576,0,0.0,25824.894525856722,False,-0.33414579585629484,9,9.029000000000002,16312,636,0,0.0,28514.987705633466,False,-0.5243804730941961,0.125,264375,0.0,0.0,7,0,0,0,8,8.0,0,0,0,0.0,12.0,0,4,0,491,0.48856269899988547,612.9411098859273
