index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
78,11,0,0,0,10.0,9,10.0,15.079309958609606,37,16.08108108108108,23.474972899853206,6,14.166666666666666,31.781516361960254,24,41.0,38.0,13,38.0,8,2.3950000000000005,22995,24,10,1.0,390.79309958609605,False,0.31509564192996753,0,8.336,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15647,976,214,1.0,19741.05072017156,False,0.046057446916691794,0,7.958000000000001,-30327.5,189,0,0.0,2849.9895821772157,True,-2.184820251246675,0,0.2,33822,0,266,0.6,8453.883352281428,False,0.17427756546326498,0,7.778000000000001,-35556.22222222222,709,0,0.0,16643.755785995923,True,-1.8405142994020203,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,13,7.0980000000000025,7054,1309,0,0.0,41602.00491780597,False,-0.3934279330407433,0.325,125555,0.0,0.3,11,0,0,4,14,8292.568055555555,1,5,12,75.0,48.0,5,6,12,1467,0.8256586082279682,151.5756954215467
79,12,0,0,0,10.0,9,10.0,15.079309958609606,0,,23.474972899853206,0,,31.781516361960254,0,,38.0,9,38.0,0,2.3870000000000005,22905,23,20,1.0,531.5861991721921,False,0.3139839571048029,0,8.336000000000002,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15647,966,224,1.0,19825.007349583997,False,0.04777829280937929,0,7.958000000000002,-30327.5,189,0,0.0,2849.9895821772157,True,-2.184820251246675,0,0.2,33822,0,266,0.0,8453.883352281428,False,0.17427756546326498,0,7.778000000000001,-35556.22222222222,709,0,0.0,16643.755785995923,True,-1.8405142994020203,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,9,7.175000000000002,6933,1309,0,0.0,41602.00491780597,False,-0.39606283570177725,0.25,125344,0.0,0.3,5,0,0,5,9,5366.259722222223,2,7,15,96.0,61.0,7,5,15,90,0.9964946173131466,152.57219003885984
80,15,0,0,0,10.0,10,10.0,15.079309958609606,0,,24.329931339646492,20,29.05,33.27388545117344,23,40.0,38.0,10,38.0,0,2.3870000000000005,22805,23,30,1.0,682.3792987582882,False,0.31258872912437013,0,8.336,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,16228,956,214,1.0,19622.42562711513,False,0.06744333908164163,0,7.958000000000002,-30327.5,189,0,0.0,2849.9895821772157,True,-2.184820251246675,0,0.2,34161,10,253,1.0,8661.592332543345,False,0.18794507025096197,0,7.778000000000002,-35556.22222222222,709,0,0.0,17249.921319809364,True,-1.8311604704128615,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,10,7.266000000000002,5877,1332,0,0.0,44320.81542096302,False,-0.38945586624098444,0.375,125108,0.0,0.3,8,0,0,4,8,4293.807777777778,5,9,17,153.0,63.0,9,6,17,1601,1.0195902166888118,153.59178025554866
81,17,0,0,0,9.999999999999998,11,10.0,15.52189506133494,17,20.0,24.329931339646492,0,,33.59852575875381,5,41.0,38.0,12,38.0,0,2.3870000000000005,23035,24,23,1.0,597.0035864107035,False,0.3232109443804782,0,8.336000000000002,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,15888,963,224,1.0,20397.489564146363,False,0.0693918497201436,0,7.958000000000001,-30327.5,189,0,0.0,2933.6381665923036,True,-2.1831057193040846,0,0.2,34366,0,258,1.0,8668.419645758482,False,0.1943771934719844,0,7.778000000000001,-35556.22222222222,709,0,0.0,17249.921319809364,True,-1.8311604704128615,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,12,7.376000000000002,5481,1337,0,0.0,44921.228939453846,False,-0.39154186512506156,0.375,124807,0.0,0.3,6,0,0,6,10,6503.648148148148,3,9,16,117.0,70.0,9,8,16,655,1.071615464054048,154.6633957196027
82,16,0,0,0,10.0,11,10.0,15.278560290057415,5,7.0,24.377830669528052,1,30.0,34.01787686534892,5,43.0,38.0,10,38.0,0,2.3870000000000005,22960,25,28,1.0,677.7996881216077,False,0.321248715212703,0,8.336,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15883,958,233,1.0,20316.89530387504,False,0.06753495334662295,0,7.958000000000001,-30327.5,189,0,0.0,2887.6478948208514,True,-2.184048374706468,0,0.2,34551,0,254,0.1,8640.540723798626,False,0.19965651385406183,0,7.778000000000002,-35556.22222222222,709,0,0.0,17283.88194469539,True,-1.8306364190443345,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,10,7.464000000000002,5134,1342,0,0.0,45651.99075329825,False,-0.39114160148405724,0.2625,124565,0.0,0.3,7,0,0,5,8,6501.648148148148,4,9,17,136.0,81.0,9,7,17,390,0.9114719396457076,155.5748676592484
83,17,0,0,0,9.999999999999998,11,10.0,15.663768856005724,14,20.0,24.377830669528052,0,,34.01787686534892,0,,38.0,13,38.0,0,2.3870000000000005,23130,26,24,1.0,635.9304525441373,False,0.3297020089753924,0,8.336000000000002,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,15603,962,243,1.0,20992.358492172825,False,0.0699015842455691,0,7.958000000000001,-30327.5,189,0,0.0,2960.452313785082,True,-2.182556113925861,0,0.2,34551,0,254,0.0,8640.540723798626,False,0.19965651385406183,0,7.778000000000002,-35556.22222222222,709,0,0.0,17283.88194469539,True,-1.8306364190443345,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,13,7.584000000000002,4919,1342,0,0.0,45651.99075329825,False,-0.3958234533197787,0.25,124240,0.0,0.3,7,0,0,3,9,4229.871296296296,5,8,16,121.0,72.0,8,9,16,390,0.8646999122574925,156.4395675715059
84,16,0,0,0,9.999999999999998,6,10.0,16.05355258597462,15,20.066666666666666,25.138906929435727,21,29.0,33.56535091959464,10,29.0,38.0,15,38.0,0,2.3870000000000005,23371,22,19,1.0,525.0174991335177,False,0.3402239281823045,0,8.336,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,15911,967,232,1.0,21356.011758266548,False,0.08998138391134189,0,7.958000000000001,-30327.5,189,0,0.0,3034.1214387492037,True,-2.1810461294017136,0,0.2,34232,11,254,1.0,8802.127109800833,False,0.19230490571262313,0,7.778000000000002,-35556.22222222222,709,0,0.0,17823.48501296993,True,-1.822309725194039,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,15,7.721000000000001,4354,1352,0,0.0,45380.35444329196,False,-0.4110845080430735,0.375,123905,0.0,0.3,7,0,0,4,13,8941.766203703704,3,7,17,126.0,71.0,7,9,17,1260,0.9098896868526936,157.3494572583586
85,17,0,0,0,9.999999999999998,11,10.0,15.79787217878105,5,8.0,25.138906929435727,0,,35.65566950119603,25,44.0,38.0,8,38.0,0,2.3870000000000005,23301,23,24,1.0,609.1489322907452,False,0.33863981321001313,0,8.336000000000002,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,15871,962,242,1.0,21281.168512910815,False,0.08680758614640517,0,7.958000000000001,-30327.5,189,0,0.0,2985.7978417896184,True,-2.1820366106052798,0,0.2,35332,1,239,1.0,8546.843917715287,False,0.22231411514281973,0,7.778000000000001,-35556.22222222222,709,0,0.0,17823.48501296993,True,-1.822309725194039,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,8,7.786000000000002,3152,1377,0,0.0,49097.85690314693,False,-0.39678305710610456,0.375,123693,0.0,0.3,7,0,0,7,8,3579.5064814814814,2,9,10,120.0,88.0,9,8,10,1250,1.5680201603099704,158.91747741866857
86,10,0,0,0,9.999999999999998,13,10.0,15.79787217878105,0,,25.180891261221518,1,30.0,35.65566950119603,0,,38.0,7,38.0,0,2.3870000000000005,23171,26,34,1.0,797.1276540785557,False,0.33659769916293963,0,8.336,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,15901,952,251,1.0,21359.97802076616,False,0.08965274290329918,0,7.958000000000001,-30327.5,189,0,0.0,2985.7978417896184,True,-2.1820366106052798,0,0.2,35302,0,241,0.2,8593.016349788244,False,0.2221007399201939,0,7.778000000000001,-35556.22222222222,709,0,0.0,17853.251904206056,True,-1.8218503879426946,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,7,7.8480000000000025,3067,1377,0,0.0,49097.85690314693,False,-0.3986340217853433,0.275,123478,0.0,0.3,7,0,0,3,8,5527.600925925926,2,5,14,90.0,75.0,5,5,14,160,0.6676375390961766,159.58511495776474
87,14,0,0,0,9.999999999999998,10,10.0,15.683932953342785,28,15.107142857142858,23.93480533433155,33,20.0,35.65566950119603,0,,38.0,11,38.0,0,2.3870000000000005,23494,26,16,1.0,510.9429272534845,False,0.34680001494991164,0,8.336000000000002,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,16138,970,228,1.0,20670.550580970095,False,0.0852371603871874,0,7.958000000000002,-30327.5,189,0,0.0,2964.263328181786,True,-2.182478000160249,0,0.2,34642,23,251,1.0,9500.07356748983,False,0.21572855946376507,0,7.778000000000001,-35556.22222222222,709,0,0.0,16969.77698204107,True,-1.8354834186532214,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,11,7.951000000000002,2900,1377,0,0.0,49097.85690314693,False,-0.4022706229786711,0.375,123211,0.0,0.3,8,0,0,8,10,5529.600925925926,1,9,12,162.0,60.0,9,5,12,1183,1.0004824455827475,160.5855974033475
88,12,0,0,0,9.999999999999996,10,10.0,15.640966979180106,4,14.0,23.98352776891875,1,30.0,36.02810755119323,6,43.0,38.0,11,38.0,0,2.3870000000000005,23450,26,22,1.0,604.1012735419622,False,0.3469462763281718,0,8.336,-19480.944444444445,631,0,0.0,6309.999999999998,True,-1.9258219601023276,0,0.6410000000000001,16112,964,237,1.0,20761.988249163365,False,0.08604550809960157,0,7.958000000000002,-30327.5,189,0,0.0,2956.14275906504,True,-2.1826444461944527,0,0.2,34870,14,255,1.0,9522.936814319135,False,0.22311796824762575,0,7.778000000000002,-35556.22222222222,709,0,0.0,17004.321188163394,True,-1.8349503619573027,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,11,8.05,2471,1383,0,0.0,49826.872743300235,False,-0.40367500606136236,0.375,122940,0.0,0.3,8,0,0,4,9,4067.5300925925926,1,5,9,45.0,36.0,5,7,9,444,0.8063399121165276,161.39193731546402
89,9,0,0,0,9.999999999999996,14,10.0,15.345229967873161,5,7.0,23.442158424219276,6,13.333333333333334,36.02810755119323,0,,38.0,12,38.0,0,2.3870000000000005,23345,30,27,1.0,714.3212091325752,False,0.3441170808986213,0,8.336000000000002,-19480.944444444445,631,0,0.0,6309.999999999998,True,-1.9258219601023276,0,0.6410000000000001,16157,959,241,1.0,20365.635719427206,False,0.07976624824602783,0,7.958000000000001,-30327.5,189,0,0.0,2900.2484639280274,True,-2.183790102813642,0,0.2,34790,10,265,1.0,9781.8700853084,False,0.22464462201883217,0,7.778000000000001,-35556.22222222222,709,0,0.0,16620.490322771468,True,-1.8408733121670418,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,12,8.159,2291,1383,0,0.0,49826.872743300235,False,-0.4075946959703384,0.375,122620,0.0,0.3,9,0,0,0,8,4391.2125,3,3,9,54.0,33.0,3,6,9,255,0.6674401992931962,162.05937751475722
90,9,0,0,0,9.999999999999998,9,10.0,15.849190258996114,15,20.266666666666666,23.442158424219276,0,,34.38935304105472,9,15.0,38.0,11,38.0,0,2.3870000000000005,23559,29,22,1.0,638.6821856979145,False,0.35410803520749445,0,8.336,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,15853,964,251,1.0,21162.601174151292,False,0.08363944359578773,0,7.958000000000001,-30327.5,189,0,0.0,2995.4969589502653,True,-2.181837809318884,0,0.2,34925,0,266,1.0,9147.567908920555,False,0.2190230218647082,0,7.778000000000002,-35556.22222222222,709,0,0.0,16620.490322771468,True,-1.8408733121670418,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,11,8.257000000000001,1984,1392,0,0.0,47869.97943314817,False,-0.43558665309494177,0.375,122358,0.0,0.3,9,0,0,3,11,6244.902222222223,1,4,11,57.0,30.0,4,5,11,529,0.6663672290742397,162.72574474383146
91,11,0,0,0,9.999999999999998,9,10.0,15.574501137204951,23,14.0,24.689596001607434,21,31.0,35.022020896247184,11,41.0,38.0,10,38.0,1,2.3970000000000007,23774,28,10,1.0,435.7450113720495,False,0.3605462462110709,0,8.336000000000002,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,16182,977,240,1.0,21141.79065143502,False,0.09669981658266413,0,7.958000000000001,-30327.5,189,0,0.0,2943.5807149317357,True,-2.1829019284469187,0,0.2,34725,11,265,1.0,9552.421093523186,False,0.21909791206597096,0,7.778000000000002,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,10,8.346,1391,1403,0,0.0,49135.8953174348,False,-0.4347165267471495,0.375,122109,0.0,0.3,9,0,0,1,11,5205.251851851851,3,4,11,57.0,21.0,4,7,11,1472,0.7072537438943982,163.43299848772585
92,11,0,0,0,9.999999999999998,12,10.0,15.312137366356028,5,8.0,24.689596001607434,0,,35.022020896247184,0,,38.0,12,38.0,0,2.396000000000001,23694,30,15,1.0,529.6820604953404,False,0.35867307645727964,0,8.336,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,16142,972,250,1.0,21055.796520499916,False,0.09329746086127573,0,7.958000000000001,-30327.5,189,0,0.0,2893.9939622412894,True,-2.1839183003557987,0,0.2,34725,1,275,1.0,9655.745342469583,False,0.22069232366010716,0,7.778000000000002,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,12,8.456,1209,1403,0,0.0,49135.8953174348,False,-0.43867976876622533,0.375,121807,0.0,0.3,6,0,0,1,8,5365.259722222222,3,4,13,72.0,36.0,4,7,13,160,0.641327615827322,164.07432610355318
93,13,0,0,0,9.999999999999998,12,10.0,15.041148875338655,5,8.0,24.689596001607434,0,,34.4632458478449,19,31.42105263157895,38.0,3,38.0,0,2.3960000000000004,23614,32,20,1.0,620.822977506773,False,0.35672062429133417,0,8.336000000000002,-19480.944444444445,631,0,0.0,6309.999999999999,True,-1.9258219601023276,0,0.6410000000000001,16102,967,260,1.0,20964.08592287041,False,0.08977793561675836,0,7.958000000000001,-30327.5,189,0,0.0,2842.777137439006,True,-2.1849680835976266,0,0.2,35322,0,257,0.1,8857.05418289614,False,0.22679239218097869,0,7.778000000000001,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,3,8.474,587,1422,0,0.0,49006.73559563545,False,-0.4536307696133068,0.2625,121662,0.0,0.3,9,0,0,4,5,2277.776851851852,1,5,6,60.0,39.0,5,8,6,757,0.6131766876205802,164.68750279117376
94,6,0,0,0,10.0,9,10.0,15.585649798980207,22,18.59090909090909,24.689596001607434,0,,34.800774234701485,6,41.0,38.0,8,38.0,2,2.4160000000000004,23899,31,10,1.0,465.85649798980205,False,0.36848861568531815,0,8.336,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15693,979,270,1.0,21924.54207363563,False,0.0926978370426259,0,7.958000000000001,-30327.5,189,0,0.0,2945.6878120072593,True,-2.1828587396079513,0,0.2,35568,0,251,0.0,8734.994332910073,False,0.23250099273054253,0,7.778000000000001,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,8,8.551000000000002,243,1428,0,0.0,49695.50560715372,False,-0.4536223857067014,0.25,121440,0.0,0.3,6,0,0,1,10,6016.024537037037,0,1,5,18.0,30.0,1,5,5,710,0.26938849966973066,164.9568912908435
95,5,0,0,0,10.0,11,10.0,15.265485583219188,5,7.0,24.689596001607434,0,,34.800774234701485,0,,38.0,12,38.0,0,2.4140000000000006,23824,32,15,1.0,548.9822837482878,False,0.3665924431141059,0,8.336000000000002,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15658,974,280,1.0,21781.66983850557,False,0.0883346281566281,0,7.958000000000002,-30327.5,189,0,0.0,2885.176775228427,True,-2.184099024857989,0,0.2,35568,0,251,0.0,8734.994332910073,False,0.23250099273054253,0,7.778000000000001,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,12,8.663,55,1428,0,0.0,49695.50560715372,False,-0.4577162840560764,0.25,121142,0.0,0.3,6,0,0,0,10,6503.648148148148,1,1,3,18.0,27.0,1,4,3,145,0.2615647651255131,165.218456055969
96,3,0,0,0,10.0,0,,15.265485583219188,0,,24.689596001607434,0,,33.8972833567958,5,15.0,38.0,9,38.0,0,2.4140000000000006,23824,22,25,1.0,601.6371395804797,False,0.36808543551039136,0,8.336,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15658,964,290,1.0,21875.910942689454,False,0.09026627331904274,0,7.958000000000002,-30327.5,189,0,0.0,2885.176775228427,True,-2.184099024857989,0,0.2,35643,0,246,0.0,8338.731705771768,False,0.2287008781212853,0,7.778000000000002,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,9,8.741000000000001,-157,1433,0,0.0,48574.807050288386,False,-0.4745350044609513,0.25,121005,0.0,0.3,0,0,0,0,5,4.266666666666667,0,0,3,0.0,9.0,0,3,3,0,0.16005750186741352,165.3785135578364
97,3,0,0,0,10.0,0,,15.265485583219188,0,,24.689596001607434,0,,33.97861850419691,1,42.0,38.0,10,38.0,0,2.4140000000000006,23824,12,35,1.0,654.2919954126716,False,0.3695784279066766,0,8.336000000000002,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15658,954,300,1.0,21970.152046873336,False,0.09219791848145724,0,7.958000000000001,-30327.5,189,0,0.0,2885.176775228427,True,-2.184099024857989,0,0.2,35685,0,245,0.0,8324.761533528243,False,0.22978151863354493,0,7.778000000000001,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,10,8.832,-610,1434,0,0.0,48725.338935018364,False,-0.482760562094221,0.25,120594,0.0,0.3,0,0,0,0,6,10.023809523809524,0,0,2,0.0,9.0,0,3,2,0,0.15760674886405468,165.53612030670047
98,2,0,0,0,10.0,0,,15.265485583219188,0,,24.689596001607434,0,,33.97861850419691,0,,38.0,8,38.0,0,2.4140000000000006,23824,2,45,1.0,706.9468512448635,False,0.37107142030296203,0,8.336,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15658,944,310,1.0,22064.39315105722,False,0.09412956364387175,0,7.958000000000001,-30327.5,189,0,0.0,2885.176775228427,True,-2.184099024857989,0,0.2,35685,0,245,0.0,8324.761533528243,False,0.22978151863354493,0,7.778000000000002,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,8,8.902000000000001,-752,1434,0,0.0,48725.338935018364,False,-0.48585276191130217,0.25,120452,0.0,0.3,0,0,0,0,3,3.0,0,0,1,0.0,6.0,0,2,1,0,0.14909548871219158,165.68521579541266
99,1,0,0,0,10.0,0,,15.265485583219188,0,,24.689596001607434,0,,34.75584690923403,11,41.09090909090909,38.0,9,38.0,0,2.4140000000000006,23824,0,47,0.2,717.4778224113019,False,0.3713700187822191,0,8.336000000000002,-19480.944444444445,631,0,0.0,6310.0,True,-1.9258219601023276,0,0.6410000000000001,15658,934,320,1.0,22158.6342552411,False,0.0960612088062864,0,7.958000000000001,-30327.5,189,0,0.0,2885.176775228427,True,-2.184099024857989,0,0.2,36137,0,234,0.0,8132.868176760763,False,0.24077014037344552,0,7.778000000000002,-35556.22222222222,709,0,0.0,17504.92356513967,True,-1.827225493477328,0,0.2,46037,0,0,0.0,0.0,False,0.0025042463307347242,9,8.984000000000002,-11610,1445,0,0.0,50222.198783843174,False,-0.7059993164077873,0.15,110046,0.0,0.3,0,0,0,0,7,88.71498257839721,0,0,0,0.0,3.0,0,1,0,0,0.14587832614779472,165.83109412156045
