index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,22,0,0,0,10.0,20,10.0,28.01436494074399,15,27.0,2.590116524657038,11,1.4545454545454546,30.109058883419287,9,31.11111111111111,50.00000000000001,0,,5,2.059,50148,7,10,1.0,350.1436494074399,False,0.47908978704710703,0,0.7220000000000002,25791,794,0,0.0,7940.0,False,-0.12526820092290508,6,3.761000000000001,21990,611,0,0.0,17116.77697879458,False,-0.3690695921062975,5,3.5980000000000008,26181,442,0,0.0,12382.349303808844,False,-0.3314020684062865,0,0.23600000000000002,82730,1,220,1.0,6626.5830708769,False,0.18474501604712426,5,5.425000000000002,54275,290,0,0.0,751.133792150541,False,-0.24750685847939755,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,107481,55,267,1.0,15005.998238588063,False,0.11509367236213619,0.375,471768,0.0,0.0,14,0,0,16,6,5.333333333333333,21,37,20,197.0,56.0,15,7,20,400,1.4790803369833156,140.1580601891037
80,20,0,0,0,10.0,20,10.0,28.013707353003852,8,28.0,2.6175681345966377,13,2.769230769230769,30.36035305394481,1,49.0,50.00000000000001,3,50.0,0,2.0540000000000003,50302,4,12,1.0,376.1644882360462,False,0.48399853758098993,0,0.7220000000000002,25661,807,0,0.0,8070.0,False,-0.12717867325044824,10,3.855000000000001,21724,611,0,0.0,17116.375192685355,False,-0.3745675658568574,3,3.623000000000001,25880,450,0,0.0,12606.168308851733,False,-0.3353074444540075,0,0.23600000000000002,82743,4,229,1.0,6962.991121891748,False,0.18724004572668013,0,5.420000000000001,54275,290,0,0.0,759.094759033025,False,-0.24745205051198593,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,107582,46,274,1.0,15096.576240481463,False,0.1165123561837225,0.375,471339,0.0,0.0,15,0,0,17,5,5.0,18,35,16,154.0,35.0,13,7,16,623,1.6003160679829307,141.75837625708664
81,16,0,0,0,10.0,20,10.0,28.013707353003852,0,,2.635443029789369,1,4.0,29.509758631083105,5,18.0,50.00000000000001,0,,0,2.0540000000000003,50202,4,22,1.0,656.3015617660848,False,0.48517622728398563,0,0.7220000000000002,25561,817,0,0.0,8170.0,False,-0.12864826734855833,1,3.855000000000001,21702,611,0,0.0,17116.375192685355,False,-0.37502194232841757,0,3.620000000000001,25880,450,0,0.0,12606.168308851733,False,-0.3353074444540075,0,0.23600000000000002,82739,0,234,0.5,6905.283519673447,False,0.186787676036636,5,5.470000000000002,54170,290,0,0.0,764.278478638917,False,-0.2488621259697703,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,107492,41,284,1.0,15409.90010387441,False,0.11715883133497429,0.3125,470918,0.0,0.0,9,0,0,11,2,2.0,20,31,18,116.0,62.0,9,7,18,200,1.5791280760313384,143.33750433311798
82,18,0,0,0,10.0,20,10.0,28.013707353003852,0,,2.5251622322492677,7,1.4285714285714286,29.481936022995864,10,29.3,50.00000000000001,0,,0,2.0540000000000003,50082,6,32,1.0,956.4386352961233,False,0.4860599981673593,0,0.722,25481,825,0,0.0,8250.0,False,-0.1298239426270464,1,3.8640000000000008,21679,611,0,0.0,17116.375192685355,False,-0.37549697227595774,6,3.6800000000000015,25715,450,0,0.0,12606.168308851733,False,-0.3387152679907087,0,0.23600000000000002,82925,0,237,0.7,6987.21883745002,False,0.1899128331275991,6,5.525000000000001,54023,290,0,0.0,732.2970473522877,False,-0.2511063734244466,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,107199,41,294,1.0,15908.759376942831,False,0.11673629396477181,0.3375,470276,0.0,0.0,12,0,0,15,6,6.0,17,32,18,161.0,63.0,12,6,18,396,1.2027781310025603,144.54028246412054
83,18,0,0,0,10.0,20,10.0,28.158543984926023,14,29.785714285714285,2.56317721634716,6,3.0,29.651239196041733,10,30.8,50.00000000000001,0,,0,2.0540000000000003,50369,9,28,1.0,878.4392315779287,False,0.4933491936569075,0,0.722,25411,832,0,0.0,8320.0,False,-0.13085265849572347,6,3.9230000000000005,21529,611,0,0.0,17204.8703747898,False,-0.37768112711398866,0,3.6740000000000013,25298,464,0,0.0,13065.564409005674,False,-0.34258370431445256,0,0.23600000000000002,83107,0,239,0.6,7086.6461678539745,False,0.19310333880327957,6,5.579000000000002,53897,290,0,0.0,743.3213927406763,False,-0.2527653912321987,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106891,41,304,1.0,16415.700807037712,False,0.11620747898986435,0.325,469674,0.0,0.0,13,0,0,17,3,3.0,14,31,15,176.0,48.0,12,6,15,817,1.5692449620109983,146.10952742613154
84,15,0,0,0,10.0,20,10.0,28.248138442729598,33,28.666666666666668,2.43548465366132,6,1.0,29.183742289913823,15,27.0,50.00000000000001,1,50.0,5,2.104,51155,6,10,1.0,342.481384427296,False,0.5085748079891147,0,0.722,25281,845,0,0.0,8450.0,False,-0.1327631308232666,6,3.9770000000000008,20423,644,0,0.0,18191.80115711786,False,-0.3903320959445055,0,3.6740000000000013,25298,464,0,0.0,13107.136237426534,False,-0.342154402934585,0,0.23600000000000002,83346,0,240,0.6,7004.098149579318,False,0.1958258622915988,10,5.673000000000001,53667,290,0,0.0,706.2905495617828,False,-0.25618724320792974,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106536,46,313,1.0,16992.452145336036,False,0.11556136848469695,0.325,468878,0.0,0.0,15,0,0,17,4,3.4545454545454546,16,33,19,150.0,9.0,12,3,19,1133,1.567927622993011,147.67745504912455
85,19,0,0,0,10.0,20,10.0,28.34631523539282,10,30.0,2.43548465366132,0,,28.35250221368307,16,24.375,50.00000000000001,0,,0,2.0990000000000006,51345,7,10,1.0,353.4631523539282,False,0.514320652975251,0,0.722,25191,854,0,0.0,8540.0,False,-0.1340857655115657,0,3.971,20423,644,0,0.0,18255.027011592974,False,-0.38967917911114697,0,3.6740000000000013,24998,474,0,0.0,13436.153421576197,False,-0.3449527714736648,0,0.23600000000000002,83559,0,235,0.0,6662.838020215521,False,0.19640926128532143,11,5.773000000000001,53395,290,0,0.0,706.2905495617828,False,-0.2599324584201127,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106146,52,323,1.0,17624.330115111523,False,0.11484313838352687,0.25,468229,0.0,0.0,13,0,0,13,2,2.0,17,30,25,140.0,78.0,12,7,25,713,1.8204057970433496,149.4978608461679
86,25,0,0,0,10.0,20,10.0,28.424783971459814,8,30.0,2.443897032824826,1,3.0,29.34432016200305,4,50.0,50.00000000000001,0,,0,2.0990000000000006,51485,7,12,1.0,411.09740765751775,False,0.5192825060643906,0,0.7220000000000002,25091,864,0,0.0,8640.0,False,-0.1355553596096758,0,3.9710000000000005,20183,652,0,0.0,18532.959149391798,False,-0.3917658809802987,1,3.6840000000000006,24975,474,0,0.0,13473.347602471951,False,-0.3450437068603417,0,0.23600000000000002,83756,0,232,0.1,6807.8822775847075,False,0.200120358257268,0,5.762000000000001,53395,290,0,0.0,708.7301395191996,False,-0.25991566285132595,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,105946,46,333,1.0,17999.838727452145,False,0.11472438189733966,0.2625,468003,0.0,0.0,12,0,0,15,1,1.0,22,37,20,234.0,64.0,16,9,20,640,1.7014094080077484,151.19927025417564
87,20,0,0,0,10.0,20,10.0,28.50052825405833,13,29.384615384615383,2.606700587529222,25,3.0,30.544197324853315,5,49.4,50.00000000000001,0,,1,2.1090000000000004,51759,6,10,1.0,345.0052825405833,False,0.5263645957519999,0,0.7220000000000002,24981,875,0,0.0,8750.0,False,-0.1371719131175969,17,4.141000000000001,19673,652,0,0.0,18582.34442164603,False,-0.40178916496296796,8,3.7630000000000017,24380,487,0,0.0,13879.757259726408,False,-0.3531356390213721,0,0.23600000000000002,83928,15,237,1.0,7278.075274803175,False,0.2057257406080686,0,5.762000000000001,53395,290,0,0.0,755.9431703834745,False,-0.2595906206428588,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,105699,41,343,1.0,18402.31209031899,False,0.11428057765195992,0.375,466987,0.0,0.0,16,0,0,11,8,7.125,19,30,22,117.0,87.0,9,11,22,597,1.4195317709818482,152.6188020251575
88,22,0,0,0,10.0,20,10.0,28.510298158058582,5,28.8,2.7760517395206312,9,4.222222222222222,30.544197324853315,0,,50.00000000000001,5,50.0,0,2.1080000000000005,51823,4,15,1.0,467.65447237087875,False,0.5300481214527067,0,0.7220000000000002,24861,887,0,0.0,8870.0,False,-0.13893542603532905,0,4.1240000000000006,19643,653,0,0.0,18617.224697212256,False,-0.40204856977557674,9,3.845000000000001,24045,491,0,0.0,13998.556395606764,False,-0.35882774592499933,0,0.23600000000000002,83890,14,247,1.0,7583.281463592058,False,0.20730373050692624,0,5.762000000000001,53395,290,0,0.0,805.055004460983,False,-0.25925250595887844,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,105949,31,348,1.0,18346.870117070455,False,0.11643619863585886,0.375,466778,0.0,0.0,17,0,0,15,2,2.0,19,34,18,227.0,76.0,15,7,18,594,1.6898985109874047,154.3087005361449
89,18,0,0,0,10.0,20,10.0,28.62032330131828,11,30.0,2.711587793329849,7,2.0,28.70360099311696,12,17.166666666666668,50.000000000000014,9,50.0,0,2.1080000000000005,52063,3,14,1.0,430.6845262184559,False,0.5365588649769046,0,0.7220000000000002,24751,898,0,0.0,8980.0,False,-0.14055197954325016,6,4.184,19394,656,0,0.0,18774.93208566479,False,-0.40556268241496146,1,3.846000000000001,23786,499,0,0.0,14281.541327357822,False,-0.361254684958509,0,0.23600000000000002,83876,11,257,1.0,7406.6529209576875,False,0.20589494754604193,12,5.8820000000000014,53070,290,0,0.0,786.3604600656563,False,-0.2638561915838291,0,0.2,103172,0,5,0.0,250.00000000000006,False,0.0017553047053803484,0,0.2,106193,33,349,1.0,18397.21883277286,False,0.11904660204416805,0.375,466305,0.0,0.0,18,0,0,17,5,5.0,17,34,16,113.0,53.0,11,7,16,980,1.2944947489886545,155.60319528513355
90,16,0,0,0,10.0,20,10.0,28.65052582448306,3,30.0,2.929940453257275,8,5.0,29.01916357376979,12,31.083333333333332,50.00000000000001,9,50.0,0,2.108,51993,9,21,1.0,691.6610423141443,False,0.538336728717546,0,0.722,24711,902,0,0.0,9020.0,False,-0.1411398171824942,6,4.238000000000001,19262,656,0,0.0,18794.744940860888,False,-0.40808433907987846,2,3.865000000000001,23650,502,0,0.0,14382.563963890498,False,-0.3630203233932577,0,0.23600000000000002,84083,9,262,1.0,7629.390320407001,False,0.21027862143314374,7,5.940000000000001,52923,290,0,0.0,849.6827314446098,False,-0.265444312426372,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106270,35,350,1.0,18515.670725081945,False,0.12036769621146054,0.375,466064,0.0,0.0,18,0,0,14,4,4.0,21,35,16,98.0,53.0,10,6,16,987,1.6840625799959525,157.2872578651295
91,16,0,0,0,10.0,20,10.0,28.77223108035878,22,29.454545454545453,2.9446595459862097,2,3.5,28.381815134682693,5,18.0,50.00000000000001,11,50.0,1,2.1180000000000008,52523,9,10,1.0,377.7223108035878,False,0.5493008010875523,0,0.722,24611,912,0,0.0,9120.0,False,-0.1426094112806043,1,4.242000000000001,19131,660,0,0.0,18989.672513036792,False,-0.40877697846837135,1,3.8730000000000016,23088,520,0,0.0,14961.560161786565,False,-0.3686484348611409,0,0.23600000000000002,84076,1,272,1.0,7722.798376179679,False,0.21082531308470576,5,5.9830000000000005,52818,290,0,0.0,853.9512683360008,False,-0.2668606885389805,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106730,30,349,1.0,18301.454454040486,False,0.12378997659936612,0.375,466149,0.0,0.0,18,0,0,14,4,3.5,16,30,16,170.0,54.0,11,5,16,1350,1.3487831950187683,158.63604106014827
92,16,0,0,0,10.0,20,10.0,28.366975294951473,30,26.6,3.0561920999729546,4,5.0,26.898906019783574,26,22.46153846153846,50.00000000000001,0,,20,2.3170000000000006,52813,9,10,1.0,373.66975294951476,False,0.557764890705545,0,0.722,24511,922,0,0.0,9220.0,False,-0.1440790053787144,4,4.281000000000001,18249,690,0,0.0,19573.212953516515,False,-0.42096727504733245,0,3.872000000000001,23088,520,0,0.0,14750.827153374767,False,-0.37082461942485473,0,0.23600000000000002,84400,0,266,0.5,7155.109001262431,False,0.2113782185530143,15,6.128000000000001,52383,290,0,0.0,886.2957089921568,False,-0.2726276009349809,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106146,46,359,1.0,19187.34967691005,False,0.12242207648139018,0.3125,464762,0.0,0.0,13,0,0,12,5,4.285714285714286,19,31,16,152.0,28.0,12,4,16,544,1.7045279250014573,160.34056898514973
93,16,0,0,0,10.0,20,10.0,28.41544455527565,12,29.0,3.1195930075239766,15,3.4,26.707279306584777,14,25.428571428571427,50.00000000000001,7,50.0,2,2.3170000000000006,53025,9,10,1.0,374.1544455527565,False,0.5640030926954231,0,0.722,24411,932,0,0.0,9320.0,False,-0.1455485994768245,11,4.3870000000000005,17961,690,0,0.0,19606.656743140196,False,-0.4265701108767381,4,3.9120000000000013,22638,532,0,0.0,15117.016503406645,False,-0.3763371421433491,0,0.23600000000000002,84545,5,272,1.0,7279.97793642868,False,0.21423441974243854,10,6.213000000000001,52153,290,0,0.0,904.6819721819533,False,-0.27566792903242676,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106140,50,362,1.0,19435.36396532924,False,0.12356648805873603,0.375,464045,0.0,0.0,18,0,0,15,7,6.5,16,31,19,172.0,75.0,11,5,19,986,1.2807390090310946,161.62130799418082
94,19,0,0,0,10.0,20,10.0,28.379269993770478,24,28.166666666666668,3.1195930075239766,0,,27.632707526720505,4,50.0,50.0,2,50.0,14,2.4550000000000005,53313,10,10,1.0,383.7926999377048,False,0.5726095979181394,0,0.7220000000000002,24321,941,0,0.0,9410.0,False,-0.1468712341651236,0,4.376,17285,714,0,0.0,20262.79877555212,False,-0.43375605378627663,0,3.908000000000001,22638,532,0,0.0,15097.771636685895,False,-0.37653587883962686,0,0.23600000000000002,84745,0,273,0.5,7543.729154794698,False,0.2188040726103235,0,6.203000000000001,52153,290,0,0.0,904.6819721819533,False,-0.27566792903242676,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,106040,44,370,1.0,19715.8391311757,False,0.12395670473629561,0.3125,463667,0.0,0.0,13,0,0,15,3,2.5238095238095237,19,34,18,195.0,90.0,13,6,18,500,1.5377888150396757,163.1590968092205
95,18,0,0,0,10.0,20,10.0,28.174345299317842,14,26.0,3.0462406478383772,8,2.375,29.02182499749553,6,50.0,50.0,10,50.0,4,2.4810000000000008,53465,14,10,1.0,421.74345299317844,False,0.5776348860034856,0,0.7220000000000002,24261,947,0,0.0,9470.0,False,-0.14775299062398967,8,4.456000000000001,17076,714,0,0.0,20116.48254371294,False,-0.439583599655986,0,3.9080000000000017,22274,546,0,0.0,15383.192533427542,False,-0.3811062772788266,0,0.23600000000000002,85026,0,275,0.8,7981.0018743112705,False,0.22568365237181776,0,6.203000000000001,52153,290,0,0.0,883.4097878731294,False,-0.2758143792314521,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,106240,40,370,1.0,19660.87299989982,False,0.12562974223156356,0.35,463667,0.0,0.0,17,0,0,14,3,2.2857142857142856,17,31,17,136.0,66.0,11,7,17,1000,1.966802508046385,165.12589931726689
96,17,0,0,0,10.0,20,10.0,28.174345299317842,0,,2.9400617567064944,4,1.0,28.761244292839432,14,27.142857142857142,50.00000000000001,11,50.0,0,2.4770000000000003,53335,17,20,1.0,733.4869059863569,False,0.5783953047348317,0,0.7220000000000002,24191,954,0,0.0,9540.0,False,-0.14878170649266673,0,4.448000000000001,17076,714,0,0.0,20116.48254371294,False,-0.439583599655986,4,3.948000000000001,22174,546,0,0.0,15383.192533427542,False,-0.3831716248768274,0,0.23600000000000002,85222,0,275,0.4,7909.3421805308435,False,0.22788906301139283,10,6.303000000000001,51943,290,0,0.0,852.6179094448834,False,-0.27891789504141157,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106410,44,369,1.0,19715.49474888494,False,0.12754322679741711,0.3,463523,0.0,0.0,18,0,0,17,2,2.0,15,32,17,162.0,32.0,12,5,17,950,1.8108807380194776,166.93678005528636
97,17,0,0,0,10.0,20,10.0,28.179950870803875,1,29.0,2.9400617567064944,0,,27.216656580376274,20,20.2,50.00000000000001,13,50.0,0,2.4770000000000003,53244,19,29,1.0,1007.2185752533123,False,0.5797433879324767,0,0.7220000000000002,24111,962,0,0.0,9620.0,False,-0.1499573817711548,0,4.448000000000001,17076,714,0,0.0,20120.484921753967,False,-0.43954226814661934,0,3.9440000000000013,22145,547,0,0.0,15414.433126329719,False,-0.38344796226269445,0,0.23600000000000002,85322,0,273,0.0,7430.1472464427225,False,0.22596692125714438,18,6.473000000000002,51405,290,0,0.0,852.6179094448834,False,-0.28632571042433225,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106656,54,366,1.0,19769.699455340324,False,0.13019172318233996,0.25,463131,0.0,0.0,18,0,0,10,2,2.0,22,32,20,146.0,66.0,10,7,20,979,1.5900159740122035,168.52679602929857
98,20,0,0,0,10.0,20,10.0,28.188371670802123,10,28.3,3.12049423898994,4,6.25,27.49341463980577,17,29.11764705882353,50.00000000000001,11,50.0,0,2.4770000000000008,53397,22,29,1.0,1037.4627784532615,False,0.5846848128979406,0,0.722,24041,969,0,0.0,9690.0,False,-0.15098609763983187,0,4.448000000000001,16793,724,0,0.0,20408.381089660736,False,-0.44241417355466217,4,3.9840000000000013,22060,547,0,0.0,15419.039303928761,False,-0.3851559409317944,0,0.23600000000000002,85594,0,271,0.4,7450.715367387364,False,0.22985373948301827,11,6.565000000000001,51174,290,0,0.0,904.9433293070826,False,-0.2891461506257602,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,106711,61,365,1.0,19927.098293028157,False,0.13148831555252416,0.3,462942,0.0,0.0,21,0,0,13,3,3.0,20,33,20,144.0,56.0,12,8,20,1330,1.7768510300084017,170.30364705930697
99,20,0,0,0,10.0,20,10.0,28.121294161377563,5,26.4,3.1316495961190047,2,3.5,25.893084627958487,17,16.0,50.0,9,50.0,0,2.4770000000000003,53449,20,34,1.0,1156.1240014868372,False,0.5879570290904217,0,0.722,23921,981,0,0.0,9810.0,False,-0.152749610557564,1,4.458000000000001,16639,729,0,0.0,20500.423443644242,False,-0.44464431158201245,1,3.9900000000000015,22037,547,0,0.0,15382.347906273526,False,-0.38600987332940717,0,0.23600000000000002,85587,0,273,0.2,7068.812103432667,False,0.2271281091030255,17,6.724000000000002,50657,290,0,0.0,908.1783828745114,False,-0.2962425413565768,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,106889,68,366,1.0,20060.729754701177,False,0.1338624934767697,0.275,462351,0.0,0.0,20,0,0,11,4,4.0,22,33,21,143.0,32.0,13,7,21,782,1.5744946700287983,171.87814172933577
100,21,0,0,0,10.0,20,10.0,28.106240393185818,17,28.0,3.0800445778821683,2,1.5,27.478174449269787,8,49.25,50.0,11,50.0,0,2.4770000000000003,53815,21,27,1.0,968.8684906160171,False,0.5959625619524442,0,0.722,23831,990,0,0.0,9900.0,False,-0.1540722452458631,2,4.477,16588,729,0,0.0,20489.449246632463,False,-0.44581096651418417,0,3.9890000000000017,21561,564,0,0.0,15851.919581756802,False,-0.39099178423564784,0,0.23600000000000002,85978,0,267,0.2,7336.672577955033,False,0.23435596465422184,0,6.707000000000002,50657,290,0,0.0,893.2129275858288,False,-0.2963455723323202,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,107045,66,365,1.0,20063.559513651806,False,0.1353890740217415,0.275,462647,0.0,0.0,20,0,0,15,2,2.0,21,36,20,191.0,44.0,15,6,20,1620,1.5586852629785426,173.4368269923143
101,20,0,0,0,10.0,20,10.0,28.288447164665268,40,28.85,2.903688137529758,10,1.9,27.478174449269787,0,,50.0,11,50.0,13,2.6070000000000007,54569,26,10,1.0,542.8844716466526,False,0.6118638049502786,0,0.722,23781,995,0,0.0,9950.0,False,-0.15480704229491815,5,4.525,15913,748,0,0.0,21159.75847916962,False,-0.4528299549839975,5,4.0390000000000015,20828,585,0,0.0,16548.74159132918,False,-0.39893488381047154,0,0.23600000000000002,85959,0,277,1.0,7611.454322447731,False,0.23598610912378307,0,6.707000000000002,50657,290,0,0.0,842.0695598836298,False,-0.29669767328585056,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,107595,56,364,1.0,19738.777769159107,False,0.1391480360427049,0.375,462474,0.0,0.0,18,0,0,13,6,5.578947368421053,21,34,18,131.0,60.0,12,8,18,1301,1.4614018720458262,174.89822886436014
102,18,0,0,0,10.0,20,10.0,27.894503996706767,20,25.0,3.0922324951856153,7,4.714285714285714,27.650565714459695,18,28.666666666666668,50.0,9,50.0,10,2.694000000000001,54769,28,10,1.0,558.9450399670677,False,0.6179782065068788,0,0.7220000000000002,23701,1003,0,0.0,10030.0,False,-0.15598271757340623,6,4.58,15778,748,0,0.0,20865.088989536664,False,-0.45866114885438614,1,4.044000000000001,20304,605,0,0.0,16876.174918007593,False,-0.4063759870501921,0,0.23600000000000002,86226,0,278,0.7,7686.857268619795,False,0.24018159659501961,12,6.827000000000001,50345,290,0,0.0,896.7474236038285,False,-0.3006172209428867,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,107529,64,365,1.0,20019.63620572542,False,0.1398698369104961,0.3375,461824,0.0,0.0,18,0,0,9,6,5.5,22,31,20,157.0,71.0,11,7,20,950,1.383193356974516,176.28142222133465
103,20,0,0,0,10.0,20,10.0,28.0124737314474,22,28.818181818181817,2.9493324139829475,7,1.7142857142857142,28.388755623437685,4,49.0,50.0,10,50.0,12,2.8040000000000003,55069,28,10,1.0,560.124737314474,False,0.6268131078581324,0,0.7220000000000002,23601,1013,0,0.0,10130.0,False,-0.15745231167151633,3,4.604000000000001,15339,761,0,0.0,21317.492509631473,False,-0.463056172191835,4,4.083000000000001,19935,614,0,0.0,17199.658871108702,False,-0.41065658565916907,0,0.23600000000000002,86410,0,281,0.7,7977.2403301859895,False,0.2447142919215295,0,6.815000000000001,50345,290,0,0.0,855.3064000550548,False,-0.3009025252660545,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,107833,58,365,1.0,19896.547826159385,False,0.14222112875867662,0.3375,461704,0.0,0.0,16,0,0,9,5,4.230769230769231,25,34,19,179.0,44.0,13,7,19,896,1.795637142029591,178.07705936336424
104,19,0,0,0,10.0,20,10.0,27.85677418796433,13,26.0,2.777443624559179,7,1.2857142857142858,28.037263628685395,16,25.75,50.0,9,50.0,3,2.8220000000000005,55263,27,10,1.0,548.5677418796433,False,0.6323452920359703,0,0.7220000000000002,23491,1024,0,0.0,10240.0,False,-0.15906886517943744,6,4.661000000000001,14846,774,0,0.0,21561.14322148439,False,-0.47072221878759557,1,4.089,19911,614,0,0.0,17104.0593514101,False,-0.41213950027458696,0,0.23600000000000002,86597,0,284,0.7,7962.582870546652,False,0.24718821682693967,12,6.935000000000001,50033,290,0,0.0,805.4586511221619,False,-0.3055416885748757,0,0.2,103172,0,5,0.0,250.0,False,0.0017553047053803484,0,0.2,107871,64,366,1.0,20094.384872235867,False,0.14354893940918909,0.3375,461184,0.0,0.0,14,0,0,11,6,5.230769230769231,23,34,20,194.0,71.0,13,6,20,846,3.6239463349920698,181.7010056983563
105,20,0,0,0,10.0,20,10.0,27.85677418796433,0,,2.6427362979965223,5,1.0,28.172502214528915,8,30.0,50.00000000000001,11,50.0,0,2.819000000000001,55183,25,20,1.0,807.1354837592866,False,0.633793837753274,0,0.7220000000000002,23371,1036,0,0.0,10360.0,False,-0.16083237809716955,5,4.705000000000001,14721,774,0,0.0,21561.14322148439,False,-0.4733039032850965,0,4.088000000000001,19911,614,0,0.0,17104.0593514101,False,-0.41213950027458696,0,0.23600000000000002,86742,0,286,0.5,8057.33563335527,False,0.24983708061407264,5,6.9730000000000025,49928,290,0,0.0,766.3935264189914,False,-0.30725639904153473,0,0.2,103172,0,5,0.0,250.00000000000003,False,0.0017553047053803484,0,0.2,108181,62,365,1.0,19996.695137300798,False,0.14608157384547885,0.3125,461209,0.0,0.0,18,0,0,12,2,2.0,19,31,17,144.0,76.0,11,9,17,900,1.7127601729589514,183.41376587131526
