index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,22,0,0,0,10.0,20,10.0,3.8381284299235285,8,2.25,31.401728738507725,10,31.5,31.451195119304316,21,45.57142857142857,46.0,13,46.0,7,6.705000000000002,10137.0,819,0,0.0,8190.0,False,-0.5813009325998059,1,1.6590000000000005,24158,781,0,0.0,7810.0,False,-0.17439910564561206,0,0.21800000000000003,54162,0,112,0.4,3516.993618712865,False,0.1996245159145432,0,0.263,54517,0,170,0.4,5338.2938855463135,False,0.22677565038663858,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,16,3.7440000000000007,63798,0,10,1.0,314.51195119304316,False,-0.09008414108446058,10,6.762000000000002,58704,533,0,0.0,16763.4869985892,False,-0.22817202996738772,0,1.6400000000000003,88449,0,70,0.2,3220.0,False,0.036137508916449984,0.25,424282,0.0,0.0,14,0,0,5,12,11.166666666666668,29,34,28,186.0,78.0,11,11,28,653,3.6029929430224,326.95734755083686
80,28,0,0,0,10.0,20,10.0,3.8831155314294308,2,6.0,31.401728738507725,0,,31.348331104927563,49,31.0,46.0,14,46.0,1,6.708000000000002,10039.0,827,0,0.0,8270.0,False,-0.5830072666294019,1,1.6680000000000004,24026,793,0,0.0,7930.0,False,-0.17651731340648996,0,0.21800000000000003,54153,0,113,0.1,3548.395347451373,False,0.19976826501610392,0,0.263,54514,0,171,0.1,5369.695614284821,False,0.2270481134214826,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,39,4.118000000000001,63874,0,0,0.0,0.0,False,-0.09124020089063412,14,6.892000000000001,58390,533,0,0.0,16708.66047892639,False,-0.23210002255616569,0,1.6400000000000003,86930,39,80,1.0,4902.584913092175,False,0.02834041805547856,0.15,422283,0.0,0.0,12,0,0,10,12,11.795918367346939,29,39,30,242.0,134.0,15,13,30,200,4.759956424997654,331.7173039758345
81,30,0,0,0,10.0,20,10.0,3.7825887452469242,6,2.3333333333333335,31.370659727863217,20,31.25,31.348331104927563,0,,46.0,10,46.0,6,6.767000000000002,9821.0,837,0,0.0,8370.0,False,-0.5879497514047837,0,1.6670000000000005,23926,803,0,0.0,8030.0,False,-0.1779882910182107,0,0.21800000000000003,54463,0,103,0.0,3231.177951969911,False,0.2030159600125486,0,0.263,54815,0,167,0.6,5238.900174553157,False,0.2321023294492455,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.079000000000001,63249,10,10,1.0,627.1899083279078,False,-0.09567067944052304,10,6.978000000000001,58206,533,0,0.0,16708.66047892639,False,-0.23421696035961262,0,1.6400000000000003,86930,29,90,1.0,5049.1016020429,False,0.029183262396988593,0.325,421767,0.0,0.0,14,0,0,10,9,9.0,31,41,31,293.0,121.0,18,12,31,825,4.526604994025547,336.24390896986006
82,31,0,0,0,10.0,20,10.0,3.7336922856704016,11,3.3636363636363638,31.487306971172845,20,32.0,30.91666600119962,6,17.0,45.99999999999999,12,46.0,11,6.871000000000001,9479.0,849,0,0.0,8490.0,False,-0.5962460651348886,0,1.667,23846,811,0,0.0,8110.0,False,-0.1791650731075873,0,0.21800000000000003,54910,0,97,0.9,3054.268776203766,False,0.21070759172158926,0,0.263,54971,0,164,0.2,5163.918343272347,False,0.23464462451219942,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.079000000000001,62711,20,14,1.0,1062.5794634402516,False,-0.10022778420305138,10,7.068000000000001,57929,539,0,0.0,16664.082974646593,False,-0.23766030641152242,0,1.6400000000000003,87022,19,98,1.0,5095.416654022792,False,0.030508160875899058,0.3875,421225,0.0,0.0,17,0,0,10,10,10.0,29,39,35,259.0,143.0,16,15,35,1034,4.012732186005451,340.2566411558655
83,35,0,0,0,10.0,20,10.0,3.7208241290298623,14,3.642857142857143,31.535171041450404,10,32.0,30.485304342005787,5,15.0,45.99999999999999,8,46.0,10,6.960000000000003,9182.0,857,0,0.0,8570.0,False,-0.6038068900591333,4,1.7070000000000005,23676,823,0,0.0,8230.0,False,-0.18240122385337296,0,0.21800000000000003,55204,0,93,0.6,2932.7709068548875,False,0.21571136873168387,0,0.263,54946,0,172,0.8,5424.049419129469,False,0.23689852428541747,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.079000000000001,62466,20,19,1.0,1209.924203327118,False,-0.10266532784635057,8,7.138000000000001,57806,539,0,0.0,16431.57904034112,False,-0.24041292344312393,0,1.6400000000000003,86947,14,108,1.0,5394.7942607880805,False,0.03136746278554539,0.425,420584,0.0,0.0,13,0,0,9,9,9.0,20,29,41,283.0,186.0,17,18,41,595,3.8638835810124874,344.120524736878
84,41,0,0,0,10.0,20,10.0,3.698505642237176,10,3.5,31.597758565292917,15,32.0,29.506165146827165,13,17.0,45.99999999999999,10,46.0,8,7.030000000000001,8911.0,868,0,0.0,8680.0,False,-0.6101615133417669,2,1.7230000000000003,23562,832,0,0.0,8320.0,False,-0.18443117295754757,0,0.21800000000000003,55338,0,97,0.9,3064.982580833413,False,0.22000410362365563,0,0.263,55257,0,163,0.1,5150.434646142746,False,0.2406353603576397,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.079000000000001,62207,25,16,1.0,1262.0426064815574,False,-0.10597946557342357,10,7.230000000000001,57499,547,0,0.0,16139.87233531446,False,-0.2456230450809127,0,1.6400000000000003,86862,9,118,1.0,5693.555486321444,False,0.03210816796475672,0.375,419993,0.0,0.0,15,0,0,10,9,9.0,24,34,33,343.0,171.0,23,18,33,901,4.642556615988724,348.7630813528667
85,33,0,0,0,10.0,20,10.0,3.5311278471878014,13,2.3846153846153846,31.597758565292917,0,,28.820049373703363,8,15.0,45.99999999999999,12,46.0,12,7.142000000000002,8533.0,879,0,0.0,8790.0,False,-0.619664028713483,1,1.7310000000000005,23460,841,0,0.0,8410.0,False,-0.18610808743490925,0,0.21800000000000003,55320,0,105,0.8,3317.7646493557563,False,0.22232934301572194,0,0.263,55244,0,168,0.5,5308.42343896921,False,0.24205109341380687,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.079000000000001,62327,15,18,1.0,992.7272672060542,False,-0.10618800583887454,12,7.340000000000002,57135,555,0,0.0,15995.127402405366,False,-0.25064355252993986,0,1.6400000000000003,86862,0,127,0.9,5841.999999999999,False,0.0329621022112796,0.4,419238,0.0,0.0,12,0,0,10,11,11.0,18,28,30,263.0,168.0,17,16,30,320,4.369305177999195,353.1323865308659
86,30,0,0,0,10.0,20,10.0,3.6759006156692213,4,7.0,31.54354632114429,10,31.0,28.662701240358174,12,26.666666666666668,46.0,11,46.0,1,7.1400000000000015,8403.0,890,0,0.0,8900.0,False,-0.6218704951310641,3,1.7600000000000002,23333,850,0,0.0,8500.0,False,-0.18852049071813126,0,0.21800000000000003,55466,0,101,0.1,3185.8981784355733,False,0.22404696104725486,0,0.263,55380,0,166,0.3,5236.228689309953,False,0.24419423671897406,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.079000000000001,62337,15,16,1.0,931.7564146628952,False,-0.10647945982427119,11,7.4380000000000015,56605,567,0,0.0,16251.751603283084,False,-0.25526501068085383,0,1.6400000000000003,86862,0,127,0.0,5842.0,False,0.0329621022112796,0.175,418743,0.0,0.0,16,0,0,14,10,10.0,11,25,30,233.0,123.0,14,16,30,830,4.037149658019189,357.1695361888851
87,30,0,0,0,10.0,20,10.0,3.778796094087014,13,4.461538461538462,31.559712844586706,15,31.666666666666668,28.41269089243077,12,25.333333333333332,45.99999999999999,9,46.0,9,7.229000000000001,8127.0,899,0,0.0,8990.0,False,-0.6286664116972139,4,1.7970000000000002,23172,861,0,0.0,8610.0,False,-0.19163896325497926,0,0.21800000000000003,55592,0,101,0.5,3187.530997303257,False,0.22676746752443694,0,0.263,55671,0,164,0.8,5175.79290651222,False,0.2497886185403005,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.079000000000001,62166,20,14,1.0,1028.971929385765,False,-0.10822078101650545,9,7.517000000000002,56155,579,0,0.0,16450.948026717415,False,-0.2592964171591764,0,1.6400000000000003,86862,0,127,0.0,5841.999999999999,False,0.0329621022112796,0.2875,418102,0.0,0.0,19,0,0,9,11,11.0,4,13,29,182.0,106.0,13,17,29,979,4.735597434977535,361.90513362386264
88,29,0,0,0,10.0,20,10.0,3.8032076115335887,6,4.166666666666667,31.53375520661788,5,31.0,29.97927786736738,15,45.0,45.99999999999999,9,46.0,4,7.260000000000002,7948.0,909,0,0.0,9090.0,False,-0.6324615339354535,2,1.8130000000000004,23048,871,0,0.0,8710.0,False,-0.19381601012032598,0,0.21800000000000003,55740,0,100,0.4,3153.375520661788,False,0.22957605406695047,0,0.263,55653,0,166,0.2,5234.603364298568,False,0.25003328718544,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,1,4.089,62649,15,10,1.0,772.799106772942,False,-0.10317128980627324,9,7.598000000000001,55328,594,0,0.0,17807.691053216222,False,-0.2610064022802168,0,1.6400000000000003,86862,0,127,0.0,5841.999999999999,False,0.0329621022112796,0.2,417585,0.0,0.0,12,0,0,9,9,8.066666666666666,5,14,34,232.0,138.0,14,15,34,355,4.992169386998285,366.8973030108609
89,34,0,0,0,10.0,20,10.0,3.648845464123252,5,1.0,31.50759880602837,5,31.0,32.19121729823096,20,48.0,46.0,12,46.0,5,7.306000000000001,7724.0,921,0,0.0,9210.0,False,-0.6372863405018976,0,1.8110000000000002,22968,879,0,0.0,8790.0,False,-0.19499279220970256,0,0.21800000000000003,55895,0,95,0.0,2993.221886572695,False,0.2311833303290002,0,0.263,55648,0,171,0.5,5387.799395830851,False,0.25156923088952965,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,10,4.188000000000001,63084,10,10,1.0,636.9881610425932,False,-0.09794849573148239,12,7.709000000000001,55079,594,0,0.0,19121.58307514919,False,-0.25631294395206294,0,1.6400000000000003,85902,10,137,1.0,6623.912172982309,False,0.026415196926886805,0.3125,416657,0.0,0.0,9,0,0,7,11,10.5,9,16,30,246.0,142.0,16,18,30,355,4.454388835001737,371.35169184586266
90,30,0,0,0,10.0,20,10.0,3.303213129871644,14,1.2857142857142858,31.529933874282925,15,31.666666666666668,32.048253855086884,20,31.0,46.0,14,46.0,14,7.441000000000001,7318.0,929,0,0.0,9290.0,False,-0.6480538966196935,0,1.8110000000000004,22848,891,0,0.0,8910.0,False,-0.19675796534376747,0,0.21800000000000003,56202,0,89,0.4,2806.1641148111803,False,0.23576278145244214,0,0.263,55798,0,176,1.0,5549.268361873795,False,0.2565190213651592,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,10,4.278000000000001,62859,15,10,1.0,793.4315466651128,False,-0.1000367667800225,14,7.837000000000002,54765,594,0,0.0,19036.662789921607,False,-0.26041405238315646,0,1.6400000000000003,85282,20,147,1.0,7402.965077101738,False,0.023763576457705812,0.425,415429,0.0,0.0,16,0,0,11,13,12.5,5,16,42,236.0,151.0,16,14,42,675,4.395810804970097,375.74750265083276
91,42,0,0,0,10.0,20,10.0,3.118662736463269,16,2.125,31.553171001217486,5,32.0,32.048253855086884,0,,46.00000000000001,12,46.0,15,7.577000000000002,6841.0,941,0,0.0,9410.0,False,-0.6603218499014445,1,1.8210000000000002,22756,899,0,0.0,8990.0,False,-0.19828778205995704,0,0.21800000000000003,56348,0,91,0.7,2871.338561110791,False,0.23959389210673382,0,0.263,55778,0,185,0.9,5837.336635225235,False,0.25917984163064717,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.268000000000001,62699,10,20,1.0,956.4967871139127,False,-0.10115315216815407,12,7.943000000000001,54517,594,0,0.0,19036.662789921607,False,-0.26326731637910666,0,1.6400000000000003,85282,10,157,1.0,7542.48253855087,False,0.02456615740439759,0.45,414578,0.0,0.0,11,0,0,16,14,14.0,10,26,38,374.0,162.0,26,16,38,360,5.1295023979619145,380.8770050487947
92,38,0,0,0,10.0,20,10.0,3.048636427121426,9,2.3333333333333335,31.576435846233778,5,32.0,32.03874475146942,11,31.90909090909091,46.00000000000001,8,46.0,8,7.642000000000002,6523.0,956,0,0.0,9560.0,False,-0.6674708010944074,1,1.8300000000000003,22694,904,0,0.0,9040.0,False,-0.1993763054926304,0,0.21800000000000003,56340,0,95,0.4,2999.761405392209,False,0.24079975764659675,0,0.263,55925,0,185,0.5,5841.640631553249,False,0.26237949835410546,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.268000000000002,62890,5,19,1.0,766.618329509088,False,-0.09978645887924446,8,8.011000000000001,54110,600,0,0.0,19223.246850881653,False,-0.266876556922147,0,1.6400000000000003,85207,5,167,1.0,7842.193723757348,False,0.02542737824016512,0.3625,414046,0.0,0.0,16,0,0,16,9,9.0,8,24,35,363.0,152.0,24,14,35,711,4.050200066005345,384.9272051148
93,35,0,0,0,10.0,20,10.0,3.1243805748495594,9,3.888888888888889,31.620361347162532,10,32.0,32.03874475146942,0,,46.0,10,46.0,6,7.694,6301.0,966,0,0.0,9660.0,False,-0.6725309640787267,3,1.8590000000000007,22557,914,0,0.0,9140.0,False,-0.2019358065370245,0,0.21800000000000003,56319,0,98,0.3,3098.7954120219283,False,0.24141151359028126,0,0.263,56231,0,181,0.6,5723.2854038364185,False,0.2676744117112133,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.268000000000001,62570,5,29,1.0,1087.225404528426,False,-0.10205852145824676,10,8.103000000000002,53935,600,0,0.0,19223.246850881653,False,-0.2688899488547732,0,1.6400000000000003,85207,0,172,0.5,7912.0,False,0.025828942221404083,0.3,413477,0.0,0.0,13,0,0,12,8,8.0,6,18,40,272.0,167.0,18,17,40,520,9.112387820961885,394.0395929357619
94,40,0,0,0,10.0,20,10.0,2.973070673950203,15,2.066666666666667,31.620361347162532,0,,29.92438249883649,22,16.0,46.00000000000001,9,46.0,15,7.838000000000001,5865.0,975,0,0.0,9750.0,False,-0.684034009002383,0,1.8560000000000005,22447,925,0,0.0,9250.0,False,-0.20355388190991733,0,0.21800000000000003,56292,3,108,1.0,3423.9182375154037,False,0.2443196206962931,0,0.263,56227,0,183,0.2,5786.526126530744,False,0.2682669326024965,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.268000000000001,62922,0,12,0.5,359.09258998603786,False,-0.10223019484409603,9,8.183000000000002,53703,606,0,0.0,18134.17579429491,False,-0.2778240652437072,0,1.6400000000000003,84945,6,182,1.0,8551.54629499302,False,0.026493627873357777,0.3375,412758,0.0,0.0,14,0,0,14,9,9.0,4,18,34,282.0,188.0,18,22,34,552,5.1675683710491285,399.20716130681103
95,34,0,0,0,10.0,20,10.0,2.8424952755859234,17,2.1176470588235294,31.586567104175643,5,31.0,31.56192948614748,25,41.4,46.00000000000001,12,46.0,16,7.983000000000001,5399.0,983,0,0.0,9830.0,False,-0.6965667382542438,1,1.8660000000000005,22315,937,0,0.0,9370.0,False,-0.2056720896707952,0,0.21800000000000003,56431,1,113,1.0,3572.1245780474337,False,0.24889117856963883,0,0.263,56207,0,192,0.9,6064.620884001723,False,0.2708207753298479,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,13,4.398000000000001,63261,0,5,0.5,157.8096474307374,False,-0.09883897699837282,12,8.294,52508,626,0,0.0,19757.767858328323,False,-0.2822328639733523,0,1.6400000000000003,84870,1,192,1.0,8863.56192948615,False,0.027425630648922773,0.425,411348,0.0,0.0,13,0,0,9,14,13.4,7,16,34,253.0,135.0,16,18,34,355,3.815205536026042,403.0223668428371
96,34,0,0,0,10.0,20,10.0,3.0214350556807266,3,9.0,31.553089752494756,5,31.0,30.693471618192017,10,17.0,46.00000000000001,10,46.0,0,7.967000000000002,5289.0,994,0,0.0,9940.0,False,-0.6981848136271366,3,1.8950000000000002,22188,946,0,0.0,9460.0,False,-0.20808449295401724,0,0.21800000000000003,56422,0,115,0.2,3628.605321536897,False,0.24930392922382177,0,0.263,56344,0,189,0.2,5963.533963221509,False,0.27267546887505634,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,5,4.435000000000001,63091,0,5,0.5,153.4673580909601,False,-0.10128852164631469,10,8.382000000000001,52329,626,0,0.0,19214.113232988202,False,-0.28741967582670913,0,1.6400000000000003,84700,1,202,1.0,9322.693471618193,False,0.028110940608494214,0.2375,410720,0.0,0.0,13,0,0,9,9,8.5,8,17,38,246.0,134.0,17,17,38,355,4.541303358972073,407.56367020180915
97,38,0,0,0,10.0,20,10.0,2.865186246708003,11,1.5454545454545454,31.517964656574023,15,31.333333333333332,31.31701586212898,6,47.0,46.0,10,46.0,11,8.077000000000002,4945.0,1004,0,0.0,10040.0,False,-0.7068341619840546,0,1.8920000000000003,22088,956,0,0.0,9560.0,False,-0.20955547056573798,0,0.21800000000000003,56729,0,109,0.4,3435.4581475665686,False,0.2538180644381268,0,0.263,56490,0,191,0.7,6019.9312494056385,False,0.27641243429588797,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,1,4.440000000000001,62866,5,10,1.0,470.7599819041599,False,-0.10223256091521786,10,8.472,52152,626,0,0.0,19604.451929692743,False,-0.28721063571588884,0,1.6400000000000003,84418,0,209,0.7,9614.0,False,0.026542258220391635,0.35,410045,0.0,0.0,13,0,0,10,10,9.166666666666666,10,20,35,308.0,151.0,20,18,35,670,4.0249831399996765,411.5886533418088
98,35,0,0,0,10.0,20,10.0,2.662768853833647,18,1.6111111111111112,31.56899457952658,10,32.0,30.44221045646678,8,15.0,46.0,20,46.0,17,8.236,4391.0,1017,0,0.0,10170.0,False,-0.7212203230266835,1,1.9020000000000001,22006,963,0,0.0,9630.0,False,-0.2109381895207555,0,0.21800000000000003,56865,6,114,1.0,3614.841995189032,False,0.2586596803087957,0,0.263,56645,0,188,0.2,5934.970980950998,False,0.278826246711906,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.439000000000001,62666,5,12,1.0,523.1514983752343,False,-0.10470534025939912,11,8.572000000000001,51822,634,0,0.0,19300.361429399938,False,-0.2927566129604918,0,1.6400000000000003,84832,0,200,0.0,9200.0,False,0.028923813249269428,0.275,409584,0.0,0.0,18,0,0,14,14,14.0,6,20,35,295.0,148.0,20,15,35,1054,5.747561345982831,417.33621468779165
99,35,0,0,0,10.0,20,10.0,2.786582856051083,2,9.0,31.53738910038248,5,31.0,28.984372524847636,14,15.0,46.0,20,46.0,0,8.219000000000001,4271.0,1029,0,0.0,10290.0,False,-0.7229854961607485,2,1.9210000000000003,21902,971,0,0.0,9710.0,False,-0.21282104086375805,0,0.21800000000000003,57002,0,117,0.8,3689.87452474475,False,0.2624034594523732,0,0.263,56645,0,188,0.0,5929.0291508719065,False,0.27876251368520766,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,2,4.459000000000001,62647,0,10,1.0,289.84372524847635,False,-0.10663533992595733,11,8.671,51494,643,0,0.0,18636.95153347703,False,-0.30034658221842986,0,1.6400000000000003,85171,0,196,0.5,9016.0,False,0.03176557214846177,0.2875,409489,0.0,0.0,18,0,0,10,7,6.222222222222222,6,16,40,239.0,160.0,16,19,40,844,4.96273635700345,422.2989510447951
100,40,0,0,0,10.0,20,10.0,3.0718476912881068,10,5.7,31.564280810857667,5,32.0,29.393597793816514,34,31.0,46.00000000000001,20,46.0,5,8.269,4034.0,1043,0,0.0,10430.0,False,-0.7278985613838957,5,1.9690000000000003,21777,977,0,0.0,9770.0,False,-0.21561589832602748,0,0.21800000000000003,57144,0,114,0.2,3598.3280124377743,False,0.26446774656696104,0,0.263,56606,0,196,0.8,6186.599038928103,False,0.2806886092344536,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,24,4.697000000000002,62653,0,5,0.5,146.96798896908257,False,-0.10756634947451812,9,8.750000000000002,51339,643,0,0.0,18900.083381424018,False,-0.3006161935305459,0,1.6400000000000003,84623,24,195,1.0,9675.446347051598,False,0.029254276139876613,0.3125,408533,0.0,0.0,20,0,0,13,12,11.705882352941178,7,20,26,318.0,128.0,20,20,26,866,4.3965556300245225,426.6955066748196
101,26,0,0,0,10.0,20,10.0,3.0236909254738826,18,2.7777777777777777,31.302022442095602,1,11.0,29.393597793816514,0,,46.0,10,46.0,15,8.414,3574.0,1053,0,0.0,10530.0,False,-0.7399605778000059,3,1.9940000000000007,21640,987,0,0.0,9870.0,False,-0.21817539937042157,0,0.21800000000000003,57133,0,117,0.3,3662.3366257251855,False,0.26491833772096096,0,0.263,56578,5,205,1.0,6432.0330552569685,False,0.2827205090127316,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.673000000000002,62642,0,6,0.1,176.3615867628991,False,-0.10751375370436284,10,8.841,51163,643,0,0.0,18900.083381424018,False,-0.30264109055992994,0,1.6400000000000003,84623,14,205,1.0,9841.510369113432,False,0.030209567460787425,0.30000000000000004,407710,0.0,0.0,12,0,0,6,12,12.0,4,10,34,171.0,130.0,10,16,34,211,3.5260500789736398,430.22155675379327
102,34,0,0,0,10.0,20,10.0,3.1187738883638345,5,5.0,31.282039765068486,5,31.0,29.393597793816514,0,,45.99999999999999,20,46.0,5,8.449,3414.0,1061,0,0.0,10610.0,False,-0.7434909240681357,0,1.9910000000000005,21520,999,0,0.0,9990.0,False,-0.21994057250448648,0,0.21800000000000003,57263,0,117,0.5,3659.998652513013,False,0.26768206213142776,0,0.263,56578,0,210,0.5,6569.228350664382,False,0.28419208785438577,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.673000000000001,62487,0,11,0.5,323.32957573198166,False,-0.10867351305552957,11,8.941,50950,643,0,0.0,18900.083381424018,False,-0.3050916761693549,0,1.6400000000000003,85037,4,206,1.0,9593.574391175263,False,0.03354641381057586,0.3125,407606,0.0,0.0,17,0,0,12,9,9.0,6,18,28,286.0,145.0,18,16,28,769,4.477820420986973,434.69937717478024
103,28,0,0,0,10.0,20,10.0,3.0010762336617227,8,1.625,31.38837749528393,20,31.75,28.414559144958684,11,15.0,45.99999999999999,12,46.0,8,8.524000000000003,3147.0,1071,0,0.0,10710.0,False,-0.7498749669030037,0,1.9910000000000005,21420,1009,0,0.0,10090.0,False,-0.22141155011620722,0,0.21800000000000003,57413,0,119,0.7,3735.2169219387874,False,0.2717067137395558,0,0.263,57050,0,196,0.1,6152.12198907565,False,0.28984363390620665,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.673000000000002,62017,10,10,1.0,598.0293664024261,False,-0.11340625317340033,12,9.05,50542,654,0,0.0,18583.12168080298,False,-0.3116090931636543,0,1.6400000000000003,85037,0,210,0.4,9659.999999999998,False,0.03392853033894015,0.27499999999999997,406983,0.0,0.0,17,0,0,9,10,10.0,7,16,37,261.0,110.0,16,12,37,1000,3.4648443100159056,438.16422148479614
104,37,0,0,0,10.0,20,10.0,3.141928875078793,15,4.0,31.450779066118578,9,32.0,27.27334923295093,15,16.2,46.0,13,46.0,13,8.646,2773.0,1081,0,0.0,10810.0,False,-0.7594069018269541,2,2.0110000000000006,21296,1019,0,0.0,10190.0,False,-0.22358859698155395,0,0.21800000000000003,57413,0,119,0.0,3742.6427088681107,False,0.2717863639265055,0,0.263,57278,5,197,1.0,6211.513120400754,False,0.2953718022138877,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,5,4.723000000000002,61787,9,10,1.0,555.7905039245766,False,-0.11697902525413958,13,9.168000000000001,50182,660,0,0.0,18000.410493747615,False,-0.31910300229096605,0,1.6400000000000003,84884,0,219,0.9,10074.0,False,0.03454980556386479,0.3625,405970,0.0,0.0,14,0,0,12,11,10.555555555555555,6,18,39,281.0,164.0,18,19,39,578,4.8074638929683715,442.9716853777645
105,39,0,0,0,10.0,20,10.0,3.2633956886745774,9,4.555555555555555,31.483319202729675,5,32.0,26.36588250492779,14,17.0,45.99999999999999,10,46.0,7,8.703000000000001,2574.0,1088,0,0.0,10880.0,False,-0.7642317083933983,2,2.0290000000000004,21142,1032,0,0.0,10320.0,False,-0.22620693713041687,0,0.21800000000000003,57405,0,121,0.2,3809.4816235302906,False,0.272331670315674,0,0.263,57405,2,202,1.0,6366.157270328744,False,0.2997549852014238,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,4,4.758000000000002,61717,4,10,1.0,389.5921018601966,False,-0.11915722607409482,10,9.255,49764,674,0,0.0,17770.60480832133,False,-0.3252341010589214,0,1.6400000000000003,84884,0,219,0.0,10073.999999999998,False,0.03454980556386479,0.275,405248,0.0,0.0,14,0,0,14,11,10.666666666666668,9,23,33,362.0,163.0,23,16,33,496,4.143364472955,447.1150498507195
