index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,28,0,0,0,10.0,20,10.0,15.108290152366356,27,19.40740740740741,30.899659493146835,0,,18.407790895939367,0,,51.000000000000014,11,51.0,0,4.898000000000001,44459,10,15,1.0,326.6243522854953,False,0.2147745127308618,5,8.719000000000001,14814,822,0,0.0,8220.0,False,-0.48482291127868676,0,3.8000000000000007,26870,401,0,0.0,6058.424351098909,False,-0.4064908157383438,0,0.2,39388,1060,304,1.0,25408.284047424975,False,0.0340461326341879,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,0,9.911000000000001,13306,862,0,0.0,26635.506483092573,False,-0.6536837644347947,0,2.396000000000001,114898,0,22,0.0,1122.0000000000002,False,0.028148319649503997,11,6.988000000000001,82270,840,0,0.0,15462.544352589068,False,-0.19854964312548282,0.25,413594,0.0,0.0,12,0,0,12,5,5.0,3,15,26,222.0,159.0,15,13,26,679,1.553425029036589,140.02066673786612
81,26,0,0,0,10.0,20,10.0,15.975213119878369,19,25.68421052631579,30.899659493146835,0,,18.452840680992146,7,19.0,51.000000000000014,9,51.0,4,4.938000000000001,44761,11,10,1.0,269.7521311987837,False,0.22222187312768873,0,8.714,14724,831,0,0.0,8310.0,False,-0.4860479677674026,0,3.8000000000000007,26422,415,0,0.0,6629.713444749523,False,-0.4097136248213518,0,0.2,39348,1055,314,1.0,26556.34292231978,False,0.04464679240843812,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,7,9.981000000000003,13117,862,0,0.0,26635.506483092573,False,-0.6561422370598972,0,2.3960000000000004,114841,0,25,0.3,1275.0000000000005,False,0.02832196477230227,9,7.067000000000002,82059,844,0,0.0,15574.197534757372,False,-0.19993144341503244,0.2875,412861,0.0,0.0,9,0,0,5,5,4.8,7,12,23,198.0,130.0,12,14,23,648,1.3093774690059945,141.33004420687212
82,23,0,0,0,10.0,20,10.0,15.809894793123163,29,14.620689655172415,30.899659493146835,0,,18.45094924021279,7,18.428571428571427,51.00000000000001,5,51.0,14,5.074000000000001,44749,14,10,1.0,298.09894793123163,False,0.22228104086150363,5,8.764000000000001,14599,838,0,0.0,8380.0,False,-0.48849808074483436,0,3.8000000000000007,26422,415,0,0.0,6561.106339146113,False,-0.41039456161396953,0,0.2,38924,1074,324,1.0,26991.316683593854,False,0.04054743914478677,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,7,10.044000000000002,12925,862,0,0.0,26635.506483092573,False,-0.6586397330600012,0,2.396000000000001,114784,0,28,0.3,1428.0000000000002,False,0.028495609895100537,5,7.108000000000002,81922,848,0,0.0,15646.404955700445,False,-0.20082991257324062,0.2875,411914,0.0,0.0,8,0,0,5,6,5.583333333333334,5,10,27,165.0,144.0,10,13,27,200,1.175323973002378,142.5053681798745
83,27,0,0,0,10.0,20,10.0,15.184712472358289,20,8.5,30.899659493146835,0,,18.424681133485585,5,18.0,51.000000000000014,10,51.0,0,5.060000000000001,44774,10,10,1.0,251.84712472358288,False,0.2223320600648407,10,8.859,14334,852,0,0.0,8520.0,False,-0.4938066588626031,0,3.8000000000000007,26422,415,0,0.0,6301.655676028689,False,-0.4129696520631569,0,0.2,38754,1084,334,1.0,26780.714590747426,False,0.035082622930577775,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,5,10.087000000000002,12800,862,0,0.0,26635.506483092573,False,-0.6602657070184024,0,2.396000000000001,114784,0,28,0.0,1428.0000000000005,False,0.028495609895100537,10,7.203000000000001,81637,853,0,0.0,15716.253006863204,False,-0.2030568086392313,0.25,411094,0.0,0.0,8,0,0,4,8,8.0,8,12,28,213.0,132.0,12,15,28,285,1.421932696015574,143.92730087589007
84,28,0,0,0,10.0,20,10.0,15.591346812412262,21,19.666666666666668,31.121690020677324,5,35.0,18.242310803619123,21,17.571428571428573,51.000000000000014,9,51.0,6,5.120000000000001,44928,10,10,1.0,255.91346812412263,False,0.22657982560809253,5,8.899000000000003,14184,862,0,0.0,8620.0,False,-0.496529006615305,0,3.8000000000000007,26422,415,0,0.0,6470.408927151088,False,-0.41129474832611024,0,0.2,38516,1095,339,1.0,27622.77767660104,False,0.03871585918773483,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,21,10.292,11876,867,0,0.0,26982.505247927238,False,-0.6700280626980291,0,2.396000000000001,114784,0,28,0.0,1428.0000000000005,False,0.028495609895100537,9,7.283000000000002,81113,874,0,0.0,15943.779642363113,False,-0.20670991628362434,0.25,409412,0.0,0.0,9,0,0,7,8,7.375,5,12,25,179.0,119.0,12,16,25,375,1.2382705060299486,145.16557138192002
85,25,0,0,0,10.0,20,10.0,15.243625872292236,10,8.0,31.121690020677324,0,,18.07250850703669,14,17.0,51.00000000000001,20,51.0,0,5.114000000000001,44808,12,20,1.0,424.8725174458447,False,0.2256128347459483,10,8.994000000000002,13974,870,0,0.0,8700.0,False,-0.5011569977948983,0,3.8000000000000016,26422,415,0,0.0,6326.104737001278,False,-0.41272699111696526,0,0.2,38436,1095,349,1.0,27553.240147376382,False,0.03643766150600845,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,14,10.411000000000001,11512,867,0,0.0,26982.505247927238,False,-0.674762898864893,0,2.396000000000001,114954,4,30,1.0,1602.290034028147,False,0.030785454923632428,12,7.394000000000001,80870,874,0,0.0,15795.372435150068,False,-0.209534575704153,0.375,408565,0.0,0.0,13,0,0,8,7,7.0,4,12,21,156.0,114.0,12,13,21,608,1.1471904760110192,146.31276185793104
86,21,0,0,0,10.0,20,10.0,14.597520150781977,20,8.25,31.341789468711518,5,35.0,18.07250850703669,0,,51.0,20,51.0,0,5.114000000000001,44753,12,25,1.0,484.9380037695494,False,0.22493313919050378,15,9.134,13649,880,0,0.0,8800.0,False,-0.5086434541148286,0,3.8000000000000007,26422,415,0,0.0,6057.970862574521,False,-0.41538826386471484,0,0.2,38446,1105,354,1.0,27225.25323853796,False,0.03338084084540525,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,0,10.397000000000002,11337,872,0,0.0,27330.040416716445,False,-0.6747789298703354,0,2.396000000000001,115515,0,23,0.4,1173.0,False,0.033869703823754656,9,7.472000000000003,80724,874,0,0.0,15795.372435150068,False,-0.21083468790561694,0.3,408435,0.0,0.0,16,0,0,6,6,6.0,4,10,24,165.0,108.0,10,11,24,981,1.2032698629773222,147.51603172090836
87,24,0,0,0,10.0,20,10.0,15.775573027471664,38,21.81578947368421,31.341789468711518,0,,18.12022665263041,5,19.0,51.00000000000001,17,51.0,8,5.194000000000001,45290,12,10,1.0,277.7557302747166,False,0.23673203563927145,5,9.169,13494,890,0,0.0,8900.0,False,-0.5115019192551656,0,3.8000000000000007,26422,415,0,0.0,6546.862806400741,False,-0.41053593101613095,0,0.2,37617,1133,364,1.0,29282.13560673639,False,0.037339813870778144,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,5,10.447000000000001,11217,872,0,0.0,27330.040416716445,False,-0.6763398648704004,0,2.396000000000001,115573,0,25,0.5,1275.0000000000002,False,0.03484033553580652,14,7.6030000000000015,80397,874,0,0.0,15837.07809439898,False,-0.2135608911360889,0.3125,407599,0.0,0.0,11,0,0,7,8,7.533333333333333,4,11,26,180.0,129.0,11,13,26,767,1.3646728140302002,148.88070453493856
88,26,0,0,0,10.0,20,10.0,15.59436922444797,5,8.0,31.499465874647502,5,34.0,18.12022665263041,0,,51.0,20,51.0,0,5.186000000000001,45200,11,20,1.0,421.8873844889594,False,0.2362438050865565,5,9.214000000000002,13329,901,0,0.0,9010.0,False,-0.5144965017831378,0,3.8000000000000007,26422,415,0,0.0,6471.663228145908,False,-0.4112822991827033,0,0.2,37747,1128,369,1.0,29213.751392922237,False,0.03924163202376316,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,0,10.442,11047,877,0,0.0,27625.03157206586,False,-0.6766325977075988,0,2.396000000000001,116236,0,12,0.0,612.0,False,0.037792302623377086,7,7.6590000000000025,80287,874,0,0.0,15837.07809439898,False,-0.21454042772623297,0.25,407857,0.0,0.0,15,0,0,8,4,4.0,7,15,25,191.0,123.0,15,11,25,1033,2.1719033980043605,151.05260793294292
89,25,0,0,0,10.0,20,10.0,16.15654980458526,22,21.09090909090909,32.034171007029066,42,33.0,18.210491363313274,10,19.0,51.0,20,51.0,0,5.186000000000002,45514,8,18,1.0,370.8178964825347,False,0.24409683250051092,10,9.309000000000001,13069,914,0,0.0,9140.0,False,-0.5198050799009065,0,3.8000000000000007,26038,427,0,0.0,6898.846766557906,False,-0.4146649585469767,0,0.2,39053,1128,337,1.0,29020.10380894097,False,0.0632441769948684,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,10,10.542000000000002,9376,919,0,0.0,29439.403155459713,False,-0.686568133801659,0,2.3960000000000004,116600,0,8,0.5,408.0,False,0.04012538068353844,11,7.762000000000002,79970,879,0,0.0,16007.021908352368,False,-0.21660660960857558,0.3125,407209,0.0,0.0,14,0,0,6,9,9.0,4,10,28,165.0,136.0,10,15,28,2429,1.3079511640244164,152.36055909696734
90,28,0,0,0,10.0,20,10.0,17.212844933212644,40,22.325,32.034171007029066,0,,18.25306655337683,5,19.0,51.00000000000001,20,51.0,17,5.356000000000002,45914,8,10,1.0,252.12844933212642,False,0.25337065376272194,5,9.349,12914,924,0,0.0,9240.0,False,-0.5226635450412436,0,3.8000000000000007,25951,430,0,0.0,7401.523321281436,False,-0.41140278975245215,0,0.2,38247,1155,347,1.0,30996.69323729969,False,0.06686278695932352,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,5,10.582000000000003,9256,919,0,0.0,29439.403155459713,False,-0.6881290688017241,2,2.416000000000001,116988,0,0,0.0,0.0,False,0.04176387825250672,10,7.851000000000002,79682,884,0,0.0,16135.710833185118,False,-0.2185982349054074,0.25,406541,0.0,0.0,14,0,0,12,10,9.117647058823529,2,14,30,214.0,162.0,14,14,30,695,1.5298455050215125,153.89040460198885
91,30,0,0,0,10.0,20,10.0,18.150349352054057,26,25.73076923076923,32.2466005256133,10,34.5,18.095526391713477,12,17.0,51.0,18,51.0,11,5.449000000000001,46244,7,10,1.0,251.5034935205406,False,0.2623458946113923,5,9.394,12749,935,0,0.0,9350.0,False,-0.5256581275692157,0,3.8000000000000007,25322,451,0,0.0,8185.80755777638,False,-0.4161044965184868,0,0.2,38552,1150,347,1.0,32062.472137249984,False,0.08349516780723323,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,12,10.697000000000001,8599,929,0,0.0,29957.09188829476,False,-0.6933081943344904,6,2.4740000000000006,116901,0,0,0.0,0.0,False,0.04098915385848368,12,7.961000000000003,79236,896,0,0.0,16213.591646975276,False,-0.22222305095827494,0.25,405192,0.0,0.0,10,0,0,10,11,11.0,7,17,25,226.0,126.0,17,13,25,855,1.4653374360059388,155.3557420379948
92,25,0,0,0,10.0,20,10.0,17.917122068873574,5,8.0,32.2466005256133,0,,18.021647826170202,16,17.625,51.0,20,51.0,0,5.438000000000001,46164,9,15,1.0,358.7568310331036,False,0.26162792082096614,0,9.389000000000001,12669,943,0,0.0,9430.0,False,-0.5267470666702965,0,3.8000000000000007,25322,451,0,0.0,8080.622053061982,False,-0.4171484799307027,0,0.2,38512,1145,357,1.0,32027.141156504193,False,0.08235048887889505,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,16,10.844999999999999,8094,929,0,0.0,29957.09188829476,False,-0.6998771291264309,7,2.5380000000000007,116604,1,10,1.0,528.0216478261702,False,0.0406953892670669,13,8.079,78849,901,0,0.0,16237.504691379352,False,-0.22556276740734765,0.375,403803,0.0,0.0,8,0,0,6,11,11.0,7,13,17,198.0,156.0,13,12,17,240,1.1043973070336506,156.46013934502844
93,17,0,0,0,10.0,20,10.0,17.670238027455966,5,8.0,32.2466005256133,0,,18.069359626269534,9,18.555555555555557,50.999999999999986,20,51.0,0,5.438000000000001,46044,11,25,1.0,551.7559506863992,False,0.26098815711603196,5,9.439,12534,951,0,0.0,9510.0,False,-0.5293332970353632,0,3.8000000000000016,25322,451,0,0.0,7969.27735038264,False,-0.41825359439443954,0,0.2,38472,1140,367,1.0,31978.573744199883,False,0.0810744361931028,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,9,10.919000000000002,7838,929,0,0.0,29957.09188829476,False,-0.7032071237932362,0,2.531000000000001,116866,0,9,0.6,458.9999999999999,False,0.042721152647420255,13,8.196000000000002,78474,905,0,0.0,16352.77046177393,False,-0.228388882875145,0.325,403139,0.0,0.0,11,0,0,4,9,9.0,5,9,18,143.0,98.0,9,8,18,557,0.9373828789684922,157.39752222399693
94,18,0,0,0,10.0,20,10.0,17.837728810462632,51,18.43137254901961,32.2466005256133,0,,18.069359626269534,0,,50.999999999999986,20,51.0,6,5.498000000000001,46615,10,10,1.0,278.37728810462636,False,0.2728116038453792,20,9.634,12089,962,0,0.0,9620.0,False,-0.5399504532709009,0,3.8000000000000007,25322,451,0,0.0,8044.815693518647,False,-0.4175038639307755,0,0.2,37532,1181,377,1.0,33223.32612331258,False,0.07476949920908928,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,0,10.910000000000002,7838,929,0,0.0,29957.09188829476,False,-0.7032071237932362,1,2.541000000000001,117315,0,0,0.0,0.0,False,0.04467577338866231,10,8.283000000000001,78286,905,0,0.0,16352.77046177393,False,-0.23006299995648213,0.25,402586,0.0,0.0,14,0,0,2,10,8.602941176470589,5,7,17,126.0,107.0,7,11,17,856,0.9745150390081108,158.37203726300504
95,17,0,0,0,10.0,20,10.0,17.564736590826936,30,15.666666666666666,32.32668654506935,5,34.0,18.065733591683102,5,18.0,50.999999999999986,20,51.0,5,5.542000000000002,46750,11,10,1.0,285.64736590826936,False,0.27658573171138034,15,9.764000000000001,11784,971,0,0.0,9710.0,False,-0.5470285574279259,0,3.8000000000000007,25022,461,0,0.0,8097.343568371218,False,-0.422937614701439,0,0.2,37532,1191,382,1.0,33268.39553989137,False,0.07521682057180229,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,5,10.96,7543,934,0,0.0,30193.125233094772,False,-0.7055092860472263,8,2.6200000000000006,117178,0,0,0.0,0.0,False,0.04345580509002832,12,8.393,77966,910,0,0.0,16439.817568431623,False,-0.23252498900945873,0.25,401364,0.0,0.0,9,0,0,6,12,12.0,2,8,13,114.0,85.0,8,9,13,670,1.039473174023442,159.41151043702848
96,13,0,0,0,10.0,20,10.0,17.564736590826936,0,,32.57489033581126,34,33.294117647058826,17.996651087137483,16,17.625,50.999999999999986,20,51.0,0,5.537000000000002,46660,10,20,1.0,451.29473181653873,False,0.2763903674055555,0,9.749000000000002,11674,982,0,0.0,9820.0,False,-0.5485258486919119,0,3.8000000000000007,25022,461,0,0.0,8097.343568371218,False,-0.422937614701439,0,0.2,38664,1181,358,1.0,32405.76465398704,False,0.08912563922015054,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,16,11.115000000000002,5905,968,0,0.0,31532.493845065303,False,-0.7181049348630585,8,2.6920000000000006,116947,0,5,0.5,254.99999999999994,False,0.04253415020748366,12,8.501000000000001,77542,921,0,0.0,16574.91565125362,False,-0.23569914134154826,0.3125,400003,0.0,0.0,11,0,0,4,9,9.0,5,9,15,142.0,72.0,9,4,15,1332,1.0583297199918889,160.46984015702037
97,15,0,0,0,10.0,20,10.0,18.105889415983018,17,24.941176470588236,32.6724641584994,5,35.0,18.048439866204454,5,19.0,50.99999999999999,20,51.0,0,5.537000000000002,46934,11,18,1.0,435.90600948769435,False,0.2836401329797143,5,9.799000000000001,11529,991,0,0.0,9910.0,False,-0.5512481964446139,0,3.8000000000000007,24638,473,0,0.0,8564.085693759967,False,-0.42592764859201654,0,0.2,38799,1176,363,1.0,33152.630442731315,False,0.09921819920530515,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,5,11.149000000000003,5610,973,0,0.0,31790.307626219917,False,-0.7202654394277878,2,2.7040000000000006,117087,0,5,0.5,254.99999999999997,False,0.043780833140394305,13,8.619000000000002,77252,921,0,0.0,16622.6131167743,False,-0.23806918593040705,0.3125,399438,0.0,0.0,11,0,0,8,8,8.0,1,9,18,132.0,64.0,9,6,18,1014,1.0305541270063259,161.5003942840267
98,18,0,0,0,10.0,20,10.0,17.701917764584497,26,14.461538461538462,32.86349090124133,10,35.0,17.96409193821578,18,17.555555555555557,50.99999999999999,20,51.0,0,5.537000000000002,46864,8,28,1.0,575.6536974083659,False,0.28363669857360374,26,10.054,11196,1004,0,0.0,10040.0,False,-0.558544088421855,0,3.8000000000000007,24638,473,0,0.0,8373.007102648467,False,-0.42782413499564814,0,0.2,38773,1192,363,1.0,33030.13317253532,False,0.09748628513543207,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,18,11.324000000000002,4642,983,0,0.0,32304.811555920223,False,-0.7295107017968948,3,2.7320000000000007,117121,1,10,1.0,527.9640919382157,False,0.0452989549766613,12,8.726000000000003,76865,928,0,0.0,16670.677318664246,False,-0.24130137082288092,0.375,397688,0.0,0.0,13,0,0,7,12,11.25,4,11,25,182.0,81.0,11,7,25,652,1.3398184880497865,162.84021277207648
99,25,0,0,0,10.0,20,10.0,17.671340339268657,26,17.42307692307692,32.86349090124133,0,,17.965547707420388,4,18.0,50.99999999999999,20,51.0,0,5.537000000000002,47152,6,22,1.0,448.7694874639104,False,0.289749945382407,10,10.128000000000002,10951,1016,0,0.0,10160.0,False,-0.5635804317643536,0,3.8000000000000007,24638,473,0,0.0,8358.543980474074,False,-0.42796768385896267,0,0.2,38320,1208,373,1.0,33605.06123599956,False,0.09420034178295211,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,4,11.346,4542,983,0,0.0,32304.811555920223,False,-0.7308114809636157,2,2.7490000000000006,117611,0,1,0.1,50.99999999999999,False,0.04753869169531069,8,8.794000000000002,76663,932,0,0.0,16743.8904633158,False,-0.24277417913357408,0.2625,397466,0.0,0.0,13,0,0,7,7,7.0,6,13,25,210.0,96.0,13,12,25,1078,1.3808111230027862,164.22102389507927
100,25,0,0,0,10.0,20,10.0,18.133121415441497,26,21.923076923076923,32.91305125016993,5,34.0,17.77382855656774,22,17.0,50.99999999999999,20,51.0,0,5.537000000000002,47537,10,11,1.0,299.4643355698565,False,0.29819868150668133,5,10.168000000000001,10841,1022,0,0.0,10220.0,False,-0.5657583099665151,0,3.8000000000000007,24158,489,0,0.0,8867.096372150892,False,-0.4324483755270174,0,0.2,38400,1208,378,1.0,34345.94404241756,False,0.10314175161698365,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,22,11.562000000000001,3580,988,0,0.0,32518.09463516789,False,-0.7419378056169733,13,2.877000000000001,117189,1,10,1.0,527.7738285565677,False,0.04590363955082262,6,8.846000000000002,76390,943,0,0.0,16760.720328843378,False,-0.2451302769023341,0.375,395684,0.0,0.0,11,0,0,5,11,10.666666666666668,7,12,26,179.0,99.0,12,13,26,895,1.2124679820262827,165.43349187710555
101,26,0,0,0,10.0,20,10.0,18.75336849261509,35,22.571428571428573,32.91305125016993,0,,17.78255111226732,4,18.0,50.99999999999999,20,51.0,7,5.607000000000002,47842,12,10,1.0,307.5336849261509,False,0.30661168002785166,17,10.333,10620,1030,0,0.0,10300.0,False,-0.5706857593989056,0,3.8000000000000016,23600,507,0,0.0,9507.95782575585,False,-0.4371642036469436,0,0.2,38168,1215,388,1.0,35555.60660359326,False,0.11054257502027968,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,4,11.58,3480,988,0,0.0,32518.09463516789,False,-0.7432385847836942,0,2.864000000000001,117699,0,1,0.1,50.99999999999999,False,0.048322320967425954,10,8.940000000000001,76142,947,0,0.0,16840.075903317153,False,-0.24698536081089084,0.2625,395140,0.0,0.0,13,0,0,7,7,6.388888888888889,4,11,29,168.0,106.0,11,15,29,710,1.0795255320263095,166.51301740913186
102,29,0,0,0,10.0,20,10.0,18.911889608177415,31,20.06451612903226,32.91305125016993,0,,17.839184637859333,8,18.5,50.99999999999999,20,51.0,11,5.710000000000001,48050,14,10,1.0,329.11889608177415,False,0.3125679756088771,10,10.416000000000002,10415,1038,0,0.0,10380.0,False,-0.5751776331908638,0,3.8000000000000007,23538,509,0,0.0,9626.151810562304,False,-0.4372218293014441,0,0.2,37608,1234,398,1.0,36436.66617405856,False,0.10817105200844204,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,8,11.656,3256,988,0,0.0,32518.09463516789,False,-0.7461523301171489,8,2.944000000000001,117541,0,4,0.4,203.99999999999997,False,0.04759657340291011,11,9.040000000000003,75860,951,0,0.0,16965.064590604226,False,-0.2489400319212977,0.3,393857,0.0,0.0,9,0,0,8,12,11.328947368421053,6,14,24,198.0,119.0,14,15,24,262,1.0038670339854434,167.5168844431173
103,24,0,0,0,10.0,20,10.0,18.286581842828916,15,8.666666666666666,33.053249492227586,10,34.5,17.839184637859333,0,,51.0,18,51.0,0,5.6990000000000025,48045,13,10,1.0,312.8658184282892,False,0.31221062557411977,5,10.456000000000003,10255,1049,0,0.0,10490.0,False,-0.5780360983312008,0,3.8000000000000007,23538,509,0,0.0,9307.870157999918,False,-0.4403808269845374,0,0.2,37823,1239,398,1.0,35812.26820117161,False,0.10624162019544246,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,0,11.648000000000003,2911,998,0,0.0,32987.14299324313,False,-0.7475893765804914,0,2.9360000000000004,117745,0,0,0.0,0.0,False,0.048504870968316446,14,9.169000000000002,75523,951,0,0.0,16965.064590604226,False,-0.2519409758383755,0.25,393429,0.0,0.0,15,0,0,3,7,7.0,5,8,17,139.0,104.0,8,16,17,834,0.7837385609745979,168.3006230040919
104,17,0,0,0,10.0,20,10.0,17.454319365316362,20,8.25,33.053249492227586,0,,17.88795247280568,4,19.0,51.0,11,51.0,0,5.6990000000000025,47985,13,15,1.0,391.81479047974545,False,0.3116518497057108,15,10.601,9935,1059,0,0.0,10590.0,False,-0.585386437263496,0,3.8000000000000007,23538,509,0,0.0,8884.248556946028,False,-0.4445853409597036,0,0.2,37658,1249,408,1.0,35286.17068010899,False,0.09774471167505994,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,4,11.688000000000004,2815,998,0,0.0,32987.14299324313,False,-0.7488381245805434,3,2.966000000000001,117708,0,0,0.0,0.0,False,0.048175390478904345,8,9.235000000000001,75311,955,0,0.0,17082.994611529422,False,-0.25330373376404997,0.25,392539,0.0,0.0,8,0,0,5,11,11.0,1,6,10,93.0,78.0,6,11,10,240,0.46444891003193334,168.76507191412384
105,10,0,0,0,10.0,20,10.0,17.788971444838964,22,21.09090909090909,33.23003255880867,13,34.61538461538461,17.925568072308455,3,19.0,51.0,10,51.0,0,5.6990000000000025,48279,12,13,1.0,351.25662878290655,False,0.31910348499690894,10,10.686,9695,1070,0,0.0,10700.0,False,-0.5904227806059946,0,3.8000000000000007,23154,521,0,0.0,9268.054122761101,False,-0.4483985338273309,0,0.2,38028,1249,405,1.0,35676.588520921374,False,0.10896429442921744,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,3,11.714000000000002,2293,1011,0,0.0,33595.56291695556,False,-0.7516710920239111,0,2.963000000000001,117651,0,3,0.3,153.0,False,0.04834903560170261,10,9.327000000000002,75116,955,0,0.0,17118.917509054572,False,-0.2548802404804424,0.2875,391805,0.0,0.0,12,0,0,2,8,8.0,1,3,6,39.0,50.0,3,7,6,1034,0.33394725201651454,169.09901916614035
106,6,0,0,0,10.0,0,,18.250230965211394,19,23.473684210526315,33.31168329881858,5,35.0,17.925568072308455,0,,51.0,7,51.0,1,5.709000000000002,48666,2,10,1.0,202.50230965211392,False,0.3276141658679133,5,10.726000000000003,9640,1070,0,0.0,10700.0,False,-0.5919200718699806,0,3.8000000000000007,22748,535,0,0.0,9763.873566388096,False,-0.4515366777856155,0,0.2,38163,1244,410,1.0,36361.07747323859,False,0.11843775406672281,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,0,11.711000000000002,2118,1016,0,0.0,33844.67023159967,False,-0.7523272875398385,0,2.963,117651,0,3,0.0,153.0,False,0.04834903560170261,7,9.387000000000002,75021,955,0,0.0,17118.917509054572,False,-0.2557262038992032,0.25,391596,0.0,0.0,1,0,0,2,4,3.071428571428571,0,2,3,21.0,27.0,2,4,3,175,0.27195382199715823,169.3709729881375
107,3,0,0,0,10.0,0,,18.443213811832354,3,32.0,33.31168329881858,0,,17.964486725282704,3,19.0,51.0,8,51.0,0,5.708000000000001,48762,0,9,0.2,165.98892430649119,False,0.3297306090478112,0,10.721000000000002,9640,1070,0,0.0,10700.0,False,-0.5919200718699806,0,3.8000000000000007,22652,538,0,0.0,9922.449030765807,False,-0.45186842179203,0,0.2,38163,1234,420,1.0,36749.83282930493,False,0.12229621483320689,0,0.2,77589,0,0,0.0,0.0,False,0.009261547667052564,3,11.741000000000001,2046,1016,0,0.0,33844.67023159967,False,-0.7532638485398775,0,2.963,117651,0,3,0.0,153.0,False,0.04834903560170261,8,9.46,74842,958,0,0.0,17209.97828282083,False,-0.25691473453302444,0.15,391345,0.0,0.0,1,0,0,0,4,4.0,0,0,3,0.0,9.0,0,3,3,96,0.16151972697116435,169.53249271510867
