index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
82,50,0,0,0,10.0,20,10.0,5.056844318705001,2,10.0,30.183563424720205,30,32.333333333333336,44.19005407558256,14,41.57142857142857,48.0,11,48.0,2,2.7670000000000003,40035,831,0,0.0,8310.0,False,-0.15782051037716072,0,7.148000000000002,25565,829,0,0.0,8290.0,False,-0.43378247031693695,0,0.398,88945,0,92,0.1,2776.887835074259,False,0.13123254836998927,0,0.4700000000000001,89839,30,220,1.0,6792.0892829995955,False,0.1675688712087034,0,0.6320000000000001,106955,0,56,0.5,2474.6430282326232,False,0.019816396588899134,5,0.8260000000000001,107867,15,10,1.0,894.6539921266287,False,0.02096641527065057,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,7.249000000000002,87916,803,0,0.0,35484.6134226928,False,-0.2236486986293028,0.325,683218,0.0,0.0,16,0,0,21,8,8.0,5,26,56,414.0,231.0,26,24,56,1502,2.026747675612569,213.19314652401954
83,56,0,0,0,10.0,20,10.0,4.967975274179392,9,3.6666666666666665,30.807405006670926,10,37.0,44.54079466838909,5,52.0,48.0,14,48.0,2,2.7850000000000006,39918,840,0,0.0,8400.0,False,-0.15919269691829774,7,7.218000000000003,25291,840,0,0.0,8400.0,False,-0.43795620437956206,0,0.398,89298,0,88,0.6,2711.0516405870417,False,0.13524088737312498,0,0.4700000000000001,89823,23,230,1.0,7199.9665828404395,False,0.1699223995218801,0,0.6320000000000001,106995,0,56,0.5,2494.284501429789,False,0.020286004813977722,0,0.8210000000000002,107717,10,20,1.0,1198.889943434491,False,0.020986379222520873,0,0.2,136096,0,0,0.0,0.0,False,0.0,14,7.378000000000002,87337,808,0,0.0,35988.962092058384,False,-0.22605013339092117,0.3875,682475,0.0,0.0,14,0,0,14,12,12.0,10,24,57,394.0,316.0,24,32,57,830,2.127769230864942,215.32091575488448
84,57,0,0,0,10.0,20,10.0,4.873463522745375,16,4.125,30.807405006670926,0,,45.51203215982809,15,52.0,48.0,10,48.0,1,2.7930000000000006,39805,850,0,0.0,8500.0,False,-0.16039336014179262,15,7.3610000000000015,24825,850,0,0.0,8500.0,False,-0.4458843932839092,0,0.398,89288,0,89,0.1,2741.8590455937124,False,0.13530855715176265,0,0.4700000000000001,89767,28,240,1.0,7530.234180237892,False,0.1712890661722512,0,0.6320000000000001,107775,0,41,0.0,1865.9933185529517,False,0.024677129411598483,0,0.8210000000000002,107717,0,30,1.0,1365.3609647948426,False,0.02177095374113888,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,7.464000000000002,86367,823,0,0.0,37456.402467538515,False,-0.22778625945090775,0.2625,681640,0.0,0.0,15,0,0,15,11,11.0,12,27,51,450.0,234.0,27,30,51,980,2.1773165930062532,217.49823234789073
85,51,0,0,0,10.0,20,10.0,4.832039492207353,10,4.3,30.807405006670926,0,,45.51203215982809,0,,48.0,11,48.0,1,2.8020000000000005,39682,861,0,0.0,8610.0,False,-0.16168931409731088,9,7.436000000000002,24543,859,0,0.0,8590.0,False,-0.4504011739818185,0,0.398,89258,0,95,0.6,2926.703475633738,False,0.13609026144985695,0,0.4700000000000001,89754,22,250,1.0,7808.156120496294,False,0.1728664570371948,0,0.6320000000000001,107775,0,41,0.0,1865.9933185529517,False,0.024677129411598483,0,0.8210000000000002,107717,0,30,0.0,1365.3609647948426,False,0.02177095374113888,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,7.564000000000003,86147,823,0,0.0,37456.402467538515,False,-0.22940276544667546,0.2,680972,0.0,0.0,10,0,0,14,10,10.0,7,21,43,333.0,218.0,21,30,43,200,1.927294067107141,219.42552641499788
86,43,0,0,0,10.0,20,10.0,4.54718623378943,21,2.857142857142857,31.47130240179811,10,38.0,45.51203215982809,0,,48.00000000000001,8,48.0,1,2.8110000000000004,39569,871,0,0.0,8710.0,False,-0.1628899773208058,20,7.6270000000000024,23879,869,0,0.0,8690.0,False,-0.46210287587429244,0,0.398,89387,0,97,0.7,3052.7163329744167,False,0.13849472996327303,0,0.4700000000000001,89945,26,255,1.0,8143.4089545370425,False,0.17735748337301224,0,0.6320000000000001,107545,0,46,0.5,2093.553479352092,False,0.02358164520384623,0,0.8210000000000002,107567,0,35,0.5,1592.921125593983,False,0.021429546260693627,0,0.2,136096,0,0,0.0,0.0,False,0.0,8,7.633000000000003,86015,823,0,0.0,37456.402467538515,False,-0.23037266904413606,0.3375,680003,0.0,0.0,13,0,0,13,13,13.0,5,18,44,298.0,175.0,18,25,44,580,1.9752456974238157,221.4007721124217
87,44,0,0,0,10.0,20,10.0,4.54718623378943,0,,31.81659776333466,20,33.5,45.51203215982809,0,,48.00000000000001,8,48.0,0,2.8100000000000005,39479,880,0,0.0,8800.0,False,-0.16374759390901641,0,7.607000000000002,23769,880,0,0.0,8800.0,False,-0.4631510739265499,0,0.398,89617,0,87,0.0,2768.0440054101155,False,0.13959253140362476,0,0.4700000000000001,90385,16,255,1.0,8185.987409390969,False,0.18313414111623072,0,0.6320000000000001,107395,0,51,0.5,2321.1136401512326,False,0.02324023772340098,0,0.8210000000000002,107047,5,45,1.0,2207.124436008937,False,0.019422775172065924,0,0.2,136096,0,0,0.0,0.0,False,0.0,8,7.705000000000002,85902,823,0,0.0,37456.402467538515,False,-0.23120296530559856,0.3125,679690,0.0,0.0,13,0,0,8,3,3.0,6,14,44,240.0,200.0,14,30,44,870,1.8857000237330794,223.28647213615477
88,44,0,0,0,10.0,20,10.0,4.660116049650284,20,5.4,32.86911810690231,10,44.0,45.81051779209275,5,52.0,48.00000000000001,11,48.0,10,2.9100000000000015,39221,891,0,0.0,8910.0,False,-0.16761639762916658,10,7.7070000000000025,23435,889,0,0.0,8890.0,False,-0.46865887823750263,0,0.398,89756,0,91,0.9,2991.0897477281105,False,0.14272979279515186,0,0.4700000000000001,90578,17,260,1.0,8625.192680638656,False,0.18830110376836892,0,0.6320000000000001,107395,0,51,0.0,2336.3364073967305,False,0.023311982314057587,0,0.8210000000000002,106867,5,50,1.0,2454.8714801391493,False,0.018893729287110694,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,7.807000000000001,85427,828,0,0.0,37931.1087318528,False,-0.23294913615443222,0.3625,678775,0.0,0.0,13,0,0,9,10,10.0,8,17,44,255.0,171.0,17,27,44,900,1.945729099214077,225.23220123536885
89,44,0,0,0,10.0,20,10.0,4.632210236216361,6,4.0,33.37887144276511,5,44.0,46.521724986765584,20,50.0,48.0,9,48.0,2,2.920000000000001,39085,902,0,0.0,9020.0,False,-0.16916010748794572,4,7.737000000000002,23257,898,0,0.0,8980.0,False,-0.47119361170932517,0,0.398,89972,0,90,0.4,3004.0984298488597,False,0.14551618221910517,0,0.4700000000000001,90558,9,270,1.0,9053.985181672528,False,0.19073549967235534,0,0.6320000000000001,107425,0,51,0.5,2372.607974325045,False,0.023765708239820174,0,0.8210000000000002,107617,0,40,0.5,1860.8689994706233,False,0.02316367706414665,0,0.2,136096,0,0,0.0,0.0,False,0.0,9,7.886000000000002,84279,848,0,0.0,39450.422788777214,False,-0.23580258498127346,0.3,678289,0.0,0.0,14,0,0,13,6,6.0,9,22,43,299.0,157.0,22,22,43,1420,2.1610443610697985,227.39324559643865
90,43,0,0,0,10.0,20,10.0,4.536550943982704,6,2.5,33.159136976494985,10,31.0,46.952802308189625,15,50.0,48.0,10,48.0,1,2.928000000000001,38972,912,0,0.0,9120.0,False,-0.1703607707114406,5,7.783000000000002,23047,908,0,0.0,9080.0,False,-0.4742429151340741,0,0.398,90052,0,85,0.0,2818.526643002074,False,0.14535606633983322,0,0.4700000000000001,90773,5,275,1.0,9141.445423256035,False,0.1939755392544896,0,0.6320000000000001,107445,0,51,0.5,2394.592917717671,False,0.02405784201016907,0,0.8210000000000002,108037,0,35,0.5,1643.348080786637,False,0.02609740824199568,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,7.977000000000002,83345,863,0,0.0,40520.26839196765,False,-0.23873490627216218,0.25,677767,0.0,0.0,16,0,0,15,7,7.0,4,19,44,289.0,144.0,19,24,44,1260,3.447795326821506,230.84104092326015
91,44,0,0,0,10.0,20,10.0,4.539715134188957,3,4.666666666666667,32.321575335442134,5,16.0,47.58062159158812,20,51.0,47.99999999999999,11,48.0,1,2.9370000000000007,38879,920,0,0.0,9200.0,False,-0.17137085247088868,2,7.798000000000001,22885,920,0,0.0,9200.0,False,-0.4761868460673515,0,0.398,90038,0,88,0.3,2844.2986295189075,False,0.14534211579582063,0,0.4700000000000001,90853,0,275,0.5,8888.433217246587,False,0.1933931501067359,0,0.6320000000000001,107885,0,46,0.5,2188.7085932130535,False,0.027234935400193505,0,0.8210000000000002,108537,0,25,0.0,1189.515539789703,False,0.028671484304786922,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,8.077000000000002,82108,883,0,0.0,42013.68886537231,False,-0.24233743509959035,0.1625,677281,0.0,0.0,17,0,0,19,8,8.0,5,24,47,356.0,165.0,24,20,47,1300,2.1171374851837754,232.95817840844393
92,47,0,0,0,10.0,20,10.0,4.451191284005664,24,4.041666666666666,31.48191523982765,5,16.0,47.7631864093361,5,52.0,48.0,7,48.0,2,2.956000000000001,38742,931,0,0.0,9310.0,False,-0.1729336204760725,22,8.016000000000002,22202,929,0,0.0,9290.0,False,-0.48834594347353777,0,0.398,90083,1,93,1.0,2932.2693085879773,False,0.14645646622954375,0,0.4700000000000001,90791,3,285,1.0,8985.699417202897,False,0.1932257583665371,0,0.6320000000000001,108145,0,41,0.0,1958.2906427827802,False,0.028599729676608465,0,0.8210000000000002,108457,0,30,0.5,1432.895592280083,False,0.02906445278669093,0,0.2,136096,0,0,0.0,0.0,False,0.0,7,8.136000000000001,81745,888,0,0.0,42413.70953149046,False,-0.2435350431625821,0.3125,676261,0.0,0.0,11,0,0,20,9,9.0,7,27,48,410.0,215.0,27,20,48,540,2.2850952856242657,235.2432736940682
93,48,0,0,0,10.0,20,10.0,4.320482667110582,9,2.5555555555555554,31.415426096563834,14,31.0,47.951260958011176,10,50.0,48.0,10,48.0,1,2.964000000000001,38609,943,0,0.0,9430.0,False,-0.17432486516361417,8,8.074,21926,937,0,0.0,9370.0,False,-0.4928436660250424,0,0.398,90143,0,92,0.3,2890.219200883873,False,0.1469445437979555,0,0.4700000000000001,91142,0,285,1.0,8953.396437520692,False,0.19741901744133472,0,0.6320000000000001,108211,4,41,1.0,2091.6634036647133,False,0.029850426070622656,0,0.8210000000000002,108457,0,30,0.0,1438.5378287403353,False,0.029091044531719974,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,8.229000000000001,81063,898,0,0.0,43060.23234029404,False,-0.24617096630211743,0.2875,675647,0.0,0.0,19,0,0,19,12,12.0,6,25,53,404.0,175.0,25,23,53,1134,2.455395362339914,237.6986690564081
94,53,0,0,0,10.0,20,10.0,4.491326182394297,8,7.0,31.3419548449361,5,30.0,48.38973164336702,13,52.0,48.0,12,48.0,3,2.9930000000000008,38488,951,0,0.0,9510.0,False,-0.1758685750223933,5,8.116000000000001,21713,949,0,0.0,9490.0,False,-0.49575956242495856,0,0.398,90117,0,95,0.3,2977.48571026893,False,0.14716536247569895,0,0.4700000000000001,91262,0,285,0.5,8932.457130806788,False,0.19879065000379934,0,0.6320000000000001,108211,0,45,0.4,2177.537923951516,False,0.03025515092822847,0,0.8210000000000002,108983,0,22,0.5,1064.5740961540744,False,0.032286615591262474,0,0.2,136096,0,0,0.0,0.0,False,0.0,12,8.339000000000002,80133,911,0,0.0,44083.04552710736,False,-0.24924668790005813,0.21250000000000002,675003,0.0,0.0,13,0,0,19,11,11.0,6,25,58,383.0,177.0,25,28,58,1026,2.3290984611958265,240.02776751760393
95,58,0,0,0,10.0,20,10.0,5.209241060478707,14,11.0,32.85789688346108,10,46.0,48.69559547458883,10,52.0,47.99999999999999,5,48.0,14,3.130000000000001,38190,964,0,0.0,9640.0,False,-0.18030912313468392,0,8.111,21643,956,0,0.0,9560.0,False,-0.4964265975491224,0,0.398,90577,0,85,0.0,2792.9212350941916,False,0.1517702384044268,0,0.4700000000000001,91108,4,295,1.0,9713.916544862934,False,0.20175518161183495,0,0.6320000000000001,108501,0,40,0.5,1947.823818983553,False,0.03190604118665067,0,0.8210000000000002,108753,0,27,0.5,1314.7810778138983,False,0.031297865387001175,0,0.2,136096,0,0,0.0,0.0,False,0.0,5,8.377,79549,921,0,0.0,44848.64343209631,False,-0.25072506380754644,0.25,674417,0.0,0.0,14,0,0,24,4,4.0,8,32,50,505.0,226.0,32,26,50,1180,2.252752927131951,242.28052044473588
96,50,0,0,0,10.0,20,10.0,4.819875399559075,14,1.6428571428571428,33.12383147256766,15,34.666666666666664,48.69559547458883,0,,47.99999999999999,7,48.0,1,3.126000000000001,38027,979,0,0.0,9790.0,False,-0.18198624001829583,13,8.241000000000001,21307,961,0,0.0,9610.0,False,-0.5023536810809781,0,0.398,90647,0,81,0.1,2683.0303492779803,False,0.1519587644280686,0,0.4700000000000001,91535,7,295,1.0,9805.269412204372,False,0.20767443967869087,0,0.6320000000000001,108501,0,40,0.0,1947.823818983553,False,0.03190604118665067,0,0.8210000000000002,108233,5,37,1.0,1967.356189922625,False,0.029471939814886574,0,0.2,136096,0,0,0.0,0.0,False,0.0,7,8.442000000000002,79446,921,0,0.0,44848.64343209631,False,-0.25148188252374676,0.2625,673792,0.0,0.0,16,0,0,11,5,5.0,9,20,48,323.0,223.0,20,30,48,720,2.091270006261766,244.37179045099765
97,48,0,0,0,10.0,20,10.0,4.84371160882183,24,4.958333333333333,34.191996550538924,10,44.0,47.054582483303236,6,18.0,47.999999999999986,12,48.0,9,3.2150000000000007,37821,987,0,0.0,9870.0,False,-0.1851498923214728,15,8.378,20811,973,0,0.0,9730.0,False,-0.5106630329134189,0,0.398,90980,10,81,1.0,2817.9888366818714,False,0.15697390761065116,0,0.4700000000000001,91523,1,305,1.0,10433.402659523195,False,0.2114571759681618,0,0.6320000000000001,108389,0,39,0.5,1835.1287168488261,False,0.03031920405716288,0,0.8210000000000002,108013,0,47,1.0,2211.565376715252,False,0.028549181717010274,0,0.2,136096,0,0,0.0,0.0,False,0.0,12,8.555000000000001,79105,927,0,0.0,43619.5979620221,False,-0.25850282902501875,0.4375,672738,0.0,0.0,16,0,0,13,9,9.0,6,19,42,282.0,188.0,19,29,42,748,1.9366929158568382,246.3084833668545
98,42,0,0,0,10.0,20,10.0,4.9018493638306255,3,7.333333333333333,34.80293057494569,5,46.0,47.31991516026063,10,50.0,47.99999999999999,11,48.0,2,3.226000000000001,37684,998,0,0.0,9980.0,False,-0.18671266032665662,1,8.373000000000003,20700,982,0,0.0,9820.0,False,-0.5119208705761278,0,0.398,90978,1,91,1.0,3171.968531683888,False,0.15916527995894947,0,0.4700000000000001,91733,0,303,0.3,10545.287964208545,False,0.2147875370313857,0,0.6320000000000001,108159,0,44,0.5,2082.0762670514678,False,0.029315092219113402,0,0.8210000000000002,108513,0,37,0.0,1750.8368609296433,False,0.031090757191675204,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,8.653,78381,937,0,0.0,44338.76050516421,False,-0.26118048838627067,0.225,672244,0.0,0.0,14,0,0,14,10,10.0,6,20,34,318.0,156.0,20,22,34,930,1.9120813570916653,248.22056472394615
99,34,0,0,0,10.0,20,10.0,4.799802531783593,6,2.8333333333333335,33.410001983872434,15,25.333333333333332,46.19122359038398,4,18.0,47.999999999999986,15,48.0,1,3.2340000000000004,37551,1010,0,0.0,10100.0,False,-0.18810390501419832,5,8.422,20506,990,0,0.0,9900.0,False,-0.5148558251224485,0,0.398,91055,0,90,0.4,3006.900178548519,False,0.15909597627262587,0,0.4700000000000001,92019,0,296,0.3,9889.36058722624,False,0.2142620318783419,0,0.6320000000000001,108079,0,49,0.5,2263.3699559288148,False,0.02941544893924414,0,0.8210000000000002,108285,0,43,1.0,1986.222614386511,False,0.03005100676023422,0,0.2,136096,0,0,0.0,0.0,False,0.0,15,8.792000000000002,77950,941,0,0.0,43465.941398551324,False,-0.26755400085766173,0.275,671541,0.0,0.0,16,0,0,11,11,11.0,5,16,41,232.0,139.0,16,18,41,652,1.7366680353879929,249.95723275933415
100,41,0,0,0,10.0,20,10.0,4.962046037384564,20,5.85,33.410001983872434,0,,47.41652948294149,25,52.0,47.999999999999986,11,48.0,9,3.323000000000001,37295,1023,0,0.0,10230.0,False,-0.19174401097749233,11,8.527000000000001,20181,997,0,0.0,9970.0,False,-0.520382687579806,0,0.398,91055,0,90,0.0,3006.900178548519,False,0.15909597627262587,0,0.4700000000000001,91902,10,306,1.0,10273.08106743881,False,0.21519949575123865,0,0.6320000000000001,108599,0,39,0.0,1849.244649834718,False,0.03236518356977438,0,0.8210000000000002,109065,0,28,0.0,1327.6628255223618,False,0.034299476036960895,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,8.887000000000002,76432,966,0,0.0,45804.36748052148,False,-0.270116801814449,0.125,670625,0.0,0.0,16,0,0,11,10,10.0,12,23,50,355.0,188.0,23,18,50,1500,2.0187280708923936,251.97596083022654
101,50,0,0,0,10.0,20,10.0,5.039696207244029,24,5.416666666666667,32.51051634078853,5,16.0,47.62176224499829,5,52.0,47.999999999999986,10,48.0,9,3.4040000000000012,37029,1037,0,0.0,10370.0,False,-0.19547940767280975,15,8.666,19769,1003,0,0.0,10030.0,False,-0.527662899506394,0,0.398,91027,8,95,1.0,3128.8166220328626,False,0.15950870727848868,0,0.4700000000000001,91880,6,316,1.0,10303.561340932638,False,0.21511484296924793,0,0.6320000000000001,108519,0,44,0.5,2095.3575387799247,False,0.03277103185399159,0,0.8210000000000002,109325,0,23,0.0,1095.3005316349606,False,0.03565510666243272,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,8.976,75980,971,0,0.0,46240.73113989334,False,-0.27183484033368593,0.3125,669625,0.0,0.0,14,0,0,20,11,11.0,7,27,52,396.0,204.0,27,23,52,540,2.2756994608789682,254.2516602911055
102,52,0,0,0,10.0,20,10.0,4.986294447731845,18,4.611111111111111,30.21362381349261,19,19.68421052631579,48.123240336643654,13,52.0,47.99999999999998,7,48.0,3,3.4250000000000003,36887,1047,0,0.0,10470.0,False,-0.19723275714204036,15,8.801000000000002,19300,1013,0,0.0,10130.0,False,-0.5356482628499553,0,0.398,91141,7,96,1.0,2935.4119472294137,False,0.1597253233853621,0,0.4700000000000001,92057,5,316,1.0,9572.436597302323,False,0.21275350387771635,0,0.6320000000000001,108209,5,54,1.0,2749.7230972462203,False,0.03293299602811871,0,0.8210000000000002,109937,0,14,0.4,673.7253647130111,False,0.039436918487666124,0,0.2,136096,0,0,0.0,0.0,False,0.0,7,9.036000000000003,75194,984,0,0.0,47353.26849125735,False,-0.2735228497117573,0.425,668821,0.0,0.0,15,0,0,17,13,13.0,6,23,58,380.0,236.0,23,29,58,1250,2.3539445446804166,256.6056048357859
103,58,0,0,0,10.0,20,10.0,4.967250556605029,16,4.8125,29.506406638354267,5,16.0,48.53426800285621,15,51.333333333333336,47.999999999999986,10,48.0,3,3.452000000000001,36735,1058,0,0.0,10580.0,False,-0.1990813973432944,13,8.916,18906,1022,0,0.0,10220.0,False,-0.5422995559451887,0,0.398,91191,2,101,1.0,2990.081571586991,False,0.16069377596355214,0,0.4700000000000001,92010,6,326,1.0,9648.892067443121,False,0.2126436500829208,0,0.6320000000000001,108899,0,49,1.0,2378.179132139954,False,0.03768582869327906,0,0.8210000000000002,109937,0,14,0.0,679.4797520399869,False,0.03946403879743601,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,9.129000000000001,74241,999,0,0.0,48485.733734853355,False,-0.27636472146553404,0.375,668015,0.0,0.0,13,0,0,20,11,11.0,9,29,55,437.0,267.0,29,29,55,1050,2.320980946533382,258.9265857823193
104,55,0,0,0,10.0,20,10.0,4.925016943395143,6,4.0,30.949404829039935,10,44.0,48.6006304068082,5,50.0,47.99999999999999,11,48.0,2,3.4690000000000007,36598,1069,0,0.0,10690.0,False,-0.2006441653484782,4,8.943000000000001,18728,1031,0,0.0,10310.0,False,-0.5448342894170113,0,0.398,91397,0,103,0.7,3187.788697391113,False,0.16451141268684794,0,0.4700000000000001,92220,0,328,0.7,10151.404783925098,False,0.21841989621011534,0,0.6320000000000001,108929,0,49,0.5,2381.430889933602,False,0.037983932933988135,0,0.8210000000000002,109717,0,19,0.5,923.4119777293558,False,0.03853997538754526,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,9.229000000000003,73773,1004,0,0.0,48795.03292843543,False,-0.2786671433090046,0.3,667458,0.0,0.0,13,0,0,21,9,9.0,7,28,54,421.0,231.0,28,27,54,890,2.3078359309583902,261.2344217132777
105,54,0,0,0,10.0,20,10.0,5.018589861274837,23,5.521739130434782,32.249307042110786,10,44.0,48.667656108131965,5,50.0,47.99999999999999,7,48.0,10,3.5670000000000006,36330,1081,0,0.0,10810.0,False,-0.20460825980065178,13,9.069000000000003,18335,1039,0,0.0,10390.0,False,-0.5515618150978636,0,0.398,91367,0,109,0.6,3515.1744675900754,False,0.16618562919572022,0,0.4700000000000001,92563,7,328,1.0,10612.90283884126,False,0.22560487163348897,0,0.6320000000000001,108959,0,49,0.5,2384.7151492984663,False,0.038282190353937484,0,0.8210000000000002,109497,0,24,0.5,1168.0237465951673,False,0.037619114650745425,0,0.2,136096,0,0,0.0,0.0,False,0.0,7,9.288000000000002,73416,1009,0,0.0,49105.66501310515,False,-0.28014906752180396,0.325,666563,0.0,0.0,15,0,0,18,9,9.0,6,24,57,375.0,305.0,24,30,57,890,2.2581639029085636,263.49258561618626
106,57,0,0,0,10.0,20,10.0,4.967529626299577,8,4.125,31.39728280969465,5,16.0,48.667656108131965,0,,47.999999999999986,13,48.0,1,3.5670000000000006,36237,1089,0,0.0,10890.0,False,-0.20561834156009987,7,9.126000000000003,18067,1051,0,0.0,10510.0,False,-0.5555259095500371,0,0.398,91439,0,106,0.2,3328.111977827633,False,0.16591599655513575,0,0.4700000000000001,92538,3,338,1.0,10627.18417855569,False,0.22538122184584164,0,0.6320000000000001,108959,0,49,0.0,2384.7151492984663,False,0.038282190353937484,0,0.8210000000000002,109417,0,29,0.5,1411.362027135827,False,0.038011886262304756,0,0.2,136096,0,0,0.0,0.0,False,0.0,13,9.411000000000001,73129,1009,0,0.0,49105.66501310515,False,-0.28225787307082817,0.2125,665882,0.0,0.0,13,0,0,17,10,10.0,7,24,55,390.0,284.0,24,33,55,280,3.581681352108717,267.074266968295
107,55,0,0,0,10.0,20,10.0,5.044760178750444,6,6.666666666666667,30.549614257331992,5,16.0,47.54082513684076,9,35.77777777777778,47.99999999999999,12,48.0,2,3.586000000000001,36170,1093,0,0.0,10930.0,False,-0.20651407444111985,4,9.159000000000002,17835,1067,0,0.0,10670.0,False,-0.5584227478035486,0,0.398,91409,0,111,0.5,3391.007182563851,False,0.1659341246685442,0,0.4700000000000001,92608,0,337,0.4,10295.22000472088,False,0.22417925216470605,0,0.6320000000000001,108879,0,54,0.5,2567.204557389401,False,0.0383881824742643,0,0.8210000000000002,109739,0,20,0.0,950.8165027368152,False,0.03887650345337366,0,0.2,136096,0,0,0.0,0.0,False,0.0,12,9.518000000000002,72553,1018,0,0.0,48396.559989303896,False,-0.28909534450202834,0.175,665289,0.0,0.0,13,0,0,19,9,9.0,5,24,52,394.0,190.0,24,31,52,602,2.08393407613039,269.15820104442537
108,52,0,0,0,10.0,20,10.0,5.245335782366187,17,6.647058823529412,29.653271581357078,5,15.0,47.54082513684076,0,,48.0,13,48.0,11,3.6940000000000013,35930,1100,0,0.0,11000.0,False,-0.21042099445407939,6,9.215000000000002,17579,1080,0,0.0,10800.0,False,-0.5620628537668426,0,0.398,91464,0,108,0.2,3202.5533307865644,False,0.16544289159457606,0,0.4700000000000001,92515,5,347,1.0,10315.911917642738,False,0.2231441876276877,0,0.6320000000000001,108879,0,54,0.0,2567.204557389401,False,0.0383881824742643,0,0.8210000000000002,109664,0,25,0.5,1188.520628421019,False,0.03928985120379402,0,0.2,136096,0,0,0.0,0.0,False,0.0,13,9.636000000000003,72271,1018,0,0.0,48396.559989303896,False,-0.2911674112784215,0.2125,664398,0.0,0.0,13,0,0,21,9,9.0,4,25,44,410.0,262.0,25,27,44,275,2.169847536832094,271.32804858125746
109,44,0,0,0,10.0,20,10.0,4.969869870172952,11,1.9090909090909092,32.07308771897277,15,44.666666666666664,46.02833602091092,5,18.0,48.0,8,48.0,1,3.693000000000001,35817,1110,0,0.0,11100.0,False,-0.21162165767757427,10,9.309000000000003,17231,1090,0,0.0,10900.0,False,-0.5677421813954375,0,0.398,92124,0,94,0.1,3014.8702455834405,False,0.17253281141573024,0,0.4700000000000001,92504,5,357,1.0,11474.941665024144,False,0.23026361650652533,0,0.6320000000000001,108749,0,54,0.5,2485.53014512919,False,0.03677787795800353,0,0.8210000000000002,109214,0,35,1.0,1610.9917607318823,False,0.03703926741790875,0,0.2,136096,0,0,0.0,0.0,False,0.0,8,9.703000000000001,72049,1023,0,0.0,47086.98774939187,False,-0.29760982045985235,0.325,663784,0.0,0.0,15,0,0,13,9,9.0,5,18,43,282.0,189.0,18,26,43,960,2.0299269361421466,273.3579755173996
