index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,25,0,0,0,10.0,20,10.0,22.227782260268206,19,17.68421052631579,34.246354250674536,0,,30.461162600238673,0,,50.0,10,50.0,0,2.1890000000000005,56034,22,12,1.0,486.73338712321845,False,0.4693445783024361,11,6.988000000000001,9212,786,0,0.0,7860.0,False,-0.6568757995874781,0,1.118,54238,58,34,1.0,2453.58741561849,False,0.04223826423528654,0,0.20900000000000002,59870,265,204,1.0,12876.61856610868,False,0.2459986335767583,0,11.000000000000002,-50187.0,396,0,0.0,13561.556283267117,True,-1.5867291410971405,0,0.254,63578,167,423,1.0,18604.212939763605,False,-0.014867444310870396,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,77452,731,248,1.0,34667.10986077447,False,0.04840839883625789,0.625,410822,0.0,0.1,17,0,0,3,3,3.0,7,10,24,131.0,44.0,10,15,24,980,1.2203582650399767,171.75251833425136
80,24,0,0,0,10.0,20,10.0,22.207586463026544,8,21.625,34.935205764116354,26,39.23076923076923,30.461162600238673,0,,50.0,11,50.0,0,2.189,56127,20,14,1.0,510.90621048237165,False,0.4720882772053258,0,6.977000000000002,9092,798,0,0.0,7980.0,False,-0.6584423383201483,0,1.118,54301,49,39,1.0,2450.6447614888384,False,0.04339444878035995,0,0.20900000000000002,60654,262,193,1.0,12560.88236578741,False,0.25776427049427253,0,11.000000000000002,-50187.0,396,0,0.0,13834.341482590076,True,-1.5848854995769799,0,0.254,62558,183,433,1.0,19582.82606073664,False,-0.022040916053415523,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,78002,721,247,1.0,34312.49823477208,False,0.052530711736508896,0.625,411172,0.0,0.1,21,0,0,3,0,0.0,6,9,22,129.0,45.0,9,15,22,1943,1.2014580440009013,172.95397637825226
81,22,0,0,0,10.0,20,10.0,23.47463654372935,31,32.25806451612903,34.420767969667146,5,17.0,33.8770853504802,22,57.0,50.0,12,50.0,14,2.329,56602,23,10,1.0,464.7463654372935,False,0.483887448962655,3,7.007000000000002,8941,805,0,0.0,8050.0,False,-0.6614709798699773,0,1.1180000000000003,53774,56,44,1.0,2829.093437114198,False,0.03704731041879655,0,0.20900000000000002,60266,266,203,1.0,13231.669218474437,False,0.2567757410082722,0,11.000000000000004,-50187.0,396,0,0.0,13630.62411598819,True,-1.586262340389374,0,0.254,63727,178,421,1.0,20389.149631152915,False,-0.0007897429632811637,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,77348,733,245,1.0,37081.903561901985,False,0.06061290115974073,0.625,411096,0.0,0.1,19,0,0,4,2,1.8235294117647058,6,10,22,135.0,51.0,10,12,22,2524,1.153790891985409,174.10776727023767
82,22,0,0,0,10.0,20,10.0,22.483620360159087,11,2.5454545454545454,33.578743472940324,14,24.142857142857142,33.8770853504802,0,,50.0,1,50.0,0,2.3150000000000004,56514,23,19,1.0,657.1887868430226,False,0.4841020963792462,10,7.104000000000001,8538,815,0,0.0,8150.0,False,-0.6706874494138534,0,1.1180000000000003,53918,48,44,1.0,2556.6784900970106,False,0.03719373968935687,0,0.20900000000000002,60432,265,209,1.0,12976.116781286684,False,0.2574940036199588,0,11.000000000000002,-50187.0,396,0,0.0,13297.18241528437,True,-1.5885159339329253,0,0.254,63389,182,431,1.0,20712.355098132106,False,-0.0031741342380906847,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,77398,723,254,1.0,37193.132708397185,False,0.06178108765939879,0.625,410627,0.0,0.1,17,0,0,2,5,5.0,5,7,26,91.0,60.0,7,15,26,600,1.31659010698786,175.42435737722553
83,26,0,0,0,10.0,20,10.0,23.000148876571053,38,25.84210526315789,32.800962366269616,22,27.363636363636363,36.299329295051635,18,57.0,50.0,0,,5,2.3650000000000007,57098,25,10,1.0,480.0014887657105,False,0.49703665033244193,14,7.234,8152,823,0,0.0,8230.0,False,-0.6797211561055847,0,1.118,53668,62,32,1.0,2475.640026068033,False,0.03173459633263843,0,0.20900000000000002,60302,269,219,1.0,13370.45080601066,False,0.2587561381326518,0,11.000000000000004,-50187.0,396,0,0.0,12989.181097042769,True,-1.5905975865298543,0,0.254,63813,194,423,1.0,21718.002990863148,False,0.009353899640870102,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,76372,731,264,1.0,39734.80971468275,False,0.06448920856708264,0.625,409843,0.0,0.1,17,0,0,3,5,4.055555555555555,5,8,25,113.0,113.0,8,18,25,1896,1.3212244260357693,176.7455818032613
84,25,0,0,0,10.0,20,10.0,22.940382504258636,79,22.772151898734172,32.255650532252325,5,15.0,36.58916265231116,2,59.0,50.0,0,,40,2.7600000000000007,56928,24,10,1.0,469.4038250425864,False,0.4924597768340589,29,7.510000000000002,7008,834,0,0.0,8340.0,False,-0.7081538341035483,0,1.1180000000000003,53473,69,37,1.0,2776.345462487182,False,0.030895629803325827,0,0.20900000000000002,58773,321,229,1.0,14750.406755752803,False,0.24299008545909018,0,11.000000000000002,-50187.0,396,0,0.0,12773.237610771921,True,-1.592057058591701,0,0.254,63856,189,431,1.0,21866.2470537418,False,0.010937057676005661,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,76254,723,274,1.0,40153.96459762097,False,0.0655021325178963,0.625,406730,0.0,0.1,11,0,0,7,9,8.444444444444445,6,13,25,182.0,107.0,13,12,25,393,1.2888316930038854,178.0344134962652
85,25,0,0,0,10.0,20,10.0,22.77935416823764,6,15.5,32.206375961255496,6,31.0,36.8886531926265,2,58.0,50.0,0,,0,2.7200000000000006,56768,30,20,1.0,755.5870833647527,False,0.49201831653696704,6,7.541,6884,838,0,0.0,8380.0,False,-0.7108691679068432,0,1.1180000000000003,53473,59,47,1.0,2857.6815661050287,False,0.03165982267043459,0,0.20900000000000002,58866,317,233,1.0,14725.140870303861,False,0.24450026185527038,0,11.000000000000002,-50187.0,396,0,0.0,12753.724880657177,True,-1.5921889370055613,0,0.254,63786,185,439,1.0,22152.2983043953,False,0.011924157234355802,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,76138,715,284,1.0,40575.387032727944,False,0.06654971868247599,0.625,406353,0.0,0.1,15,0,0,8,3,3.0,5,13,28,168.0,81.0,13,12,28,502,1.628066367993597,179.66247986425878
86,28,0,0,0,10.0,20,10.0,22.31879899322051,6,3.1666666666666665,31.861180317782612,18,29.22222222222222,37.21174429479763,2,58.0,50.0,0,,0,2.7200000000000006,56668,30,30,1.0,969.5639697966153,False,0.49220077765328074,6,7.595000000000001,6624,848,0,0.0,8480.0,False,-0.7163520534711887,0,1.1180000000000003,53724,54,48,1.0,2734.5518008874733,False,0.03521949565822462,0,0.20900000000000002,59122,308,234,1.0,14329.706284273048,False,0.2455954514936302,0,11.000000000000002,-50187.0,396,0,0.0,12617.027405841915,True,-1.5931128182897951,0,0.254,63376,193,447,1.0,22782.857501106584,False,0.0106438057657919,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,76022,707,294,1.0,41008.70321642193,False,0.06766308230608646,0.625,405974,0.0,0.1,17,0,0,9,3,3.0,0,9,28,131.0,114.0,9,19,28,842,1.263256245991215,180.92573611025
87,28,0,0,0,10.0,20,10.0,22.852057981779907,11,34.0,32.787729186725535,13,42.76923076923077,37.633183977828196,7,44.714285714285715,50.0,0,,0,2.7200000000000006,56922,32,29,1.0,982.7096814716173,False,0.49900406884247955,0,7.589,6544,856,0,0.0,8560.0,False,-0.7173964126263022,0,1.118,53366,55,57,1.0,3125.7637526412504,False,0.03216795152527617,0,0.20900000000000002,59662,298,232,1.0,14416.666449890738,False,0.2565596186358751,0,11.000000000000002,-50187.0,396,0,0.0,12983.940757943312,True,-1.5906330037987069,0,0.254,63133,196,450,1.0,23361.327710620895,False,0.011268773388894865,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,75709,704,304,1.0,41693.76152039105,False,0.06798969970020152,0.625,405774,0.0,0.1,17,0,0,10,0,0.0,2,12,31,197.0,109.0,12,16,31,1443,1.4629387370077893,182.3886748472578
88,31,0,0,0,10.0,20,10.0,22.802246486876037,1,12.0,32.787729186725535,0,,37.633183977828196,0,,50.0,0,,0,2.7200000000000006,56854,30,38,1.0,1166.4853665012893,False,0.4996277560181365,0,7.589000000000001,6424,868,0,0.0,8680.0,False,-0.7189629513589724,0,1.118,53354,46,67,1.0,3245.6811939069084,False,0.0330691432616166,0,0.20900000000000002,59662,288,242,1.0,14501.677451407879,False,0.25735833898385746,0,11.000000000000002,-50187.0,396,0,0.0,12983.940757943312,True,-1.5906330037987069,0,0.254,63133,186,460,1.0,23409.782258531923,False,0.011596257492105452,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,75709,694,314,1.0,41817.42968061277,False,0.06867363692006744,0.625,405574,0.0,0.1,10,0,0,9,0,0.0,2,11,28,134.0,75.0,11,20,28,212,1.3515134279732592,183.74018827523105
89,28,0,0,0,10.0,20,10.0,23.345625569191995,10,34.0,34.362130601059036,28,42.107142857142854,37.633183977828196,0,,50.0,0,,0,2.7200000000000006,57094,30,38,1.0,1187.1337716292958,False,0.5061634653354912,0,7.589,6324,878,0,0.0,8780.0,False,-0.7202684003028642,0,1.1180000000000003,54193,46,49,1.0,2757.6431756347247,False,0.04424942382729889,0,0.20900000000000002,59662,278,252,1.0,15149.34081970225,False,0.26344345622359633,0,11.000000000000004,-50187.0,396,0,0.0,13607.403718019379,True,-1.586419277385649,0,0.254,61954,204,470,1.0,24697.471112195297,False,0.0043624703446558935,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,75709,684,324,1.0,41941.09784083448,False,0.06935757413993335,0.625,405374,0.0,0.1,14,0,0,9,0,0.0,3,12,30,168.0,48.0,12,16,30,1719,1.0636250089737587,184.8038132842048
90,30,0,0,0,10.0,20,10.0,24.480044349540616,20,35.0,34.362130601059036,0,,37.633183977828196,0,,50.0,0,,0,2.7200000000000006,57684,31,28,1.0,995.4412417871373,False,0.5190653147670705,0,7.589,6234,887,0,0.0,8870.0,False,-0.7214433043523668,0,1.1180000000000003,53843,46,59,1.0,3153.4477455413517,False,0.04139135751302552,0,0.20900000000000002,59312,278,262,1.0,15808.330546649759,False,0.2630581444524283,0,11.000000000000002,-50187.0,396,0,0.0,13607.403718019379,True,-1.586419277385649,0,0.254,61954,194,480,1.0,24730.181645962988,False,0.004583547215213516,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,75709,674,334,1.0,42064.7660010562,False,0.07004151135979941,0.625,405174,0.0,0.1,14,0,0,6,0,0.0,3,9,28,135.0,78.0,9,21,28,900,0.9469140350120142,185.75072731921682
91,28,0,0,0,10.0,20,10.0,23.390324569203813,9,1.0,35.39263663734578,16,45.0,39.36301436466691,11,57.0,50.0,0,,0,2.7200000000000006,57574,32,38,1.0,1208.8323336297449,False,0.5189790388453271,9,7.679,5873,896,0,0.0,8960.0,False,-0.729693741677763,0,1.118,54554,45,53,1.0,2928.3743473934983,False,0.052637074124748696,0,0.20900000000000002,59312,268,272,1.0,15895.404149904673,False,0.2638762439624995,0,11.000000000000004,-50187.0,396,0,0.0,14015.48410838893,True,-1.5836612320330565,0,0.254,61861,200,479,1.0,25933.411208144607,False,0.011458578049098554,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,75082,675,344,1.0,43770.034696150164,False,0.07253721806540368,0.625,404694,0.0,0.1,15,0,0,4,3,3.0,4,8,31,129.0,66.0,8,20,31,1547,0.8654690569965169,186.61619637621334
92,31,0,0,0,10.0,20,10.0,25.83454626498379,64,32.5,34.488377513958966,7,15.285714285714286,39.36301436466691,0,,50.0,0,,24,2.960000000000001,58714,34,10,1.0,598.3454626498378,False,0.540773680356255,2,7.690000000000001,5748,904,0,0.0,9040.0,False,-0.7319130048823791,0,1.1180000000000003,54081,53,57,1.0,3335.068470339802,False,0.04757002903526881,0,0.20900000000000002,57812,304,281,1.0,17544.936145977543,False,0.25118793004094137,0,11.000000000000002,-50187.0,396,0,0.0,13657.39749552775,True,-1.5860813902708317,0,0.254,61754,197,489,1.0,26042.724394572033,False,0.010751043488591685,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,75082,665,354,1.0,43876.404552503496,False,0.07312548835018355,0.625,403629,0.0,0.1,16,0,0,4,4,3.411764705882353,2,6,31,77.0,75.0,6,25,31,1253,0.822979013028089,187.43917538924143
93,31,0,0,0,10.0,20,10.0,24.39898388722219,18,7.277777777777778,34.357333751810756,1,16.0,39.36301436466691,0,,50.0,0,,0,2.936000000000001,58669,34,15,1.0,705.9847583083329,False,0.5410039523551387,13,7.8180000000000005,5300,914,0,0.0,9140.0,False,-0.7423043784757578,0,1.1180000000000003,54097,43,66,1.0,3316.740334770064,False,0.04769848295441363,0,0.20900000000000002,57681,312,291,1.0,17610.467094590254,False,0.24934200626294462,0,11.000000000000002,-50187.0,396,0,0.0,13605.504165717059,True,-1.5864321156683086,0,0.254,61738,188,499,1.0,26101.32291330921,False,0.010930811795817856,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,75082,655,364,1.0,43982.77440885683,False,0.0737137586349634,0.625,403005,0.0,0.1,15,0,0,6,3,3.0,5,11,21,165.0,60.0,11,20,21,271,0.9496532789780758,188.3888286682195
94,21,0,0,0,10.0,20,10.0,24.124998520033774,3,5.0,34.357333751810756,0,,39.71106965614703,2,59.0,50.0,0,,0,2.936000000000001,58579,33,25,1.0,933.1249630008443,False,0.5416193436594454,3,7.835000000000001,5119,925,0,0.0,9250.0,False,-0.7455941098143651,0,1.1180000000000003,54097,33,76,1.0,3407.282316298732,False,0.04854916959147202,0,0.20900000000000002,57666,305,301,1.0,17699.68200790534,False,0.24989835962103585,0,11.000000000000002,-50187.0,396,0,0.0,13605.504165717059,True,-1.5864321156683086,0,0.254,61856,178,507,1.0,26249.11772348886,False,0.013524721029256961,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,74964,647,374,1.0,44393.062067527135,False,0.07467764308601549,0.625,402719,0.0,0.1,12,0,0,2,2,2.0,0,2,18,21.0,57.0,2,19,18,318,0.42614789900835603,188.81497656722786
95,18,0,0,0,10.0,20,10.0,24.06190272107172,1,12.0,34.21389127264461,1,16.0,39.71106965614703,0,,50.0,0,,0,2.936000000000001,58501,32,34,1.0,1138.1046925164385,False,0.5422587490211279,0,7.8320000000000025,5009,936,0,0.0,9360.0,False,-0.7470301036526461,0,1.118,54101,24,85,1.0,3485.666423480513,False,0.04936079094537936,0,0.20900000000000002,57666,295,311,1.0,17738.78148850863,False,0.2502657185533629,0,11.000000000000002,-50187.0,396,0,0.0,13548.700943967266,True,-1.5868160249799454,0,0.254,61840,169,517,1.0,26312.77063730495,False,0.013738649887165172,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,74964,637,384,1.0,44495.95137096566,False,0.0752466644414033,0.625,402519,0.0,0.1,12,0,0,0,0,0.0,0,0,11,0.0,54.0,0,18,11,228,0.274751856981311,189.08972842420917
96,11,0,0,0,10.0,0,,24.06190272107172,0,,34.513083554627656,3,46.0,39.71106965614703,0,,50.0,0,,0,2.936000000000001,58501,22,44,1.0,1278.7237197271556,False,0.5440944586267612,0,7.832000000000001,5009,936,0,0.0,9360.0,False,-0.7470301036526461,0,1.118,54101,14,95,1.0,3615.609575784631,False,0.050581671042943366,0,0.20900000000000002,57804,285,318,1.0,17832.802845877035,False,0.25374225196720074,0,11.000000000000002,-50187.0,396,0,0.0,13667.18108763255,True,-1.5860152670476309,0,0.254,61702,162,527,1.0,26518.853244639165,False,0.013266107357658668,0,0.2,90438,0,2,0.0,100.0,False,0.0008738068112687896,0,0.2,74964,627,394,1.0,44598.840674404186,False,0.07581568579679109,0.625,402519,0.0,0.1,1,0,0,0,0,0.0,0,0,11,0.0,33.0,0,11,11,138,0.21169745695078745,189.30142588115996
97,11,0,0,0,10.0,0,,23.861139359335347,2,6.5,34.79378631491714,9,38.111111111111114,39.71106965614703,0,,49.99999999999999,9,50.0,0,2.936000000000001,58513,12,53,1.0,1384.6403860447733,False,0.545790454375144,1,7.842000000000002,4982,936,0,0.0,9360.0,False,-0.7477350460823478,0,1.1180000000000003,54443,5,96,1.0,3459.5091830287224,False,0.05554154859376447,0,0.20900000000000002,57792,276,328,1.0,17998.03637446938,False,0.25506921072654765,0,11.000000000000004,-50187.0,396,0,0.0,13778.339380707188,True,-1.5852639944531821,0,0.254,61359,161,537,1.0,26926.644002052613,False,0.01138580698873078,0,0.2,90438,0,2,0.0,99.99999999999999,False,0.0008738068112687896,0,0.2,75414,617,395,1.0,44251.72997784271,False,0.07887339743743826,0.625,402941,0.0,0.1,8,0,0,0,1,1.0,0,0,5,0.0,33.0,0,11,5,805,0.19074640900362283,189.49217229016358
98,5,0,0,0,10.0,0,,23.861139359335347,0,,34.79378631491714,0,,39.71106965614703,0,,49.99999999999999,0,,0,2.936000000000001,58513,2,63,1.0,1523.251779638127,False,0.547599955348922,0,7.841000000000002,4982,936,0,0.0,9360.0,False,-0.7477350460823478,0,1.1180000000000003,54443,0,101,0.5,3514.1724178066315,False,0.05605513668382881,0,0.20900000000000002,57792,266,338,1.0,18107.362844025196,False,0.25609638690667635,0,11.000000000000002,-50187.0,396,0,0.0,13778.339380707188,True,-1.5852639944531821,0,0.254,61359,151,547,1.0,26975.816835464917,False,0.011718145684407337,0,0.2,90438,0,2,0.0,99.99999999999999,False,0.0008738068112687896,0,0.2,75414,607,405,1.0,44354.619281281244,False,0.07944241879282622,0.5625,402941,0.0,0.1,0,0,0,0,0,0.0,0,0,1,0.0,15.0,0,5,1,0,0.15780440799426287,189.64997669815784
99,1,0,0,0,10.0,0,,23.861139359335347,0,,34.79378631491714,0,,39.71106965614703,0,,49.99999999999999,12,50.0,0,2.936000000000001,58513,0,65,0.2,1550.9740583567975,False,0.5479618555436776,0,7.841000000000001,4982,936,0,0.0,9360.0,False,-0.7477350460823478,0,1.118,54443,0,101,0.0,3514.1724178066315,False,0.05605513668382881,0,0.20900000000000002,57792,256,348,1.0,18216.689313581017,False,0.25712356308680506,0,11.000000000000004,-50187.0,396,0,0.0,13778.339380707188,True,-1.5852639944531821,0,0.254,61359,141,557,1.0,27024.989668877213,False,0.012050484380083897,0,0.2,90438,0,2,0.0,99.99999999999999,False,0.0008738068112687896,0,0.2,76014,597,403,1.0,43857.50858471978,False,0.08332969386189312,0.4,403541,0.0,0.1,7,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,600,0.1488644700148143,189.79884116817266
