index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,17,0,0,0,10.0,20,10.0,16.307790278078926,14,5.071428571428571,46.007404837406064,0,,5.105968935513192,0,,55.999999999999986,15,56.0,14,6.586000000000002,18459,823,0,0.0,8230.0,False,-0.4337672761933429,0,2.1440000000000006,50780,0,35,0.7,570.7726597327623,False,0.28089362956496294,0,0.623,68960,27,408,1.0,19211.331511169803,False,0.08836308138009467,0,0.29900000000000004,72304,155,516,1.0,26267.528389203762,False,0.18356164121797394,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,8,2.9440000000000004,136765,0,0,0.0,0.0,False,0.030640773479830293,7,7.029000000000002,113666,866,0,0.0,4421.769098154425,False,-0.12676896925314277,0.3375,554621,0.0,0.1,6,0,0,7,10,10.0,9,16,12,100.0,39.0,9,8,12,200,1.3904551016166806,155.64403739664704
81,12,0,0,0,10.0,20,10.0,15.424304717475241,21,7.666666666666667,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,21,6.782000000000002,17934,836,0,0.0,8360.0,False,-0.44530564125718014,0,2.144,50710,0,42,0.7,647.8207981339601,False,0.28010410612955533,0,0.623,68960,17,418,1.0,19493.308402232815,False,0.09031618159940727,0,0.29900000000000004,72143,166,526,1.0,26760.32952757648,False,0.18474468760009755,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,11,3.046000000000001,136536,0,0,0.0,0.0,False,0.028915063414193025,9,7.112000000000002,113499,866,0,0.0,4421.769098154425,False,-0.12802745650624942,0.3375,553469,0.0,0.1,6,0,0,3,10,10.0,10,13,16,75.0,51.0,5,7,16,200,1.1231140568852425,156.76715145353228
82,16,0,0,0,10.0,20,10.0,15.91572996960906,10,25.0,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,0,6.761000000000002,17814,848,0,0.0,8480.0,False,-0.4468106453959415,0,2.1440000000000006,50880,0,40,0.8,636.6291987843624,False,0.28422792282820825,0,0.6230000000000001,68960,7,428,1.0,19802.579380197058,False,0.09245833308072814,0,0.29900000000000004,71893,166,536,1.0,27301.980167804755,False,0.1850331788812719,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,13,3.165000000000001,136235,0,0,0.0,0.0,False,0.02664677201787504,7,7.173000000000001,113378,866,0,0.0,4421.769098154425,False,-0.12893929457586562,0.35,552847,0.0,0.1,7,0,0,5,7,7.0,5,10,14,104.0,48.0,10,6,14,450,1.3765809498727322,158.143732403405
83,14,0,0,0,10.0,20,10.0,15.459405001029472,24,12.125,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,15,56.0,15,6.911000000000001,17445,858,0,0.0,8580.0,False,-0.4548122507336895,0,2.144,51014,0,41,1.0,633.8356050422084,False,0.2875540623202425,0,0.623,68960,0,435,0.7,20013.221104271637,False,0.09391733348297929,0,0.29900000000000004,71602,180,546,1.0,27902.735941409017,False,0.1851630899012912,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,5,3.202000000000001,136159,0,0,0.0,0.0,False,0.026074047279934287,10,7.266000000000002,113171,866,0,0.0,4421.769098154425,False,-0.13049921590157268,0.3375,552038,0.0,0.1,9,0,0,3,9,9.0,3,6,16,93.0,39.0,6,8,16,434,1.1315831281244755,159.2753155315295
84,16,0,0,0,10.0,20,10.0,15.520826230425918,23,16.0,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,8,6.976000000000002,17147,873,0,0.0,8730.0,False,-0.4604058494494193,0,2.1440000000000006,51300,0,31,0.5,481.14561314320343,False,0.29281292313370966,0,0.623,68722,3,445,1.0,20519.857631336978,False,0.09412953600604669,0,0.29900000000000004,71472,180,556,1.0,28373.865811074436,False,0.1866254714219627,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,10,3.297000000000001,135949,0,0,0.0,0.0,False,0.024491518398782205,10,7.356000000000001,112976,866,0,0.0,4421.769098154425,False,-0.13196870700549962,0.3125,551253,0.0,0.1,9,0,0,4,9,9.0,7,11,15,122.0,30.0,11,5,15,536,1.2871187198907137,160.5624342514202
85,15,0,0,0,10.0,20,10.0,16.420993014253604,19,25.05263157894737,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,1,6.978000000000001,17054,881,0,0.0,8810.0,False,-0.46173526977199186,0,2.144,51648,2,23,1.0,397.6828393278329,False,0.3004951819716536,0,0.623,68618,0,452,0.7,20795.346986507542,False,0.09459699798099055,0,0.29900000000000004,71100,185,566,1.0,29078.07484560875,False,0.1863498610941635,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,7,3.3570000000000007,135842,0,0,0.0,0.0,False,0.023685182254576147,13,7.476000000000002,112672,866,0,0.0,4421.769098154425,False,-0.13425960595726263,0.3375,550621,0.0,0.1,10,0,0,3,9,9.0,5,8,19,107.0,36.0,8,7,19,668,1.0746532771736383,161.63708752859384
86,19,0,0,0,10.0,20,10.0,17.275192666683665,23,24.0,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,1,6.987000000000002,16915,893,0,0.0,8930.0,False,-0.46371685855469436,0,2.144,52118,0,11,1.0,190.02711933352032,False,0.30968002507504355,0,0.623,68216,7,462,1.0,21376.347383548386,False,0.09305240128796313,0,0.29900000000000004,70950,181,576,1.0,29627.075059015635,False,0.1880745498428777,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,12,3.4700000000000006,135572,0,0,0.0,0.0,False,0.02165050226452347,8,7.543000000000001,112526,866,0,0.0,4421.769098154425,False,-0.13535984032225407,0.375,549984,0.0,0.1,11,0,0,3,8,8.0,8,11,16,120.0,39.0,11,8,16,750,1.1880828775465488,162.8251704061404
87,16,0,0,0,10.0,20,10.0,16.473916476300932,32,11.875,46.007404837406064,0,,5.105968935513192,0,,55.999999999999986,20,56.0,22,7.206000000000003,16435,902,0,0.0,9020.0,False,-0.4746281385607144,0,2.144,52268,1,11,1.0,191.21308123931024,False,0.31345740940175226,0,0.623,67956,7,472,1.0,21830.812498589767,False,0.09259847686279922,0,0.29900000000000004,70830,193,586,1.0,30139.805114646035,False,0.18996360227358136,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,8,3.538000000000001,135442,0,0,0.0,0.0,False,0.02067084152857218,12,7.655000000000002,112260,866,0,0.0,4421.769098154425,False,-0.13736437690504671,0.375,548878,0.0,0.1,8,0,0,5,8,8.0,5,10,16,105.0,33.0,10,6,16,460,1.3923775982111692,164.21754800435156
88,16,0,0,0,10.0,20,10.0,15.11639236497749,30,6.333333333333333,46.007404837406064,0,,5.105968935513192,0,,55.999999999999986,20,56.0,30,7.484000000000003,15783,910,0,0.0,9100.0,False,-0.4899791807760805,0,2.1440000000000006,52148,3,21,1.0,347.4442396645273,False,0.3124068056245081,0,0.623,67955,0,480,0.8,22083.55432195491,False,0.09433522879434593,0,0.29900000000000004,70641,212,596,1.0,30625.08846446924,False,0.1907066955578514,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,5,3.580000000000001,135376,0,0,0.0,0.0,False,0.020173475308781528,15,7.793000000000002,111850,866,0,0.0,4421.769098154425,False,-0.14045407614920077,0.35,547440,0.0,0.1,7,0,0,4,13,13.0,3,7,14,91.0,57.0,7,9,14,200,1.218164254911244,165.4357122592628
89,14,0,0,0,10.0,20,10.0,15.806972661474983,17,24.0,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,1,7.464000000000002,15644,922,0,0.0,9220.0,False,-0.49196076955878293,0,2.144,52474,1,15,1.0,247.10458992212475,False,0.31932556487724334,0,0.623,67877,0,483,0.3,22221.576536467128,False,0.09421070647392968,0,0.29900000000000004,70311,216,606,1.0,31294.79342634667,False,0.19077391653861966,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,16,3.7350000000000008,134918,0,0,0.0,0.0,False,0.016722055177506988,4,7.818000000000001,111796,866,0,0.0,4421.769098154425,False,-0.1408610121472113,0.2875,546707,0.0,0.1,10,0,0,2,9,9.0,3,5,17,60.0,57.0,5,9,17,606,1.0800715880468488,166.51578384730965
90,17,0,0,0,10.0,20,10.0,15.646045663892668,32,14.65625,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,16,7.623000000000002,15148,937,0,0.0,9370.0,False,-0.5025208819324253,1,2.1540000000000004,52803,0,6,0.6,93.87627398335601,False,0.32565626049092433,0,0.6230000000000001,67694,1,493,1.0,22697.296630505083,False,0.09497067775711066,0,0.29900000000000004,70025,227,616,1.0,31892.21374554577,False,0.19094998923314288,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,7,3.7890000000000006,134814,0,0,0.0,0.0,False,0.015938326588745957,13,7.944000000000003,111481,866,0,0.0,4421.769098154425,False,-0.14323480546893944,0.325,545652,0.0,0.1,11,0,0,7,13,12.333333333333332,4,11,17,151.0,34.0,11,6,17,525,1.4047525310888886,167.92053637839854
91,17,0,0,0,10.0,20,10.0,15.883045013529129,24,17.916666666666668,46.007404837406064,0,,5.105968935513192,0,,56.0,20,56.0,5,7.657000000000002,15013,943,0,0.0,9430.0,False,-0.5051546391752577,13,2.2830000000000004,52765,4,10,1.0,198.8304501352913,False,0.3260193951154501,0,0.623,67466,1,503,1.0,23157.60767822878,False,0.09500053803474853,0,0.29900000000000004,69823,231,626,1.0,32469.618826341422,False,0.19215107170502588,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,6,3.842000000000001,134738,0,0,0.0,0.0,False,0.015365601850805205,14,8.071000000000002,111125,866,0,0.0,4421.769098154425,False,-0.14591756871508296,0.375,544617,0.0,0.1,7,0,0,5,12,11.333333333333332,6,11,16,122.0,33.0,11,6,16,200,1.165407600812614,169.08594397921115
92,16,0,0,0,10.0,20,10.0,16.764274936075445,27,23.51851851851852,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,1,7.662000000000002,14905,952,0,0.0,9520.0,False,-0.5067348935209571,16,2.4300000000000006,52951,5,10,1.0,217.64274936075446,False,0.3309208461805597,0,0.623,66953,10,513,1.0,23769.441430950064,False,0.09213183420110319,0,0.29900000000000004,69701,229,636,1.0,33099.72843695153,False,0.19482544251008857,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,10,3.9360000000000004,134536,0,0,0.0,0.0,False,0.013843359784173203,10,8.157,110922,866,0,0.0,4421.769098154425,False,-0.14744734663352996,0.375,543655,0.0,0.1,8,0,0,3,10,9.842105263157894,4,7,19,90.0,55.0,7,9,19,319,1.1335155488923192,170.21945952810347
93,19,0,0,0,10.0,20,10.0,16.82097677564474,22,17.363636363636363,46.007404837406064,0,,5.105968935513192,0,,56.0,20,56.0,10,7.761000000000001,14650,961,0,0.0,9610.0,False,-0.512002408006622,2,2.4340000000000006,53111,6,10,1.0,228.2097677564474,False,0.3350667189374225,0,0.623,66938,5,523,1.0,24145.977613841595,False,0.09453210144376128,0,0.29900000000000004,69334,236,646,1.0,33690.53404401647,False,0.1938336130052258,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,5,3.9760000000000004,134470,0,0,0.0,0.0,False,0.01334599356438255,15,8.297,110512,866,0,0.0,4421.769098154425,False,-0.15053704587768402,0.375,542702,0.0,0.1,7,0,0,5,12,11.166666666666668,7,12,18,146.0,61.0,12,7,18,200,1.3248442029580474,171.54430373106152
94,18,0,0,0,10.0,20,10.0,16.68394950063115,20,15.25,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,10,7.851000000000002,14395,968,0,0.0,9680.0,False,-0.5175207565154137,0,2.4320000000000004,53241,9,10,1.0,256.8394950063115,False,0.3386866267214276,0,0.623,66658,10,533,1.0,24688.786273343743,False,0.0944130263991006,0,0.29900000000000004,69309,231,656,1.0,34034.84990798417,False,0.19587217856389774,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,14,4.111000000000001,134110,0,0,0.0,0.0,False,0.010633086910978983,6,8.342,110436,866,0,0.0,4421.769098154425,False,-0.15110977061562478,0.375,541836,0.0,0.1,9,0,0,4,9,9.0,6,10,14,98.0,33.0,10,8,14,460,1.1707466803491116,172.71505041141063
95,14,0,0,0,10.0,20,10.0,16.774589668036015,12,18.333333333333332,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,10,56.0,3,7.871000000000002,14185,983,0,0.0,9830.0,False,-0.5209070158276269,0,2.4320000000000004,53408,4,11,1.0,224.52048634839616,False,0.34247021955938994,0,0.623,66648,2,543,1.0,25015.570006047565,False,0.09653795008829533,0,0.29900000000000004,69099,231,666,1.0,34515.86183502876,False,0.19629477492504704,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,4.097,134110,0,0,0.0,0.0,False,0.010633086910978983,10,8.436000000000002,110242,866,0,0.0,4421.769098154425,False,-0.1525717258677367,0.375,541379,0.0,0.1,9,0,0,3,5,5.0,3,6,16,68.0,24.0,6,8,16,417,1.081429559737444,173.79647997114807
96,16,0,0,0,10.0,20,10.0,17.092261938496748,17,20.764705882352942,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,4,7.908000000000001,14017,993,0,0.0,9930.0,False,-0.5238668573005243,2,2.452000000000001,53600,4,10,1.0,210.92261938496748,False,0.3471156924196072,0,0.623,66548,0,549,0.6,25258.065255735928,False,0.09683229151880493,0,0.29900000000000004,68846,234,676,1.0,35100.59496369474,False,0.19684011639003385,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,8,4.1770000000000005,133970,0,0,0.0,0.0,False,0.009578067656877595,12,8.546000000000001,109971,866,0,0.0,4421.769098154425,False,-0.15461394170960438,0.325,540639,0.0,0.1,8,0,0,6,11,10.5,4,10,15,129.0,27.0,10,6,15,434,1.2593470457941294,175.0558270169422
97,15,0,0,0,10.0,20,10.0,16.952273666946844,23,15.782608695652174,46.007404837406064,0,,5.105968935513192,0,,55.99999999999999,20,56.0,6,7.964000000000002,13781,1004,0,0.0,10040.0,False,-0.5284069531191211,7,2.5200000000000005,53712,3,10,1.0,199.52273666946843,False,0.34978205955639347,0,0.623,66372,0,559,1.0,25718.13930410999,False,0.09758086154092839,0,0.29900000000000004,68659,237,686,1.0,35578.768577526964,False,0.19756167022820567,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,14,4.309000000000001,133609,0,0,0.0,0.0,False,0.006857625151659018,6,8.594000000000001,109885,866,0,0.0,4421.769098154425,False,-0.15526202496569524,0.375,539705,0.0,0.1,9,0,0,5,11,10.833333333333334,5,10,11,139.0,51.0,10,5,11,383,1.2881505470722914,176.3439775640145
98,11,0,0,0,10.0,20,10.0,16.760165204850995,20,14.9,46.007404837406064,0,,5.105968935513192,0,,56.0,20,56.0,9,8.048000000000002,13488,1015,0,0.0,10150.0,False,-0.5343768028695413,1,2.523000000000001,53876,2,10,1.0,187.60165204850995,False,0.353746226854899,0,0.6230000000000001,66097,1,569,1.0,26194.9735176889,False,0.09707408202092409,0,0.29900000000000004,68636,236,696,1.0,35976.55275517946,False,0.19999828746990087,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,6,4.355000000000001,133533,0,0,0.0,0.0,False,0.006284900413718265,14,8.728000000000002,109530,866,0,0.0,4421.769098154425,False,-0.15793725236002376,0.375,538847,0.0,0.1,7,0,0,5,11,10.09090909090909,3,8,12,105.0,9.0,8,3,12,200,1.042139422148466,177.38611698616296
99,12,0,0,0,10.0,20,10.0,16.88692348455851,21,18.047619047619047,46.007404837406064,0,,5.105968935513192,0,,56.0,20,56.0,7,8.109000000000002,13239,1027,0,0.0,10270.0,False,-0.5391175659066396,4,2.5620000000000007,54062,0,10,1.0,168.86923484558508,False,0.3581768033065641,0,0.623,65747,5,579,1.0,26722.722018280903,False,0.09588098977849828,0,0.29900000000000004,68607,233,706,1.0,36415.88098711081,False,0.2026395402711763,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,11,4.4590000000000005,133296,0,0,0.0,0.0,False,0.004498903533560916,9,8.804000000000002,109360,866,0,0.0,4421.769098154425,False,-0.15921834716857544,0.375,537998,0.0,0.1,8,0,0,3,11,10.5,3,6,14,103.0,18.0,6,6,14,350,1.046717219054699,178.43283420521766
100,14,0,0,0,10.0,20,10.0,17.705738032216285,38,21.842105263157894,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,20,56.0,2,8.122000000000002,13099,1037,0,0.0,10370.0,False,-0.5413750721147816,26,2.818000000000001,54061,0,10,1.0,177.05738032216286,False,0.35825441317784334,0,0.623,65357,10,589,1.0,27275.418829554335,False,0.09430658449273652,0,0.29900000000000004,68167,246,716,1.0,37296.913419507946,False,0.20264669136761423,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,9,4.538,133134,0,0,0.0,0.0,False,0.0032780955395293105,11,8.905000000000001,109121,866,0,0.0,4421.769098154425,False,-0.1610194157523628,0.375,536626,0.0,0.1,9,0,0,2,11,10.916666666666666,3,5,13,72.0,27.0,5,9,13,434,1.179559457115829,179.6123936623335
101,13,0,0,0,10.0,20,10.0,17.552774547955195,3,7.0,46.007404837406064,0,,5.105968935513192,0,,56.0,20,56.0,3,8.150000000000002,12956,1047,0,0.0,10470.0,False,-0.5437078285298618,0,2.792000000000001,53961,0,20,1.0,351.0554909591039,False,0.3579283052519515,0,0.623,65339,2,599,1.0,27593.541046702143,False,0.0962606913066212,0,0.29900000000000004,68164,237,726,1.0,37561.38347982219,False,0.20443697258385993,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,8,4.609000000000001,132994,0,0,0.0,0.0,False,0.0022230762854279235,12,9.014000000000001,108854,866,0,0.0,4421.769098154425,False,-0.16303148818697047,0.375,535955,0.0,0.1,8,0,0,3,9,9.0,4,7,15,76.0,33.0,7,6,15,200,1.4090222753584385,181.02141593769193
102,15,0,0,0,10.0,20,10.0,16.561606657423276,13,2.1538461538461537,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,20,56.0,13,8.277000000000001,12569,1057,0,0.0,10570.0,False,-0.5521609351092382,0,2.7920000000000007,53861,0,30,1.0,496.84819972269827,False,0.35724845360476953,0,0.623,65321,0,609,1.0,28018.509545980294,False,0.09895486407511243,0,0.29900000000000004,68154,232,736,1.0,37703.742704853066,False,0.20528448823786186,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,8,4.681000000000001,132849,0,0,0.0,0.0,False,0.0011303777722514864,12,9.122,108590,866,0,0.0,4421.769098154425,False,-0.16502095306613307,0.375,535031,0.0,0.1,8,0,0,5,10,10.0,5,10,16,96.0,51.0,10,5,16,200,1.3237059032544494,182.34512184094638
103,16,0,0,0,10.0,20,10.0,16.73887459968289,20,18.35,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,20,56.0,9,8.354000000000001,12335,1068,0,0.0,10680.0,False,-0.5566508641232096,0,2.792000000000001,54057,0,28,0.9,468.68848879112096,False,0.3618116297789038,0,0.623,65321,0,609,0.0,28018.509545980294,False,0.09895486407511243,0,0.29900000000000004,67787,242,746,1.0,38372.33166182818,False,0.20483142159826687,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,7,4.743000000000001,132736,0,0,0.0,0.0,False,0.0002788265171553667,13,9.24,108269,866,0,0.0,4421.769098154425,False,-0.16743996149875126,0.2375,534192,0.0,0.1,8,0,0,5,11,11.0,2,7,15,102.0,72.0,7,9,15,486,1.1802610410377383,183.52538288198411
104,15,0,0,0,10.0,20,10.0,16.687271547003924,18,16.166666666666668,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,20,56.0,7,8.415000000000001,12095,1078,0,0.0,10780.0,False,-0.5614167105626208,0,2.792000000000001,54232,0,27,1.0,450.55633176910595,False,0.3659738170889346,0,0.623,65317,0,610,0.1,28064.5169508177,False,0.09921812065065519,0,0.29900000000000004,67500,249,756,1.0,38936.72867228296,False,0.20476490692425883,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,11,4.846000000000001,132501,0,0,0.0,0.0,False,-0.001492098659371962,9,9.317000000000002,108099,866,0,0.0,4421.769098154425,False,-0.16872105630730294,0.2625,533431,0.0,0.1,9,0,0,6,10,10.0,4,10,16,129.0,30.0,10,5,16,475,1.1330380104482174,184.65842089243233
105,16,0,0,0,10.0,20,10.0,17.208049364521415,31,20.225806451612904,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,20,56.0,5,8.458,11905,1087,0,0.0,10870.0,False,-0.5650538038979607,0,2.792000000000001,54744,1,11,1.0,199.28854300973558,False,0.3756651935561961,0,0.623,64945,6,620,1.0,28627.839295378886,False,0.09796666501848592,0,0.29900000000000004,67245,254,766,1.0,39612.51664404148,False,0.20591322983391394,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,11,4.945000000000001,132282,0,0,0.0,0.0,False,-0.0031424502068591324,9,9.398000000000001,107932,866,0,0.0,4421.769098154425,False,-0.1699795435604096,0.375,532740,0.0,0.1,11,0,0,2,7,7.0,5,7,20,112.0,50.0,7,9,20,822,1.0701975394040346,185.72861843183637
106,20,0,0,0,10.0,20,10.0,17.18935226733568,24,17.041666666666668,46.007404837406064,0,,5.105968935513192,0,,56.0,20,56.0,12,8.573,11615,1097,0,0.0,10970.0,False,-0.5710738204530063,1,2.802000000000001,54935,1,10,1.0,181.89352267335678,False,0.3802379602512524,0,0.6230000000000001,64930,1,630,1.0,29001.854399833155,False,0.10034947012504439,0,0.29900000000000004,66851,263,776,1.0,40222.545800136395,False,0.20468052280976076,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,9,5.024000000000001,132120,0,0,0.0,0.0,False,-0.004363258200890737,11,9.499000000000002,107693,866,0,0.0,4421.769098154425,False,-0.17178061214419696,0.375,531831,0.0,0.1,8,0,0,4,11,10.083333333333332,7,11,17,157.0,37.0,11,9,17,200,1.1307962071150541,186.85941463895142
107,17,0,0,0,10.0,20,10.0,17.37529558711304,30,18.566666666666666,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,11,56.0,18,8.741000000000001,11378,1106,0,0.0,11060.0,False,-0.5758898336970427,2,2.821000000000001,55095,2,10,1.0,193.7529558711304,False,0.3844000420883328,0,0.623,64617,4,640,1.0,29514.240278288333,False,0.09956252703595068,0,0.29900000000000004,66607,270,786,1.0,40853.150010721685,False,0.20566826444319405,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,3,5.045000000000001,132082,0,0,0.0,0.0,False,-0.004649620569861114,8,9.568000000000001,107547,866,0,0.0,4421.769098154425,False,-0.17288084650918842,0.375,531013,0.0,0.1,6,0,0,5,9,8.166666666666668,5,10,16,110.0,21.0,10,7,16,200,1.4449227722361684,188.3043374111876
