index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
78,35,0,0,0,10.0,20,10.0,26.24935189131843,15,27.866666666666667,26.013085043515133,10,16.0,54.30751953080594,7,59.857142857142854,47.0,20,47.0,0,2.1800000000000006,56361,6,20,1.0,584.9870378263686,False,0.2967450277853278,5,2.7250000000000005,55954,29,10,1.0,552.4935189131843,False,0.28705730869227014,10,10.578000000000001,3911.0,1193,0,0.0,31315.476806342886,False,-0.691096332962297,0,0.3440000000000001,57341,82,401,1.0,12583.693957537678,False,0.004480686021386877,0,0.2,86669,0,4,0.0,217.23007812322376,False,0.010499033945009192,0,0.35300000000000004,71990,752,208,1.0,30857.80401513102,False,0.01796662638648183,0,2.3420000000000005,108158,6,12,1.0,889.8451171848357,False,-0.0322751387071293,12,7.0340000000000025,79992,322,0,0.0,17487.021288919514,False,-0.20930710051717744,0.625,520376,0.0,0.0,14,0,0,7,9,8.307692307692307,25,32,38,213.0,135.0,15,20,38,1022,2.261530957010109,176.45596663985634
79,38,0,0,0,10.0,20,10.0,25.45099525137043,29,18.0,26.36757690517371,16,30.0,54.81261782764812,5,63.2,47.0,20,47.0,9,2.2700000000000005,56605,4,10,1.0,294.5099525137043,False,0.2990055843863868,0,2.7200000000000006,55834,31,20,1.0,819.0199050274086,False,0.28736089067073417,12,10.688,3704.0,1193,0,0.0,30363.03733488492,False,-0.7018813451286925,0,0.3440000000000001,57007,101,407,1.0,13302.154320794112,False,0.004878958790147548,0,0.2,86669,0,4,0.0,219.25047131059247,False,0.010510797378258201,0,0.35300000000000004,71826,758,213,1.0,31661.710891410723,False,0.02073752207491446,0,2.3420000000000005,108569,0,9,0.8,423.0,False,-0.030692804633548676,9,7.112000000000002,79636,325,0,0.0,17814.10079398564,False,-0.21102205037208444,0.6,519850,0.0,0.0,16,0,0,21,7,6.310344827586206,19,40,36,264.0,113.0,21,17,36,1221,2.3407854519900866,178.79675209184643
80,36,0,0,0,10.0,20,10.0,25.19548027059554,20,21.75,26.66220141503465,11,31.0,50.798852980068595,10,19.0,46.99999999999999,20,47.0,5,2.311000000000001,56795,3,10,1.0,281.9548027059554,False,0.3032108173991846,0,2.7200000000000006,55769,32,25,1.0,949.8870067648885,False,0.2873708142411692,11,10.786000000000003,3638.0,1193,0,0.0,30058.207962820477,False,-0.7053291451891862,0,0.3440000000000001,56572,111,417,1.0,13914.836300105555,False,0.002848003126375752,0,0.2,86669,0,4,0.0,203.19541192027438,False,0.01041731922725957,0,0.35300000000000004,71675,759,213,1.0,31056.766558765914,False,0.015456976097896383,4,2.3820000000000006,108754,0,10,1.0,469.99999999999994,False,-0.028834929828469594,7,7.173000000000002,79539,325,0,0.0,16509.627218522295,False,-0.2176982525349864,0.625,519411,0.0,0.0,14,0,0,9,8,6.833333333333333,26,35,36,285.0,101.0,17,19,36,811,1.9369938480085693,180.733745939855
81,36,0,0,0,10.0,20,10.0,24.87752364228405,9,15.666666666666666,28.144993773009077,22,38.63636363636363,50.798852980068595,0,,47.0,20,47.0,0,2.3060000000000005,56702,5,19,1.0,522.6729492033969,False,0.30383704077918233,0,2.720000000000001,55803,30,27,1.0,971.6931383416694,False,0.2883986030618882,5,10.825000000000001,3397.0,1202,0,0.0,29902.78341802543,False,-0.7103601997030307,0,0.3440000000000001,57337,101,410,1.0,14052.077334804411,False,0.016007177183573668,0,0.2,86669,0,4,0.0,203.19541192027438,False,0.01041731922725957,0,0.35300000000000004,70825,771,223,1.0,33027.9344135453,False,0.01703580985109518,0,2.3780000000000006,108989,0,5,0.0,235.0,False,-0.027787926041434617,15,7.3160000000000025,79193,325,0,0.0,16509.627218522295,False,-0.22078134453765957,0.5,518915,0.0,0.0,14,0,0,10,8,8.0,24,34,34,199.0,138.0,15,21,34,1341,2.034448969992809,182.7681949098478
82,34,0,0,0,10.0,20,10.0,24.729769352369274,56,24.089285714285715,28.321448592255365,18,29.88888888888889,46.96775205197573,11,19.0,47.00000000000001,20,47.0,6,2.366000000000001,56980,5,10,1.0,297.2976935236927,False,0.30762088504570595,4,2.7600000000000007,56449,30,10,1.0,547.2976935236927,False,0.29832792800846547,9,10.910000000000002,2951.0,1216,0,0.0,30071.39953248104,False,-0.7160697127619928,0,0.3440000000000001,56639,133,411,1.0,14929.174695282069,False,0.011911590516677995,0,0.2,86669,0,4,0.0,187.87100820790292,False,0.010328095208253209,0,0.35300000000000004,70496,779,222,1.0,32489.24940890554,False,0.010068292706376287,4,2.4180000000000006,108972,1,10,1.0,516.9677520519758,False,-0.026683146571387942,11,7.411000000000001,78992,325,0,0.0,15264.519416892112,False,-0.22811976200983686,0.625,518148,0.0,0.0,16,0,0,10,10,8.435294117647059,23,33,37,223.0,150.0,14,20,37,1715,1.8775526690296829,184.6457475788775
83,37,0,0,0,10.0,20,10.0,24.981195341387007,32,27.09375,31.04529122308673,42,41.42857142857143,45.36357865315575,5,19.0,47.0,20,47.0,0,2.3600000000000008,56880,5,20,1.0,549.6239068277401,False,0.3082197338784103,22,2.976000000000001,56634,30,10,1.0,549.81195341387,False,0.30259117802437535,5,10.951,1974.0,1248,0,0.0,31176.531786050986,False,-0.7227696428826739,0,0.3440000000000001,58304,123,384,1.0,14994.078856655904,False,0.0387068371770343,0,0.2,86669,0,4,0.0,181.454314612623,False,0.010290734981907686,0,0.35300000000000004,68851,811,227,1.0,35475.26353618969,False,0.008298381015590403,2,2.434,109329,0,6,0.6,282.0,False,-0.024548897304522165,8,7.480000000000001,78873,325,0,0.0,14743.163062275618,False,-0.231502949154486,0.575,517514,0.0,0.0,18,0,0,11,8,7.470588235294118,23,34,43,240.0,172.0,18,19,43,2457,2.297814871999435,186.94356245087693
84,43,0,0,0,10.0,20,10.0,24.804192259033524,31,23.258064516129032,29.500377184166574,26,18.692307692307693,50.759060063701,22,70.0,46.99999999999999,20,47.0,11,2.470000000000001,57224,6,10,1.0,308.0419225903353,False,0.31332877752512456,0,2.9540000000000006,56544,29,20,1.0,786.0838451806706,False,0.30323518328618965,21,11.156,677.0,1274,0,0.0,31600.54093800871,False,-0.7398969128320202,0,0.3440000000000001,58334,118,389,1.0,14402.541411206754,False,0.03451152671081431,0,0.2,86669,0,4,0.0,203.036240254804,False,0.010416392474351336,0,0.35300000000000004,69905,827,215,1.0,35310.00984500147,False,0.019609727077422548,4,2.4720000000000004,109575,0,0,0.0,0.0,False,-0.023613276899086655,10,7.572000000000001,77153,347,0,0.0,17613.393842104248,False,-0.23404146205344514,0.5,516081,0.0,0.0,14,0,0,9,12,11.261538461538462,29,38,34,267.0,129.0,19,24,34,2388,2.0558183349785395,188.99938078585546
85,34,0,0,0,10.0,20,10.0,24.804192259033524,0,,28.81544093190134,10,16.0,51.40048125452441,20,54.3,47.0,20,47.0,0,2.4590000000000005,57084,10,20,1.0,596.0838451806706,False,0.313420813536367,0,2.954000000000001,56484,25,30,1.0,994.1257677710057,False,0.3042427815671108,10,11.235000000000001,427.0,1274,0,0.0,31600.54093800871,False,-0.7438433050402634,0,0.3440000000000001,58334,108,399,1.0,14176.213695804256,False,0.0327251708456665,0,0.2,86669,0,4,0.0,205.60192501809763,False,0.010431330785190845,0,0.35300000000000004,70831,827,205,1.0,34367.46830785991,False,0.024904911196724954,9,2.5580000000000007,109158,0,5,0.5,235.0,False,-0.026282022722209846,11,7.672000000000002,76129,362,0,0.0,18606.974214137837,False,-0.23873925500495513,0.5625,515116,0.0,0.0,14,0,0,10,11,11.0,26,36,32,246.0,119.0,18,16,32,1286,1.911567943985574,190.91094872984104
86,32,0,0,0,10.0,20,10.0,25.02583269535458,31,26.967741935483872,28.1315631348157,10,16.0,52.10742728222716,7,62.142857142857146,47.0,20,47.0,11,2.5690000000000004,57548,13,10,1.0,380.2583269535458,False,0.32157131459810867,0,2.9540000000000006,56414,22,40,1.0,1221.0333078141832,False,0.30523739737478756,10,11.325000000000001,-239.0,1290,0,0.0,32283.32417700741,False,-0.7489674329744163,0,0.3440000000000001,57914,113,409,1.0,14333.728416714688,False,0.027338461670386956,0,0.2,86669,0,4,0.0,208.42970912890863,False,0.010447795129773854,0,0.35300000000000004,71106,827,208,1.0,34103.14758719583,False,0.026568235520959434,4,2.589000000000001,109192,0,3,0.3,141.0,False,-0.02639786143907329,11,7.771000000000001,75648,366,0,0.0,19071.31838529514,False,-0.24095647856852245,0.5375,514252,0.0,0.0,11,0,0,13,10,9.1875,19,32,25,241.0,103.0,16,16,25,1243,3.3243099600076675,194.2352586898487
87,25,0,0,0,10.0,20,10.0,25.206061897251967,19,27.789473684210527,26.93990472231791,17,15.117647058823529,52.28360331218295,4,56.5,46.99999999999999,17,47.0,0,2.5580000000000007,57546,14,16,1.0,543.2969903560315,False,0.32339143709350215,0,2.954000000000001,56744,21,35,1.0,1092.2121664038189,False,0.3113164888919844,6,11.375000000000002,-5268.0,1307,0,0.0,32944.32289970832,False,-0.8231359382175858,0,0.3440000000000001,58026,105,408,1.0,13638.117625917163,False,0.023616139370133408,0,0.2,86669,0,4,0.0,209.1344132487318,False,0.010451898162750611,0,0.35300000000000004,71075,834,214,1.0,33656.57164722029,False,0.023607129158439443,6,2.6450000000000005,109098,0,3,0.3,140.99999999999997,False,-0.02723546446870127,8,7.8400000000000025,75454,367,0,0.0,19188.08241557114,False,-0.2421649257492932,0.5375,509344,0.0,0.0,16,0,0,10,12,108.38174603174602,22,32,30,205.0,27.0,15,10,30,787,1.6306085479445755,195.86586723779328
88,30,0,0,0,10.0,20,10.0,24.945354414803322,30,22.666666666666668,26.93990472231791,0,,52.28360331218295,0,,46.99999999999999,9,47.0,0,2.5580000000000007,57406,18,26,1.0,828.5792147848864,False,0.3234518896608401,0,2.9540000000000006,57364,17,15,1.0,544.1803162220499,False,0.31923573801439775,0,11.369000000000002,-13379.0,1321,0,0.0,32952.813181955185,False,-0.9511056750544192,0,0.3440000000000001,57738,111,418,1.0,14029.814513972055,False,0.02216147464026313,0,0.2,86669,0,4,0.0,209.1344132487318,False,0.010451898162750611,0,0.35300000000000004,71075,824,224,1.0,33910.00863311894,False,0.025082727613762505,0,2.6390000000000007,109098,0,3,0.0,140.99999999999997,False,-0.02723546446870127,9,7.922000000000002,75311,367,0,0.0,19188.08241557114,False,-0.24343915163479107,0.5,501282,0.0,0.0,10,0,0,9,4,18.512755102040817,23,32,37,167.0,102.0,13,17,37,488,1.8577467490104027,197.72361398680368
89,37,0,0,0,10.0,20,10.0,24.90338100406528,41,24.634146341463413,26.53179408911494,6,15.166666666666666,52.203350564697686,1,45.0,47.0,13,47.0,15,2.708,57943,19,10,1.0,439.03381004065284,False,0.3312851496948963,0,2.954000000000001,57274,16,25,1.0,782.584525101632,False,0.31990414663990513,6,11.429000000000002,-32728.0,1335,0,0.0,33246.01364042715,False,-1.2542264783940777,0,0.3440000000000001,57092,128,428,1.0,14543.24063866155,False,0.01601635889012887,0,0.2,86669,0,4,0.0,208.81340225879075,False,0.010450029124893982,0,0.35300000000000004,71029,820,233,1.0,33919.45183464881,False,0.024602053161819477,0,2.6390000000000007,109098,0,3,0.0,141.0,False,-0.02723546446870127,13,8.043000000000001,74984,368,0,0.0,19210.83300780875,False,-0.2462515793815605,0.5,481361,0.0,0.0,10,0,0,15,10,49.980769230769226,18,33,40,256.0,146.0,17,20,40,693,1.8855752759845927,199.60918926278828
90,40,0,0,1,10.0,20,10.0,24.75417690383872,17,22.352941176470587,27.04420371332815,4,47.0,49.68751002424813,8,24.0,47.0,11,47.0,4,2.7330000000000005,57787,23,18,1.0,675.575184269097,False,0.33042156131141814,0,2.9540000000000006,57522,12,24,1.0,714.1002456921292,False,0.3247968624332455,0,11.423000000000002,-52033.5,1335,0,0.0,33046.82616662469,True,-1.5605469212882233,0,0.3440000000000001,56900,135,434,1.0,15078.998293602644,False,0.01721414934413053,0,0.2,86669,0,4,0.0,198.7500400969925,False,0.01039143672328117,0,0.35300000000000004,71033,814,235,1.0,33690.546678347426,False,0.023315866355835307,0,2.6390000000000002,109098,0,3,0.0,141.0,False,-0.02723546446870127,11,8.14,74586,376,0,0.0,18682.503769117295,False,-0.25215191013982047,0.5,513595,0.0,0.1,13,0,0,17,10,2391.491377669949,20,37,39,302.0,152.0,18,22,39,960,1.936883999966085,201.54607326275436
91,39,0,0,0,10.0,20,10.0,24.75417690383872,0,,27.74573840844513,31,31.0,50.989321987356014,7,66.0,46.99999999999999,6,47.0,0,2.7290000000000005,57717,20,28,1.0,893.1169533074841,False,0.33130899028711447,0,2.954000000000001,57392,15,34,1.0,991.6420147305164,False,0.32499761970668267,0,11.423000000000002,-52033.5,1335,0,0.0,33046.82616662469,True,-1.5605469212882233,0,0.3440000000000001,57861,125,413,1.0,14553.262075667679,False,0.028234558364517805,0,0.2,86669,0,4,0.0,203.95728794942406,False,0.0104217551350169,0,0.35300000000000004,70534,835,238,1.0,35303.15020404242,False,0.026894302273291777,0,2.6390000000000007,109098,0,3,0.0,140.99999999999997,False,-0.02723546446870127,6,8.189000000000002,74052,383,0,0.0,19528.910321157353,False,-0.25313918324278295,0.5,513323,0.0,0.1,11,0,0,8,2,2.0,17,25,18,256.0,152.0,17,22,18,1623,1.8124142379965633,203.35848750075093
92,18,0,0,0,10.0,20,10.0,24.941301508995465,16,28.0,27.74573840844513,0,,52.919446167594316,17,61.88235294117647,47.0,11,47.0,0,2.7290000000000005,58065,20,22,1.0,748.7086331979002,False,0.3376216969168199,0,2.9540000000000006,57292,15,44,1.0,1247.4172663958004,False,0.32563594115676486,0,11.423000000000002,-52033.5,1335,0,0.0,33296.63751450895,True,-1.558575214174581,0,0.3440000000000001,57413,131,423,1.0,15003.757844450698,False,0.02471828951088963,0,0.2,86669,0,4,0.0,211.67778467037726,False,0.010466706557538643,0,0.35300000000000004,71586,825,231,1.0,35114.62625168152,False,0.03804687137082266,0,2.6390000000000007,109098,0,3,0.0,141.0,False,-0.02723546446870127,11,8.293000000000001,72791,400,0,0.0,21167.778467037726,False,-0.25707383173518505,0.5,512914,0.0,0.1,13,0,0,9,9,125.14620535714286,16,25,19,97.0,30.0,8,10,19,1700,1.323603617027402,204.68209111777833
93,19,0,0,0,10.0,20,10.0,24.34690073858787,10,9.5,27.74573840844513,0,,52.92215087369475,3,53.0,46.99999999999999,10,47.0,0,2.7290000000000005,58020,24,22,1.0,775.6318162489331,False,0.3368998124956961,0,2.954000000000001,57232,11,54,1.0,1424.732639883745,False,0.32629188857474134,0,11.423000000000004,-52033.5,1335,0,0.0,32503.112486014805,True,-1.5648383361535714,0,0.3440000000000001,57318,131,433,1.0,15203.348727611754,False,0.02479398828404357,0,0.2,86669,0,4,0.0,211.688603494779,False,0.010466769548504716,0,0.35300000000000004,71745,815,238,1.0,35208.24871082213,False,0.04044348077939203,0,2.6390000000000002,108939,0,6,0.3,281.99999999999994,False,-0.028024058810425485,10,8.382,72616,400,0,0.0,21168.860349477898,False,-0.2586283789285903,0.5375,512539,0.0,0.1,13,0,0,7,9,391.0641608391609,20,27,14,98.0,48.0,8,11,14,454,1.341615572979208,206.02370669075754
94,14,0,0,0,10.0,20,10.0,24.34690073858787,0,,27.344846294530143,6,16.833333333333332,52.9249507430099,3,53.0,46.99999999999999,12,47.0,0,2.7290000000000005,57910,25,32,1.0,1029.1008236348118,False,0.33728284950027254,0,2.9540000000000006,57142,10,64,1.0,1658.2016472696237,False,0.32690381614673747,0,11.423000000000004,-52033.5,1335,0,0.0,32503.112486014805,True,-1.5648383361535714,0,0.3440000000000001,57419,121,437,1.0,14895.672820078806,False,0.023959911127869465,0,0.2,86669,0,4,0.0,211.6998029720396,False,0.010466834755764282,0,0.35300000000000004,71803,811,245,1.0,35143.28327690137,False,0.0407406218087788,0,2.6390000000000007,108780,0,9,0.3,422.99999999999994,False,-0.0288126531521497,12,8.492,72377,400,0,0.0,21169.98029720396,False,-0.2607530394421744,0.5375,512100,0.0,0.1,11,0,0,5,6,6.0,16,21,21,101.0,49.0,6,8,21,460,1.1909747360041365,207.21468142676167
95,21,0,0,0,10.0,20,10.0,24.237149264455308,7,20.571428571428573,27.344846294530143,0,,52.92783457964312,3,53.0,46.99999999999999,11,47.0,0,2.7290000000000005,57934,27,35,1.0,1118.3002242559357,False,0.3388530319331632,0,2.954000000000001,57062,8,74,1.0,1873.5490455696927,False,0.3275372410168429,0,11.423000000000004,-52033.5,1335,0,0.0,32356.594268047837,True,-1.5659947728610726,0,0.3440000000000001,57275,118,447,1.0,15083.1299068607,False,0.023166347589233485,0,0.2,86669,0,4,0.0,211.71133831857247,False,0.010466901918571919,0,0.35300000000000004,71962,801,252,1.0,35241.03619598871,False,0.04316128019463359,0,2.6390000000000007,108621,0,12,0.3,563.9999999999999,False,-0.029601247493873915,11,8.590000000000002,72176,400,0,0.0,21171.13383185725,False,-0.2625389448346748,0.5375,511699,0.0,0.1,13,0,0,10,7,504.28986013986014,19,29,19,145.0,46.0,10,11,19,503,1.5307829990051687,208.74546442576684
96,19,0,0,0,10.0,20,10.0,24.03034319429019,27,22.37037037037037,27.344846294530143,0,,52.9326286638517,5,53.0,46.99999999999999,9,47.0,0,2.7290000000000005,58448,26,18,1.0,692.5461774972234,False,0.3457454528313445,0,2.9540000000000006,56952,9,84,1.0,2108.548828320376,False,0.32770890645609163,0,11.423000000000004,-52033.5,1335,0,0.0,32080.508164377403,True,-1.568173860957731,0,0.3440000000000001,56671,135,457,1.0,15740.691087829451,False,0.01882185265615435,0,0.2,86669,0,4,0.0,211.7305146554068,False,0.010467013569888058,0,0.35300000000000004,72227,791,257,1.0,35233.45898558323,False,0.04620300774129685,0,2.6390000000000007,108356,0,17,0.5,798.9999999999999,False,-0.030915571396747606,9,8.669000000000002,72039,400,0,0.0,21173.05146554068,False,-0.2637511629960317,0.5625,511362,0.0,0.1,12,0,0,10,4,127.88928571428572,17,27,18,127.0,40.0,10,9,18,1069,1.4034101939760149,210.14887461974286
97,18,0,0,0,10.0,20,10.0,24.284429298832674,15,28.0,29.49546061377954,26,41.65384615384615,52.9326286638517,0,,47.0,11,47.0,0,2.7290000000000005,58808,22,13,1.0,535.6975808848247,False,0.3521904550445744,0,2.954000000000001,56812,13,94,1.0,2412.736354090271,False,0.3279857212809892,0,11.423000000000004,-52033.5,1335,0,0.0,32419.71311394162,True,-1.5654965894178157,0,0.3440000000000001,57334,140,441,1.0,16407.318232513353,False,0.0345492291315834,0,0.2,86669,0,4,0.0,211.7305146554068,False,0.010467013569888058,0,0.35300000000000004,71144,807,267,1.0,37935.848568568494,False,0.04932605482654351,0,2.6390000000000007,108356,0,17,0.0,799.0,False,-0.030915571396747606,11,8.770000000000001,71831,400,0,0.0,21173.05146554068,False,-0.2656045824658468,0.5,510954,0.0,0.1,12,0,0,10,5,5.0,16,26,17,110.0,42.0,8,10,17,1703,1.293482049019076,211.44235666876193
98,17,0,0,0,10.0,20,10.0,23.95363981269895,5,10.0,29.49546061377954,0,,48.39806117381277,18,31.333333333333332,47.0,9,47.0,0,2.7290000000000005,58768,21,18,1.0,641.1655166285811,False,0.35248192355774427,0,2.9540000000000006,56702,14,104,1.0,2631.1785405206906,False,0.32796789283939537,0,11.423000000000002,-52033.5,1335,0,0.0,31978.109149953096,True,-1.5689820743030427,0,0.3440000000000001,57284,135,451,1.0,16536.19411152893,False,0.034777140219489834,0,0.2,86669,0,4,0.0,193.59224469525108,False,0.010361406240947767,0,0.35300000000000004,71708,797,259,1.0,36042.9799531998,False,0.04487272318924845,0,2.6390000000000002,108356,0,17,0.0,799.0,False,-0.030915571396747606,9,8.849000000000002,71122,418,0,0.0,20230.389570653737,False,-0.2761221226524672,0.5,510609,0.0,0.1,12,0,0,9,6,369.8706293706294,17,26,10,104.0,45.0,7,10,10,814,1.3861876580049284,212.82854432676686
99,10,0,0,0,10.0,20,10.0,23.880780415911502,49,23.591836734693878,31.260442086735654,20,45.0,48.39806117381277,0,,47.0,20,47.0,0,2.7290000000000005,59144,21,11,1.0,472.68858457502654,False,0.359160069863982,0,2.954000000000001,57282,14,82,1.0,2098.2239941047433,False,0.3351441323228358,0,11.423000000000002,-52033.5,1335,0,0.0,31880.841855241855,True,-1.5697497840909733,0,0.3440000000000001,57028,174,441,1.0,17941.110752619024,False,0.04182473876950715,0,0.2,86669,0,4,0.0,193.59224469525108,False,0.010361406240947767,0,0.35300000000000004,70808,807,269,1.0,38246.25521975131,False,0.04722073233354662,0,2.6390000000000007,108826,0,7,0.0,329.0,False,-0.028821563822677657,10,8.940000000000001,70950,418,0,0.0,20230.389570653737,False,-0.2776547579832759,0.5,510707,0.0,0.1,16,0,0,7,5,5.0,15,22,13,60.0,60.0,5,5,13,2726,1.1600942829973064,213.98863860976417
100,13,0,0,0,10.0,20,10.0,23.880780415911502,0,,31.64878163228409,4,47.0,45.5325280387575,19,33.89473684210526,47.0,17,47.0,0,2.7290000000000005,59004,25,21,1.0,751.4963887341415,False,0.35914642574485733,0,2.9540000000000006,57222,10,92,1.0,2297.031798263858,False,0.33604605047338976,0,11.423000000000002,-52033.5,1335,0,0.0,31880.841855241855,True,-1.5697497840909733,0,0.3440000000000001,57216,164,447,1.0,18063.453377840477,False,0.04575804967592612,0,0.2,86669,0,4,0.0,182.13011215503,False,0.010294669710716733,0,0.35300000000000004,71264,801,260,1.0,37189.131377536505,False,0.046375770748151475,2,2.6590000000000007,108947,0,10,1.0,470.0,False,-0.027115170416573846,8,9.01,70369,427,0,0.0,19442.38947254945,False,-0.28634266218512155,0.625,510691,0.0,0.1,15,0,0,12,5,4.666666666666667,5,17,13,152.0,27.0,9,4,13,1314,1.2776267639710568,215.26626537373522
101,13,0,0,0,10.0,20,10.0,22.97058786922888,23,14.304347826086957,31.64878163228409,0,,43.10802541505557,17,30.764705882352942,47.0,16,47.0,0,2.7290000000000005,59168,27,13,1.0,568.6176422999754,False,0.3608072700485245,0,2.954000000000001,57187,8,97,1.0,2308.1470233152013,False,0.3353721419958709,0,11.423000000000004,-52033.5,1335,0,0.0,30665.734805420554,True,-1.5793403620781656,0,0.3440000000000001,56887,177,457,1.0,18529.28725880734,False,0.04424132392624459,0,0.2,86669,0,4,0.0,172.4321016602223,False,0.01023820451383526,0,0.35300000000000004,71787,791,253,1.0,35940.51670114578,False,0.0451960774904851,0,2.6570000000000005,108907,2,16,1.0,838.2160508301112,False,-0.025831071281665775,12,9.122,69836,432,0,0.0,18622.666979304006,False,-0.2947441881073558,0.625,510441,0.0,0.1,16,0,0,8,5,5.0,6,14,19,73.0,47.0,6,7,19,1240,1.0264868310187012,216.29275220475392
102,19,0,0,0,10.0,20,10.0,23.165789118856637,15,26.0,32.031711957711714,4,46.0,45.23401154609854,8,70.0,47.0,20,47.0,2,2.7490000000000006,59374,31,10,1.0,541.6578911885664,False,0.3652138741009015,0,2.9540000000000006,57127,4,107,1.0,2518.73943571766,False,0.3364089294298069,0,11.423000000000004,-52033.5,1335,0,0.0,30926.32847367361,True,-1.577283552434343,0,0.3440000000000001,56681,182,463,1.0,19046.856256052433,False,0.045074557262564874,0,0.2,86669,0,4,0.0,180.93604618439417,False,0.010287717442500757,0,0.35300000000000004,72163,785,255,1.0,36679.56683105882,False,0.05387749098152465,0,2.6570000000000005,109377,0,8,0.2,376.0,False,-0.023702383604366228,10,9.21,69109,440,0,0.0,19902.96508028336,False,-0.29551808830348253,0.525,510500,0.0,0.1,16,0,0,4,5,4.133333333333333,15,19,17,144.0,67.0,10,9,17,1414,1.297393880027812,217.59014608478174
103,17,0,0,0,10.0,20,10.0,23.48876991578442,15,28.0,32.031711957711714,0,,45.99190330906238,3,69.0,47.0,20,47.0,0,2.7470000000000008,59284,30,20,1.0,769.7753983156883,False,0.3657645562763589,0,2.954000000000001,57437,5,102,1.0,2445.854531410011,False,0.34267040366465246,0,11.423000000000004,-52033.5,1335,0,0.0,31357.5078375722,True,-1.5738803466702538,0,0.3440000000000001,56261,187,473,1.0,19543.399730249326,False,0.042363728947965536,0,0.2,86669,0,4,0.0,183.96761323624952,False,0.010305368282385364,0,0.35300000000000004,72370,775,262,1.0,36874.45543420092,False,0.05742265262821356,5,2.7070000000000007,109699,0,0,0.0,0.0,False,-0.02250835375361996,7,9.270000000000001,68801,443,0,0.0,20374.413165914633,False,-0.2961621155450451,0.5,510521,0.0,0.1,15,0,0,4,5,5.0,14,18,23,111.0,60.0,8,9,23,1203,1.2410594190005213,218.83120550378226
104,23,0,0,0,10.0,20,10.0,23.22692968335084,4,10.0,35.01520639276132,31,48.0,47.38888524701072,7,64.28571428571429,47.0,20,47.0,0,2.7470000000000008,59244,28,26,1.0,883.9001717671218,False,0.3661550982142773,0,2.9540000000000006,57317,7,112,1.0,2671.416124535294,False,0.34250516290754296,0,11.423000000000004,-52033.5,1335,0,0.0,31007.95112727337,True,-1.5766393224259785,0,0.3440000000000001,57709,181,452,1.0,20030.94756221462,False,0.06906934254853768,0,0.2,86669,0,4,0.0,189.55554098804288,False,0.010337903145163068,0,0.35300000000000004,71332,796,265,1.0,40430.158879095856,False,0.06603800176472975,7,2.7720000000000007,109612,0,0,0.0,0.0,False,-0.023283582089552238,13,9.393,68082,450,0,0.0,21324.998361154823,False,-0.2983337119128768,0.5,509965,0.0,0.1,13,0,0,2,8,8.0,9,11,21,162.0,89.0,11,12,21,2178,1.3975234419922344,220.2287289457745
