index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,14,0,0,0,10.0,20,10.0,2.861422818317762,17,1.8823529411764706,27.264972253034408,0,,74.121916300585,0,,58.00000000000001,7,58.0,6,4.364000000000001,26038,839,0,0.0,8390.0,False,-0.3333406835722161,11,4.117000000000001,27498,761,0,0.0,7610.0,False,-0.30974641675854464,0,0.2,76017,1,328,1.0,8945.772321813603,False,0.15163232073637609,0,5.978000000000001,55110,314,0,0.0,898.4867649517773,False,-0.20507005977113416,0,0.29000000000000004,102111,144,356,1.0,30313.558207445214,False,0.18650052211992324,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,7,6.786000000000001,104689,229,0,0.0,16973.918832833966,False,-0.17779308664489402,0,3.2150000000000007,129035,0,14,0.0,812.0000000000001,False,-0.059629928295883004,0.25,619921,0.0,0.0,9,0,0,10,7,7.0,14,24,17,142.0,9.0,11,3,17,200,1.337689824984409,129.21141238004202
80,17,0,0,0,10.0,20,10.0,2.75342233498756,7,1.0,28.006677095261235,5,49.0,72.5729547578438,6,57.0,58.00000000000001,11,58.0,4,4.398000000000001,25832,850,0,0.0,8500.0,False,-0.33667034178610805,3,4.136000000000001,27336,770,0,0.0,7700.0,False,-0.3123263506063947,0,0.2,76255,0,331,0.8,9270.21011853147,False,0.15735856835211098,0,5.978000000000001,55110,314,0,0.0,864.5746131860939,False,-0.20531266372985396,0,0.29000000000000004,102208,139,360,1.0,30019.19182906508,False,0.1859927749737699,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,11,6.889000000000002,104091,235,0,0.0,17054.644368093293,False,-0.18184424017576123,0,3.2150000000000007,129035,0,14,0.0,812.0000000000001,False,-0.059629928295883004,0.225,619290,0.0,0.0,9,0,0,14,7,7.0,10,24,18,124.0,43.0,11,6,18,787,1.5419223150238395,130.75333469506586
81,18,0,0,0,10.0,20,10.0,2.384416531694459,47,1.5319148936170213,27.916312091588495,1,16.0,72.21950625592255,5,68.0,58.0,12,58.0,25,4.644000000000001,25147,861,0,0.0,8610.0,False,-0.3505622932745314,22,4.353000000000001,26718,779,0,0.0,7790.0,False,-0.3249614112458655,0,0.2,76183,37,341,1.0,9607.685834904372,False,0.15874267323087318,1,5.988,55088,314,0,0.0,748.7067909520601,False,-0.20645634127688395,0,0.29000000000000004,102532,130,365,1.0,29989.240355318234,False,0.18911944329093053,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,12,6.998000000000001,103813,235,0,0.0,16971.5839701418,False,-0.18416558067933003,0,3.2150000000000007,128695,0,19,0.5,1102.0,False,-0.061046574984198944,0.3125,617599,0.0,0.0,9,0,0,9,7,7.0,18,27,19,172.0,52.0,13,5,19,540,1.595035508973524,132.34837020403938
82,19,0,0,0,10.0,20,10.0,2.384416531694459,0,,27.035300059670167,10,16.5,73.3824031161026,6,84.66666666666667,57.99999999999999,9,58.0,0,4.619000000000001,25087,867,0,0.0,8670.0,False,-0.3512238147739802,0,4.331000000000001,26578,793,0,0.0,7930.0,False,-0.32650496141124585,0,0.2,76183,27,351,1.0,9553.76956729998,False,0.158356961936273,10,6.0870000000000015,54833,314,0,0.0,748.7067909520601,False,-0.21010482751279078,0,0.29000000000000004,102875,130,369,1.0,30592.695757598976,False,0.19564271643445624,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,9,7.076000000000001,103120,241,0,0.0,17685.159150980726,False,-0.18660811502088379,0,3.2150000000000007,128695,0,19,0.0,1101.9999999999998,False,-0.061046574984198944,0.25,616794,0.0,0.0,8,0,0,14,6,6.0,7,21,17,177.0,77.0,13,6,17,708,1.5313590950099751,133.87972929904936
83,17,0,0,0,10.0,20,10.0,2.364921038098259,2,1.0,26.86135521131324,34,26.264705882352942,73.69903248962417,1,92.0,57.99999999999999,13,58.0,0,4.619000000000001,24947,881,0,0.0,8810.0,False,-0.3527673649393605,2,4.351000000000001,26470,799,0,0.0,7990.0,False,-0.32822491730981257,0,0.2,76853,19,340,1.0,9177.794271570368,False,0.16525349304334092,13,6.207000000000002,54468,314,0,0.0,742.5852059628534,False,-0.21537096373002024,0,0.29000000000000004,102074,154,378,1.0,31994.882983620177,False,0.19463187627672465,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,13,7.197000000000002,102695,242,0,0.0,17835.16586248905,False,-0.18915078982597383,0,3.2150000000000007,128695,0,19,0.0,1101.9999999999998,False,-0.061046574984198944,0.25,615625,0.0,0.0,11,0,0,8,9,9.0,9,17,22,115.0,73.0,9,8,22,964,1.361455128993839,135.2411844280432
84,22,0,0,0,10.0,20,10.0,2.343893434494265,2,1.0,26.78914325587713,1,17.0,74.09500995039093,11,76.0,58.0,6,58.0,0,4.619000000000001,24817,894,0,0.0,8940.0,False,-0.3542006615214994,2,4.369000000000001,26352,806,0,0.0,8060.0,False,-0.33005512679162075,0,0.2,76851,11,350,1.0,9401.982967336431,False,0.16682869976060513,1,6.2040000000000015,54447,314,0,0.0,735.9825384311993,False,-0.21571866208985865,0,0.29000000000000004,102893,145,377,1.0,31818.244523399564,False,0.20202481167298816,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,6,7.2440000000000015,102320,245,0,0.0,18153.27743784578,False,-0.19071959317595563,0,3.215000000000001,128135,0,27,0.8,1566.0,False,-0.06342944736249446,0.35,615238,0.0,0.0,11,0,0,12,5,5.0,11,23,20,220.0,86.0,15,7,20,1036,1.3048023599549197,136.54598678799812
85,20,0,0,0,10.0,20,10.0,2.5060923219911078,8,4.875,26.190899728585027,8,17.0,74.09500995039093,0,,57.99999999999999,12,58.0,5,4.6690000000000005,24582,908,0,0.0,9080.0,False,-0.3578390297684675,3,4.397000000000001,26226,812,0,0.0,8120.0,False,-0.33217199558985666,0,0.2,76812,9,360,1.0,9451.27873318853,False,0.16662335269550535,8,6.283000000000001,54251,314,0,0.0,786.9129891052079,False,-0.21815863769025629,0,0.29000000000000004,102757,143,387,1.0,32420.06751198895,False,0.2036933652652853,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,12,7.358000000000001,102035,245,0,0.0,18153.27743784578,False,-0.19279007679734045,0,3.215000000000001,128135,0,27,0.0,1565.9999999999998,False,-0.06342944736249446,0.25,614221,0.0,0.0,8,0,0,11,9,9.0,9,20,19,176.0,66.0,12,8,19,200,1.4546522530145012,138.00063904101262
86,19,0,0,0,10.0,20,10.0,2.509924177526652,7,2.5714285714285716,26.190899728585027,0,,73.59506567403851,8,70.0,57.99999999999999,8,58.0,2,4.684000000000001,24460,916,0,0.0,9160.0,False,-0.3596471885336273,5,4.444000000000001,25991,824,0,0.0,8240.0,False,-0.3360308710033076,0,0.2,76794,6,370,1.0,9705.69244464162,False,0.16818586136211303,0,6.275000000000001,54251,314,0,0.0,788.1161917433686,False,-0.21815003010542433,0,0.29000000000000004,103317,133,389,1.0,32111.87021110279,False,0.20780022366116657,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,8,7.426000000000001,101890,245,0,0.0,18030.791090139435,False,-0.19428840351132437,0,3.215000000000001,127575,0,35,0.8,2029.9999999999998,False,-0.06581231974078998,0.35,613701,0.0,0.0,8,0,0,2,5,5.0,6,8,19,97.0,63.0,8,11,19,760,1.2552789979963563,139.25591803900898
87,19,0,0,0,10.0,20,10.0,2.46124856549575,7,1.7142857142857142,26.190899728585027,0,,73.36671589111079,4,70.0,57.99999999999999,10,58.0,2,4.702,24311,926,0,0.0,9260.0,False,-0.36183020948180816,5,4.489000000000002,25776,834,0,0.0,8340.0,False,-0.33966923925027565,0,0.2,76792,0,378,0.8,9900.16009740514,False,0.16954844687092327,0,6.275000000000001,54241,319,0,0.0,785.1382923931443,False,-0.21831441157505052,0,0.29000000000000004,103597,123,395,1.0,32201.333443604723,False,0.2110858169859095,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,7.5180000000000025,101676,245,0,0.0,17974.845393322143,False,-0.19604630112342936,0,3.2150000000000007,127295,0,39,0.4,2261.9999999999995,False,-0.06700375592993774,0.275,613111,0.0,0.0,9,0,0,4,7,7.0,6,10,15,129.0,49.0,10,9,15,480,1.1852392610162497,140.44115730002522
88,15,0,0,0,10.0,20,10.0,2.629269007866799,17,3.6470588235294117,26.7214529452806,9,33.666666666666664,73.36671589111079,0,,57.99999999999999,8,58.0,3,4.730000000000001,24145,936,0,0.0,9360.0,False,-0.3643880926130099,14,4.6240000000000006,25315,844,0,0.0,8440.0,False,-0.34873208379272325,0,0.2,76995,0,380,0.7,10154.152119206628,False,0.17426996021867033,4,6.315000000000001,54127,329,0,0.0,865.0295035881769,False,-0.21937396623656374,0,0.29000000000000004,103294,122,405,1.0,32973.537195224104,False,0.21192663122994948,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,8,7.588000000000002,101530,245,0,0.0,17974.845393322143,False,-0.19710696992596333,0,3.2150000000000007,127295,0,39,0.0,2261.9999999999995,False,-0.06700375592993774,0.2125,612124,0.0,0.0,9,0,0,4,8,8.0,3,7,18,56.0,43.0,7,8,18,435,1.2426486409967765,141.683805941022
89,18,0,0,0,10.0,20,10.0,2.4422735091772685,14,1.0,26.7214529452806,0,,72.9316513908706,5,68.0,57.99999999999999,20,58.0,0,4.727000000000001,24045,946,0,0.0,9460.0,False,-0.36549062844542446,14,4.750000000000002,24879,854,0,0.0,8540.0,False,-0.3572436604189636,0,0.2,76981,4,390,1.0,10431.135742696142,False,0.176051162813313,0,6.311000000000001,54127,329,0,0.0,803.5079845193213,False,-0.21981408469839664,0,0.29000000000000004,103634,112,410,1.0,32894.77980012837,False,0.2149682794563078,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,6,7.6400000000000015,101431,245,0,0.0,17868.254590763296,False,-0.1982133739047748,0,3.2150000000000007,127767,0,30,0.5,1739.9999999999998,False,-0.06547087156463179,0.3125,612287,0.0,0.0,15,0,0,6,4,4.0,3,9,17,137.0,42.0,9,9,17,1352,1.291763293033,142.975569234055
90,17,0,0,0,10.0,20,10.0,2.4019943458609676,11,2.0,26.31344507399353,5,17.0,74.01151028270903,5,86.0,57.99999999999999,9,58.0,6,4.787000000000001,23772,959,0,0.0,9590.0,False,-0.370077177508269,5,4.786000000000001,24694,861,0,0.0,8610.0,False,-0.3605512679162073,0,0.2,76969,0,400,1.0,10525.378029597412,False,0.1765536687288774,5,6.3610000000000015,54012,334,0,0.0,802.2661115175632,False,-0.22146836468038147,0,0.29000000000000004,103979,107,415,1.0,33530.31539024155,False,0.2216740799830099,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,9,7.724000000000003,100819,250,0,0.0,18502.877570677258,False,-0.2003542431449656,0,3.2150000000000007,127767,0,30,0.0,1739.9999999999998,False,-0.06547087156463179,0.25,611435,0.0,0.0,9,0,0,7,8,8.0,4,11,17,152.0,47.0,11,6,17,630,1.310367854021024,144.28593708807603
91,17,0,0,0,10.0,20,10.0,2.6361653910682867,4,9.0,26.93486371885433,25,29.6,75.26307586092872,7,85.0,57.99999999999999,15,58.0,4,4.821000000000001,23608,969,0,0.0,9690.0,False,-0.3725909592061742,0,4.7810000000000015,24594,871,0,0.0,8710.0,False,-0.3616538037486218,0,0.2,77605,0,383,0.4,10316.052804321209,False,0.18415593204029929,4,6.396000000000002,53928,334,0,0.0,880.4792406168077,False,-0.22211069048949228,0,0.29000000000000004,103834,122,418,1.0,34746.01908356843,False,0.22635715628860434,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,7.815000000000001,100008,257,0,0.0,19342.610496258683,False,-0.2031957715048468,0,3.2150000000000007,128057,0,25,0.0,1449.9999999999998,False,-0.06441746761690968,0.175,611057,0.0,0.0,15,0,0,5,6,6.0,7,12,20,151.0,59.0,12,5,20,1757,1.4393819140386768,145.7253190021147
92,20,0,0,0,10.0,20,10.0,2.5330211431831446,14,1.7857142857142858,26.164706438802366,10,17.0,75.73867412511377,5,81.0,57.999999999999986,20,58.0,6,4.877000000000001,23364,979,0,0.0,9790.0,False,-0.37686879823594266,8,4.8610000000000015,24293,881,0,0.0,8810.0,False,-0.3671885336273429,0,0.2,77580,4,393,1.0,10292.861715022063,False,0.1836323307032426,10,6.492000000000002,53678,334,0,0.0,846.0290618231703,False,-0.2259340907269561,0,0.29000000000000004,104069,122,423,1.0,35229.553340457016,False,0.2311810256511207,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,7,7.875000000000001,99484,262,0,0.0,19843.53262077981,False,-0.20518299217291872,0,3.215000000000001,128811,0,12,0.0,695.9999999999998,False,-0.061678617352832206,0.25,610702,0.0,0.0,15,0,0,10,9,9.0,7,17,18,243.0,51.0,17,3,18,1359,1.5362387490458786,147.26155775116058
93,18,0,0,0,10.0,20,10.0,2.5174097827166344,7,2.2857142857142856,26.587813119175824,10,31.5,76.7195539350757,8,83.375,57.999999999999986,20,58.0,7,4.941000000000001,23083,990,0,0.0,9900.0,False,-0.3818522601984565,0,4.8530000000000015,24203,890,0,0.0,8900.0,False,-0.36818081587651597,0,0.2,77805,0,397,0.9,10555.361808312802,False,0.1887294812590339,5,6.532000000000002,53562,336,0,0.0,845.8496869927892,False,-0.22759507749819155,0,0.29000000000000004,104421,122,425,1.0,35849.52362294662,False,0.23787890738577736,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,9,7.958000000000001,98642,270,0,0.0,20714.279562470438,False,-0.20813707486988484,0,3.215000000000001,129449,0,1,0.0,57.999999999999986,False,-0.05936112866784357,0.2375,610588,0.0,0.0,15,0,0,4,6,6.0,5,9,19,96.0,80.0,9,9,19,1740,1.9717118680127896,149.23326961917337
94,19,0,0,0,10.0,20,10.0,2.2536243756774197,21,1.0,26.587813119175824,0,,76.53841124233048,4,74.0,57.999999999999986,18,58.0,0,4.934000000000001,23003,998,0,0.0,9980.0,False,-0.3827342888643881,21,5.063000000000001,23451,902,0,0.0,9020.0,False,-0.3834399117971334,0,0.2,77804,0,398,0.1,10581.949621431977,False,0.18890537988204634,0,6.527000000000002,53542,356,0,0.0,802.2902777411614,False,-0.22819285270316228,0,0.29000000000000004,104717,112,431,1.0,35965.89031479213,False,0.24146248957753902,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,11,8.059,98300,271,0,0.0,20741.90944667156,False,-0.21052129166695163,6,3.2750000000000012,129199,0,3,0.3,173.99999999999994,False,-0.060755980791723875,0.17500000000000002,609439,0.0,0.0,9,0,0,6,11,10.75,9,15,14,207.0,52.0,15,4,14,496,1.2933214610093273,150.5265910801827
95,14,0,0,0,10.0,20,10.0,2.282799944802637,10,2.6,26.587813119175824,0,,76.53841124233048,0,,57.99999999999998,16,58.0,1,4.944000000000001,22929,1004,0,0.0,10040.0,False,-0.3837045203969129,9,5.1320000000000014,23083,916,0,0.0,9160.0,False,-0.39001102535832416,0,0.2,77778,0,408,1.0,10847.827752623736,False,0.19043544148560448,0,6.527000000000002,53542,356,0,0.0,812.6767803497387,False,-0.22811854875844348,0,0.29000000000000004,104717,102,441,1.0,36465.396296023675,False,0.24398945867366661,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,13,8.178,97974,271,0,0.0,20741.90944667156,False,-0.2128896343356234,0,3.2690000000000006,129373,0,0,0.0,0.0,False,-0.06012393842309061,0.25,608819,0.0,0.0,11,0,0,7,8,8.0,6,13,9,158.0,14.0,13,1,9,374,1.1057595040183514,151.63235058420105
96,9,0,0,0,10.0,20,10.0,2.4602013762640325,24,3.25,27.107941991723866,9,33.666666666666664,76.53841124233048,0,,57.999999999999986,8,58.0,18,5.123000000000001,22353,1013,0,0.0,10130.0,False,-0.39541345093715546,6,5.183000000000002,22847,927,0,0.0,9270.0,False,-0.39400220507166483,0,0.2,77935,14,413,1.0,11230.022861849653,False,0.19541594790426417,4,6.567000000000002,53458,356,0,0.0,875.8316899499955,False,-0.22886859948241578,0,0.29000000000000004,104414,101,451,1.0,37256.72561145516,False,0.24492702793269164,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,8,8.245000000000001,97826,271,0,0.0,20741.90944667156,False,-0.21396483284778114,0,3.269000000000001,129373,0,0,0.0,0.0,False,-0.06012393842309061,0.25,607629,0.0,0.0,8,0,0,4,7,7.0,2,6,14,80.0,17.0,6,3,14,435,2.766069195000455,154.3984197792015
97,14,0,0,0,10.0,20,10.0,2.4414580567891524,5,2.0,27.107941991723866,0,,77.88725013187215,8,87.0,57.99999999999999,20,58.0,0,5.105,22253,1023,0,0.0,10230.0,False,-0.39651598676957,5,5.227000000000001,22632,937,0,0.0,9370.0,False,-0.39764057331863284,0,0.2,77925,9,423,1.0,11488.632585010298,False,0.19712293670956824,0,6.563000000000001,53458,356,0,0.0,869.1590682169383,False,-0.2289163347148677,0,0.29000000000000004,105110,91,453,1.0,37749.74703098495,False,0.2544632318054584,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,8.337000000000002,96925,279,0,0.0,21730.54278679233,False,-0.2169193281942029,10,3.3690000000000007,129172,0,0,0.0,0.0,False,-0.06158417424027781,0.25,606898,0.0,0.0,10,0,0,8,9,9.0,4,12,16,151.0,17.0,12,2,16,896,1.4471654099761508,155.84558518917765
98,16,0,0,0,10.0,20,10.0,2.602058845309411,27,3.259259259259259,26.68821823341151,28,25.035714285714285,70.16392508970969,14,39.357142857142854,58.0,10,58.0,17,5.275000000000001,21724,1033,0,0.0,10330.0,False,-0.40707828004410146,10,5.322000000000002,22272,947,0,0.0,9470.0,False,-0.40447629547960307,0,0.2,78039,10,424,1.0,11341.825119419575,False,0.19770377954143234,19,6.753000000000001,53139,372,0,0.0,967.9658904551009,False,-0.23277366586694398,0,0.29000000000000004,104960,109,449,1.0,34412.61815272151,False,0.2360632273623792,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,8.427000000000001,96433,282,0,0.0,19786.226875298133,False,-0.22755622316435958,0,3.3590000000000004,128897,1,10,1.0,650.1639250897097,False,-0.06122033605369564,0.375,604887,0.0,0.0,11,0,0,8,10,10.0,4,12,19,169.0,39.0,12,4,19,904,1.526516234036535,157.3721014232142
99,19,0,0,0,10.0,20,10.0,2.6157165073851867,7,2.857142857142857,26.31391149351776,5,17.0,70.15184670324746,5,70.0,58.0,20,58.0,3,5.288000000000001,21559,1043,0,0.0,10430.0,False,-0.4096141124586549,4,5.352000000000001,22080,957,0,0.0,9570.0,False,-0.4076074972436604,0,0.2,78106,6,429,1.0,11304.362329763431,False,0.19839439656729968,0,6.734000000000003,53137,373,0,0.0,975.6622572546746,False,-0.23274722244853005,0,0.29000000000000004,105225,104,454,1.0,34585.585198600194,False,0.23961949308747,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,8.517000000000001,96227,282,0,0.0,19782.820770315782,False,-0.2290651556846916,0,3.3590000000000004,129127,0,6,0.6,348.0,False,-0.06064700796954573,0.325,604884,0.0,0.0,14,0,0,9,7,7.0,4,13,20,172.0,59.0,13,6,20,1215,1.6286710819695145,159.0007725051837
100,20,0,0,0,10.0,20,10.0,2.6388524802690205,2,4.0,26.519422982253875,29,27.344827586206897,70.73626673649864,14,73.28571428571429,57.99999999999999,20,58.0,2,5.3050000000000015,21427,1052,0,0.0,10520.0,False,-0.4115325248070562,0,5.348000000000001,21970,968,0,0.0,9680.0,False,-0.4088202866593164,0,0.2,78418,0,427,0.8,11323.793613422406,False,0.20299743614020488,19,6.924000000000002,52712,373,0,0.0,984.2919751403447,False,-0.23876629674969713,0,0.29000000000000004,105458,123,450,1.0,35093.20905824161,False,0.2445449944768636,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,9,8.597000000000001,95716,286,0,0.0,20230.57228663861,False,-0.23115107161461904,5,3.4090000000000016,128712,0,10,1.0,579.9999999999999,False,-0.06281919955829683,0.35,603836,0.0,0.0,14,0,0,10,9,8.75,6,16,17,203.0,52.0,16,4,17,1836,1.6165559469955042,160.6173284521792
101,17,0,0,0,10.0,20,10.0,2.800389271712088,7,5.285714285714286,25.65959205078807,13,17.0,70.73626673649864,0,,58.0,20,58.0,3,5.333000000000001,21281,1060,0,0.0,10600.0,False,-0.4138699007717751,4,5.388000000000002,21778,980,0,0.0,9800.0,False,-0.41173098125689084,0,0.2,78449,0,430,0.7,11033.62458183887,False,0.20136513894178784,9,6.995000000000003,52491,373,0,0.0,1044.545198348609,False,-0.2414972729471999,0,0.29000000000000004,105237,126,460,1.0,35771.79129718867,False,0.24574184902710916,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,12,8.708,95426,286,0,0.0,20230.57228663861,False,-0.23325787951006324,0,3.4040000000000012,129176,0,2,0.0,116.0,False,-0.06113375324194146,0.2125,603261,0.0,0.0,11,0,0,1,9,9.0,9,10,17,122.0,68.0,10,7,17,732,1.1972431790200062,161.81457163119921
102,17,0,0,0,10.0,20,10.0,2.8558094595130927,5,4.0,25.65959205078807,0,,70.73626673649864,0,,58.0,20,58.0,0,5.330000000000001,21211,1067,0,0.0,10670.0,False,-0.41464167585446526,5,5.434000000000002,21543,993,0,0.0,9930.0,False,-0.41547960308710036,0,0.2,78429,0,435,0.5,11161.92254209281,False,0.20199681324109195,0,6.9860000000000015,52491,373,0,0.0,1065.2169283983835,False,-0.24134938956963328,0,0.29000000000000004,105237,116,470,1.0,36222.55804404577,False,0.24802224942604217,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,12,8.816,95145,286,0,0.0,20230.57228663861,False,-0.23529930371220056,6,3.4640000000000013,129199,0,0,0.0,0.0,False,-0.06138802316035714,0.1875,602678,0.0,0.0,8,0,0,6,9,8.333333333333334,4,10,18,151.0,53.0,10,7,18,200,1.0944001740426756,162.9089718052419
103,18,0,0,0,10.0,20,10.0,2.87883005643181,2,4.0,25.65959205078807,0,,64.83980941180846,10,25.0,58.0,20,58.0,2,5.350000000000001,21059,1078,0,0.0,10780.0,False,-0.4167805953693495,0,5.429000000000002,21453,1002,0,0.0,10020.0,False,-0.41647188533627344,0,0.2,78421,0,437,0.2,11213.241726194387,False,0.20224948296081377,0,6.986000000000001,52491,373,0,0.0,1073.8036110490652,False,-0.24128796134715658,0,0.29000000000000004,105487,106,470,1.0,33194.62718093351,False,0.23523360743124155,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,8.904000000000002,94930,286,0,0.0,18544.185491777218,False,-0.24298692510742095,10,3.558000000000001,128733,0,10,1.0,580.0,False,-0.06266663760724742,0.275,601997,0.0,0.0,9,0,0,7,9,9.0,5,12,14,153.0,34.0,12,6,14,450,0.9869650329928845,163.89593683823477
104,14,0,0,0,10.0,20,10.0,2.6696494465584175,16,1.5,25.40019447674969,4,17.0,66.31172489323225,4,92.0,58.00000000000001,20,58.0,11,5.458000000000001,20690,1086,0,0.0,10860.0,False,-0.42403528114663724,5,5.479000000000001,21218,1014,0,0.0,10140.0,False,-0.42033076074972436,0,0.2,78405,0,445,0.8,11303.086542153611,False,0.20266329867619767,4,7.026000000000001,52399,381,0,0.0,1017.136439138757,False,-0.24300966892392004,0,0.29000000000000004,105787,100,476,1.0,34104.40049685352,False,0.2428714549342516,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,9,8.984000000000002,94377,290,0,0.0,19230.400219037354,False,-0.24451176463673058,1,3.558000000000001,129302,0,0,0.0,0.0,False,-0.06063974311473385,0.225,601601,0.0,0.0,13,0,0,4,10,10.0,4,8,11,123.0,30.0,8,6,11,1148,1.0065337999840267,164.9024706382188
105,11,0,0,0,10.0,20,10.0,2.7121114617382878,14,3.0,25.40019447674969,0,,63.42609674784465,11,46.0,58.00000000000001,20,58.0,13,5.577000000000001,20182,1102,0,0.0,11020.0,False,-0.43347298787210586,1,5.484000000000001,21158,1018,0,0.0,10180.0,False,-0.421212789415656,0,0.2,78396,0,454,0.9,11531.68829244436,False,0.20416992139618528,0,7.022000000000002,52366,386,0,0.0,1046.875024230979,False,-0.24326907926349958,0,0.29000000000000004,106293,90,475,1.0,32413.41345813368,False,0.23943650254532134,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,7,9.045000000000002,94254,290,0,0.0,18393.56805687495,False,-0.24844507385860073,13,3.6870000000000007,128457,1,10,1.0,643.4260967478448,False,-0.06444134684324683,0.3625,600529,0.0,0.0,9,0,0,4,13,13.0,4,8,15,81.0,9.0,8,3,15,706,1.1542265199823305,166.05669715820113
106,15,0,0,0,10.0,20,10.0,2.690965254629352,3,2.0,25.90716789301867,10,32.0,64.44035457899025,3,88.0,58.0,20,58.0,2,5.584000000000001,20066,1109,0,0.0,11090.0,False,-0.4352590959206174,1,5.493000000000002,21005,1031,0,0.0,10310.0,False,-0.4231532524807056,0,0.2,78710,0,447,0.3,11580.504048179346,False,0.2090117899629381,0,7.022000000000002,52366,386,0,0.0,1038.71258828693,False,-0.243327472469761,0,0.29000000000000004,106237,90,482,1.0,33391.89601744498,False,0.2438199828878686,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,13,9.168000000000001,93656,293,0,0.0,18881.023891644145,False,-0.25101880910270274,0,3.6740000000000013,128863,0,4,0.1,232.0,False,-0.06298629121897,0.17500000000000002,600326,0.0,0.0,13,0,0,7,7,7.0,5,12,19,167.0,24.0,12,3,19,1190,1.1174591419985518,167.17415630019968
