index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,16,0,0,0,10.0,20,10.0,27.31897874544671,0,,15.598163178426177,0,,72.83664671685902,0,,56.999999999999986,9,57.0,0,0.8210000000000002,26605,11,457,1.0,12594.773286669146,False,0.3032196555366806,0,1.2080000000000002,23723,3,465,1.0,12733.32511663272,False,0.19181140564488305,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,0,1.8110000000000002,68547,0,0,0.0,0.0,False,0.17887730884325662,0,12.917000000000002,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,62354,143,291,1.0,27002.640480510836,False,0.03606255876876892,9,6.977000000000002,13651,865,0,0.0,63003.699410083056,False,-0.3832841671099975,0.375,236525,0.0,0.2,11,0,0,2,4,4.0,1,3,14,19.0,39.0,3,13,14,200,0.92214862909168,180.03711663279682
80,14,0,0,0,10.0,20,10.0,27.31897874544671,0,,15.598163178426177,0,,72.2789124124939,1,42.0,56.99999999999999,20,57.0,0,0.8210000000000002,26505,11,467,1.0,12867.963074123614,False,0.3046691304733952,0,1.2080000000000002,23623,3,475,1.0,13006.514904087187,False,0.19326088058159763,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,1,1.8210000000000002,68538,0,0,0.0,0.0,False,0.17872252605510267,0,12.917000000000002,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,63095,133,288,1.0,26029.095350861684,False,0.03953489961662019,7,7.038000000000002,13532,866,0,0.0,62593.53814921971,False,-0.38771059107273304,0.375,236938,0.0,0.2,17,0,0,1,2,2.0,2,3,13,21.0,31.0,3,11,13,941,0.6542494567111135,180.69136608950794
81,13,0,0,0,10.0,20,10.0,27.31897874544671,0,,15.598163178426177,0,,72.53460223735493,8,74.125,56.999999999999986,20,57.0,0,0.8210000000000002,26395,12,477,1.0,13151.15286157808,False,0.30592056207822876,0,1.2080000000000002,23533,2,485,1.0,13269.704691541654,False,0.19490839885019323,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,8,1.9000000000000004,68678,0,0,0.0,0.0,False,0.18113025831527535,0,12.917000000000005,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,63536,125,288,1.0,25482.825279669363,False,0.04182766700586881,10,7.131,12861,872,0,0.0,63250.173150973504,False,-0.3923910868607969,0.375,236648,0.0,0.2,13,0,0,2,8,8.0,1,3,15,48.0,30.0,3,10,15,770,0.6082962639629841,181.29966235347092
82,15,0,0,0,10.0,20,10.0,27.31897874544671,0,,15.598163178426177,0,,71.99612606765668,2,58.0,56.999999999999986,20,57.0,0,0.8210000000000002,26305,11,487,1.0,13414.342649032547,False,0.30756808034682437,0,1.2080000000000002,23423,3,495,1.0,13552.894478996122,False,0.19615983045502683,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,2,1.9120000000000001,68690,0,0,0.0,0.0,False,0.18133663536614728,0,12.917000000000002,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,64099,116,287,1.0,24710.55062384817,False,0.04424332871575607,9,7.211,12627,873,0,0.0,62852.618057064275,False,-0.3983021371504181,0.375,236789,0.0,0.2,15,0,0,1,6,6.0,2,3,14,29.0,36.0,3,12,14,827,0.5464399037882686,181.8461022572592
83,14,0,0,0,10.0,20,10.0,27.31897874544671,0,,15.598163178426177,0,,71.99612606765668,0,,56.999999999999986,20,57.0,0,0.8210000000000002,26235,8,497,1.0,13657.532436487016,False,0.30961168527918204,0,1.2080000000000002,23293,6,505,1.0,13856.084266450589,False,0.19701517539609836,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,0,1.9100000000000004,68690,0,0,0.0,0.0,False,0.18133663536614728,0,12.917000000000002,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,64498,106,290,1.0,24161.589363171603,False,0.04594406448932324,13,7.332000000000002,12288,873,0,0.0,62852.618057064275,False,-0.4029323358801866,0.375,236649,0.0,0.2,14,0,0,2,7,7.0,2,4,12,66.0,30.0,4,10,12,599,0.5439722901210189,182.3900745473802
84,12,0,0,0,10.0,20,10.0,27.31897874544671,0,,15.598163178426177,0,,72.68101648110436,4,81.0,56.99999999999999,20,57.0,0,0.8210000000000002,26105,11,507,1.0,13960.722223941482,False,0.31046703022025357,0,1.2080000000000002,23223,3,515,1.0,14099.274053905056,False,0.199058780328456,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,4,1.9500000000000004,68810,0,0,0.0,0.0,False,0.18340040587486672,0,12.917000000000005,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,64897,96,293,1.0,23678.377582186014,False,0.04809381671915604,13,7.449000000000002,11635,877,0,0.0,63741.251453928526,False,-0.4057826165817897,0.375,236315,0.0,0.2,12,0,0,0,8,8.0,3,3,4,40.0,27.0,3,9,4,599,0.2791420482099056,182.66921659559011
85,4,0,0,0,10.0,20,10.0,27.31897874544671,0,,15.598163178426177,0,,72.78380669737112,4,74.0,56.99999999999999,20,57.0,0,0.8210000000000002,26015,10,517,1.0,14223.912011395949,False,0.3121145484888492,0,1.2080000000000002,23113,4,525,1.0,14382.463841359522,False,0.20031021193328957,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,4,1.9860000000000004,68891,0,0,0.0,0.0,False,0.18479345096825234,0,12.917000000000005,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,65231,87,296,1.0,23204.191182671282,False,0.04941740888254654,13,7.566000000000001,11066,880,0,0.0,64049.74989368659,False,-0.41144745001921335,0.375,235961,0.0,0.2,13,0,0,1,11,11.0,0,1,2,3.0,9.0,1,3,2,599,0.2342178151011467,182.90343441069126
86,2,0,0,0,10.0,0,,27.31897874544671,0,,15.598163178426177,0,,73.86241039247679,6,82.16666666666667,56.99999999999999,20,57.0,0,0.8210000000000002,26015,0,527,1.0,14397.101798850415,False,0.3155444567443739,0,1.2080000000000002,23113,0,529,0.4,14451.739756341309,False,0.20168217523549947,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,6,2.0420000000000007,69048,0,0,0.0,0.0,False,0.18749355071716026,0,12.917000000000002,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,65687,77,298,1.0,22673.405600220707,False,0.05202079901810231,12,7.673000000000001,10271,886,0,0.0,65442.09560773444,False,-0.41279727099819413,0.3,235779,0.0,0.2,4,0,0,0,11,11.0,0,0,1,0.0,6.0,0,2,1,456,0.1591713698580861,183.06260578054935
87,1,0,0,0,10.0,0,,27.31897874544671,0,,15.598163178426177,0,,73.86241039247679,0,,56.99999999999999,20,57.0,0,0.8210000000000002,26015,0,527,0.0,14397.101798850415,False,0.3155444567443739,0,1.2080000000000002,23113,0,529,0.0,14451.739756341309,False,0.20168217523549947,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,0,2.0360000000000005,69048,0,0,0.0,0.0,False,0.18749355071716026,0,12.917000000000002,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,66314,67,297,1.0,21877.781496295942,False,0.055151140451382495,9,7.751,10089,886,0,0.0,65442.09560773444,False,-0.41528310040473654,0.125,236224,0.0,0.2,6,0,0,0,5,5.0,0,0,1,0.0,3.0,0,1,1,627,0.1494568269699812,183.21206260751933
88,1,0,0,0,10.0,0,,27.31897874544671,0,,15.598163178426177,0,,74.83764687462784,5,84.0,57.0,20,57.0,0,0.8210000000000002,26015,0,527,0.0,14397.101798850415,False,0.3155444567443739,0,1.2080000000000002,23113,0,529,0.0,14451.739756341309,False,0.20168217523549947,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,5,2.0860000000000003,69198,0,0,0.0,0.0,False,0.19007326385305953,0,12.917000000000002,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,66827,57,298,1.0,21251.745871853786,False,0.05788257783141284,11,7.852000000000002,9416,891,0,0.0,66680.3433652934,False,-0.41601896219836504,0.125,236214,0.0,0.2,5,0,0,0,9,9.0,0,0,0,0.0,3.0,0,1,0,513,0.14702951721847057,183.3590921247378
89,0,0,0,0,10.0,0,,27.31897874544671,0,,15.598163178426177,0,,75.18523000251125,4,79.25,56.99999999999999,20,57.0,0,0.8210000000000002,26015,0,527,0.0,14397.101798850415,False,0.3155444567443739,0,1.2080000000000002,23113,0,529,0.0,14451.739756341309,False,0.20168217523549947,0,0.2,41645,0,0,0.0,0.0,False,0.013137087945505412,0,6.113000000000002,-60095.555555555555,814,0,0.0,22237.648698793622,True,-2.1915030095160866,4,2.1210000000000004,69300,0,0,0.0,0.0,False,0.19182746878547105,0,12.917000000000005,-49985,524,0,0.0,8173.437505495316,True,-1.789362660324912,0,0.6680000000000001,67682,47,293,1.0,20234.705810118026,False,0.06261494099650365,5,7.891000000000002,9023,895,0,0.0,67290.78085224757,False,-0.4172179140050019,0.125,236778,0.0,0.2,9,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,855,0.14238864369690418,183.5014807684347
