index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
103,36,0,0,0,10.0,20,10.0,23.411159589798412,1,10.0,39.41886372759519,10,41.0,46.082435309160836,6,55.0,51.00000000000001,18,51.0,1,7.257000000000002,34401,1034,0,0.0,10340.0,False,-0.23332816677645601,0,0.2,57621,20,436,1.0,10407.265581152107,False,0.21720139478777184,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,82295,357,75,1.0,11314.198753127672,False,0.1382438123018486,0,3.701000000000001,93652,0,21,1.0,967.7311414923776,False,-0.001444060052335926,0,2.6840000000000006,96184,0,0,0.0,0.0,False,0.02028173794976239,0,0.812,114432,33,323,1.0,17993.720365202313,False,-0.022755910923721857,0,2.081000000000001,117453,0,184,0.3,9384.000000000002,False,-0.03292083323436498,0.5375,673733,0.0,0.0,18,0,0,7,1,1.0,2,9,29,102.0,110.0,9,27,29,1858,1.8032907638698816,262.6318895397708
104,29,0,0,0,10.0,20,10.0,22.888833749327382,17,19.0,39.41886372759519,0,,43.46701302592318,28,30.892857142857142,51.00000000000001,20,51.0,0,7.256000000000002,34271,1047,0,0.0,10470.0,False,-0.23458751501530592,0,0.2,57874,17,429,1.0,9989.309678461446,False,0.21805430385613833,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81972,364,85,1.0,11682.13890160076,False,0.13644453799405176,7,3.7710000000000012,94209,0,0,0.0,0.0,False,-0.0006682790224032586,0,2.6840000000000006,96184,0,0,0.0,0.0,False,0.02028173794976239,0,0.812,114026,51,324,1.0,18740.817664322087,False,-0.02301284346245895,0,2.081000000000001,118014,0,173,0.0,8823.000000000002,False,-0.030699983373316548,0.375,674245,0.0,0.0,15,0,0,7,1,0.7777777777777778,2,9,26,132.0,90.0,9,20,26,2246,1.6188977165147662,264.25078725628555
105,26,0,0,0,10.0,20,10.0,23.325952384202058,20,26.15,38.56751095655368,4,15.0,41.41818172502995,14,20.0,51.0,20,51.0,1,7.266000000000002,34138,1059,0,0.0,10590.0,False,-0.23600185996047585,0,0.2,58307,15,420,1.0,9946.900001364864,False,0.22603266556907875,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,81509,374,91,1.0,12233.549688737954,False,0.1340206398908888,14,3.9040000000000012,93813,0,4,0.4,165.6727269001198,False,-0.003990194719003983,0,2.6840000000000006,96184,0,0,0.0,0.0,False,0.02028173794976239,0,0.812,114307,55,323,1.0,18750.99999487665,False,-0.020747725727509842,0,2.0810000000000004,118473,0,164,0.0,8364.0,False,-0.028882924396095105,0.425,674426,0.0,0.0,15,0,0,7,2,2.0,3,10,24,165.0,63.0,10,16,24,1793,1.7606694428250194,266.01145669911057
106,24,0,0,0,10.0,20,10.0,23.325952384202058,0,,39.2254933876012,18,43.0,42.0927370085841,7,56.0,51.0,20,51.0,0,7.265000000000002,34008,1072,0,0.0,10720.0,False,-0.23726120819932575,0,0.2,58237,12,430,1.0,10150.159525206886,False,0.22664547918400899,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,82283,364,83,1.0,11746.362619020449,False,0.1408849658277498,0,3.890000000000001,93981,0,1,0.0,42.0927370085841,False,-0.0028635610944470007,4,2.7240000000000006,95446,8,10,1.0,734.7313171866506,False,0.01635019580143967,0,0.812,114537,50,323,1.0,18577.636850429204,False,-0.019613006617304404,0,2.081000000000001,118871,0,156,0.2,7956.0,False,-0.027346935543890484,0.525,675058,0.0,0.0,19,0,0,5,4,4.0,4,9,27,117.0,75.0,9,15,27,2162,1.8070470318198204,267.8185037309304
107,27,0,0,0,10.0,20,10.0,23.325952384202058,0,,39.50033145730826,20,41.0,42.0927370085841,0,,51.00000000000001,20,51.0,0,7.265000000000004,33888,1084,0,0.0,10840.0,False,-0.23842368349672569,0,0.2,58157,10,440,1.0,10363.419049048905,False,0.22716141985748936,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83103,354,73,1.0,11140.911340391032,False,0.14757934088514968,0,3.890000000000001,93366,5,11,1.0,660.5217643809665,False,-0.006107212298556444,0,2.7200000000000006,95241,3,20,1.0,960.3557345436068,False,0.015372304260775273,0,0.812,115200,40,320,1.0,18003.709480343365,False,-0.016635751010097316,0,2.081000000000001,119228,0,149,0.0,7599.000000000001,False,-0.02593366745049603,0.625,675878,0.0,0.0,18,0,0,7,0,0.0,7,14,26,192.0,39.0,14,13,26,2040,2.0096006961539388,269.8281044270843
108,26,0,0,0,10.0,20,10.0,23.73879194280204,17,27.0,38.874470844203735,26,36.07692307692308,41.189347973770495,16,33.5,51.0,20,51.0,0,7.265000000000002,33788,1094,0,0.0,10940.0,False,-0.23939241291122565,0,0.2,58516,10,433,1.0,10378.896911233283,False,0.23426683565731474,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83582,361,57,1.0,10785.54872947115,False,0.1514788969164693,0,3.890000000000001,92764,9,21,1.0,1214.846545047014,False,-0.009552960873605045,0,2.7200000000000006,95441,5,14,1.0,771.0232258538056,False,0.01648964287303654,0,0.812,115542,33,320,1.0,17679.248483134426,False,-0.015212431679633763,0,2.0810000000000004,119370,3,149,1.0,7722.568043921311,False,-0.02432021391447029,0.75,676698,0.0,0.0,22,0,0,7,0,0.0,2,9,32,132.0,81.0,9,17,32,3153,2.0638920618221164,271.89199648890644
109,32,0,0,0,10.0,20,10.0,24.100765880411338,17,27.0,38.874470844203735,0,,40.37596862069879,33,37.0,51.0,20,51.0,0,7.265000000000002,33698,1103,0,0.0,11030.0,False,-0.24026426938427559,0,0.2,58865,11,426,1.0,10376.92626505523,False,0.24100947674134177,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83123,368,67,1.0,11473.671390553023,False,0.149991402811913,0,3.89,92764,0,30,0.9,1211.2790586209637,False,-0.009571882114408447,19,2.9100000000000006,95826,0,5,0.5,201.87984310349395,False,0.017554946554138532,0,0.812,114678,56,323,1.0,18734.05424275913,False,-0.01787742871206888,0,2.0810000000000004,120033,0,139,0.3,7089.0,False,-0.02157905987981283,0.5875,676682,0.0,0.0,16,0,0,6,1,0.5757575757575758,8,14,32,225.0,70.0,14,18,32,1679,2.186735906638205,274.07873239554465
110,32,0,0,0,10.0,20,10.0,24.100765880411338,0,,38.96964651784689,6,41.0,39.73282905645876,36,37.0,51.0,20,51.0,0,7.265000000000002,33588,1114,0,0.0,11140.0,False,-0.24132987174022552,0,0.2,58775,10,436,1.0,10607.933923859344,False,0.24150360293582496,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83369,358,71,1.0,11394.919087954388,False,0.15266545287921826,6,3.950000000000001,93576,0,6,0.6,238.39697433875256,False,-0.006118481763732909,0,2.8910000000000005,95826,0,5,0.0,198.66414528229382,False,0.017537891130358405,0,0.812,113805,82,324,1.0,19782.09198262962,False,-0.020640475750260817,0,2.0810000000000004,120594,0,128,0.0,6528.0,False,-0.0193582100187644,0.45,677228,0.0,0.0,15,0,0,8,2,1.032258064516129,6,14,31,192.0,99.0,14,18,31,1466,2.5098376693204045,276.58857006486505
111,31,0,0,0,10.0,20,10.0,24.432141111637012,10,29.0,39.13009493907542,5,43.0,39.82791750545794,1,56.0,51.0,20,51.0,0,7.2650000000000015,33488,1124,0,0.0,11240.0,False,-0.24229860115472546,0,0.2,58965,10,436,1.0,10752.413524673737,False,0.24658439110196595,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83294,358,76,1.0,11720.593733335783,False,0.15380221129374783,0,3.9440000000000013,93576,0,6,0.0,238.96750503274762,False,-0.0061154557820309865,0,2.891000000000001,95667,0,9,0.5,358.45125754912146,False,0.01669876133713674,0,0.812,114213,72,326,1.0,19493.610060392974,False,-0.01855217191835124,0,2.081000000000001,121150,0,117,0.1,5967.0,False,-0.017176947499267636,0.45,678048,0.0,0.0,18,0,0,7,0,0.0,5,12,41,189.0,132.0,12,19,41,1781,5.290913491509855,281.8794835563749
112,41,0,0,0,10.0,20,10.0,23.595116171111314,46,21.17391304347826,38.90688607931265,19,37.578947368421055,40.11789143037186,3,55.0,51.0,20,51.0,36,7.625000000000003,33284,1130,0,0.0,11300.0,False,-0.24566977951718527,0,0.2,59115,14,436,1.0,10427.470650604533,False,0.24634276214403586,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83034,394,67,1.0,11903.237138731805,False,0.15161923863551063,0,3.9440000000000013,93741,0,3,0.0,120.3536742911156,False,-0.004994305444399667,0,2.891000000000001,94953,9,19,1.0,1112.401911890879,False,0.013123737227866656,0,0.812,114507,65,327,1.0,19284.66294297417,False,-0.017051602325462743,0,2.081000000000001,121711,0,106,0.0,5406.0,False,-0.014956097638219203,0.5,678040,0.0,0.0,18,0,0,10,1,1.0,7,17,33,236.0,131.0,17,24,33,2389,2.273355663754046,284.15283922012895
113,33,0,0,0,10.0,20,10.0,23.595116171111314,0,,38.90688607931265,0,,39.15815788608001,10,25.6,51.0,8,51.0,0,7.589000000000002,33194,1139,0,0.0,11390.0,False,-0.2465416359902352,0,0.2,59005,15,446,1.0,10673.421812315646,False,0.24659415868093584,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83034,384,77,1.0,12056.354837813818,False,0.15261003518709604,5,3.994000000000001,93665,0,0,0.0,0.0,False,-0.006438815342837746,0,2.891000000000001,95065,0,26,0.9,1018.1121050380804,False,0.013811694379232834,0,0.812,114363,63,337,1.0,19653.96394682304,False,-0.016729753264676885,0,2.0810000000000004,122007,0,100,0.2,5100.0,False,-0.013823899669841572,0.5125,678028,0.0,0.0,11,0,0,8,1,0.625,6,14,31,222.0,103.0,14,19,31,720,2.017129907384515,286.16996912751347
114,31,0,0,0,10.0,20,10.0,24.191830347446334,20,29.0,39.44532302038773,18,43.0,41.34086353770201,23,54.26086956521739,51.0,13,51.0,1,7.599000000000003,33131,1144,0,0.0,11440.0,False,-0.24727787034525517,0,0.2,59425,20,437,1.0,10771.829861834049,False,0.2556847934846558,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83228,394,69,1.0,12253.308445300609,False,0.15639516271062906,3,4.019,92924,8,10,1.0,728.971219540122,False,-0.010432730717815959,0,2.891000000000001,96148,0,6,0.0,248.0451812262121,False,0.021215446692688274,0,0.812,113280,73,347,1.0,20714.883038252246,False,-0.02110447480165854,0,2.081000000000001,122505,0,90,0.3,4590.0,False,-0.011899954870430631,0.5375,678336,0.0,0.0,15,0,0,10,2,2.0,3,13,28,189.0,98.0,13,18,28,3290,1.8537444081157446,288.0237135356292
115,28,0,0,0,10.0,20,10.0,24.191830347446334,0,,39.8986297106289,18,43.0,40.25983466896618,34,35.705882352941174,51.0,9,51.0,0,7.598000000000003,33071,1150,0,0.0,11500.0,False,-0.24785910799395514,0,0.2,59285,24,447,1.0,11053.74816530851,False,0.2557033766546723,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,84002,384,61,1.0,11723.479265767754,False,0.1629835593747105,0,4.016000000000001,92290,16,13,1.0,1161.7559260666228,False,-0.014862547065583464,21,3.101000000000001,96298,0,0,0.0,0.0,False,0.02149100475220638,0,0.812,112261,89,357,1.0,21790.12528553799,False,-0.024915776800479794,0,2.081000000000001,122769,0,89,0.8,4539.0,False,-0.01001163867841619,0.6,677671,0.0,0.0,14,0,0,11,1,0.9130434782608695,4,15,26,243.0,69.0,15,13,26,1796,1.922621917910874,289.9463354535401
116,26,0,0,0,10.0,20,10.0,24.191830347446334,0,,39.8986297106289,0,,41.607269633422035,38,47.26315789473684,51.0,20,51.0,0,7.598000000000003,32981,1159,0,0.0,11590.0,False,-0.24873096446700507,0,0.2,59175,25,457,1.0,11305.666468782974,False,0.2560125786490388,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,84002,374,71,1.0,11880.547259399582,False,0.1639999175579111,19,4.206000000000001,92746,6,10,1.0,655.4644745979938,False,-0.01271074934976449,6,3.1400000000000006,96346,0,0,0.0,0.0,False,0.022000169721656485,0,0.812,112499,89,357,1.0,21910.04699737456,False,-0.02255668116602708,0,2.0810000000000004,121755,18,89,1.0,5287.930853401596,False,-0.015075133395874992,0.625,677199,0.0,0.0,17,0,0,10,5,5.0,3,13,33,189.0,98.0,13,13,33,1926,2.097869724035263,292.04420517757535
117,33,0,0,0,10.0,20,10.0,24.649754029340336,39,26.564102564102566,40.016074812057845,5,43.0,42.14716826370833,7,55.857142857142854,51.0,20,51.0,1,7.608000000000003,32898,1166,0,0.0,11660.0,False,-0.24966094470492503,0,0.2,60071,28,429,1.0,10854.744478587005,False,0.26900399580140083,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83181,403,76,1.0,12975.072559540553,False,0.16045730917264506,0,4.187,92969,0,12,0.6,505.7660191645,False,-0.011139224694689318,3,3.1640000000000006,96167,0,5,0.5,210.73584131854165,False,0.021219109816904957,0,0.812,112841,82,357,1.0,21663.067797624084,False,-0.02082663199756103,0,2.0810000000000004,122042,12,89,1.0,5044.7660191645,False,-0.013765444925439232,0.6375,677864,0.0,0.0,20,0,0,8,2,2.0,8,16,35,273.0,111.0,16,17,35,2684,2.1668123668059707,294.2110175443813
118,35,0,0,0,10.0,20,10.0,24.649754029340336,0,,37.85896015068853,26,28.0,41.22078275215013,50,38.13999999999999,51.0,11,51.0,0,7.607000000000002,32828,1173,0,0.0,11730.0,False,-0.250339055295075,0,0.2,59941,31,439,1.0,11131.242018880408,False,0.269163812326892,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83909,393,60,1.0,11958.890942572065,False,0.16330329327405244,0,4.187,93293,0,6,0.5,247.32469651290077,False,-0.00907308269415684,34,3.5010000000000003,95526,11,10,1.0,828.6563891790752,False,0.017696964046477675,0,0.812,111102,119,367,1.0,23622.273147505864,False,-0.026839136253668346,0,2.0810000000000004,122435,5,88,1.0,4694.10391376075,False,-0.012042057933062778,0.6875,676729,0.0,0.0,15,0,0,6,1,0.8717948717948718,9,15,43,214.0,120.0,15,20,43,1953,2.5197516717016697,296.730769216083
119,43,0,0,0,10.0,20,10.0,24.91906985353988,12,29.0,38.04887909426023,5,43.0,41.6627190836436,6,56.0,51.0,20,51.0,0,7.607000000000002,32738,1182,0,0.0,11820.0,False,-0.25121091176812493,0,0.2,60179,32,437,1.0,11209.633525996927,False,0.2745343659278193,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83776,395,65,1.0,12316.209733275167,False,0.16389420042238367,0,4.187,93246,0,8,0.5,333.3017526691488,False,-0.009115634797876599,0,3.467,95694,1,17,1.0,746.3151035162015,False,0.01904231958331326,0,0.812,111342,112,369,1.0,23485.224537368085,False,-0.02548148287305892,0,2.081000000000001,122879,0,84,0.8,4284.0,False,-0.010150194373847019,0.6625,677549,0.0,0.0,18,0,0,10,0,0.0,9,19,42,312.0,162.0,19,24,42,2119,2.6525790439918637,299.38334826007485
120,42,0,0,0,10.0,20,10.0,22.830770486728774,75,17.973333333333333,38.6320529473514,30,41.0,43.26045882585961,21,57.0,51.0,20,51.0,75,8.357000000000001,30748,1192,0,0.0,11920.0,False,-0.28879761305072266,0,0.2,60079,32,447,1.0,10525.354407567762,False,0.26596809400131516,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83658,460,45,1.0,12240.59680652605,False,0.1618778103178856,13,4.317000000000001,93256,5,10,1.0,625.7648529953531,False,-0.0074583924548363035,0,3.4670000000000005,95079,6,27,1.0,1399.824705982318,False,0.015984728795306765,0,0.812,111903,102,368,1.0,23180.56680023768,False,-0.022245842140575872,0,2.081000000000001,122141,11,85,1.0,4810.865047084456,False,-0.013907567329816161,0.75,674559,0.0,0.0,17,0,0,12,5,4.619047619047619,3,15,30,231.0,167.0,15,27,30,2450,2.4608111660927534,301.8441594261676
121,30,0,0,0,10.0,20,10.0,22.779660362127622,16,22.0625,38.71564795019276,5,41.0,43.26045882585961,0,,51.0,20,51.0,5,8.332000000000003,30588,1201,0,0.0,12010.0,False,-0.2910256907040725,0,0.2,60277,33,446,1.0,10489.72852150892,False,0.2694591440453067,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83510,466,50,1.0,12551.10412626111,False,0.16197168452349625,0,4.304000000000001,93051,0,20,1.0,865.2091765171922,False,-0.008362985952789911,0,3.4670000000000005,95079,0,33,0.6,1427.595141253367,False,0.016132017678915138,0,0.812,112311,92,370,1.0,22849.962211979084,False,-0.02032429074535408,0,2.0810000000000004,122753,1,83,1.0,4276.26045882586,False,-0.011178434166940395,0.7,675264,0.0,0.0,16,0,0,7,1,1.0,4,11,29,153.0,86.0,11,19,29,1733,1.9701108615845442,303.81427028775215
122,29,0,0,0,10.0,20,10.0,22.996976132062958,13,26.615384615384617,38.881820248971074,10,41.0,43.26045882585961,0,,50.99999999999999,9,51.0,1,8.337000000000002,30495,1209,0,0.0,12090.0,False,-0.2920525438834425,0,0.2,60493,35,444,1.0,10560.657402635954,False,0.27433116405079977,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,83574,469,50,1.0,12729.672818386081,False,0.16395543431076798,0,4.304000000000001,92846,0,25,0.5,1081.5114706464901,False,-0.009390320187083752,0,3.4670000000000005,94874,0,38,0.5,1643.8974353826652,False,0.015104683444621297,0,0.812,112311,82,380,1.0,22927.357623720483,False,-0.02001790288544024,0,2.081000000000001,123212,0,75,0.1,3824.9999999999995,False,-0.009330736403727544,0.5125,675500,0.0,0.0,11,0,0,9,1,1.0,4,13,22,181.0,80.0,13,16,22,1405,1.6121174842119217,305.4263877719641
123,22,0,0,0,10.000000000000002,20,10.0,22.996976132062958,0,,39.810023470529245,36,43.0,44.624672952334386,20,57.0,51.0,20,51.0,0,8.336000000000002,30425,1216,0,0.0,12160.000000000002,False,-0.2927306544735924,0,0.2,60363,38,454,1.0,10820.627163956582,False,0.2743308711198181,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,85122,459,24,1.0,11511.052607909598,False,0.17610361464934388,0,4.304000000000001,92642,8,25,1.0,1434.0970115725936,False,-0.009684227492932185,0,3.467,94670,8,38,1.0,2014.2177599529407,False,0.014904837915568455,0,0.812,111681,92,380,1.0,23485.469911614764,False,-0.022796489744444894,0,2.081000000000001,123722,0,65,0.0,3315.0,False,-0.007311781984592607,0.625,676320,0.0,0.0,18,0,0,8,0,0.0,1,9,30,132.0,69.0,9,13,30,3908,1.4142641760408878,306.84065194800496
124,30,0,0,0,10.000000000000002,20,10.0,22.996976132062958,0,,39.85002273640562,5,41.0,46.755230775994896,50,54.48,51.0,9,51.0,0,8.336000000000002,30325,1226,0,0.0,12260.000000000002,False,-0.29369938388809236,0,0.2,60263,38,464,1.0,11050.596925277212,False,0.2746211970131864,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,85327,449,29,1.0,11481.292942652031,False,0.1785640801258706,0,4.304000000000001,93799,3,10,1.0,587.1023759691658,False,-0.0019035218518267656,0,3.4670000000000005,96032,0,21,0.8,981.8598462958928,False,0.023876972199040572,0,0.812,110263,108,390,1.0,24939.564923807447,False,-0.028267084218872654,0,2.0810000000000004,122875,14,66,1.0,4020.5732308639285,False,-0.011224700795452494,0.725,676579,0.0,0.0,26,0,0,13,0,0.0,3,16,30,231.0,87.0,16,14,30,3588,2.0020276056602597,308.8426795536652
125,30,0,0,0,10.000000000000002,20,10.0,22.996976132062958,0,,39.85002273640562,0,,47.65327784426435,20,57.0,50.99999999999999,20,51.0,0,8.336000000000004,30265,1232,0,0.0,12320.000000000002,False,-0.29428062153679235,0,0.2,60123,42,474,1.0,11320.566686597842,False,0.2745240311407547,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,85327,439,39,1.0,11649.823408695458,False,0.17965460986602472,10,4.404000000000001,94499,0,3,0.3,142.95983353279306,False,0.003166156618788212,0,3.4670000000000005,96032,0,21,0.0,1000.7188347295514,False,0.02397699653518301,0,0.812,110722,98,391,1.0,24611.021228737904,False,-0.02593358341156625,0,2.0810000000000004,122296,24,65,1.0,4458.678668262344,False,-0.01407457198854204,0.5375,676959,0.0,0.0,15,0,0,9,1,1.0,4,13,38,204.0,96.0,13,17,38,1790,1.957808941602707,310.8004884952679
126,38,0,0,0,10.0,20,10.0,22.60432524426791,20,18.55,39.963433408733394,5,43.0,49.30312519319065,70,54.142857142857146,50.999999999999986,20,51.0,20,8.536000000000003,30028,1245,0,0.0,12450.0,False,-0.29761305072267213,0,0.2,60053,39,484,1.0,11330.493418225667,False,0.2732639731296322,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,85171,449,44,1.0,11907.73310466056,False,0.17930460142785398,37,4.764000000000001,94511,0,0,0.0,0.0,False,0.002535217243720299,9,3.557000000000001,96931,0,5,0.5,246.51562596595326,False,0.02951308779895386,0,0.812,109722,118,391,1.0,25758.768772796488,False,-0.029307424317726045,0,2.0810000000000004,120526,54,65,1.0,5977.368760432295,False,-0.02207640055884543,0.5625,674637,0.0,0.0,16,0,0,9,5,4.75,5,14,44,237.0,146.0,14,24,44,2575,2.1392987687140703,312.939787263982
127,44,0,0,0,10.0,20,10.0,22.60432524426791,0,,39.963433408733394,0,,49.5378224772867,9,56.0,50.999999999999986,20,51.0,0,8.516000000000002,29948,1253,0,0.0,12530.0,False,-0.29838803425427207,0,0.2,59933,41,494,1.0,11576.536670668347,False,0.2733225158936368,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,85171,439,54,1.0,12081.324186305215,False,0.18042787748353323,3,4.7570000000000014,94547,0,0,0.0,0.0,False,0.0029170909708078753,1,3.5580000000000003,97223,0,0,0.0,0.0,False,0.03130303801765105,0,0.812,109998,114,389,1.0,25486.311762410678,False,-0.028200787936902998,0,2.081000000000001,120766,47,67,1.0,5745.277656432474,False,-0.021094995144879877,0.5,675281,0.0,0.0,15,0,0,12,2,1.3333333333333333,5,17,43,261.0,198.0,17,27,43,1388,2.35386386141181,315.2936511253938
128,43,0,0,0,10.0,20,10.0,22.151661510624297,48,20.229166666666668,38.59564335501142,10,21.5,49.72287818485632,10,54.0,50.999999999999986,20,51.0,31,8.826,29496,1259,0,0.0,12590.0,False,-0.3065641105126516,0,0.2,60252,45,487,1.0,11237.859155674032,False,0.2762221408500991,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,84415,477,54,1.0,12650.507281738406,False,0.17432708219061985,0,4.754000000000001,94547,0,0,0.0,0.0,False,0.0029170909708078753,10,3.6570000000000014,97108,0,10,1.0,497.2287818485632,False,0.032720366502506384,0,0.812,110559,104,388,1.0,24959.179331225052,False,-0.025845865374436665,0,2.081000000000001,120685,47,68,1.0,5804.975274688246,False,-0.021499983077645644,0.625,674757,0.0,0.0,17,0,0,12,4,4.0,4,16,36,228.0,138.0,16,27,36,1894,2.1686398526653647,317.4622909780592
129,36,0,0,0,10.0,20,10.0,21.86782101302323,5,9.0,38.59564335501142,0,,49.72287818485632,0,,51.0,20,51.0,5,8.845,29346,1267,0,0.0,12670.0,False,-0.30869531522455146,0,0.2,60132,47,497,1.0,11338.307043472547,False,0.2748702584906473,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,84370,472,64,1.0,12791.732692867696,False,0.1746585524321709,0,4.754000000000001,94547,0,0,0.0,0.0,False,0.0029170909708078753,0,3.647000000000001,97108,0,10,0.0,497.2287818485632,False,0.032720366502506384,0,0.812,110763,94,394,1.0,24767.950549376495,False,-0.024987725749283516,0,2.0810000000000004,121501,37,62,1.0,5001.746492839684,False,-0.01821909814953057,0.5,675462,0.0,0.0,14,0,0,10,1,1.0,5,15,39,210.0,123.0,15,21,39,1220,1.7698977841064334,319.2321887621656
130,39,0,0,0,10.0,20,10.0,22.492065075543284,20,29.0,38.85988043632497,15,41.0,49.72287818485632,0,,50.999999999999986,20,51.0,1,8.850000000000001,29203,1280,0,0.0,12800.0,False,-0.3102065331111714,0,0.2,60632,44,488,1.0,11416.127756865122,False,0.2853114247768543,0,0.2,77695,0,0,0.0,0.0,False,0.005500194124498512,0,0.45200000000000007,84405,482,59,1.0,13133.908312155036,False,0.17732566527860133,0,4.754000000000001,94137,0,10,1.0,497.2287818485632,False,0.0012051764142511235,0,3.6470000000000007,96903,0,15,0.5,745.8431727728448,False,0.03186440922422801,0,0.812,111375,84,392,1.0,24168.721767527924,False,-0.022514422588822417,0,2.081000000000001,121909,27,64,1.0,4606.51771099112,False,-0.01655337675672345,0.6875,676259,0.0,0.0,19,0,0,9,1,1.0,2,11,37,157.0,120.0,11,28,37,2405,1.5331684360280633,320.76535719819367
