index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,22,0,0,0,10.0,20,10.0,9.502280603677757,15,9.666666666666666,27.351406136540717,0,,19.022642144099155,0,,47.00000000000001,0,,5,11.428,1513.0,789,0,0.0,7890.0,False,-0.8417512322412294,10,10.533000000000001,4993.0,811,0,0.0,8110.0,False,-0.7376630907509423,0,0.2,46458,608,499,1.0,19425.738269169895,False,0.14040948400334893,0,8.453000000000001,12757,1006,0,0.0,9559.294287299825,False,-0.6439620923023062,0,3.971000000000001,38468,612,0,0.0,16739.06055556292,False,-0.2634450341597506,0,3.998000000000001,38748,586,0,0.0,16027.92399601286,False,-0.2646334015095702,0,0.39800000000000013,103798,77,189,1.0,10347.743445095637,False,0.17292609435932899,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,339806,0.0,0.0,8,0,0,5,3,3.0,7,12,20,216.0,180.0,12,10,20,200,1.1281658089719713,136.75585908204084
80,20,0,0,0,10.0,20,10.0,9.502037046538577,20,9.5,27.351406136540717,0,,19.04991782173377,2,20.0,47.00000000000001,0,,10,11.523000000000001,1278.0,798,0,0.0,7980.0,False,-0.8472600753841694,10,10.623000000000003,4738.0,822,0,0.0,8220.0,False,-0.7434618730066685,0,0.2,46268,618,509,1.0,19794.124618260066,False,0.14029159088681425,0,8.453000000000001,12757,1006,0,0.0,9559.04926881781,False,-0.6439645795470733,2,3.991000000000001,38418,612,0,0.0,16739.06055556292,False,-0.26423132131181853,0,3.9980000000000016,38748,586,0,0.0,16027.92399601286,False,-0.2646334015095702,0,0.398,103758,69,199,1.0,10667.444329699632,False,0.17421611268217133,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,339036,0.0,0.0,9,0,0,5,5,5.0,6,11,18,198.0,162.0,11,9,18,200,1.0739623520057648,137.8298214340466
81,18,0,0,0,10.0,20,10.0,9.488250096200622,15,9.333333333333334,27.351406136540717,0,,19.105398173692393,4,20.0,47.00000000000001,0,,5,11.563,1073.0,812,0,0.0,8120.0,False,-0.8511742534067845,10,10.713000000000001,4533.0,828,0,0.0,8280.0,False,-0.7485358074804291,0,0.2,46128,623,519,1.0,20106.559594797618,False,0.14062084656174612,0,8.453000000000001,12757,1006,0,0.0,9545.179596777825,False,-0.6441053741064072,2,4.009000000000001,38368,612,0,0.0,16739.06055556292,False,-0.2650176084638865,2,4.018000000000001,38698,586,0,0.0,16027.92399601286,False,-0.2654196886616381,0,0.398,103678,63,209,1.0,11026.640084942623,False,0.17528814115849692,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,338306,0.0,0.0,8,0,0,6,5,5.0,4,10,16,180.0,144.0,10,8,16,200,1.0040649109869264,138.83388634503353
82,16,0,0,0,10.0,20,10.0,9.503102264153426,15,9.666666666666666,27.351406136540717,0,,19.133508747673293,2,20.0,47.00000000000001,0,,15,11.708,733.0,821,0,0.0,8210.0,False,-0.8597274572339809,0,10.703000000000001,4423.0,839,0,0.0,8390.0,False,-0.7501304726007538,0,0.2,45983,628,529,1.0,20436.842068118392,False,0.14102976416727633,0,8.453000000000001,12757,1006,0,0.0,9560.120877738347,False,-0.6439537013730754,0,4.007000000000001,38368,612,0,0.0,16739.06055556292,False,-0.2650176084638865,2,4.036000000000001,38648,586,0,0.0,16027.92399601286,False,-0.2662059758137061,0,0.398,103638,55,219,1.0,11345.342981122032,False,0.17657278852346472,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,337621,0.0,0.0,8,0,0,6,4,4.0,3,9,14,162.0,126.0,9,7,14,200,0.9250384879997,139.75892483303323
83,14,0,0,0,10.0,20,10.0,9.502761680133197,20,9.5,27.351406136540717,0,,19.19006463025557,4,20.0,47.00000000000001,0,,15,11.843000000000004,378.0,831,0,0.0,8310.0,False,-0.8685706001739635,5,10.752999999999998,4263.0,849,0,0.0,8490.0,False,-0.7533198028414033,0,0.2,45793,638,539,1.0,20805.16985952043,False,0.14091127661679445,0,8.453000000000001,12757,1006,0,0.0,9559.778250213996,False,-0.6439571794719927,2,4.027000000000001,38318,612,0,0.0,16739.06055556292,False,-0.2658038956159544,2,4.054000000000001,38598,586,0,0.0,16027.92399601286,False,-0.266992262965774,0,0.39800000000000013,103558,49,229,1.0,11703.313166882524,False,0.17763822124987902,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,336736,0.0,0.0,8,0,0,5,6,6.0,3,8,14,144.0,108.0,8,6,14,200,0.8701059379964136,140.62903077102965
84,14,0,0,0,10.0,20,10.0,9.460620427478347,15,9.0,28.278487739372213,10,38.0,19.24483115186438,4,20.0,47.00000000000001,0,,10,11.928,168.0,837,0,0.0,8370.0,False,-0.8737895042041172,5,10.797999999999998,4058.0,863,0,0.0,8630.0,False,-0.7572339808640186,0,0.2,46038,643,539,1.0,21325.2838263902,False,0.15116519974002837,0,8.453000000000001,12757,1006,0,0.0,9517.384150043217,False,-0.6443875327373544,2,4.045000000000001,37888,622,0,0.0,17589.21937388952,False,-0.26588127556306407,2,4.072000000000001,38548,586,0,0.0,16571.193815272116,False,-0.26350688932794375,0,0.398,103478,43,239,1.0,12060.527739530171,False,0.17869958742993008,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,336006,0.0,0.0,10,0,0,3,5,5.0,5,8,16,144.0,108.0,8,6,16,580,0.8790562719805166,141.50808704301016
85,16,0,0,0,10.0,20,10.0,9.478175172272984,15,9.666666666666666,29.135950670887627,10,38.0,19.272172550021793,2,20.0,47.00000000000001,0,,10,12.018,-107.0,850,0,0.0,8500.0,False,-0.8798782255726297,5,10.843000000000002,3928.0,870,0,0.0,8700.0,False,-0.7599884024354886,0,0.2,46273,648,539,1.0,21846.134923241327,False,0.16122358058310154,0,8.453000000000001,12757,1006,0,0.0,9535.044223306622,False,-0.6442082608536532,2,4.063000000000001,37648,627,0,0.0,18268.24107064654,False,-0.2643163935316359,0,4.07,38358,591,0,0.0,17219.346846494587,False,-0.2613984364955607,0,0.39800000000000013,103438,35,249,1.0,12377.526039250764,False,0.17997506102539543,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,335366,0.0,0.0,10,0,0,2,4,4.0,7,9,18,162.0,126.0,9,7,18,580,0.9495761179714464,142.4576631609816
86,18,0,0,0,10.0,20,10.0,9.508639540697283,20,9.75,29.550012401174754,5,38.0,19.272172550021793,0,,47.00000000000001,0,,10,12.108,-7871.0,862,0,0.0,8620.0,False,-1.1032473180632067,10,10.938,3703.0,878,0,0.0,8780.0,False,-0.7653522760220354,0,0.2,46268,658,544,1.0,22331.89156401788,False,0.1660531069334877,0,8.453000000000001,12757,1006,0,0.0,9565.691377941466,False,-0.6438971538123899,0,4.061,37648,627,0,0.0,18527.85777553657,False,-0.2622750607364635,0,4.07,38168,596,0,0.0,17611.807391100152,False,-0.26130046083424946,0,0.398,103438,25,259,1.0,12654.804313750546,False,0.1814673127341106,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,327182,0.0,0.0,4,0,0,1,9,305.775,9,10,20,180.0,144.0,10,8,20,270,1.0124994649668224,143.47016262594843
87,20,0,0,1,10.0,10,10.0,9.508639540697283,0,,29.966949843136696,5,38.0,19.272172550021793,0,,47.00000000000001,0,,0,12.098,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,0,10.928,3633.0,885,0,0.0,8850.0,False,-0.7663670629167875,0,0.2,46458,648,549,1.0,22613.453886253887,False,0.17276879389152258,0,8.453000000000001,12757,1006,0,0.0,9565.691377941466,False,-0.6438971538123899,0,4.061000000000001,37458,632,0,0.0,18939.11230086239,False,-0.2620293104193868,0,4.07,38168,596,0,0.0,17860.302106509473,False,-0.25934657881341816,0,0.39800000000000013,103438,15,269,1.0,12932.082588250329,False,0.18295956444282577,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,334983,0.0,0.1,4,0,0,6,9,8044.197499999999,5,11,21,198.0,162.0,11,9,21,260,1.07166298199445,144.54182560794288
88,21,0,0,0,10.000000000000002,7,10.0,9.465193020154098,15,9.0,30.38446544553349,5,38.0,19.300319660283346,2,20.0,47.00000000000001,0,,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,15,11.078000000000001,3303.0,892,0,0.0,8920.000000000002,False,-0.7749202667439837,0,0.2,46513,653,554,1.0,23013.764898986177,False,0.17794909043737872,0,8.453000000000001,12757,1006,0,0.0,9521.984178275023,False,-0.644340836683839,2,4.081000000000001,37408,632,0,0.0,19202.982161577165,False,-0.2607408227584749,0,4.07,37978,601,0,0.0,18261.063732765626,False,-0.25918333281360567,0,0.398,103398,7,279,1.0,13248.102237621984,False,0.18422977115375752,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,334428,0.0,0.1,4,0,0,7,9,7094.991666666667,3,10,12,216.0,162.0,12,9,12,260,1.073208007030189,145.61503361497307
89,12,0,0,0,10.000000000000002,11,10.0,9.45092749271516,5,9.0,30.38446544553349,0,,19.35569123904492,4,20.0,47.00000000000001,0,,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,5,11.113000000000001,3128.0,903,0,0.0,9030.000000000002,False,-0.7783995360974195,0,0.2,46468,648,564,1.0,23261.03952656031,False,0.17954562507928448,0,8.453000000000001,12757,1006,0,0.0,9507.63305767145,False,-0.6444865185496756,2,4.099,37358,632,0,0.0,19202.982161577165,False,-0.2615271099105428,2,4.090000000000001,37928,601,0,0.0,18261.063732765626,False,-0.25996961996567364,0,0.398,103318,1,289,1.0,13602.355691239047,False,0.1852752012315622,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,334028,0.0,0.1,5,0,0,5,7,7250.458148148148,4,9,9,162.0,54.0,9,3,9,110,0.9009671219973825,146.51600073697045
90,9,0,0,0,10.000000000000002,11,10.0,9.45405825178308,10,9.5,30.38446544553349,0,,19.407767187860575,4,20.0,47.00000000000001,0,,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,10,11.208,2873.0,914,0,0.0,9140.000000000002,False,-0.7841983183531458,0,0.2,46373,648,574,1.0,23566.91291289166,False,0.1807218852186748,0,8.453000000000001,12757,1006,0,0.0,9510.782601293778,False,-0.6444545467333898,2,4.117000000000001,37308,632,0,0.0,19202.982161577165,False,-0.26231339706261075,2,4.108000000000001,37878,601,0,0.0,18261.063732765626,False,-0.26075590711774155,0,0.398,103238,0,294,0.5,13818.000000000002,False,0.18557466686758659,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.1875,333498,0.0,0.1,5,0,0,5,8,12762.785,1,6,7,108.0,54.0,6,3,7,110,0.8244035019888543,147.3404042389593
91,7,0,0,0,10.0,14,10.0,9.438515640629296,5,9.0,30.38446544553349,0,,19.407767187860575,0,,47.00000000000001,0,,0,12.098000000000004,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.248,2668.0,928,0,0.0,9280.0,False,-0.7881124963757611,0,0.2,46328,643,584,1.0,23813.493377116196,False,0.18231137323232352,0,8.453000000000001,12757,1006,0,0.0,9495.146734473072,False,-0.6446132703839907,0,4.115000000000001,37308,632,0,0.0,19202.982161577165,False,-0.26231339706261075,0,4.106000000000001,37878,601,0,0.0,18261.063732765626,False,-0.26075590711774155,0,0.39800000000000013,103238,0,294,0.0,13818.000000000002,False,0.18557466686758659,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.125,333248,0.0,0.1,6,0,0,3,4,8664.656481481481,2,5,5,90.0,36.0,5,2,5,140,0.7727579849888571,148.11316222394817
92,5,0,0,0,9.999999999999998,9,10.0,9.422448319042585,5,9.0,30.9094424061071,5,40.0,19.433217161763892,2,20.0,47.00000000000001,0,,0,12.098,-47239.944444444445,865,0,0.0,8649.999999999998,True,-2.2442720917496213,5,11.293,2513.0,937,0,0.0,9369.999999999998,False,-0.7913018266164106,0,0.2,46483,638,589,1.0,24217.183604746253,False,0.18955622378181156,0,8.453000000000001,12757,1006,0,0.0,9478.98300895684,False,-0.6447773524621171,0,4.115000000000001,37308,632,0,0.0,19534.76760065969,False,-0.2597046107826727,2,4.126,37628,606,0,0.0,18731.122098100903,False,-0.2609913343442295,0,0.398,103198,0,296,0.2,13912.000000000002,False,0.18565001183992422,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.15,332958,0.0,0.1,4,0,0,2,6,8036.790555555555,2,4,5,72.0,18.0,4,1,5,290,0.7359943880001083,148.84915661194827
93,5,0,0,0,10.0,12,10.0,9.405922645509117,5,9.0,31.429363432500004,5,40.0,19.4826241639358,4,20.0,47.00000000000001,0,,0,12.098,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.338000000000001,2328.0,949,0,0.0,9490.0,False,-0.7949260655262395,0,0.2,46638,633,594,1.0,24622.990913512273,False,0.19682256535897139,0,8.453000000000001,12757,1006,0,0.0,9462.358181382171,False,-0.644946115304211,4,4.155000000000001,37008,637,0,0.0,20020.504506502504,False,-0.2606030468115859,0,4.124000000000001,37628,606,0,0.0,19046.194240095003,False,-0.25851396257198456,0,0.39800000000000013,103118,0,300,0.4,14100.000000000002,False,0.18580070178459948,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.175,332548,0.0,0.1,6,0,0,1,4,3153.32962962963,3,4,7,72.0,18.0,4,1,7,320,0.7113575980183668,149.56051420996664
94,7,0,0,0,10.0,12,10.0,9.389014019210595,5,9.0,32.17029927655592,10,38.0,19.4826241639358,0,,47.00000000000001,0,,0,12.098,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.383000000000001,2143.0,961,0,0.0,9610.0,False,-0.7985503044360684,0,0.2,46973,628,594,1.0,25005.45857433847,False,0.2075064315738348,0,8.453000000000001,12757,1006,0,0.0,9445.34810332586,False,-0.6451187889216744,0,4.151000000000001,36818,642,0,0.0,20653.332135548902,False,-0.2586150956475161,0,4.124000000000001,37438,611,0,0.0,19656.05285797567,False,-0.256706613791668,0,0.398,103118,0,300,0.0,14100.000000000002,False,0.18580070178459948,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.125,332318,0.0,0.1,7,0,0,1,4,5908.993055555556,4,5,9,90.0,36.0,5,2,9,500,0.8163711470551789,150.37688535702182
95,9,0,0,0,9.999999999999998,9,10.0,9.371805695227849,5,9.0,32.819398163532206,10,38.0,19.84591246566263,13,21.0,47.0,8,47.0,0,12.098,-47239.944444444445,865,0,0.0,8649.999999999998,True,-2.2442720917496213,5,11.428,1988.0,970,0,0.0,9699.999999999998,False,-0.8017396346767179,0,0.2,47308,623,594,1.0,25333.35745726508,False,0.21763635628124134,0,8.453000000000001,12757,1006,0,0.0,9428.036529399216,False,-0.6452945231002009,13,4.2810000000000015,36316,647,0,0.0,21234.150611805337,False,-0.26194251759863707,0,4.1240000000000006,37248,616,0,0.0,20216.74926873584,False,-0.2552858211296128,0,0.39800000000000013,103221,3,302,1.0,14253.537737396988,False,0.1877356561330645,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,331909,0.0,0.1,9,0,0,3,7,17328.312962962962,3,6,11,108.0,54.0,6,3,11,846,0.8477100009913556,151.22459535801318
96,11,0,0,0,10.0,8,10.0,9.354387268606294,5,9.0,33.121189029260286,5,38.0,19.481996700077076,12,18.0,47.0,3,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.473,1843.0,978,0,0.0,9780.0,False,-0.8047839953609742,0,0.2,47453,618,599,1.0,25620.6035605256,False,0.2234961279111319,0,8.453000000000001,12757,1006,0,0.0,9410.51359221793,False,-0.6454724028807438,12,4.388000000000002,35992,647,0,0.0,21429.409301931406,False,-0.2655023643502799,0,4.124000000000001,37058,621,0,0.0,20568.258387170637,False,-0.25550984127087084,0,0.398,103146,5,309,1.0,14620.409983500385,False,0.1889028156604545,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,331320,0.0,0.1,5,0,0,1,6,7091.991666666667,6,7,13,126.0,72.0,7,4,13,411,0.9060198820079677,152.13061524002114
97,13,0,0,0,9.999999999999998,10,10.0,9.336852879485868,5,9.0,33.41778088346861,5,38.0,19.262999587984222,19,18.63157894736842,47.00000000000001,10,47.0,0,12.098,-47239.944444444445,865,0,0.0,8649.999999999998,True,-2.2442720917496213,5,11.518,1678.0,988,0,0.0,9879.999999999998,False,-0.8081182951580168,0,0.2,47598,613,604,1.0,25907.830468739878,False,0.22935570468723862,0,8.453000000000001,12757,1006,0,0.0,9392.873996762783,False,-0.6456514668890185,3,4.406000000000001,35917,647,0,0.0,21621.30423160419,False,-0.2651729499008949,16,4.284000000000002,36364,626,0,0.0,20919.53083305135,False,-0.263661496830859,0,0.398,103262,14,309,1.0,14792.681994231782,False,0.19107852019369992,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,330647,0.0,0.1,8,0,0,4,8,9849.655092592593,4,8,13,144.0,90.0,8,5,13,760,0.9737690630136058,153.10438430303475
98,13,0,0,0,9.999999999999998,10,10.0,9.37140999543007,5,10.0,33.41778088346861,0,,19.262999587984222,0,,47.00000000000001,12,47.0,0,12.098,-47239.944444444445,865,0,0.0,8649.999999999998,True,-2.2442720917496213,5,11.563,1518.0,998,0,0.0,9979.999999999998,False,-0.8113076253986663,0,0.2,47548,608,614,1.0,26216.33473967121,False,0.23147228443479043,0,8.453000000000001,12757,1006,0,0.0,9427.638455402652,False,-0.6452985640503233,0,4.403000000000001,35917,647,0,0.0,21621.30423160419,False,-0.2651729499008949,0,4.268000000000002,36364,626,0,0.0,20919.53083305135,False,-0.263661496830859,0,0.398,103826,4,307,1.0,14506.051998351939,False,0.19560659159985325,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,331001,0.0,0.1,8,0,0,6,5,9846.655092592591,2,8,9,144.0,90.0,8,5,9,664,0.9607875099754892,154.06517181301024
99,9,0,0,0,10.0,13,10.0,9.351082039740643,5,9.0,33.41778088346861,0,,19.262999587984222,0,,47.00000000000001,1,47.0,0,12.098000000000004,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.607999999999999,1323.0,1011,0,0.0,10110.0,False,-0.8150768338648884,0,0.2,47503,603,624,1.0,26491.397741248016,False,0.23335090591054733,0,8.453000000000001,12757,1006,0,0.0,9407.188531979087,False,-0.645506156410729,0,4.4030000000000005,35917,647,0,0.0,21621.30423160419,False,-0.2651729499008949,0,4.268000000000001,36364,626,0,0.0,20919.53083305135,False,-0.263661496830859,0,0.39800000000000013,103873,0,310,0.4,14570.000000000002,False,0.19645663358663595,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.175,330808,0.0,0.1,5,0,0,1,3,2758.6634259259263,5,6,7,108.0,54.0,6,3,7,177,0.8321961180190556,154.8973679310293
100,7,0,0,0,10.0,8,10.0,9.330955583166574,5,9.0,33.83425523514334,5,40.0,19.304872614272124,4,20.0,47.0,13,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.652999999999999,1178.0,1019,0,0.0,10190.0,False,-0.8181211945491447,0,0.2,47658,598,629,1.0,26861.65798163877,False,0.2402564001790556,0,8.453000000000001,12757,1006,0,0.0,9386.941316665574,False,-0.6457116910296866,4,4.443000000000001,35617,652,0,0.0,22059.93441331346,False,-0.26644178004943025,0,4.268000000000001,36364,626,0,0.0,21180.24377719973,False,-0.2616115444472422,0,0.398,104404,0,301,0.4,14147.0,False,0.199895593395475,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.175,331049,0.0,0.1,9,0,0,2,7,12210.652314814815,3,5,3,90.0,36.0,5,2,3,891,0.7582217740127817,155.65558970504208
101,3,0,0,0,10.000000000000002,6,10.0,9.371019497743221,5,10.0,34.239252644347324,5,40.0,19.304872614272124,0,,47.0,6,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,5,11.697999999999999,1058.0,1025,0,0.0,10250.000000000002,False,-0.8207306465642216,0,0.2,47808,593,634,1.0,27264.700738677933,False,0.24739316555352683,0,8.453000000000001,12757,1006,0,0.0,9427.24561472968,False,-0.6453025518756504,0,4.439000000000001,35617,652,0,0.0,22323.992724114454,False,-0.2643655234776345,0,4.268000000000001,36164,631,0,0.0,21604.96841858316,False,-0.2614171377686495,0,0.39800000000000013,104686,0,295,0.0,13865.0,False,0.20141325640970442,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.125,331161,0.0,0.1,7,0,0,1,6,11186.120185185186,2,3,3,54.0,0.0,3,0,3,542,0.6549557609832846,156.31054546602536
102,3,0,0,0,10.0,7,10.0,9.410258470779516,5,10.0,34.631093766838426,5,40.0,19.111851965257653,11,18.0,47.0,11,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.743,928.0,1032,0,0.0,10320.0,False,-0.8234850681356916,0,0.2,47958,588,639,1.0,27662.50089782811,False,0.2544767119868857,0,8.453000000000001,12757,1006,0,0.0,9466.720021604193,False,-0.6449018371576064,11,4.549,35120,657,0,0.0,22752.628604812846,False,-0.26881090891010506,0,4.268000000000001,36164,631,0,0.0,21852.220166875046,False,-0.259473029038567,0,0.398,105005,1,294,1.0,13837.111851965257,False,0.2046967464532175,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,331003,0.0,0.1,8,0,0,1,7,11423.319907407405,2,3,5,54.0,0.0,3,0,5,787,0.6690148799680173,156.97956034599338
103,5,0,0,0,10.0,7,10.0,9.448487502505744,5,10.0,35.41312501367746,20,38.0,19.227305742268303,10,20.0,47.00000000000001,9,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.0,True,-2.2442720917496213,5,11.787999999999998,798.0,1039,0,0.0,10390.0,False,-0.8262394897071615,0,0.2,48668,583,629,1.0,27783.32384756397,False,0.2701179966253575,0,8.453000000000001,12757,1006,0,0.0,9505.178427520777,False,-0.6445114361230253,5,4.588000000000002,34615,667,0,0.0,23620.554384122865,False,-0.269928020253791,5,4.318000000000001,35659,641,0,0.0,22699.81313376725,False,-0.2607500146739483,0,0.39800000000000013,105228,1,295,1.0,13884.22730574227,False,0.20735058718350952,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,330796,0.0,0.1,11,0,0,2,8,13943.78361111111,2,4,7,72.0,18.0,4,1,7,1253,0.7328688140260056,157.71242916001938
104,7,0,0,0,10.000000000000002,12,10.0,9.485541846727905,5,10.0,35.569825431206546,5,38.0,19.30734238725074,8,20.0,47.00000000000001,9,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,5,11.833000000000002,618.0,1051,0,0.0,10510.000000000002,False,-0.8297187590605972,0,0.2,48808,578,634,1.0,28033.912510793678,False,0.275504136745444,0,8.453000000000001,12757,1006,0,0.0,9542.455097808273,False,-0.6441330311865976,4,4.623000000000002,34515,667,0,0.0,23725.073562614765,False,-0.2706787736859981,4,4.3530000000000015,35369,646,0,0.0,22978.107228559427,False,-0.2631222894436277,0,0.398,105491,0,295,0.9,13865.000000000002,False,0.21007792822853205,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.2375,330629,0.0,0.1,8,0,0,2,6,7485.657870370371,3,5,9,90.0,36.0,5,2,9,733,0.7887676869868301,158.5011968470062
105,9,0,0,0,10.000000000000002,12,10.0,9.45181310877224,5,9.0,35.85814391468796,10,38.0,19.353822835206454,5,20.0,47.00000000000001,10,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,5,11.877999999999998,433.0,1063,0,0.0,10630.000000000002,False,-0.8333429979704262,0,0.2,49143,573,634,1.0,28149.952153238657,False,0.28348342455830533,0,8.453000000000001,12757,1006,0,0.0,9508.523987424875,False,-0.6444774744957378,0,4.6190000000000015,34325,672,0,0.0,24096.672710670307,False,-0.27074482850550163,5,4.399000000000001,35054,651,0,0.0,23343.65168846186,False,-0.2652016693783467,0,0.398,105861,0,290,0.5,13630.000000000002,False,0.2127957290164252,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.1875,330644,0.0,0.1,11,0,0,1,5,5516.326851851853,5,6,11,108.0,54.0,6,3,11,970,0.85405536001781,159.35525220702402
106,11,0,0,0,10.000000000000004,13,10.0,9.419438868252124,5,9.0,35.99058769422575,5,38.0,19.163044823889713,11,18.0,47.00000000000001,7,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000004,True,-2.2442720917496213,5,11.923000000000002,238.0,1076,0,0.0,10760.000000000004,False,-0.8371122064366483,0,0.2,49288,568,639,1.0,28348.226813777463,False,0.2884400245028674,0,8.453000000000001,12757,1006,0,0.0,9475.955501461636,False,-0.6448080854587186,11,4.729000000000001,33838,677,0,0.0,24365.627868990836,False,-0.276288505511945,0,4.394000000000001,35054,651,0,0.0,23429.872588940965,False,-0.26452372551548226,0,0.398,105992,1,293,1.0,13790.163044823892,False,0.21506771922601278,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,330238,0.0,0.1,8,0,0,1,5,10397.787777777778,6,7,13,126.0,72.0,7,4,13,649,0.9008013579878025,160.25605356501183
