index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,32,0,0,0,10.0,20,10.0,16.915985487144713,52,19.038461538461537,41.81825028339467,0,,52.08089136202919,25,54.32,43.99999999999999,20,44.0,0,0.272,46027,3,113,1.0,1941.5063600473525,False,0.2789896364236563,22,11.022,9711,819,0,0.0,8190.0,False,-0.6242856365318674,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58111,1087,99,1.0,22527.683002582373,False,0.11056607385047042,20,3.208000000000001,79037,0,0,0.0,0.0,False,0.03908550694152293,0,2.1350000000000007,79138,0,5,0.0,260.404456810146,False,0.04212508188374364,0,2.4500000000000006,76167,10,158,1.0,7472.808913620291,False,-0.11606389228596546,10,7.347000000000002,38560,830,0,0.0,43227.13983048423,False,-0.33432634642134945,0.375,449747,0.0,0.0,14,0,0,9,8,8.0,10,19,28,236.0,67.0,19,13,28,1738,1.7930059770005755,180.73682912433287
81,28,0,0,0,10.0,20,10.0,17.188394044241555,33,19.303030303030305,42.09817390452745,15,44.666666666666664,52.13922323459409,1,61.0,43.99999999999999,20,44.0,0,0.272,46399,6,105,1.0,1864.7813746453633,False,0.2880691963022555,15,11.150000000000002,9381,826,0,0.0,8260.0,False,-0.6323137212213574,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58144,1110,94,1.0,23036.345736133706,False,0.11516573074321006,0,3.188000000000001,78807,0,5,0.5,260.69611617297045,False,0.0377754004270941,0,2.1350000000000007,78759,0,14,1.0,729.9491252843172,False,0.04022894618534609,0,2.4500000000000006,76475,0,161,1.0,7083.999999999999,False,-0.11480723491343547,13,7.467000000000002,38262,831,0,0.0,43327.694507947686,False,-0.33706679292025177,0.5625,449223,0.0,0.0,15,0,0,8,7,7.0,8,16,24,212.0,114.0,16,12,24,1741,1.7982236039824784,182.53505272831535
82,24,0,0,0,10.0,20,10.0,16.90390562127989,10,9.5,42.39099348572065,25,44.0,52.33302631913578,10,55.0,43.99999999999999,20,44.0,0,0.272,46394,6,105,1.0,1834.9100902343885,False,0.2875266707972894,0,11.135000000000002,9281,836,0,0.0,8360.0,False,-0.63367441354161,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59149,1110,79,1.0,22112.22372499261,False,0.12385720468874141,0,3.188000000000001,78807,0,5,0.0,261.66513159567893,False,0.037781770164569864,0,2.1350000000000002,78209,15,14,1.0,1368.5272707537106,False,0.03719583029260703,0,2.4500000000000006,76365,0,161,1.0,7083.999999999999,False,-0.11602411637811826,10,7.554000000000003,38109,831,0,0.0,43488.74487120184,False,-0.33786854985783593,0.5,449310,0.0,0.0,15,0,0,10,3,3.0,6,16,26,215.0,54.0,16,8,26,2385,1.7022826319443993,184.23733536025975
83,26,0,0,0,10.0,20,10.0,16.61152460473133,10,9.5,41.742002625535456,20,37.0,52.63483368016661,3,66.0,43.99999999999999,20,44.0,0,0.272,46294,6,115,1.0,1970.325329544103,False,0.28664787091852323,10,11.235000000000001,9036,846,0,0.0,8460.0,False,-0.6389811135905948,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59794,1110,69,1.0,21318.990492413723,False,0.12783337462711886,0,3.188,78727,0,10,0.5,526.348336801666,False,0.03846989598760031,0,2.1350000000000002,77747,20,21,1.0,1940.171559794208,False,0.034879651081945434,0,2.4500000000000006,76849,0,150,0.0,6599.999999999999,False,-0.11334697715581614,9,7.634000000000001,37785,834,0,0.0,43897.45128925895,False,-0.3391921495145807,0.4375,449228,0.0,0.0,15,0,0,10,5,5.0,6,16,33,222.0,120.0,16,10,33,1622,1.593914604978636,185.83124996523838
84,33,0,0,0,10.0,20,10.0,16.61152460473133,0,,41.88355105802048,10,44.0,53.31551473690891,50,54.98,43.99999999999999,20,44.0,0,0.272,46224,3,125,1.0,2106.4405755914163,False,0.2865950113698283,0,11.225000000000001,8906,859,0,0.0,8590.0,False,-0.6407500136069232,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,60234,1100,69,1.0,21162.642088207875,False,0.1336255529887933,3,3.218000000000001,79040,0,0,0.0,0.0,False,0.03912494741270509,16,2.295000000000001,78926,20,10,1.0,1370.8261685294988,False,0.04663721450705646,0,2.45,77102,0,143,0.5,6291.999999999999,False,-0.11225178383760163,8,7.705000000000002,35201,879,0,0.0,46864.33745374293,False,-0.3513671250968365,0.4375,448629,0.0,0.0,15,0,0,13,5,3.764102564102564,5,18,32,261.0,116.0,18,15,32,1585,1.5410260449862108,187.3722760102246
85,32,0,0,0,10.0,20,10.0,16.581249055790956,48,16.4375,42.049128432719854,25,43.0,53.71034201733063,18,57.111111111111114,43.99999999999999,20,44.0,0,0.272,46588,7,117,1.0,2010.0061395275418,False,0.29518867549566674,30,11.525000000000002,8141,865,0,0.0,8650.0,False,-0.6607521907146356,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,60520,1138,54,1.0,21140.114360856976,False,0.13802358296133196,5,3.2650000000000006,77920,15,10,1.0,1167.8403466641041,False,0.032077200427693145,3,2.3090000000000006,79655,10,10,1.0,957.5947045005048,False,0.053504908396222364,0,2.4500000000000006,77366,0,137,0.0,6027.999999999999,False,-0.1107915260799823,14,7.837000000000002,33908,897,0,0.0,48178.17678954558,False,-0.3584038011530197,0.5,447094,0.0,0.0,11,0,0,8,12,11.23076923076923,6,14,39,231.0,143.0,14,18,39,2043,2.2895270669832826,189.66180307720788
86,39,0,0,0,10.0,20,10.0,15.835164570608221,53,12.339622641509434,42.049128432719854,0,,53.632516146042235,16,52.875,44.0,20,44.0,0,0.272,46772,11,109,1.0,1836.032938196296,False,0.29782878324438433,35,11.845000000000002,7176,871,0,0.0,8710.0,False,-0.6861971371033582,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59866,1181,64,1.0,21392.47357758238,False,0.1295741305755138,6,3.3200000000000007,78493,5,10,1.0,746.5708036240217,False,0.036841152211453676,0,2.3060000000000005,79655,0,20,1.0,1072.6503229208447,False,0.054261216363331186,0,2.4500000000000006,77354,0,135,1.0,5940.0,False,-0.11141102937109354,8,7.903000000000001,33497,903,0,0.0,48430.162079876136,False,-0.36155671176571635,0.625,445809,0.0,0.0,14,0,0,14,12,11.6,6,20,46,245.0,121.0,20,19,46,1534,1.7493191929534078,191.4111222701613
87,46,0,0,0,10.0,20,10.0,15.679012901831513,55,14.909090909090908,42.049128432719854,0,,56.22086804962984,45,65.11111111111111,44.0,8,44.0,0,0.272,46662,12,119,1.0,1985.80253531795,False,0.29687316354593635,55,12.360000000000001,5666,880,0,0.0,8800.0,False,-0.7260654220867577,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59046,1226,74,1.0,22334.105321666702,False,0.12398432254647733,5,3.3640000000000008,79198,0,5,0.5,281.10434024814924,False,0.04304996016675536,10,2.406000000000001,81235,0,0,0.0,0.0,False,0.06798222549432058,0,2.4500000000000006,77079,0,140,0.5,6160.0,False,-0.1132363515681177,8,7.975000000000001,30732,943,0,0.0,53016.27857080094,False,-0.36677759516123165,0.375,442614,0.0,0.0,9,0,0,18,11,10.333333333333332,6,24,43,350.0,171.0,24,22,43,845,1.902382143016439,193.31350441317772
88,43,0,0,0,10.0,20,10.0,15.56716095103803,5,9.0,42.049128432719854,0,,56.18780116222086,5,55.0,44.0,13,44.0,0,0.272,46572,11,129,1.0,2118.1637626839056,False,0.29622494642524233,5,12.355000000000002,5491,891,0,0.0,8910.0,False,-0.7293310836553638,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59001,1221,84,1.0,22539.630309565902,False,0.12490899588241895,0,3.3590000000000004,79198,0,5,0.0,280.93900581110427,False,0.04304887335540543,5,2.446000000000001,81295,0,0,0.0,0.0,False,0.06877103491796382,0,2.4500000000000006,76804,0,145,0.5,6380.0,False,-0.11506167376514188,13,8.097000000000001,30492,943,0,0.0,52985.09649597427,False,-0.3696050860336619,0.3125,441849,0.0,0.0,7,0,0,17,6,6.0,5,22,39,378.0,146.0,22,21,39,200,1.8311119279824197,195.14461634116014
89,39,0,0,0,10.0,20,10.0,15.46546218925305,5,10.0,42.049128432719854,0,,55.088639563144525,7,29.0,44.0,20,44.0,0,0.272,46452,13,139,1.0,2279.699244306174,False,0.29515728574955336,5,12.400000000000002,5351,899,0,0.0,8990.0,False,-0.7320524682958689,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58951,1216,94,1.0,22758.62009480737,False,0.1258614017961787,2,3.3790000000000004,79315,0,0,0.0,0.0,False,0.04274032393773664,0,2.4410000000000007,81295,0,0,0.0,0.0,False,0.06877103491796382,0,2.4500000000000006,76980,0,141,0.0,6204.0,False,-0.11408816859339566,16,8.244000000000002,29955,950,0,0.0,52334.2075849873,False,-0.37914592850828416,0.25,441295,0.0,0.0,8,0,0,10,7,6.285714285714286,8,18,39,236.0,156.0,18,21,39,376,1.7036496479995549,196.8482659891597
90,39,0,0,0,10.0,20,10.0,15.336841096383985,5,9.0,42.049128432719854,0,,56.702814683294825,22,68.13636363636364,44.0,15,44.0,0,0.272,46352,13,149,1.0,2415.1893233612136,False,0.2942795042094542,5,12.445000000000002,5186,909,0,0.0,9090.0,False,-0.7351820606324498,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58906,1211,104,1.0,22946.02392472387,False,0.1266410316059733,7,3.4470000000000014,79413,0,0,0.0,0.0,False,0.044028712663020615,15,2.591000000000001,81730,0,0,0.0,0.0,False,0.07448990323937736,0,2.4500000000000006,77101,0,137,0.5,6028.0,False,-0.11372310415399081,6,8.288,28665,967,0,0.0,54831.6217987461,False,-0.3796027335652077,0.3125,440349,0.0,0.0,9,0,0,8,6,6.0,9,17,34,222.0,151.0,17,22,34,596,1.7199431560002267,198.56820914515993
91,34,0,0,0,10.0,20,10.0,15.633069206093838,30,17.866666666666667,42.1697669527276,10,44.0,57.00265891086406,4,69.0,44.0,13,44.0,0,0.272,46613,16,144,1.0,2411.161965677513,False,0.30132751817446135,15,12.590000000000002,4866,916,0,0.0,9160.0,False,-0.7429380068578892,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58810,1231,104,1.0,23629.963955785184,False,0.1305785678730324,0,3.440000000000001,78973,0,10,1.0,570.0265891086406,False,0.04199112976643768,4,2.616000000000001,81834,0,0,0.0,0.0,False,0.07585717290702566,0,2.4500000000000006,77453,0,129,0.0,5676.0,False,-0.11177609381049837,5,8.332,28340,971,0,0.0,55349.581802449,False,-0.38033308367471097,0.375,439885,0.0,0.0,12,0,0,11,6,6.0,10,21,37,288.0,99.0,21,13,37,1383,1.7436629430158064,200.31187208817573
92,37,0,0,0,10.0,20,10.0,16.307619012345672,21,23.714285714285715,42.28743584415727,10,44.0,57.00265891086406,0,,44.0,20,44.0,0,0.272,46921,20,138,1.0,2450.451423703703,False,0.3102439915052483,5,12.625000000000002,4746,922,0,0.0,9220.0,False,-0.7453872530343438,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58752,1242,104,1.0,24651.95614112568,False,0.13783021820072416,0,3.440000000000001,78973,0,10,0.0,570.0265891086406,False,0.04199112976643768,0,2.612000000000001,81394,0,10,1.0,570.0265891086406,False,0.07381959001044272,0,2.45,77805,0,121,0.0,5324.0,False,-0.10982908346700591,12,8.447000000000001,28124,971,0,0.0,55349.581802449,False,-0.3827225963689972,0.375,439711,0.0,0.0,13,0,0,8,5,5.0,7,15,32,189.0,121.0,15,22,32,1440,1.5363945629796945,201.84826665115543
93,32,0,0,0,10.0,20,10.0,16.16698696579184,29,15.068965517241379,42.28743584415727,0,,53.52689175757473,25,33.0,44.0,20,44.0,0,0.272,46841,18,148,1.0,2572.714070937192,False,0.30973050224428766,29,12.910000000000002,4235,934,0,0.0,9340.0,False,-0.7576606977630218,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58315,1261,114,1.0,25207.338250097437,False,0.1352799693450842,0,3.440000000000001,79204,0,3,0.0,160.5806752727242,False,0.042336589419914396,8,2.6920000000000006,81644,0,0,0.0,0.0,False,0.07335927639882205,0,2.4500000000000006,78289,0,110,0.0,4840.0,False,-0.1071519442447038,9,8.525,27172,996,0,0.0,53312.78419054443,False,-0.40452024895987376,0.25,438696,0.0,0.0,13,0,0,10,7,6.615384615384615,2,12,30,178.0,116.0,12,20,30,1080,1.5654416580218822,203.4137083091773
94,30,0,0,0,10.0,20,10.0,15.768817326082939,15,9.666666666666666,42.50152395933185,20,44.0,53.341647074537825,14,51.285714285714285,44.00000000000001,20,44.0,0,0.272,46751,17,158,1.0,2661.4731375211045,False,0.30848899387036816,15,13.031000000000002,3875,945,0,0.0,9450.0,False,-0.7659609209165623,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59050,1266,104,1.0,24383.481226591513,False,0.14045176111442267,7,3.5100000000000007,78885,0,10,1.0,533.4164707453782,False,0.04059355589204732,4,2.7240000000000006,81301,0,10,1.0,533.4164707453782,False,0.07235628201741542,0,2.4500000000000006,78810,0,101,0.5,4444.000000000001,False,-0.10357873776204436,6,8.576,26480,1005,0,0.0,53608.35530991051,False,-0.4105406531892775,0.5625,438148,0.0,0.0,16,0,0,13,10,9.25,3,16,31,211.0,117.0,16,14,31,1696,1.6987185460166074,205.11242685519392
95,31,0,0,0,10.0,20,10.0,16.624203718200775,28,23.357142857142858,42.50152395933185,0,,53.608120175724665,22,55.45454545454545,44.00000000000001,20,44.0,0,0.272,47193,16,149,1.0,2637.0063540119154,False,0.3201845963371784,9,13.106000000000002,3674,956,0,0.0,9560.0,False,-0.7699341424916998,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58396,1284,114,1.0,26190.651305533625,False,0.14444716739397473,0,3.503000000000001,78942,0,7,0.0,375.25684123007267,False,0.04030327645949504,9,2.8100000000000005,82035,0,0,0.0,0.0,False,0.07849968447623054,0,2.4500000000000006,79048,0,99,0.6,4356.000000000001,False,-0.10143260136069474,12,8.690000000000001,25159,1021,0,0.0,54733.890699414886,False,-0.41892864262727536,0.325,437443,0.0,0.0,12,0,0,11,9,8.333333333333334,6,17,32,247.0,72.0,17,14,32,1141,1.4916067339945585,206.60403358918848
96,32,0,0,0,10.0,20,10.0,17.078611149204537,18,22.72222222222222,42.61893181001036,5,46.0,53.65108031422883,5,55.0,44.0,20,44.0,0,0.272,47532,13,141,1.0,2538.08417203784,False,0.32806406373534314,0,13.097,3544,969,0,0.0,9690.0,False,-0.7717030425080281,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58217,1292,119,1.0,27137.218490163494,False,0.14915811687714914,0,3.503000000000001,78942,0,7,0.0,375.5575621996018,False,0.040305253222283836,5,2.851000000000001,81865,0,5,0.5,268.25540157114415,False,0.0780280776817623,0,2.4500000000000006,79125,0,96,0.5,4224.0,False,-0.10131091321422644,12,8.798000000000002,24946,1021,0,0.0,54777.75300082764,False,-0.4210423530016725,0.375,437167,0.0,0.0,12,0,0,11,5,5.0,7,18,37,263.0,102.0,18,14,37,1191,1.8075953120132908,208.41162890120177
97,37,0,0,0,10.0,20,10.0,17.078611149204537,0,,42.938569617878635,14,46.0,53.84731708278428,4,61.0,44.0,20,44.0,0,0.272,47442,12,151,1.0,2698.870283529885,False,0.3278026218299936,0,13.097000000000003,3434,980,0,0.0,9800.0,False,-0.7731998040603059,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58861,1282,115,1.0,26832.714999336262,False,0.15703011941583095,0,3.503000000000001,78542,4,13,1.0,871.7694005477102,False,0.03830832851643172,0,2.846000000000001,81865,0,5,0.0,269.2365854139214,False,0.07803452740727493,0,2.4500000000000006,79477,0,88,0.0,3872.0,False,-0.099363902870734,12,8.906000000000002,24498,1025,0,0.0,55193.50000985389,False,-0.42369876647019256,0.375,437115,0.0,0.0,11,0,0,9,4,4.0,10,19,41,275.0,98.0,19,18,41,1440,1.6923302659997717,210.10395916720154
98,41,0,0,0,10.0,20,10.0,17.61094618609339,43,20.302325581395348,42.938569617878635,0,,54.77133307041891,20,61.0,44.0,20,44.0,0,0.272,48110,8,133,1.0,2422.255842750421,False,0.3422175997761719,15,13.247,3044,994,0,0.0,9940.0,False,-0.7819082349099221,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,57988,1315,125,1.0,28525.715436947634,False,0.15660590571930946,0,3.503000000000001,78817,0,12,0.4,657.255996845027,False,0.04051362008864261,10,2.946000000000001,82380,0,0,0.0,0.0,False,0.08303533866217921,0,2.4500000000000006,79741,0,82,0.0,3608.0,False,-0.09790364511311467,14,9.034000000000002,23000,1045,0,0.0,57236.04305858776,False,-0.4289726032491412,0.3,436076,0.0,0.0,13,0,0,12,9,8.666666666666666,5,17,34,234.0,100.0,17,24,34,1467,1.6816904440056533,211.7856496112072
99,34,0,0,0,10.0,20,10.0,17.113013619831893,15,9.333333333333334,43.20754467286856,20,45.0,55.40386563512075,17,60.588235294117645,44.00000000000001,20,44.0,0,0.272,48010,8,143,1.0,2527.160947635961,False,0.34092365084139714,15,13.382000000000005,2689,1004,0,0.0,10040.0,False,-0.7902084580634627,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58748,1320,115,1.0,27558.04561555798,False,0.1610268106515175,5,3.553000000000001,79172,0,10,1.0,554.0386563512075,False,0.044502252421324245,0,2.9360000000000004,81940,0,10,1.0,554.0386563512075,False,0.08089266049873274,0,2.4500000000000006,79729,0,80,1.0,3520.0000000000005,False,-0.0985231484042259,8,9.100000000000001,22401,1052,0,0.0,58284.86664814703,False,-0.42979773965292867,0.625,435685,0.0,0.0,16,0,0,12,7,7.0,4,16,42,156.0,113.0,16,18,42,2383,1.267118435993325,213.05276804720052
100,42,0,0,0,10.0,20,10.0,17.971578392625467,24,26.0,42.44087781790396,4,16.0,55.3697069847913,13,55.0,44.00000000000001,20,44.0,0,0.272,48554,6,129,1.0,2378.333612648685,False,0.3537029011681364,0,13.367000000000003,2569,1016,0,0.0,10160.0,False,-0.7918412888477657,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58188,1334,121,1.0,29109.43179172875,False,0.16447966792380692,3,3.5780000000000007,79694,0,4,0.4,221.4788279391652,False,0.04917884168554878,0,2.936000000000001,81940,0,10,0.0,553.697069847913,False,0.08089041510995955,0,2.45,79278,3,84,1.0,3862.1091209543742,False,-0.10162006128129664,14,9.232000000000001,22136,1052,0,0.0,58248.93174800045,False,-0.43292808369931723,0.425,435355,0.0,0.0,12,0,0,12,6,5.230769230769231,6,18,38,219.0,102.0,18,24,38,1152,2.2666015700087883,215.3193696172093
101,38,0,0,0,10.0,20,10.0,17.4494345774109,15,9.666666666666666,42.699239911770654,10,46.0,54.720786864085035,8,43.5,44.00000000000001,20,44.0,0,0.272,48414,10,139,1.0,2525.471406260115,False,0.35189505532928905,15,13.517000000000005,2259,1022,0,0.0,10220.0,False,-0.79946116584118,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58503,1339,121,1.0,28531.400928477444,False,0.1648956339924236,0,3.5750000000000006,79540,0,5,0.5,273.6039343204252,False,0.047496870624213934,0,2.9360000000000004,81982,0,11,0.5,601.9286555049354,False,0.08175962778387244,0,2.4500000000000006,79554,0,83,0.7,3652.0000000000005,False,-0.09972896731013883,12,9.338000000000001,21666,1056,0,0.0,57785.1509284738,False,-0.44069278760731345,0.4625,434914,0.0,0.0,12,0,0,7,6,6.0,4,11,34,173.0,126.0,11,27,34,1360,1.1819231410045177,216.50129275821382
102,34,0,0,0,10.0,20,10.0,17.095690942090187,10,9.5,42.879924346664126,20,44.0,51.8543590263685,24,36.125,44.0,20,44.0,0,0.272,48274,14,149,1.0,2687.257950371438,False,0.3502865339135067,10,13.602000000000002,2054,1028,0,0.0,10280.0,False,-0.8042235889620639,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59288,1339,111,1.0,27650.801773938478,False,0.17041366598849383,0,3.5750000000000006,78880,5,15,1.0,992.2150071288481,False,0.04354369351551873,13,3.066000000000001,82030,0,5,0.5,259.2717951318425,False,0.08013825065163446,0,2.4500000000000006,79437,7,85,1.0,4102.98051318458,False,-0.09852878747063115,12,9.446,21059,1063,0,0.0,55121.18364502971,False,-0.46214290809762865,0.5625,434018,0.0,0.0,16,0,0,8,8,7.916666666666666,4,12,42,160.0,93.0,12,22,42,2027,1.1834491590270773,217.6847419172409
103,42,0,0,0,10.0,20,10.0,17.05850392319924,26,16.76923076923077,42.879924346664126,0,,51.8543590263685,0,,44.00000000000001,20,44.0,0,0.272,48480,17,143,1.0,2609.366061017491,False,0.35483271731640836,10,13.692000000000002,1844,1035,0,0.0,10350.0,False,-0.8089860120829478,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,58852,1355,121,1.0,28302.743661881326,False,0.1686522992722781,0,3.5750000000000006,78880,0,20,0.5,1037.08718052737,False,0.04383865679248635,0,3.0530000000000004,82030,0,5,0.0,259.2717951318425,False,0.08013825065163446,0,2.4500000000000006,79965,0,80,0.7,3520.0000000000005,False,-0.09591238453454284,8,9.514000000000001,20954,1063,0,0.0,55121.18364502971,False,-0.46330447676846226,0.4,434001,0.0,0.0,12,0,0,8,5,5.0,5,13,30,204.0,91.0,13,29,30,1064,1.074011925025843,218.75875384226674
104,30,0,0,0,10.0,20,10.0,17.05850392319924,0,,42.0278281304591,15,34.666666666666664,52.693052331344106,18,59.22222222222222,44.00000000000001,20,44.0,0,0.272,48380,17,153,1.0,2779.9511002494837,False,0.3544324702042329,0,13.682,1744,1045,0,0.0,10450.0,False,-0.8103467044032003,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59372,1345,116,1.0,27818.91583983623,False,0.17310395594413328,0,3.5750000000000006,79189,0,16,0.5,843.0888373015057,False,0.04662579431335128,4,3.093000000000001,82095,0,10,1.0,526.9305233134411,False,0.08275222525316468,0,2.4500000000000006,80051,0,76,1.0,3344.0000000000005,False,-0.09593450965208253,6,9.566,20349,1071,0,0.0,56434.259046869534,False,-0.46273433792317314,0.5625,434176,0.0,0.0,15,0,0,7,3,2.8,1,8,20,96.0,66.0,8,22,20,2137,0.6388071950059384,219.39756103727268
105,20,0,0,0,10.0,20,10.0,16.707640252379765,10,9.5,42.0278281304591,0,,53.23038369685312,24,56.416666666666664,44.000000000000014,20,44.0,0,0.272,48310,14,163,1.0,2863.345361137902,False,0.35366224025931947,10,13.782000000000002,1469,1058,0,0.0,10580.0,False,-0.816061612148261,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59277,1345,126,1.0,27767.28248388863,False,0.1711698988593249,2,3.5950000000000006,80101,0,0,0.0,0.0,False,0.05307372738746319,0,3.0890000000000004,82451,0,4,0.0,212.92153478741247,False,0.08536838408963128,0,2.4500000000000006,80137,0,72,1.0,3168.000000000001,False,-0.09595663476962221,6,9.620000000000001,19456,1085,0,0.0,57754.966311085635,False,-0.46530800204056844,0.375,434197,0.0,0.0,14,0,0,3,5,4.666666666666666,1,4,18,27.0,47.0,4,16,18,2062,0.4158095219754614,219.81337055924814
106,18,0,0,0,10.0,0,,16.539007514461712,5,10.0,42.0278281304591,0,,52.324668452044975,11,40.0,44.00000000000001,20,44.0,0,0.272,48310,4,173,1.0,2901.248300001876,False,0.3541779826375914,5,13.822000000000001,1409,1058,0,0.0,10580.0,False,-0.8176944429325641,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59227,1340,136,1.0,27878.05469512113,False,0.17125612069476476,3,3.623000000000001,80188,0,0,0.0,0.0,False,0.0542175010517459,4,3.1290000000000004,82503,0,0,0.0,0.0,False,0.08465239798064787,0,2.4500000000000006,80709,0,59,0.0,2596.0000000000005,False,-0.09279274296144699,7,9.684000000000003,18938,1096,0,0.0,57347.83662344129,False,-0.47329035553160415,0.25,434280,0.0,0.0,4,0,0,1,5,4.5,0,1,10,18.0,50.0,1,17,10,572,0.29591466998681426,220.10928522923496
107,10,0,0,0,10.0,0,,16.539007514461712,0,,42.23167025249079,15,44.0,52.51121485383084,2,66.0,44.00000000000001,20,44.0,0,0.272,48310,0,177,0.4,2927.404330059723,False,0.35453388572987166,0,13.817000000000005,1409,1058,0,0.0,10580.0,False,-0.8176944429325641,0,0.2,62996,0,0,0.0,0.0,False,0.008452327591726963,0,0.44300000000000006,59887,1330,131,1.0,27529.22879731037,False,0.17902949347914437,2,3.640000000000001,79794,0,10,1.0,525.1121485383085,False,0.05248943093012673,0,3.125000000000001,82283,0,5,0.5,262.55607426915424,False,0.08348598597410828,0,2.4500000000000006,81325,0,45,0.0,1980.0000000000002,False,-0.0893854748603352,6,9.737000000000002,18740,1098,0,0.0,57657.313909506265,False,-0.4737689368355204,0.3625,434744,0.0,0.0,8,0,0,0,3,3.0,0,0,7,0.0,35.0,0,10,7,1276,0.21000476001063362,220.3192899892456
