index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
77,11,0,0,0,10.0,20,10.0,26.984538013983567,31,21.612903225806452,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,16,1.6920000000000002,60663,13,10,1.0,399.8453801398357,False,0.2856010031276651,0,2.4860000000000007,58386,8,37,1.0,1078.4279065173919,False,0.244670988831454,0,6.104000000000002,46264,396,105,1.0,13521.3961294989,False,-0.31989972469089795,0,2.1980000000000004,71748,89,116,1.0,5534.1973385923775,False,-0.044261618278529244,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132538,0,4,0.0,196.0,False,0.0005959700355318844,9,6.806000000000002,65666,2940,0,0.0,53350.15994231061,False,-0.30338586441187343,0.5,435265,0.0,0.2,10,0,0,5,6,414.49255599472997,14,19,17,90.0,33.0,5,6,17,438,1.2117965510115027,353.48827325180173
78,17,0,0,0,10.0,20,10.0,27.121451480313283,27,28.333333333333332,27.004943580584833,0,,18.146312905547827,0,,49.0,12,49.0,0,1.6760000000000004,60679,13,16,1.0,563.9432236850125,False,0.2876720800101919,0,2.4860000000000007,58935,8,24,1.0,730.9148355275188,False,0.25259721637792576,0,6.104000000000002,45751,404,115,1.0,14062.634909813823,False,-0.3230085235242682,0,2.1980000000000004,71496,88,126,1.0,5789.3106214212585,False,-0.04585774169880935,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,6.877000000000001,65577,2940,0,0.0,53350.15994231061,False,-0.3040572736924093,0.5,435172,0.0,0.2,13,0,0,7,2,2.0,16,23,17,129.0,42.0,8,9,17,1161,1.2895231498405337,354.77779640164226
79,17,0,0,0,10.0,20,10.0,27.17325470930458,15,28.0,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,10,49.0,0,1.6760000000000004,60589,12,26,1.0,826.5046224419191,False,0.28854404780577414,0,2.4860000000000007,59245,9,19,1.0,606.291839476787,False,0.2578291141003421,0,6.104000000000001,45471,404,125,1.0,14353.612850132155,False,-0.32473377593994723,0,2.1980000000000004,71356,83,136,1.0,5928.052467831818,False,-0.04676363756104059,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,6.969000000000001,65398,2940,0,0.0,53350.15994231061,False,-0.30540763617798156,0.5,434793,0.0,0.2,10,0,0,6,4,4.0,15,21,21,99.0,27.0,8,9,21,620,1.2757715415209532,356.0535679431632
80,21,0,0,0,10.0,20,10.0,27.247669261597004,16,28.3125,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,5,49.0,0,1.6760000000000002,60807,11,25,1.0,791.1917315399251,False,0.29277588327003423,0,2.4860000000000007,59280,10,24,1.0,753.9440622783281,False,0.26012783640613335,0,6.104000000000002,45163,405,135,1.0,14680.973434325739,False,-0.326584835477479,0,2.1980000000000004,71211,78,146,1.0,6068.039965169952,False,-0.04772567551772605,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,5,7.009000000000001,65337,2940,0,0.0,53350.15994231061,False,-0.3058678155725062,0.5,434532,0.0,0.2,9,0,0,8,2,2.0,13,21,21,96.0,57.0,7,14,21,653,1.3884470416232944,357.4420149847865
81,21,0,0,0,10.0,20,10.0,26.962913348771167,33,25.060606060606062,27.004943580584833,0,,18.146312905547827,0,,49.0,9,49.0,0,1.6760000000000004,60925,12,23,1.0,740.1470070217368,False,0.29472927851613506,0,2.4860000000000007,59789,9,13,1.0,440.51787353402517,False,0.2675691550159904,0,6.104000000000002,44564,416,145,1.0,15132.288772273607,False,-0.33137336292567526,0,2.1980000000000004,70983,80,156,1.0,6369.804266472927,False,-0.048714797049528455,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,7.094000000000002,65190,2940,0,0.0,53350.15994231061,False,-0.3069767724740655,0.5,434185,0.0,0.2,11,0,0,4,3,3.0,9,13,14,108.0,75.0,6,15,14,1027,1.329892409965396,358.7719073947519
82,14,0,0,0,10.0,20,10.0,26.800681299659413,10,23.1,27.004943580584833,0,,18.146312905547827,0,,49.0,9,49.0,0,1.6760000000000004,60845,11,32,1.0,967.6218015891012,False,0.29544190994876757,0,2.4860000000000007,59900,10,14,1.0,475.2095381952318,False,0.27028019029820494,0,6.104000000000002,44409,412,155,1.0,15227.646950450327,False,-0.33274987205672774,0,2.1980000000000004,70907,74,166,1.0,6466.071050551879,False,-0.04907221705261354,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,7.175000000000002,65051,2940,0,0.0,53350.15994231061,False,-0.3080253779796216,0.5,433846,0.0,0.2,10,0,0,5,3,3.0,6,11,15,57.0,60.0,4,10,15,431,1.2909471429884434,360.06285453774035
83,15,0,0,0,10.0,20,10.0,26.91944072994515,18,28.333333333333332,27.004943580584833,0,,18.146312905547827,0,,49.0,5,49.0,0,1.6760000000000004,60879,15,36,1.0,1119.0998662780255,False,0.2977599157859619,0,2.4860000000000007,60176,6,12,1.0,383.0332887593418,False,0.27513659423724535,0,6.104000000000001,43899,420,165,1.0,15761.98079737346,False,-0.33586447427485405,0,2.1980000000000004,70907,64,176,1.0,6475.71427689942,False,-0.049010374542111886,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,5,7.216000000000002,64990,2940,0,0.0,53350.15994231061,False,-0.30848555737414624,0.5,433585,0.0,0.2,11,0,0,8,2,2.0,5,13,6,108.0,27.0,6,9,6,710,1.192624295130372,361.2554788328707
84,6,0,0,0,10.0,20,10.0,27.17467772822499,38,28.57894736842105,27.004943580584833,0,,18.146312905547827,0,,49.0,9,49.0,0,1.6760000000000002,61433,19,22,1.0,787.8429100209497,False,0.3059634458833694,2,2.5060000000000007,60462,2,10,1.0,291.74677728224987,False,0.2802136240260472,0,6.104000000000002,43384,428,175,1.0,16356.627194282639,False,-0.33865641950156067,0,2.1980000000000004,70336,74,186,1.0,7033.845657877428,False,-0.05275475426546559,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,7.301000000000002,64857,2940,0,0.0,53350.15994231061,False,-0.3094888993326999,0.5,433206,0.0,0.2,11,0,0,7,4,3.4,3,10,7,36.0,27.0,2,4,7,1146,1.0456556929275393,362.30113452579826
85,7,0,0,0,10.0,20,10.0,27.171463881721824,10,27.1,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,9,49.0,0,1.6760000000000004,61323,21,31,1.0,1052.3153803333767,False,0.30643313949910617,0,2.504000000000001,60643,0,11,1.0,298.8861026989401,False,0.28411226926089883,0,6.104000000000002,43113,428,185,1.0,16625.301103785132,False,-0.34040927388999603,0,2.1980000000000004,70336,64,196,1.0,7031.942630224824,False,-0.05276695848046051,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,7.382000000000001,64716,2940,0,0.0,53350.15994231061,False,-0.3105525926872568,0.5,432865,0.0,0.2,9,0,0,3,3,3.0,1,4,3,72.0,9.0,4,3,3,471,0.9874832797795534,363.2886178055778
86,3,0,0,0,10.0,20,10.0,27.431945691726433,29,29.310344827586206,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,9,49.0,0,1.6760000000000004,61793,21,22,1.0,813.5028052179815,False,0.31383869297049116,0,2.504000000000001,60823,0,11,1.0,301.75140260899076,False,0.2879446517110493,0,6.104000000000002,42263,447,195,1.0,17528.043722415758,False,-0.3455221268090209,0,2.1980000000000004,70336,54,206,1.0,7044.343444953703,False,-0.05268743141270745,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,7.463000000000001,64567,2940,0,0.0,53350.15994231061,False,-0.311676637437817,0.5,432516,0.0,0.2,9,0,0,0,3,3.0,1,1,7,18.0,6.0,1,2,7,1050,0.822729030624032,364.11134683620185
87,7,0,0,0,10.0,20,10.0,27.35545258395048,63,27.095238095238095,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,9,49.0,14,1.8160000000000005,62281,20,10,1.0,473.5545258395048,False,0.32055631918634087,16,2.664000000000001,61065,1,10,1.0,283.5545258395048,False,0.2928642064745839,0,6.104000000000001,41132,476,205,1.0,18557.20886398032,False,-0.3534283606701619,0,2.1980000000000004,69760,68,216,1.0,7693.238589114956,False,-0.055913868935722325,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,7.544000000000001,64434,2940,0,0.0,53350.15994231061,False,-0.31267997939637066,0.5,431406,0.0,0.2,8,0,0,1,6,4.944444444444445,2,3,9,39.0,27.0,3,4,9,809,1.0771819427609444,365.1885287789628
88,9,0,0,0,10.0,20,10.0,27.43193645997747,16,28.625,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,11,49.0,0,1.802,62491,18,10,1.0,454.3193645997747,False,0.32478897558827025,0,2.6480000000000006,61113,3,14,1.0,414.0471104396846,False,0.29525629578851426,0,6.104000000000002,40674,482,215,1.0,19028.25624353488,False,-0.3562818648928066,0,2.1980000000000004,69760,58,226,1.0,7694.169563890866,False,-0.05590789854621969,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,7.645000000000001,64224,2940,0,0.0,53350.15994231061,False,-0.3142642035414554,0.5,430996,0.0,0.2,11,0,0,1,4,4.0,4,5,12,90.0,57.0,5,4,12,658,1.155765193514526,366.3442939724773
89,12,0,0,0,10.0,20,10.0,27.423891633200725,47,27.382978723404257,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,8,49.0,28,2.0820000000000007,62641,16,10,1.0,434.23891633200725,False,0.3277453309569938,0,2.6480000000000006,61254,5,15,1.0,461.3583744980109,False,0.2987342990843016,0,6.104000000000002,39387,519,225,1.0,20309.112063262764,False,-0.36457486556150914,0,2.1980000000000004,69760,48,236,1.0,7689.513483411656,False,-0.05593775823171856,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,7.714000000000002,64102,2940,0,0.0,53350.15994231061,False,-0.3151845623305046,0.5,429878,0.0,0.2,8,0,0,2,5,4.473684210526316,5,7,11,111.0,44.0,7,5,11,461,1.1924851508811116,367.53677912335843
90,11,0,0,0,10.0,20,10.0,27.423891633200725,0,,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,9,49.0,0,2.0540000000000007,62541,16,20,1.0,708.4778326640145,False,0.32852940129973396,0,2.6480000000000006,61154,5,25,1.0,735.5972908300181,False,0.2995183694270417,0,6.104000000000002,39387,509,235,1.0,20304.922582736603,False,-0.36460173291731907,0,2.1980000000000004,69760,38,246,1.0,7685.324002885496,False,-0.055964625587528585,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,7.796000000000002,63954,2940,0,0.0,53350.15994231061,False,-0.31630106315656437,0.5,429530,0.0,0.2,7,0,0,2,3,3.0,4,6,16,93.0,45.0,6,5,16,200,1.1964302388951182,368.73320936225355
91,16,0,0,0,10.0,20,10.0,27.397190090585152,45,27.244444444444444,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,10,49.0,14,2.194000000000001,63067,13,10,1.0,403.9719009058515,False,0.33642401990733223,0,2.6480000000000006,61332,8,24,1.0,737.5325621740436,False,0.3032986836442699,0,6.104000000000001,39079,510,245,1.0,20588.778123441713,False,-0.36673179255417937,0,2.1980000000000004,68842,62,256,1.0,8611.891342245997,False,-0.061796864388028096,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,7.887000000000002,63774,2940,0,0.0,53350.15994231061,False,-0.31765896956663703,0.5,428828,0.0,0.2,9,0,0,3,5,4.823529411764706,5,8,13,129.0,24.0,8,8,13,967,1.1975987683981657,369.9308081306517
92,13,0,0,0,10.0,20,10.0,27.643985170288527,37,29.45945945945946,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,7,49.0,0,2.1800000000000006,62937,16,20,1.0,712.8797034057706,False,0.336940557046658,13,2.778000000000001,62053,5,10,1.0,326.4398517028853,False,0.31418655582466826,0,6.104000000000002,39069,501,255,1.0,20735.897183363686,False,-0.3659165714326521,0,2.1980000000000004,67762,88,266,1.0,9615.985687420956,False,-0.06920974727816634,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,7.947000000000002,63669,2940,0,0.0,53350.15994231061,False,-0.3184510816391794,0.5,428224,0.0,0.2,9,0,0,2,4,3.7222222222222223,3,5,9,90.0,39.0,5,8,9,750,1.0514664445072412,370.98227457515895
93,9,0,0,0,10.0,20,10.0,27.62986702175868,11,27.272727272727273,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,10,49.0,0,2.1800000000000006,62867,13,30,1.0,958.8960106527604,False,0.3380602426033202,1,2.775000000000001,62200,8,10,1.0,356.2986702175868,False,0.31760697340857574,0,6.104000000000002,39069,491,265,1.0,20722.574756538495,False,-0.36600200884655815,0,2.1980000000000004,67462,89,276,1.0,9912.422593177937,False,-0.07115651313920211,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,8.040000000000001,63492,2940,0,0.0,53350.15994231061,False,-0.3197863562757508,0.5,427824,0.0,0.2,8,0,0,0,5,5.0,1,1,11,18.0,39.0,1,8,11,490,0.863559503108263,371.8458340782672
94,11,0,0,0,10.0,20,10.0,27.605106799554566,9,26.88888888888889,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,9,49.0,0,2.1800000000000006,62777,13,39,1.0,1206.599165182628,False,0.3387752858474783,0,2.774000000000001,62332,8,12,1.0,411.2612815946548,False,0.3209756799627672,0,6.104000000000002,38837,489,275,1.0,20925.25670964301,False,-0.36767785502883943,0,2.1980000000000004,67452,80,286,1.0,9931.822408011627,False,-0.07116036215778916,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,8.120000000000001,63346,2940,0,0.0,53350.15994231061,False,-0.32088776925280976,0.5,427478,0.0,0.2,9,0,0,1,3,3.0,2,3,16,39.0,39.0,3,8,16,442,1.1314128311350942,372.9772469094023
95,16,0,0,0,10.0,20,10.0,27.6093079766207,41,27.634146341463413,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,14,49.0,0,2.1800000000000006,63303,12,27,1.0,865.4513153687589,False,0.3462829127980309,7,2.844000000000001,62568,9,10,1.0,366.093079766207,False,0.3254836411618246,0,6.104000000000001,38012,509,285,1.0,21749.54668056661,False,-0.37297317625268317,0,2.1980000000000004,67144,81,296,1.0,10229.817245959388,False,-0.07319974574840706,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,14,8.251,63037,2940,0,0.0,53350.15994231061,False,-0.3232188419234345,0.5,426798,0.0,0.2,8,0,0,1,7,6.294117647058823,4,5,7,75.0,48.0,5,11,7,816,1.0984508926048875,374.0756978020072
96,7,0,0,0,10.0,20,10.0,27.61534039468331,4,28.0,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,15,49.0,0,2.1800000000000006,63193,13,37,1.0,1151.7675946032825,False,0.34698330863296106,0,2.837000000000001,62590,8,16,1.0,521.845446314933,False,0.32759331509352096,0,6.104000000000002,38012,499,295,1.0,21746.5132132195,False,-0.37299263003604455,0,2.1980000000000004,67032,75,306,1.0,10334.663265260206,False,-0.07396388640394404,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,15,8.387,62682,2940,0,0.0,53350.15994231061,False,-0.32589693512107776,0.5,426243,0.0,0.2,9,0,0,0,5,5.0,3,3,10,39.0,12.0,3,4,10,312,0.906978034414351,374.98267583642155
97,10,0,0,0,10.0,20,10.0,27.294827604926112,33,25.03030303030303,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,8,49.0,0,2.1800000000000006,63457,17,31,1.0,1016.1396557527095,False,0.3511273251632029,1,2.8470000000000013,62929,4,10,1.0,312.94827604926115,False,0.3325477195307472,0,6.104000000000002,37414,510,305,1.0,22156.86987059069,False,-0.37803100152251823,0,2.1980000000000004,66804,77,316,1.0,10635.263897044118,False,-0.07496047060870047,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,8.452000000000002,62560,2940,0,0.0,53350.15994231061,False,-0.326817293910127,0.5,425898,0.0,0.2,11,0,0,3,4,3.166666666666667,5,8,9,99.0,6.0,8,2,9,912,1.133357466198504,376.11603330262005
98,9,0,0,0,10.0,20,10.0,27.39255453175251,55,27.818181818181817,27.004943580584833,0,,18.146312905547827,0,,49.0,12,49.0,11,2.2900000000000005,64244,14,10,1.0,413.9255453175251,False,0.36139078984112977,3,2.876000000000001,63120,7,10,1.0,343.9255453175251,False,0.3369093568640692,0,6.104000000000002,36274,542,315,1.0,23353.321784094085,False,-0.38497985157572473,0,2.1980000000000004,66414,80,326,1.0,10995.015969810856,False,-0.07765554235300733,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,8.564,62322,2940,0,0.0,53350.15994231061,False,-0.328612747941223,0.5,425108,0.0,0.2,8,0,0,3,7,5.5085470085470085,3,6,4,78.0,9.0,6,3,4,686,1.0979438703507185,377.2139771729708
99,4,0,0,0,10.0,20,10.0,27.56439664700519,38,28.763157894736842,27.004943580584833,0,,18.146312905547827,0,,49.0,8,49.0,10,2.379000000000001,64484,15,10,1.0,425.6439664700519,False,0.3665840476370881,8,2.953000000000001,63359,6,10,1.0,335.6439664700519,False,0.34187026283712185,0,6.104000000000001,35723,551,325,1.0,23964.589216189932,False,-0.3881269449747972,0,2.1980000000000004,65872,89,336,1.0,11526.892344659966,False,-0.08119633978490655,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,8.632000000000001,62200,2940,0,0.0,53350.15994231061,False,-0.3295331067302723,0.5,424372,0.0,0.2,9,0,0,1,5,4.888888888888889,1,2,4,21.0,6.0,2,2,4,751,0.9283605189993978,378.14233769197017
100,4,0,0,0,10.0,20,10.0,27.56439664700519,0,,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,0,2.3690000000000007,64364,17,20,1.0,721.2879329401038,False,0.36717172841177076,0,2.9450000000000007,63279,4,20,1.0,591.2879329401038,False,0.34288040147163307,0,6.104000000000002,35723,541,335,1.0,23958.994685525726,False,-0.38816282298998456,0,2.1980000000000004,65872,79,346,1.0,11521.297813995763,False,-0.08123221780009382,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,8.734,61991,2940,0,0.0,53350.15994231061,False,-0.33110978695085663,0.5,423963,0.0,0.2,6,0,0,1,4,4.0,2,3,8,39.0,3.0,3,1,8,200,0.901026513427496,379.04336420539767
101,8,0,0,0,10.0,20,10.0,27.759885481875184,43,29.0,27.004943580584833,0,,18.146312905547827,0,,49.0,9,49.0,13,2.499000000000001,64874,17,10,1.0,447.5988548187518,False,0.3750538512823576,0,2.9450000000000007,63469,4,20,1.0,595.1977096375036,False,0.34693504403740344,0,6.104000000000002,34940,558,345,1.0,24806.72163418812,False,-0.39276914530572227,0,2.1980000000000004,65408,85,356,1.0,11973.35018064759,False,-0.08428449464736168,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,8.813,61857,2940,0,0.0,53350.15994231061,False,-0.3321206728339107,0.5,423282,0.0,0.2,10,0,0,1,6,5.090909090909091,3,4,5,72.0,27.0,4,4,5,780,1.0389668056741357,380.0823310110718
102,5,0,0,0,10.0,20,10.0,27.708843463253796,12,26.5,27.004943580584833,0,,18.146312905547827,0,,49.0,6,49.0,0,2.4860000000000007,64784,16,20,1.0,714.1768692650759,False,0.37596824034963755,0,2.9450000000000007,63677,5,18,1.0,548.7591823385683,False,0.3508381477582123,0,6.104000000000002,34622,560,355,1.0,25103.70731052974,False,-0.39494326173890065,0,2.1980000000000004,65408,75,366,1.0,11961.972610238083,False,-0.08435745959624646,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,6,8.864,61783,2940,0,0.0,53350.15994231061,False,-0.3326789232469406,0.5,423008,0.0,0.2,9,0,0,0,2,2.0,2,2,10,36.0,23.0,2,3,10,518,0.8783901650458574,380.96072117611766
103,10,0,0,0,10.0,20,10.0,27.721385221072946,12,28.0,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,7,49.0,0,2.4860000000000007,64684,16,30,1.0,991.6415566321884,False,0.37678637950057225,0,2.945000000000001,63913,5,16,1.0,493.54216353716714,False,0.3552399789144645,0,6.104000000000001,34286,562,365,1.0,25436.22290115646,False,-0.3971203928561394,0,2.1980000000000004,65408,65,376,1.0,11955.74882566964,False,-0.08439737304934435,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,8.928,61685,2940,0,0.0,53350.15994231061,False,-0.33341822784798014,0.5,422710,0.0,0.2,8,0,0,3,3,3.0,3,6,16,93.0,57.0,6,4,16,536,1.1040973709896207,382.0648185471073
