index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,18,0,0,0,10.0,20,10.0,29.88704465703379,47,31.0,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.7570000000000003,63534,13,40,1.0,1325.4817862813516,False,0.30656451526724215,19,1.812,64543,8,10,1.0,378.8704465703379,False,0.31746723701072915,0,4.529000000000001,25319.0,1096,394,1.0,45810.53021007581,False,-0.4073968676034026,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000005,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,7.0950000000000015,103550,1426,0,0.0,31754.908119569645,False,-0.22373590949707295,10,7.005000000000003,106902,1297,0,0.0,28882.26916625654,False,-0.2112842164516619,0.375,445495,0.0,0.2,11,0,0,4,13,12.266666666666666,18,22,15,75.0,83.0,5,13,15,727,3.4417807330028154,398.3303022061591
80,15,0,0,0,10.0,20,10.0,29.79970038765341,28,29.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,1.7570000000000001,64286,9,22,1.0,745.593408528375,False,0.3159685086551917,0,1.7930000000000004,64403,12,20,1.0,715.9940077530682,False,0.3180485408042604,0,4.529000000000001,24507.0,1114,404,1.0,46582.523651771226,False,-0.4126318022796907,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,13,7.215000000000002,103186,1426,0,0.0,31754.908119569645,False,-0.2261018657268827,7,7.065000000000001,106767,1297,0,0.0,28882.26916625654,False,-0.21216170021821223,0.375,444796,0.0,0.2,12,0,0,4,10,10.0,20,24,16,75.0,73.0,5,10,16,1012,3.736992844962515,402.0672950511216
81,16,0,0,0,10.0,20,10.0,29.85825084662332,14,30.928571428571427,33.13281539585478,0,,22.268519017931027,0,,61.999999999999986,20,62.0,0,1.7570000000000001,64579,10,19,1.0,667.306766085843,False,0.3211351280791899,0,1.7930000000000004,64343,11,29,1.0,975.8892745520764,False,0.3194721503902804,0,4.529000000000001,24074.0,1118,414,1.0,47098.51002040875,False,-0.41478237081479563,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,12,7.322000000000002,102863,1426,0,0.0,31754.908119569645,False,-0.22820132688685124,8,7.138000000000001,106602,1297,0,0.0,28882.26916625654,False,-0.21323418037732927,0.375,444108,0.0,0.2,12,0,0,4,10,10.0,17,21,24,75.0,93.0,5,11,24,633,4.298335102037527,406.36563015315915
82,24,0,0,0,10.0,20,10.0,29.937012713560975,18,31.0,33.13281539585478,0,,22.268519017931027,0,,61.999999999999986,20,62.0,0,1.7570000000000001,65007,13,11,1.0,459.3071398491707,False,0.3277293436301662,0,1.7930000000000004,64273,8,39,1.0,1247.5434958288781,False,0.32081189701458135,0,4.529000000000002,23516.0,1126,424,1.0,47757.39004331208,False,-0.41759102668252657,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,12,7.4300000000000015,102545,1426,0,0.0,31754.908119569645,False,-0.23026828864805865,8,7.210000000000002,106437,1297,0,0.0,28882.26916625654,False,-0.21430666053644634,0.375,443425,0.0,0.2,12,0,0,3,10,10.0,24,27,16,129.0,93.0,8,16,16,758,4.032869827991817,410.39849998115096
83,16,0,0,0,10.0,20,10.0,30.00876809583529,17,31.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,1.7570000000000003,64897,14,21,1.0,770.1841300125411,False,0.3286541308463848,0,1.7930000000000004,64710,7,32,1.0,1030.2805790667294,False,0.327495019528908,0,4.529000000000001,22989.0,1133,434,1.0,48379.576134382354,False,-0.4202441959375355,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,7.5180000000000025,102313,1426,0,0.0,31754.908119569645,False,-0.23177626075057475,10,7.302000000000002,106202,1297,0,0.0,28882.26916625654,False,-0.21583413227821913,0.375,442758,0.0,0.2,11,0,0,3,10,10.0,22,25,21,93.0,90.0,6,10,21,727,4.124096602026839,414.5225965831778
84,21,0,0,0,10.0,20,10.0,29.950083414104682,14,29.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,1.7570000000000001,64797,14,31,1.0,1068.4525858372451,False,0.32965413548497224,0,1.7930000000000004,65016,7,28,1.0,908.6023355949311,False,0.3324846576260322,0,4.529000000000001,22583.0,1137,444,1.0,48764.21487759655,False,-0.4228700070192035,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,12,7.628000000000002,101998,1426,0,0.0,31754.908119569645,False,-0.2338237228725255,8,7.372000000000002,106043,1297,0,0.0,28882.26916625654,False,-0.21686761315882283,0.375,442084,0.0,0.2,12,0,0,7,10,10.0,21,28,20,117.0,66.0,9,12,20,606,3.8003722230205312,418.32296880619833
85,20,0,0,0,10.0,20,10.0,30.02649349333479,17,31.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,1.7570000000000001,64707,13,41,1.0,1361.0862332267263,False,0.33080032394295933,0,1.7930000000000004,65433,8,21,1.0,710.5563633600306,False,0.33895628651605836,0,4.529000000000001,22056.0,1144,454,1.0,49392.606746093064,False,-0.42548504647447644,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,7.6960000000000015,101839,1426,0,0.0,31754.908119569645,False,-0.2348572037531292,12,7.484000000000003,105720,1297,0,0.0,28882.26916625654,False,-0.21896707431879137,0.375,441402,0.0,0.2,11,0,0,5,10,10.0,19,24,21,75.0,72.0,5,15,21,727,3.878958165005315,422.20192697120365
86,21,0,0,0,10.0,20,10.0,30.035233003130177,33,30.09090909090909,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,1.7570000000000001,65012,16,36,1.0,1241.2683881126864,False,0.3357885414184952,0,1.7930000000000004,65921,5,13,1.0,440.4580290406923,False,0.3461397202450512,0,4.529000000000002,21063.0,1167,464,1.0,50424.74325832953,False,-0.431345814798226,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000004,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,7.768000000000002,101680,1426,0,0.0,31754.908119569645,False,-0.23589068463373292,12,7.592000000000002,105420,1297,0,0.0,28882.26916625654,False,-0.22091703824445874,0.375,440743,0.0,0.2,11,0,0,6,8,8.0,19,25,18,93.0,88.0,6,15,18,1193,4.0574585210415535,426.2593854922452
87,18,0,0,0,10.0,20,10.0,30.035233003130177,0,,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,1.7570000000000003,64902,17,46,1.0,1551.6207181439881,False,0.3367079895606301,0,1.7930000000000004,65831,4,23,1.0,730.8103590719941,False,0.3472626934411202,0,4.529000000000001,21063.0,1157,474,1.0,50455.71908225678,False,-0.43115549183272434,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000005,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,12,7.880000000000002,101350,1426,0,0.0,31754.908119569645,False,-0.23803564495196702,8,7.660000000000002,105288,1297,0,0.0,28882.26916625654,False,-0.2217750223717524,0.375,440081,0.0,0.2,9,0,0,4,9,9.0,20,24,22,90.0,114.0,5,13,22,200,3.4814087330014445,429.74079422524665
88,22,0,0,0,10.0,20,10.0,30.048815963174288,62,30.096774193548388,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,16,1.9170000000000003,66256,17,10,1.0,470.48815963174286,False,0.3532634037492547,0,1.7930000000000004,65731,4,33,1.0,1031.6109267847514,False,0.34828846549013665,0,4.529000000000001,19197.0,1209,484,1.0,52365.30115107143,False,-0.44235286904732646,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,8,7.948000000000001,101185,1426,0,0.0,31754.908119569645,False,-0.2391081251110841,12,7.772000000000002,104961,1297,0,0.0,28882.26916625654,False,-0.22390048305072982,0.375,438977,0.0,0.2,11,0,0,5,13,12.142857142857142,22,27,21,111.0,105.0,7,15,21,1254,4.490282296959776,434.2310765222064
89,21,0,0,0,10.0,20,10.0,30.18432299728166,42,31.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,20,2.1010000000000004,66521,18,10,1.0,481.84322997281663,False,0.35877236974368887,0,1.7930000000000004,66013,3,31,1.0,965.7140129157315,False,0.35335728836361513,0,4.529000000000001,17895.0,1241,494,1.0,53826.3556451788,False,-0.44937540309191293,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,6,8.000000000000002,101080,1426,0,0.0,31754.908119569645,False,-0.23979061248506767,14,7.900000000000001,104545,1297,0,0.0,28882.26916625654,False,-0.22660443302765526,0.375,437701,0.0,0.2,10,0,0,8,12,11.333333333333332,20,28,22,117.0,95.0,9,12,22,572,4.3505684940028,438.5816450162092
90,22,0,0,0,10.0,20,10.0,30.086084783431748,24,29.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,2.0810000000000004,66431,17,20,1.0,771.721695668635,False,0.35989052077653605,0,1.7930000000000004,66599,4,17,1.0,551.4634413183397,False,0.3610683380278253,0,4.529000000000002,17199.0,1255,504,1.0,54456.975362717654,False,-0.4540535079769612,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,5,8.044000000000002,101002,1426,0,0.0,31754.908119569645,False,-0.2402976031057412,15,8.036,104080,1297,0,0.0,28882.26916625654,False,-0.22962687711243968,0.375,436958,0.0,0.2,12,0,0,8,9,9.0,17,25,26,147.0,84.0,9,13,26,896,4.248917587974574,442.8305626041838
91,26,0,0,0,10.0,20,10.0,30.13271285851564,14,31.0,33.13281539585478,0,,22.268519017931027,0,,61.99999999999999,20,62.0,0,2.0810000000000004,66321,18,30,1.0,1083.981385755469,False,0.36082937869657944,0,1.7930000000000004,66943,3,13,1.0,421.7252671607033,False,0.36674935143852233,0,4.529000000000001,16765.0,1259,514,1.0,54967.35260234054,False,-0.45625082884389606,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,8.129000000000001,100810,1426,0,0.0,31754.908119569645,False,-0.2415455800181683,11,8.131000000000002,103848,1297,0,0.0,28882.26916625654,False,-0.23113484921495578,0.375,436334,0.0,0.2,11,0,0,3,8,8.0,21,24,22,144.0,124.0,8,18,22,634,4.566827529983129,447.3973901341669
92,22,0,0,0,10.0,20,10.0,30.148293376199433,28,30.285714285714285,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,2.081000000000001,66769,19,22,1.0,853.2624542763875,False,0.36759944696418345,0,1.7930000000000004,67143,2,13,1.0,411.92781389059263,False,0.37072015115694423,0,4.529000000000001,15917.0,1277,524,1.0,55860.96590883458,False,-0.46118088705141147,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,8.21,100621,1426,0,0.0,31754.908119569645,False,-0.24277405729133875,11,8.23,103597,1297,0,0.0,28882.26916625654,False,-0.23276631903276415,0.375,435694,0.0,0.2,12,0,0,5,9,9.0,17,22,24,111.0,118.0,7,15,24,1048,4.175902856979519,451.57329299114645
93,24,0,0,0,10.0,20,10.0,30.148293376199433,0,,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,2.0810000000000004,66659,20,32,1.0,1164.7453880383819,False,0.36853040041558155,0,1.7930000000000004,67053,1,23,1.0,703.4107476525869,False,0.37185462966227645,0,4.529000000000001,15917.0,1267,534,1.0,55890.811129031135,False,-0.46099751078909806,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,9,8.291,100420,1426,0,0.0,31754.908119569645,False,-0.24408053312153588,11,8.329,103327,1297,0,0.0,28882.26916625654,False,-0.2345212865658648,0.375,435023,0.0,0.2,9,0,0,5,11,11.0,24,29,25,162.0,105.0,9,15,25,200,4.252855437982362,455.8261484291288
94,25,0,0,0,10.0,20,10.0,29.729674930020423,20,24.55,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,2.0810000000000004,66579,18,42,1.0,1428.6463470608578,False,0.3695877228300246,0,1.7930000000000004,67424,3,13,1.0,416.4857740902655,False,0.3764855881272668,0,4.529000000000002,15426.0,1277,544,1.0,55989.04646098108,False,-0.4664275749844485,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000004,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,12,8.402000000000001,100115,1426,0,0.0,31754.908119569645,False,-0.24606299644596438,8,8.398,103168,1297,0,0.0,28882.26916625654,False,-0.2355547674464685,0.375,434359,0.0,0.2,13,0,0,5,9,9.0,21,26,24,144.0,107.0,8,17,24,691,4.818458311026916,460.6446067401557
95,24,0,0,0,10.0,20,10.0,29.66478723338566,25,29.04,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,2.0810000000000004,66769,18,42,1.0,1425.9210638021978,False,0.37342696568366307,2,1.8130000000000004,67711,3,10,1.0,326.6478723338566,False,0.3814125439851615,0,4.529000000000001,14700.0,1292,554,1.0,56682.484834837815,False,-0.4710883613623148,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000005,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,14,8.530000000000001,99713,1426,0,0.0,31754.908119569645,False,-0.24867594810635868,6,8.450000000000001,103060,1297,0,0.0,28882.26916625654,False,-0.23625675445970876,0.375,433600,0.0,0.2,12,0,0,8,10,9.071428571428571,20,28,25,147.0,104.0,9,15,25,490,4.939547640969977,465.5841543811257
96,25,0,0,0,10.0,20,10.0,29.66478723338566,0,,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,2.081000000000001,66659,19,52,1.0,1732.5689361360544,False,0.37430871632816437,0,1.8110000000000002,67621,2,20,1.0,613.2957446677132,False,0.3824978196835969,0,4.529000000000001,14700.0,1282,564,1.0,56717.16511646251,False,-0.47087527731138706,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,8.616000000000001,99482,1426,0,0.0,31754.908119569645,False,-0.25017742032912255,10,8.544,102828,1297,0,0.0,28882.26916625654,False,-0.23776472656222486,0.375,432937,0.0,0.2,11,0,0,8,10,10.0,23,31,19,216.0,69.0,12,13,19,200,4.271478348993696,469.8556327301194
97,19,0,0,0,10.0,20,10.0,29.609879265316003,74,29.43243243243243,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,2.0810000000000004,67867,19,18,1.0,722.9778267756881,False,0.3886206885942086,10,1.9110000000000003,68151,2,10,1.0,316.09879265316005,False,0.39026029625771513,0,4.529000000000001,12522.0,1346,574,1.0,58873.13352833598,False,-0.4843928043038206,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,14,8.746,99078,1426,0,0.0,31754.908119569645,False,-0.2528033717490213,6,8.594000000000001,102729,1297,0,0.0,28882.26916625654,False,-0.2384082146576951,0.375,431994,0.0,0.2,13,0,0,7,10,9.666666666666666,20,27,21,126.0,78.0,7,12,21,1943,3.9889026589808054,473.8445353891002
98,21,0,0,0,10.0,20,10.0,29.671173702205174,13,31.0,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,2.0810000000000004,68160,20,15,1.0,645.0676055330775,False,0.3937911385754578,0,1.9010000000000002,68061,1,20,1.0,603.4234740441035,False,0.39135245933614304,0,4.529000000000002,12119.0,1349,584,1.0,59375.97751545397,False,-0.4862554682806323,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,8.832,98835,1426,0,0.0,31754.908119569645,False,-0.2543828425288119,10,8.688,102488,1297,0,0.0,28882.26916625654,False,-0.23997468567798122,0.375,431310,0.0,0.2,11,0,0,10,12,12.0,18,28,23,153.0,90.0,11,10,23,603,4.623093748989049,478.46762913808925
99,23,0,0,0,10.0,20,10.0,29.671173702205174,0,,33.13281539585478,0,,22.268519017931027,0,,62.000000000000014,20,62.0,0,2.0810000000000004,68110,15,25,1.0,891.7793425551293,False,0.39528411428496685,0,1.9010000000000005,67911,6,30,1.0,950.1352110661552,False,0.3918278097759817,0,4.529000000000001,12119.0,1339,594,1.0,59410.59393239046,False,-0.4860427766298189,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,8.922,98604,1426,0,0.0,31754.908119569645,False,-0.25588431475157575,10,8.778,102269,1297,0,0.0,28882.26916625654,False,-0.24139815934371842,0.375,430660,0.0,0.2,9,0,0,5,7,7.0,19,24,24,126.0,88.0,7,16,24,200,4.411617586971261,482.8792467250605
100,24,0,0,0,10.0,20,10.0,29.786325952668097,26,30.96153846153846,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,2.081000000000001,68525,13,19,1.0,695.9401931006938,False,0.40173749535047715,0,1.9010000000000002,68101,8,30,1.0,973.5897785800429,False,0.3959334654066434,0,4.529000000000001,11314.0,1355,604,1.0,60372.692164961554,False,-0.4900236420305396,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,11,9.022,98328,1426,0,0.0,31754.908119569645,False,-0.2576782815631897,9,8.858000000000002,102077,1297,0,0.0,28882.26916625654,False,-0.24264613625614553,0.375,429992,0.0,0.2,13,0,0,6,10,10.0,20,26,20,144.0,102.0,8,16,20,1005,7.938051389995962,490.8172981150565
101,20,0,0,0,10.0,20,10.0,29.689091005186526,37,29.0,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,2.0810000000000004,68415,14,29,1.0,1000.9836391504093,False,0.402602918947678,7,1.9710000000000003,68916,7,10,1.0,366.89091005186526,False,0.4063468363053271,0,4.529000000000001,10241.0,1382,614,1.0,61373.872422222616,False,-0.49705769184030735,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,7,9.081000000000001,98193,1426,0,0.0,31754.908119569645,False,-0.25855576532974006,13,8.979000000000003,101716,1297,0,0.0,28882.26916625654,False,-0.2449925928466986,0.375,429128,0.0,0.2,10,0,0,8,11,10.411764705882353,21,29,22,132.0,93.0,9,11,22,780,4.609586439968552,495.426884555025
102,22,0,0,0,10.0,20,10.0,29.873200017709596,44,31.0,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,2.0810000000000004,68295,16,39,1.0,1325.0548006906743,False,0.40345844833201727,34,2.3040000000000007,69029,5,10,1.0,348.732000177096,False,0.40846187975920023,0,4.529000000000002,8877.0,1416,624,1.0,62975.32803209017,False,-0.503979453456811,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.961999999999998,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000004,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,9.174000000000001,97958,1426,0,0.0,31754.908119569645,False,-0.2600832370715128,10,9.066,101497,1297,0,0.0,28882.26916625654,False,-0.24641606651243578,0.375,427303,0.0,0.2,8,0,0,7,12,11.333333333333332,23,30,22,147.0,113.0,9,13,22,200,4.165932274016086,499.5928168290411
103,22,0,0,0,10.0,20,10.0,29.895679071897124,32,30.09375,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,2.0810000000000004,69168,15,17,1.0,658.226544222251,False,0.41444037269734035,0,2.2700000000000005,68919,6,20,1.0,657.9135814379425,False,0.40936941406600275,0,4.529000000000001,7914.0,1438,634,1.0,63996.19146635999,False,-0.5095408317684359,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000005,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,10,9.264000000000001,97718,1426,0,0.0,31754.908119569645,False,-0.26164320821204673,10,9.156,101269,1297,0,0.0,28882.26916625654,False,-0.247898039095943,0.375,426635,0.0,0.2,14,0,0,10,10,10.0,20,30,28,165.0,125.0,10,12,28,1163,4.7056826779735275,504.29849950701464
104,28,0,0,0,10.0,20,10.0,29.895679071897124,0,,33.13281539585478,0,,22.268519017931027,0,,62.0,20,62.0,0,2.081000000000001,69098,12,27,1.0,927.1833349412224,False,0.415752669586653,0,2.2700000000000005,68789,9,30,1.0,986.8703721569137,False,0.4100711357935127,0,4.529000000000001,7914.0,1428,644,1.0,64028.56282959957,False,-0.509341934271357,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,7,9.324000000000002,97592,1426,0,0.0,31754.908119569645,False,-0.262462193060827,13,9.276000000000002,100902,1297,0,0.0,28882.26916625654,False,-0.2502834949650094,0.375,425942,0.0,0.2,11,0,0,5,10,10.0,27,32,21,168.0,125.0,11,17,21,200,4.464717000024393,508.76321650703903
105,21,0,0,0,10.0,20,10.0,29.856284190503676,13,29.0,33.13281539585478,0,,22.268519017931027,0,,62.00000000000001,20,62.0,0,2.0810000000000004,68998,12,37,1.0,1224.682515048636,False,0.41674484588114774,0,2.2700000000000005,69066,9,27,1.0,896.1196731435992,False,0.41478527774192625,0,4.529000000000001,7537.0,1431,654,1.0,64393.20394549979,False,-0.5117342495699043,0,0.2,81647,0,0,0.0,0.0,False,0.0033178908045270778,0,12.962000000000002,-87218.0,450,0,0.0,14909.76692813465,True,-1.6991735465361115,0,11.945000000000002,-82650.0,420,0,0.0,13915.782466259006,True,-1.66348862017558,6,9.377,97505,1426,0,0.0,31754.908119569645,False,-0.26302768259927056,14,9.403000000000002,100483,1297,0,0.0,28882.26916625654,False,-0.2530069445811915,0.375,425236,0.0,0.2,11,0,0,6,9,9.0,20,26,21,111.0,99.0,7,14,21,577,3.9198539499775507,512.6830704570166
