index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,40,0,0,0,10.0,11,10.0,34.94911970903641,19,30.68421052631579,38.347294625441215,19,59.0,62.63760601804698,10,95.7,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,9,3.638000000000001,76198,7,10,1.0,419.4911970903641,False,0.36737854289706656,0,1.8830000000000005,93241,25,31,1.0,2062.4941261145877,False,0.0159851605584422,0,11.342000000000002,20455.0,568,0,0.0,19851.09999473268,False,-0.6725845736308578,0,0.4700000000000001,122902,216,171,1.0,18994.046268181337,False,0.06300198418404102,0,0.2,117845,288,197,1.0,23383.629237682326,False,0.04002195563974214,12,6.737000000000002,107201,509,0,0.0,31882.541463185913,False,-0.21516442918769066,8,7.363000000000001,112133,643,0,0.0,40275.98066960421,False,-0.15698340151940635,0.5,706672,0.0,0.0,6,0,0,8,7,6.285714285714286,13,21,39,192.0,216.0,15,25,39,2188,2.0228443639352918,227.7337982999161
80,39,0,0,0,10.0,11,10.0,34.94911970903641,0,,36.11780114466605,31,20.0,64.22397874817614,29,70.51724137931035,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.6290000000000013,76088,8,20,1.0,778.9823941807282,False,0.36862669691816896,0,1.8830000000000005,93461,15,30,1.0,1607.7708299755277,False,0.015905823050014107,20,11.542000000000002,19651.0,568,0,0.0,19851.09999473268,False,-0.6812493938142847,0,0.4700000000000001,122907,224,176,1.0,19393.807716084197,False,0.06464692544513206,0,0.2,119265,291,183,1.0,22263.268244014056,False,0.046925253083106105,10,6.825000000000001,107003,509,0,0.0,32690.005182821653,False,-0.21385321671227372,10,7.455000000000002,109886,672,0,0.0,43158.51371877437,False,-0.16211866732490865,0.5,704958,0.0,0.0,8,0,0,11,11,11.0,15,26,34,331.0,192.0,20,19,34,2375,1.9995656851679087,229.733363985084
81,34,0,0,0,10.0,9,10.0,34.94911970903641,0,,36.17060346849436,11,37.27272727272727,63.07592020084276,11,49.54545454545455,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.6290000000000013,75998,7,30,1.0,1118.4735912710923,False,0.37005380904517876,0,1.8830000000000005,93791,5,33,1.0,1368.375513005496,False,0.018172280728348766,4,11.562000000000005,19543.0,568,0,0.0,19851.09999473268,False,-0.6824133248837002,0,0.4700000000000001,123251,216,182,1.0,19292.667825748165,False,0.06700280937178107,0,0.2,119056,290,186,1.0,22221.596163220118,False,0.045079951197974026,14,6.955000000000002,106266,513,0,0.0,32357.947063032334,False,-0.2196085866877658,6,7.505000000000002,109635,679,0,0.0,42828.54981637224,False,-0.16476988879564244,0.5,704237,0.0,0.0,7,0,0,13,8,8.0,12,25,24,294.0,124.0,19,15,24,965,1.8291592979803681,231.56252328306437
82,24,0,0,0,10.0,10,10.0,34.94911970903641,0,,36.17060346849436,0,,64.82415717827072,13,81.84615384615384,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,3.6290000000000013,75898,7,40,1.0,1467.9647883614564,False,0.37139144211923486,0,1.8830000000000005,93791,0,38,0.5,1374.4829318027857,False,0.01820519098062689,0,11.558000000000003,19543.0,568,0,0.0,19851.09999473268,False,-0.6824133248837002,0,0.4700000000000001,123731,206,187,1.0,19573.261706846464,False,0.07198303402131831,0,0.2,119640,280,188,1.0,22314.71052069332,False,0.050142552992699166,10,7.041000000000002,105595,518,0,0.0,33578.91341834424,False,-0.21999428490922926,10,7.599000000000001,108847,687,0,0.0,44534.19598147199,False,-0.16435674503361342,0.4375,703742,0.0,0.0,5,0,0,8,6,6.0,6,14,19,220.0,93.0,14,10,19,1164,1.5267708683386445,233.089294151403
83,19,0,0,0,10.0,10,10.0,34.96297019221165,43,35.02325581395349,36.17060346849436,0,,66.11359344077003,9,84.11111111111111,58.00000000000001,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,3,3.659000000000001,77217,7,10,1.0,419.6297019221165,False,0.3856156132171489,0,1.8830000000000007,93301,4,48,1.0,1876.040847256576,False,0.0156270724291488,0,11.558000000000003,18527.0,597,0,0.0,20872.893204750355,False,-0.6878568946494178,0,0.4700000000000001,124023,196,193,1.0,19849.361813893513,False,0.07543580919573167,0,0.2,120105,270,193,1.0,22525.986470562093,False,0.054724076974123716,7,7.101000000000003,105017,523,0,0.0,34577.40936952273,False,-0.22049620345973048,13,7.719000000000003,108230,691,0,0.0,45684.49306757209,False,-0.16462348132091348,0.5,703117,0.0,0.0,8,0,0,7,7,6.214285714285714,4,11,18,170.0,68.0,11,8,18,1873,1.3631865652278066,234.45248071663082
84,18,0,0,0,10.0,10,10.0,34.01927703988959,25,26.2,35.599839917961255,46,32.91304347826087,66.87699915082219,4,90.0,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,15,3.806000000000001,77337,7,10,1.0,410.19277039889585,False,0.38767866971848897,0,1.8830000000000007,93316,0,53,0.9,1886.7915156519466,False,0.015846660248800746,42,11.978000000000003,16347.0,617,0,0.0,20989.893933611875,False,-0.7107205922382401,0,0.4700000000000001,123595,211,199,1.0,20820.08905370344,False,0.07589636880059498,0,0.2,119379,281,203,1.0,23579.58584456402,False,0.05312474245521557,7,7.1640000000000015,104544,527,0,0.0,35244.178552483296,False,-0.2213860290101997,13,7.836000000000002,107912,691,0,0.0,46212.00641321813,False,-0.16496919601656407,0.4875,699127,0.0,0.0,7,0,0,4,11,11.0,4,8,27,128.0,98.0,8,10,27,670,1.338787266984582,235.7912679836154
85,27,0,0,0,10.000000000000002,10,10.0,34.23130450804503,16,37.0,35.80601367389199,14,39.285714285714285,69.33833552096247,17,85.6470588235294,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,6,3.8510000000000013,77655,7,10,1.0,412.31304508045025,False,0.3933885095033954,0,1.8830000000000007,93636,0,46,0.0,1647.0766289990315,False,0.018003624508287772,7,12.006000000000004,15650.0,633,0,0.0,21668.415753592504,False,-0.7145759963271913,0,0.4700000000000001,123501,206,208,1.0,21798.412605181944,False,0.07906903383800308,0,0.2,120379,280,197,1.0,23685.335926319363,False,0.06157803939848158,12,7.277000000000002,102827,544,0,0.0,37720.05452340359,False,-0.22443928527551088,8,7.903000000000002,107788,691,0,0.0,47912.78984498507,False,-0.1603396073823627,0.375,698133,0.0,0.0,7,0,0,14,8,7.375,4,18,29,293.0,99.0,18,9,29,1876,1.758718041703105,237.5499860253185
86,29,0,0,0,10.000000000000002,11,10.0,34.60922219369576,32,37.0,36.18673144153868,12,43.333333333333336,70.54450870642837,6,94.0,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,22,4.065,77979,8,10,1.0,426.09222193695757,False,0.39931004690435556,0,1.8830000000000007,93926,0,41,0.0,1483.655989103086,False,0.020248391453206078,7,12.069,14361.0,665,0,0.0,23015.13275880768,False,-0.7212108506460482,0,0.4700000000000001,123545,208,212,1.0,22482.27598560286,False,0.08216759259426935,0,0.2,120379,270,207,1.0,24373.130791446118,False,0.06433911455234013,13,7.395000000000001,101941,550,0,0.0,38799.47978853561,False,-0.22664631493373052,7,7.965000000000002,107675,691,0,0.0,48746.25551614201,False,-0.15840379499260046,0.375,696503,0.0,0.0,6,0,0,13,10,9.375,6,19,29,285.0,75.0,19,10,29,964,2.0460131652653217,239.59599919058383
87,29,0,0,0,10.000000000000002,10,10.0,34.60922219369576,0,,36.260066912730075,9,38.0,69.28670110400608,17,61.11764705882353,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.043000000000001,77879,8,20,1.0,772.1844438739151,False,0.4006172662706375,0,1.8830000000000005,94268,0,32,0.0,1160.3221412073624,False,0.022191866175987326,0,12.062000000000001,14361.0,665,0,0.0,23015.13275880768,False,-0.7212108506460482,0,0.4700000000000001,124137,198,214,1.0,22006.847284977855,False,0.08501207240741958,0,0.2,120484,269,208,1.0,24165.591829157653,False,0.06434899411152638,7,7.452000000000002,101286,560,0,0.0,38800.552618243404,False,-0.23081747645586603,13,8.088000000000001,106857,698,0,0.0,48362.11737059625,False,-0.16484137432729906,0.375,695969,0.0,0.0,8,0,0,12,6,6.0,6,18,27,257.0,102.0,18,11,27,1481,1.9821063447743654,241.5781055353582
88,27,0,0,0,10.000000000000002,11,10.0,34.6351594423161,15,35.0,35.37954096670308,22,27.363636363636363,70.48237126473802,6,93.33333333333333,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.043000000000001,78294,9,15,1.0,609.5273916347415,False,0.4065885877667347,0,1.8830000000000005,93923,5,33,1.0,1340.7006491127822,False,0.019445735211678018,13,12.192000000000002,14130.0,665,0,0.0,23032.381029140208,False,-0.7236074263698272,0,0.4700000000000001,124597,193,218,1.0,22193.408342286584,False,0.08945423735582968,0,0.2,119982,276,218,1.0,25129.91024252294,False,0.06418969684357918,8,7.525000000000001,100604,566,0,0.0,39893.02213584172,False,-0.23168276333048107,12,8.195000000000002,106599,698,0,0.0,49196.69514278714,False,-0.16382616173539175,0.5,694826,0.0,0.0,8,0,0,10,7,7.0,5,15,28,255.0,94.0,15,12,28,1375,1.7366381930187345,243.31474372837692
89,28,0,0,0,10.0,11,10.0,34.317244936716754,21,31.238095238095237,34.109962522734136,18,20.0,70.67526344782098,6,74.16666666666667,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,6,4.1030000000000015,78661,10,10,1.0,443.17244936716753,False,0.41166782198470964,0,1.8830000000000005,94002,1,34,1.0,1194.0559707096775,False,0.019506924154316155,9,12.269000000000002,13310.0,680,0,0.0,23335.726556967395,False,-0.730810082245916,0,0.4700000000000001,124417,196,227,1.0,22728.83745711125,False,0.09015847781292642,0,0.2,120247,271,223,1.0,25004.38359252503,False,0.06581340963021481,9,7.607000000000002,100347,567,0,0.0,40072.8743749145,False,-0.23274759284485058,11,8.293000000000001,106017,703,0,0.0,49684.71020381815,False,-0.16598032464908619,0.5,693698,0.0,0.0,8,0,0,7,10,10.0,9,16,28,259.0,74.0,16,12,28,1290,1.6375314062461257,244.95227513462305
90,28,0,0,0,10.000000000000002,12,10.0,33.88818067305391,21,29.761904761904763,33.9676138676227,2,20.0,71.92434518210808,11,83.63636363636364,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,11,4.207000000000002,78812,12,10,1.0,458.8818067305391,False,0.41451065522584984,0,1.8830000000000005,93937,0,40,0.6,1358.704554704908,False,0.019693630466461113,2,12.280000000000005,12700.0,696,0,0.0,23586.173748445523,False,-0.7360345851962758,0,0.4700000000000001,125202,188,227,1.0,22712.7377634516,False,0.09639643588000027,0,0.2,120342,261,232,1.0,25551.995301698604,False,0.06877446890334409,11,7.708000000000001,99595,573,0,0.0,41212.64978934793,False,-0.23390826825232336,9,8.372000000000002,105485,708,0,0.0,50922.436388932525,False,-0.1654267109758559,0.45,692770,0.0,0.0,6,0,0,8,9,8.375,9,17,27,274.0,65.0,17,11,27,1040,1.5475239316001534,246.4997990662232
91,27,0,0,0,10.000000000000002,10,10.0,33.97028687394609,16,35.0,33.9676138676227,0,,73.7667507132854,14,87.28571428571429,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,6,4.256000000000001,79098,12,10,1.0,459.7028687394609,False,0.4196362038398993,0,1.8830000000000007,93377,6,50,1.0,1902.2024146248118,False,0.016587108464499026,0,12.278,12700.0,696,0,0.0,23643.319664266477,False,-0.7357266504420433,0,0.4700000000000001,125202,178,237,1.0,23528.95518748548,False,0.09967304895740532,0,0.2,121564,251,228,1.0,25344.690243402372,False,0.07775342926409202,9,7.787000000000002,98498,583,0,0.0,43006.01566584539,False,-0.2351849700263687,11,8.473,104956,712,0,0.0,52521.92650785921,False,-0.16370114304515176,0.5,692092,0.0,0.0,5,0,0,6,7,6.375,5,11,24,159.0,133.0,11,16,24,1322,1.4361327132210135,247.93593177944422
92,24,0,0,0,10.0,10,10.0,34.397394704363386,32,37.0,33.81277995375205,2,20.0,74.35626494029333,3,95.0,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,22,4.470000000000001,79432,12,10,1.0,463.97394704363387,False,0.4256516217813816,0,1.8830000000000007,92825,12,58,1.0,2373.9099737699794,False,0.013179956534556751,0,12.278000000000004,12108.0,712,0,0.0,24490.94502950673,False,-0.7375392286288961,0,0.4700000000000001,125487,168,244,1.0,23823.475677661918,False,0.10314356926288597,0,0.2,121524,243,238,1.0,25913.29658455156,False,0.07971488448419765,12,7.8980000000000015,97953,586,0,0.0,43572.77125501189,False,-0.23685239431297272,8,8.542000000000002,104832,712,0,0.0,52941.66063748885,False,-0.16315387746016996,0.5,690858,0.0,0.0,5,0,0,5,7,6.375,7,12,25,202.0,87.0,12,12,25,425,2.453726970590651,250.38965875003487
93,25,0,0,0,10.0,12,10.0,34.57541602821491,15,37.0,34.169742687579266,12,39.0,74.28994338213704,5,73.0,58.0,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,5,4.498,79722,14,10,1.0,485.7541602821491,False,0.4310362941380675,0,1.8830000000000007,92658,17,60,1.0,2637.9666337344092,False,0.012803061967121155,4,12.318000000000003,12000.0,712,0,0.0,24617.696212089017,False,-0.7380201521080677,0,0.4700000000000001,125059,168,254,1.0,24610.162390576126,False,0.10286531886511718,0,0.2,121849,235,243,1.0,26082.34577344043,False,0.08300286536322354,9,7.976000000000002,97779,586,0,0.0,43533.9068219323,False,-0.23808521617974182,11,8.644,104249,717,0,0.0,53265.88940499226,False,-0.16583635197450558,0.5,690013,0.0,0.0,6,0,0,8,9,8.333333333333332,7,15,21,226.0,64.0,15,10,21,873,1.6895989906042814,252.07925774063915
94,21,0,0,0,9.999999999999998,14,10.0,34.57541602821491,0,,33.99144041645941,2,20.0,71.64120909785181,23,61.04347826086956,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.493000000000002,79582,18,20,1.0,871.5083205642982,False,0.4319825723488635,0,1.8830000000000007,92658,7,70,1.0,2621.428741349663,False,0.01271394638022645,2,12.334,11950.0,712,0,0.0,24617.696212089017,False,-0.738559009084649,0,0.4700000000000001,126068,160,246,1.0,23062.36790470505,False,0.10475290603404623,0,0.2,122204,225,248,1.0,25415.093949970615,False,0.08317447311151413,9,8.057000000000002,96741,596,0,0.0,42698.16062231968,False,-0.24736408515404623,11,8.743000000000002,103493,730,0,0.0,52298.08264143182,False,-0.1737387584561324,0.5,689393,0.0,0.0,8,0,0,7,7,7.0,4,11,24,175.0,45.0,11,10,24,1544,1.373407168313861,253.452664908953
95,24,0,0,0,9.999999999999996,12,10.0,34.757232871608174,16,37.0,33.99144041645941,0,,69.10393755362352,16,52.6875,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.493000000000001,80054,20,14,1.0,686.6012602025144,False,0.4387748640831305,0,1.8830000000000005,92066,13,80,1.0,3171.159260647659,False,0.009296141033137886,0,12.332000000000003,11950.0,712,0,0.0,24747.14980458502,False,-0.7378614393700491,0,0.4700000000000001,126687,150,248,1.0,22236.492575767545,False,0.10640733418880294,0,0.2,122428,215,250,1.0,24584.144077944657,False,0.08163716390722223,10,8.148000000000001,96051,607,0,0.0,41946.090095049476,False,-0.25415835969251677,10,8.832,102946,735,0,0.0,50791.39410191329,False,-0.1820263791987569,0.5,688879,0.0,0.0,7,0,0,12,6,6.0,4,16,25,230.0,46.0,16,8,25,1555,1.6449744366109371,255.09763934556395
96,25,0,0,0,9.999999999999998,13,10.0,34.9399214822498,18,36.888888888888886,36.12711098611743,59,41.30508474576271,69.10393755362352,0,,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,4,4.533000000000001,80467,23,10,1.0,579.399214822498,False,0.4452066001075763,0,1.8830000000000005,93401,3,60,1.0,2272.446423613795,False,0.018840845486069395,29,12.622000000000002,11083.0,730,0,0.0,25506.142682042355,False,-0.7431153332720347,0,0.4700000000000001,125585,169,258,1.0,23934.297645488718,False,0.10437527155520865,0,0.2,121093,235,260,1.0,26456.894845679715,False,0.07843669650298547,10,8.238000000000001,95850,607,0,0.0,41946.090095049476,False,-0.2554394141086491,10,8.922,102742,735,0,0.0,50791.39410191329,False,-0.18332655383005542,0.5,686918,0.0,0.0,7,0,0,5,10,9.125,3,8,28,114.0,111.0,8,17,28,1465,1.6980899525806308,256.7957292981446
97,28,0,0,0,9.999999999999996,12,10.0,34.94487880169859,17,35.0,35.026770374259755,78,32.46153846153846,70.50591856320325,32,75.21875,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,7,4.599000000000001,80739,25,10,1.0,599.4487880169859,False,0.4502536622704144,0,1.8830000000000005,93106,10,55,1.0,2275.9211586012725,False,0.015680313176137623,63,13.223,8141.0,730,0,0.0,25509.761525239974,False,-0.774802177385035,0,0.4700000000000001,125110,194,261,1.0,25197.23819760244,False,0.10563153621620869,0,0.2,121443,268,245,1.0,26661.12450828641,False,0.08206662481648797,9,8.318000000000001,95025,614,0,0.0,43290.6339978068,False,-0.25641281182583137,11,9.022000000000002,100768,760,0,0.0,53584.49810803447,False,-0.18700686381297088,0.5,681029,0.0,0.0,10,0,0,9,12,11.411764705882353,7,16,29,278.0,90.0,16,12,29,2827,1.9015263421460986,258.6972556402907
98,29,0,0,0,9.999999999999996,11,10.0,34.94487880169859,0,,34.899348063920286,2,20.0,72.35842931009711,12,91.75,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.592000000000001,80629,26,20,1.0,958.8975760339717,False,0.4515014368191448,0,1.8830000000000005,93106,0,65,1.0,2268.4576241548184,False,0.015640095400073314,2,13.180000000000001,8091.0,730,0,0.0,25509.761525239974,False,-0.7753410343616163,0,0.4700000000000001,125535,186,266,1.0,25738.620936375006,False,0.11121708578093886,0,0.2,122079,258,248,1.0,26948.922269395516,False,0.08832825755265068,11,8.419,93689,626,0,0.0,45296.37674812079,False,-0.25853597548749924,9,9.101000000000003,100595,760,0,0.0,54992.4062756738,False,-0.18362287837097743,0.5,680421,0.0,0.0,6,0,0,14,7,7.0,5,19,31,318.0,69.0,19,10,31,1211,2.2560957921668887,260.95335143245757
99,31,0,0,0,9.999999999999998,8,10.0,35.10812694136982,16,37.0,34.62378120111699,4,20.0,74.04997440791568,10,95.0,57.99999999999999,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.5920000000000005,81141,24,14,1.0,731.5137771791774,False,0.4586294831437497,0,1.8830000000000007,93106,0,65,0.0,2250.545778072604,False,0.015543576167824924,4,13.218000000000002,7391.0,746,0,0.0,26190.662698261884,False,-0.7792159485593019,0,0.4700000000000001,125495,178,276,1.0,26600.825990383557,False,0.11435716002305692,0,0.2,122989,250,248,1.0,27020.338953442337,False,0.09592113716938447,11,8.518,92513,636,0,0.0,47095.783723434375,False,-0.2602969250760526,9,9.182000000000002,100420,760,0,0.0,56277.98055001592,False,-0.18064148146608736,0.375,679752,0.0,0.0,5,0,0,8,8,8.0,8,16,33,234.0,123.0,16,15,33,1622,1.7731849886476994,262.72653642110527
100,33,0,0,0,10.0,10,10.0,35.11785925703141,2,36.0,34.62378120111699,0,,74.45372901173774,3,90.66666666666667,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.592000000000001,81113,24,22,1.0,1012.5929036546911,False,0.46064346985141735,0,1.8830000000000007,93070,0,66,0.1,2285.1695592737215,False,0.01534217180524482,0,13.214000000000002,7355.0,747,0,0.0,26233.040865002466,False,-0.7793755678744115,0,0.4700000000000001,125575,168,285,1.0,27036.10801013291,False,0.11674685276082646,0,0.2,123181,240,256,1.0,27369.86211527294,False,0.09886578342890102,11,8.617,92009,639,0,0.0,47575.93283850041,False,-0.2619790288253164,9,9.263,100245,760,0,0.0,56584.83404892068,False,-0.18077897653018862,0.3875,679245,0.0,0.0,6,0,0,10,6,6.0,5,15,33,218.0,131.0,15,18,33,444,1.8077522302046418,264.5342886513099
101,33,0,0,0,10.0,10,10.0,35.123174873313076,1,36.0,35.36795059152038,14,45.714285714285715,75.07372808889428,15,79.66666666666667,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,4.592000000000001,81049,24,31,1.0,1328.8184210727054,False,0.46232769395544576,0,1.8830000000000007,93670,0,54,0.0,1909.8693319421006,False,0.019786124066118366,2,13.234000000000004,7269.0,748,0,0.0,26272.13480523818,False,-0.7800917414497507,0,0.4700000000000001,125945,167,285,1.0,27302.460254118774,False,0.12078674069512645,0,0.2,123366,235,261,1.0,27905.711420208696,False,0.10250221361442884,10,8.706000000000001,91346,644,0,0.0,48347.48088924792,False,-0.2637459022534834,10,9.354000000000001,99315,770,0,0.0,57806.7706284486,False,-0.1828122948450351,0.375,678657,0.0,0.0,10,0,0,15,7,7.0,5,20,29,314.0,99.0,20,13,29,1931,1.7572642471641302,266.29155289847404
102,29,0,0,0,9.999999999999998,11,10.0,35.2551506680274,56,35.607142857142854,37.289076219754676,32,48.5625,71.07549280444931,11,29.818181818181817,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,25,4.842000000000001,82026,25,10,1.0,602.5515066802739,False,0.473313333333455,0,1.8830000000000007,94045,15,40,1.0,2020.390308810598,False,0.024423101384919557,8,13.312000000000003,6094.0,779,0,0.0,27463.762370393342,False,-0.7863337121297064,0,0.4700000000000001,126089,159,287,1.0,26327.629553817947,False,0.11802953607255592,0,0.2,121996,255,268,1.0,28556.94650762986,False,0.09411710172309509,6,8.756000000000002,91112,647,0,0.0,45985.8438444787,False,-0.27276311377650153,14,9.484,98779,778,0,0.0,55296.733401861566,False,-0.19422718192928845,0.5,676838,0.0,0.0,9,0,0,8,9,9.0,5,13,24,213.0,108.0,13,16,24,2807,1.4771238397806883,267.7686767382547
103,24,0,0,0,10.0,10,10.0,35.58448071927821,43,37.0,36.946382836743325,4,20.0,66.80386287091996,17,38.64705882352941,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,33,5.147000000000001,82162,25,10,1.0,605.8448071927821,False,0.4757766317148908,0,1.8830000000000005,93493,21,48,1.0,2520.700471268522,False,0.021170076578411936,2,13.324000000000003,5045.0,806,0,0.0,28681.09145973824,False,-0.7910792687724933,0,0.4700000000000001,126409,151,289,1.0,24885.22017804411,False,0.11480835385238339,0,0.2,122253,247,269,1.0,27095.995672953068,False,0.09031567406767087,9,8.840000000000002,90286,664,0,0.0,44357.76494629085,False,-0.2832157494923875,11,9.580000000000002,98562,778,0,0.0,51973.40531357573,False,-0.20620066884559876,0.5,674907,0.0,0.0,6,0,0,4,10,9.375,5,9,32,160.0,120.0,9,15,32,797,1.529880803078413,269.29855754133314
104,32,0,0,0,10.0,11,10.0,35.58448071927821,0,,36.946382836743325,0,,59.62381342740832,24,24.875,57.99999999999998,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,5.114000000000002,82052,26,20,1.0,971.6896143855643,False,0.47708163723747354,0,1.8830000000000005,93493,11,58,1.0,2534.319492443173,False,0.021243463624153584,0,13.322000000000003,5045.0,806,0,0.0,28681.09145973824,False,-0.7910792687724933,0,0.4700000000000001,126409,141,299,1.0,23036.960194775897,False,0.1073887219586032,0,0.2,122850,237,255,1.0,23960.36515629729,False,0.08252121666571906,10,8.931000000000001,90081,664,0,0.0,39590.21211579913,False,-0.29971507018457655,10,9.669,97763,802,0,0.0,47818.29836878148,False,-0.22453410928865952,0.5,674390,0.0,0.0,5,0,0,11,6,6.0,7,18,34,285.0,142.0,18,14,34,707,2.2429986586794257,271.54155620001256
105,34,0,0,0,10.0,12,10.0,35.58448071927821,0,,35.653568811651795,15,20.0,62.45154026351409,14,87.92857142857143,57.999999999999986,20,58.0,0,0.2,56697,0,0,0.0,0.0,False,0.0146387730632259,0,5.114000000000001,81932,28,30,1.0,1347.5344215783464,False,0.4782971637071023,0,1.8830000000000005,93513,1,67,1.0,2424.3735910999485,False,0.020866555254932983,14,13.462000000000002,4562.0,806,0,0.0,28681.09145973824,False,-0.7962846271662685,0,0.4700000000000001,126655,137,305,1.0,23932.258707568093,False,0.11295787585734515,0,0.2,123535,236,255,1.0,24339.385006745917,False,0.08954246020435612,12,9.041,88592,678,0,0.0,42342.144298662555,False,-0.30043548106887563,8,9.739,97630,802,0,0.0,50086.1352913383,False,-0.21815485050751962,0.5,673116,0.0,0.0,8,0,0,13,9,9.0,5,18,36,272.0,127.0,18,16,36,1371,2.372393458150327,273.9139496581629
