index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
98,23,0,0,0,10.0,20,10.0,16.310511797448044,5,2.0,35.33532674761569,0,,29.59343412908194,0,,41.00000000000001,13,41.0,5,6.343000000000001,27583,972,0,0.0,9720.0,False,-0.35997238114026436,0,0.6050000000000001,63519,18,81,1.0,1501.1514555932915,False,0.26789456949687607,0,0.6770000000000002,66912,653,207,1.0,17965.17684049002,False,0.14621884554762676,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.593000000000001,81384,0,1,0.0,29.59343412908194,False,-0.08237552457483663,0,12.953000000000001,-66884.33333333333,380,0,0.0,13427.424164093962,True,-1.6783151224413946,0,0.254,117601,92,459,1.0,21541.595939875544,False,0.12244507178527014,9,8.507000000000001,86477,1190,0,0.0,35216.186613607504,False,-0.08991069786300578,0.375,510601,0.0,0.1,8,0,0,8,4,4.0,7,15,24,84.0,60.0,8,15,24,364,1.1372682694345713,172.38297974690795
99,24,0,0,0,10.0,20,10.0,16.165178831963228,2,2.0,35.33532674761569,0,,29.59343412908194,0,,41.0,20,41.0,2,6.358000000000002,27463,980,0,0.0,9800.0,False,-0.3615506016965871,0,0.6050000000000001,63399,20,91,1.0,1671.0312737086538,False,0.2672029125439796,0,0.6770000000000002,66908,645,217,1.0,18094.306250848887,False,0.14713354062532202,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.593000000000001,81384,0,1,0.0,29.59343412908194,False,-0.08237552457483663,0,12.953000000000003,-66884.33333333333,380,0,0.0,13427.424164093962,True,-1.6783151224413946,0,0.254,117847,82,463,1.0,21409.66159858472,False,0.12401922565133923,14,8.638,86219,1190,0,0.0,35216.186613607504,False,-0.09216657363245177,0.375,510345,0.0,0.1,9,0,0,4,6,6.0,3,7,26,92.0,93.0,7,17,26,446,1.0442384788766503,173.4272182257846
100,26,0,0,0,10.0,20,10.0,16.739884590406923,11,26.0,35.81559605119081,25,37.0,29.091171771537294,6,17.0,41.0,20,41.0,0,6.356000000000002,27393,987,0,0.0,9870.0,False,-0.3622410731899783,0,0.6050000000000002,63555,23,90,1.0,1736.589613136623,False,0.27092710212208143,0,0.6770000000000002,67547,646,202,1.0,18048.715847743417,False,0.15643994266793088,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,5,3.643000000000001,80371,15,10,1.0,828.1456584832351,False,-0.0892941533916351,0,12.953000000000001,-66884.33333333333,380,0,0.0,13609.926499452507,True,-1.677286430270862,0,0.254,118298,72,462,1.0,21036.564367550687,False,0.12633151042053148,9,8.714,85999,1196,0,0.0,34793.041438758606,False,-0.09594011682131975,0.5,510288,0.0,0.1,11,0,0,6,4,3.8333333333333335,5,11,23,156.0,60.0,11,15,23,1862,1.241350001655519,174.66856822744012
101,23,0,0,0,10.0,20,10.0,17.55685329102379,28,22.5,35.81793063881232,1,36.0,31.75867419628135,38,41.26315789473684,41.00000000000001,20,41.0,10,6.456000000000001,27224,992,0,0.0,9920.0,False,-0.36508187019135924,0,0.6050000000000001,63909,28,82,1.0,1719.6619698639506,False,0.27774375586766575,0,0.677,66953,664,211,1.0,19215.333950029195,False,0.1562784796794375,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,28,3.918000000000001,80341,6,10,1.0,532.4943257956875,False,-0.09129881673282711,0,12.953000000000001,-66884.33333333333,380,0,0.0,13610.813642748682,True,-1.677281429801355,0,0.254,117381,94,463,1.0,21968.315374450453,False,0.12238701111521784,11,8.815000000000001,85551,1202,0,0.0,38173.926383930186,False,-0.08507656694210705,0.5,508484,0.0,0.1,11,0,0,4,13,12.285714285714285,5,9,22,123.0,72.0,9,14,22,1109,1.4109738981351256,176.07954212557524
102,22,0,0,0,10.0,20,10.0,17.42007996653308,15,15.8,35.81793063881232,0,,31.75867419628135,0,,41.000000000000014,20,41.0,12,6.566000000000002,26996,1004,0,0.0,10040.0,False,-0.368396133359637,0,0.6050000000000001,63910,26,89,1.0,1810.3871170214443,False,0.27865838545099075,0,0.6770000000000002,66716,669,221,1.0,19569.796168788154,False,0.15537580360947367,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.890000000000001,80341,0,16,0.6,508.1387871405016,False,-0.09143609909622524,0,12.953,-66884.33333333333,380,0,0.0,13610.813642748682,True,-1.677281429801355,0,0.254,117750,84,464,1.0,21691.72863248764,False,0.12440424171310002,11,8.914000000000001,85377,1202,0,0.0,38173.926383930186,False,-0.08659797153080319,0.45,508215,0.0,0.1,12,0,0,6,5,5.0,4,10,16,149.0,66.0,10,12,16,650,1.4436971489340067,177.52323927450925
103,16,0,0,0,10.0,20,10.0,17.42007996653308,0,,36.046054170859705,17,37.0,31.75867419628135,0,,41.000000000000014,20,41.0,0,6.554000000000001,26906,1013,0,0.0,10130.0,False,-0.36928388242256854,0,0.6050000000000001,63800,27,99,1.0,1994.5879166867749,False,0.27830526648931525,0,0.6770000000000002,67345,659,214,1.0,19193.688290509275,False,0.1620353124802477,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,3.890000000000001,79712,7,26,1.0,1078.0479082993331,False,-0.09531459028532827,0,12.953000000000003,-66884.33333333333,380,0,0.0,13697.500584926687,True,-1.6767928104172205,0,0.254,118078,74,466,1.0,21456.14189052483,False,0.12624222636806112,12,9.023,85179,1202,0,0.0,38173.926383930186,False,-0.08832922502828501,0.5,508145,0.0,0.1,11,0,0,3,4,4.0,5,8,17,129.0,54.0,8,8,17,1157,1.1944794384762645,178.71771871298552
104,17,0,0,0,10.0,20,10.0,16.987920990706147,5,2.0,36.044920949838705,2,36.0,32.18852905830012,42,33.785714285714285,41.000000000000014,20,41.0,5,6.604000000000003,26676,1026,0,0.0,10260.0,False,-0.37253896231998423,0,0.6050000000000002,63730,24,109,1.0,2091.68338798697,False,0.2778820614321066,0,0.6770000000000002,67407,654,222,1.0,19112.072778786012,False,0.16235537416206794,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,16,4.050000000000001,80361,0,9,0.9,289.69676152470106,False,-0.09244190493582896,0,12.953000000000003,-66884.33333333333,380,0,0.0,13697.069960938708,True,-1.6767952376712285,0,0.254,117427,101,463,1.0,22234.04143488832,False,0.12395093660328203,7,9.081000000000001,84864,1207,0,0.0,38851.554573368245,False,-0.08812100162034725,0.4875,507590,0.0,0.1,12,0,0,7,5,4.297297297297297,3,10,14,154.0,21.0,10,7,14,805,1.3194657368585467,180.03718444984406
105,14,0,0,0,10.0,20,10.0,18.032216466711848,41,22.121951219512194,36.044920949838705,0,,32.18852905830012,0,,41.000000000000014,20,41.0,9,6.689000000000001,26326,1041,0,0.0,10410.0,False,-0.37796409548234366,0,0.6050000000000001,64574,19,87,1.0,1758.8028326039307,False,0.29124879495565137,0,0.677,66500,685,232,1.0,20714.489940060193,False,0.1607576302241266,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,80361,0,9,0.0,289.69676152470106,False,-0.09244190493582896,0,12.953000000000003,-66884.33333333333,380,0,0.0,13697.069960938708,True,-1.6767952376712285,0,0.254,117919,91,461,1.0,21830.156144305318,False,0.12648711241040023,8,9.154,84762,1207,0,0.0,38851.554573368245,False,-0.08901285948268636,0.375,507567,0.0,0.1,13,0,0,2,5,5.0,3,5,13,60.0,27.0,5,9,13,1586,0.9151620315387845,180.95234648138285
106,13,0,0,0,10.0,20,10.0,17.664766813881503,4,1.0,36.2074376034909,15,37.0,32.18852905830012,0,,41.000000000000014,20,41.0,4,6.7200000000000015,26102,1055,0,0.0,10550.0,False,-0.3810021700532649,0,0.6050000000000001,64514,15,97,1.0,1863.4823809465058,False,0.2910976758822894,0,0.6770000000000002,67051,679,227,1.0,20213.465002617973,False,0.1652958256129308,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,79806,5,19,1.0,792.6192401251567,False,-0.0958637564531985,0,12.953000000000001,-66884.33333333333,380,0,0.0,13758.826289326544,True,-1.6764471421174447,0,0.254,118370,81,460,1.0,21467.270853722315,False,0.12884404227459745,9,9.236,84642,1207,0,0.0,38851.554573368245,False,-0.09006210402661473,0.5,507610,0.0,0.1,11,0,0,7,4,4.0,3,10,15,120.0,9.0,10,3,15,1206,1.0143922725692391,181.9667387539521
107,15,0,0,0,10.0,20,10.0,17.664766813881503,0,,36.36057122715654,19,37.0,32.424318693285166,7,38.42857142857143,41.000000000000014,20,41.0,0,6.716000000000002,26022,1063,0,0.0,10630.0,False,-0.38179128033142634,0,0.6050000000000001,64394,17,107,1.0,2060.130049085321,False,0.29067005374911536,0,0.6770000000000002,67754,669,218,1.0,19744.333526006852,False,0.17237048257900142,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,79372,14,22,1.0,1222.3830084324652,False,-0.0983339176130563,0,12.953000000000003,-66884.33333333333,380,0,0.0,13817.017066319486,True,-1.6761191441410228,0,0.254,118429,78,462,1.0,21471.09685807625,False,0.1293766475678348,12,9.347000000000001,84444,1207,0,0.0,39136.1526627952,False,-0.09054913672183124,0.5,507540,0.0,0.1,13,0,0,4,4,4.0,3,7,18,95.0,39.0,7,8,18,1500,2.041777682490647,184.00851643644273
108,18,0,0,0,10.0,20,10.0,19.0568443265148,30,26.8,34.24109165910473,19,24.36842105263158,32.6512550463413,11,36.09090909090909,41.00000000000001,20,41.0,3,6.746000000000001,25904,1073,0,0.0,10730.0,False,-0.38313276780430067,0,0.6050000000000002,65050,17,90,1.0,1885.1159893863319,False,0.3018851448943217,0,0.6770000000000002,67413,689,209,1.0,20286.553897721584,False,0.17131495248456932,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,79306,23,21,1.0,1473.221464132576,False,-0.09766407309464653,0,12.953000000000001,-66884.33333333333,380,0,0.0,13011.6148304598,True,-1.680658872208232,0,0.254,118674,75,458,1.0,21226.8441284756,False,0.130451018328884,6,9.395000000000001,84318,1211,0,0.0,39540.66986111931,False,-0.08988235406267794,0.5,507790,0.0,0.1,16,0,0,5,3,3.0,4,9,21,110.0,57.0,9,9,21,2390,1.1009729662910104,185.10948940273374
109,21,0,0,0,10.0,20,10.0,18.65819923579947,4,1.0,34.24109165910473,0,,32.17684065090982,5,17.0,41.00000000000001,20,41.0,4,6.783000000000002,25700,1085,0,0.0,10850.0,False,-0.38597356480568157,0,0.6050000000000001,64970,15,100,1.0,2015.8199235799468,False,0.30159617206135286,0,0.677,67409,683,219,1.0,20242.349151394974,False,0.17092073423191043,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,79391,13,26,1.0,1281.732048492017,False,-0.09778520027680199,0,12.953000000000001,-66884.33333333333,380,0,0.0,13011.6148304598,True,-1.680658872208232,0,0.254,119043,65,459,1.0,20910.494642309142,False,0.13229441208340245,11,9.499,84055,1216,0,0.0,39127.03823150634,False,-0.09399028473215265,0.5,507693,0.0,0.1,11,0,0,9,5,5.0,5,14,22,160.0,66.0,14,7,22,654,1.1369888857007027,186.24647828843445
110,22,0,0,0,10.0,20,10.0,19.460301574662115,20,26.0,34.25908507482637,1,36.0,31.57942379033383,15,25.666666666666668,41.00000000000001,20,41.0,0,6.779000000000003,25610,1094,0,0.0,10940.0,False,-0.38686131386861317,0,0.6050000000000001,65380,16,90,1.0,1911.4271417195903,False,0.3086548346983585,0,0.6770000000000002,66925,693,228,1.0,21297.06038830126,False,0.17157552435549867,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,79740,4,21,1.0,800.2042398963159,False,-0.09656503370743623,0,12.953,-66884.33333333333,380,0,0.0,13018.452328434021,True,-1.680620331985619,0,0.254,119426,65,456,1.0,20748.662546371703,False,0.13493574490404525,7,9.558000000000002,83740,1221,0,0.0,38558.47644799761,False,-0.09923021978176756,0.5,507946,0.0,0.1,16,0,0,7,2,2.0,4,11,16,153.0,78.0,11,11,16,1674,1.2968655535951257,187.54334384202957
111,16,0,0,0,10.0,20,10.0,19.499776542007663,17,19.88235294117647,34.99013219185692,32,37.0,31.57942379033383,0,,41.0,20,41.0,1,6.789000000000002,25495,1104,0,0.0,11040.0,False,-0.38814361807062536,0,0.6050000000000001,65611,16,84,1.0,1797.9812295286436,False,0.3120929298631746,0,0.6770000000000002,67771,700,206,1.0,20857.81081092789,False,0.18103552784897137,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,78556,26,31,1.0,1888.7055744886288,False,-0.10377705242887394,0,12.953000000000003,-66884.33333333333,380,0,0.0,13296.25023290563,True,-1.6790544970676222,0,0.254,119877,55,455,1.0,20391.86830846836,False,0.13731930395070463,9,9.641,83628,1221,0,0.0,38558.47644799761,False,-0.10020951468943404,0.5,508063,0.0,0.1,12,0,0,8,4,4.0,2,10,20,135.0,18.0,10,6,20,2166,1.381865686737001,188.92520952876657
112,20,0,0,0,10.0,20,10.0,19.225289048178382,4,8.0,34.016943858994644,5,13.0,32.42309869172855,21,38.333333333333336,41.0,20,41.0,4,6.828000000000001,25305,1117,0,0.0,11170.0,False,-0.39060958768987963,0,0.6050000000000002,65541,13,94,1.0,1937.1771705287679,False,0.3120849987229115,0,0.6770000000000002,67804,694,211,1.0,20519.925753683667,False,0.17898241851059207,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.034000000000001,79296,21,20,1.0,1362.8177948734583,False,-0.09839910606456459,0,12.953000000000003,-66884.33333333333,380,0,0.0,12926.438666417964,True,-1.6811389759444044,0,0.254,119564,66,453,1.0,20712.924513654085,False,0.13598613473023086,8,9.712000000000002,83530,1221,0,0.0,39588.603502600556,False,-0.09656283443532906,0.5,508165,0.0,0.1,13,0,0,8,5,5.0,4,12,23,172.0,39.0,12,8,23,1562,1.5342989787459373,190.4595085075125
113,23,0,0,0,10.0,20,10.0,18.330379974851205,9,3.3333333333333335,34.036256483827145,1,36.0,33.86621287920806,25,42.6,41.00000000000001,20,41.0,9,6.9140000000000015,25025,1127,0,0.0,11270.0,False,-0.3951469717893076,0,0.6050000000000001,65441,13,104,1.0,2036.3595173845254,False,0.3110905456439586,0,0.677,67810,693,220,1.0,20190.929749013856,False,0.1765886589417022,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,5,4.084000000000001,80135,12,10,1.0,747.0972065980063,False,-0.09241146480171576,0,12.953000000000003,-66884.33333333333,380,0,0.0,12933.777463854316,True,-1.6810976100985973,0,0.254,118868,81,454,1.0,21357.163243215855,False,0.13271703292536308,11,9.814,83362,1221,0,0.0,41350.64592551304,False,-0.090328387636782,0.5,507766,0.0,0.1,12,0,0,8,6,5.833333333333334,5,13,26,144.0,31.0,13,10,26,1376,1.411902129650116,191.87141063716263
114,26,0,0,0,10.0,20,10.0,18.330379974851205,0,,34.05727849836061,1,36.0,34.34475951564115,6,47.0,41.00000000000001,10,41.0,0,6.905,24935,1136,0,0.0,11360.0,False,-0.3960347208522391,0,0.6050000000000001,65331,14,114,1.0,2229.6633171330373,False,0.31082721756887977,0,0.6770000000000002,67846,683,229,1.0,20318.76629894795,False,0.17809770210493364,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,80381,3,14,1.0,582.9984687140579,False,-0.0905632174333525,0,12.953000000000001,-66884.33333333333,380,0,0.0,12941.765829377031,True,-1.681052582899069,0,0.254,118991,71,461,1.0,21339.477925610525,False,0.13371519098703538,7,9.873000000000001,83000,1227,0,0.0,42141.01992569169,False,-0.09003821031367304,0.5,507609,0.0,0.1,10,0,0,6,2,2.0,6,12,24,165.0,72.0,12,14,24,641,1.2574563575908542,193.12886699475348
115,24,0,0,0,10.0,20,10.0,18.65302261689902,30,20.2,34.08011462063602,1,36.0,34.34475951564115,0,,41.0,10,41.0,18,7.085000000000003,24719,1145,0,0.0,11450.0,False,-0.39940816729137896,0,0.6050000000000001,65557,15,112,1.0,2239.13853309269,False,0.31537915301926106,0,0.6770000000000002,67276,703,238,1.0,21224.142179391383,False,0.1763259645340898,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,80345,0,18,0.4,618.2056712815407,False,-0.09077060361598115,0,12.953000000000003,-66884.33333333333,380,0,0.0,12950.443555841686,True,-1.6810036700495172,0,0.254,118991,61,471,1.0,21406.03033045411,False,0.13400614826898308,10,9.966000000000001,82858,1227,0,0.0,42141.01992569169,False,-0.09127981635732162,0.425,506871,0.0,0.1,9,0,0,9,4,4.0,3,12,20,180.0,66.0,12,12,20,572,1.3791779428720474,194.50804493762553
116,20,0,0,0,10.0,20,10.0,19.12849406999435,67,20.238805970149254,33.150658976721274,21,29.761904761904763,34.34475951564115,0,,41.0,6,41.0,25,7.317000000000002,24232,1157,0,0.0,11570.0,False,-0.40783191951075165,0,0.6050000000000002,66569,13,80,1.0,1660.279525599548,False,0.3296338481515048,0,0.6770000000000002,66545,760,227,1.0,22062.855080911435,False,0.171619282323044,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,79720,11,28,1.0,1326.3105151818863,False,-0.09382504838916257,0,12.953000000000001,-66884.33333333333,380,0,0.0,12597.250411154084,True,-1.6829944775748684,0,0.254,118991,51,481,1.0,21472.5827352977,False,0.1342971055509308,6,10.016,82792,1227,0,0.0,42141.01992569169,False,-0.09185690085648222,0.5,505974,0.0,0.1,12,0,0,6,5,5.0,3,9,22,117.0,48.0,9,11,22,1917,1.269510398618877,195.7775553362444
117,22,0,0,0,10.0,20,10.0,18.653270454736113,7,5.0,33.150658976721274,0,,35.60967015714213,14,49.0,41.0,12,41.0,7,7.362000000000001,24023,1165,0,0.0,11650.0,False,-0.41116591043598344,0,0.6050000000000001,66449,15,90,1.0,1828.7943409262502,False,0.32892872697698017,0,0.677,66510,757,237,1.0,21977.23191171818,False,0.17044411151675787,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,80406,1,24,1.0,887.7827427481325,False,-0.08856344135262482,0,12.953000000000001,-66884.33333333333,380,0,0.0,12597.250411154084,True,-1.6829944775748684,0,0.254,118991,41,491,1.0,21590.996476442826,False,0.1348147929335252,12,10.13,81908,1241,0,0.0,44191.600665013386,False,-0.09062149961084659,0.5,505412,0.0,0.1,8,0,0,9,6,6.0,5,14,24,126.0,64.0,14,8,24,886,1.2126168636605144,196.99017219990492
118,24,0,0,0,10.0,20,10.0,18.220268716428993,5,2.0,33.182743055808096,1,36.0,34.96027219143964,5,16.0,41.00000000000001,5,41.0,5,7.405000000000001,23793,1178,0,0.0,11780.0,False,-0.4144209903333991,0,0.6050000000000001,66379,12,100,1.0,1942.0268716428993,False,0.32866469591283204,0,0.6770000000000002,66536,752,246,1.0,21864.596866483396,False,0.16998623281291736,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,80450,0,21,0.2,734.1657160202325,False,-0.08893329810824384,0,12.953,-66884.33333333333,380,0,0.0,12609.442361207077,True,-1.682925756462131,0,0.254,118911,36,501,1.0,21799.56979889183,False,0.135027148323359,5,10.168000000000001,81860,1241,0,0.0,43385.697789576596,False,-0.09456448574086894,0.4,505054,0.0,0.1,8,0,0,6,3,3.0,5,11,24,155.0,84.0,11,13,24,316,1.1759136710315943,198.1660858709365
119,24,0,0,0,10.0,20,10.0,18.440267194200015,18,20.555555555555557,33.182743055808096,0,,35.546932520434645,6,48.833333333333336,41.000000000000014,16,41.0,5,7.450000000000002,23595,1187,0,0.0,11870.0,False,-0.41743933714736636,0,0.6050000000000001,66633,13,97,1.0,1918.7059178374013,False,0.33344551112485094,0,0.6770000000000002,66166,760,256,1.0,22509.385289878883,False,0.16926725333302278,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,80743,0,15,0.0,533.2039878065196,False,-0.08676299242550385,0,12.953000000000003,-66884.33333333333,380,0,0.0,12609.442361207077,True,-1.682925756462131,0,0.254,118911,26,511,1.0,21875.22024553131,False,0.13535788089995146,16,10.323,81253,1247,0,0.0,44327.024852982,False,-0.09575657153669735,0.375,504426,0.0,0.1,10,0,0,9,6,6.0,1,10,26,124.0,107.0,10,14,26,857,1.3328652009367943,199.4989510718733
120,26,0,0,0,10.0,20,10.0,18.623607815292015,20,20.2,33.21755507503097,1,36.0,34.453497175150616,8,17.0,41.000000000000014,8,41.0,6,7.505000000000002,23427,1194,0,0.0,11940.0,False,-0.4200631288222529,0,0.6050000000000002,66868,16,93,1.0,1891.9955268221574,False,0.33781806595800123,0,0.6770000000000002,65798,770,265,1.0,23142.83011265806,False,0.16849281948150713,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,80843,0,8,0.1,275.62797740120493,False,-0.08708752521023835,0,12.953000000000003,-66884.33333333333,380,0,0.0,12622.67092851177,True,-1.6828511923553924,0,0.254,118877,18,521,1.0,21981.16294915272,False,0.13552376079477094,8,10.387,81047,1253,0,0.0,43170.23196046372,False,-0.10261510229931574,0.3875,503985,0.0,0.1,11,0,0,14,5,5.0,4,18,25,201.0,69.0,18,8,25,737,1.3423764910548925,200.8413275629282
121,25,0,0,0,10.0,20,10.0,19.359665250104936,19,26.05263157894737,33.21755507503097,0,,33.63617505655895,6,17.0,41.000000000000014,10,41.0,1,7.509000000000001,23306,1204,0,0.0,12040.0,False,-0.42146379956598934,0,0.6050000000000001,67262,16,85,1.0,1805.5715462589196,False,0.3447383265561149,0,0.677,65303,779,275,1.0,24216.00687546526,False,0.16912091942266078,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.079000000000001,80945,0,2,0.0,67.2723501131179,False,-0.08711207612724556,0,12.953000000000003,-66884.33333333333,380,0,0.0,12622.67092851177,True,-1.6828511923553924,0,0.254,118775,14,531,1.0,22241.906450791834,False,0.13577183500101356,10,10.479000000000003,80901,1253,0,0.0,42146.127345868365,False,-0.10836891724141212,0.375,503617,0.0,0.1,9,0,0,7,4,4.0,1,8,24,123.0,96.0,8,17,24,796,1.1473620971664786,201.98868966009468
122,24,0,0,0,10.0,20,10.0,19.359665250104936,0,,33.21755507503097,0,,32.944811587262045,5,17.0,41.00000000000001,15,41.0,0,7.508000000000003,23196,1215,0,0.0,12150.0,False,-0.42254882619846124,0,0.6050000000000001,67172,15,95,1.0,1989.1681987599688,False,0.34477380349930914,0,0.6770000000000002,65303,769,285,1.0,24354.58577371452,False,0.17016738233968048,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,3,4.109000000000001,80916,0,0,0.0,0.0,False,-0.08781818591752531,0,12.953000000000001,-66884.33333333333,380,0,0.0,12622.67092851177,True,-1.6828511923553924,0,0.254,118854,9,537,1.0,22313.50330428536,False,0.13677559852531015,11,10.579,80731,1253,0,0.0,41279.84891883934,False,-0.11364258831648993,0.375,503297,0.0,0.1,7,0,0,4,5,4.6,3,7,18,81.0,51.0,7,17,18,364,0.8689941763877869,202.85768383648247
123,18,0,0,0,10.000000000000002,20,10.0,19.359665250104936,0,,33.21755507503097,0,,32.944811587262045,0,,41.0,11,41.0,0,7.508000000000003,23106,1224,0,0.0,12240.000000000002,False,-0.4234365752613928,0,0.6050000000000001,67062,16,105,1.0,2192.7648512610185,False,0.3446120028729633,0,0.6770000000000002,65303,759,295,1.0,24493.164671963783,False,0.1712138452567002,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,0,4.106000000000001,80916,0,0,0.0,0.0,False,-0.08781818591752531,0,12.953000000000003,-66884.33333333333,380,0,0.0,12622.67092851177,True,-1.6828511923553924,0,0.254,118895,0,545,0.9,22345.0,False,0.1372717893116956,10,10.668000000000001,80587,1253,0,0.0,41279.84891883934,False,-0.11490168176920398,0.3625,502994,0.0,0.1,7,0,0,2,3,3.0,3,5,21,60.0,39.0,5,13,21,241,0.7870285846292973,203.64471242111176
124,21,0,0,0,10.000000000000002,20,10.0,19.890636572589965,15,26.0,33.25523974049298,1,36.0,32.99181812540103,11,33.45454545454545,41.0,4,41.0,0,7.508000000000001,23006,1234,0,0.0,12340.000000000002,False,-0.4244229631090945,0,0.6050000000000002,67352,16,100,1.0,2149.0636572589965,False,0.34990198912269665,0,0.6770000000000002,64949,764,304,1.0,25306.0392225686,False,0.17200579359467622,0,0.2,67125,0,0,0.0,0.0,False,0.01377373023424403,11,4.216000000000001,80770,0,1,0.1,32.99181812540103,False,-0.08927811073588376,0,12.953000000000001,-66884.33333333333,380,0,0.0,12636.991101387333,True,-1.6827704753076416,0,0.254,118527,1,555,1.0,22787.9918181254,False,0.13599080082770262,4,10.698,80555,1253,0,0.0,41338.74811112749,False,-0.11492398174695939,0.3875,502284,0.0,0.1,8,0,0,4,4,4.0,3,7,21,95.0,42.0,7,14,21,626,0.8374491604045033,204.48216158151627
