index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,22,0,0,0,10.0,20,10.0,26.20794325135588,0,,38.84317980958792,19,39.0,39.59626712605167,5,61.0,48.99999999999999,20,49.0,0,0.3440000000000001,43794,18,235,1.0,6338.8666640686315,False,0.2643952651114426,0,0.2,43802,4,225,1.0,5936.787231555073,False,0.2591980619706954,0,4.241000000000001,53101,363,51,1.0,11494.485570531167,False,0.024391922733399168,0,0.2,57575,0,1,0.0,38.84317980958792,False,0.0025662191220567165,5,1.9420000000000002,89307,9,10,1.0,745.551289546808,False,0.028897966347029052,0,12.089000000000002,-74616,654,0,0.0,25403.439595470503,True,-1.7103438487656721,0,0.6590000000000001,113428,0,67,0.0,3282.9999999999995,False,0.04900450343683337,8,6.949000000000002,57839,1444,0,0.0,57177.00973001862,False,-0.21210362585912348,0.5,458846,0.0,0.1,13,0,0,4,4,4.0,10,14,17,114.0,102.0,8,14,17,1529,7.674863986962009,216.3323624189361
80,17,0,0,0,10.0,20,10.0,26.274516470826786,25,26.88,38.889350581517974,5,41.0,39.06982777276804,4,21.0,48.99999999999999,20,49.0,0,0.3440000000000001,43684,19,245,1.0,6627.256535352562,False,0.26531589445322884,0,0.2,44384,3,210,1.0,5547.648458873625,False,0.26962884606619847,0,4.241000000000001,52634,378,56,1.0,12109.570858537532,False,0.021616192825887684,0,0.2,57575,0,1,0.0,38.889350581517974,False,0.0025666209774359086,0,1.9370000000000003,89186,4,16,1.0,780.6746466903605,False,0.02771121629335581,0,12.089000000000002,-74616,654,0,0.0,25433.635280312756,True,-1.7101706308996412,0,0.6590000000000001,113981,0,58,0.4,2841.9999999999995,False,0.05203566284391124,7,7.011000000000002,57738,1444,0,0.0,56416.83130387706,False,-0.21648936448722328,0.55,459182,0.0,0.1,15,0,0,9,3,3.0,1,10,21,165.0,51.0,10,7,21,1798,8.512461164034903,224.844823582971
81,21,0,0,0,10.0,20,10.0,26.374694859038843,14,28.0,38.889350581517974,0,,38.6533718956719,3,21.0,48.99999999999999,20,49.0,0,0.3440000000000001,43564,21,255,1.0,6935.547189054905,False,0.26623518817886155,0,0.2,44696,1,206,1.0,5443.187140962002,False,0.27662260911829967,0,4.241000000000001,52242,382,66,1.0,12641.830574533025,False,0.019425127287178,0,0.2,57575,0,1,0.0,38.889350581517974,False,0.0025666209774359086,0,1.9370000000000003,89249,0,17,0.4,657.1073222264223,False,0.027725171362343388,0,12.089,-74616,654,0,0.0,25433.635280312756,True,-1.7101706308996412,0,0.659,114359,0,52,0.3,2547.9999999999995,False,0.054141520958302186,11,7.114000000000002,57524,1444,0,0.0,55815.469017350224,False,-0.22118133618360972,0.4625,459209,0.0,0.1,13,0,0,12,4,4.0,1,13,23,204.0,69.0,13,8,23,1096,9.517106942017563,234.36193052498857
82,23,0,0,0,10.0,20,10.0,26.488487514704385,17,27.941176470588236,38.90475550305969,34,39.0,38.6533718956719,0,,48.99999999999999,20,49.0,0,0.3440000000000001,43939,21,248,1.0,6779.144903646687,False,0.2742258959110289,0,0.2,44596,1,216,1.0,5731.513303176147,False,0.2778116105750229,0,4.241000000000001,53093,389,42,1.0,11938.021374348511,False,0.028113055288774936,0,0.2,57575,0,1,0.0,38.90475550305969,False,0.002566755056861591,0,1.9370000000000003,87923,24,27,1.0,1977.3551732565738,False,0.020085561049417562,0,12.089000000000002,-74616,654,0,0.0,25443.710099001037,True,-1.7101128365954896,0,0.6590000000000001,114751,0,44,0.0,2155.9999999999995,False,0.055928309661421774,12,7.223000000000001,57275,1444,0,0.0,55815.469017350224,False,-0.22345128713808307,0.5,459152,0.0,0.1,14,0,0,10,5,5.0,4,14,24,192.0,86.0,14,9,24,2393,5.295187459967565,239.65711798495613
83,24,0,0,0,10.0,20,10.0,26.488487514704385,0,,38.90475550305969,0,,42.237199173146905,47,51.170212765957444,48.99999999999999,10,49.0,0,0.3440000000000001,43809,24,258,1.0,7074.029778793732,False,0.27469549819338407,0,0.2,44526,0,224,0.8,5933.421203293782,False,0.2786449829482511,0,4.241000000000001,53093,379,52,1.0,12062.184054232066,False,0.02919372686330071,0,0.2,57575,0,1,0.0,38.90475550305969,False,0.002566755056861591,20,2.1370000000000005,89170,14,10,1.0,967.0385687743047,False,0.02859672656792772,0,12.089000000000002,-74616,654,0,0.0,25443.710099001037,True,-1.7101128365954896,0,0.6590000000000001,114141,2,52,1.0,2632.474398346293,False,0.05253922000449568,8,7.291000000000002,55485,1479,0,0.0,62468.81757708427,False,-0.20944255120114016,0.6,457799,0.0,0.1,10,0,0,8,4,3.75,4,12,29,186.0,96.0,12,12,29,1786,4.632394349959213,244.28951233491534
84,29,0,0,0,10.0,20,10.0,26.488487514704385,0,,38.913421556867725,22,39.0,44.95405147947934,30,58.333333333333336,48.999999999999986,12,49.0,0,0.3440000000000001,43709,24,268,1.0,7338.914653940775,False,0.27556894507633717,0,0.2,44426,0,234,1.0,6198.306078440826,False,0.2795184298312041,0,4.241000000000001,53951,369,40,1.0,11330.788755200627,False,0.037763405880208094,0,0.2,57575,0,1,0.0,38.913421556867725,False,0.002566830483374788,20,2.3170000000000006,89102,26,10,1.0,1461.2894752733544,False,0.030651836688847883,0,12.089000000000002,-74616,654,0,0.0,25449.377698191493,True,-1.7100803243526836,0,0.6590000000000001,113846,0,59,0.7,2890.999999999999,False,0.05102831513118311,12,7.403000000000002,53794,1504,0,0.0,67610.89342513692,False,-0.20141988884926743,0.5875,456403,0.0,0.1,11,0,0,4,6,6.0,6,10,28,180.0,132.0,10,19,28,1648,2.6513382690027356,246.94085060391808
85,28,0,0,0,10.0,20,10.0,26.55825321805259,31,27.032258064516128,38.92391114852417,30,39.0,45.44040164618168,5,61.0,48.999999999999986,20,49.0,0,0.3440000000000001,44457,23,247,1.0,6789.88854485899,False,0.2883166215014806,0,0.2,44316,1,244,1.0,6490.213785204833,False,0.28048641446847095,0,4.241000000000001,54283,390,20,1.0,11136.196978010994,False,0.04184898234904341,0,0.2,57575,0,1,0.0,38.92391114852417,False,0.0025669217813682364,0,2.2970000000000006,88237,46,15,1.0,2472.105937524837,False,0.026526232704563075,0,12.089000000000004,-74616,654,0,0.0,25456.237891134806,True,-1.7100409707831783,0,0.659,114287,0,50,0.0,2449.999999999999,False,0.05303845242219264,11,7.501000000000002,53281,1509,0,0.0,68569.56608408815,False,-0.20172677592170882,0.5,456436,0.0,0.1,14,0,0,6,4,4.0,5,11,26,183.0,125.0,11,17,26,2954,2.5701282100053504,249.51097881392343
86,26,0,0,0,10.0,20,10.0,26.6512854404479,15,28.0,38.92391114852417,0,,44.64412423164141,5,21.0,48.999999999999986,12,49.0,0,0.3440000000000001,44367,22,257,1.0,7069.380358195111,False,0.2896559292221294,0,0.2,44626,2,239,1.0,6389.657220267048,False,0.2874788953539974,0,4.241000000000001,53863,395,30,1.0,11694.975083432646,False,0.03940131846251885,0,0.2,57575,0,1,0.0,38.92391114852417,False,0.0025669217813682364,0,2.297,88342,36,20,1.0,2294.1432859796982,False,0.026710015293420746,0,12.089000000000004,-74616,654,0,0.0,25456.237891134806,True,-1.7100409707831783,0,0.6590000000000001,114294,0,51,0.2,2498.999999999999,False,0.053325614892336864,11,7.600000000000001,53010,1512,0,0.0,67501.91583824181,False,-0.20906377815449428,0.525,456077,0.0,0.1,11,0,0,10,4,4.0,2,12,28,201.0,87.0,12,14,28,774,4.086727329995483,253.5977061439189
87,28,0,0,0,10.0,20,10.0,26.73139715865543,14,27.928571428571427,38.81256971966332,1,14.0,44.14148540612684,3,21.0,48.999999999999986,10,49.0,0,0.3440000000000001,44257,23,267,1.0,7367.283041361,False,0.2907046151544168,0,0.2,44927,1,235,1.0,6291.878332284026,False,0.2942664611405114,0,4.241000000000001,53486,399,39,1.0,12179.517685370387,False,0.03705604892657918,0,0.2,57575,0,1,0.0,38.81256971966332,False,0.002565952701791795,0,2.2970000000000006,88391,27,27,1.0,2239.7594883963347,False,0.026960220100712168,0,12.089000000000002,-74616,654,0,0.0,25383.420596659813,True,-1.7104586879644577,0,0.6590000000000001,114294,0,51,0.0,2498.999999999999,False,0.053325614892336864,10,7.689000000000003,52768,1515,0,0.0,66874.35039028217,False,-0.21413044291263802,0.5,455698,0.0,0.1,11,0,0,9,4,4.0,4,13,32,198.0,105.0,13,15,32,668,5.344155109021813,258.9418612529407
88,32,0,0,0,10.0,20,10.0,26.73139715865543,0,,38.81256971966332,0,,43.66055046574809,41,42.170731707317074,48.999999999999986,8,49.0,0,0.3440000000000001,44137,25,277,1.0,7654.597012947554,False,0.2913415315530187,0,0.2,44847,0,244,0.9,6522.4609067119245,False,0.2952166075264778,0,4.241000000000001,53486,389,49,1.0,12300.329410980466,False,0.03810755488520262,0,0.2,57575,0,1,0.0,38.81256971966332,False,0.002565952701791795,14,2.4370000000000003,89422,17,10,1.0,1096.4191898917575,False,0.032230121211847894,0,12.089000000000002,-74616,654,0,0.0,25383.420596659813,True,-1.7104586879644577,0,0.6590000000000001,114294,0,51,0.0,2498.999999999999,False,0.053325614892336864,8,7.759000000000002,50918,1556,0,0.0,67935.81652470403,False,-0.22615723501420293,0.4875,454679,0.0,0.1,8,0,0,8,5,4.5,4,12,29,201.0,135.0,12,20,29,1560,7.0498337500030175,265.99169500294374
89,29,0,0,0,10.0,20,10.0,26.304385056433322,19,21.789473684210527,38.81256971966332,0,,44.151547437717056,5,59.0,48.999999999999986,8,49.0,0,0.3440000000000001,44481,22,268,1.0,7269.57519512413,False,0.29542006831871587,0,0.2,44717,3,254,1.0,6711.313804334064,False,0.29425886175502863,0,4.241000000000001,53072,398,59,1.0,12759.086865920599,False,0.03489378789075672,0,0.2,57575,0,1,0.0,38.81256971966332,False,0.002565952701791795,0,2.423000000000001,89717,7,15,1.0,933.9611996033991,False,0.03468272048050959,0,12.089,-74616,654,0,0.0,25383.420596659813,True,-1.7104586879644577,0,0.659,113999,0,56,0.5,2743.999999999999,False,0.05175305850821376,8,7.831000000000002,50806,1556,0,0.0,68699.80781308774,False,-0.22369588212168515,0.5625,454367,0.0,0.1,11,0,0,5,2,2.0,3,8,27,129.0,108.0,8,21,27,909,7.00935050501721,273.00104550796095
90,27,0,0,0,10.0,20,10.0,26.03568018845101,33,24.424242424242426,39.329523239320814,39,42.0,45.16524934484288,9,61.0,48.999999999999986,10,49.0,0,0.3440000000000001,44823,22,259,1.0,6963.241168808811,False,0.3005040137954503,0,0.2,44981,3,250,1.0,6538.920047112752,False,0.29904585045786225,0,4.241000000000001,53904,421,30,1.0,12140.9070565175,False,0.04399626661546736,0,0.2,57575,0,1,0.0,39.329523239320814,False,0.002570452097057408,0,2.423000000000001,88628,36,16,1.0,2138.5068261330352,False,0.029098489153021597,0,12.089000000000002,-74616,654,0,0.0,25721.508198515814,True,-1.7085192448542594,0,0.6590000000000001,113999,0,56,0.0,2743.999999999999,False,0.05175305850821376,10,7.923000000000001,50077,1565,0,0.0,70683.6152246791,False,-0.22129918124656264,0.5,453987,0.0,0.1,14,0,0,8,4,4.0,2,10,26,165.0,81.0,10,17,26,3193,6.68039425497409,279.68143976293504
91,26,0,0,0,10.0,20,10.0,26.151846908128913,32,26.90625,39.682846641729355,33,42.0,45.66066465108183,5,59.0,48.999999999999986,14,49.0,0,0.3440000000000001,45195,19,252,1.0,6780.265420848486,False,0.30805623429513623,0,0.2,45270,6,245,1.0,6467.202492491584,False,0.30586116485598347,3,4.271000000000001,54333,443,10,1.0,11982.096646718403,False,0.050081785356227516,0,0.2,57575,0,1,0.0,39.682846641729355,False,0.0025735273090129645,0,2.423000000000001,87537,59,21,1.0,3300.1619095347505,False,0.023245269728059233,0,12.089000000000002,-74616,654,0,0.0,25952.581703690998,True,-1.7071936892435207,0,0.6590000000000001,113999,0,56,0.0,2743.999999999999,False,0.05175305850821376,14,8.053,49469,1570,0,0.0,71687.24350219847,False,-0.22226720011031376,0.5,453378,0.0,0.1,11,0,0,6,6,5.090909090909091,4,10,26,150.0,93.0,10,16,26,1356,5.971479115018155,285.6529188779532
92,26,0,0,0,10.0,20,10.0,26.151846908128913,0,,39.99539922325351,35,42.0,45.98107911540913,14,48.857142857142854,48.999999999999986,20,49.0,0,0.3440000000000001,45115,17,262,1.0,7021.783889929775,False,0.30915359408138515,0,0.2,45150,8,255,1.0,6748.7209615728725,False,0.30642006517476883,25,4.518000000000001,55003,433,10,1.0,11723.703703452355,False,0.05949574132202163,0,0.2,57575,0,1,0.0,39.99539922325351,False,0.0025762476650064204,0,2.423000000000001,86751,84,17,1.0,4141.29187971525,False,0.019052626058186875,0,12.089000000000002,-74616,654,0,0.0,26156.991092007793,True,-1.7060210926216555,0,0.6590000000000001,114047,0,54,0.5,2645.999999999999,False,0.051743942239320294,13,8.169,48800,1579,0,0.0,72604.12392323102,False,-0.22418671976939927,0.5625,452441,0.0,0.1,13,0,0,12,6,5.714285714285714,2,14,24,162.0,66.0,14,12,24,1227,5.042202461045235,290.69512133899843
93,24,0,0,0,10.0,20,10.0,26.151846908128913,0,,39.99539922325351,0,,45.39876290289772,3,21.0,48.999999999999986,20,49.0,0,0.3440000000000001,45025,16,272,1.0,7273.302359011064,False,0.31011633900076824,0,0.2,45040,9,265,1.0,7020.239430654162,False,0.30711358036042014,0,4.493000000000002,55003,423,20,1.0,11862.1392266036,False,0.060700639081271414,0,0.2,57575,0,1,0.0,39.99539922325351,False,0.0025762476650064204,0,2.423000000000001,86814,74,24,1.0,4049.229852190305,False,0.01924731159687417,0,12.089000000000004,-74616,654,0,0.0,26156.991092007793,True,-1.7060210926216555,0,0.659,114341,0,48,0.0,2351.999999999999,False,0.05308403376665998,14,8.296000000000001,48428,1582,0,0.0,71820.84291238419,False,-0.23114827195478244,0.5,452226,0.0,0.1,9,0,0,6,5,5.0,1,7,18,96.0,81.0,7,17,18,557,4.4129820090020075,295.10810334800044
94,18,0,0,0,10.0,20,10.0,26.151846908128913,0,,39.99539922325351,0,,49.95518569643739,84,56.23809523809524,48.999999999999986,10,49.0,0,0.3440000000000001,44925,16,282,1.0,7534.820828092354,False,0.3109444690532854,0,0.2,44940,9,275,1.0,7281.757899735451,False,0.3079417104129373,0,4.493000000000001,55003,413,30,1.0,12000.574749754847,False,0.061905536840521205,0,0.2,57575,0,1,0.0,39.99539922325351,False,0.0025762476650064204,60,3.023000000000001,86930,64,10,1.0,3059.2574072525986,False,0.014899194635516972,0,12.089000000000004,-74616,654,0,0.0,26156.991092007793,True,-1.7060210926216555,0,0.6590000000000001,112021,30,58,1.0,4340.655570893121,False,0.04099884939419254,10,8.382,45845,1626,0,0.0,81227.1319424072,False,-0.2118204644629278,0.625,447239,0.0,0.1,8,0,0,5,7,6.4,0,5,21,75.0,84.0,5,13,21,200,3.372811706038192,298.48091505403863
95,21,0,0,0,10.0,20,10.0,26.29411511603791,18,28.0,39.884558711096645,1,14.0,48.32464212340985,10,19.0,48.999999999999986,8,49.0,0,0.3440000000000001,44795,19,292,1.0,7867.88161388307,False,0.3119279758485189,0,0.2,45374,6,267,1.0,7080.528735982122,False,0.316917437148078,0,4.493000000000001,54513,421,39,1.0,12625.32025358473,False,0.058813517273179954,0,0.2,57575,0,1,0.0,39.884558711096645,False,0.002575282945246045,0,2.963000000000001,87106,55,10,1.0,2676.8971503444136,False,0.014725032700086156,0,12.089000000000002,-74616,654,0,0.0,26084.501397057207,True,-1.706436930524792,0,0.6590000000000001,112021,20,68,1.0,4298.492842468197,False,0.04080666600939067,8,8.452000000000002,45533,1636,0,0.0,79059.11451389852,False,-0.22454685527969395,0.625,446917,0.0,0.1,11,0,0,4,3,3.0,1,5,26,90.0,123.0,5,16,26,908,4.098568681976758,302.5794837360154
96,26,0,0,0,10.0,20,10.0,26.124311511105493,22,24.5,39.884558711096645,0,,48.32464212340985,0,,48.999999999999986,9,49.0,0,0.3440000000000001,44715,17,302,1.0,8059.542076353859,False,0.3123541727425606,0,0.2,45793,8,255,1.0,6741.6994353319005,False,0.3236370168717107,0,4.493,53974,433,49,1.0,13266.170261152414,False,0.05500870594767707,0,0.2,57575,0,1,0.0,39.884558711096645,False,0.002575282945246045,0,2.963000000000001,87106,45,20,1.0,2761.297984467546,False,0.015209198979288657,0,12.089000000000002,-74616,654,0,0.0,26084.501397057207,True,-1.706436930524792,0,0.6590000000000001,112021,10,78,1.0,4305.246421234097,False,0.040837449729402245,9,8.534000000000002,45387,1636,0,0.0,79059.11451389852,False,-0.22587783053814017,0.625,446571,0.0,0.1,11,0,0,6,3,3.0,3,9,25,147.0,142.0,9,17,25,739,5.835603010957129,308.4150867469725
97,25,0,0,0,10.0,20,10.0,26.124311511105493,0,,39.884558711096645,0,,52.21779949158612,68,62.0,48.999999999999986,11,49.0,0,0.3440000000000001,44585,20,312,1.0,8350.785191464915,False,0.3127747515206756,0,0.2,45723,5,265,1.0,6972.9425504429555,False,0.3248652848510211,0,4.493000000000002,53974,423,59,1.0,13403.772733152326,False,0.0562063531007043,0,0.2,57575,0,1,0.0,39.884558711096645,False,0.002575282945246045,48,3.4430000000000005,87898,35,10,1.0,1918.137549804244,False,0.01945903299528592,0,12.089,-74616,654,0,0.0,26084.501397057207,True,-1.706436930524792,0,0.659,109590,40,87,1.0,6351.711979663443,False,0.028003865205314036,10,8.625000000000002,43470,1664,0,0.0,86890.41835399931,False,-0.20765758221051597,0.625,442815,0.0,0.1,8,0,0,11,6,5.5,3,14,32,192.0,108.0,14,11,32,249,7.022020473959856,315.4371072209324
98,32,0,0,0,10.0,20,10.0,26.124311511105493,0,,39.884558711096645,0,,52.21779949158612,0,,49.0,13,49.0,0,0.3440000000000001,44485,20,322,1.0,8612.028306575969,False,0.3135991748993885,0,0.2,45623,5,275,1.0,7234.1856655540105,False,0.325689708229734,0,4.493000000000001,53974,413,69,1.0,13541.375205152237,False,0.05740400025373154,0,0.2,57575,0,1,0.0,39.884558711096645,False,0.002575282945246045,0,3.395000000000001,87898,25,20,1.0,2041.4699576091384,False,0.020166530659406944,0,12.089000000000002,-74616,654,0,0.0,26084.501397057207,True,-1.706436930524792,0,0.6590000000000001,109590,30,97,1.0,6319.533984747583,False,0.02785719357826121,13,8.745000000000001,43203,1664,0,0.0,86890.41835399931,False,-0.21009162600507172,0.625,442348,0.0,0.1,8,0,0,8,5,5.0,7,15,33,210.0,156.0,15,17,33,200,6.740059985022526,322.1771672059549
99,33,0,0,0,10.0,20,10.0,26.272911415265856,18,28.0,39.884558711096645,0,,52.21779949158612,0,,49.00000000000001,12,49.0,0,0.3440000000000001,44859,23,314,1.0,8479.694184393478,False,0.32188695291701636,0,0.2,45553,2,285,1.0,7507.779753350769,False,0.327488083264017,0,4.493000000000001,53470,421,79,1.0,14211.775844003561,False,0.054465645238250635,0,0.2,57575,0,1,0.0,39.884558711096645,False,0.002575282945246045,0,3.395000000000001,87898,15,30,1.0,2164.8023654140334,False,0.020874028323527964,0,12.089000000000002,-74616,654,0,0.0,26084.501397057207,True,-1.706436930524792,0,0.6590000000000001,109590,20,107,1.0,6287.3559898317235,False,0.02771052195120851,12,8.852000000000002,42956,1664,0,0.0,86890.41835399931,False,-0.21234334442175815,0.625,441901,0.0,0.1,8,0,0,6,5,5.0,7,13,32,219.0,149.0,13,20,32,704,7.286973654991016,329.4641408609459
100,32,0,0,0,10.0,20,10.0,26.405474666392028,17,28.0,40.092418490928516,23,42.0,52.21779949158612,0,,49.00000000000001,9,49.0,0,0.3440000000000001,44739,25,324,1.0,8805.373791911017,False,0.3230403278129259,0,0.2,45949,0,278,1.0,7340.721957256984,False,0.3359007344217886,0,4.493,53960,428,66,1.0,13947.642777617071,False,0.060696318150791816,0,0.2,57575,0,1,0.0,40.092418490928516,False,0.002577092089151075,0,3.395000000000001,86932,28,40,1.0,3211.299697409443,False,0.015794332886322107,0,12.089000000000002,-74616,654,0,0.0,26220.44169306725,True,-1.7056571075763973,0,0.6590000000000001,109590,10,117,1.0,6255.177994915862,False,0.02756385032415568,9,8.930000000000001,42810,1664,0,0.0,86890.41835399931,False,-0.21367431968020437,0.625,441555,0.0,0.1,9,0,0,9,3,3.0,5,14,24,207.0,159.0,14,18,24,1642,6.448230509005953,335.91237136995187
101,24,0,0,0,10.0,20,10.0,25.744956164005202,17,18.0,40.28018132717428,23,42.0,52.21779949158612,0,,49.00000000000001,6,49.0,0,0.3440000000000001,44679,21,334,1.0,8808.815358777738,False,0.3214712780170925,0,0.2,46115,4,271,1.0,7016.88312044541,False,0.33601059581139653,0,4.493000000000002,54620,435,53,1.0,13333.905541682501,False,0.06684339949590491,0,0.2,57575,0,1,0.0,40.28018132717428,False,0.0025787263157969944,0,3.395000000000001,85966,41,50,1.0,4262.377408993451,False,0.010740912845157005,0,12.089000000000004,-74616,654,0,0.0,26343.23858797198,True,-1.704952681887702,0,0.659,109590,0,127,1.0,6223.000000000001,False,0.027417178697102848,6,8.981000000000002,42736,1664,0,0.0,86890.41835399931,False,-0.21434892357832094,0.625,441281,0.0,0.1,9,0,0,11,2,2.0,0,11,22,168.0,68.0,11,13,22,1472,4.382738138025161,340.29510950797703
102,22,0,0,0,10.0,20,10.0,25.329416893916758,24,21.958333333333332,40.28018132717428,0,,51.4563589073016,30,46.0,49.00000000000001,12,49.0,0,0.3440000000000001,45036,23,325,1.0,8462.060490522947,False,0.32641494346879546,0,0.2,46085,2,276,1.0,7010.9190627210255,False,0.3351226215265463,0,4.493000000000001,54093,449,63,1.0,13910.559608980604,False,0.06268873578237859,0,0.2,57575,0,1,0.0,40.28018132717428,False,0.0025787263157969944,0,3.395000000000001,87346,31,30,1.0,2792.376388361451,False,0.01814100565827288,0,12.089000000000004,-74616,654,0,0.0,26343.23858797198,True,-1.704952681887702,0,0.6590000000000001,108695,5,137,1.0,6970.281794536509,False,0.022664328926543426,12,9.095,42014,1679,0,0.0,86395.22660535938,False,-0.22318802028661833,0.625,440844,0.0,0.1,16,0,0,7,5,5.0,1,8,30,114.0,87.0,8,14,30,2107,4.484329995000735,344.77943950297777
103,30,0,0,0,10.0,20,10.0,25.329416893916758,0,,40.155808833523764,1,14.0,51.66799060469635,5,61.0,49.00000000000001,14,49.0,0,0.3440000000000001,44936,23,335,1.0,8715.354659462113,False,0.32713236221444303,0,0.2,45985,2,286,1.0,7264.213231660193,False,0.33584004027219383,0,4.493000000000001,54107,439,72,1.0,14010.832252443168,False,0.06380517914288972,0,0.2,57575,0,1,0.0,40.155808833523764,False,0.0025776438180716973,0,3.395000000000001,87637,22,35,1.0,2691.807465501895,False,0.020902740133212597,0,12.089000000000002,-74616,654,0,0.0,26261.898977124543,True,-1.705419287427149,0,0.6590000000000001,108793,0,140,0.5,6860.000000000001,False,0.023055044031578754,12,9.203000000000001,41461,1684,0,0.0,87008.89617830866,False,-0.22543212856533337,0.5625,440494,0.0,0.1,10,0,0,4,5,5.0,4,8,27,135.0,118.0,8,22,27,617,10.09628902102122,354.875728523999
104,27,0,0,0,10.0,20,10.0,25.575483497195272,34,27.0,40.018506588827464,6,35.666666666666664,51.22121720295351,3,21.0,49.00000000000001,10,49.0,0,0.3440000000000001,45794,19,311,1.0,8143.97536762773,False,0.34254065863860933,0,0.2,45845,6,296,1.0,7630.3431151698005,False,0.336999476552376,0,4.493,53403,463,76,1.0,14882.855359952298,False,0.05914021062851237,0,0.2,57575,0,1,0.0,40.018506588827464,False,0.002576448783999354,0,3.395000000000001,87486,18,42,1.0,2871.6242411229414,False,0.02020183477199061,0,12.089000000000002,-74616,654,0,0.0,26172.10330909316,True,-1.7059344012282263,0,0.6590000000000001,108730,0,143,0.3,7007.000000000001,False,0.023150764854960162,10,9.291000000000002,41291,1684,0,0.0,86256.52976977371,False,-0.23041128152053114,0.5375,440124,0.0,0.1,12,0,0,6,3,3.0,1,7,21,126.0,120.0,7,20,21,1395,4.100667052029166,358.97639557602815
105,21,0,0,0,10.0,20,10.0,25.611055205841303,19,26.0,40.018506588827464,0,,51.525118820299724,7,59.57142857142857,49.00000000000001,16,49.0,0,0.3440000000000001,45724,16,321,1.0,8381.148721075058,False,0.34384875644233187,0,0.2,46209,9,287,1.0,7440.372844076454,False,0.3442421565850423,0,4.493000000000002,52909,472,86,1.0,15530.009623796257,False,0.05617360022104076,0,0.2,57575,0,1,0.0,40.018506588827464,False,0.002576448783999354,0,3.395000000000001,87903,8,45,1.0,2638.7783996241074,False,0.023650361971662242,0,12.089,-74616,654,0,0.0,26172.10330909316,True,-1.7059344012282263,0,0.659,108729,0,142,0.5,6958.000000000001,False,0.022918299998176746,10,9.381000000000002,40992,1686,0,0.0,86871.35033102533,False,-0.23033461114087683,0.5625,440041,0.0,0.1,13,0,0,4,4,4.0,2,6,26,93.0,88.0,6,15,26,1405,4.190061967005022,363.1664575430332
