index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
83,9,0,0,0,10.0,20,10.0,8.025243436971229,4,8.0,38.963745861244554,0,,19.29391433086365,8,20.0,48.99999999999999,8,49.0,2,0.9670000000000003,19494,838,0,0.0,8380.0,False,-0.1754630274335051,2,0.8140000000000001,19624,842,0,0.0,8420.0,False,-0.17024091352179363,0,1.8380000000000003,58144,0,10,0.4,389.6374586124455,False,0.10783932262260201,0,0.2,52660,0,0,0.0,0.0,False,0.0,4,3.2100000000000013,60147,155,0,0.0,6039.380608492906,False,-0.1622454866810815,4,2.5890000000000004,61402,170,0,0.0,6623.836796411574,False,-0.14172522018294711,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,115291,31,88,1.0,4910.111344256772,False,0.13083618097949903,0.175,491059,0.0,0.0,15,0,0,2,4,4.0,4,6,11,108.0,9.0,6,3,11,592,0.8071043789968826,72.23788782395422
84,11,0,0,0,10.0,20,10.0,8.021751412140935,4,8.0,38.8864289105388,5,38.0,19.322103163998012,4,20.0,49.00000000000001,12,49.0,2,0.9850000000000003,19384,847,0,0.0,8470.0,False,-0.1777259434619134,2,0.8320000000000001,19494,853,0,0.0,8530.0,False,-0.17285197047764936,0,1.838,58302,0,9,0.4,349.9778601948492,False,0.11046313957647977,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.206000000000001,59957,160,0,0.0,6221.8286256862075,False,-0.16355551309226654,4,2.6250000000000004,61302,170,0,0.0,6610.692914791595,False,-0.14313864114859687,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,115799,25,86,1.0,4697.052579099951,False,0.1346919152305444,0.175,491195,0.0,0.0,18,0,0,2,3,3.0,5,7,9,126.0,27.0,7,4,9,978,0.8577350960113108,73.09562291996554
85,9,0,0,0,10.0,20,10.0,8.020199069137497,2,8.0,38.8864289105388,0,,19.357716602048153,5,20.0,49.0,7,49.0,2,1.0030000000000003,19254,858,0,0.0,8580.0,False,-0.18033700041776912,0,0.8300000000000001,19404,862,0,0.0,8620.0,False,-0.1744186046511628,0,1.8380000000000003,58286,0,11,0.2,427.75071801592674,False,0.11089774703775095,0,0.2,52660,0,0,0.0,0.0,False,0.0,5,3.2560000000000016,59832,160,0,0.0,6221.8286256862075,False,-0.16521333802595356,0,2.6210000000000004,61302,170,0,0.0,6610.692914791595,False,-0.14313864114859687,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,116042,20,89,1.0,4748.154332040963,False,0.1372710848325584,0.15,491077,0.0,0.0,14,0,0,1,2,2.0,4,5,11,90.0,27.0,5,4,11,543,0.8159986350219697,73.9116215549875
86,11,0,0,0,10.0,20,10.0,8.017434116693632,4,8.0,38.81388012829864,5,38.0,19.442350179694976,13,20.0,49.0,7,49.0,2,1.0210000000000001,19104,871,0,0.0,8710.0,False,-0.18329619830107227,2,0.8500000000000001,19314,869,0,0.0,8690.0,False,-0.17633337975212365,0,1.8380000000000003,58444,0,10,0.4,388.13880128298644,False,0.11352201672315786,0,0.2,52660,0,0,0.0,0.0,False,0.0,4,3.291000000000001,59542,165,0,0.0,6404.290221169276,False,-0.16784953434237884,9,2.7110000000000007,61037,170,0,0.0,6598.35962181077,False,-0.14673501577048562,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,116125,23,92,1.0,4955.174054132985,False,0.13906233038873725,0.175,490523,0.0,0.0,14,0,0,3,5,5.0,4,7,9,126.0,27.0,7,4,9,733,0.8615717780194245,74.77319333300693
87,9,0,0,0,10.0,20,10.0,8.01620199844105,2,8.0,38.9127519097237,5,40.0,19.493672272974397,9,20.0,48.99999999999999,10,49.0,2,1.0390000000000001,19004,879,0,0.0,8790.0,False,-0.18538504386575685,0,0.8480000000000003,19194,881,0,0.0,8810.0,False,-0.17842222531680824,0,1.8380000000000003,58628,0,7,0.2,272.38926336806594,False,0.11591710276650272,0,0.2,52660,0,0,0.0,0.0,False,0.0,9,3.377000000000001,59277,165,0,0.0,6420.604065104411,False,-0.17125594121283544,0,2.7020000000000004,60837,175,0,0.0,6809.731584201648,False,-0.14798586482624898,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,116435,22,92,1.0,4936.860790005436,False,0.14195163791864165,0.15,490332,0.0,0.0,16,0,0,1,3,3.0,4,5,11,90.0,27.0,5,4,11,890,0.8074190209736116,75.58061235398054
88,11,0,0,0,10.0,20,10.0,8.014002842032292,4,8.0,38.83537966983686,5,38.0,19.360045890145198,16,18.625,49.0,10,49.0,2,1.0570000000000002,18904,887,0,0.0,8870.0,False,-0.18747388943044144,2,0.8680000000000003,19054,893,0,0.0,8930.0,False,-0.1812073527363877,0,1.8380000000000003,58786,0,6,0.4,233.01227801902115,False,0.11854360309550906,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.3680000000000008,59087,170,0,0.0,6602.014543872267,False,-0.17257284785230592,16,2.862000000000001,60310,175,0,0.0,6796.19144222145,False,-0.1550650434865952,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,116627,28,92,1.0,5050.081284924066,False,0.14433929720102215,0.175,489725,0.0,0.0,15,0,0,5,4,4.0,3,8,9,144.0,9.0,8,3,9,880,0.8456637199851684,76.42627607396571
89,9,0,0,0,10.0,20,10.0,8.012167759357578,4,8.0,38.83537966983686,0,,19.2527505532636,16,18.625,49.0,9,49.0,2,1.0750000000000002,18754,900,0,0.0,9000.0,False,-0.19043308731374461,2,0.8860000000000001,18964,900,0,0.0,9000.0,False,-0.18312212783734855,0,1.8380000000000003,58754,0,10,0.4,388.3537966983686,False,0.11941087919386983,0,0.2,52660,0,0,0.0,0.0,False,0.0,5,3.418000000000001,58962,170,0,0.0,6602.014543872267,False,-0.1742306727859929,11,2.9560000000000004,60013,175,0,0.0,6796.19144222145,False,-0.1590040355290355,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,116770,34,93,1.0,5211.593518810962,False,0.14648825676752955,0.175,489174,0.0,0.0,15,0,0,2,4,4.0,3,5,11,90.0,27.0,5,4,11,641,0.8106361089739949,77.2369121829397
90,11,0,0,0,10.0,20,10.0,8.010621187784379,4,8.0,38.702960508464685,10,38.0,19.376433244896546,34,19.735294117647058,49.0,11,49.0,2,1.0930000000000002,18584,915,0,0.0,9150.0,False,-0.19374042612449519,2,0.9040000000000001,18894,905,0,0.0,9050.0,False,-0.18468876201086198,0,1.8380000000000003,59102,0,4,0.4,154.81184203385874,False,0.12380185949519425,0,0.2,52660,0,0,0.0,0.0,False,0.0,5,3.463000000000001,58647,175,0,0.0,6773.01808898132,False,-0.17727441585556153,29,3.2350000000000008,58581,180,0,0.0,6966.532891523643,False,-0.17686649276177954,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,116638,58,92,1.0,5631.833128204,False,0.1472385214035515,0.175,487403,0.0,0.0,16,0,0,4,6,6.0,2,6,12,108.0,45.0,6,5,12,1119,0.880570393987,78.1174825769267
91,12,0,0,0,10.0,20,10.0,8.009920656825523,2,8.0,38.702960508464685,0,,19.26030954023633,11,18.0,49.0,11,49.0,0,1.0910000000000004,18494,924,0,0.0,9240.0,False,-0.19530706029800862,2,0.9220000000000002,18764,916,0,0.0,9160.0,False,-0.18729981896671774,0,1.8380000000000003,59086,0,6,0.2,232.2177630507881,False,0.12423298293819592,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.458000000000001,58647,175,0,0.0,6773.01808898132,False,-0.17727441585556153,11,3.316000000000001,58284,180,0,0.0,6966.532891523643,False,-0.18080548480421985,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,116979,59,91,1.0,5595.358262873944,False,0.1503383414945495,0.15,487211,0.0,0.0,16,0,0,5,2,2.0,3,8,13,144.0,42.0,8,4,13,739,0.8977935209986754,79.01527609792538
92,13,0,0,0,10.0,20,10.0,8.009920656825523,0,,38.64606588408005,5,38.0,19.33408205760534,13,20.0,49.0,14,49.0,0,1.0910000000000002,18394,934,0,0.0,9340.0,False,-0.19704776493524578,0,0.9200000000000002,18664,926,0,0.0,9260.0,False,-0.18904052360395487,0,1.838,59276,0,1,0.0,38.64606588408005,False,0.12600309595408357,0,0.2,52660,0,0,0.0,0.0,False,0.0,4,3.498000000000001,58357,180,0,0.0,6956.29185913441,False,-0.17990522639831297,9,3.395000000000001,58019,180,0,0.0,6956.29185913441,False,-0.1843879850190026,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117405,62,87,1.0,5461.713087571531,False,0.1537878907041265,0.125,487072,0.0,0.0,16,0,0,3,3,3.0,8,11,9,198.0,21.0,11,2,9,1076,0.8530561539810151,79.8683322519064
93,9,0,0,0,10.0,20,10.0,8.009920656825523,0,,38.75777722974612,5,40.0,19.339710562835556,1,20.0,49.0,11,49.0,0,1.0910000000000002,18274,946,0,0.0,9460.0,False,-0.19913661049993037,0,0.9200000000000002,18584,934,0,0.0,9340.0,False,-0.19043308731374461,4,1.8780000000000003,59352,0,0,0.0,0.0,False,0.12707937713634637,0,0.2,52660,0,0,0.0,0.0,False,0.0,1,3.5040000000000013,58132,185,0,0.0,7170.188787503032,False,-0.18147089663459526,0,3.386000000000001,58019,180,0,0.0,6976.399901354302,False,-0.18425464256396348,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117924,53,86,1.0,5239.004659830284,False,0.1577029314360433,0.125,487242,0.0,0.0,15,0,0,1,2,1.8,4,5,10,90.0,27.0,5,4,10,739,0.6768074340070598,80.54513968591345
94,10,0,0,0,10.0,20,10.0,8.009920656825523,0,,38.69414093311314,5,38.0,19.26597461760045,22,18.90909090909091,48.99999999999999,7,49.0,0,1.0910000000000002,18184,955,0,0.0,9550.0,False,-0.2007032446734438,0,0.9200000000000002,18474,945,0,0.0,9450.0,False,-0.19234786241470547,5,1.9240000000000004,59387,0,0,0.0,0.0,False,0.12774401823015571,0,0.2,52660,0,0,0.0,0.0,False,0.0,17,3.673000000000001,57568,185,0,0.0,7158.416072625931,False,-0.18902907113643283,5,3.4360000000000017,57704,185,0,0.0,7158.416072625931,False,-0.18722535760858136,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117851,65,89,1.0,5613.288350144028,False,0.15879915268549707,0.125,486125,0.0,0.0,11,0,0,2,4,4.0,4,6,11,108.0,12.0,6,4,11,543,0.7237585699767806,81.26889825589024
95,11,0,0,0,10.0,20,10.0,8.009243269085035,2,8.0,38.8055894909236,5,40.0,19.26597461760045,0,,48.99999999999999,12,49.0,2,1.1110000000000002,18074,964,0,0.0,9640.0,False,-0.2029661607018521,0,0.9200000000000002,18364,956,0,0.0,9560.0,False,-0.19426263751566633,5,1.9690000000000003,59416,0,2,0.2,77.6111789818472,False,0.12903162912060248,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.656000000000001,57568,185,0,0.0,7179.034055820866,False,-0.18889234710994118,0,3.431000000000001,57504,190,0,0.0,7373.062003275484,False,-0.18845449599949946,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118439,55,87,1.0,5322.6286039680235,False,0.16305056809719282,0.15,486322,0.0,0.0,14,0,0,2,2,2.0,6,8,8,144.0,9.0,8,3,8,788,0.7525895740254782,82.02148782991571
96,8,0,0,0,10.0,20,10.0,8.008025520581223,4,8.0,38.8055894909236,0,,19.278454597157552,2,20.0,49.0,12,49.0,2,1.1290000000000002,17944,975,0,0.0,9750.0,False,-0.20557721765770784,2,0.9400000000000002,18254,965,0,0.0,9650.0,False,-0.19652555354407464,0,1.964,59384,0,6,0.4,232.8335369455416,False,0.129897773803129,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.676000000000001,57518,185,0,0.0,7179.034055820866,False,-0.18955547708341597,0,3.431000000000001,57504,190,0,0.0,7373.062003275484,False,-0.18845449599949946,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118987,47,85,1.0,5071.087366066405,False,0.1671056700540054,0.175,486548,0.0,0.0,16,0,0,3,3,3.0,1,4,8,72.0,12.0,4,4,8,788,0.645528341003228,82.66701617091894
97,8,0,0,0,10.0,20,10.0,8.007000734729644,4,8.0,38.8055894909236,0,,19.304723843801412,4,20.0,48.99999999999999,1,49.0,2,1.1470000000000002,17814,986,0,0.0,9860.0,False,-0.20818827461356357,2,0.9580000000000002,18144,974,0,0.0,9740.0,False,-0.19878846957248295,0,1.9640000000000004,59352,0,10,0.4,388.05589490923603,False,0.1307639184856555,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.6940000000000013,57468,185,0,0.0,7179.034055820866,False,-0.19021860705689078,2,3.4510000000000005,57454,190,0,0.0,7373.062003275484,False,-0.18911762597297427,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118956,41,94,1.0,5397.493677595857,False,0.16837535260027017,0.175,486145,0.0,0.0,11,0,0,3,4,4.0,1,4,10,72.0,12.0,4,4,10,249,0.6432132810004987,83.31022945191944
98,10,0,0,0,10.0,20,10.0,8.006537003723084,2,8.0,38.735813885449524,5,38.0,19.33818845595683,5,20.0,48.99999999999999,0,,0,1.1450000000000002,17704,997,0,0.0,9970.0,False,-0.21010304971452443,2,0.9760000000000002,18034,983,0,0.0,9830.0,False,-0.20105138560089125,0,1.9640000000000004,59526,0,7,0.2,271.15069719814664,False,0.13295813423089767,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.6920000000000006,57468,185,0,0.0,7166.125568808162,False,-0.19030420710339419,5,3.499000000000001,57127,195,0,0.0,7553.483707662657,False,-0.192258065599054,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118856,36,104,1.0,5792.174784414445,False,0.16931021380681713,0.15,485672,0.0,0.0,9,0,0,3,3,3.0,3,6,8,108.0,12.0,6,4,8,390,0.6773895709775388,83.98761902289698
99,8,0,0,0,10.0,20,10.0,8.006088861273854,2,8.0,38.735813885449524,0,,19.36534135097876,4,20.0,48.99999999999999,0,,2,1.1650000000000003,17624,1003,0,0.0,10030.0,False,-0.2118437543517616,0,0.9740000000000002,17894,997,0,0.0,9970.0,False,-0.20348837209302326,0,1.9640000000000004,59510,0,9,0.2,348.62232496904574,False,0.13338988155116838,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.7120000000000006,57418,185,0,0.0,7166.125568808162,False,-0.19096733707686897,2,3.514000000000001,57077,195,0,0.0,7553.483707662657,False,-0.1929211955725288,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118776,30,114,1.0,6166.960240529362,False,0.17034161636011907,0.15,485256,0.0,0.0,8,0,0,3,3,3.0,1,4,8,72.0,12.0,4,4,8,200,0.6160142319859006,84.60363325488288
100,8,0,0,0,10.0,20,10.0,8.006088861273854,0,,38.84679610655304,5,40.0,19.379485003528902,2,20.0,48.99999999999999,2,49.0,0,1.1630000000000003,17514,1014,0,0.0,10140.0,False,-0.21375852945272247,0,0.974,17804,1006,0,0.0,10060.0,False,-0.2050550062665367,0,1.9640000000000004,59710,0,4,0.0,155.38718442621217,False,0.1353530875847533,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.7100000000000013,57218,190,0,0.0,7380.891260245078,False,-0.1921956812981096,2,3.5320000000000014,57027,195,0,0.0,7575.125240777844,False,-0.19344081405319735,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118834,22,122,1.0,6404.348670077635,False,0.17203859219422044,0.125,485064,0.0,0.0,13,0,0,4,1,1.0,0,4,10,72.0,12.0,4,4,10,498,0.6292677419842221,85.2329009968671
101,10,0,0,0,10.0,20,10.0,8.006088861273854,0,,38.70856398947769,10,38.0,19.394478685730167,2,20.0,48.99999999999999,0,,0,1.1630000000000003,17424,1023,0,0.0,10230.0,False,-0.2153251636262359,0,0.9740000000000002,17694,1017,0,0.0,10170.0,False,-0.20696978136749755,6,2.0240000000000005,59899,0,0,0.0,0.0,False,0.13746676794530954,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.7100000000000013,57028,195,0,0.0,7548.16997794815,False,-0.19360629988098038,2,3.5500000000000007,56787,200,0,0.0,7741.712797895538,False,-0.19551914590254948,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118794,14,132,1.0,6739.522701600222,False,0.17326394121183705,0.125,484583,0.0,0.0,9,0,0,5,3,2.2,1,6,10,108.0,12.0,6,4,10,200,0.6860571500146762,85.91895814688178
102,10,0,0,0,10.0,20,10.0,8.005657889061428,2,8.0,38.5997769052999,10,38.0,19.410310720770145,2,20.0,48.99999999999999,0,,2,1.1830000000000003,17304,1033,0,0.0,10330.0,False,-0.21776215011836791,0,0.9740000000000002,17594,1027,0,0.0,10270.0,False,-0.2087104860047347,10,2.1180000000000008,59918,0,2,0.2,77.1995538105998,False,0.13856057305175273,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.7300000000000013,56788,200,0,0.0,7719.955381059979,False,-0.19565016325557044,0,3.5480000000000014,56597,205,0,0.0,7912.954265586479,False,-0.19690348630247692,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118754,6,142,1.0,7074.46186432462,False,0.1744881623864305,0.15,483912,0.0,0.0,10,0,0,4,4,4.0,2,6,8,108.0,12.0,6,4,8,200,0.6851809729705565,86.60413911985233
103,8,0,0,0,10.0,20,10.0,8.005657889061428,0,,38.5997769052999,0,,19.426958297547365,2,20.0,48.99999999999999,0,,0,1.1810000000000005,17184,1045,0,0.0,10450.0,False,-0.2198509956830525,0,0.9740000000000002,17514,1035,0,0.0,10350.0,False,-0.21010304971452443,0,2.1080000000000005,59918,0,2,0.0,77.1995538105998,False,0.13856057305175273,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.728000000000001,56788,200,0,0.0,7719.955381059979,False,-0.19565016325557044,2,3.5680000000000014,56547,205,0,0.0,7912.954265586479,False,-0.19756661627595173,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118714,0,150,0.8,7349.999999999999,False,0.17542713905669258,0.1,483622,0.0,0.0,11,0,0,0,1,1.0,4,4,10,72.0,12.0,4,4,10,200,0.6317163330386393,87.23585545289097
104,10,0,0,0,10.0,20,10.0,8.005657889061428,0,,38.51237108326868,10,38.0,19.426958297547365,0,,48.99999999999999,0,,0,1.1810000000000005,17084,1055,0,0.0,10550.0,False,-0.22159170032028966,0,0.9740000000000002,17414,1045,0,0.0,10450.0,False,-0.2118437543517616,8,2.1880000000000006,60030,0,0,0.0,0.0,False,0.13995442461071023,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.728000000000001,56598,205,0,0.0,7895.03607207008,False,-0.19700904461491986,0,3.566000000000001,56357,210,0,0.0,8087.597927486423,False,-0.19892839570632345,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118714,0,150,0.0,7349.999999999999,False,0.17542713905669258,0.0,483154,0.0,0.0,10,0,0,4,2,1.6,2,6,10,108.0,12.0,6,4,10,200,0.6777058119769208,87.9135612648679
105,10,0,0,0,10.0,20,10.0,8.005657889061428,0,,38.473995716891196,5,38.0,19.444386713149875,2,20.0,48.99999999999999,0,,0,1.1810000000000005,16984,1065,0,0.0,10650.0,False,-0.22333240495752682,0,0.9740000000000002,17314,1055,0,0.0,10550.0,False,-0.21358445898899875,5,2.2300000000000004,60065,0,0,0.0,0.0,False,0.14061906570451957,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.728000000000001,56598,205,0,0.0,7887.1691219626955,False,-0.19706121271908028,2,3.586000000000001,56117,215,0,0.0,8271.909079131607,False,-0.20088919708798667,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118674,0,152,0.2,7447.999999999999,False,0.1755135752907619,0.025,482709,0.0,0.0,9,0,0,2,2,2.0,4,6,10,108.0,12.0,6,4,10,200,0.6829270530142821,88.59648831788218
106,10,0,0,0,10.0,20,10.0,8.005657889061428,0,,38.473995716891196,0,,19.462548899458422,2,20.0,48.99999999999999,0,,0,1.1810000000000005,16874,1076,0,0.0,10760.0,False,-0.22524718005848768,0,0.9740000000000002,17224,1064,0,0.0,10640.0,False,-0.21515109316251219,0,2.2250000000000005,60065,0,0,0.0,0.0,False,0.14061906570451957,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.728000000000001,56598,205,0,0.0,7887.1691219626955,False,-0.19706121271908028,2,3.604000000000001,56067,215,0,0.0,8271.909079131607,False,-0.20155232706146145,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118634,0,154,0.2,7545.999999999999,False,0.1756000115248312,0.025,482419,0.0,0.0,9,0,0,2,1,1.0,4,6,8,108.0,12.0,6,4,8,200,0.6667716720257886,89.26325998990797
107,8,0,0,0,10.0,20,10.0,8.004888912747857,4,8.0,38.473995716891196,0,,19.49894605742226,4,20.0,48.99999999999999,0,,2,1.2010000000000003,16734,1088,0,0.0,10880.0,False,-0.22803230747806713,2,0.9940000000000002,17124,1072,0,0.0,10720.0,False,-0.21723993872719677,0,2.2250000000000005,60033,0,4,0.4,153.89598286756478,False,0.1414726166242647,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.748000000000001,56548,205,0,0.0,7887.1691219626955,False,-0.19772434269255507,2,3.6220000000000008,56017,215,0,0.0,8271.909079131607,False,-0.20221545703493626,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118554,0,158,0.4,7741.999999999999,False,0.17577288399296986,0.1,481967,0.0,0.0,9,0,0,2,4,4.0,2,4,10,72.0,12.0,4,4,10,200,1.0283092469908297,90.2915692368988
108,10,0,0,0,10.0,20,10.0,8.004545682812724,2,8.0,38.437580463376584,5,38.0,19.49894605742226,0,,48.99999999999999,0,,0,1.1990000000000005,16634,1098,0,0.0,10980.0,False,-0.22977301211530426,2,1.0120000000000002,17004,1082,0,0.0,10820.0,False,-0.21967692521932877,1,2.2350000000000008,60176,0,2,0.2,76.87516092675317,False,0.14345684733124525,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.7460000000000018,56548,205,0,0.0,7879.7039949922,False,-0.19777384618705435,0,3.620000000000001,55827,220,0,0.0,8456.267701942848,False,-0.20351281364759383,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118554,0,158,0.0,7741.999999999999,False,0.17577288399296986,0.025,481700,0.0,0.0,11,0,0,4,2,1.2,2,6,10,108.0,12.0,6,4,10,200,0.6801341039827093,90.9717033408815
109,10,0,0,0,10.0,20,10.0,8.003932207873316,4,8.0,38.56046275888815,5,40.0,19.49894605742226,0,,48.99999999999999,0,,2,1.2190000000000003,16514,1108,0,0.0,11080.0,False,-0.2322099986074363,2,1.0300000000000002,16884,1092,0,0.0,10920.0,False,-0.2221139117114608,3,2.2640000000000007,60251,0,4,0.4,154.2418510355526,False,0.14561566512566987,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.746000000000001,56548,205,0,0.0,7904.894865572071,False,-0.19760679797366,0,3.620000000000001,55627,225,0,0.0,8676.104120749833,False,-0.20470753235577033,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118554,0,158,0.0,7741.999999999999,False,0.17577288399296986,0.05,481335,0.0,0.0,9,0,0,4,3,2.6,2,6,8,108.0,12.0,6,4,8,200,0.6677673369995318,91.63947067788104
110,8,0,0,0,10.0,20,10.0,8.003657947736073,2,8.0,38.56046275888815,0,,19.51711379348779,2,20.0,48.99999999999999,0,,2,1.2370000000000003,16354,1122,0,0.0,11220.0,False,-0.23534326695446317,0,1.0280000000000002,16824,1098,0,0.0,10980.0,False,-0.2231583344938031,0,2.2610000000000006,60235,0,6,0.2,231.3627765533289,False,0.1460440825726674,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.766000000000002,56498,205,0,0.0,7904.894865572071,False,-0.1982699279471348,0,3.6200000000000014,55627,225,0,0.0,8676.104120749833,False,-0.20470753235577033,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118514,0,160,0.2,7839.999999999999,False,0.17585932022703918,0.05,481009,0.0,0.0,10,0,0,1,2,2.0,3,4,10,72.0,12.0,4,4,10,200,0.6238733649952337,92.26334404287627
