index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,20,0,0,0,10.0,20,10.0,19.559734949963488,33,19.454545454545453,30.020556160811076,39,31.897435897435898,16.145582329244927,50,15.6,39.999999999999986,13,40.0,0,0.56,55885,0,20,0.9,391.19469899926975,False,0.14749953653420436,0,1.3880000000000003,55706,48,13,1.0,734.2765543495253,False,0.1473469118754043,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,29,6.520000000000001,48636,925,10,1.0,18392.96039032434,False,-0.1622366410481781,20,11.38,57906,663,0,0.0,19903.62873461774,False,-0.42938745581260784,30,11.912000000000003,50441,792,0,0.0,23776.280479362373,False,-0.4758777655781469,0,1.4510000000000003,148858,7,81,1.0,3353.019076304713,False,0.05155643250033071,13,6.972,99319,2072,0,0.0,33453.64658619549,False,-0.1893637390984691,0.4875,586114,0.0,0.0,8,0,0,8,11,10.714285714285715,14,22,17,186.0,23.0,12,8,17,842,1.5559308836236596,166.09512559045106
80,17,0,0,0,10.0,20,10.0,19.559734949963488,0,,30.020556160811076,0,,16.17725608792657,8,17.0,39.99999999999999,11,40.0,0,0.56,55795,0,29,0.9,567.2323135489412,False,0.14745899813337843,0,1.3880000000000003,55596,49,23,1.0,939.8739038491602,False,0.14719956113775948,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.491000000000002,48636,915,20,1.0,18497.568602432813,False,-0.16147896191307787,4,11.400000000000002,57822,663,0,0.0,19903.62873461774,False,-0.43009380708782413,4,11.922000000000002,50357,792,0,0.0,23776.280479362373,False,-0.4765841168533632,0,1.451,148842,5,88,1.0,3600.886280439632,False,0.05231040096832649,8,7.039000000000002,99231,2072,0,0.0,33519.27461418385,False,-0.18974923992978246,0.4875,585642,0.0,0.0,6,0,0,5,4,4.0,14,19,21,165.0,21.0,10,7,21,320,1.5034776385873556,167.59860322903842
81,21,0,0,0,10.0,20,10.0,19.63107336735583,46,19.956521739130434,30.020556160811076,0,,16.189088814582238,9,16.444444444444443,39.999999999999986,11,40.0,0,0.56,56043,1,21,1.0,422.25254071447245,False,0.15105021833273113,5,1.4380000000000004,55986,48,10,1.0,676.3107336735584,False,0.15248312667451255,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.491000000000001,47718,951,30,1.0,19569.76745717973,False,-0.16701118715103339,9,11.486000000000002,57593,663,0,0.0,19903.62873461774,False,-0.4320194552071639,0,11.918000000000003,50357,792,0,0.0,23776.280479362373,False,-0.4765841168533632,0,1.451,148774,0,97,0.9,3879.9999999999986,False,0.052810260279139945,11,7.141000000000002,98983,2077,0,0.0,33624.73746788731,False,-0.19111328545521844,0.4875,584817,0.0,0.0,8,0,0,9,6,5.357142857142858,13,22,19,174.0,24.0,13,8,19,838,1.60865337587893,169.20725660491735
82,19,0,0,0,10.0,20,10.0,19.63107336735583,0,,30.05838614975436,10,31.0,16.224154273355595,16,16.625,39.999999999999986,15,40.0,0,0.56,55963,0,30,0.9,588.9322010206749,False,0.15111855664819,0,1.4330000000000003,55866,50,20,1.0,892.6214673471167,False,0.15224076636261163,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.491000000000001,48028,941,30,1.0,19374.59162317447,False,-0.16393417818421555,12,11.597000000000005,57120,668,0,0.0,20079.00194803591,False,-0.43525953385846106,4,11.958000000000004,50118,797,0,0.0,23956.533761354225,False,-0.4778359845554855,0,1.451,148706,0,101,0.4,4039.9999999999986,False,0.05289408608910683,15,7.280000000000001,98529,2089,0,0.0,33892.25827703984,False,-0.1933503140777071,0.4125,583693,0.0,0.0,7,0,0,6,6,6.0,14,20,23,165.0,27.0,10,9,23,510,1.648148805834353,170.8554054107517
83,23,0,0,0,10.0,20,10.0,19.431622050670182,23,17.434782608695652,30.26099546539141,49,31.224489795918366,16.24111158242966,4,17.0,39.999999999999986,11,40.0,0,0.56,56203,4,20,1.0,428.63244101340365,False,0.15438934810334545,0,1.4330000000000003,55827,46,27,1.0,984.653795368095,False,0.15238432840244,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,19,6.681000000000002,48682,954,10,1.0,18840.377390993268,False,-0.15832963414798018,4,11.625000000000004,56684,679,0,0.0,20547.215921000767,False,-0.4369572408531683,0,11.954000000000004,48940,835,0,0.0,25267.931213601827,False,-0.4822279865894088,0,1.4510000000000003,148638,0,105,0.4,4199.999999999998,False,0.05297791189907373,11,7.375000000000002,98365,2089,0,0.0,33927.68209569556,False,-0.19437220721846551,0.425,582702,0.0,0.0,10,0,0,7,5,4.5,12,19,18,173.0,51.0,11,12,18,953,1.7771136472001672,172.63251905795187
84,18,0,0,0,10.0,20,10.0,19.411751731315547,11,19.0,30.26099546539141,0,,16.077901684519258,37,15.35135135135135,39.999999999999986,11,40.0,0,0.56,56123,2,30,1.0,602.3525519394664,False,0.15452971591033168,0,1.4330000000000003,55916,48,26,1.0,984.7055450142043,False,0.1542059414901601,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.662000000000002,48473,955,20,1.0,19143.442812714176,False,-0.15916210733635,18,11.801000000000005,56180,679,0,0.0,20547.215921000767,False,-0.4411953485044662,19,12.144000000000005,48393,835,0,0.0,25267.931213601827,False,-0.48682767882206746,0,1.4510000000000003,148570,0,109,0.4,4359.999999999998,False,0.053061737709040616,11,7.474000000000001,97705,2122,0,0.0,34117.30737454986,False,-0.19832031457538785,0.425,580723,0.0,0.0,6,0,0,7,7,7.0,13,20,21,165.0,24.0,10,8,21,409,1.5474853115156293,174.1800043694675
85,21,0,0,0,10.0,20,10.0,19.447707082764865,14,20.0,30.26099546539141,0,,16.117152465640523,16,16.5625,39.999999999999986,8,40.0,0,0.56,56283,4,26,1.0,545.6403841518865,False,0.1572233629087401,0,1.4330000000000003,55836,46,36,1.0,1160.117454979535,False,0.15436361776661012,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.662000000000002,48193,959,30,1.0,19558.180956333246,False,-0.16021424153774155,0,11.783000000000003,56180,679,0,0.0,20547.215921000767,False,-0.4411953485044662,16,12.285000000000004,47913,835,0,0.0,25267.931213601827,False,-0.4908639718233036,0,1.451,148502,0,113,0.4,4519.999999999998,False,0.053145563519007503,8,7.543000000000001,97414,2134,0,0.0,34394.00336167688,False,-0.19938666274893863,0.425,579684,0.0,0.0,6,0,0,9,5,5.0,12,21,27,176.0,57.0,12,9,27,480,1.559970353730023,175.73997472319752
86,27,0,0,0,10.0,20,10.0,19.409924645801464,19,19.0,30.30223234185738,15,31.0,16.159908364694516,15,16.666666666666668,39.999999999999986,14,40.0,0,0.56,56574,1,17,1.0,339.9687189786249,False,0.16107350547326302,0,1.4330000000000003,55706,49,46,1.0,1382.8565337068674,False,0.1539824084722016,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.662000000000002,48297,968,25,1.0,19546.362865682255,False,-0.15879329248984345,0,11.783000000000005,56180,679,0,0.0,20575.215760121162,False,-0.4410776239683439,15,12.419000000000004,47008,850,0,0.0,25756.897490578773,False,-0.49641822095938154,0,1.451,148434,0,117,0.4,4679.999999999998,False,0.05322938932897439,14,7.675000000000001,96994,2145,0,0.0,34663.003442269735,False,-0.20138101819624407,0.425,578556,0.0,0.0,8,0,0,7,6,6.0,15,22,19,216.0,75.0,12,15,19,1026,1.6199479922652245,177.35992271546274
87,19,0,0,0,10.0,20,10.0,19.488221391883684,31,20.0,30.30223234185738,0,,16.238869763667864,18,17.0,39.999999999999986,9,40.0,0,0.56,56484,0,27,1.0,526.1819775808594,False,0.16113707212290118,0,1.4330000000000003,56216,50,25,1.0,987.2055347970921,False,0.16037000260677983,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.662000000000002,47677,989,35,1.0,20334.42908853797,False,-0.1620666568508954,9,11.873000000000003,55956,679,0,0.0,20575.215760121162,False,-0.44296122736892074,9,12.494000000000003,46784,850,0,0.0,25756.897490578773,False,-0.4983018243599584,0,1.4510000000000003,148298,0,125,0.8,4999.999999999998,False,0.05339704094890817,9,7.751,96716,2155,0,0.0,34994.76434070425,False,-0.20216422754270139,0.475,577494,0.0,0.0,7,0,0,8,6,6.0,11,19,24,117.0,45.0,9,10,24,820,1.531889603473246,178.891812318936
88,24,0,0,0,10.0,20,10.0,19.430847577807366,28,19.0,30.30223234185738,0,,16.267782360869695,15,16.6,39.99999999999999,11,40.0,1,0.5700000000000001,56870,3,10,1.0,224.30847577807367,False,0.16594684559439019,0,1.4330000000000003,56146,47,35,1.0,1150.079665223258,False,0.1606040234206013,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.662000000000002,47145,1007,45,1.0,20930.4639662356,False,-0.16545613652917773,11,11.974000000000002,55671,679,0,0.0,20575.215760121162,False,-0.4453577763384047,4,12.525000000000004,46700,850,0,0.0,25756.897490578773,False,-0.4990081756351747,0,1.451,148230,0,129,0.4,5159.999999999999,False,0.053480866758875055,11,7.852000000000002,96379,2166,0,0.0,35236.01659364376,False,-0.20367570380973024,0.425,576504,0.0,0.0,6,0,0,11,7,6.071428571428571,12,23,20,222.0,45.0,14,10,20,466,1.8622048730030656,180.75401719193906
89,20,0,0,0,10.0,20,10.0,19.37198132649818,42,19.071428571428573,30.307928179084826,28,30.357142857142858,16.302518276084612,17,16.647058823529413,39.99999999999999,9,40.0,0,0.5690000000000001,56801,2,17,1.0,349.3236825504691,False,0.16581400068086502,4,1.4730000000000003,56752,48,10,1.0,673.7198132649818,False,0.16813021580112314,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.662000000000002,47194,1039,27,1.0,20945.8026590669,False,-0.16463522236740277,11,12.073000000000004,55236,684,0,0.0,20730.62287449402,False,-0.44836226202901913,6,12.581000000000003,45878,873,0,0.0,26458.821300341053,False,-0.5029691084823494,0,1.451,148162,0,133,0.4,5319.999999999999,False,0.05356469256884195,9,7.931000000000001,96052,2179,0,0.0,35523.18732358837,False,-0.20495694383814508,0.425,575438,0.0,0.0,10,0,0,10,6,5.235294117647059,13,23,20,207.0,18.0,14,6,20,1511,1.5944983502849936,182.34851554222405
90,20,0,0,0,10.0,20,10.0,19.350707453016483,14,19.0,30.42994544136724,52,31.0,16.31367174933444,10,16.5,40.0,9,40.0,0,0.5690000000000001,56997,0,12,0.9,232.2084894361978,False,0.16862629408900998,0,1.4690000000000003,56622,51,20,1.0,897.0141490603296,False,0.16775468723461623,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,25,6.912000000000002,47691,1043,10,1.0,20487.087327909863,False,-0.16075814601989033,5,12.112000000000004,53767,728,0,0.0,22153.00028131535,False,-0.454734654597105,5,12.625000000000004,45520,881,0,0.0,26808.78193384454,False,-0.5045081107043982,0,1.451,148162,0,133,0.0,5320.0,False,0.05356469256884195,9,8.012000000000002,95775,2189,0,0.0,35710.627459293086,False,-0.2062372429017244,0.3625,573897,0.0,0.0,6,0,0,12,7,6.25,12,24,19,222.0,33.0,14,6,19,466,1.8027560282498598,184.1512715704739
91,19,0,0,0,10.0,20,10.0,19.350707453016483,0,,30.486945945986307,10,32.0,16.376295565011752,16,17.0,40.0,12,40.0,0,0.5690000000000001,56907,0,21,0.9,406.3648565133461,False,0.16856650900836212,0,1.4690000000000003,56512,52,30,1.0,1100.5212235904946,False,0.16758595129716905,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.887000000000002,48011,1033,10,1.0,20294.15025842589,False,-0.15752006128733134,6,12.167000000000005,53321,738,0,0.0,22499.366108137896,False,-0.45702875813297106,10,12.720000000000006,45270,881,0,0.0,26858.999378413937,False,-0.5063992088091509,0,1.4510000000000003,148094,0,137,0.4,5480.0,False,0.05364851837880884,12,8.123000000000001,95393,2201,0,0.0,36044.22653859087,False,-0.2077405223095727,0.4125,572871,0.0,0.0,6,0,0,13,6,6.0,9,22,20,174.0,34.0,13,6,20,520,1.8196459729224443,185.97091754339635
92,20,0,0,0,10.0,20,10.0,19.46083355306339,45,20.0,30.447254338352682,22,30.0,16.403835630869096,14,16.714285714285715,40.0,9,40.0,8,0.649,57269,0,9,0.9,175.14750197757053,False,0.1736080731500406,0,1.4690000000000003,56722,53,24,1.0,997.0600052735214,False,0.17082439848250044,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,12,7.007000000000002,47471,1068,10,1.0,21088.64277805523,False,-0.15958799702996268,8,12.241000000000005,53121,738,0,0.0,22470.073701704277,False,-0.4588337059825251,6,12.770000000000003,44484,903,0,0.0,27493.870667532472,False,-0.5103393401185137,0,1.4510000000000003,148026,0,141,0.4,5640.0,False,0.053732344188775726,9,8.201,95127,2211,0,0.0,36268.880579851575,False,-0.20881400247337983,0.4125,571583,0.0,0.0,7,0,0,8,7,5.98989898989899,11,19,24,165.0,90.0,10,10,24,740,1.819283646531403,187.79020118992776
93,24,0,0,0,10.0,20,10.0,19.46083355306339,0,,30.447254338352682,0,,16.43043400000578,16,16.6875,40.0,10,40.0,0,0.6410000000000001,57159,1,19,1.0,379.7558375082044,False,0.1734506040013525,0,1.4690000000000003,56632,52,34,1.0,1181.6683408041554,False,0.17087154547393352,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.995000000000002,47471,1058,20,1.0,21198.50698590812,False,-0.15879224862449218,6,12.293000000000003,52995,738,0,0.0,22470.073701704277,False,-0.45989323289534956,10,12.864000000000003,44229,903,0,0.0,27493.870667532472,False,-0.5124836207754204,0,1.451,147941,0,146,0.5,5840.0,False,0.053837126451234334,10,8.292,94817,2222,0,0.0,36508.42434801284,False,-0.21014283796466451,0.4375,570607,0.0,0.0,5,0,0,11,5,5.0,14,25,19,225.0,57.0,15,9,19,200,1.8027849858626723,189.59298617579043
94,19,0,0,0,10.0,20,10.0,19.35429309232283,21,18.142857142857142,30.447254338352682,0,,16.43204560992988,11,16.454545454545453,40.0,13,40.0,0,0.641,57070,2,26,1.0,523.2116204003936,False,0.17309718878294728,0,1.4690000000000003,56902,51,26,1.0,1013.2116204003936,False,0.17467273306188,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.995000000000002,47090,1069,30,1.0,21603.156945843686,False,-0.16138054130081927,5,12.337000000000005,52890,738,0,0.0,22470.073701704277,False,-0.46077617198936993,6,12.914000000000005,44097,903,0,0.0,27493.870667532472,False,-0.5135936013507603,0,1.451,148061,0,143,0.0,5720.0,False,0.05425625550106878,10,8.382,94508,2233,0,0.0,36692.75784697342,False,-0.21165752320237846,0.375,569981,0.0,0.0,8,0,0,12,4,4.0,10,22,15,219.0,48.0,13,6,15,701,1.855590995401144,191.44857717119157
95,15,0,0,0,10.0,20,10.0,19.35429309232283,0,,30.447254338352682,0,,16.467965974517575,10,17.0,40.0,20,40.0,0,0.641,56980,1,36,1.0,706.7545513236219,False,0.1731334358254586,0,1.4690000000000003,56792,52,36,1.0,1216.7545513236219,False,0.1745043639642702,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.995000000000002,47090,1059,40,1.0,21714.086558303985,False,-0.16057707615088665,5,12.382000000000005,52785,738,0,0.0,22470.073701704277,False,-0.46165911108339036,5,12.958000000000004,43992,903,0,0.0,27493.870667532472,False,-0.5144765404447807,0,1.4510000000000003,148251,0,144,1.0,5760.0,False,0.055723207175489335,11,8.482000000000001,94348,2233,0,0.0,36772.968021097746,False,-0.21249504721803883,0.5,569601,0.0,0.0,7,0,0,8,5,5.0,10,18,20,129.0,51.0,8,7,20,560,1.4599421713501215,192.9085193425417
96,20,0,0,0,10.0,20,10.0,19.383307038826345,11,20.0,30.543209808182404,16,32.0,16.469671007321665,8,16.5,40.0,20,40.0,0,0.6410000000000001,57110,0,35,1.0,678.4157463589221,False,0.17550351680265716,0,1.4690000000000003,56682,53,46,1.0,1421.632123786012,False,0.17434964932666977,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.995000000000002,47382,1060,34,1.0,21584.774594634127,False,-0.15728376264171592,4,12.417000000000005,52441,746,0,0.0,22785.234516904075,False,-0.46322670295026075,4,12.993000000000004,43652,911,0,0.0,27824.86413525417,False,-0.5159439285943854,0,1.451,148731,0,132,0.0,5280.0,False,0.05739972337482711,8,8.551000000000002,94122,2241,0,0.0,36908.53272740785,False,-0.2136002740845249,0.375,569483,0.0,0.0,11,0,0,10,4,4.0,13,23,15,207.0,63.0,14,6,15,1412,1.6374528091400862,194.54597215168178
97,15,0,0,0,10.0,20,10.0,19.401286818909746,30,19.533333333333335,30.701063205600455,16,33.0,16.50617667728967,10,17.0,40.0,20,40.0,0,0.6410000000000001,57276,0,31,1.0,601.4398913862021,False,0.1781126196123158,0,1.4690000000000003,56902,53,40,1.0,1306.0514727563898,False,0.17766872107501622,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,6.995000000000002,47324,1080,28,1.0,21813.019534179337,False,-0.15647077055438544,5,12.463000000000003,51808,762,0,0.0,23394.210162667547,False,-0.46598914336968433,5,13.039000000000003,43547,911,0,0.0,27968.668580302015,False,-0.5162222459435171,0,1.451,148926,0,130,0.5,5200.0,False,0.05848247342023276,13,8.673,93823,2246,0,0.0,37072.8728171926,False,-0.21511493630218992,0.4375,568969,0.0,0.0,9,0,0,4,5,5.0,15,19,23,162.0,47.0,9,6,23,1594,1.3365553515031934,195.88252750318497
98,23,0,0,0,10.0,20,10.0,19.499111222035193,44,20.0,30.75288577834895,47,31.0,16.505657431489027,12,16.5,40.0,20,40.0,13,0.7710000000000001,57868,0,8,0.8,155.99288977628154,False,0.18566861280258928,0,1.4690000000000003,56782,55,50,1.0,1524.9555611017595,False,0.1774528928742609,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,19,7.185000000000001,47426,1114,10,1.0,22029.538759130697,False,-0.15342494235187526,6,12.518000000000004,51682,762,0,0.0,23433.6989631019,False,-0.46688264073165425,6,13.094000000000005,41958,958,0,0.0,29461.264575658293,False,-0.5233084796812241,0,1.451,149486,0,116,0.0,4640.0,False,0.060438408986126825,6,8.72,93561,2258,0,0.0,37269.77448030222,False,-0.21625740642838398,0.35,568126,0.0,0.0,10,0,0,11,6,5.216755319148936,13,24,25,207.0,57.0,14,9,25,1320,1.5022346302866936,197.38476213347167
99,25,0,0,0,10.0,20,10.0,19.530130416554005,16,20.0,30.75288577834895,0,,16.554312757452962,23,16.82608695652174,40.0,20,40.0,8,0.8380000000000001,57950,1,10,1.0,205.30130416554005,False,0.18785093002297365,0,1.4690000000000003,56692,54,60,1.0,1711.8078249932403,False,0.17752299706368926,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.166000000000003,47106,1120,20,1.0,22488.803782107465,False,-0.15473400899504963,7,12.582000000000004,51535,762,0,0.0,23433.6989631019,False,-0.4681187554632828,16,13.248000000000006,41486,958,0,0.0,29461.264575658293,False,-0.5272775011324397,0,1.4510000000000003,149881,0,109,0.5,4360.0,False,0.06221970744792322,8,8.794000000000002,93171,2276,0,0.0,37677.61583596294,False,-0.21755726058663072,0.4375,567184,0.0,0.0,8,0,0,10,7,6.5,15,25,22,273.0,72.0,16,9,22,680,1.5125327901914716,198.89729492366314
100,22,0,0,0,10.0,20,10.0,19.570779242991634,36,19.833333333333332,30.69322451610954,21,30.0,16.555172739047215,16,16.5625,40.0,20,40.0,0,0.8300000000000001,57964,1,14,1.0,283.99090940188285,False,0.18894245078369906,0,1.4690000000000003,57192,54,40,1.0,1322.8311697196655,False,0.18377425897978047,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,1,7.176000000000002,46997,1146,10,1.0,22735.04525762951,False,-0.1545294554870965,12,12.695000000000004,50590,783,0,0.0,24032.794796113772,False,-0.47354632572836686,4,13.272000000000004,41402,958,0,0.0,29404.10908643294,False,-0.5282241610546794,0,1.4510000000000003,150196,0,104,0.5,4160.0,False,0.0637215865431633,10,8.886,92861,2287,0,0.0,37861.68005420098,False,-0.21907987183662003,0.4375,566565,0.0,0.0,10,0,0,11,6,5.0476190476190474,14,25,22,258.0,33.0,16,6,22,1314,1.587853624485433,200.48514854814857
101,22,0,0,0,10.0,20,10.0,19.570779242991634,0,,30.69322451610954,0,,16.428989461307474,31,15.870967741935484,40.0,16,40.0,0,0.8300000000000001,57854,2,24,1.0,489.6987018317992,False,0.18879622996635909,0,1.4690000000000003,57102,53,50,1.0,1508.5389621495817,False,0.18383265430256165,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.175000000000002,46997,1136,20,1.0,22846.269710360688,False,-0.15372385480385406,26,12.943000000000003,49680,783,0,0.0,24032.794796113772,False,-0.4811984645432103,5,13.318000000000003,41297,958,0,0.0,29404.10908643294,False,-0.5291071001486998,0,1.451,150186,0,110,1.0,4400.0,False,0.06448998980119312,12,8.996,92349,2308,0,0.0,37918.10767669765,False,-0.2224593525968619,0.5,564828,0.0,0.0,6,0,0,6,7,7.0,14,20,21,168.0,62.0,11,11,21,360,1.6260932609438896,202.11124180909246
102,21,0,0,0,10.0,20,10.0,19.594282159998375,14,20.0,30.649643568840926,16,30.0,16.428954052483498,14,16.428571428571427,40.0,12,40.0,0,0.8300000000000001,58044,1,20,1.0,401.8856431999675,False,0.19178553817318683,0,1.4690000000000003,56992,54,60,1.0,1715.6569295999025,False,0.18370086071370015,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.175000000000002,47197,1140,14,1.0,22766.57667236192,False,-0.15140386579874612,10,13.017000000000005,49426,783,0,0.0,23998.670914402446,False,-0.48347780915732946,4,13.353000000000003,40729,974,0,0.0,29852.752836051062,False,-0.5319970701724209,0,1.451,150386,0,105,0.0,4200.0,False,0.06518853821758386,7,9.054,92039,2322,0,0.0,38148.03130986668,False,-0.22382178873846803,0.375,564176,0.0,0.0,8,0,0,7,5,5.0,15,22,21,204.0,54.0,13,8,21,1160,1.5135909263044596,203.62483273539692
103,21,0,0,0,10.0,20,10.0,19.560198924738962,14,19.0,30.649643568840926,0,,16.47014280370557,21,16.761904761904763,40.0,20,40.0,0,0.8300000000000001,58230,0,15,0.9,293.4029838710844,False,0.19448153322834225,0,1.4690000000000003,56872,56,70,1.0,1929.2139247317273,False,0.18343032743423354,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.175000000000002,46931,1144,24,1.0,23112.459015553555,False,-0.152751919287044,15,13.157000000000002,48986,783,0,0.0,23998.670914402446,False,-0.48717774440846257,6,13.409000000000002,40603,974,0,0.0,29852.752836051062,False,-0.5330565970852454,0,1.4510000000000003,150422,2,109,1.0,4392.940285607411,False,0.06611390630232972,14,9.187000000000001,91653,2331,0,0.0,38391.902875437685,False,-0.22566640514607453,0.4875,563060,0.0,0.0,8,0,0,6,7,7.0,14,20,26,165.0,76.0,10,11,26,706,2.4993164902552962,206.12414922565222
104,26,0,0,0,10.0,20,10.0,19.528902376244098,13,19.0,30.649643568840926,0,,16.493356147001087,7,17.0,39.99999999999999,11,40.0,0,0.8300000000000001,58397,0,10,0.8,195.289023762441,False,0.19689483777789366,0,1.4690000000000003,56752,58,80,1.0,2142.312190099528,False,0.18315510097908344,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.175000000000002,46684,1147,34,1.0,23441.73890689257,False,-0.15394498995471254,0,13.142000000000005,48986,783,0,0.0,23998.670914402446,False,-0.48717774440846257,7,13.473000000000004,40456,974,0,0.0,29852.752836051062,False,-0.534292711816874,0,1.451,150462,0,110,0.2,4399.999999999999,False,0.06641798343043157,10,9.273000000000001,91406,2338,0,0.0,38561.46667168854,False,-0.2267995771278185,0.375,562506,0.0,0.0,7,0,0,9,3,3.0,13,22,21,204.0,69.0,13,13,21,487,1.7494154665619135,207.87356469221413
105,21,0,0,0,10.0,20,10.0,19.520929449351414,32,19.46875,30.702835010245153,41,31.0,16.516873952818823,7,17.0,40.0,20,40.0,0,0.8300000000000001,58277,2,20,1.0,410.4185889870283,False,0.19664039315954973,0,1.4690000000000003,57295,56,58,1.0,1692.213908062382,False,0.18966088873038114,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,7,7.245000000000002,47157,1169,10,1.0,23126.994876394256,False,-0.1493727917748707,0,13.142000000000005,48986,783,0,0.0,24040.319813021953,False,-0.4870026327855385,7,13.536000000000003,39038,1015,0,0.0,31163.37753539883,False,-0.54070610936925,0,1.451,150982,0,97,0.0,3880.0,False,0.06823420931304748,7,9.333,91207,2345,0,0.0,38732.06941936014,False,-0.22759381708034657,0.375,562305,0.0,0.0,10,0,0,5,4,3.1707317073170733,16,21,22,168.0,60.0,11,10,22,1343,1.7676768647506833,209.64124155696481
