index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,27,0,0,0,10.0,20,10.0,7.550459359921625,16,6.0625,12.92873496565618,25,13.0,47.892419527456305,6,60.5,42.999999999999986,9,43.0,10,5.1690000000000005,35654,783,0,0.0,7830.0,False,-0.19793651437142742,6,2.996000000000001,35987,817,0,0.0,8170.0,False,-0.18774070620667288,0,0.24500000000000002,76076,6,537,1.0,6988.0334327168985,False,0.030339346554423396,23,15.433000000000002,28738.0,241,0,0.0,1819.6607057411115,False,-0.61609501401232,0,0.2,115483,0,13,0.0,622.6014538569319,False,0.008696302370539668,0,0.2,108374,974,417,1.0,32563.726799498396,False,0.08589030453804314,0,4.655000000000001,134986,0,40,0.3,1719.9999999999995,False,-0.059212166542009476,9,6.788000000000001,119558,257,0,0.0,12308.35181855627,False,-0.1293929478013371,0.2875,654856,0.0,0.0,10,0,0,11,11,11.0,19,30,32,131.0,55.0,15,12,32,635,1.7153366655111313,175.8484926605597
80,32,0,0,0,10.0,20,10.0,7.396753142966586,9,5.444444444444445,12.988851071933869,13,13.846153846153847,47.892419527456305,0,,42.99999999999999,7,43.0,5,5.2090000000000005,35519,791,0,0.0,7910.0,False,-0.19986216402481047,4,3.0300000000000007,35797,829,0,0.0,8290.0,False,-0.19037580573235496,0,0.24500000000000002,76069,2,546,1.0,7106.706191561826,False,0.031017041912555356,12,15.530000000000003,28528.0,244,0,0.0,1804.8077668838469,False,-0.6189104343889842,0,0.2,115483,0,13,0.0,622.6014538569319,False,0.008696302370539668,0,0.2,108194,977,427,1.0,33140.17063550324,False,0.08683303702003228,0,4.655000000000001,134986,0,40,0.0,1719.9999999999998,False,-0.059212166542009476,7,6.849000000000001,119469,257,0,0.0,12308.35181855627,False,-0.13000930836534164,0.25,654045,0.0,0.0,8,0,0,11,7,7.0,23,34,29,215.0,56.0,18,14,29,236,1.6184212332591414,177.46691389381886
81,29,0,0,0,10.0,20,10.0,7.681418468755488,5,14.0,13.317100363018383,17,16.764705882352942,48.436362982147514,3,58.333333333333336,42.99999999999999,8,43.0,0,5.204000000000001,35379,805,0,0.0,8050.0,False,-0.20128106376940852,5,3.076000000000001,35712,835,0,0.0,8350.0,False,-0.191490655531682,0,0.24500000000000002,76105,0,547,0.2,7284.453898571056,False,0.032634013353950386,16,15.678000000000004,28198.0,249,0,0.0,1912.6731987201165,False,-0.6224851852414304,0,0.2,115483,0,13,0.0,629.6727187679177,False,0.00872710163580578,0,0.2,108084,984,434,1.0,34125.40829146211,False,0.09016606977360757,0,4.655000000000001,134880,0,42,0.2,1805.9999999999998,False,-0.05964846671652954,8,6.922000000000002,119301,258,0,0.0,12496.581649394058,False,-0.13052099210021723,0.175,653142,0.0,0.0,12,0,0,10,5,5.0,20,30,25,190.0,39.0,16,13,25,411,1.59552204888314,179.062435942702
82,25,0,0,0,10.0,20,10.0,7.844485832942187,13,9.153846153846153,13.391887547506473,20,14.05,48.7584217193575,7,51.142857142857146,43.0,11,43.0,10,5.304000000000001,35149,815,0,0.0,8150.0,False,-0.20492966311266064,3,3.101000000000001,35594,845,0,0.0,8450.0,False,-0.19286901528357725,0,0.24500000000000002,76061,0,556,1.0,7445.8894764135985,False,0.03310946609614258,19,15.852000000000002,27736.0,252,0,0.0,1976.810429901431,False,-0.6280522975779104,0,0.2,115483,0,13,0.0,633.8594823516476,False,0.008745337304225153,0,0.2,108161,994,437,1.0,34618.966513580664,False,0.0929865435798315,0,4.655000000000001,134618,0,47,0.5,2021.0,False,-0.06071844095404305,11,7.024000000000003,119019,260,0,0.0,12677.18964703295,False,-0.13184856350926294,0.3125,651821,0.0,0.0,12,0,0,10,11,11.0,18,28,27,132.0,46.0,12,13,27,594,1.5159262781962752,180.57836222089827
83,27,0,0,0,10.0,20,10.0,8.295229706796158,25,10.2,13.51933154712458,1,36.0,48.985878659713315,3,53.0,42.99999999999999,8,43.0,19,5.484000000000001,34883,824,0,0.0,8240.0,False,-0.2094093323063202,6,3.158000000000001,35380,856,0,0.0,8560.0,False,-0.19609194470344996,0,0.24500000000000002,76038,1,565,1.0,7646.7175538321835,False,0.03411188803030151,0,15.833000000000002,27540.0,266,0,0.0,2206.5311020077784,False,-0.6291029620339533,0,0.2,115483,0,13,0.0,636.8164225762731,False,0.00875821641248937,0,0.2,108284,985,444,1.0,35066.271698830424,False,0.09600627068378,0,4.655000000000001,134459,0,50,0.3,2149.9999999999995,False,-0.06137289121582315,8,7.093000000000001,118908,260,0,0.0,12736.328451525462,False,-0.13241250293801266,0.2875,650975,0.0,0.0,9,0,0,5,7,7.0,24,29,30,160.0,45.0,12,15,30,395,1.7038807179778814,182.28224293887615
84,30,0,0,0,10.0,20,10.0,8.465989597850392,17,9.647058823529411,12.99405887519645,23,9.347826086956522,48.985878659713315,0,,43.0,8,43.0,13,5.5950000000000015,34641,836,0,0.0,8360.0,False,-0.2130984716422751,4,3.1920000000000006,35228,864,0,0.0,8640.0,False,-0.19836218429480681,0,0.24500000000000002,75994,0,575,1.0,7471.5838532379585,False,0.03240825005009887,23,16.063000000000002,26779.0,274,0,0.0,2319.6811498110073,False,-0.6382244477332345,0,0.2,115483,0,13,0.0,636.8164225762731,False,0.00875821641248937,0,0.2,108069,998,454,1.0,35207.6596689559,False,0.09474920584757263,0,4.655000000000001,134459,0,50,0.0,2150.0,False,-0.06137289121582315,8,7.165000000000003,118807,260,0,0.0,12736.328451525462,False,-0.13311196829716387,0.25,649460,0.0,0.0,7,0,0,16,10,10.0,18,34,22,163.0,39.0,17,13,22,200,1.7151833744719625,183.99742631334811
85,22,0,0,0,10.0,20,10.0,8.241633718182108,9,5.222222222222222,13.309782583712968,10,18.5,48.64387888766989,5,45.2,42.99999999999999,13,43.0,5,5.632000000000001,34496,845,0,0.0,8450.0,False,-0.21512547127741516,4,3.228000000000001,35046,875,0,0.0,8750.0,False,-0.2009364738314347,0,0.24500000000000002,76019,0,582,0.9,7746.293463720947,False,0.034510556306220234,8,16.120000000000005,26636.0,274,0,0.0,2258.2076387818975,False,-0.6404741370325022,0,0.2,115483,0,13,0.0,632.3704255397085,False,0.008738851639167315,0,0.2,108110,998,459,1.0,35610.70342798602,False,0.0968618393845866,0,4.655000000000001,134303,0,53,0.3,2278.9999999999995,False,-0.06200656527881659,13,7.2870000000000035,118491,262,0,0.0,12744.696268569513,False,-0.1352714193309735,0.275,648584,0.0,0.0,13,0,0,8,11,11.0,18,26,27,95.0,36.0,10,12,27,498,1.4352707639336586,185.43269707728177
86,27,0,0,0,10.0,20,10.0,8.172998014097297,6,6.833333333333333,13.540839739805657,18,15.555555555555555,49.91840568221894,6,60.5,42.99999999999999,17,43.0,5,5.6770000000000005,34351,854,0,0.0,8540.0,False,-0.21715247091255524,1,3.2340000000000004,34918,886,0,0.0,8860.0,False,-0.20241618356508695,0,0.24500000000000002,76050,0,586,0.6,7934.932087526115,False,0.036133295916752586,16,16.272000000000002,26282.0,274,0,0.0,2239.4014558626595,False,-0.6451797852055456,0,0.2,115483,0,13,0.0,648.9392738688462,False,0.008811018127238026,0,0.2,108193,1006,463,1.0,36734.30660911186,False,0.10247877369033706,0,4.655000000000001,134405,0,50,0.3,2149.9999999999995,False,-0.06174686279398321,11,7.384000000000004,118099,265,0,0.0,13228.37750578802,False,-0.13631133305012594,0.2375,647781,0.0,0.0,16,0,0,12,10,10.0,17,29,29,126.0,66.0,13,14,29,893,1.6716620363295078,187.10435911361128
87,29,0,0,0,10.0,20,10.0,8.138426138212344,6,7.5,13.64863561601656,17,14.647058823529411,48.41426970831399,11,41.54545454545455,43.0,13,43.0,5,5.722000000000001,34216,862,0,0.0,8620.0,False,-0.2190781205659383,1,3.2430000000000008,34784,898,0,0.0,8980.0,False,-0.2039161632950906,0,0.24500000000000002,76041,0,591,0.6,8066.343649065787,False,0.036867569950054975,16,16.416,25950.0,274,0,0.0,2229.9287618701824,False,-0.6495401299942365,0,0.2,115483,0,13,0.0,629.3855062080819,False,0.008725850666434736,0,0.2,108401,1013,462,1.0,36193.46048426584,False,0.10193499984435801,0,4.655000000000001,134320,0,55,0.5,2365.0,False,-0.06159104130308319,13,7.503000000000001,117478,271,0,0.0,13120.267090953092,False,-0.14098636011055327,0.2625,646673,0.0,0.0,10,0,0,13,10,10.0,15,28,29,130.0,83.0,13,16,29,693,1.5999491941183805,188.70430830772966
88,29,0,0,0,10.0,20,10.0,8.112953122700734,6,7.666666666666667,12.792637587910557,27,7.814814814814815,48.745808712761935,5,52.4,43.0,16,43.0,5,5.767000000000002,34036,875,0,0.0,8750.0,False,-0.22140917014634937,1,3.2520000000000007,34696,905,0,0.0,9050.0,False,-0.20499047310171484,0,0.24500000000000002,76067,0,595,0.6,7611.619364806781,False,0.034260163963424524,25,16.650000000000002,25132.0,274,0,0.0,2222.949155620001,False,-0.6601774693072371,0,0.2,115447,0,14,0.1,682.4413219786671,False,0.008643338278244301,0,0.2,108488,1029,467,1.0,35927.916746819785,False,0.10153627629368532,0,4.655000000000001,134316,0,54,0.5,2322.0,False,-0.06176763899276988,10,7.590000000000002,117319,271,0,0.0,13210.114161158484,False,-0.14177638521441566,0.275,645501,0.0,0.0,14,0,0,10,10,10.0,16,26,32,151.0,89.0,12,17,32,792,1.6518665412440896,190.35617484897375
89,32,0,0,0,10.0,20,10.0,7.964728320890428,5,5.0,12.9055536699873,18,13.944444444444445,49.03870344163413,4,53.0,43.0,20,43.0,0,5.7620000000000005,33946,884,0,0.0,8840.0,False,-0.2223213199821624,5,3.301000000000001,34516,916,0,0.0,9160.0,False,-0.2075242226456399,0,0.24500000000000002,76078,0,599,0.5,7730.426648322393,False,0.0351718093951753,17,16.795,24810.0,274,0,0.0,2182.335559923977,False,-0.6646099449679258,0,0.2,115447,0,14,0.0,686.5418481828777,False,0.008661198335233293,0,0.2,108449,1037,473,1.0,36578.36588366977,False,0.10402960853892887,0,4.655000000000001,134362,0,52,0.4,2236.0,False,-0.06174686279398321,14,7.7200000000000015,117036,271,0,0.0,13289.48863268285,False,-0.14346142333346196,0.2375,644644,0.0,0.0,13,0,0,14,10,10.0,18,32,31,187.0,58.0,16,16,31,706,1.7390465987846255,192.09522144775838
90,31,0,0,0,10.0,20,10.0,7.806949674017427,16,6.875,13.044468457879537,1,36.0,51.422074450107736,8,67.0,43.0,20,43.0,10,5.862000000000002,33716,895,0,0.0,8950.0,False,-0.2258685693436575,6,3.356000000000001,34328,925,0,0.0,9250.0,False,-0.2104228321238902,0,0.24500000000000002,76004,6,608,1.0,7977.878520434863,False,0.03581570254208287,0,16.778000000000002,24810.0,274,0,0.0,2139.104210680775,False,-0.6648898428614295,0,0.2,115447,0,14,0.0,719.9090423015083,False,0.00880653089960234,0,0.2,108949,1028,475,1.0,37835.19893850134,False,0.11385936329881412,0,4.655000000000001,134921,0,39,0.0,1677.0,False,-0.05981121360702513,7,7.776000000000002,116420,279,0,0.0,14346.758771580058,False,-0.14406646038816842,0.25,644595,0.0,0.0,17,0,0,9,7,7.0,21,30,29,213.0,45.0,16,15,29,1331,1.6013769879937172,193.6965984357521
91,29,0,0,0,10.0,20,10.0,7.375757063350026,13,4.076923076923077,12.839959977412365,15,10.8,52.3954228623007,3,70.0,42.99999999999999,20,43.0,5,5.902000000000002,33516,910,0,0.0,9100.0,False,-0.2284023188875826,8,3.4300000000000006,34118,930,0,0.0,9300.0,False,-0.21417278144889934,0,0.24500000000000002,75987,9,617,1.0,7988.6371196335795,False,0.03566522796194066,14,16.918000000000003,24530.0,274,0,0.0,2020.9574353579071,False,-0.6692804496137497,0,0.2,115447,0,14,0.0,733.5359200722098,False,0.008865883480575112,0,0.2,108997,1033,482,1.0,38518.27247629591,False,0.11725265896153138,0,4.655000000000001,135308,0,30,0.0,1289.9999999999998,False,-0.058471148785284914,11,7.879000000000001,116049,282,0,0.0,14775.509247168797,False,-0.14515114945300153,0.25,643952,0.0,0.0,13,0,0,6,10,10.0,20,26,34,90.0,73.0,9,20,34,833,1.5887208273634315,195.28531926311553
92,34,0,0,0,10.0,20,10.0,7.162130424504971,10,5.0,11.699990913934556,27,5.444444444444445,52.438969423484146,4,53.0,42.999999999999986,20,43.0,5,5.947000000000002,33336,923,0,0.0,9230.0,False,-0.23073336846799367,5,3.472000000000001,33958,937,0,0.0,9370.0,False,-0.21670653099282441,0,0.24500000000000002,76009,9,625,1.0,7376.953495029642,False,0.03198980599420961,25,17.154,23880.0,274,0,0.0,1962.423736314362,False,-0.6780761667790127,0,0.2,115447,0,14,0.0,734.145571928778,False,0.008868538851217776,0,0.2,109062,1050,488,1.0,37875.20753829155,False,0.11501797770955238,0,4.655000000000001,135612,0,22,0.4,945.9999999999997,False,-0.05755699603867143,8,7.948000000000002,115944,282,0,0.0,14787.789377422529,False,-0.14583579400598862,0.3,643248,0.0,0.0,15,0,0,10,6,6.0,26,36,29,198.0,48.0,20,14,29,1000,1.7306675557047129,197.01598681882024
93,29,0,0,0,10.0,20,10.0,7.190664948960819,6,7.666666666666667,11.723893589734985,39,11.820512820512821,49.21610065479338,5,17.0,42.999999999999986,15,43.0,5,5.992000000000002,33186,933,0,0.0,9330.0,False,-0.23276036810313375,1,3.4770000000000008,33840,947,0,0.0,9470.0,False,-0.21808489074471968,0,0.24500000000000002,75999,5,634,1.0,7468.9018606367845,False,0.03245562990040255,38,17.509,22969.0,274,0,0.0,1970.2421960152644,False,-0.689821939243948,0,0.2,115447,0,14,0.0,689.0254091671073,False,0.008672015615383413,0,0.2,108686,1079,493,1.0,36913.61880613718,False,0.10755435209474712,0,4.655000000000001,135785,0,21,0.5,902.9999999999997,False,-0.0565077979999446,9,8.030000000000003,115820,282,0,0.0,13878.940384651733,False,-0.14984161477931612,0.3125,641732,0.0,0.0,12,0,0,4,8,8.0,22,26,31,117.0,68.0,11,18,31,579,1.5163501473143697,198.5323369661346
94,31,0,0,0,10.0,20,10.0,6.652000842333867,16,3.4375000000000004,13.148019001042222,47,18.51063829787234,49.21610065479338,0,,42.999999999999986,20,43.0,5,6.037000000000002,33081,938,0,0.0,9380.0,False,-0.2343819678112458,11,3.586000000000001,33463,962,0,0.0,9620.0,False,-0.22420642964284265,0,0.24500000000000002,76052,11,641,1.0,8501.052188933736,False,0.03982449265757921,44,17.911,21889.0,274,0,0.0,1822.6482307994795,False,-0.704762270767999,0,0.2,115411,0,15,0.1,738.2415098219006,False,0.008572779146581354,0,0.2,107852,1115,503,1.0,39415.73981552315,False,0.111187409907676,0,4.655000000000001,136215,0,11,0.0,472.99999999999983,False,-0.05501883708689991,10,8.121000000000002,115661,282,0,0.0,13878.940384651733,False,-0.15094275331500964,0.2625,639624,0.0,0.0,15,0,0,7,11,11.0,23,30,36,169.0,68.0,14,17,36,738,1.6855999622493982,200.217936928384
95,36,0,0,0,10.0,20,10.0,6.4618318574313625,11,4.7272727272727275,13.342633878258237,11,16.90909090909091,49.424311059671595,4,52.0,42.999999999999986,20,43.0,5,6.082000000000002,32911,950,0,0.0,9500.0,False,-0.23661166740989986,6,3.6350000000000007,33272,970,0,0.0,9700.0,False,-0.22726719909190415,0,0.24500000000000002,76036,12,650,1.0,8750.25400315703,False,0.0412307483338536,10,17.967000000000002,21719.0,274,0,0.0,1770.5419289361932,False,-0.7073009314816308,0,0.2,115411,0,15,0.0,741.3646658950739,False,0.008586382216693353,0,0.2,107874,1116,509,1.0,40047.35373750904,False,0.11413008178642571,0,4.655000000000001,136394,0,6,0.4,257.9999999999999,False,-0.054523671015817614,11,8.221000000000002,115476,282,0,0.0,13937.65571882739,False,-0.1520206386644111,0.3,639093,0.0,0.0,14,0,0,6,9,9.0,23,29,36,157.0,86.0,14,22,36,831,1.776230975985527,201.99416790436953
96,36,0,0,0,10.0,20,10.0,6.431674743086313,7,6.0,13.13974963360492,13,10.153846153846153,50.24513580968779,2,70.0,42.999999999999986,20,43.0,5,6.127000000000002,32766,959,0,0.0,9590.0,False,-0.23863866704503994,2,3.6490000000000014,33126,981,0,0.0,9810.0,False,-0.22911176875988162,0,0.24500000000000002,76030,9,659,1.0,8716.98008123342,False,0.040937625967818435,12,18.077,21467.0,274,0,0.0,1762.2788796056498,False,-0.7106175373923262,0,0.2,115411,0,15,0.0,753.6770371453168,False,0.00864000939555965,0,0.2,107882,1119,517,1.0,40680.11505361249,False,0.11695579573161306,8,4.735000000000001,136558,0,0,0.0,0.0,False,-0.05428128202997313,6,8.270000000000001,115278,284,0,0.0,14269.618569951332,False,-0.15224238008687455,0.25,638518,0.0,0.0,14,0,0,7,7,7.0,22,29,34,162.0,89.0,15,21,34,634,3.976103871129453,205.970271775499
97,34,0,0,0,10.0,20,10.0,6.394842222288344,9,6.0,13.224317498481778,2,21.0,48.9842956910405,7,40.857142857142854,42.999999999999986,20,43.0,0,6.122000000000002,32636,972,0,0.0,9720.0,False,-0.23995621680788098,9,3.7370000000000014,32919,988,0,0.0,9880.0,False,-0.23259820813232254,0,0.24500000000000002,76062,3,668,1.0,8853.028615652693,False,0.042232824113669444,1,18.075000000000003,21394.0,279,0,0.0,1784.1609800184478,False,-0.7114211287501881,0,0.2,115411,0,15,0.0,734.7644353656075,False,0.008557634566385681,0,0.2,108126,1111,520,1.0,40164.05050015432,False,0.1168335590968079,7,4.7970000000000015,136383,0,2,0.2,85.99999999999997,False,-0.05519543477658661,13,8.394,114862,289,0,0.0,14156.461454710705,False,-0.15551517543868704,0.275,637793,0.0,0.0,11,0,0,14,9,9.0,22,36,26,256.0,53.0,21,13,26,522,1.7186123952269554,207.68888417072594
98,26,0,0,0,10.0,20,10.0,6.595464374670389,10,8.5,13.639465642483884,29,16.03448275862069,50.63554267313578,4,70.0,42.999999999999986,20,43.0,10,6.222000000000002,32401,983,0,0.0,9830.0,False,-0.24360481615113308,0,3.728000000000001,32829,997,0,0.0,9970.0,False,-0.23351035796813557,0,0.24500000000000002,76013,3,677,1.0,9253.704633085601,False,0.04419247564378786,28,18.354000000000003,20876.0,279,0,0.0,1840.1345605330384,False,-0.7177662309779413,0,0.2,115411,0,15,0.0,759.5331400970367,False,0.008665515959166897,0,0.2,107941,1130,526,1.0,42046.89162207621,False,0.12342281796437253,5,4.840000000000001,136421,0,0,0.0,0.0,False,-0.055230061774564396,13,8.511,114357,293,0,0.0,14836.214003228784,False,-0.15665872322215024,0.25,636249,0.0,0.0,9,0,0,5,9,8.333333333333332,25,30,31,154.0,49.0,14,12,31,516,1.5901573123410344,209.27904148306698
99,31,0,0,0,10.0,20,10.0,6.410046898163695,11,4.818181818181818,13.319794592260555,14,9.285714285714286,51.403643672853576,2,69.0,42.99999999999999,20,43.0,5,6.262000000000002,32256,992,0,0.0,9920.0,False,-0.24563181578627316,6,3.788000000000001,32614,1008,0,0.0,10080.0,False,-0.23675355738435966,0,0.24500000000000002,75996,4,686,1.0,9163.019277883395,False,0.04338521034018803,13,18.456000000000003,20525.0,279,0,0.0,1788.403084587671,False,-0.7226462047950349,0,0.2,115411,0,15,0.0,771.0546550928036,False,0.00871569852212968,0,0.2,107949,1134,534,1.0,42554.19278892728,False,0.12570208364806829,12,4.955000000000001,136222,0,0,0.0,0.0,False,-0.056608216294080166,8,8.578000000000001,114113,295,0,0.0,15164.074883491805,False,-0.15721323691967995,0.25,635086,0.0,0.0,9,0,0,6,14,14.0,20,26,34,124.0,74.0,11,20,34,374,1.7084531523287296,210.9874946353957
100,34,0,0,0,10.0,20,10.0,7.223574005752985,17,11.764705882352942,13.056942291967458,37,11.837837837837839,51.68969021862325,1,64.0,43.0,20,43.0,16,6.417000000000002,32006,1002,0,0.0,10020.0,False,-0.2496858150565533,1,3.7920000000000007,32496,1018,0,0.0,10180.0,False,-0.23813191713625492,0,0.24500000000000002,75986,0,695,1.0,9074.574892917382,False,0.04268309589209335,36,18.803,19612.0,290,0,0.0,2094.8364616683657,False,-0.7324845166737776,0,0.2,115375,0,16,0.1,827.035043497972,False,0.00864592426346727,0,0.2,107611,1160,543,1.0,43213.55484739468,False,0.12562961622092525,10,5.043000000000001,136072,0,0,0.0,0.0,False,-0.05764702623341367,10,8.670000000000002,113889,296,0,0.0,15300.148304712482,False,-0.1582933450209407,0.2625,633047,0.0,0.0,10,0,0,12,12,12.0,19,31,38,112.0,68.0,15,19,38,300,1.7762061161920428,212.76370075158775
101,38,0,0,0,10.0,20,10.0,6.903546608274567,8,2.875,13.304665340008636,41,14.439024390243903,52.50863613004798,5,59.0,43.0,20,43.0,0,6.401000000000002,31926,1010,0,0.0,10100.0,False,-0.2504966149106093,8,3.8710000000000004,32232,1030,0,0.0,10300.0,False,-0.24226699639194066,0,0.24500000000000002,75999,0,702,0.8,9339.875068686062,False,0.044569095450335106,40,19.167,18524.0,290,0,0.0,2002.0285163996246,False,-0.7471737312313076,0,0.2,115375,0,16,0.0,840.1381780807677,False,0.008702995653510388,0,0.2,107314,1191,548,1.0,44620.58901921658,False,0.12917082920666487,13,5.163000000000001,135673,0,3,0.3,129.0,False,-0.05996357239812737,7,8.730000000000002,113674,298,0,0.0,15647.5735667543,False,-0.15857927654937018,0.2625,630717,0.0,0.0,11,0,0,8,12,12.0,32,40,25,236.0,45.0,23,15,25,531,1.8402081420645118,214.60390889365226
102,25,0,0,0,10.0,20,10.0,7.08628652228,13,8.461538461538462,13.468618771230698,24,14.875,53.82098655618971,4,67.0,43.0,20,43.0,10,6.501000000000001,31711,1019,0,0.0,10190.0,False,-0.2539425142903474,3,3.893000000000001,32088,1041,0,0.0,10410.0,False,-0.2440710260672153,0,0.24500000000000002,75913,1,712,1.0,9596.742851638537,False,0.04511856508499959,24,19.367000000000004,17986.0,292,0,0.0,2069.19566450576,False,-0.7537053383887387,0,0.2,115375,0,16,0.0,861.1357848990353,False,0.008794451831505585,0,0.2,107225,1205,554,1.0,46046.51217146209,False,0.1346062239601645,10,5.250000000000001,135658,0,0,0.0,0.0,False,-0.060514141665974124,7,8.793000000000003,113317,302,0,0.0,16253.937939969292,False,-0.1589519864124723,0.25,629273,0.0,0.0,12,0,0,6,14,14.0,22,28,28,133.0,51.0,12,13,28,597,1.6823549149557948,216.28626380860806
103,28,0,0,0,10.0,20,10.0,7.052038215820482,8,6.625,13.091930395399027,21,9.380952380952381,53.69320481438557,3,52.0,43.0,15,43.0,5,6.541000000000001,31566,1028,0,0.0,10280.0,False,-0.2559695139254875,3,3.920000000000001,31932,1052,0,0.0,10520.0,False,-0.24611829569870677,0,0.24500000000000002,75907,0,719,0.8,9413.097954291901,False,0.043851877933183396,20,19.543000000000006,17410.0,293,0,0.0,2066.247197235401,False,-0.7611829593455954,0,0.2,115375,0,16,0.0,859.0912770301691,False,0.008785546870231455,0,0.2,107184,1216,561,1.0,46041.67526167552,False,0.13422800124427473,0,5.240000000000001,135502,0,3,0.3,129.0,False,-0.06114781572896756,15,8.936,113003,302,0,0.0,16215.34785394444,False,-0.16126018776855164,0.2625,627879,0.0,0.0,11,0,0,10,12,12.0,22,32,25,157.0,48.0,16,12,25,392,1.6209627576172352,217.9072265662253
104,25,0,0,0,10.0,20,10.0,6.915513463437333,9,5.444444444444445,13.330914845483173,6,21.5,53.5996907560688,6,53.0,43.0,20,43.0,5,6.586000000000002,31396,1040,0,0.0,10400.0,False,-0.25819921352414155,4,3.9570000000000007,31780,1060,0,0.0,10600.0,False,-0.24838853529006366,0,0.24500000000000002,75858,0,728,0.9,9704.90600751175,False,0.045106672585441265,6,19.583000000000002,17360.0,293,0,0.0,2026.2454447871385,False,-0.7620893894312407,0,0.2,115375,0,16,0.0,857.5950520971008,False,0.008779029984046087,0,0.2,107373,1212,565,1.0,46440.894069904476,False,0.1376132185350729,8,5.320000000000001,135194,0,6,0.6,258.0,False,-0.0628341505304856,9,9.011000000000001,112879,302,0,0.0,16187.106608332779,False,-0.16221672827386918,0.3125,627215,0.0,0.0,8,0,0,3,12,11.25,22,25,29,142.0,54.0,9,16,29,518,1.5338851092383265,219.44111167546362
105,29,0,0,0,10.0,20,10.0,6.901754755196443,7,6.714285714285714,13.364844229640788,7,14.285714285714286,54.51921303654772,10,58.2,43.0,20,43.0,2,6.601000000000002,31290,1050,0,0.0,10500.0,False,-0.25933433331982,5,4.003000000000001,31600,1070,0,0.0,10700.0,False,-0.25102363481574574,0,0.24500000000000002,75879,0,732,0.5,9783.065976097058,False,0.04588463863737453,6,19.637000000000004,17210.0,295,0,0.0,2036.0176527829506,False,-0.7639684459270529,0,0.2,115375,0,16,0.0,872.3074085847635,False,0.008843110424512947,0,0.2,107855,1209,565,1.0,46961.45203928518,False,0.14407928864805897,6,5.372000000000002,135215,0,3,0.3,129.0,False,-0.06313540541289232,8,9.082,112350,309,0,0.0,16846.436828293245,False,-0.16359720204059233,0.225,626774,0.0,0.0,12,0,0,6,11,10.4,22,28,30,145.0,58.0,13,16,30,947,1.7944643599912524,221.23557603545487
