index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
78,14,0,0,0,10.0,10,10.0,3.309250427932913,5,2.0,18.29267269747149,33,9.757575757575758,13.047128562969236,45,16.622222222222224,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,4.759000000000001,34872,798,0,0.0,7980.0,False,-0.2425004385708438,0,1.532,73621,0,5,0.5,91.46336348735746,False,0.12939015563713924,33,13.490000000000004,25204,297,0,0.0,982.8473770960752,False,-0.6060615437081571,12,15.224000000000006,9741.0,914,0,0.0,16719.502845488943,False,-0.8210309433280487,33,14.111,19452.0,927,0,0.0,16957.307590556073,False,-0.7238389365598035,0,0.281,150872,191,24,1.0,3428.0015555271248,False,0.2157568962509149,10,6.915000000000002,76203,2249,0,0.0,29342.992138117814,False,-0.2759408154998613,0.1875,441533,0.0,0.0,4,0,0,3,18,18.0,19,22,15,164.0,6.0,12,2,15,490,1.3425557119771838,249.3364283196861
79,15,0,0,0,10.0,12,10.0,3.198342851634981,5,2.0,18.840369408245966,12,26.25,13.094423067096077,54,13.407407407407407,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,4.804000000000001,34667,810,0,0.0,8100.0,False,-0.24532678400873242,1,1.542,73846,0,5,0.5,94.20184704122983,False,0.13286063935978376,6,13.517000000000003,25102,297,0,0.0,949.9078269355894,False,-0.6078778126624282,33,15.542000000000003,7863.0,922,0,0.0,17370.82059440278,False,-0.8363795341341975,21,14.288000000000002,18600.0,931,0,0.0,17540.383919076994,False,-0.7293804372246265,0,0.281,151187,185,25,1.0,3397.4682674127744,False,0.2181450766388042,11,7.0150000000000015,75357,2299,0,0.0,30104.07863125388,False,-0.27964942739746035,0.1875,438190,0.0,0.0,7,0,0,3,16,15.333333333333332,18,21,17,131.0,18.0,11,4,17,603,1.2383189520332962,250.5747472717194
80,17,0,0,0,10.0,14,10.0,3.078048986098495,5,1.8,18.015822398200523,24,12.625,13.488751697347297,88,15.147727272727275,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,4.849000000000002,34437,824,0,0.0,8240.0,False,-0.24844551000916126,1,1.5510000000000004,74036,0,5,0.5,90.07911199100262,False,0.13574194054602398,18,13.691,24598,297,0,0.0,914.1805488712531,False,-0.6158785430199821,42,15.929000000000004,5535.0,929,0,0.0,16736.699007928288,False,-0.8625322624905908,46,14.727000000000002,15565.0,948,0,0.0,17078.999633494095,False,-0.7616695852564584,0,0.281,151548,215,20,1.0,3680.081614929669,False,0.22214729702299338,5,7.054000000000002,74208,2347,0,0.0,31658.100233674108,False,-0.28261331944164825,0.1875,431495,0.0,0.0,7,0,0,5,24,24.0,17,22,13,154.0,44.0,12,5,13,910,1.2298238759976812,251.80457114771707
81,13,0,0,0,10.0,10,10.0,3.078048986098495,0,,18.30685883314169,2,42.0,13.554196352908896,74,13.91891891891892,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,4.844000000000001,34337,834,0,0.0,8340.0,False,-0.24942011188429528,0,1.5500000000000003,74120,0,3,0.0,54.92057649942507,False,0.13676024174421195,0,13.673000000000002,24598,297,0,0.0,914.1805488712531,False,-0.6158785430199821,37,16.257,3747.0,930,0,0.0,17025.37871482177,False,-0.878783759406254,37,15.051000000000004,13321.0,949,0,0.0,17373.209032651463,False,-0.7824023915964591,0,0.281,151791,237,20,1.0,3992.344535639408,False,0.22532745000533594,10,7.149000000000001,73210,2389,0,0.0,32380.975087099352,False,-0.2876852482845604,0.125,426692,0.0,0.0,6,0,0,6,17,17.0,13,19,17,106.0,29.0,9,4,17,574,1.0970629320363514,252.90163407975342
82,17,0,0,0,10.0,8,10.0,3.0013492708810516,9,2.5555555555555554,19.399060460716722,15,30.2,13.434022768909383,59,12.542372881355933,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,9,4.934000000000002,34089,842,0,0.0,8420.0,False,-0.2534744556848527,3,1.5800000000000003,74280,0,9,0.9,174.5915441464505,False,0.1401305559365481,9,13.763000000000002,24553,297,0,0.0,891.4007334516723,False,-0.6167430608992313,30,16.520000000000003,2143.0,935,0,0.0,18138.121530770135,False,-0.8891420642345181,29,15.304000000000004,11630.0,959,0,0.0,18603.698981827336,False,-0.7930387932359064,0,0.281,152065,255,19,1.0,4166.675806071893,False,0.22820510332520058,9,7.229000000000001,72532,2420,0,0.0,32510.335100760705,False,-0.29257198761518993,0.2375,422860,0.0,0.0,5,0,0,5,19,18.4,19,24,13,178.0,18.0,14,3,13,509,1.154068495030515,254.05570257478394
83,13,0,0,0,10.0,6,10.0,2.965724623356088,1,1.0,18.113024842921487,27,11.11111111111111,13.718253678855849,89,15.146067415730338,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,4.935000000000001,34011,848,0,0.0,8480.0,False,-0.2544100734849814,0,1.5770000000000002,74537,0,4,0.1,72.45209937168595,False,0.1432876883757621,21,13.964000000000002,24049,297,0,0.0,880.8202131367581,False,-0.6245510278478487,41,16.900000000000002,-376.0,958,0,0.0,17352.277799518783,False,-0.9179333501442629,48,15.755000000000004,8671.0,963,0,0.0,17442.84292373339,False,-0.8280344727368601,0,0.281,152350,271,18,1.0,4419.6467469699355,False,0.23148368914470888,9,7.310000000000001,71221,2483,0,0.0,34062.42388459907,False,-0.296834344360876,0.1375,416031,0.0,0.0,7,0,0,4,22,22.0,15,19,15,124.0,18.0,10,3,15,747,1.0727802929468453,255.12848286773078
84,15,0,0,0,10.0,12,10.0,2.965724623356088,0,,17.18676948213495,11,4.0,13.40202289339342,86,11.627906976744185,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,4.934000000000001,33891,860,0,0.0,8600.0,False,-0.2555795957351422,0,1.5770000000000002,74537,0,4,0.0,68.7470779285398,False,0.1432592873957758,11,14.053,23807,297,0,0.0,880.8202131367581,False,-0.6282611478901624,22,17.079000000000004,-1849.0,969,0,0.0,16653.979628188765,False,-0.9359496355105905,64,16.347,3601.0,963,0,0.0,16550.859011295957,False,-0.8825731962383653,0,0.281,152498,294,20,1.0,4720.194730657666,False,0.23386024178196307,12,7.421000000000002,70203,2536,0,0.0,33987.530057645716,False,-0.3052438108725182,0.125,408256,0.0,0.0,5,0,0,3,21,31.227272727272727,19,22,14,145.0,13.0,12,3,14,432,1.0868170019821264,256.2152998697129
85,14,0,0,0,10.0,14,10.0,2.8216122997364645,4,1.0,17.363354948802908,1,44.0,12.896768647082917,92,10.08695652173913,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,4.974000000000001,33679,874,0,0.0,8740.0,False,-0.25834746506052275,0,1.5770000000000002,74577,0,7,0.4,121.54348464162035,False,0.144277243201754,0,14.042000000000002,23807,297,0,0.0,838.01885302173,False,-0.6285892433116522,39,17.447000000000006,-4336.0,969,0,0.0,16825.090945390017,False,-0.9596936347729855,53,16.813000000000006,-63.0,964,0,0.0,16738.274170646004,False,-0.9178740437880244,0,0.281,152653,335,20,1.0,5100.417496772777,False,0.23660997990858187,10,7.509000000000001,69400,2577,0,0.0,33234.97280353268,False,-0.3146399292329007,0.175,401285,0.0,0.0,6,0,0,5,20,20.0,17,22,14,156.0,15.0,12,2,14,574,1.0706866920227185,257.2859865617356
86,14,0,0,0,10.0,6,10.0,2.825172590475454,1,3.0,19.466428175051163,12,43.416666666666664,13.214622565189945,104,14.875,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,4.980000000000001,33603,880,0,0.0,8800.0,False,-0.2592440987856461,5,1.6270000000000002,74957,0,1,0.1,19.466428175051163,False,0.14932057605113713,0,14.042000000000005,23807,297,0,0.0,839.0762593712099,False,-0.6285811377238627,52,17.928000000000004,-56575.0,981,0,0.0,19096.566039725192,False,-1.4649711484208603,52,17.280000000000005,-3636.0,964,0,0.0,18765.636760749323,False,-0.9431790073030714,0,0.281,152823,368,22,1.0,5720.9811039899,False,0.2404367131075951,12,7.6190000000000015,67828,2638,0,0.0,34860.17432697107,False,-0.32069058169276987,0.1375,344375,0.0,0.0,4,0,0,7,28,382.43995771670194,15,22,10,166.0,10.0,12,2,10,372,1.0065700280247256,258.29255658976035
87,10,0,0,1,10.0,12,10.0,2.825172590475454,0,,19.466428175051163,0,,13.22073122854175,2,15.0,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,4.979000000000001,33483,892,0,0.0,8920.0,False,-0.2604136210358069,2,1.6420000000000001,74905,0,3,0.0,58.39928452515349,False,0.14882180143594803,0,14.042000000000002,23807,297,0,0.0,839.0762593712099,False,-0.6285811377238627,0,17.876,-76088.5,981,0,0.0,19096.566039725192,True,-1.6579085909504483,2,17.248000000000005,-3978.0,964,0,0.0,18765.636760749323,False,-0.9465604921902069,0,0.281,153174,358,23,1.0,5630.0217798179465,False,0.24287100233380582,11,7.717000000000002,67652,2640,0,0.0,34902.73044335022,False,-0.3219233570902411,0.125,400611,0.0,0.1,5,0,0,2,7,470.5530303030303,10,12,7,95.0,28.0,7,3,7,471,0.8887710940325633,259.1813276837929
88,7,0,0,0,10.0,11,10.0,2.742810717538412,5,2.0,20.098074383801347,5,37.0,13.339800834848267,4,29.0,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.029000000000002,33288,903,0,0.0,9030.0,False,-0.2631425062861821,7,1.7100000000000002,74883,0,10,0.5,200.98074383801347,False,0.14957748128718176,0,14.042000000000002,23807,297,0,0.0,814.6147831089085,False,-0.6287686480820143,0,17.876,-76088.5,981,0,0.0,19716.21097050912,True,-1.6548452576626766,4,17.286000000000005,-9907.0,969,0,0.0,19475.034077903503,False,-1.0016757428988645,0,0.281,153564,348,23,1.0,5539.250690527197,False,0.2456167810979754,10,7.806000000000002,67432,2644,0,0.0,35270.433407338816,False,-0.3222113770254296,0.1875,394635,0.0,0.1,5,0,0,2,9,379.4784398034398,8,10,5,63.0,9.0,5,2,5,500,0.891436854028143,260.07276453782106
89,5,0,0,0,10.0,13,10.0,2.7588566670199794,3,3.0,20.098074383801347,0,,13.3784346567177,20,14.3,38.999999999999986,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,3,5.054000000000001,33110,916,0,0.0,9160.0,False,-0.26534510652398496,0,1.7030000000000003,74874,0,13,0.3,261.2749669894175,False,0.14990168923137207,0,14.042000000000002,23807,297,0,0.0,819.3804301049339,False,-0.6287321168373148,0,17.876,-76088.5,981,0,0.0,19716.21097050912,True,-1.6548452576626766,20,17.482000000000006,-11377.0,969,0,0.0,19475.034077903503,False,-1.0162101954839207,0,0.281,153831,344,26,1.0,5616.1815219108885,False,0.24805063272132583,13,7.926000000000002,66962,2658,0,0.0,35559.87931755564,False,-0.32480308143149134,0.1625,392775,0.0,0.1,5,0,0,0,8,8.0,10,10,4,66.0,0.0,5,0,4,403,0.8179675280116498,260.8907320658327
90,4,0,0,0,9.999999999999998,11,10.0,2.7588566670199794,0,,20.098074383801347,0,,13.285828515282018,5,5.0,38.999999999999986,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.051000000000001,33000,927,0,0.0,9269.999999999998,False,-0.26641716858663234,0,1.7030000000000003,74874,0,13,0.0,261.2749669894175,False,0.14990168923137207,0,14.042000000000002,23807,297,0,0.0,819.3804301049339,False,-0.6287321168373148,0,17.876000000000005,-76088.5,981,0,0.0,19716.21097050912,True,-1.6548452576626766,5,17.512000000000004,-12467.0,969,0,0.0,19475.034077903503,False,-1.0269874426388264,0,0.281,153806,339,36,1.0,5907.895866680603,False,0.24901358436852367,11,8.023000000000001,66805,2658,0,0.0,35313.7321936196,False,-0.32703461881162166,0.125,391393,0.0,0.1,3,0,0,0,5,956.10625,9,9,4,50.0,0.0,4,0,4,110,0.7887841570191085,261.6795162228518
91,4,0,0,0,9.999999999999998,12,10.0,2.7588566670199794,0,,20.458980738511613,2,43.0,13.08280813910213,20,8.95,38.999999999999986,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.051000000000001,32880,939,0,0.0,9389.999999999998,False,-0.26758669083679315,0,1.7030000000000003,74960,0,11,0.0,225.04878812362773,False,0.150942468518586,0,14.042000000000002,23807,297,0,0.0,819.3804301049339,False,-0.6287321168373148,0,17.876,-76088.5,981,0,0.0,20070.260104479894,True,-1.6530949480196566,20,17.707000000000004,-30656.0,971,0,0.0,19865.670297094777,False,-1.2048978618678512,0,0.281,153806,329,46,1.0,6098.2438777646,False,0.2497719006818927,10,8.112,66502,2678,0,0.0,35035.760196515505,False,-0.3305562231727493,0.125,372867,0.0,0.1,3,0,0,0,7,1028.200184989429,4,4,4,54.0,0.0,4,0,4,120,0.7892295149504207,262.46874573780224
92,4,0,0,0,9.999999999999998,10,10.0,2.863868310285533,4,4.0,20.864084897412322,2,44.0,13.043449150763331,3,8.0,38.999999999999986,15,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,5.091000000000001,32720,949,0,0.0,9489.999999999998,False,-0.269730814962088,0,1.7030000000000003,75032,0,13,0.4,271.2331036663602,False,0.15240033347897625,0,14.042,23807,297,0,0.0,850.5688881548033,False,-0.6284930405495055,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,3,17.717000000000006,-73131.0,973,0,0.0,20300.75460518219,False,-1.6227135199814997,0,0.281,153782,322,56,1.0,6383.990626545792,False,0.25071904605538253,15,8.252,66243,2678,0,0.0,34930.3568257442,False,-0.3330397634166054,0.175,330021,0.0,0.1,2,0,0,0,7,815.5482954545455,4,4,4,50.0,0.0,4,0,4,100,0.7902815769775771,263.2590273147798
93,4,0,0,1,10.0,15,10.0,2.863868310285533,0,,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,12,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.0870000000000015,32570,964,0,0.0,9640.0,False,-0.271192717774789,0,1.7030000000000003,75032,0,13,0.0,271.2331036663602,False,0.15240033347897625,0,14.042000000000002,23807,297,0,0.0,850.5688881548033,False,-0.6284930405495055,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,312,66,1.0,6643.556135038159,False,0.2517531139101331,12,8.357,66080,2678,0,0.0,34930.3568257442,False,-0.33433849575822777,0.125,402839,0.0,0.2,3,0,0,1,9,1360.539189189189,3,4,1,52.0,0.0,4,0,1,150,0.7791756740189157,264.03820298879873
94,1,0,0,0,10.0,8,10.0,2.821068745214056,1,1.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,7,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.097000000000001,32472,972,0,0.0,9720.0,False,-0.27232325594994444,0,1.7030000000000003,75031,0,14,0.1,292.09718856377253,False,0.15254493682496348,0,14.042000000000005,23807,297,0,0.0,837.8574173285747,False,-0.628590480802976,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,302,76,1.0,6903.121643530525,False,0.25278718176488385,7,8.415000000000001,66004,2678,0,0.0,34930.3568257442,False,-0.33494403967211306,0.1375,402664,0.0,0.2,2,0,0,0,5,2966.925710594315,1,1,1,17.0,0.0,1,0,1,80,0.6251157770166174,264.66331876581535
95,1,0,0,0,10.0,12,10.0,2.8752792536265868,1,5.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,14,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.106000000000002,32338,984,0,0.0,9840.0,False,-0.2737656667251428,0,1.7030000000000003,75026,0,15,0.1,312.9612734611848,False,0.1526282158727304,0,14.042000000000002,23807,297,0,0.0,853.9579383270963,False,-0.6284670616590744,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,292,86,1.0,7162.6871520228915,False,0.25382124961963437,14,8.548,65795,2678,0,0.0,34930.3568257442,False,-0.3366092854352976,0.1375,402316,0.0,0.2,3,0,0,0,7,2139.8699494949497,1,1,1,15.0,0.0,1,0,1,120,0.6243732629809529,265.2876920287963
96,1,0,0,0,10.000000000000002,8,10.0,2.878634261511938,1,3.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,9,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.115000000000001,32242,992,0,0.0,9920.000000000002,False,-0.27485722082529285,0,1.7030000000000003,75023,0,16,0.1,333.82535835859716,False,0.15274215706960761,0,14.042000000000002,23807,297,0,0.0,854.9543756690455,False,-0.6284594234314851,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,282,96,1.0,7422.252660515258,False,0.2548553174743849,9,8.624000000000002,65687,2678,0,0.0,34930.3568257442,False,-0.3374697952076609,0.1375,402109,0.0,0.2,2,0,0,0,7,4580.1106902356905,1,1,1,13.0,0.0,1,0,1,80,0.6167837270186283,265.90447575581493
97,1,0,0,0,10.000000000000002,9,10.0,2.7726675113205457,2,1.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,2,5.134000000000002,32116,1001,0,0.0,10010.000000000002,False,-0.27643607586300994,0,1.7030000000000003,75021,0,18,0.2,375.5535281534218,False,0.15303136376158205,0,14.042000000000002,23807,297,0,0.0,823.482250862202,False,-0.6287006741773943,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,272,106,1.0,7681.818169007624,False,0.2558893853291354,10,8.715000000000002,65572,2678,0,0.0,34930.3568257442,False,-0.33838607876156623,0.15,401866,0.0,0.2,2,0,0,1,5,4421.906761412576,0,1,1,13.0,0.0,1,0,1,90,0.6126727350056171,266.51714849082055
98,1,0,0,0,10.0,11,10.0,2.8403442469538565,1,5.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,9,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.142000000000001,31992,1012,0,0.0,10120.0,False,-0.2777810264506949,0,1.7030000000000003,75016,0,19,0.1,396.4176130508341,False,0.15311464280934922,0,14.042000000000002,23807,297,0,0.0,843.5822413452954,False,-0.6285465969510686,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,262,116,1.0,7941.383677499991,False,0.2569234531838862,9,8.795000000000002,65464,2678,0,0.0,34930.3568257442,False,-0.3392465885339295,0.1375,401629,0.0,0.2,3,0,0,1,4,731.4905254091301,0,1,1,14.0,0.0,1,0,1,110,0.6210674900212325,267.1382159808418
99,1,0,0,0,10.0,11,10.0,2.845558311257682,1,3.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,13,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.151000000000002,31866,1023,0,0.0,10230.0,False,-0.2791649611133852,0,1.7030000000000003,75013,0,20,0.1,417.28169794824646,False,0.1532285840062264,0,14.042000000000002,23807,297,0,0.0,845.1308184435316,False,-0.6285347262755949,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,252,126,1.0,8200.949185992358,False,0.25795752103863673,13,8.916,65257,2678,0,0.0,34930.3568257442,False,-0.3408958989309592,0.1375,401293,0.0,0.2,3,0,0,0,5,2137.8699494949497,1,1,1,16.0,0.0,1,0,1,110,0.6172288529924117,267.7554448338342
100,1,0,0,0,10.0,7,10.0,2.7157049170130674,5,2.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,14,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.200000000000002,31711,1030,0,0.0,10300.0,False,-0.2815040056137068,0,1.7030000000000003,75003,0,25,0.5,521.602122435308,False,0.15387494536338722,0,14.042,23807,297,0,0.0,806.5643603528811,False,-0.6288303588977504,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,242,136,1.0,8460.514694484724,False,0.25899158889338725,14,9.043000000000001,65027,2678,0,0.0,34930.3568257442,False,-0.3427284660387699,0.1875,400898,0.0,0.2,2,0,0,0,4,4.0,1,1,1,18.0,0.0,1,0,1,70,0.6203797649941407,268.37582459882833
101,1,0,0,0,10.0,14,10.0,2.7157049170130674,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.195000000000001,31571,1044,0,0.0,10440.0,False,-0.2828684482388944,0,1.7030000000000003,75003,0,25,0.0,521.602122435308,False,0.15387494536338722,0,14.042000000000002,23807,297,0,0.0,806.5643603528811,False,-0.6288303588977504,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,232,146,1.0,8720.080202977093,False,0.260025656748138,10,9.129000000000001,64905,2678,0,0.0,34930.3568257442,False,-0.34370052337421736,0.125,400636,0.0,0.2,3,0,0,0,2,2.0,1,1,1,16.0,0.0,1,0,1,140,0.6153305470361374,268.99115514586447
102,1,0,0,0,10.0,14,10.0,2.7157049170130674,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.195000000000002,31431,1058,0,0.0,10580.0,False,-0.28423289086408204,0,1.7030000000000003,75003,0,25,0.0,521.602122435308,False,0.15387494536338722,0,14.042000000000005,23807,297,0,0.0,806.5643603528811,False,-0.6288303588977504,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,222,156,1.0,8979.645711469459,False,0.26105972460288857,11,9.229000000000001,64748,2678,0,0.0,34930.3568257442,False,-0.3449514496173751,0.125,400339,0.0,0.2,3,0,0,1,3,3.0,0,1,1,9.0,0.0,1,0,1,140,0.6037034299806692,269.59485857584514
103,1,0,0,0,10.000000000000002,10,10.0,2.7910882935862347,1,5.0,20.864084897412322,0,,13.043449150763331,0,,38.999999999999986,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.205000000000002,31317,1068,0,0.0,10680.000000000002,False,-0.28548038126425357,0,1.7030000000000003,74998,0,26,0.1,542.4662073327204,False,0.1539582244111544,0,14.042000000000002,23807,297,0,0.0,828.9532231951117,False,-0.6286587362350322,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,212,166,1.0,9239.211219961824,False,0.2620937924576391,10,9.318000000000001,64633,2678,0,0.0,34930.3568257442,False,-0.34586773317128044,0.1375,400105,0.0,0.2,2,0,0,1,3,3.0,0,1,1,10.0,0.0,1,0,1,100,0.6035880320123397,270.1984466078575
104,1,0,0,0,10.000000000000002,12,10.0,3.4431851860613563,5,7.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,12,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.254000000000001,31137,1080,0,0.0,10800.000000000002,False,-0.2878194257645752,0,1.7030000000000003,74963,0,31,0.5,646.786631819782,False,0.15422130890443983,0,14.042000000000002,23807,297,0,0.0,1022.6260002602228,False,-0.6271741303428011,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,202,176,1.0,9498.776728454191,False,0.2631278603123896,12,9.428000000000003,64466,2678,0,0.0,34930.3568257442,False,-0.34719833624521257,0.1875,399723,0.0,0.2,3,0,0,0,4,4.0,1,1,1,13.0,0.0,1,0,1,120,0.6017239649663679,270.80017057282384
