index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,35,0,0,0,10.0,20,10.0,8.016525273759706,16,8.5625,35.9805098029887,3,36.0,45.24006979555879,11,52.27272727272727,53.0,20,53.0,10,3.630000000000001,40882,793,0,0.0,7930.0,False,-0.1776775400187029,6,2.960000000000001,39455,807,0,0.0,8070.0,False,-0.20255973009149753,0,0.2,66913,6,485,1.0,17498.646406092077,False,0.14817328603365862,0,0.2,65747,0,30,0.0,1079.415294089661,False,0.005898625861859804,6,3.6890000000000005,93580,0,2,0.2,90.48013959111758,False,-0.031296015832430836,3,3.713000000000001,92949,0,1,0.1,45.24006979555879,False,-0.03805876839215962,0,2.6750000000000007,120428,0,78,0.9,4134.0,False,-0.03852342566501574,9,7.229000000000003,91387,613,0,0.0,27732.162784677537,False,-0.1738571195942108,0.275,611341,0.0,0.0,18,0,0,5,12,11.416666666666668,23,28,38,159.0,117.0,9,26,38,891,1.378049778752029,150.88578202947974
80,38,0,0,0,10.0,20,10.0,7.504459945038048,8,2.25,35.98146942615786,1,36.0,43.08295494311044,16,29.5,53.0,20,53.0,0,3.620000000000001,40802,801,0,0.0,8010.0,False,-0.17841098703632396,8,3.034000000000001,39146,819,0,0.0,8190.0,False,-0.20712543777618864,0,0.2,66931,4,494,1.0,17804.863736302137,False,0.15076985444400534,0,0.2,65747,0,30,0.0,1079.4440827847357,False,0.005898844295613891,9,3.773000000000001,93411,0,0,0.0,0.0,False,-0.03351267459906881,4,3.750000000000001,93002,0,1,0.1,43.08295494311044,False,-0.037521557398121456,0,2.6750000000000007,120590,4,78,1.0,4306.331819772442,False,-0.03657554445432043,10,7.320000000000001,91086,615,0,0.0,26496.01729001292,False,-0.18107102152220547,0.2625,610715,0.0,0.0,16,0,0,5,10,9.484848484848484,25,30,39,226.0,82.0,13,25,39,766,1.4025688897818327,152.28835091926157
81,39,0,0,0,10.0,20,10.0,7.556389764489183,14,7.857142857142857,35.98329696787206,2,36.0,44.29438383562925,16,52.25,52.99999999999999,18,53.0,10,3.7200000000000006,40547,810,0,0.0,8100.0,False,-0.18226158387883457,4,3.066000000000001,38946,830,0,0.0,8300.0,False,-0.209784183215065,0,0.2,66893,8,502,1.0,18124.066195987685,False,0.15261514913948593,0,0.2,65747,0,30,0.0,1079.4989090361616,False,0.0058992602889022675,8,3.8440000000000007,93419,0,1,0.1,44.29438383562925,False,-0.03320075331693932,7,3.8160000000000007,93068,0,1,0.1,44.29438383562925,False,-0.03683241394808262,0,2.6750000000000007,120702,0,80,1.0,4239.999999999999,False,-0.03595676710909476,10,7.410000000000002,90357,625,0,0.0,27683.98989726828,False,-0.18213075870557102,0.275,609679,0.0,0.0,14,0,0,9,15,14.75,24,33,39,247.0,101.0,14,25,39,696,1.556092550046742,153.84444346930832
82,39,0,0,0,10.0,20,10.0,7.556389764489183,0,,35.984164598745814,1,36.0,45.315498446658566,15,52.733333333333334,52.999999999999986,20,53.0,0,3.710000000000001,40427,822,0,0.0,8220.0,False,-0.18336175440526614,0,3.0620000000000007,38866,838,0,0.0,8380.0,False,-0.21051763023268608,0,0.2,66929,0,509,0.8,18315.93978076162,False,0.1546172856593645,0,0.2,65747,0,30,0.0,1079.5249379623745,False,0.0058994577829553675,7,3.9060000000000006,93529,0,0,0.0,0.0,False,-0.03229177444386963,6,3.8690000000000007,93127,0,1,0.1,45.315498446658566,False,-0.036216681332402134,0,2.6750000000000007,120969,0,75,0.6,3974.999999999999,False,-0.03490106198441167,9,7.490000000000002,89708,634,0,0.0,28730.02601518153,False,-0.18311960465930344,0.1875,609302,0.0,0.0,14,0,0,5,10,9.416666666666666,28,33,38,229.0,99.0,13,26,38,819,2.1045897267758846,155.9490331960842
83,38,0,0,0,10.0,20,10.0,7.556389764489183,0,,35.984164598745814,0,,46.10138969811726,13,52.84615384615385,52.999999999999986,20,53.0,0,3.710000000000001,40307,834,0,0.0,8340.0,False,-0.18446192493169775,0,3.0620000000000007,38786,846,0,0.0,8460.0,False,-0.21125107725030712,0,0.2,66929,0,509,0.0,18315.93978076162,False,0.1546172856593645,0,0.2,65747,0,30,0.0,1079.5249379623745,False,0.0058994577829553675,8,3.9790000000000005,93589,0,0,0.0,0.0,False,-0.03167097775478531,4,3.903000000000001,93214,0,0,0.0,0.0,False,-0.03555095706156234,0,2.6750000000000007,121340,0,68,0.4,3603.999999999999,False,-0.03344505231430971,9,7.571000000000003,89064,643,0,0.0,29643.193575889396,False,-0.18459065494576504,0.05,608976,0.0,0.0,16,0,0,8,9,9.0,27,35,40,293.0,73.0,17,21,40,836,1.573970657773316,157.52300385385752
84,40,0,0,0,10.0,20,10.0,7.86438488678254,10,10.5,35.98650179162526,3,36.0,46.33904119636749,4,53.0,52.999999999999986,20,53.0,10,3.810000000000001,40047,844,0,0.0,8440.0,False,-0.18831252177420835,0,3.0620000000000007,38686,856,0,0.0,8560.0,False,-0.21216788602233347,0,0.2,66932,0,516,1.0,18569.034924478634,False,0.15658316583567497,0,0.2,65747,0,30,0.0,1079.5950537487577,False,0.005899989785340613,0,3.971000000000001,93553,0,1,0.1,46.33904119636749,False,-0.031803729740318865,4,3.9390000000000005,93186,0,2,0.2,92.67808239273498,False,-0.03536121012730095,0,2.6750000000000007,121817,0,59,0.0,3126.999999999999,False,-0.03157303988132148,11,7.672000000000002,88615,647,0,0.0,29981.359654049764,False,-0.18678775360843242,0.1625,608583,0.0,0.0,14,0,0,6,9,9.0,28,34,37,249.0,103.0,14,26,37,785,1.4943562354892492,159.01736008934677
85,37,0,0,0,10.0,20,10.0,7.698473771905569,19,6.947368421052632,35.988403522518595,3,36.0,46.92077544010818,10,53.0,52.99999999999999,20,53.0,10,3.900000000000001,39757,857,0,0.0,8570.0,False,-0.19243816124832683,9,3.1520000000000006,38407,863,0,0.0,8630.0,False,-0.21664191282982195,0,0.2,66908,9,523,1.0,18891.221306224375,False,0.15866355053434386,0,0.2,65747,0,30,0.0,1079.6521056755578,False,0.005900422665904463,7,4.041000000000001,93627,0,1,0.1,46.92077544010818,False,-0.03103507100134447,0,3.935000000000001,93220,0,2,0.2,93.84155088021636,False,-0.03500340635861238,0,2.675000000000001,122082,0,54,0.6,2861.9999999999995,False,-0.03053303297410579,9,7.751000000000002,88239,651,0,0.0,30545.424811510424,False,-0.18752531411540377,0.2375,607987,0.0,0.0,20,0,0,5,10,9.75,27,32,38,182.0,102.0,11,26,38,997,1.4853347185999155,160.50269480794668
86,38,0,0,0,10.0,20,10.0,7.492397221744083,3,1.0,35.989499380069496,2,36.0,45.609385622212,15,36.6,52.99999999999999,20,53.0,0,3.890000000000001,39667,866,0,0.0,8660.0,False,-0.19326328914315052,3,3.1730000000000005,38228,874,0,0.0,8740.0,False,-0.21891559858444726,0,0.2,66977,2,531,1.0,19125.40896526039,False,0.1614875183257489,0,0.2,65747,0,30,0.0,1079.684981402085,False,0.005900672109943375,6,4.094,93472,0,1,0.1,45.609385622212,False,-0.03264558000195448,6,3.995000000000001,93336,0,1,0.1,45.609385622212,False,-0.03405271916387895,0,2.675000000000001,122059,1,58,1.0,3119.6093856222114,False,-0.029702560435695392,14,7.882000000000002,87681,655,0,0.0,29874.147582548863,False,-0.19453958076909933,0.275,607167,0.0,0.0,15,0,0,4,10,9.357142857142858,27,31,39,223.0,70.0,13,25,39,590,1.451159643009305,161.953854450956
87,39,0,0,0,10.0,20,10.0,7.414829072846189,14,6.928571428571429,35.991321788556036,4,36.0,45.84125218426102,4,52.0,52.99999999999999,20,53.0,5,3.940000000000001,39507,875,0,0.0,8750.0,False,-0.19537194931881108,9,3.2600000000000007,37929,885,0,0.0,8850.0,False,-0.22338962539193574,0,0.2,67024,6,537,1.0,19371.82877489167,False,0.16407044807802723,0,0.2,65747,0,30,0.0,1079.7396536566812,False,0.0059010869347830485,0,4.088,93400,0,3,0.2,137.52375655278308,False,-0.032915034885914234,3,4.019,93346,0,2,0.2,91.68250436852205,False,-0.03371090271925241,0,2.6750000000000007,122536,0,50,0.1,2649.9999999999995,False,-0.027801543134777045,11,7.9780000000000015,87250,659,0,0.0,30209.385189428016,False,-0.196606888419315,0.1875,606739,0.0,0.0,17,0,0,4,8,7.75,24,28,41,160.0,100.0,9,30,41,821,1.3684345185756683,163.32228896953166
88,41,0,0,0,10.0,20,10.0,7.414829072846189,0,,35.99208494282978,2,36.0,44.829021520229254,15,38.13333333333333,53.0,20,53.0,0,3.935000000000001,39427,883,0,0.0,8830.0,False,-0.19610539633643215,0,3.251000000000001,37809,897,0,0.0,8970.0,False,-0.22448979591836735,0,0.2,67096,0,541,0.6,19471.71795407091,False,0.1659209532464636,0,0.2,65747,0,30,0.0,1079.7625482848932,False,0.005901260647401258,7,4.158000000000001,93368,0,1,0.1,44.829021520229254,False,-0.0337256646584571,3,4.046000000000001,93446,0,1,0.1,44.829021520229254,False,-0.032918628962647474,0,2.6750000000000007,122540,0,50,0.6,2650.0,False,-0.027770146699842232,14,8.107000000000001,86632,668,0,0.0,29945.78637551314,False,-0.20249214549299024,0.175,606065,0.0,0.0,16,0,0,4,11,10.25,25,29,43,208.0,141.0,12,29,43,696,1.511963326483965,164.83425229601562
89,43,0,0,0,10.0,20,10.0,7.461837066135493,8,8.0,35.99278948336779,2,36.0,45.56611343774568,11,52.45454545454545,53.0,20,53.0,5,3.9850000000000008,39272,892,0,0.0,8920.0,False,-0.19812237563489007,3,3.281000000000001,37636,908,0,0.0,9080.0,False,-0.2266534646203495,0,0.2,67104,0,547,0.8,19688.05584740218,False,0.16768381322196552,0,0.2,65747,0,30,0.0,1079.7836845010336,False,0.005901421018096498,3,4.181000000000001,93414,0,1,0.1,45.56611343774568,False,-0.03324590732830958,6,4.103000000000001,93503,0,1,0.1,45.56611343774568,False,-0.032325058906167825,0,2.6750000000000007,122493,0,51,1.0,2703.0,False,-0.027931053428883152,11,8.203000000000001,86349,669,0,0.0,30483.729889851857,False,-0.2026022546963107,0.25,605518,0.0,0.0,16,0,0,6,13,12.75,24,30,39,212.0,174.0,12,31,39,802,1.5220750644803047,166.35632736049592
90,39,0,0,0,10.0,20,10.0,7.579260644660297,6,9.333333333333334,35.99372100102663,3,36.0,45.97750864647314,6,53.0,53.0,20,53.0,5,4.030000000000001,39097,903,0,0.0,9030.0,False,-0.20032271668775326,1,3.2880000000000007,37523,917,0,0.0,9170.0,False,-0.2279003245503053,0,0.2,67156,0,550,0.6,19796.546550564646,False,0.16929608296583085,0,0.2,65747,0,30,0.0,1079.8116300307988,False,0.00590163305434765,0,4.178000000000001,93342,0,3,0.2,137.9325259394194,False,-0.03351302366301384,5,4.147000000000001,93566,0,1,0.1,45.97750864647314,False,-0.0316710941094337,0,2.6750000000000007,122917,0,43,0.3,2279.0,False,-0.026267042377338054,9,8.282000000000002,86018,672,0,0.0,30896.88581042995,False,-0.2035788568148711,0.15000000000000002,605366,0.0,0.0,16,0,0,7,9,8.666666666666666,18,25,37,259.0,113.0,15,24,37,891,1.5101651214063168,167.86649248190224
91,37,0,0,0,10.0,20,10.0,7.675377976405258,7,8.857142857142858,35.99400771786449,1,36.0,46.710047434137415,12,52.666666666666664,53.0,20,53.0,5,4.075000000000001,38962,910,0,0.0,9100.0,False,-0.20215633423180593,2,3.307000000000001,37351,930,0,0.0,9300.0,False,-0.22986229532244165,0,0.2,67130,0,556,0.7,20012.668291132657,False,0.17054135399505801,0,0.2,65747,0,30,0.0,1079.8202315359347,False,0.005901698318127543,5,4.228000000000001,93512,0,1,0.1,46.710047434137415,False,-0.032226021482492796,3,4.172000000000001,93648,0,0,0.0,0.0,False,-0.03106052767718572,0,2.6750000000000007,123292,0,36,0.8,1908.0,False,-0.02477963627230128,5,8.323000000000002,85740,676,0,0.0,31575.992065476894,False,-0.20309571962403988,0.2,605382,0.0,0.0,16,0,0,6,8,7.0,14,20,41,210.0,115.0,12,25,41,1031,1.50403200276196,169.3705244846642
92,41,0,0,0,10.0,20,10.0,7.691179220918732,14,7.785714285714286,35.99455975550458,2,36.0,47.433658356384754,13,52.92307692307692,53.0,20,53.0,10,4.170000000000001,38702,920,0,0.0,9200.0,False,-0.20600693107431653,4,3.3450000000000006,37159,940,0,0.0,9400.0,False,-0.23246603223499643,0,0.2,67093,4,564,1.0,20331.696418988256,False,0.1724005009179964,0,0.2,65747,0,30,0.0,1079.8367926651374,False,0.005901823975425099,7,4.293000000000001,93586,0,1,0.1,47.433658356384754,False,-0.031456628772082926,5,4.219,93659,0,1,0.1,47.433658356384754,False,-0.030701326133696995,0,2.6750000000000007,123451,0,33,0.8,1749.0,False,-0.02415563212797187,9,8.408000000000001,85314,681,0,0.0,32302.321340698018,False,-0.20358892121575622,0.25,604711,0.0,0.0,14,0,0,4,10,9.75,19,23,36,249.0,106.0,14,27,36,855,1.5413675252348185,170.91189200989902
93,36,0,0,0,10.0,20,10.0,7.594443328110272,16,7.0625,35.994824633013614,1,36.0,47.8730699282996,9,52.77777777777778,53.00000000000001,20,53.0,10,4.260000000000001,38402,934,0,0.0,9340.0,False,-0.21022425142563764,6,3.4010000000000002,36955,946,0,0.0,9460.0,False,-0.23565652676164806,0,0.2,67016,10,573,1.0,20700.978947997904,False,0.1740339535949339,0,0.2,65747,0,30,0.0,1079.8447389904084,False,0.005901884268038618,3,4.316000000000002,93672,0,0,0.0,0.0,False,-0.03081220900155199,4,4.2540000000000004,93712,0,1,0.1,47.8730699282996,False,-0.03015068251459757,0,2.675000000000001,123612,0,30,0.5,1590.0000000000002,False,-0.023515929766175052,12,8.519,84825,685,0,0.0,32793.052900885225,False,-0.2055012326990525,0.2,603941,0.0,0.0,14,0,0,4,14,13.416666666666668,16,20,37,195.0,84.0,11,25,37,660,1.3944358797743917,172.3063278896734
94,37,0,0,0,10.0,20,10.0,7.594443328110272,0,,35.995329920376534,2,36.0,48.308683009319886,10,52.6,53.00000000000001,20,53.0,0,4.250000000000001,38332,941,0,0.0,9410.0,False,-0.21086601756605608,0,3.395000000000001,36825,959,0,0.0,9590.0,False,-0.2368483781652823,0,0.2,67088,0,581,1.0,20913.286683738766,False,0.17673743272738746,0,0.2,65747,0,30,0.0,1079.859897611296,False,0.00590199928382716,5,4.363000000000001,93683,0,1,0.1,48.308683009319886,False,-0.03044848068800143,4,4.290000000000001,93764,0,1,0.1,48.308683009319886,False,-0.029610405157737593,0,2.675000000000001,124089,0,21,0.0,1113.0000000000002,False,-0.021643917333186817,11,8.617,84078,695,0,0.0,33574.53469147732,False,-0.20829754914924567,0.15,603606,0.0,0.0,18,0,0,4,8,7.5,7,11,41,193.0,103.0,11,26,41,749,1.434098499827087,173.7404263895005
95,41,0,0,0,10.0,20,10.0,7.594443328110272,0,,35.9955701957789,1,36.0,48.78556946842933,12,52.666666666666664,53.000000000000014,20,53.0,0,4.250000000000001,38212,953,0,0.0,9530.0,False,-0.21196618809248766,0,3.395000000000001,36745,967,0,0.0,9670.0,False,-0.23758182518290336,0,0.2,67124,0,580,0.0,20877.430713551763,False,0.1770116749639728,0,0.2,65747,0,30,0.0,1079.867105873367,False,0.005902053976398068,7,4.428000000000001,93757,0,1,0.1,48.78556946842933,False,-0.029680364358673432,3,4.316000000000002,93846,0,0,0.0,0.0,False,-0.02901189860320745,0,2.6750000000000007,124248,0,18,0.4,954.0000000000002,False,-0.021019913188857407,13,8.736,83347,703,0,0.0,34296.25533630582,False,-0.21120281572527402,0.0625,603026,0.0,0.0,14,0,0,5,10,9.5,8,13,42,231.0,105.0,13,28,42,607,1.4541847482323647,175.19461113773286
96,42,0,0,0,10.0,20,10.0,7.8204867209595195,12,9.583333333333334,35.99621868993138,3,36.0,49.00799291850556,6,52.666666666666664,53.00000000000001,20,53.0,10,4.350000000000001,37942,964,0,0.0,9640.0,False,-0.21590846581220088,2,3.415000000000001,36617,976,0,0.0,9760.0,False,-0.23910372774446706,0,0.2,67117,2,587,1.0,21145.421344431637,False,0.1789388247324019,0,0.2,65747,0,30,0.0,1079.8865606979414,False,0.005902201589562298,0,4.421000000000001,93685,0,3,0.2,147.02397875551668,False,-0.02991710305868847,6,4.373,93858,0,1,0.1,49.00799291850556,False,-0.028634205934203228,0,2.6750000000000007,124885,0,6,0.1,318.00000000000006,False,-0.018516047502806058,7,8.793000000000001,82966,708,0,0.0,34697.65898630193,False,-0.21261799570535264,0.175,602817,0.0,0.0,19,0,0,5,10,10.0,9,14,39,250.0,125.0,14,28,39,997,1.4352859482169151,176.62989708594978
97,39,0,0,0,10.0,20,10.0,7.921015873786189,7,9.285714285714286,35.99641316722285,1,36.0,47.72155018650062,10,35.6,53.00000000000001,16,53.0,5,4.390000000000001,37737,978,0,0.0,9780.0,False,-0.21838384949667197,2,3.4330000000000003,36519,982,0,0.0,9820.0,False,-0.24035058767442286,0,0.2,67088,0,595,0.9,21417.865834497596,False,0.180565918802525,0,0.2,65747,0,30,0.0,1079.8923950166854,False,0.005902245857360459,6,4.481000000000002,93690,0,1,0.1,47.72155018650062,False,-0.030379091825212035,0,4.367000000000001,93911,0,0,0.0,0.0,False,-0.02833936885669943,0,2.6750000000000007,124847,0,10,1.0,530.0000000000001,False,-0.017982308108914234,10,8.886000000000001,82760,708,0,0.0,33786.85753204244,False,-0.21780940192914441,0.25,602299,0.0,0.0,14,0,0,5,9,8.25,5,10,41,170.0,164.0,10,29,41,607,1.3735614931210876,178.00345857907087
98,41,0,0,0,10.0,20,10.0,7.857227942383061,1,2.0,35.996781064342926,2,36.0,48.38849292172256,14,52.857142857142854,53.00000000000001,18,53.0,0,4.385000000000001,37587,993,0,0.0,9930.0,False,-0.21975906265471148,1,3.441000000000001,36447,987,0,0.0,9870.0,False,-0.2412123879201276,0,0.2,67158,0,594,0.1,21382.0879522197,False,0.18135670242055682,0,0.2,65747,0,30,0.0,1079.9034319302878,False,0.0059023295997624224,9,4.565000000000001,93714,0,2,0.2,96.77698584344512,False,-0.02987699438259993,4,4.407000000000001,93947,0,0,0.0,0.0,False,-0.027966890843248837,0,2.6750000000000007,124637,0,14,1.0,742.0000000000001,False,-0.018798615417219375,12,8.996,82273,712,0,0.0,34452.606960266465,False,-0.21901914805669223,0.1625,601510,0.0,0.0,14,0,0,5,14,13.5,9,14,41,239.0,116.0,14,27,41,590,1.4924859320744872,179.49594451114535
99,41,0,0,0,10.0,20,10.0,7.777480317048576,15,7.333333333333333,35.996781064342926,0,,48.51083539214786,12,49.5,53.00000000000001,13,53.0,10,4.485000000000001,37297,1006,0,0.0,10060.0,False,-0.22388470212882997,5,3.49,36262,994,0,0.0,9940.0,False,-0.2439628142362066,0,0.2,67048,5,604,1.0,21780.94316444837,False,0.18271376342566065,0,0.2,65747,0,30,0.0,1079.9034319302878,False,0.0059023295997624224,3,4.586000000000001,93849,0,0,0.0,0.0,False,-0.028980858768753233,7,4.473000000000001,93957,0,0,0.0,0.0,False,-0.027863424728401448,0,2.6750000000000007,124200,0,23,1.0,1219.0000000000002,False,-0.020356663500859476,12,9.104000000000003,81894,714,0,0.0,34636.73646999357,False,-0.22127133399530008,0.25,600254,0.0,0.0,11,0,0,6,14,13.75,8,14,44,245.0,119.0,14,27,44,306,2.1530807930976152,181.64902530424297
100,44,0,0,0,10.0,20,10.0,7.701912166473828,1,1.0,35.996954599384615,1,36.0,48.927379726473326,12,52.333333333333336,53.00000000000001,14,53.0,0,4.475000000000001,37207,1015,0,0.0,10150.0,False,-0.22470983002365366,1,3.495000000000001,36129,1005,0,0.0,10050.0,False,-0.2453930359205677,0,0.2,67083,0,609,0.6,21922.145351025232,False,0.1843162565709522,0,0.2,65747,0,30,0.0,1079.9086379815385,False,0.005902369100591381,6,4.643000000000002,93894,0,0,0.0,0.0,False,-0.02851526125193999,6,4.526000000000002,93969,0,1,0.1,48.927379726473326,False,-0.027486149096086595,0,2.6750000000000007,123939,0,28,0.8,1484.0000000000002,False,-0.02136527397314035,11,9.202000000000002,81445,718,0,0.0,35129.85864360785,False,-0.22286029903688356,0.1875,599413,0.0,0.0,14,0,0,6,12,12.0,10,16,40,285.0,122.0,16,28,40,395,1.5505868662148714,183.19961217045784
101,40,0,0,0,10.0,20,10.0,7.894291624445357,5,11.0,35.99728041038885,2,36.0,49.31935860117982,13,52.30769230769231,53.0,15,53.0,5,4.525000000000001,37042,1025,0,0.0,10250.0,False,-0.22681849019931422,0,3.494000000000001,36029,1015,0,0.0,10150.0,False,-0.246309844692594,0,0.2,67100,0,612,0.5,22030.335611157978,False,0.18539512285014714,0,0.2,65747,0,30,0.0,1079.9184123116656,False,0.005902443263161796,5,4.687000000000001,93905,0,1,0.1,49.31935860117982,False,-0.02814630440454642,7,4.590000000000001,94035,0,1,0.1,49.31935860117982,False,-0.026801244911530384,0,2.675000000000001,123679,0,33,0.5,1749.0,False,-0.022366035336687518,15,9.341,80637,726,0,0.0,35805.85434445655,False,-0.22654939701397714,0.15,598174,0.0,0.0,12,0,0,6,11,10.75,9,15,40,267.0,87.0,15,25,40,272,1.5126646235585213,184.71227679401636
102,40,0,0,0,10.0,20,10.0,7.788759119717728,23,7.434782608695652,35.99769195292482,3,36.0,49.69286312183428,12,52.833333333333336,53.0,8,53.0,10,4.620000000000001,36792,1034,0,0.0,10340.0,False,-0.2305774061646222,13,3.624000000000001,35618,1026,0,0.0,10260.0,False,-0.2528375231494215,0,0.2,67037,13,619,1.0,22383.82518741679,False,0.18712119629895296,0,0.2,65747,0,30,0.0,1079.9307585877445,False,0.005902536940330163,5,4.732000000000001,93965,0,1,0.1,49.69286312183428,False,-0.027523575462380587,5,4.633000000000001,94062,0,2,0.2,99.38572624366856,False,-0.02626287777421798,0,2.675000000000001,123520,0,36,0.3,1908.0,False,-0.02299003948101693,8,9.406,80022,735,0,0.0,36524.254394548196,False,-0.22855719883147105,0.2,596763,0.0,0.0,12,0,0,3,13,12.416666666666668,10,13,38,230.0,75.0,13,27,38,308,1.5449946215376258,186.257271415554
103,38,0,0,0,10.0,20,10.0,7.957537605739873,5,11.0,35.997814445357776,1,36.0,49.756702731764676,2,53.0,53.00000000000001,12,53.0,5,4.660000000000001,36657,1041,0,0.0,10410.0,False,-0.23241102370867484,0,3.611000000000001,35488,1039,0,0.0,10390.0,False,-0.25402937455305574,0,0.2,67018,8,628,1.0,22670.287772530603,False,0.18900640211031142,0,0.2,65747,0,30,0.0,1079.9344333607332,False,0.005902564822610167,0,4.727000000000001,93965,0,1,0.0,49.756702731764676,False,-0.027523245200559904,0,4.628000000000001,94132,0,1,0.1,49.756702731764676,False,-0.02579536108260853,0,2.6750000000000007,123520,0,36,0.0,1908.0000000000002,False,-0.02299003948101693,12,9.518,79639,737,0,0.0,36670.68991331057,False,-0.2309887133218583,0.1375,596166,0.0,0.0,13,0,0,4,8,8.0,5,9,41,147.0,81.0,9,29,41,342,1.2308992492035031,187.4881706647575
104,41,0,0,0,10.0,20,10.0,7.832962794252835,2,2.5,35.99814296634425,3,36.0,49.536035221422544,16,48.25,53.000000000000014,10,53.0,0,4.655000000000001,36517,1055,0,0.0,10550.0,False,-0.23369455598951172,2,3.631000000000001,35384,1045,0,0.0,10450.0,False,-0.2553862515356547,0,0.2,67121,0,635,1.0,22858.8207836286,False,0.19199991489596488,0,0.2,65747,0,30,0.0,1079.9442889903273,False,0.00590263960203887,5,4.777000000000002,93987,0,2,0.2,99.07207044284509,False,-0.027040496272928927,9,4.718000000000001,94124,0,1,0.1,49.536035221422544,False,-0.0258792755549849,0,2.6750000000000007,123468,0,37,0.1,1961.0000000000005,False,-0.023190191753726365,10,9.606000000000002,78715,752,0,0.0,37251.098486509756,False,-0.23596344479129316,0.175,595063,0.0,0.0,11,0,0,6,14,13.25,6,12,39,212.0,99.0,12,29,39,308,1.4297152599319816,188.91788592468947
105,39,0,0,0,10.0,20,10.0,8.021798893857143,5,11.0,35.998408733789006,3,36.0,49.73083663142897,8,52.125,53.000000000000014,7,53.0,5,4.705000000000001,36322,1068,0,0.0,10680.0,False,-0.23607825879678015,0,3.6290000000000004,35314,1052,0,0.0,10520.0,False,-0.25602801767607314,0,0.2,67174,0,637,0.5,22930.986363423595,False,0.19335174332622826,0,0.2,65747,0,30,0.0,1079.9522620136702,False,0.005902700097223405,2,4.792000000000002,94075,0,1,0.1,49.73083663142897,False,-0.026385251750484017,3,4.739000000000001,94135,0,2,0.2,99.46167326285794,False,-0.025507182238681588,0,2.6750000000000007,123207,0,42,0.5,2226.0000000000005,False,-0.024198802226007236,7,9.666,78446,755,0,0.0,37546.781656728876,False,-0.23691443036377133,0.1625,594420,0.0,0.0,12,0,0,4,6,5.5,8,12,38,213.0,87.0,12,27,38,361,1.4243622766807675,190.34224820137024
