index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
80,35,0,0,0,9.999999999999998,16,10.0,22.53040372998033,0,,10.657678309262334,35,10.714285714285714,36.79474711268551,25,32.0,41.00000000000001,12,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.295000000000001,37137,9,30,1.0,765.9121118994099,False,0.3526554205764548,5,10.600000000000001,3899.0,585,0,0.0,13180.286182038491,False,-0.7369361951441014,30,11.156000000000002,367.0,668,0,0.0,15050.309691626859,False,-0.8020676937824235,0,0.2,57626,385,439,1.0,20256.10013153494,False,0.18432501994034978,0,0.2,56041,409,489,1.0,22351.62176659151,False,0.1749342041164109,0,4.556000000000001,67005,15,76,1.0,3667.9212066902833,False,-0.12919394065494685,12,7.061000000000002,53036,402,0,0.0,14791.488339299576,False,-0.23554439900761798,0.5,303065,0.0,0.0,9,0,0,13,13,13.0,7,20,46,345.0,238.0,20,15,46,960,1.618827625992708,192.05589963350212
81,46,0,0,0,9.999999999999998,12,10.0,22.53040372998033,0,,10.642639296053838,30,10.5,36.38769156509399,10,32.0,41.0,8,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.295000000000001,37017,11,40,1.0,1011.2161491992131,False,0.35275103016077614,15,10.745000000000001,3614.0,585,0,0.0,13180.286182038491,False,-0.7440838890723235,15,11.276,97.0,668,0,0.0,15050.309691626859,False,-0.8088391932933707,0,0.2,57661,380,444,1.0,20200.33798740219,False,0.18444945714312602,0,0.2,56011,424,494,1.0,22487.998694683258,False,0.17560172957649364,0,4.556000000000001,66920,10,86,1.0,3889.8769156509397,False,-0.12886532335898562,8,7.129000000000002,52689,407,0,0.0,14809.790466993252,False,-0.23981815471466095,0.5,301963,0.0,0.0,8,0,0,14,11,11.0,12,26,42,415.0,240.0,26,20,42,440,1.8377700920100324,193.89366972551215
82,42,0,0,0,10.0,9,10.0,22.48066943808858,21,22.0,10.644941615994194,30,10.666666666666666,36.38769156509399,0,,41.0,13,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.295000000000001,37389,10,29,1.0,751.9394137045688,False,0.36148856106612903,15,10.88,3339.0,585,0,0.0,13151.19162128182,False,-0.7513456271000198,15,11.411000000000003,-1078.0,689,0,0.0,15489.181242843031,False,-0.8328043883976246,0,0.2,57501,385,454,1.0,20618.314492710437,False,0.1853057603935607,0,0.2,55851,429,504,1.0,22906.076502068878,False,0.17645891819529155,0,4.556000000000001,66920,0,96,1.0,3936.0,False,-0.1285735971259424,13,7.251,52445,407,0,0.0,14809.790466993252,False,-0.24290473063936874,0.5,300321,0.0,0.0,4,0,0,13,14,13.79004329004329,9,22,44,381.0,241.0,22,20,44,90,1.8357256790040992,195.72939540451625
83,44,0,0,0,10.0,7,10.0,22.453660953772964,12,22.0,10.668472852867858,20,11.0,36.38769156509399,0,,41.00000000000001,9,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.295000000000001,37583,7,27,1.0,676.24884575187,False,0.367118192475158,5,10.915000000000001,3010.0,597,0,0.0,13404.835589402459,False,-0.756416176492834,15,11.546000000000001,-1434.0,689,0,0.0,15470.572397149572,False,-0.8419660873630078,0,0.2,57336,390,464,1.0,21044.593298822074,False,0.18614722595065514,0,0.2,55796,424,514,1.0,23226.70595407428,False,0.17829979508533864,0,4.556000000000001,66920,0,96,0.0,3936.000000000001,False,-0.1285735971259424,9,7.328000000000002,52309,407,0,0.0,14809.790466993252,False,-0.2446251172203534,0.375,299474,0.0,0.0,4,0,0,9,9,9.0,9,18,32,325.0,210.0,18,26,32,334,1.6511682299897075,197.38056363450596
84,32,0,0,0,10.0,8,10.0,22.485765908284993,12,23.0,10.69001062317072,35,10.857142857142858,37.302452053528064,10,47.0,41.00000000000001,8,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.295000000000001,37779,5,25,1.0,612.1441477071248,False,0.37302877186003175,20,11.110000000000001,2319.0,609,0,0.0,13693.83143814556,False,-0.7701222451515367,15,11.681000000000003,-1818.0,689,0,0.0,15492.69271080836,False,-0.8513192798283505,0,0.2,57171,395,474,1.0,21903.91646952474,False,0.1907734488413076,0,0.2,56051,434,514,1.0,23812.924965969516,False,0.18788062163269345,0,4.556000000000001,66450,0,106,1.0,4346.000000000001,False,-0.13192582097859637,8,7.399000000000001,52201,407,0,0.0,15182.097985785922,False,-0.24363647987536102,0.5,298107,0.0,0.0,8,0,0,8,11,11.0,5,13,32,234.0,170.0,13,19,32,826,1.3464140630094334,198.7269776975154
85,32,0,0,0,10.0,8,10.0,22.564044371709475,33,23.0,10.708823422907107,35,10.857142857142858,37.06013332120975,5,32.0,41.00000000000001,9,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,8,4.375,38314,3,10,1.0,255.64044371709474,False,0.3858901226425319,20,11.290000000000001,1421.0,630,0,0.0,14215.347954176968,False,-0.7861040308708027,15,11.816,-5196.0,701,0,0.0,15817.395104568343,False,-0.9319665550050368,0,0.2,57116,405,479,1.0,22088.877347136848,False,0.19142859818504823,0,0.2,55886,439,524,1.0,24120.68334297013,False,0.1876862324369428,0,4.556000000000001,66290,0,111,0.5,4551.000000000001,False,-0.13265319030511563,9,7.481000000000002,52069,407,0,0.0,15083.474261732366,False,-0.24593005704009788,0.4375,293854,0.0,0.0,5,0,0,8,13,19.49327122153209,9,17,33,306.0,179.0,17,15,33,240,1.4354237589868717,200.16240145650227
86,33,0,0,0,9.999999999999998,6,10.0,22.533941276117087,11,22.0,10.711569948336466,20,10.75,37.54046109187404,5,47.0,41.00000000000001,11,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,1,4.377000000000001,38478,0,9,0.9,202.80547148505377,False,0.3908501959673563,15,11.420000000000002,1151.0,630,0,0.0,14196.383003953764,False,-0.7931133473283455,5,11.851000000000003,-12947.0,712,0,0.0,16044.166188595365,False,-1.123515083031182,0,0.2,57061,400,489,1.0,22641.913453260993,False,0.19530068217641447,0,0.2,55961,444,529,1.0,24614.84097466276,False,0.193316095148165,0,4.556000000000001,66055,0,116,0.5,4756.000000000001,False,-0.1343293022314426,11,7.582000000000001,51885,407,0,0.0,15278.967664392736,False,-0.24702115275772443,0.425,285598,0.0,0.0,5,0,0,7,12,35.27685950413223,7,14,35,237.0,221.0,14,19,35,295,1.3996990070445463,201.5621004635468
87,35,0,0,0,9.999999999999998,12,10.0,22.533941276117087,0,,10.69040310223752,30,10.5,38.852795459045225,15,47.0,41.00000000000001,6,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.376000000000001,38358,2,19,1.0,448.14488424622465,False,0.3909464432231276,10,11.505,996.0,630,0,0.0,14196.383003953764,False,-0.7970006896401856,20,12.046000000000001,-14407.0,712,0,0.0,16044.166188595365,False,-1.1601313396459338,0,0.2,57376,405,489,1.0,23328.63023587931,False,0.20680863357058596,0,0.2,56036,449,534,1.0,25547.383768034793,False,0.20277739313774762,0,4.556000000000001,65820,0,121,0.5,4961.000000000001,False,-0.13600541415776957,6,7.631000000000002,51349,417,0,0.0,16201.615706421859,False,-0.24796579652366887,0.4375,283482,0.0,0.0,9,0,0,10,9,9.0,8,18,42,294.0,246.0,18,17,42,825,1.6296169799752533,203.19171744352207
88,42,0,0,0,9.999999999999998,12,10.0,22.562259172831705,12,23.0,10.711763868323763,20,11.0,39.250956592335854,5,47.0,41.000000000000014,9,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.376000000000001,38514,4,17,1.0,423.558405938139,False,0.39612730560851783,15,11.645000000000001,726.0,630,0,0.0,14214.223278883974,False,-0.8035484754234197,5,12.076000000000002,-34902.0,724,0,0.0,16335.075641130155,False,-1.670490361383265,0,0.2,57501,405,494,1.0,23728.236923285036,False,0.21248612039438752,0,0.2,55926,449,544,1.0,26162.10236310807,False,0.20622718770742432,0,4.556000000000001,65820,0,121,0.0,4961.000000000002,False,-0.13600541415776957,9,7.715000000000002,50984,422,0,0.0,16563.90368196573,False,-0.2502915569374226,0.375,262523,0.0,0.0,8,0,0,14,9,65.3731884057971,10,24,37,420.0,253.0,24,18,37,355,1.7657288250047714,204.95744626852684
89,37,0,0,0,9.999999999999998,7,10.0,22.562259172831705,0,,10.696685638309818,20,10.5,38.54063112295776,10,32.0,41.00000000000001,7,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.376000000000001,38444,1,27,1.0,619.180997666456,False,0.3971299480435946,5,11.680000000000001,661.0,630,0,0.0,14214.223278883974,False,-0.8051786512316107,15,12.221,-37974.0,724,0,0.0,16335.075641130155,False,-1.7475349780411538,0,0.2,57426,410,499,1.0,23617.41604206295,False,0.21020657625603445,0,0.2,56111,444,549,1.0,25908.13490991337,False,0.20724129865854482,0,4.556000000000001,65500,0,131,1.0,5371.000000000001,False,-0.1374601528108081,7,7.776000000000001,50900,422,0,0.0,16264.146333888175,False,-0.25325009908738444,0.5,259022,0.0,0.0,7,0,0,11,7,7.0,7,18,37,294.0,236.0,18,19,37,390,1.544863453018479,206.50230972154532
90,37,0,0,1,9.999999999999998,12,10.0,22.562259172831705,0,,10.70808488103889,27,10.814814814814815,38.97725984699151,5,47.0,41.00000000000001,5,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.376,38324,3,37,1.0,864.8035893947731,False,0.397231299830463,27,11.945000000000002,50.0,630,0,0.0,14214.223278883974,False,-0.8205023038286061,0,12.206000000000003,-48552.66666666667,724,0,0.0,16335.075641130155,True,-2.0128440008552553,0,0.2,57551,410,504,1.0,24034.853764109663,False,0.2160399042467939,0,0.2,55929,451,559,1.0,26617.634535816793,False,0.21026092516751552,0,4.556000000000001,65500,0,131,0.0,5371.000000000001,False,-0.1374601528108081,5,7.819000000000003,50611,427,0,0.0,16643.289954665375,False,-0.25450785587546565,0.375,295919,0.0,0.1,6,0,0,14,11,367.61739130434785,6,20,37,345.0,248.0,20,17,37,355,1.7073411970050074,208.20965091855032
91,37,0,0,0,9.999999999999998,15,10.0,22.55263533513212,23,22.47826086956522,10.71116893421495,20,10.75,37.48758886489196,10,24.5,41.00000000000001,11,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.376000000000001,38691,8,24,1.0,621.2632480431708,False,0.4060722339037271,20,12.118,-3451.0,653,0,0.0,14726.870873841273,False,-0.9018775753788119,0,12.206000000000001,-48552.66666666667,724,0,0.0,16328.107982635654,True,-2.012931373996159,0,0.2,57441,410,514,1.0,23660.199939582595,False,0.2108426990472005,0,0.2,56069,451,559,1.0,25786.29936480555,False,0.20544231995669862,0,4.556000000000001,65340,0,136,0.5,5576.000000000001,False,-0.13818752213732732,11,7.924000000000001,50340,432,0,0.0,16194.638389633328,False,-0.2607736781508796,0.4375,292384,0.0,0.1,11,0,0,12,17,344.1041031432336,4,16,18,345.0,229.0,20,17,18,395,1.6916555920033716,209.9013065105537
92,18,0,0,0,9.999999999999998,8,10.0,22.54738944653606,20,22.5,10.670082523809858,15,10.0,36.684259433685476,15,32.0,41.00000000000001,10,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,6,4.436000000000001,38953,6,20,1.0,510.9477889307212,False,0.41352923406393244,15,12.248000000000003,-19923.0,673,0,0.0,15174.393097518767,False,-1.3093773593971012,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,57391,405,524,1.0,23543.935365394183,False,0.2089525718452883,0,0.2,56449,451,554,1.0,25135.2869445,False,0.20639485871541188,0,4.556000000000001,64860,5,146,1.0,6169.421297168428,False,-0.14050611434771784,10,8.013000000000002,50178,432,0,0.0,15847.600075352126,False,-0.26501796238329123,0.5,275862,0.0,0.1,6,0,0,8,14,291.07101449275365,5,13,20,204.0,60.0,13,5,20,560,2.2512203520163894,212.15252686257008
93,20,0,0,0,9.999999999999998,12,10.0,22.54738944653606,0,,10.642583260342525,10,10.0,36.684259433685476,0,,41.0,10,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38833,8,30,1.0,756.4216833960818,False,0.4136279054617507,10,12.333000000000004,-21681.0,673,0,0.0,15174.393097518767,False,-1.3534673451017134,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,57341,400,534,1.0,23846.427841725053,False,0.21072233251520792,0,0.2,56399,446,564,1.0,25436.514454711374,False,0.20815356372870855,0,4.556000000000001,64860,0,151,0.5,6191.0,False,-0.14036963011688508,10,8.103000000000002,50032,432,0,0.0,15847.600075352126,False,-0.2668648479775836,0.4375,273738,0.0,0.1,6,0,0,4,9,209.63085399449037,7,11,25,168.0,87.0,11,9,25,120,1.5067641700152308,213.65929103258532
94,25,0,0,1,9.999999999999998,11,10.0,22.54738944653606,0,,10.642583260342525,0,,36.684259433685476,0,,41.0,10,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38723,9,40,1.0,991.8955778614423,False,0.4139068349892106,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,57341,390,544,1.0,24106.844603458485,False,0.21299834469627574,0,0.2,56399,436,574,1.0,25696.931216444802,False,0.21042957590977635,0,4.556000000000001,64860,0,151,0.0,6191.0,False,-0.14036963011688508,10,8.193000000000001,49874,432,0,0.0,15847.600075352126,False,-0.2688635323878452,0.375,295151,0.0,0.2,7,0,0,5,8,67.8849104859335,5,10,15,153.0,103.0,10,15,15,110,1.1947227850323543,214.85401381761767
95,15,0,0,0,10.0,8,10.0,22.54738944653606,0,,10.642583260342525,0,,38.12743392789113,15,47.0,41.0,8,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38643,7,50,1.0,1197.369472326803,False,0.4147265389055952,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,57811,380,544,1.0,24785.505695702937,False,0.2271452542056577,0,0.2,56634,426,579,1.0,26609.524713154882,False,0.2225132821160559,0,4.556000000000001,64390,0,161,1.0,6601.0,False,-0.14372185396953904,8,8.263,49525,437,0,0.0,16661.688626488423,False,-0.2681292780290921,0.5,294957,0.0,0.2,8,0,0,5,5,5.0,2,7,15,96.0,99.0,7,8,15,785,1.0787008220213465,215.93271463963902
96,15,0,0,0,10.0,11,10.0,22.54738944653606,0,,10.642583260342525,0,,38.56451760936771,5,47.0,41.0,7,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38533,8,60,1.0,1432.8433667921636,False,0.4150054684330551,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,58046,370,549,1.0,25109.67597386961,False,0.23408620998330332,0,0.2,56634,416,589,1.0,27141.815508220072,False,0.2271654416981601,0,4.556000000000001,64155,0,166,0.5,6806.0,False,-0.145397965895866,7,8.325000000000001,49431,437,0,0.0,16852.69419529369,False,-0.26811026795467735,0.4375,294753,0.0,0.2,5,0,0,6,6,6.0,3,9,17,117.0,78.0,9,6,17,345,1.2119384899851866,217.1446531296242
97,17,0,0,0,10.0,7,10.0,22.54738944653606,0,,10.642583260342525,0,,39.848347521082175,15,47.666666666666664,41.0,11,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38463,5,70,1.0,1628.317261257524,False,0.41600543047908156,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,58281,360,554,1.0,25907.314500402834,False,0.24516522313274863,0,0.2,57114,406,589,1.0,27791.565493616465,False,0.2412344691710784,0,4.556000000000001,64155,0,166,0.0,6806.0,False,-0.145397965895866,11,8.428,48530,452,0,0.0,18011.453079529143,False,-0.27217873627783523,0.375,294497,0.0,0.2,7,0,0,3,8,8.0,2,5,21,75.0,79.0,5,12,21,785,1.2171557400142774,218.36180886963848
98,21,0,0,0,10.0,11,10.0,22.54738944653606,0,,10.642583260342525,0,,40.30269138133391,5,49.0,41.0,15,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38353,6,80,1.0,1863.7911557228847,False,0.41628436000654123,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,58281,350,564,1.0,26455.62208019221,False,0.2499573675487441,0,0.2,57359,396,594,1.0,28154.26165160798,False,0.2486869343250886,0,4.556000000000001,64319,0,162,0.0,6642.0,False,-0.1443606739867429,11,8.527000000000001,48095,457,0,0.0,18418.329961269596,False,-0.275107967152826,0.375,294361,0.0,0.2,11,0,0,5,10,1453.102766798419,2,7,16,111.0,102.0,7,14,16,519,1.0977024419698864,219.45951131160837
99,16,0,0,0,10.0,10,10.0,22.54738944653606,0,,10.642583260342525,0,,40.75737387718534,5,49.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38253,6,90,1.0,2089.2650501882454,False,0.41674354766364274,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,58281,340,574,1.0,27013.21091402084,False,0.2548306290445632,0,0.2,57604,386,599,1.0,28521.704090926232,False,0.2561808814253548,0,4.556000000000001,64648,0,153,0.5,6273.0,False,-0.1425327632444467,6,8.576,48021,457,0,0.0,18626.1198618737,False,-0.2747297989812168,0.4375,294761,0.0,0.2,16,0,0,5,5,111.38257575757576,2,7,18,111.0,71.0,7,9,18,919,1.1094277650117874,220.56893907662015
100,18,0,0,0,10.0,11,10.0,22.54738944653606,0,,10.642583260342525,0,,41.407123545437486,10,47.0,41.0,16,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38143,7,100,1.0,2324.738944653606,False,0.41702247719110264,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,58281,330,584,1.0,27693.812626448525,False,0.2607790087787631,0,0.2,58074,376,599,1.0,28804.47830960584,False,0.266867785747049,0,4.556000000000001,64588,0,153,1.0,6273.0,False,-0.14329175732429286,6,8.63,47951,457,0,0.0,18923.05546026493,False,-0.2737371890637496,0.5,294991,0.0,0.2,12,0,0,7,4,105.7572463768116,1,8,12,111.0,109.0,8,10,12,990,1.0706689310027286,221.63960800762288
101,12,0,0,0,10.0,8,10.0,22.54738944653606,0,,10.642583260342525,0,,42.090538022329476,10,48.0,40.99999999999999,10,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,38063,5,110,1.0,2530.2128391189663,False,0.4178421811074872,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,58526,320,589,1.0,28196.95353846167,False,0.2694589447330112,0,0.2,58309,366,604,1.0,29317.870438772366,False,0.27546251847412445,0,4.556000000000001,64588,0,153,0.0,6272.999999999999,False,-0.14329175732429286,10,8.724,47311,467,0,0.0,19656.281256427865,False,-0.27719550892812406,0.375,294751,0.0,0.2,6,0,0,2,7,127.25856389986825,3,5,16,64.0,66.0,5,7,16,560,0.9334389040013775,222.57304691162426
102,16,0,0,0,10.0,12,10.0,22.54738944653606,0,,10.642583260342525,0,,41.722566995882325,11,38.81818181818182,40.99999999999999,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37943,7,120,1.0,2775.686733584327,False,0.4179408525053055,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,58953,310,588,1.0,27832.070204284988,False,0.2737337674516682,0,0.2,58309,356,614,1.0,29406.415776153688,False,0.2762363944148095,0,4.556000000000001,64847,0,148,0.6,6067.999999999999,False,-0.14131204776602743,9,8.804000000000002,46940,472,0,0.0,19693.051622056457,False,-0.2816560515732906,0.45,294946,0.0,0.2,16,0,0,4,7,108.7572463768116,2,6,18,93.0,105.0,6,10,18,998,1.180331983952783,223.75337889557704
103,18,0,0,0,10.0,9,10.0,22.54738944653606,0,,10.642583260342525,0,,42.58787294767493,15,47.666666666666664,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37853,6,130,1.0,2991.1606280496876,False,0.4185802982920487,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,59423,300,588,1.0,28234.444271335615,False,0.28546596052487905,0,0.2,58554,346,619,1.0,30044.227162689298,False,0.286093334638687,0,4.556000000000001,64777,0,148,1.0,6068.0,False,-0.1421975408591813,10,8.895000000000001,46555,477,0,0.0,20314.415396040942,False,-0.28259616836992774,0.5,295116,0.0,0.2,12,0,0,6,4,4.0,1,7,19,114.0,121.0,7,11,19,1215,1.1414430739823729,224.89482196955942
104,19,0,0,0,10.0,8,10.0,22.54738944653606,0,,10.642583260342525,0,,43.29498694687498,15,47.666666666666664,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37773,4,140,1.0,3196.634522515048,False,0.41940000220843326,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,59893,290,588,1.0,28543.801470261817,False,0.2963851969992643,0,0.2,58799,336,624,1.0,30591.979830325075,False,0.2951631721435883,0,4.556000000000001,64952,0,143,0.5,5863.0,False,-0.1412804230127005,10,8.985000000000001,45917,487,0,0.0,21084.658643128114,False,-0.2857950548807866,0.4375,295288,0.0,0.2,12,0,0,5,6,6.0,3,8,26,114.0,94.0,8,11,26,1205,1.2328670700080693,226.12768903956749
105,26,0,0,0,10.0,7,10.0,22.54738944653606,0,,10.642583260342525,0,,43.47667159116302,5,47.0,41.00000000000001,15,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37703,1,150,1.0,3392.108416980409,False,0.42039996425445975,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,60128,280,593,1.0,28761.589566455576,False,0.3023963848909749,0,0.2,58799,326,634,1.0,31033.69193166902,False,0.29902368448730987,0,4.556000000000001,64717,0,148,0.5,6068.000000000001,False,-0.14295653493902746,15,9.125000000000002,45609,487,0,0.0,21173.13906489639,False,-0.2891315901881269,0.4375,294910,0.0,0.2,4,0,0,5,7,7.0,5,10,25,170.0,128.0,10,16,25,305,1.2818243919755332,227.40951343154302
106,25,0,0,0,10.0,10,10.0,22.54738944653606,0,,10.642583260342525,0,,44.0653388499646,15,47.666666666666664,41.00000000000001,10,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37603,1,160,1.0,3617.5823114457694,False,0.4208591519115613,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,60128,270,603,1.0,29444.896806821132,False,0.30836841062438725,0,0.2,59514,316,629,1.0,31080.15444689597,False,0.31192779498764145,0,4.556000000000001,64237,0,158,1.0,6478.000000000001,False,-0.14643525780498912,10,9.21,45212,492,0,0.0,21680.14671418258,False,-0.2909468026477345,0.5,294648,0.0,0.2,9,0,0,9,6,6.0,2,11,18,142.0,120.0,11,14,18,815,1.2175647760159336,228.62707820755895
107,18,0,0,0,10.0,8,10.0,22.54738944653606,0,,10.642583260342525,0,,43.4685755791114,5,32.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37523,0,169,0.9,3810.508816464594,False,0.4214526789325943,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,60288,260,608,1.0,29195.96559978879,False,0.30898954360143327,0,0.2,59514,306,639,1.0,31033.050272717,False,0.3115161099889615,0,4.556000000000001,64405,0,155,0.5,6355.0,False,-0.14508804331326217,12,9.32,44996,492,0,0.0,21386.53918492281,False,-0.2955362344727343,0.425,294680,0.0,0.2,10,0,0,4,7,7.0,3,7,13,96.0,94.0,7,11,13,568,1.2407143220189027,229.86779252957786
