index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,28,0,0,0,9.999999999999996,8,10.0,29.679922903911727,49,31.0,29.77294280207251,22,48.0,55.98920714364155,0,,61.99999999999998,8,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,39,3.551000000000001,46088,29,10,1.0,586.7992290391171,False,0.48022594033699995,0,1.2080000000000002,45444,64,63,1.0,3775.2104623809187,False,-0.005408703036616512,0,8.183000000000002,9354,534,0,0.0,15849.078830688863,False,-0.6369215697883034,0,0.2,70133,487,319,1.0,32359.980223430968,False,0.1768722830574369,0,13.700000000000001,-59342.555555555555,272,0,0.0,8098.240442163723,True,-1.753922571746686,0,0.24500000000000002,74913,515,373,1.0,51960.44167897539,False,0.003293697813166945,8,7.147000000000002,46954,653,0,0.0,36560.95226479793,False,-0.35130092746366454,0.5,324617,0.0,0.1,5,0,0,7,7,6.375,9,16,28,276.0,141.0,16,12,28,1136,1.3730061938986182,136.42508800327778
80,28,0,0,0,9.999999999999998,7,10.0,29.679922903911727,0,,31.21526416119462,15,48.0,56.48560284250279,15,61.0,61.99999999999998,7,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.5120000000000013,46018,26,20,1.0,853.5984580782344,False,0.4822492892397753,0,1.2080000000000002,46164,54,58,1.0,3413.201158160521,False,0.005917346006015239,0,8.183000000000002,9354,534,0,0.0,15849.078830688863,False,-0.6369215697883034,0,0.2,70328,492,314,1.0,33094.38925985363,False,0.18453790689964436,0,13.700000000000001,-59342.555555555555,272,0,0.0,8490.551851844937,True,-1.7512480008403635,0,0.24500000000000002,74223,515,383,1.0,52836.08546388893,False,0.0007860099435618982,7,7.209000000000002,46594,658,0,0.0,37167.52667036684,False,-0.3518648859889081,0.5,324412,0.0,0.1,6,0,0,7,4,4.0,11,18,23,273.0,120.0,18,10,23,1705,1.4297983525320888,137.85488635580987
81,23,0,0,0,9.999999999999998,10,10.0,29.30773392866731,5,10.0,31.009550467601947,10,27.5,56.95179840383719,11,62.72727272727273,61.99999999999998,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.5120000000000013,45968,26,25,1.0,992.6933482166828,False,0.48287313059642367,0,1.2080000000000002,46298,49,64,1.0,3420.690192431223,False,0.00881180727091582,6,8.243000000000002,9215,534,0,0.0,15650.329917908344,False,-0.6419305940668186,0,0.2,70743,492,313,1.0,33082.6117304612,False,0.19011611329584532,0,13.700000000000001,-59342.555555555555,272,0,0.0,8434.59772718773,True,-1.7516294663552678,0,0.24500000000000002,74905,505,382,1.0,52444.65819393777,False,0.005621697032366922,9,7.292000000000002,45703,669,0,0.0,38100.753132167076,False,-0.3560850364344033,0.5,324563,0.0,0.1,12,0,0,10,7,7.0,3,13,20,159.0,105.0,13,10,20,1706,1.2924056760966778,139.14729203190655
82,20,0,0,0,10.0,11,10.0,28.927486062861682,21,24.61904761904762,30.3603542471651,7,15.285714285714286,57.839102733048676,10,69.6,61.99999999999998,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.5120000000000013,46375,27,14,1.0,674.9848048800636,False,0.4907925066202857,0,1.2080000000000002,46279,46,68,1.0,3395.168447698864,False,0.008144407822173814,1,8.247000000000002,8787,548,0,0.0,15852.262362448202,False,-0.6488026396599194,0,0.2,71332,489,313,1.0,32949.85238230797,False,0.19724200912387313,0,13.700000000000001,-59342.555555555555,272,0,0.0,8258.016355228907,True,-1.7528333043991915,0,0.24500000000000002,75463,495,383,1.0,52376.35585285909,False,0.010830909552609807,11,7.393000000000001,44752,679,0,0.0,39272.75075574005,False,-0.359714649888924,0.5,324719,0.0,0.1,19,0,0,10,5,5.0,2,12,17,187.0,99.0,12,8,17,1972,0.9646336352452636,140.1119256671518
83,17,0,0,0,10.000000000000002,8,10.0,29.028976884142423,12,31.0,30.3603542471651,0,,57.54573082069445,3,45.0,61.999999999999986,18,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.512000000000001,46667,25,12,1.0,598.3477226097091,False,0.4988885511363009,0,1.2080000000000002,46279,36,78,1.0,3413.1507991080052,False,0.008333341729265163,0,8.246,8415,560,0,0.0,16256.227055119758,False,-0.6523752647132767,0,0.2,71467,479,320,1.0,32957.24354701431,False,0.19913311481309437,0,13.700000000000001,-59342.555555555555,272,0,0.0,8258.016355228907,True,-1.7528333043991915,0,0.24500000000000002,76021,485,384,1.0,51717.6794480368,False,0.013104748553314359,9,7.472000000000002,44422,682,0,0.0,39246.18841971362,False,-0.3631282769847775,0.5,325002,0.0,0.1,8,0,0,6,4,4.0,1,7,13,106.0,105.0,7,10,13,1145,0.7472536144778132,140.85917928162962
84,13,0,0,0,10.0,9,10.0,29.025921039233452,26,29.0,29.87299918519592,5,15.0,60.044701448482904,16,78.5,61.999999999999986,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,14,3.6520000000000015,46955,24,10,1.0,530.2592103923346,False,0.5069933492435108,0,1.2080000000000002,46354,26,83,1.0,3234.132879391331,False,0.008028461192621478,0,8.246,7661,586,0,0.0,17009.189728990805,False,-0.6603081622960053,0,0.2,72648,474,314,1.0,33013.8378686065,False,0.21562180682433085,0,13.700000000000001,-59342.555555555555,272,0,0.0,8125.45577837329,True,-1.7537370320335,0,0.24500000000000002,76623,478,381,1.0,52323.36729237482,False,0.02210261973894134,7,7.533000000000002,43238,695,0,0.0,41731.06750669562,False,-0.3625471474975855,0.5,325210,0.0,0.1,16,0,0,4,5,4.25,3,7,10,125.0,48.0,7,6,10,2227,0.5160229792818427,141.37520226091146
85,10,0,0,0,10.0,7,10.0,29.025921039233452,0,,28.893417151019506,10,15.0,63.15072275501537,13,92.0,61.99999999999999,15,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.638000000000001,46885,21,20,1.0,790.518420784669,False,0.5089123383670242,0,1.2080000000000002,46354,16,93,1.0,3151.502531672549,False,0.007160294728535496,10,8.346000000000002,7401,586,0,0.0,17009.189728990805,False,-0.665771609731337,0,0.2,73694,474,311,1.0,33335.35450639303,False,0.23207588188321007,0,13.700000000000001,-59342.555555555555,272,0,0.0,7859.009465077305,True,-1.7555535215366154,0,0.24500000000000002,76623,468,391,1.0,53796.53824934719,False,0.029427309765851836,15,7.676000000000002,41568,708,0,0.0,44710.71171055088,False,-0.36433885707050934,0.5,324256,0.0,0.1,4,0,0,2,10,10.0,1,3,6,54.0,36.0,3,7,6,1266,0.39418646693229675,141.76938872784376
86,6,0,0,0,10.0,0,,29.105156110970047,23,29.869565217391305,27.36922195486085,17,15.117647058823529,63.86257720615599,5,81.0,61.999999999999986,20,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,3,3.668000000000001,47500,11,10,1.0,401.05156110970046,False,0.5223248158726895,0,1.2080000000000002,46135,16,97,1.0,3120.4970273970234,False,0.0022326275756690073,11,8.446000000000002,6727,599,0,0.0,17433.98851047106,False,-0.6754713430575232,0,0.2,73842,481,316,1.0,33345.170157433364,False,0.2341607706292072,0,13.700000000000001,-59342.555555555555,272,0,0.0,7444.4283717221515,True,-1.7583799153228683,0,0.24500000000000002,77429,458,388,1.0,53305.06036041943,False,0.034998609616055006,7,7.731000000000003,41031,713,0,0.0,45534.01754798922,False,-0.36558532274622013,0.5,324395,0.0,0.1,11,0,0,0,7,6.3,0,0,4,0.0,18.0,0,6,4,1679,0.1739375526085496,141.9433262804523
87,4,0,0,0,10.0,0,,29.243009038949953,19,30.842105263157894,26.937583913340905,5,15.0,63.86257720615599,0,,61.999999999999986,11,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,9,3.755000000000001,47862,1,10,1.0,302.4300903894995,False,0.5323040481647652,0,1.2080000000000002,46135,6,107,1.0,3057.7795329611768,False,0.0015736780869653026,5,8.485000000000001,6031,618,0,0.0,18072.17958607107,False,-0.6833913342781833,0,0.2,73767,476,326,1.0,33641.49011195712,False,0.23515830239536636,0,13.700000000000001,-59342.555555555555,272,0,0.0,7327.022824428726,True,-1.7591803240116877,0,0.24500000000000002,77429,448,398,1.0,53286.43458835788,False,0.03490600121496124,11,7.834000000000002,40780,713,0,0.0,45534.01754798922,False,-0.3680812953800182,0.5,323735,0.0,0.1,2,0,0,0,7,6.5,0,0,3,0.0,12.0,0,4,3,60,0.15949815046042204,142.10282443091273
88,3,0,0,0,10.0,0,,29.350207868406564,14,31.0,26.937583913340905,0,,63.86257720615599,0,,61.999999999999986,13,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,4,3.786000000000001,48200,0,1,0.1,29.350207868406564,False,0.5387334877109275,0,1.2080000000000002,46135,0,113,0.6,3043.946982207522,False,0.001428344598620678,0,8.480000000000002,5597,632,0,0.0,18549.33137283295,False,-0.6874978317170675,0,0.2,73767,466,336,1.0,34010.74004488527,False,0.23767565239692162,0,13.700000000000001,-59342.555555555555,272,0,0.0,7327.022824428726,True,-1.7591803240116877,0,0.24500000000000002,77429,438,408,1.0,53267.80881629632,False,0.03481339281386762,13,7.953000000000002,40418,713,0,0.0,45534.01754798922,False,-0.3716810646765716,0.3375,323277,0.0,0.1,0,0,0,0,7,6.285714285714286,0,0,1,0.0,9.0,0,3,1,0,0.14835987240076065,142.2511843033135
89,1,0,0,0,10.0,0,,29.350207868406564,0,,26.937583913340905,0,,63.86257720615599,0,,61.999999999999986,11,62.0,0,0.2,31731,0,0,0.0,0.0,False,0.012669943192698027,0,3.782000000000001,48200,0,1,0.0,29.350207868406564,False,0.5387334877109275,0,1.2080000000000002,46135,0,113,0.0,3043.946982207522,False,0.001428344598620678,0,8.480000000000002,5597,632,0,0.0,18549.33137283295,False,-0.6874978317170675,0,0.2,73767,456,346,1.0,34379.98997781343,False,0.24019300239847727,0,13.700000000000001,-59342.555555555555,272,0,0.0,7327.022824428726,True,-1.7591803240116877,0,0.24500000000000002,77429,428,418,1.0,53249.18304423476,False,0.03472078441277399,11,8.05,40145,713,0,0.0,45534.01754798922,False,-0.3743958078201049,0.25,323004,0.0,0.1,0,0,0,0,5,5.0,0,0,0,0.0,3.0,0,1,0,0,0.13785716984421015,142.3890414731577
