index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,17,0,0,0,10.0,20,10.0,31.610081717805322,18,36.44444444444444,17.91807865419859,20,13.95,47.03079733814859,7,18.0,50.999999999999986,20,51.0,0,1.8650000000000002,60025,7,20,1.0,702.2016343561064,False,0.5176356940697799,0,1.7660000000000005,27553,820,0,0.0,8200.0,False,-0.2043586456526657,0,0.36200000000000004,48953,13,94,1.0,2095.2304558261367,False,0.040487258930664224,10,5.646000000000002,10867.0,549,0,0.0,17353.934863075123,False,-0.5933000222341576,0,0.2,66392,0,27,0.0,1269.831528130012,False,0.005051968272079896,0,0.2,70465,263,323,1.0,19903.402226276223,False,0.20582847673021615,2,3.2440000000000007,80579,0,3,0.3,152.99999999999994,False,-0.06729690662041052,13,3.165000000000001,80438,0,4,0.4,203.99999999999994,False,-0.06863255276091355,0.4625,445272,0.0,0.0,18,0,0,7,10,10.0,13,20,22,165.0,54.0,11,6,22,1497,1.3704716380452737,186.48294973332668
80,22,0,0,0,10.0,20,10.0,31.636974363765734,10,32.0,17.450077241255023,8,9.125,47.03079733814859,0,,50.999999999999986,10,51.0,0,1.8650000000000002,60255,6,20,1.0,692.7394872753147,False,0.5232981359786255,0,1.7660000000000002,27443,831,0,0.0,8310.0,False,-0.2057411457155066,0,0.36200000000000004,48703,13,99,1.0,2138.838313613202,False,0.0357386152701405,3,5.666,10777.0,549,0,0.0,17368.698925707387,False,-0.5950192599551828,0,0.2,66392,0,27,0.0,1269.831528130012,False,0.005051968272079896,0,0.2,70392,261,333,1.0,20215.72567357104,False,0.2070754661386344,0,3.2420000000000013,80681,0,1,0.0,50.999999999999986,False,-0.06670714079213645,4,3.1920000000000006,80592,0,0,0.0,0.0,False,-0.06803122289679098,0.375,445235,0.0,0.0,13,0,0,7,3,2.4,18,25,22,203.0,74.0,15,7,22,743,1.652186544961296,188.13513627828797
81,22,0,0,0,10.0,20,10.0,27.05329428413747,40,12.1,17.077599099701246,5,7.0,47.857483573185434,20,51.0,50.99999999999998,1,51.0,0,1.8650000000000002,60581,9,18,1.0,576.9592971144745,False,0.5300374443495272,28,2.0460000000000007,26701,838,0,0.0,8380.0,False,-0.22351255561420708,0,0.36200000000000004,48675,31,109,1.0,2700.1104246756972,False,0.0409958425208168,5,5.713000000000002,10201.0,561,0,0.0,15176.89809340112,False,-0.6298106534866182,0,0.2,66392,0,27,0.0,1292.1520564760067,False,0.005219313663787779,0,0.2,71377,256,323,1.0,19829.832563662414,False,0.21895211098862202,0,3.2420000000000013,80161,0,11,1.0,560.9999999999998,False,-0.0697716102919919,1,3.198000000000001,80082,0,10,1.0,509.9999999999998,False,-0.07098005203816132,0.625,444170,0.0,0.0,14,0,0,10,3,3.0,14,24,25,196.0,68.0,16,6,25,1676,1.660548680985812,189.79568495927379
82,25,0,0,0,10.0,20,10.0,27.32319632762137,8,32.5,18.17282156795032,10,32.0,48.166184415581014,26,49.19230769230769,50.99999999999998,0,,0,1.8650000000000002,60763,6,22,1.0,661.1103192076702,False,0.5356698881332186,2,2.0380000000000003,26529,851,0,0.0,8510.0,False,-0.22620214664555213,0,0.36200000000000004,48987,23,109,1.0,2609.2710664418764,False,0.04654324280971668,0,5.708000000000001,9949.0,567,0,0.0,15492.252317761317,False,-0.6317734645951377,0,0.2,66392,0,27,0.0,1300.4869792206873,False,0.005281803712855553,0,0.2,72336,256,307,1.0,19439.26093697865,False,0.23040381569184773,0,3.2420000000000013,78882,16,21,1.0,1841.6589506492958,False,-0.07715721913472513,0,3.1970000000000005,80082,0,10,0.0,509.9999999999998,False,-0.07098005203816132,0.5,443920,0.0,0.0,13,0,0,12,1,1.0,15,27,24,237.0,81.0,18,7,24,2051,1.5900810669991188,191.3857660262729
83,24,0,0,0,10.0,20,10.0,27.5051216287347,13,29.53846153846154,18.881957632464644,42,20.952380952380953,48.166184415581014,0,,50.99999999999998,8,51.0,0,1.8650000000000002,61021,8,22,1.0,685.1126758321634,False,0.542456736242015,3,2.0660000000000003,26380,859,0,0.0,8590.0,False,-0.228942010406455,0,0.36200000000000004,49810,17,89,1.0,2148.081296977843,False,0.058870890614689926,12,5.828000000000001,9186.0,576,0,0.0,15842.950058151186,False,-0.6440021843913102,0,0.2,66392,0,27,0.0,1300.4869792206873,False,0.005281803712855553,0,0.2,71456,288,317,1.0,20706.684257889,False,0.2267107831600614,0,3.2420000000000013,79290,6,23,1.0,1461.9971064934857,False,-0.0746343040965974,0,3.1970000000000014,80082,0,10,0.0,509.9999999999998,False,-0.07098005203816132,0.5,443617,0.0,0.0,17,0,0,9,5,5.0,6,15,23,168.0,94.0,15,9,23,1826,1.700117437983863,193.08588346425677
84,23,0,0,0,10.0,20,10.0,27.66867510172217,16,29.125,18.438169920681815,4,2.0,48.511008667262665,10,52.0,50.99999999999997,7,51.0,0,1.8650000000000002,61346,12,17,1.0,590.3674767292769,False,0.5494352798523149,1,2.0730000000000004,26296,865,0,0.0,8650.0,False,-0.230299374104517,0,0.36200000000000004,49406,21,99,1.0,2406.420999283665,False,0.0531518156204731,4,5.856000000000001,9008.0,578,0,0.0,15992.494208795413,False,-0.6461503047675017,0,0.2,66392,0,27,0.0,1309.797234016092,False,0.005351606192953159,0,0.2,71968,282,317,1.0,20577.553665154537,False,0.23341995550423247,0,3.2420000000000004,79127,6,26,1.0,1617.0660520035754,False,-0.07562263051746985,0,3.1970000000000005,80082,0,10,0.0,509.9999999999997,False,-0.07098005203816132,0.5,443625,0.0,0.0,15,0,0,9,2,2.0,5,14,25,177.0,92.0,14,9,25,1542,1.4774015250150114,194.56328498927178
85,25,0,0,0,10.0,20,10.0,28.937741053338996,16,40.25,18.32015287739507,13,17.076923076923077,48.511008667262665,0,,50.99999999999997,10,51.0,0,1.8650000000000002,61900,11,11,1.0,428.315151586729,False,0.5613241227608116,0,2.0720000000000005,26186,876,0,0.0,8760.0,False,-0.23168187416735792,0,0.36200000000000004,49476,11,104,1.0,2223.6110508358165,False,0.052706389042095625,8,5.932000000000002,8268.0,594,0,0.0,17189.018185683362,False,-0.6490998003778653,0,0.2,66392,0,27,0.0,1309.797234016092,False,0.005351606192953159,0,0.2,71746,285,327,1.0,21084.343404252486,False,0.23389071378206994,0,3.2420000000000004,79637,0,22,0.6,1121.9999999999993,False,-0.07258745302110436,0,3.1970000000000005,80082,0,10,0.0,509.9999999999997,False,-0.07098005203816132,0.45,443687,0.0,0.0,21,0,0,14,1,1.0,6,20,14,256.0,52.0,20,5,14,1424,1.4692511060275137,196.0325360952993
86,14,0,0,0,10.0,20,10.0,29.62507624536653,19,34.78947368421053,18.32015287739507,0,,48.511008667262665,0,,50.99999999999998,8,51.0,8,1.9450000000000003,62227,13,10,1.0,426.2507624536653,False,0.5695177684243731,0,2.0720000000000005,26106,884,0,0.0,8840.0,False,-0.23268732875851494,0,0.36200000000000004,49151,12,114,1.0,2443.9983429674367,False,0.048236378555482594,0,5.924000000000001,7932.0,602,0,0.0,17834.29589971065,False,-0.6493778389375648,0,0.2,66392,0,27,0.0,1309.797234016092,False,0.005351606192953159,0,0.2,71746,275,337,1.0,21386.25196215116,False,0.23615423573362682,0,3.2420000000000013,80045,0,14,0.0,713.9999999999997,False,-0.0702283897080081,0,3.1970000000000005,80082,0,10,0.0,509.9999999999998,False,-0.07098005203816132,0.375,443681,0.0,0.0,14,0,0,5,3,2.25,6,11,15,100.0,29.0,11,3,15,944,1.0968395310337655,197.12937562633306
87,15,0,0,0,10.0,20,10.0,28.82038112948629,27,24.48148148148148,18.32015287739507,0,,48.511008667262665,0,,50.99999999999998,0,,8,2.0170000000000003,62577,10,10,1.0,388.2038112948629,False,0.5778373150754702,9,2.1620000000000004,25764,897,0,0.0,8970.0,False,-0.23965010180227736,0,0.36200000000000004,48859,20,124,1.0,2848.106579386714,False,0.04636465070634394,0,5.924000000000002,7563.0,611,0,0.0,17609.252870116125,False,-0.6593980556641752,0,0.2,66392,0,27,0.0,1309.797234016092,False,0.005351606192953159,0,0.2,71746,265,347,1.0,21688.160520049838,False,0.23841775768518392,0,3.2420000000000013,80045,0,14,0.0,713.9999999999997,False,-0.0702283897080081,0,3.1970000000000014,80082,0,10,0.0,509.9999999999998,False,-0.07098005203816132,0.375,443028,0.0,0.0,12,0,0,6,4,3.875,5,11,14,133.0,26.0,11,4,14,569,1.0984486929955892,198.22782431932865
88,14,0,0,0,10.0,20,10.0,28.82038112948629,0,,16.821901935935216,27,9.333333333333334,48.73714994961111,10,51.0,50.99999999999998,0,,0,2.0090000000000003,62467,11,20,1.0,686.4076225897257,False,0.5788201948393752,0,2.1530000000000005,25674,906,0,0.0,9060.0,False,-0.240781238217329,0,0.36200000000000004,49041,10,127,1.0,2424.5853571586354,False,0.04574534759295218,20,6.124000000000001,6813.0,611,0,0.0,17609.252870116125,False,-0.6750051725094567,0,0.2,66392,0,27,0.0,1315.9030486395,False,0.005397383780473128,0,0.2,72004,282,347,1.0,21655.567378448788,False,0.24204204062414747,0,3.2420000000000013,79535,0,24,1.0,1223.9999999999995,False,-0.07317721884937843,0,3.1970000000000005,80082,0,10,0.0,509.9999999999998,False,-0.07098005203816132,0.5,442008,0.0,0.0,13,0,0,7,4,4.0,4,11,18,141.0,35.0,11,3,18,892,1.3522803660016507,199.5801046853303
89,18,0,0,0,10.0,20,10.0,26.78440303768586,36,18.0,18.080631915693218,19,27.736842105263158,48.89393151223038,5,52.0,50.99999999999998,0,,0,2.0090000000000003,62979,11,14,1.0,484.98164252760205,False,0.5891584551507881,20,2.3530000000000006,25046,916,0,0.0,9160.0,False,-0.25531005705954807,0,0.36200000000000004,49537,16,121,1.0,2616.3069104018527,False,0.05806166798878213,3,6.134000000000001,6103.0,631,0,0.0,16900.958316779775,False,-0.6971495336928542,0,0.2,66392,0,27,0.0,1320.1361508302202,False,0.005429120938898048,0,0.2,71737,291,352,1.0,22472.127779771818,False,0.24416050217252816,0,3.2420000000000013,79535,0,24,0.0,1223.9999999999995,False,-0.07317721884937843,0,3.1970000000000005,79822,0,15,0.5,764.9999999999997,False,-0.07251228678808905,0.4375,441151,0.0,0.0,15,0,0,7,3,3.0,6,13,23,173.0,71.0,13,5,23,1584,1.5143868789891712,201.09449156431947
90,23,0,0,0,10.0,20,10.0,27.685101910497536,13,39.61538461538461,17.348980787862946,10,6.5,49.000641855192065,10,50.0,50.99999999999998,0,,0,2.0090000000000003,63404,10,11,1.0,404.5361210154729,False,0.5988303561950514,0,2.3330000000000006,24936,927,0,0.0,9270.0,False,-0.256692557122389,0,0.36200000000000004,49526,7,131,1.0,2466.5121965835283,False,0.0562741878741393,10,6.231000000000001,5319.0,643,0,0.0,17801.520528449917,False,-0.7040940533924679,0,0.2,66392,0,27,0.0,1323.0173300901859,False,0.0054507222228984496,0,0.2,72172,291,352,1.0,22296.779342295726,False,0.24936856606909372,0,3.2420000000000013,79535,0,24,0.0,1223.9999999999995,False,-0.07317721884937843,0,3.1970000000000005,79322,0,25,1.0,1274.9999999999995,False,-0.07534547557097428,0.5,440606,0.0,0.0,13,0,0,10,2,2.0,5,15,22,204.0,90.0,15,8,22,1215,1.5579760069958866,202.65246757131536
91,22,0,0,0,10.0,20,10.0,28.111086212802174,9,36.0,18.640720916546382,39,23.358974358974358,49.09739794418728,10,50.0,50.99999999999998,0,,0,2.0090000000000003,63648,8,12,1.0,417.3330345536261,False,0.6051244631444791,0,2.3330000000000006,24816,939,0,0.0,9390.0,False,-0.2582007390091245,0,0.36200000000000004,50314,0,110,0.7,2050.479300820102,False,0.06834334929580801,11,6.331000000000001,4737.0,652,0,0.0,18328.428210747017,False,-0.710722836221548,0,0.2,66392,0,27,0.0,1325.6297444930565,False,0.005470308475731394,0,0.2,71761,320,352,1.0,23247.314769648765,False,0.2503322444867954,0,3.2420000000000013,79285,0,29,0.5,1478.9999999999993,False,-0.07459381324082105,0,3.1970000000000014,79072,0,30,0.5,1529.9999999999993,False,-0.07676206996241688,0.4625,440025,0.0,0.0,15,0,0,7,2,2.0,6,13,20,184.0,87.0,13,9,20,1812,1.5556538199889474,204.2081213913043
92,20,0,0,0,10.0,20,10.0,29.335716438404667,19,39.526315789473685,18.32461127581677,5,8.0,45.413838918714426,30,34.0,50.99999999999998,0,,7,2.079,64084,12,10,1.0,413.35716438404665,False,0.6160339487266425,0,2.3330000000000006,24756,945,0,0.0,9450.0,False,-0.25895482995249225,0,0.36200000000000004,50221,0,113,0.3,2070.6810741672953,False,0.06661826109840076,5,6.37,3964.0,668,0,0.0,19596.25858085432,False,-0.7136171201659107,0,0.2,66392,0,27,0.0,1226.1736508052895,False,0.00472464875397575,0,0.2,72741,315,332,1.0,20849.647072895474,False,0.24705088523688326,0,3.2420000000000004,78265,20,39,1.0,2897.2767783742875,False,-0.0781886280521869,0,3.1970000000000005,79072,0,30,0.0,1529.9999999999993,False,-0.07676206996241688,0.4125,439495,0.0,0.0,13,0,0,9,2,1.5,3,12,21,162.0,78.0,12,8,21,1397,1.7270382859860547,205.93515967729036
93,21,0,0,0,10.0,20,10.0,29.28156606041563,20,28.85,18.642053446794502,17,21.470588235294116,45.413838918714426,0,,50.99999999999998,0,,7,2.1420000000000003,64373,12,10,1.0,412.81566060415634,False,0.623291552429482,3,2.363000000000001,24587,955,0,0.0,9550.0,False,-0.2619460573611844,0,0.36200000000000004,49884,4,123,1.0,2410.0988381973866,False,0.06313701839764216,17,6.535,3522.0,674,0,0.0,19735.775524720135,False,-0.7213632761968563,0,0.2,66392,0,27,0.0,1226.1736508052895,False,0.00472464875397575,0,0.2,72376,322,342,1.0,21534.274120068163,False,0.24671070715300777,0,3.2420000000000004,78265,10,49,1.0,2953.1383891871433,False,-0.07786563521718914,0,3.1970000000000005,79072,0,30,0.0,1529.9999999999993,False,-0.07676206996241688,0.5,438471,0.0,0.0,10,0,0,5,5,5.0,8,13,25,170.0,109.0,13,8,25,520,1.4058070340543054,207.34096671134466
94,25,0,0,0,10.0,20,10.0,28.283726322657877,18,19.333333333333332,18.31310184629949,6,10.0,45.413838918714426,0,,50.99999999999998,0,,1,2.1450000000000005,64619,9,10,1.0,372.8372632265788,False,0.6289726423752179,7,2.4300000000000006,24277,968,0,0.0,9680.0,False,-0.2681044667320212,0,0.36200000000000004,49592,12,129,1.0,2701.7948540445286,False,0.060095670107632254,2,6.538000000000001,3464.0,674,0,0.0,19063.23154147141,False,-0.7295678749196607,0,0.2,66392,0,27,0.0,1226.1736508052895,False,0.00472464875397575,0,0.2,72316,318,352,1.0,21809.237686510714,False,0.2478725272642879,0,3.2420000000000013,78265,0,59,1.0,3008.9999999999986,False,-0.07754264238219138,0,3.1970000000000005,79072,0,30,0.0,1529.9999999999993,False,-0.07676206996241688,0.5,437997,0.0,0.0,10,0,0,12,4,3.090909090909091,3,15,20,230.0,99.0,15,10,20,256,1.6191772649763152,208.96014397632098
95,20,0,0,0,10.0,20,10.0,28.442100139134258,10,31.0,18.31310184629949,0,,45.413838918714426,0,,50.99999999999998,0,,0,2.144,64829,9,10,1.0,374.4210013913426,False,0.634271183688904,0,2.423000000000001,24177,978,0,0.0,9780.0,False,-0.2693612849709675,0,0.36200000000000004,49282,12,139,1.0,2886.82635830524,False,0.055569934016285995,0,6.536000000000001,3464.0,674,0,0.0,19169.97549377649,False,-0.7284572313622256,0,0.2,66392,0,27,0.0,1226.1736508052895,False,0.00472464875397575,0,0.2,72316,308,362,1.0,22080.245057234868,False,0.2499043713992717,0,3.2420000000000013,78265,0,59,0.0,3008.9999999999986,False,-0.07754264238219138,0,3.1970000000000014,79072,0,30,0.0,1529.9999999999993,False,-0.07676206996241688,0.375,437797,0.0,0.0,10,0,0,7,0,0.0,5,12,25,140.0,54.0,12,8,25,510,2.848768525989726,211.8089125023107
96,25,0,0,0,10.0,20,10.0,28.658571066100823,10,32.0,17.87923622122271,12,12.75,44.94942369348153,12,40.666666666666664,50.99999999999998,0,,0,2.1440000000000006,64989,15,10,1.0,436.58571066100825,False,0.6390742994578212,0,2.423000000000001,24137,982,0,0.0,9820.0,False,-0.269864012266546,0,0.36200000000000004,49032,12,144,1.0,2918.51286864928,False,0.05069725178076457,7,6.606000000000001,3315.0,674,0,0.0,19315.876898551956,False,-0.7300397783940074,0,0.2,66392,0,27,0.0,1213.6344397240011,False,0.004630637574778848,0,0.2,72651,310,360,1.0,21724.355758232392,False,0.25225937740465126,0,3.2420000000000013,78015,0,64,0.5,3263.9999999999986,False,-0.07895923677363399,0,3.1970000000000005,78834,0,37,0.7,1886.9999999999993,False,-0.0774501300954033,0.525,437365,0.0,0.0,14,0,0,13,2,2.0,4,17,28,206.0,69.0,17,8,28,1078,1.8169759490410797,213.62588845135178
97,28,0,0,0,10.0,20,10.0,29.111465328733036,18,32.833333333333336,17.360721903870832,5,3.0,44.61123311694423,12,41.5,50.99999999999998,0,,8,2.224,65260,17,10,1.0,461.1146532873304,False,0.6461945385376584,0,2.4230000000000005,24057,990,0,0.0,9900.0,False,-0.270869466857703,0,0.36200000000000004,48567,17,154,1.0,3168.44608378457,False,0.043621330598112254,5,6.649000000000001,3049.0,677,0,0.0,19708.462027552265,False,-0.7314903545151153,0,0.2,66392,0,27,0.0,1204.503294157494,False,0.004562177943900919,0,0.2,73134,305,358,1.0,21265.841636546636,False,0.256064189807667,0,3.2420000000000013,77755,0,69,0.5,3518.9999999999986,False,-0.08049147152356172,0,3.1970000000000005,78596,0,44,0.7,2243.999999999999,False,-0.0781381902283897,0.525,436810,0.0,0.0,13,0,0,10,2,1.8,6,16,29,175.0,88.0,16,12,29,979,1.914157844032161,215.54004629538395
98,29,0,0,0,10.0,20,10.0,28.09113447300442,15,17.933333333333334,18.602241155005903,36,23.055555555555557,44.93204820679773,5,52.0,50.99999999999998,0,,0,2.2160000000000006,65426,16,12,1.0,497.09361367605305,False,0.6508193652273089,7,2.4930000000000003,23775,1001,0,0.0,10010.0,False,-0.2765754216625192,0,0.36200000000000004,49078,22,134,1.0,3110.705273176888,False,0.05365420115676717,6,6.704000000000002,2901.0,677,0,0.0,19017.698038223993,False,-0.741757381768557,0,0.2,66392,0,27,0.0,1213.1653015835386,False,0.004627120269782072,0,0.2,72564,331,363,1.0,22467.67532137453,False,0.2565277801872434,0,3.2420000000000013,77495,0,74,0.5,3773.9999999999986,False,-0.08202370627348944,0,3.1970000000000005,78596,0,44,0.0,2243.999999999999,False,-0.0781381902283897,0.4375,436227,0.0,0.0,13,0,0,11,4,4.0,7,18,30,213.0,88.0,18,11,30,1496,2.0293554589734413,217.5694017543574
99,30,0,0,0,10.0,20,10.0,30.35830370277495,41,38.53658536585366,18.491277258514792,1,2.0,44.93204820679773,0,,50.99999999999998,2,51.0,29,2.5060000000000007,65937,15,10,1.0,453.5830370277495,False,0.6631171987661532,0,2.4860000000000007,23665,1012,0,0.0,10120.0,False,-0.2779579217253601,0,0.36200000000000004,49078,12,144,1.0,3027.0435696594295,False,0.05278372250191901,1,6.708000000000002,1292.0,718,0,0.0,21797.262058592416,False,-0.7463191961440806,0,0.2,66392,0,27,0.0,1213.1653015835386,False,0.004627120269782072,0,0.2,72562,322,373,1.0,22713.845258377318,False,0.2583434192410955,0,3.2420000000000013,77495,0,74,0.0,3773.9999999999986,False,-0.08202370627348944,0,3.1970000000000014,78698,0,42,0.0,2141.999999999999,False,-0.07754842440011564,0.375,435119,0.0,0.0,11,0,0,10,4,3.2,8,18,30,225.0,116.0,18,12,30,302,1.9862510440289043,219.5556527983863
100,30,0,0,0,10.0,20,10.0,30.222976122416277,9,27.666666666666668,19.261334966925123,5,40.0,45.25733890508973,5,52.0,50.99999999999998,9,51.0,0,2.4770000000000008,66107,12,14,1.0,543.121665713828,False,0.6685157185947994,3,2.5160000000000005,23469,1025,0,0.0,10250.0,False,-0.2812507855113993,0,0.36200000000000004,49269,5,149,1.0,3021.0537906839245,False,0.05669601280495194,0,6.707000000000001,1052.0,724,0,0.0,21881.434712629383,False,-0.7504376785700824,0,0.2,66392,0,27,0.0,1221.9481504374228,False,0.004692968589274348,0,0.2,72622,317,378,1.0,23213.11729063918,False,0.26298633446273184,0,3.2420000000000004,77954,0,65,0.0,3314.9999999999986,False,-0.07936976004625615,0,3.1970000000000005,78438,0,47,0.5,2396.999999999999,False,-0.07908065915004336,0.4375,435303,0.0,0.0,20,0,0,13,1,1.0,5,18,20,260.0,89.0,18,12,20,1359,1.6405600709840655,221.19621286937036
101,20,0,0,0,10.0,20,10.0,30.04270677254379,1,1.0,18.689861411623983,7,8.428571428571429,45.25733890508973,0,,50.999999999999986,10,51.0,0,2.4770000000000003,66017,11,24,1.0,831.024962541051,False,0.6698718669097486,1,2.5230000000000006,23335,1036,0,0.0,10360.0,False,-0.28323655832893446,0,0.36200000000000004,49324,0,151,0.6,2822.1690731552217,False,0.05577119002346501,3,6.737000000000001,962.0,724,0,0.0,21750.919703321706,False,-0.7536685079250681,0,0.2,66392,0,27,0.0,1221.9481504374228,False,0.004692968589274348,0,0.2,72563,314,388,1.0,23428.46397842475,False,0.26371617917547424,0,3.2420000000000004,78209,0,60,0.0,3059.999999999999,False,-0.07789534547557098,0,3.1970000000000005,78693,0,42,0.0,2141.9999999999995,False,-0.07760624457935819,0.325,435495,0.0,0.0,15,0,0,7,2,2.0,6,13,13,167.0,36.0,13,7,13,766,1.6210183170042,222.81723118637456
102,13,0,0,0,10.0,20,10.0,31.54878472906165,26,40.0,18.689861411623983,0,,45.4880658468121,5,50.0,50.999999999999986,6,51.0,2,2.4970000000000003,66877,14,10,1.0,455.4878472906165,False,0.6867693216611443,0,2.5220000000000007,23265,1043,0,0.0,10430.0,False,-0.2841163310961969,0,0.36200000000000004,49324,0,151,0.0,2822.1690731552217,False,0.05577119002346501,0,6.734000000000001,-172.0,750,0,0.0,23661.58854679624,False,-0.7573864473333032,0,0.2,66392,0,27,0.0,1228.1777778639266,False,0.004739674447922646,0,0.2,72813,304,393,1.0,23558.527746930846,False,0.2684400041005461,0,3.2420000000000013,78209,0,60,0.0,3059.999999999999,False,-0.07789534547557098,0,3.1970000000000005,78749,0,41,0.5,2090.9999999999995,False,-0.0772535414859786,0.3125,435457,0.0,0.0,15,0,0,4,1,0.3038461538461539,3,7,16,82.0,46.0,7,6,16,1276,1.0038044300163165,223.82103561639087
103,16,0,0,0,10.0,20,10.0,29.007003475045376,33,17.09090909090909,16.18287410928205,24,3.7083333333333335,45.4880658468121,0,,50.999999999999986,20,51.0,7,2.565000000000001,67177,10,10,1.0,390.0700347504538,False,0.6934880480952975,16,2.682000000000001,22711,1057,0,0.0,10570.0,False,-0.2962823316491969,0,0.36200000000000004,48760,23,161,1.0,3272.6038115204537,False,0.04872129655104003,24,6.974000000000001,-1049.0,750,0,0.0,21755.252606284033,False,-0.7954713078110078,0,0.2,66392,0,27,0.0,1228.1777778639266,False,0.004739674447922646,0,0.2,72724,318,403,1.0,23477.844503016968,False,0.2665005585771253,0,3.2420000000000013,78872,0,47,0.0,2396.9999999999995,False,-0.07406186759178954,0,3.1970000000000014,79106,0,34,0.0,1733.9999999999995,False,-0.07518936108701937,0.375,434693,0.0,0.0,17,0,0,7,7,6.777777777777778,5,12,16,188.0,57.0,12,4,16,1476,1.257582551043015,225.0786181674339
104,16,0,0,0,10.0,20,10.0,29.163092420618348,10,31.8,15.666416462708154,10,9.0,45.4880658468121,0,,50.99999999999998,20,51.0,0,2.5580000000000007,67425,7,10,1.0,361.63092420618347,False,0.6993644386321569,0,2.666000000000001,22581,1070,0,0.0,10700.0,False,-0.29791619535982705,0,0.36200000000000004,48551,22,166,1.0,3242.213166063157,False,0.044055906420384525,5,7.000000000000002,-2712.0,751,0,0.0,21901.482407884378,False,-0.8285560044960526,0,0.2,66392,0,27,0.0,1228.1777778639266,False,0.004739674447922646,0,0.2,72634,318,413,1.0,23768.491629874592,False,0.26733012168147097,0,3.2420000000000013,79382,0,37,0.0,1886.9999999999993,False,-0.07111303845041919,0,3.1970000000000005,79616,0,24,0.0,1223.9999999999995,False,-0.07224053194564903,0.375,433869,0.0,0.0,17,0,0,10,2,31.025641025641026,2,12,21,162.0,42.0,12,4,21,1569,1.4784827040275559,226.55710087146144
105,21,0,0,0,10.0,20,10.0,27.165885319423076,40,19.125,15.666416462708154,0,,46.21066909400937,15,50.666666666666664,50.999999999999986,20,51.0,10,2.658000000000001,67775,7,10,1.0,341.65885319423074,False,0.7079111536736074,20,2.866000000000001,21966,1080,0,0.0,10800.0,False,-0.31211824145992006,0,0.36200000000000004,48486,32,176,1.0,3626.597627658173,False,0.04670271176420954,0,6.995000000000002,-16452.0,771,0,0.0,20944.897581275192,False,-1.1244314058758174,0,0.2,66392,0,27,0.0,1247.6880655382529,False,0.004885950408893695,0,0.2,73394,308,408,1.0,23679.20926086993,False,0.27805674959416665,0,3.2420000000000013,79688,0,31,0.0,1580.9999999999995,False,-0.06934374096559699,0,3.1970000000000005,79570,5,20,1.0,1251.0533454700467,False,-0.07261605466626164,0.5,420819,0.0,0.0,22,0,0,9,4,32.095238095238095,5,14,30,187.0,74.0,14,7,30,1980,1.9577172240242362,228.51481809548568
