index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,20,0,0,0,10.0,20,10.0,17.255212897282927,0,,29.78679298762164,2,43.0,30.789246388362898,7,22.0,52.00000000000001,8,52.0,0,2.3780000000000006,36506,8,83,1.0,1512.182670474483,False,0.40457956708648063,0,4.655000000000001,12468,805,0,0.0,8050.0,False,-0.3783029891816503,0,0.7130000000000001,48637,123,197,1.0,7990.389404927264,False,0.16706272345699658,0,7.472000000000002,-35637.77777777778,538,0,0.0,9283.304538738215,True,-1.6873059893655744,0,0.2,69093,65,520,1.0,17946.549666144114,False,0.11649253919526414,7,9.036,19416,618,0,0.0,18408.238066350175,False,-0.5906792089189931,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,8,7.201000000000003,36313,1217,0,0.0,37470.51285463764,False,-0.36081817368973657,0.375,308642,0.0,0.1,15,0,0,15,4,4.0,8,23,17,159.0,21.0,13,7,17,286,2.063864604977425,167.58748096885392
80,17,0,0,0,10.0,20,10.0,18.856152303799636,43,23.558139534883722,29.78679298762164,0,,30.257051164833715,15,26.666666666666668,52.000000000000014,9,52.0,0,2.3780000000000006,37429,7,50,1.0,1012.8076151899818,False,0.4299598103055145,0,4.655000000000001,12358,816,0,0.0,8160.0,False,-0.3803761920916733,0,0.7130000000000001,47624,156,207,1.0,9107.425907830424,False,0.1569850759216641,0,7.472000000000002,-35637.77777777778,538,0,0.0,10144.609939444204,True,-1.6777567255323003,0,0.2,69217,55,528,1.0,17613.99662935139,False,0.11588790656134353,13,9.159000000000002,18975,618,0,0.0,18408.238066350175,False,-0.596986326952202,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,9,7.283000000000002,35750,1232,0,0.0,37276.687035075134,False,-0.36848062053647035,0.375,307562,0.0,0.1,13,0,0,8,6,6.0,7,15,19,93.0,32.0,6,11,19,1337,1.274474548001308,168.86195551685523
81,19,0,0,0,10.0,20,10.0,18.856152303799636,0,,29.7190782397369,10,29.0,29.67027926876747,8,22.0,52.00000000000001,11,52.0,0,2.3780000000000006,37349,5,60,1.0,1181.369138227978,False,0.4301211718916653,0,4.655000000000001,12238,828,0,0.0,8280.0,False,-0.3826378679935165,0,0.7130000000000001,47914,146,207,1.0,8904.847431980284,False,0.1611695355889427,0,7.472000000000002,-35637.77777777778,538,0,0.0,10144.609939444204,True,-1.6777567255323003,0,0.2,69147,50,538,1.0,17448.564158583744,False,0.11370378111428439,8,9.226,18539,623,0,0.0,18514.985743356086,False,-0.6024585908142326,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,11,7.384000000000002,35336,1240,0,0.0,36791.14629327166,False,-0.37610657842114387,0.375,306732,0.0,0.1,13,0,0,2,8,8.0,5,7,24,126.0,51.0,7,12,24,490,1.3191256769932806,170.1810811938485
82,24,0,0,0,10.0,20,10.0,18.859611153309075,18,18.88888888888889,30.208368105147887,4,43.0,28.962600965534715,8,20.0,52.000000000000014,11,52.0,0,2.3780000000000006,37549,5,57,1.0,1124.9978357386174,False,0.43659764476117857,5,4.705000000000001,12083,838,0,0.0,8380.0,False,-0.3865958008217422,0,0.7130000000000001,47746,154,213,1.0,9338.762524006099,False,0.1622551169010389,0,7.472000000000002,-35637.77777777778,538,0,0.0,10146.470800480281,True,-1.67773609422896,0,0.2,69147,40,548,1.0,17079.84005331894,False,0.11106706177914319,8,9.298,18135,627,0,0.0,18940.646801927724,False,-0.6051926688553673,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,11,7.483000000000002,34942,1248,0,0.0,36145.32600498733,False,-0.3844308372618968,0.375,305811,0.0,0.1,16,0,0,8,8,8.0,5,13,19,144.0,48.0,13,11,19,672,1.9300771920243278,172.11115838587284
83,19,0,0,0,10.0,20,10.0,18.789569453378267,25,18.36,29.34818995889339,26,26.115384615384617,28.555966121642424,18,26.333333333333332,52.000000000000014,9,52.0,0,2.3780000000000006,37863,5,47,1.0,933.1097643087785,False,0.4448171767557915,5,4.750000000000001,11933,848,0,0.0,8480.0,False,-0.3903652606581477,0,0.7130000000000001,47966,169,197,1.0,8957.030659522925,False,0.1629011337478704,0,7.472000000000001,-35637.77777777778,538,0,0.0,10108.788365917508,True,-1.6781538781058811,0,0.2,68766,56,548,1.0,17292.16807235808,False,0.10713639730809102,8,9.370000000000001,17919,627,0,0.0,18401.315104226156,False,-0.612138591380085,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,9,7.562000000000002,34320,1266,0,0.0,36151.853109999305,False,-0.3916151718472458,0.375,304976,0.0,0.1,17,0,0,6,5,5.0,4,10,20,150.0,42.0,10,9,20,1591,1.64510132803116,173.756259713904
84,20,0,0,0,10.0,20,10.0,18.789569453378267,0,,28.68858702395235,5,14.0,27.634534387004756,15,21.2,52.000000000000014,10,52.0,0,2.3780000000000006,37763,5,57,1.0,1121.0054588425612,False,0.44458904328927884,0,4.745000000000001,11833,858,0,0.0,8580.0,False,-0.3922499905763504,0,0.7130000000000001,48036,159,202,1.0,8782.63612192552,False,0.16251980267335048,0,7.472000000000001,-35637.77777777778,538,0,0.0,10108.788365917508,True,-1.6781538781058811,0,0.2,68696,51,558,1.0,16883.188126170222,False,0.1032106815275112,15,9.512,17394,627,0,0.0,17987.744064018123,False,-0.6226044817435525,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,10,7.653000000000002,33798,1281,0,0.0,35399.83854975309,False,-0.40204220388425216,0.375,303729,0.0,0.1,12,0,0,6,9,9.0,4,10,15,150.0,31.0,10,10,15,270,1.7587259429856203,175.51498565688962
85,15,0,0,0,10.0,20,10.0,18.789569453378267,0,,29.658520044140314,28,33.285714285714285,27.200266434348656,9,22.0,52.000000000000014,9,52.0,0,2.3780000000000006,37633,8,67,1.0,1338.901153376344,False,0.4437954908473056,0,4.745000000000001,11763,865,0,0.0,8650.0,False,-0.3935693015190923,0,0.7130000000000001,48968,149,184,1.0,8256.81353667518,False,0.17735613039020778,0,7.472000000000001,-35637.77777777778,538,0,0.0,10108.788365917508,True,-1.6781538781058811,0,0.2,67940,65,568,1.0,17377.555137579155,False,0.09593366182963026,9,9.587000000000002,16975,631,0,0.0,18714.52614785254,False,-0.623399792996006,0,0.2,86209,0,2,0.0,104.00000000000003,False,0.00160235941618383,9,7.733000000000002,33438,1290,0,0.0,35088.343700309764,False,-0.4080307020174067,0.375,302926,0.0,0.1,18,0,0,2,5,5.0,2,4,20,72.0,48.0,4,11,20,1132,1.208888104010839,176.72387376090046
86,20,0,0,0,10.0,20,10.0,18.789569453378267,0,,29.658520044140314,0,,30.02418863816706,9,63.0,52.00000000000001,14,52.0,0,2.3780000000000006,37513,10,77,1.0,1546.7968479101266,False,0.44319041139715265,0,4.745000000000001,11683,873,0,0.0,8730.0,False,-0.3950770854536545,0,0.7130000000000001,48968,139,194,1.0,8365.5030425828,False,0.17856116726443302,0,7.472000000000001,-35637.77777777778,538,0,0.0,10108.788365917508,True,-1.6781538781058811,0,0.2,68507,55,569,1.0,18714.981937544777,False,0.11360665563668118,0,9.578000000000001,16975,631,0,0.0,18714.52614785254,False,-0.623399792996006,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,14,7.864000000000002,32525,1299,0,0.0,39001.42104097901,False,-0.3959138613321702,0.375,302380,0.0,0.1,13,0,0,6,7,7.0,4,10,15,135.0,30.0,10,10,15,767,1.9960329140303656,178.71990667493083
87,15,0,0,0,10.0,20,10.0,19.176931111114765,16,23.0625,29.658520044140314,0,,30.02418863816706,0,,52.00000000000001,14,52.0,0,2.3780000000000006,37752,13,71,1.0,1491.5621088891482,False,0.45115839475459213,0,4.745000000000001,11613,880,0,0.0,8800.0,False,-0.3963963963963964,0,0.7130000000000001,48599,145,204,1.0,8830.993100116264,False,0.17553985875334008,0,7.472000000000002,-35637.77777777778,538,0,0.0,10317.188937779743,True,-1.6758433480173822,0,0.2,68507,45,579,1.0,18718.638623485043,False,0.11363280433264006,0,9.578000000000001,16975,631,0,0.0,18714.52614785254,False,-0.623399792996006,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,14,7.990000000000002,32177,1299,0,0.0,39001.42104097901,False,-0.3999545937729816,0.375,301832,0.0,0.1,13,0,0,5,7,7.0,3,8,16,84.0,20.0,8,7,16,569,1.3563922110479325,180.07629888597876
88,16,0,0,0,10.0,20,10.0,19.506801150533246,15,23.0,31.035520140320852,15,42.0,29.37757609910915,9,22.0,52.00000000000001,9,52.0,0,2.3780000000000006,38017,11,66,1.0,1397.448875935194,False,0.4593736830625956,0,4.745000000000001,11493,892,0,0.0,8920.0,False,-0.3986580722982397,0,0.7130000000000001,48884,150,199,1.0,9102.088680503835,False,0.18486505699259204,0,7.472000000000002,-35637.77777777778,538,0,0.0,10494.659018986886,True,-1.6738757432321685,0,0.2,68507,35,589,1.0,18389.63552728652,False,0.11128012705257723,9,9.668000000000001,16102,646,0,0.0,20048.94601064727,False,-0.6263429727074322,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,9,8.066,31816,1308,0,0.0,38425.86953763477,False,-0.4074877237344567,0.375,301028,0.0,0.1,13,0,0,2,5,5.0,4,6,17,93.0,30.0,6,10,17,1175,1.1795773479971103,181.25587623397587
89,17,0,0,0,10.0,20,10.0,19.244883953238325,4,9.0,31.035520140320852,0,,28.298401475556766,15,21.066666666666666,52.0,9,52.0,0,2.3780000000000006,37937,9,76,1.0,1552.6111804461127,False,0.45928250556836125,4,4.785000000000001,11333,904,0,0.0,9040.0,False,-0.4024275321346451,0,0.7130000000000001,48848,144,209,1.0,9257.686998593377,False,0.18579190871649934,0,7.472000000000002,-35637.77777777778,538,0,0.0,10353.74756684222,True,-1.6754380237340165,0,0.2,68507,25,599,1.0,17726.630487366525,False,0.10653902609635532,15,9.809,15571,646,0,0.0,20048.94601064727,False,-0.6339372576861939,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,9,8.147,31334,1323,0,0.0,37438.7851521616,False,-0.41881503691138483,0.375,299739,0.0,0.1,9,0,0,2,8,8.0,5,7,21,111.0,29.0,7,10,21,200,1.3420682940050028,182.59794452798087
90,21,0,0,0,10.0,20,10.0,19.661055774236246,18,23.0,30.359480035666092,5,14.0,27.88015567083088,21,25.80952380952381,52.00000000000001,13,52.0,0,2.3780000000000006,38241,10,68,1.0,1436.9517926480648,False,0.4685617963859939,0,4.7810000000000015,11243,913,0,0.0,9130.0,False,-0.4041237890610275,0,0.7130000000000001,48504,152,214,1.0,9485.409205316453,False,0.18068882439705142,0,7.472000000000002,-35637.77777777778,538,0,0.0,10577.6480065391,True,-1.6729556471353106,0,0.2,68561,20,607,1.0,17530.444092907666,False,0.10590841158527232,19,9.984000000000002,14826,646,0,0.0,19612.224103040295,False,-0.6477151063125506,0,0.2,86209,0,2,0.0,104.00000000000001,False,0.00160235941618383,13,8.268,30507,1344,0,0.0,37470.92922159671,False,-0.4282309648897698,0.375,298091,0.0,0.1,15,0,0,4,9,9.0,3,7,21,126.0,56.0,7,14,21,808,1.6830546359997243,184.2809991639806
91,21,0,0,0,10.0,20,10.0,19.661055774236246,0,,30.824251893043428,4,44.0,28.458823691372455,2,61.0,52.0,12,52.0,0,2.3780000000000006,38141,10,78,1.0,1633.5623503904271,False,0.4684979145537039,0,4.7810000000000015,11143,923,0,0.0,9230.0,False,-0.4060085189792303,0,0.7130000000000001,48680,142,220,1.0,9573.205336411102,False,0.18556482922093115,0,7.472000000000001,-35637.77777777778,538,0,0.0,10577.6480065391,True,-1.6729556471353106,0,0.2,68507,14,615,1.0,17933.71609669667,False,0.10801988026985224,0,9.965,14826,646,0,0.0,19912.466722906054,False,-0.6455680931128984,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,12,8.375,30107,1346,0,0.0,38305.57668858732,False,-0.4280298138210042,0.375,297613,0.0,0.1,13,0,0,6,8,8.0,5,11,20,138.0,30.0,11,10,20,498,2.1610291579854675,186.44202832196606
92,20,0,0,0,10.0,20,10.0,19.57030365091916,18,18.833333333333332,30.79688853851488,35,30.714285714285715,29.097567484486852,2,62.0,51.99999999999999,10,52.0,0,2.3780000000000006,38350,9,75,1.0,1557.7727738189371,False,0.47494765678726947,5,4.831000000000001,10978,934,0,0.0,9340.0,False,-0.4101549247992763,0,0.7130000000000001,49416,150,195,1.0,8940.938812648275,False,0.19487492585755778,0,7.472000000000001,-35637.77777777778,538,0,0.0,10528.823364194508,True,-1.673496964292885,0,0.2,67732,35,623,1.0,19205.67564168333,False,0.10603163314085423,0,9.965,14650,650,0,0.0,20017.977550034673,False,-0.6473307193115468,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,10,8.463000000000001,29781,1348,0,0.0,39223.52096908828,False,-0.42648583439331955,0.375,297116,0.0,0.1,15,0,0,6,6,6.0,3,9,25,147.0,48.0,9,11,25,1698,1.6030741659924388,188.0451024879585
93,25,0,0,0,10.0,20,10.0,19.600082069242784,1,24.0,32.25893066163516,19,42.0,29.423096547050264,10,32.5,51.99999999999999,11,52.0,0,2.3780000000000006,38254,11,84,1.0,1756.406893816394,False,0.47507269203167096,0,4.826000000000001,10898,942,0,0.0,9420.0,False,-0.4116627087338384,0,0.7130000000000001,50190,141,186,1.0,8763.772674827373,False,0.2100733145020552,0,7.472000000000001,-35637.77777777778,538,0,0.0,10544.844153252618,True,-1.6733193423467,0,0.2,67917,25,630,1.0,19343.024091182542,False,0.10965964510792565,7,10.035000000000002,13649,669,0,0.0,21581.224612633923,False,-0.6504682097464715,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,11,8.563,29223,1358,0,0.0,39956.565110894255,False,-0.4287091420938991,0.375,296340,0.0,0.1,15,0,0,3,8,8.0,8,11,20,183.0,57.0,11,14,20,1207,1.7465323829674162,189.79163487092592
94,20,0,0,0,10.0,20,10.0,19.96303098542649,16,23.0,33.02053983605896,10,43.0,29.407353782183108,11,29.272727272727273,51.999999999999986,7,52.0,0,2.3780000000000006,38542,9,78,1.0,1647.116416863266,False,0.4838689060436365,0,4.826000000000001,10778,954,0,0.0,9540.0,False,-0.4139243846356817,0,0.7130000000000001,50252,147,186,1.0,9076.38596436466,False,0.21491403126928751,0,7.472000000000001,-35637.77777777778,538,0,0.0,10740.11067015945,True,-1.6711544290810691,0,0.2,67826,20,638,1.0,19422.302509754,False,0.10892509052898267,9,10.118,13191,674,0,0.0,22255.843849503737,False,-0.6521943060775465,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,7,8.622,28793,1369,0,0.0,40258.667327808675,False,-0.43194810139098333,0.375,295591,0.0,0.1,15,0,0,2,5,5.0,7,9,13,147.0,47.0,9,11,13,1122,1.2780687739723362,191.06970364489825
95,13,0,0,0,10.0,20,10.0,19.53544929799209,5,8.0,32.29967232123979,5,14.0,29.08148227827721,10,26.0,51.999999999999986,10,52.0,0,2.3780000000000006,38492,4,88,1.0,1759.119538223304,False,0.4840951324630272,5,4.876000000000001,10573,969,0,0.0,9690.0,False,-0.4188246824230088,0,0.7130000000000001,50282,142,191,1.0,8943.271213671676,False,0.21410341050236897,0,7.472000000000002,-35637.77777777778,538,0,0.0,10510.071722319744,True,-1.6737048631118432,0,0.2,67818,15,647,1.0,19300.214118863954,False,0.10793763046054798,9,10.199000000000002,12948,674,0,0.0,21769.97914451562,False,-0.6591440400987142,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,10,8.715000000000002,28329,1379,0,0.0,40103.36406174427,False,-0.4382373810611319,0.375,294651,0.0,0.1,11,0,0,1,8,8.0,3,4,16,72.0,42.0,4,9,16,332,1.1302879599970765,192.19999160489533
96,16,0,0,0,10.0,20,10.0,19.447625389700313,18,18.833333333333332,32.64840089843146,4,43.0,28.497506556587055,18,25.444444444444443,51.999999999999986,12,52.0,0,2.3780000000000006,38691,4,85,1.0,1693.0481581245267,False,0.490351090469383,5,4.921000000000001,10418,979,0,0.0,9790.0,False,-0.4227826152512345,0,0.7130000000000001,50115,150,197,1.0,9348.878785446044,False,0.21489732122761585,0,7.472000000000002,-35637.77777777778,538,0,0.0,10462.822459658768,True,-1.6742287140881722,0,0.2,67768,9,655,1.0,18959.702402650404,False,0.10478756312588784,16,10.35,12372,674,0,0.0,22005.022205542806,False,-0.6657011326672759,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,12,8.825000000000001,27613,1397,0,0.0,39811.016659552115,False,-0.44824833865777947,0.375,293186,0.0,0.1,14,0,0,5,8,8.0,2,7,13,96.0,26.0,7,9,13,793,1.4688408889924176,193.66883249388775
97,13,0,0,0,10.0,20,10.0,20.010107646355166,15,24.866666666666667,31.840843593609613,5,14.0,29.464904801811024,3,62.0,51.999999999999986,14,52.0,0,2.3780000000000006,38974,3,80,1.0,1630.8086117084133,False,0.4998456144541524,0,4.916000000000001,10308,990,0,0.0,9900.0,False,-0.4248558181612575,0,0.7130000000000001,49812,155,202,1.0,9533.417091094192,False,0.21022458968351357,0,7.472000000000002,-35637.77777777778,538,0,0.0,10765.437913739079,True,-1.6708736267885105,0,0.2,67884,4,662,1.0,19633.130353173336,False,0.11126221273418092,0,10.334,12372,674,0,0.0,21460.728582092877,False,-0.669593336893831,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,14,8.953000000000001,27070,1400,0,0.0,41250.86672253544,False,-0.4461940090188717,0.375,292629,0.0,0.1,14,0,0,4,8,8.0,4,8,16,114.0,15.0,8,5,16,829,1.3113086209632456,194.980141114851
98,16,0,0,0,10.0,20,10.0,20.010107646355166,0,,31.02182211496805,5,14.0,29.570420039118556,9,30.666666666666668,51.999999999999986,11,52.0,0,2.3780000000000006,38904,0,90,1.0,1800.909688171965,False,0.5004129384479619,0,4.916000000000001,10178,1003,0,0.0,10030.0,False,-0.427305967054921,0,0.7130000000000001,49882,145,207,1.0,9322.982786519886,False,0.2094436869320135,0,7.472000000000002,-35637.77777777778,538,0,0.0,10765.437913739079,True,-1.6708736267885105,0,0.2,67936,0,669,0.9,19782.611006170315,False,0.11307483450015236,7,10.404000000000002,12183,674,0,0.0,20908.708105488466,False,-0.6762438458725671,0,0.2,86209,0,2,0.0,103.99999999999997,False,0.00160235941618383,11,9.049000000000001,26557,1409,0,0.0,41664.72183511804,False,-0.44974790802040077,0.3625,291849,0.0,0.1,11,0,0,5,7,7.0,3,8,18,114.0,24.0,8,8,18,392,1.1815904150134884,196.16173152986448
99,18,0,0,0,10.0,20,10.0,19.22242635491444,11,9.909090909090908,31.02182211496805,0,,29.07042561403845,16,26.1875,51.99999999999999,9,52.0,0,2.3780000000000006,38868,0,94,1.0,1806.9080773619573,False,0.49916898634253015,5,4.966000000000001,10028,1013,0,0.0,10130.0,False,-0.4310754268913265,0,0.7130000000000001,49773,146,217,1.0,9538.209646765576,False,0.20941294122539336,0,7.472000000000001,-35637.77777777778,538,0,0.0,10341.665378943968,True,-1.6755719785424144,0,0.2,68059,0,667,0.0,19389.973884563646,False,0.11202624307835743,14,10.537000000000003,11697,674,0,0.0,20908.708105488466,False,-0.6831945473785525,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,9,9.128000000000002,25967,1425,0,0.0,41425.35650000479,False,-0.45798824646142844,0.25,290601,0.0,0.1,17,0,0,2,8,8.0,3,5,15,90.0,39.0,5,13,15,387,1.0539534869603813,197.21568501682486
100,15,0,0,0,10.0,20,10.0,19.796269356236326,14,25.0,30.195712902306497,5,14.0,34.18576713520407,41,46.34146341463415,51.99999999999999,10,52.0,0,2.3780000000000006,39098,2,90,1.0,1801.6642420612693,False,0.5077399118334891,0,4.961000000000001,9948,1021,0,0.0,10210.0,False,-0.43258321082588863,0,0.7130000000000001,49493,150,222,1.0,9672.888667747491,False,0.20469742192278476,0,7.472000000000001,-35637.77777777778,538,0,0.0,10650.392913655143,True,-1.6721491268116149,0,0.2,69609,0,645,0.5,22049.819802206624,False,0.15321448350428785,14,10.663,11195,674,0,0.0,20351.910496154578,False,-0.6943556978865106,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,10,9.219000000000001,23864,1466,0,0.0,50116.33462020916,False,-0.431950032974878,0.3125,289416,0.0,0.1,15,0,0,3,8,8.0,2,5,18,75.0,30.0,5,10,18,2240,1.1061444340157323,198.3218294508406
101,18,0,0,0,10.0,20,10.0,19.386883967234077,5,9.0,32.82241126051367,20,45.0,33.36478524658481,9,22.0,51.99999999999999,10,52.0,0,2.3780000000000006,39018,0,100,1.0,1938.6883967234078,False,0.5073068792024464,5,5.011000000000001,9778,1033,0,0.0,10330.0,False,-0.4367296166459346,0,0.7130000000000001,50348,145,212,1.0,9769.449362477839,False,0.22472669921590582,0,7.472000000000001,-35637.77777777778,538,0,0.0,10430.143574371934,True,-1.6745910237835784,0,0.2,69609,0,645,0.0,21520.286484047203,False,0.1494278291503782,9,10.739000000000003,10052,694,0,0.0,22778.753414796487,False,-0.6933485403898937,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,10,9.309000000000001,23467,1475,0,0.0,49213.05823871259,False,-0.4418038256986369,0.25,288481,0.0,0.1,11,0,0,3,7,7.0,4,7,19,111.0,33.0,7,11,19,1100,1.4282585379551165,199.7500879887957
102,19,0,0,0,10.0,20,10.0,19.386883967234077,0,,32.010739570902786,32,29.4375,33.36478524658481,0,,51.99999999999999,9,52.0,0,2.3780000000000006,38918,0,110,1.0,2132.5572363957485,False,0.5071913233894181,0,5.006000000000001,9678,1043,0,0.0,10430.0,False,-0.43861434656413734,0,0.7130000000000001,51290,135,190,1.0,8699.269854048129,False,0.23374949946835916,0,7.472000000000001,-35637.77777777778,538,0,0.0,10430.143574371934,True,-1.6745910237835784,0,0.2,68710,21,655,1.0,22526.159867502007,False,0.14376338916421386,0,10.730000000000002,10009,695,0,0.0,22247.464001777436,False,-0.6977627322136595,0,0.2,86209,0,2,0.0,103.99999999999999,False,0.00160235941618383,9,9.389000000000001,23307,1475,0,0.0,49213.05823871259,False,-0.44366163371740075,0.375,288121,0.0,0.1,12,0,0,4,4,4.0,4,8,17,114.0,32.0,8,11,17,1142,1.137600479007233,200.88768846780295
103,17,0,0,0,10.0,20,10.0,19.25924089896297,16,18.3125,32.010739570902786,0,,33.36478524658481,0,,52.0,12,52.0,0,2.3780000000000006,39061,1,109,1.0,2109.257257986964,False,0.5121425092914728,5,5.056000000000001,9533,1052,0,0.0,10520.0,False,-0.4423838064005428,0,0.7130000000000001,50997,141,200,1.0,9117.700880934337,False,0.23189166793354848,0,7.472000000000002,-35637.77777777778,538,0,0.0,10361.47160364208,True,-1.6753523875993779,0,0.2,68710,11,665,1.0,22539.70032425883,False,0.1438602159884643,0,10.730000000000002,10009,695,0,0.0,22247.464001777436,False,-0.6977627322136595,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,12,9.500000000000002,23036,1475,0,0.0,49213.05823871259,False,-0.44680829604918204,0.375,287555,0.0,0.1,10,0,0,1,7,7.0,5,6,15,108.0,32.0,6,11,15,453,0.7091164810117334,201.59680494881468
104,15,0,0,0,10.0,20,10.0,18.585326346450028,8,8.375,32.397164167191896,4,44.0,33.36478524658481,0,,52.0,10,52.0,0,2.3780000000000006,38931,4,119,1.0,2251.6538352275534,False,0.5099260023978958,8,5.131000000000001,9366,1059,0,0.0,10590.0,False,-0.44735949338459796,0,0.7130000000000001,51106,139,206,1.0,9257.176180598084,False,0.23585498448487824,0,7.472000000000002,-35637.77777777778,538,0,0.0,9998.905574390115,True,-1.679372144897395,0,0.2,68710,1,675,1.0,22553.627205611938,False,0.1439598061069774,0,10.730000000000002,9833,699,0,0.0,22645.617752867136,False,-0.6974326900869042,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,10,9.588000000000001,22830,1475,0,0.0,49213.05823871259,False,-0.4492002238733405,0.375,286985,0.0,0.1,12,0,0,2,9,9.0,3,5,10,90.0,30.0,5,10,10,376,0.6826294520287775,202.27943440084346
105,10,0,0,0,10.0,20,10.0,19.18452794930983,18,23.055555555555557,32.397164167191896,0,,32.41214570316129,11,22.0,52.0,9,52.0,0,2.3780000000000006,39216,7,111,1.0,2199.4826023733913,False,0.5196856760973537,0,5.123000000000001,9296,1066,0,0.0,10660.0,False,-0.4486788043273399,0,0.7130000000000001,50691,147,216,1.0,9817.913068661996,False,0.23286967347401205,0,7.472000000000002,-35637.77777777778,538,0,0.0,10321.27603672869,True,-1.6757980344896322,0,0.2,68710,0,676,0.1,21910.610495337034,False,0.1393616402463997,11,10.840000000000002,9536,699,0,0.0,22645.617752867136,False,-0.7016803410072285,0,0.2,86209,0,2,0.0,104.0,False,0.00160235941618383,9,9.668000000000001,22414,1486,0,0.0,48164.44851489768,False,-0.46011838582667997,0.2625,286072,0.0,0.1,13,0,0,1,7,7.0,1,2,8,36.0,24.0,2,8,8,615,0.39787001197692007,202.67730441282038
