index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
81,19,0,0,0,10.0,20,10.0,42.668985086264044,0,,4.398186164777615,0,,40.8338708526881,21,48.333333333333336,62.99999999999999,16,63.0,0,0.36200000000000004,55121,18,117,1.0,5172.271255092893,False,0.7351354749998933,0,0.56,24718,802,0,0.0,8020.0,False,-0.13620782969511094,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.646000000000002,3357,740,0,0.0,31575.048963835394,False,-0.6673699160469517,7,1.0440000000000003,94135,0,0,0.0,0.0,False,0.2898209171998959,11,12.001000000000001,-9193,200,0,0.0,879.6372329555229,False,-1.1199345242525278,0,0.2,100385,7,172,1.0,11121.837095968815,False,0.1090910080919592,14,7.225000000000001,39675,1082,0,0.0,44182.248262608526,False,-0.3534035683715858,0.25,366592,0.0,0.0,12,0,0,4,11,10.4,7,11,20,176.0,93.0,11,8,20,326,1.2610689559951425,121.79620850179344
82,20,0,0,0,10.0,20,10.0,42.668985086264044,0,,4.708737959755978,8,6.75,40.722162051868764,15,39.666666666666664,62.99999999999999,10,63.0,0,0.36200000000000004,55021,18,127,1.0,5598.961105955534,False,0.7385435249557329,0,0.56,24618,812,0,0.0,8120.0,False,-0.13771122737386493,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,8,4.726000000000001,3050,740,0,0.0,31575.048963835394,False,-0.6727039443676884,5,1.087,94161,0,8,0.8,325.7772964149501,False,0.2924090356412791,10,12.090000000000002,-10268,200,0,0.0,941.7475919511955,False,-1.1342384692877028,0,0.2,100511,0,177,0.7,11150.999999999998,False,0.11056267992672075,8,7.291,38933,1097,0,0.0,44672.21177090004,False,-0.358606585862863,0.3125,364420,0.0,0.0,12,0,0,8,7,7.0,5,13,15,212.0,96.0,13,7,15,326,1.34482875559479,123.14103725738823
83,15,0,0,0,10.0,20,10.0,42.944308299957655,28,44.0,4.612897055718153,2,2.0,38.61839867617603,19,23.0,62.999999999999986,9,63.0,0,0.36200000000000004,56143,19,109,1.0,4870.929604695384,False,0.7613345601764294,0,0.56,24528,821,0,0.0,8210.0,False,-0.13906428528474352,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,2,4.738000000000001,1738,768,0,0.0,32981.22877436748,False,-0.6832835655080577,0,1.0820000000000003,94157,0,10,0.2,386.18398676176025,False,0.2927680691857128,19,12.270000000000001,-11955,200,0,0.0,922.5794111436306,False,-1.157484760758371,0,0.2,100304,0,186,0.9,11717.999999999998,False,0.11136351740382099,9,7.373000000000001,38504,1107,0,0.0,42750.567334526866,False,-0.3731558893769858,0.2625,361813,0.0,0.0,13,0,0,7,7,7.0,3,10,10,159.0,60.0,10,5,10,1432,1.2219031788408756,124.36294043622911
84,10,0,0,0,10.0,20,10.0,43.06231912916712,10,44.5,4.6411150800712235,4,5.0,36.22954834472616,31,25.129032258064516,62.99999999999999,20,63.0,0,0.36200000000000004,56528,15,109,1.0,4843.792785079217,False,0.7725027479866381,0,0.56,24388,835,0,0.0,8350.0,False,-0.1411690420349991,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,4,4.776000000000002,1145,778,0,0.0,33502.48428249202,False,-0.689058428611832,0,1.0820000000000003,94345,0,6,0.4,217.37729006835696,False,0.29418753195996583,23,12.481000000000002,-14073,200,0,0.0,928.2230160142446,False,-1.1864665537452952,0,0.2,100664,0,186,0.9,11717.999999999998,False,0.11513216435488093,11,7.474000000000001,37648,1129,0,0.0,40903.160081195834,False,-0.3917866522837172,0.2875,359039,0.0,0.0,17,0,0,3,10,10.0,3,6,10,82.0,39.0,6,4,10,1420,1.0379586508497596,125.40089908707887
85,10,0,0,0,10.0,20,10.0,43.18448929192048,19,43.94736842105263,4.568850418303493,1,1.0,35.39302491917722,30,31.0,63.0,20,63.0,0,0.36200000000000004,57263,15,100,1.0,4468.448929192048,False,0.7889597830475682,0,0.56,24288,845,0,0.0,8450.0,False,-0.14267243971375307,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,1,4.782000000000002,269,797,0,0.0,34418.037965660624,False,-0.6963249242840707,7,1.1520000000000001,94484,0,1,0.1,35.39302491917722,False,0.29484532716467654,17,12.628000000000004,-15947,200,0,0.0,913.7700836606986,False,-1.2122427819926511,0,0.2,100692,3,187,1.0,11887.179074757532,False,0.11631080384589128,11,7.573000000000001,36969,1146,0,0.0,40560.40655737709,False,-0.40068879059211154,0.2625,356412,0.0,0.0,18,0,0,3,11,10.875,4,7,14,114.0,9.0,7,3,14,1957,0.9577079452574253,126.3586070323363
86,14,0,0,0,10.0,20,10.0,43.43313755254802,12,46.0,4.568850418303493,0,,36.41744307222293,5,71.0,63.0,20,63.0,0,0.36200000000000004,57745,12,98,1.0,4376.447480149705,False,0.8020693890214341,0,0.56,24158,858,0,0.0,8580.0,False,-0.14462685669613326,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.7810000000000015,-623,809,0,0.0,35137.40828001135,False,-0.7055737270435987,4,1.1850000000000003,94611,0,0,0.0,0.0,False,0.2963429839825713,0,12.611000000000002,-17222,200,0,0.0,913.7700836606986,False,-1.2297126037319601,0,0.2,101070,0,184,0.3,11592.0,False,0.1187228474221408,14,7.702000000000001,36187,1151,0,0.0,41916.47697612859,False,-0.40177714223434396,0.1625,354320,0.0,0.0,14,0,0,7,10,9.31268115942029,3,10,16,124.0,42.0,10,4,16,578,1.3364823842421174,127.69508941657841
87,16,0,0,0,10.0,20,10.0,43.54210898201521,16,44.375,4.544821549179947,2,4.0,36.3360595356835,23,35.78260869565217,62.99999999999999,20,63.0,0,0.36200000000000004,58375,10,92,1.0,4105.874026345399,False,0.8169444047499157,0,0.56,24038,870,0,0.0,8700.0,False,-0.14643093391063805,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,2,4.801000000000001,-6401,825,0,0.0,35922.23991016255,False,-0.7991465562491309,5,1.231,94673,0,2,0.2,72.672119071367,False,0.2976903670654218,18,12.791,-19349,200,0,0.0,908.9643098359893,False,-1.2588893008657085,0,0.2,100896,5,187,1.0,11962.680297678417,False,0.11884156135921708,13,7.818000000000001,35632,1159,0,0.0,42113.49300185718,False,-0.4065559120551835,0.275,346258,0.0,0.0,13,0,0,5,12,33.00815850815851,4,9,18,140.0,51.0,9,7,18,641,1.273411582224071,128.96850099880248
88,18,0,0,0,10.0,20,10.0,43.54210898201521,0,,4.7263711851234245,10,5.5,37.36300606268842,6,65.0,62.99999999999999,20,63.0,0,0.36200000000000004,58255,12,102,1.0,4561.295116165551,False,0.8201830404138185,0,0.56,23958,878,0,0.0,8780.0,False,-0.14763365205364123,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,10,4.899000000000001,-7323,825,0,0.0,35922.23991016255,False,-0.8151660158964248,3,1.2560000000000002,94812,0,10,1.0,373.6300606268842,False,0.30165675609817966,1,12.783000000000003,-20928,200,0,0.0,945.2742370246849,False,-1.280275720119585,0,0.2,100884,1,191,1.0,12070.363006062687,False,0.11927957605895152,14,7.945000000000002,35209,1159,0,0.0,43303.72402665588,False,-0.40475412705231156,0.375,343261,0.0,0.0,13,0,0,6,12,11.6,6,12,16,159.0,63.0,12,6,16,578,1.378542309626937,130.34704330842942
89,16,0,0,0,10.0,20,10.0,43.54210898201521,0,,4.7263711851234245,0,,35.25362026727725,51,29.019607843137255,62.999999999999986,20,63.0,0,0.36200000000000004,58155,12,112,1.0,4996.716205985704,False,0.8237223556134721,0,0.56,23858,888,0,0.0,8880.0,False,-0.14913704973239522,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.889000000000001,-7908,825,0,0.0,35922.23991016255,False,-0.825330206670467,0,1.2530000000000001,95177,0,5,0.0,176.26810133638625,False,0.30530581163652065,46,13.242000000000003,-26128,200,0,0.0,945.2742370246849,False,-1.351525189174022,0,0.2,100317,28,192,1.0,13083.10136748376,False,0.11864486452490845,11,8.041000000000002,34585,1173,0,0.0,41352.49657351621,False,-0.4214996253676199,0.25,336450,0.0,0.0,16,0,0,2,11,11.0,6,8,19,135.0,83.0,8,8,19,1132,1.1432191310450435,131.49026243947446
90,19,0,0,0,10.0,20,10.0,43.54210898201521,0,,4.669984432211035,1,2.0,35.65479003540787,14,40.857142857142854,62.999999999999986,20,63.0,0,0.36200000000000004,58055,12,122,1.0,5432.1372958058555,False,0.8272616708131254,0,0.56,23758,898,0,0.0,8980.0,False,-0.1506404474111492,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,1,4.899000000000002,-8580,825,0,0.0,35922.23991016255,False,-0.8370059950468026,0,1.2530000000000001,95540,0,1,0.1,35.65479003540787,False,0.30931624344049585,9,13.286000000000003,-28524,200,0,0.0,933.996886442207,False,-1.384432012342311,0,0.2,101010,18,191,1.0,12674.78622063734,False,0.12376229374842881,9,8.120000000000001,33814,1187,0,0.0,42322.23577202914,False,-0.42449497109641904,0.2625,333467,0.0,0.0,19,0,0,5,7,7.0,5,10,19,158.0,87.0,10,9,19,1258,1.273389738984406,132.76365217845887
91,19,0,0,0,10.0,20,10.0,43.54210898201521,0,,4.5282143748494175,6,3.5,34.65938437676651,20,25.9,62.99999999999999,20,63.0,0,0.36200000000000004,57945,13,132,1.0,5877.558385626007,False,0.8306506462449036,0,0.56,23668,907,0,0.0,9070.0,False,-0.1519935053220278,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,6,4.958000000000001,-9507,825,0,0.0,35922.23991016255,False,-0.8531123281195157,0,1.2530000000000001,95519,0,7,0.6,242.61569063736556,False,0.3104463758042104,20,13.477000000000002,-31689,200,0,0.0,905.6428749698835,False,-1.42799252651323,0,0.2,101766,8,189,1.0,12184.27507501413,False,0.12910900327146888,8,8.191,33133,1207,0,0.0,41833.876942757175,False,-0.4341801782635061,0.325,329229,0.0,0.0,17,0,0,4,9,9.0,6,10,14,169.0,72.0,10,9,14,956,1.0226294305175543,133.78628160897642
92,14,0,0,0,10.0,20,10.0,43.54210898201521,0,,4.5282143748494175,0,,33.76247608608963,37,29.486486486486488,62.99999999999998,20,63.0,0,0.36200000000000004,57835,14,142,1.0,6322.979475446159,False,0.8340396216766818,0,0.56,23578,916,0,0.0,9160.0,False,-0.15334656323290638,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.952000000000001,-10267,825,0,0.0,35922.23991016255,False,-0.8663170887832287,0,1.2530000000000003,95874,0,2,0.0,67.52495217217925,False,0.31411099127311964,32,13.777000000000003,-36130,200,0,0.0,905.6428749698835,False,-1.4888423134499138,0,0.2,101116,35,192,1.0,13277.686663013134,False,0.12802767162006348,13,8.313,32748,1207,0,0.0,40751.30863591018,False,-0.4438769503485465,0.25,323148,0.0,0.0,16,0,0,3,12,12.0,3,6,12,85.0,39.0,6,8,12,996,0.7248770538717508,134.51115866284817
93,12,0,0,0,10.0,20,10.0,43.54210898201521,0,,4.1722930743587465,5,1.0,34.6532558071369,6,63.166666666666664,62.99999999999998,20,63.0,0,0.36200000000000004,57705,17,152,1.0,6788.400565266312,False,0.8371279175727091,0,0.56,23508,923,0,0.0,9230.0,False,-0.15439894160803416,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,5,5.002000000000001,-11293,825,0,0.0,35922.23991016255,False,-0.8841435156792412,3,1.2830000000000001,96053,0,5,0.5,173.2662790356845,False,0.31728804159212204,1,13.755000000000003,-39053,200,0,0.0,834.4586148717493,False,-1.5293804131450355,0,0.2,101391,30,192,1.0,13135.597674214103,False,0.13016277243765562,10,8.4,32482,1208,0,0.0,41861.133015021376,False,-0.44085248356440004,0.3125,319187,0.0,0.0,15,0,0,0,8,7.6,4,4,12,51.0,24.0,4,8,12,830,0.5848220800980926,135.09598074294627
94,12,0,0,0,10.0,20,10.0,43.64354063804732,27,44.111111111111114,4.1722930743587465,0,,35.644974483749365,5,71.0,62.99999999999998,20,63.0,0,0.36200000000000004,58806,16,135,1.0,6051.877986136388,False,0.8591598711007334,0,0.56,23398,934,0,0.0,9340.0,False,-0.15605267905466355,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.997000000000001,-63013,852,0,0.0,37184.29662361632,False,-1.7717983092379783,0,1.2800000000000002,96408,0,0,0.0,0.0,False,0.3209651562692682,0,13.754000000000003,-42177,200,0,0.0,834.4586148717493,False,-1.5721849018615859,0,0.2,101666,25,192,1.0,12987.124362093731,False,0.1322644562266095,10,8.49,32245,1208,0,0.0,43059.129176369235,False,-0.43706291977822964,0.25,265727,0.0,0.0,17,0,0,2,7,72.06825150732128,2,4,8,60.0,24.0,4,8,8,1185,0.38871308136731386,135.48469382431358
95,8,1,8,1,10.0,20,10.0,43.64354063804732,0,,4.1722930743587465,0,,36.61691556800773,6,63.333333333333336,62.99999999999998,20,63.0,0,0.36200000000000004,58696,17,145,1.0,6498.313392516861,False,0.8625640957441347,0,0.56,23308,943,0,0.0,9430.0,False,-0.15740573696554214,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.997000000000001,-68054,852,0,0.0,37184.29662361632,True,-1.85938409674558,6,1.34,96434,0,0,0.0,0.0,False,0.32132140361454037,0,13.754000000000003,-45551,200,0,0.0,834.4586148717493,False,-1.618414845821138,0,0.2,101815,20,194,1.0,12954.33831136015,False,0.13365264753394482,12,8.600000000000001,31893,1209,0,0.0,44269.85092172134,False,-0.434410620666206,0.25,324989,0.0,0.1,15,0,0,1,8,8.0,0,1,1,24.0,15.0,3,5,1,704,0.206301293335855,135.69099511764944
96,1,3,0,0,10.0,0,,43.64354063804732,0,,4.1722930743587465,0,,38.20040107758892,17,52.529411764705884,62.99999999999998,20,63.0,0,0.36200000000000004,58696,7,155,1.0,6834.748798897334,False,0.8676220578341651,0,0.56,23308,943,0,0.0,9430.0,False,-0.15740573696554214,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.997000000000001,-68054,852,0,0.0,37184.29662361632,True,-1.85938409674558,10,1.4340000000000002,96534,0,0,0.0,0.0,False,0.3226915857117411,7,13.824000000000003,-49449,200,0,0.0,834.4586148717493,False,-1.6718245439700221,0,0.2,102357,11,195,1.0,12705.204411853474,False,0.13802253028973296,11,8.698,30744,1225,0,0.0,46795.49132004643,False,-0.43321909803692005,0.25,320584,0.0,0.1,5,0,0,0,10,10.0,0,0,1,0.0,3.0,0,1,1,567,0.16215864941477776,135.8531537670642
97,1,0,0,0,10.0,0,,43.64354063804732,0,,4.1722930743587465,0,,40.232541957305955,11,68.63636363636364,62.99999999999998,20,63.0,0,0.36200000000000004,58696,0,162,0.7,7070.253583363666,False,0.8711626312971866,0,0.56,23308,943,0,0.0,9430.0,False,-0.15740573696554214,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.997000000000001,-68054,852,0,0.0,37184.29662361632,True,-1.85938409674558,10,1.5240000000000002,96634,0,0,0.0,0.0,False,0.3240617678089418,1,13.827000000000002,-53436,200,0,0.0,834.4586148717493,False,-1.7264537041854147,0,0.2,103151,2,192,1.0,12176.465083914609,False,0.14356694626492858,7,8.757,29877,1235,0,0.0,49687.18931727285,False,-0.4271594382765095,0.2125,316624,0.0,0.1,8,0,0,0,7,7.0,0,0,1,0.0,3.0,0,1,1,819,0.18041985295712948,136.03357362002134
98,1,2,0,0,10.0,0,,43.64354063804732,0,,4.1722930743587465,0,,41.301451506591825,5,73.0,62.99999999999998,8,63.0,0,0.36200000000000004,58696,0,162,0.0,7070.253583363666,False,0.8711626312971866,0,0.56,23308,943,0,0.0,9430.0,False,-0.15740573696554214,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.997000000000001,-68054,852,0,0.0,37184.29662361632,True,-1.85938409674558,5,1.5640000000000003,96714,0,0,0.0,0.0,False,0.32515791348670237,0,13.826000000000004,-57710,200,0,0.0,834.4586148717493,False,-1.7850152870197735,0,0.2,103151,0,194,0.2,12221.999999999996,False,0.14380528657419522,8,8.830000000000002,29347,1240,0,0.0,51213.79986817386,False,-0.4247170904570852,0.025,311900,0.0,0.1,0,0,0,0,5,5.0,0,0,0,0.0,3.0,0,1,0,0,0.14235922787338495,136.17593284789473
99,0,2,0,0,10.0,0,,43.64354063804732,0,,4.1722930743587465,0,,41.301451506591825,0,,62.99999999999997,7,63.0,0,0.36200000000000004,58696,0,162,0.0,7070.253583363666,False,0.8711626312971866,0,0.56,23308,943,0,0.0,9430.0,False,-0.15740573696554214,0,0.2,58394,0,0,0.0,0.0,False,0.014577360785335766,0,4.997000000000001,-68054,852,0,0.0,37184.29662361632,True,-1.85938409674558,0,1.5590000000000004,96714,0,0,0.0,0.0,False,0.32515791348670237,0,13.826000000000004,-62326,200,0,0.0,834.4586148717493,False,-1.8482628926265587,0,0.2,103151,0,194,0.0,12221.999999999995,False,0.14380528657419522,7,8.892,29210,1240,0,0.0,51213.79986817386,False,-0.4261512699912386,0.0,307147,0.0,0.1,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.13855028245598078,136.3144831303507
