index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
103,16,0,0,0,10.0,20,10.0,16.567948078866724,0,,26.10533177978979,0,,26.999999999999993,20,27.0,0,3.647000000000001,18484,1041,0,0.0,10410.0,False,-0.277024964902643,0,0.30800000000000005,39729,18,93,1.0,1720.8191713346052,False,0.2387660863598639,0,1.4420000000000002,54824,297,20,1.0,5442.787215019212,False,0.16781787497990108,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57724,45,67,1.0,2983.73993009054,False,-0.02311447341430178,11,9.058,35180,506,0,0.0,13209.297880573633,False,-0.31067771515768156,0.5,255761,0.0,0.0,13,0,0,9,5,5.0,5,14,11,184.0,36.0,14,2,11,443,0.8885703822597861,122.30389711819589
104,11,0,0,0,10.0,20,10.0,15.999889534938616,10,8.0,26.10533177978979,0,,26.999999999999993,9,27.0,5,3.6970000000000014,18329,1052,0,0.0,10520.0,False,-0.2800769089910273,0,0.30800000000000005,39679,17,98,1.0,1737.9891744239844,False,0.2375021237628027,0,1.4420000000000004,54744,297,30,1.0,5535.127145270462,False,0.16713133315681536,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57724,35,77,1.0,2992.686612292642,False,-0.02304067660645822,9,9.137000000000002,35091,506,0,0.0,13209.297880573633,False,-0.312145950141267,0.5,255387,0.0,0.0,12,0,0,5,6,6.0,4,9,12,120.0,21.0,9,2,12,240,0.8326524440199137,123.1365495622158
105,12,0,0,0,10.0,20,10.0,16.072488660346405,2,21.0,26.10533177978979,0,,26.999999999999996,11,27.0,0,3.6920000000000006,18239,1061,0,0.0,10610.0,False,-0.28145028383080023,0,0.30800000000000005,39611,18,106,1.0,1883.683797996719,False,0.23765006100831235,0,1.4420000000000002,54702,289,40,1.0,5689.162494031703,False,0.16784197676385765,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57724,25,87,1.0,3001.6332944947444,False,-0.022966879798614663,11,9.238000000000001,34972,506,0,0.0,13209.297880573633,False,-0.3141090957934768,0.5,255068,0.0,0.0,10,0,0,7,5,5.0,3,10,13,170.0,6.0,10,2,13,242,0.9431833680719137,124.07973293028772
106,13,0,0,0,10.0,20,10.0,15.73243483504018,48,14.854166666666666,26.10533177978979,0,,26.999999999999996,10,27.0,21,3.9020000000000006,17909,1073,0,0.0,10730.0,False,-0.28969053286943786,0,0.30800000000000005,40097,16,89,1.0,1560.1867003185762,False,0.24754603400351852,0,1.4420000000000004,53989,327,50,1.0,6449.772780047629,False,0.16109031556992884,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,57724,15,97,1.0,3010.5799766968466,False,-0.022893082990771228,10,9.327000000000002,34867,506,0,0.0,13209.297880573633,False,-0.3158412831336619,0.5,254406,0.0,0.0,13,0,0,5,6,6.0,4,9,13,138.0,12.0,9,4,13,766,0.8735433705151081,124.95327630080283
107,13,0,0,0,10.0,20,10.0,15.232815235511573,10,7.5,25.924070460356514,15,23.866666666666667,27.0,12,27.0,5,3.931000000000001,17764,1083,0,0.0,10830.0,False,-0.2925898797534029,0,0.30800000000000005,40032,16,94,1.0,1591.884632138088,False,0.2460459719242215,0,1.4420000000000002,54272,327,45,1.0,6147.713752728328,False,0.16376850548673122,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57537,11,107,1.0,3174.1647750639218,False,-0.024628695126252338,12,9.437000000000001,34558,515,0,0.0,13350.896287083604,False,-0.3197708869864593,0.5,253983,0.0,0.0,13,0,0,5,6,6.0,2,7,15,75.0,33.0,7,6,15,593,0.9159227395430207,125.86919904034585
108,15,0,0,0,10.0,20,10.0,15.499267135109088,19,17.57894736842105,25.924070460356514,0,,27.000000000000004,12,27.0,6,3.9860000000000007,17610,1093,0,0.0,10930.0,False,-0.29576390160532257,0,0.30800000000000005,40218,16,91,1.0,1570.433309294927,False,0.2513952467389203,0,1.4420000000000004,53938,336,55,1.0,6633.577632716262,False,0.1619203834799523,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,57537,1,117,1.0,3184.924070460357,False,-0.024539946958276077,12,9.545000000000002,34428,515,0,0.0,13350.896287083604,False,-0.3219154998838313,0.5,253551,0.0,0.0,10,0,0,8,5,5.0,2,10,13,168.0,15.0,10,5,13,486,0.8563978616148233,126.72559690196067
109,13,0,0,0,10.0,20,10.0,16.023314430026684,47,17.70212765957447,25.63532805485696,38,24.36842105263158,26.999999999999996,13,27.0,9,4.07,17413,1103,0,0.0,11030.0,False,-0.3002502594152475,0,0.30800000000000005,40878,16,63,1.0,1169.4688090916811,False,0.26541947154202034,0,1.4420000000000002,54032,373,27,1.0,6668.850139881091,False,0.1641859134252079,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56677,26,127,1.0,4095.5185294262806,False,-0.031216337583299426,13,9.663000000000002,34198,518,0,0.0,13279.099932415906,False,-0.32630202804150726,0.5,253018,0.0,0.0,14,0,0,5,9,9.0,2,7,14,90.0,18.0,7,6,14,1886,0.7438202649354935,127.46941716689616
110,14,0,0,0,10.0,20,10.0,16.023314430026684,0,,26.120502643080318,5,44.0,26.999999999999996,9,27.0,0,4.061,17313,1113,0,0.0,11130.0,False,-0.30177623145943966,0,0.30800000000000005,40778,16,73,1.0,1329.7019533919479,False,0.2648126404411883,0,1.4420000000000002,54252,363,32,1.0,6652.319222678257,False,0.1684828235112251,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56677,16,137,1.0,4116.928042289284,False,-0.03103974097786696,9,9.740000000000002,33897,523,0,0.0,13661.022882331006,False,-0.3281173360416137,0.5,252737,0.0,0.0,11,0,0,4,3,3.0,2,6,18,86.0,24.0,6,8,18,420,0.7441247617825866,128.21354192867875
111,18,0,0,0,10.0,20,10.0,15.803870695794208,5,8.0,26.048903789464713,4,23.0,26.999999999999993,11,27.0,5,4.111000000000001,17188,1121,0,0.0,11210.0,False,-0.30437038393456634,0,0.30800000000000005,40658,18,83,1.0,1491.7212677509192,False,0.26362267697843683,0,1.4420000000000002,54304,358,38,1.0,6647.644053093985,False,0.1694906653654313,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56677,6,147,1.0,4125.293422736788,False,-0.030970739044024115,11,9.841000000000001,33679,527,0,0.0,13727.772297047904,False,-0.3311631036091533,0.5,252326,0.0,0.0,9,0,0,10,7,7.0,1,11,17,161.0,21.0,11,7,17,292,0.8701032660901546,129.0836451947689
112,17,0,0,0,10.0,20,10.0,15.573707750695908,5,8.0,25.896182723786858,10,23.5,26.999999999999996,12,27.0,5,4.156000000000001,17063,1129,0,0.0,11290.0,False,-0.30696453640969296,0,0.30800000000000005,40538,20,93,1.0,1648.3548208147195,False,0.26235052830395417,0,1.4420000000000004,54499,353,38,1.0,6481.573779499557,False,0.17176286406668106,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,56610,2,157,1.0,4290.792365447573,False,-0.03071091966405815,12,9.950000000000001,33375,531,0,0.0,13750.87302633082,False,-0.3359876517616277,0.5,251905,0.0,0.0,12,0,0,7,6,6.0,2,9,21,156.0,24.0,9,8,21,435,0.8152169017121196,129.89886209648103
113,21,0,0,0,10.0,20,10.0,15.97684618485932,22,18.772727272727273,25.804282444729598,1,12.0,26.999999999999993,10,27.0,5,4.201000000000001,16918,1139,0,0.0,11390.0,False,-0.30986388329365805,0,0.30800000000000005,40811,20,86,1.0,1574.0087718979016,False,0.2695478357428112,0,1.4420000000000002,54098,365,47,1.0,7044.350132375943,False,0.16933547906055627,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,56598,0,160,0.3,4319.999999999999,False,-0.03066796443241995,10,10.038,33268,531,0,0.0,13702.073978151417,False,-0.33815535263909946,0.3833333333333333,251513,0.0,0.0,12,0,0,9,6,6.0,1,10,18,142.0,33.0,10,11,18,585,0.7140562180429697,130.612918314524
114,18,0,0,0,10.0,20,10.0,15.469611135464092,10,7.5,29.458686090441503,32,45.0,26.99999999999999,6,27.0,5,4.246000000000001,16758,1150,0,0.0,11500.0,False,-0.31306842458646156,0,0.30800000000000005,40761,19,91,1.0,1597.7346133272324,False,0.26838391340608003,0,1.4420000000000004,55463,365,25,1.0,6382.875216705432,False,0.19032465314458796,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.604,56598,0,160,0.0,4319.999999999998,False,-0.03066796443241995,6,10.088000000000001,31786,563,0,0.0,16585.240268918566,False,-0.3388221103904963,0.3333333333333333,251186,0.0,0.0,11,0,0,9,3,3.0,0,9,12,111.0,27.0,9,9,12,1680,0.5187525497749448,131.13167086429894
115,12,0,0,0,10.0,20,10.0,15.229286718815652,5,8.0,29.635974567458387,5,35.0,26.99999999999999,11,27.0,5,4.291000000000001,16603,1161,0,0.0,11610.0,False,-0.3161203686748459,0,0.30800000000000005,40671,18,101,1.0,1718.1579586003809,False,0.2674747903100833,0,1.4420000000000002,55598,360,30,1.0,6371.6224557973865,False,0.19295014262315724,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56423,0,165,0.5,4454.999999999998,False,-0.032441394328323735,11,10.192000000000002,31665,563,0,0.0,16685.053681479072,False,-0.3399949380414812,0.4166666666666667,250780,0.0,0.0,11,0,0,4,6,6.0,0,4,7,72.0,37.0,4,8,7,375,0.39027265179902315,131.52194351609796
116,7,0,0,0,10.0,20,10.0,15.229286718815652,0,,29.894183104928214,3,42.0,26.99999999999999,10,27.0,0,4.2860000000000005,16493,1172,0,0.0,11720.0,False,-0.31779893792345726,0,0.30800000000000005,40581,17,111,1.0,1860.4508257885375,False,0.2668993900047081,0,1.4420000000000004,55724,350,37,1.0,6436.335126467822,False,0.19616380313405937,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56423,0,165,0.0,4454.999999999998,False,-0.032441394328323735,10,10.281000000000002,31435,566,0,0.0,16920.10763738937,False,-0.34185040799289496,0.3333333333333333,250476,0.0,0.0,11,0,0,2,5,5.0,0,2,7,21.0,13.0,2,5,7,326,0.2863790262490511,131.808322542347
117,7,0,0,0,10.0,0,,15.229286718815652,0,,29.894183104928214,0,,26.999999999999993,10,27.0,0,4.2860000000000005,16493,1172,0,0.0,11720.0,False,-0.31779893792345726,0,0.30800000000000005,40581,7,121,1.0,1912.7436929766939,False,0.2676973645391061,0,1.4420000000000002,55724,340,47,1.0,6582.984090328948,False,0.19765183953982612,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56423,0,165,0.0,4454.999999999999,False,-0.032441394328323735,10,10.371000000000002,31330,566,0,0.0,16920.10763738937,False,-0.34358259533308005,0.3333333333333333,250371,0.0,0.0,0,0,0,1,5,5.0,0,1,5,18.0,18.0,1,6,5,0,0.2625452857464552,132.07086782809347
118,5,0,0,0,10.0,0,,15.229286718815652,0,,29.894183104928214,0,,26.99999999999999,12,27.0,0,4.2860000000000005,16493,1172,0,0.0,11720.0,False,-0.31779893792345726,0,0.30800000000000005,40581,0,128,0.7,1949.3487000084035,False,0.26825594671318437,0,1.4420000000000002,55724,330,57,1.0,6729.633054190073,False,0.19913987594559288,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56423,0,165,0.0,4454.999999999998,False,-0.032441394328323735,12,10.481000000000003,31192,566,0,0.0,16920.10763738937,False,-0.3458591844087519,0.2833333333333333,250233,0.0,0.0,0,0,0,0,6,6.0,0,0,4,0.0,15.0,0,5,4,0,0.14460461400449276,132.21547244209796
119,4,0,0,0,10.0,0,,15.229286718815652,0,,29.894183104928214,0,,26.999999999999993,20,27.0,0,4.286000000000001,16493,1172,0,0.0,11720.0,False,-0.31779893792345726,0,0.30800000000000005,40581,0,128,0.0,1949.3487000084035,False,0.26825594671318437,0,1.4420000000000002,55724,320,67,1.0,6876.282018051199,False,0.2006279123513596,0,0.2,49820,0,0,0.0,0.0,False,0.011039857131260654,0,1.6040000000000003,56666,0,156,0.0,4211.999999999999,False,-0.03043700612039527,11,10.579000000000002,31072,566,0,0.0,16920.10763738937,False,-0.34783882708324915,0.16666666666666666,250356,0.0,0.0,4,0,0,0,5,5.0,0,0,0,0.0,12.0,0,4,0,243,0.132287192158401,132.34775963425636
