index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,29,0,0,0,10.0,10,10.0,29.580978680210556,12,30.25,28.2740184125541,39,26.666666666666668,44.62415521532277,40,35.625,53.99999999999999,14,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.1710000000000003,50821,14,12,1.0,494.97174416252665,False,0.4140910968621937,34,10.278,11519.0,516,0,0.0,15263.784998988647,False,-0.632786997632031,0,1.1090000000000002,57684,0,19,0.1,537.2063498385279,False,0.11122494199492373,4,1.3920000000000001,75226,0,9,0.9,401.61739693790497,False,0.039710097020772446,0,0.2,67122,406,273,1.0,23661.64584928008,False,0.08831393770352665,0,2.2520000000000007,87864,23,127,1.0,7884.355569952423,False,-0.02224636258612051,14,7.081000000000003,48254,637,0,0.0,28425.586872160606,False,-0.33471650848202456,0.5,435012,0.0,0.0,13,0,0,13,11,10.666666666666666,5,18,32,250.0,53.0,18,11,32,1871,2.0527322909911163,229.55781278177164
80,32,0,0,0,10.0,7,10.0,29.580978680210556,0,,28.097210252424826,84,27.678571428571427,45.859236567396145,27,52.03703703703704,53.999999999999986,10,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.1710000000000003,50751,11,22,1.0,760.7815309646322,False,0.4158329391782223,64,10.884000000000002,9040.0,516,0,0.0,15263.784998988647,False,-0.6803211286337183,1,1.1190000000000002,58370,0,0,0.0,0.0,False,0.11922840926522472,16,1.5480000000000003,75653,0,4,0.4,183.43694626958458,False,0.044092279011038446,0,0.2,65007,476,281,1.0,26260.717555592535,False,0.07707328836595082,0,2.2520000000000007,86609,38,137,1.0,9140.650989561052,False,-0.028922461315506413,10,7.167000000000002,47894,639,0,0.0,29304.052166566136,False,-0.3338726653891787,0.425,429846,0.0,0.0,7,0,0,8,13,12.0,9,17,32,258.0,75.0,17,15,32,960,2.086351036967244,231.6441638187389
81,32,0,0,0,10.0,9,10.0,29.827883549333684,47,30.638297872340427,27.72762523236625,18,22.5,45.36151158440643,21,41.904761904761905,53.999999999999986,13,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,25,2.4210000000000007,51323,10,10,1.0,398.2788354933368,False,0.4266528054977757,13,10.950000000000001,7945.0,541,0,0.0,16136.885000189523,False,-0.6929467230385267,5,1.1680000000000004,57743,12,10,1.0,635.2108549156667,False,0.11329585495202169,0,1.532,75653,0,4,0.0,181.44604633762572,False,0.04407855737282297,0,0.2,65482,484,270,1.0,25667.778740255002,False,0.07953421787731224,0,2.2520000000000007,85809,48,147,1.0,10115.352556051506,False,-0.03225223624233712,13,7.287000000000002,47491,640,0,0.0,29031.367414020115,False,-0.339616766526332,0.5,427968,0.0,0.0,9,0,0,7,13,13.0,7,14,29,245.0,114.0,14,18,29,1642,1.7422221250017174,233.3863859437406
82,29,0,0,0,10.0,12,10.0,29.827883549333684,0,,27.72762523236625,0,,45.72478780664998,2,73.0,53.999999999999986,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.3960000000000004,51203,12,20,1.0,716.5576709866737,False,0.42773657959498634,0,10.937000000000001,7945.0,541,0,0.0,16136.885000189523,False,-0.6929467230385267,0,1.1630000000000003,57743,2,20,1.0,614.2082717459924,False,0.1130944956257285,0,1.532,75799,0,2,0.0,91.44957561329996,False,0.04547080180584258,0,0.2,65482,474,280,1.0,25945.834946003597,False,0.08145063095142115,0,2.2520000000000007,85809,38,157,1.0,10215.541936652697,False,-0.03171871805392883,9,7.3640000000000025,47176,642,0,0.0,29355.313771869285,False,-0.34124653191400345,0.5,427679,0.0,0.0,7,0,0,2,4,4.0,9,11,31,158.0,129.0,11,18,31,266,1.6457890489837155,235.03217499272432
83,31,0,0,0,9.999999999999998,8,10.0,29.133071002371825,29,24.79310344827586,27.493647122637864,15,23.666666666666668,45.52723230699064,2,32.0,53.999999999999986,10,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,9,2.4860000000000007,51617,10,10,1.0,391.33071002371827,False,0.43469749556991355,5,10.987000000000004,7845.0,541,0,0.0,15760.991412283158,False,-0.6984680222016111,0,1.1630000000000003,57309,21,20,1.0,1161.6674335025655,False,0.11002135520691977,0,1.532,75648,0,5,0.5,227.6361615349532,False,0.04432798611594684,0,0.2,65342,474,290,1.0,26234.88610515763,False,0.08151301315825572,0,2.2520000000000007,85809,28,167,1.0,10292.762504595736,False,-0.031307511025103894,10,7.455000000000002,46905,644,0,0.0,29319.53760570197,False,-0.3443232461488792,0.5625,426997,0.0,0.0,8,0,0,6,7,6.473684210526316,9,15,26,216.0,109.0,15,16,26,749,1.8860716280178167,236.91824662074214
84,26,0,0,0,9.999999999999998,12,10.0,29.133071002371825,0,,27.841430909006817,22,31.545454545454547,45.314730686033485,5,40.0,53.999999999999986,8,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.4770000000000003,51497,12,20,1.0,702.6614200474365,False,0.43568507254869915,8,11.062000000000001,7673.0,541,0,0.0,15760.991412283158,False,-0.7017660740500541,0,1.1630000000000003,57883,11,16,1.0,765.9266755701992,False,0.11723353539241253,0,1.532,75588,0,9,0.4,407.8325761743014,False,0.044742870566084204,0,0.2,64908,482,295,1.0,26787.415250521164,False,0.0793387316359355,0,2.252000000000001,85609,23,177,1.0,10600.238805778768,False,-0.03180020871303711,8,7.525000000000001,46768,644,0,0.0,29182.686561805564,False,-0.3465110678853743,0.55,426448,0.0,0.0,9,0,0,4,6,6.0,9,13,23,200.0,89.0,13,13,23,894,1.5689339759992436,238.48718059674138
85,23,0,0,0,9.999999999999998,9,10.0,29.290652092138963,11,32.0,27.326207227076324,21,21.666666666666668,45.314730686033485,0,,53.99999999999999,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.4770000000000003,51759,11,19,1.0,666.5223897506403,False,0.4424395302341285,7,11.124000000000002,7174.0,552,0,0.0,16168.439954860707,False,-0.7074279034853821,0,1.1630000000000003,58233,1,12,1.0,357.20513881705483,False,0.12002612688695592,0,1.532,75193,7,19,1.0,1052.2633336241706,False,0.043739581325119035,0,0.2,64848,476,305,1.0,26828.26749932854,False,0.0787932311866163,0,2.2520000000000007,85609,13,187,1.0,10687.091498918433,False,-0.03133770968146108,9,7.607000000000002,46609,644,0,0.0,29182.686561805564,False,-0.3482044487895758,0.625,425947,0.0,0.0,10,0,0,6,6,6.0,6,12,23,170.0,78.0,12,11,23,792,1.7881841020425782,240.27536469878396
86,23,0,0,0,9.999999999999998,10,10.0,29.461489306916004,20,31.0,25.700200933624085,29,13.0,45.95732530341789,5,61.0,53.99999999999999,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,1,2.487000000000001,52254,11,10,1.0,404.61489306916,False,0.4525200046113579,29,11.407000000000004,6379.0,558,0,0.0,16439.51103325913,False,-0.7200729499035595,0,1.1630000000000003,57799,5,22,1.0,712.7118670743099,False,0.11511266938060197,0,1.532,74816,26,29,1.0,2000.9676580733449,False,0.04508151833370103,0,0.2,65153,466,310,1.0,26223.06447912837,False,0.07882629282888354,0,2.2520000000000007,85304,8,197,1.0,11005.658602427342,False,-0.03288961817760615,9,7.6880000000000015,46438,644,0,0.0,29596.51749540112,False,-0.34782194208743217,0.625,424665,0.0,0.0,8,0,0,7,7,6.166666666666667,5,12,19,171.0,38.0,12,11,19,839,1.8226568039972335,242.0980215027812
87,19,0,0,0,9.999999999999998,13,10.0,29.595022877530134,10,32.0,26.986550228528653,60,31.916666666666668,47.48865726195149,18,56.833333333333336,53.99999999999999,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.4860000000000007,52444,14,10,1.0,435.9502287753013,False,0.45821496135536494,35,11.728000000000003,5894.0,558,0,0.0,16514.022765661815,False,-0.7286583183227697,3,1.1930000000000003,58377,5,10,1.0,417.84061667293724,False,0.12336862073048915,0,1.532,73879,41,36,1.0,2816.0402207999286,False,0.03778320114685795,0,0.2,65198,491,305,1.0,27734.436627102776,False,0.08986323592687938,0,2.2520000000000007,85241,1,207,1.0,11225.488657261949,False,-0.03238996401692346,9,7.769000000000001,45308,659,0,0.0,31295.02513562603,False,-0.3508119434707597,0.625,422863,0.0,0.0,12,0,0,10,7,6.12,3,13,23,189.0,18.0,13,6,23,1473,1.9017458579619415,243.99976736074314
88,23,0,0,0,9.999999999999996,13,10.0,29.708271147116424,15,31.0,26.58694330837769,9,15.0,47.558920129944376,41,47.75609756097561,53.99999999999999,11,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,5,2.536000000000001,52654,17,10,1.0,467.0827114711642,False,0.46446091143976237,4,11.733,5508.0,568,0,0.0,16874.29801156213,False,-0.7326056717713402,0,1.1900000000000002,58297,0,15,1.0,398.8041496256654,False,0.12165213366338455,5,1.582,75537,35,10,1.0,1406.1322170926628,False,0.05092032790982737,0,0.2,65123,486,315,1.0,27902.314288804035,False,0.0899864519670557,0,2.2520000000000007,84321,14,217,1.0,12383.824881819219,False,-0.03601988986730272,11,7.870000000000002,44041,677,0,0.0,32197.38892797234,False,-0.35950056484385573,0.625,422003,0.0,0.0,13,0,0,9,8,7.625,8,17,28,266.0,33.0,17,6,28,2185,2.032956645998638,246.03272400674177
89,28,0,0,0,9.999999999999996,8,10.0,29.974352861121762,22,32.0,25.94385486115773,49,22.755102040816325,46.961421277155715,28,43.964285714285715,53.99999999999999,11,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,12,2.6510000000000007,52936,15,10,1.0,449.7435286112176,False,0.47202945573200444,44,12.169000000000002,3867.0,584,0,0.0,17505.02207089511,False,-0.7580244087389255,0,1.1900000000000002,58180,0,16,0.6,415.1016777785237,False,0.11956494168755298,15,1.727,75757,29,10,1.0,1221.9860037451313,False,0.052683717942720094,0,0.2,64299,521,322,1.0,28638.326033907317,False,0.08370086589134688,0,2.2520000000000007,83321,29,227,1.0,13619.881217037513,False,-0.040087964124620575,11,7.969000000000001,43564,680,0,0.0,31933.766468465885,False,-0.3659845227729598,0.575,418446,0.0,0.0,7,0,0,14,14,13.6,4,18,25,261.0,46.0,18,10,25,706,1.973520463972818,248.0062444707146
90,25,0,0,0,9.999999999999996,10,10.0,29.718724196901775,5,21.0,25.542642693203504,10,15.0,47.44924179047918,9,55.666666666666664,53.99999999999999,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.6390000000000002,52941,15,15,1.0,595.7808629535266,False,0.4741897998415231,10,12.225000000000003,3642.0,584,0,0.0,17355.734930990635,False,-0.7637699903072688,0,1.1900000000000002,58075,0,21,0.5,536.3954965572736,False,0.11871448359178245,0,1.7120000000000002,75757,19,20,1.0,1434.29504698045,False,0.05414698982011733,0,0.2,64650,521,323,1.0,28633.821941483802,False,0.0885081323676274,0,2.2520000000000007,83258,22,237,1.0,13841.88331939054,False,-0.039576743599816125,9,8.048,42958,686,0,0.0,32550.179868268715,False,-0.3691560792999163,0.5625,417803,0.0,0.0,7,0,0,4,6,6.0,8,12,25,160.0,54.0,12,13,25,706,1.8840172290219925,249.89026169973658
91,25,0,0,0,9.999999999999996,8,10.0,29.718724196901775,0,,25.63882377622345,10,28.0,47.90230510312293,5,61.0,53.99999999999999,14,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.6390000000000002,52861,13,25,1.0,872.9681049225444,False,0.4758122626256098,5,12.265000000000004,3547.0,584,0,0.0,17355.734930990635,False,-0.765591588711932,0,1.1900000000000002,58280,0,16,0.0,410.2211804195752,False,0.12143562260718255,0,1.7120000000000002,75552,14,30,1.0,1796.0126859608163,False,0.05381421915723009,0,0.2,64880,516,328,1.0,28941.58914235562,False,0.09379972115868299,0,2.2520000000000007,82953,17,247,1.0,14152.339186753088,False,-0.04117184521671501,14,8.179000000000002,42606,686,0,0.0,32860.98130074233,False,-0.37124989988421997,0.5,417201,0.0,0.0,6,0,0,8,9,9.0,3,11,28,135.0,87.0,11,14,28,590,1.6150540169910528,251.50531571672764
92,28,0,0,0,9.999999999999996,12,10.0,29.86270277213443,20,31.0,25.802129224367164,23,27.434782608695652,49.01584766310708,8,67.75,53.99999999999999,13,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.6390000000000007,53361,15,15,1.0,597.9405415820164,False,0.4858495395356651,4,12.300000000000002,3161.0,594,0,0.0,17738.445446647853,False,-0.7693238471520953,3,1.2200000000000002,58439,0,10,1.0,258.0212922436716,False,0.12302520797134987,0,1.7120000000000002,75592,12,38,1.0,2172.227761890475,False,0.056958535011513226,0,0.2,64751,521,332,1.0,29716.170750046844,False,0.09736009394071932,0,2.252000000000001,82648,12,257,1.0,14466.190171957283,False,-0.042748867501159395,13,8.295000000000002,42037,689,0,0.0,33771.91903988078,False,-0.37245902848990486,0.625,416511,0.0,0.0,14,0,0,9,11,10.75,3,12,27,183.0,94.0,12,16,27,1793,1.945733067987021,253.45104878471466
93,27,0,0,0,9.999999999999996,8,10.0,29.150065053264484,41,26.365853658536587,26.40368936410362,15,35.53333333333333,48.16077643966235,17,41.705882352941174,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,26,2.8990000000000005,53542,13,10,1.0,421.5006505326448,False,0.4884186278248414,4,12.336,2765.0,604,0,0.0,17606.63929217175,False,-0.7781807093479469,1,1.227,58117,21,10,1.0,876.1882597595904,False,0.12277753738839928,0,1.7120000000000002,75508,13,39,1.0,2221.5182428801786,False,0.0561403677865091,0,0.2,65011,515,334,1.0,29683.599353360587,False,0.10071953900532486,0,2.2520000000000007,82479,19,257,1.0,14793.054752353584,False,-0.04280816469272283,10,8.382000000000001,41825,689,0,0.0,33182.77496692736,False,-0.3778541191387861,0.625,415769,0.0,0.0,14,0,0,8,11,9.852813852813853,5,13,37,196.0,87.0,13,14,37,1649,1.9112636519712396,255.3623124366859
94,37,0,0,0,9.999999999999995,15,10.0,29.150065053264484,0,,26.19857250451332,4,15.0,48.16077643966235,0,,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.8730000000000007,53392,18,20,1.0,763.0013010652896,False,0.4889932062505578,4,12.372000000000005,2689.0,604,0,0.0,17606.63929217175,False,-0.7796379880716775,0,1.2260000000000002,58117,11,20,1.0,844.6221656761757,False,0.12247490187985291,0,1.7120000000000002,75448,7,49,1.0,2543.2680530750486,False,0.05753086354226999,0,0.2,65011,505,344,1.0,29797.586210023073,False,0.10150515679722581,0,2.2520000000000007,82965,9,258,1.0,14365.44698795696,False,-0.03990922313245132,11,8.482000000000001,41584,689,0,0.0,33182.77496692736,False,-0.38042081598100347,0.625,415728,0.0,0.0,11,0,0,16,7,7.0,4,20,30,302.0,92.0,20,17,30,636,2.272293735994026,257.6346061726799
95,30,0,0,0,9.999999999999995,8,10.0,29.357529116657666,18,31.444444444444443,26.316342653547654,14,28.0,47.50273537402225,26,44.19230769230769,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.8730000000000007,53878,16,12,1.0,512.2903493998919,False,0.4989794864789263,0,12.368,2123.0,622,0,0.0,18260.38311056107,False,-0.7842232022687425,0,1.2260000000000002,58509,1,16,1.0,450.4190115734201,False,0.12621202457790137,0,1.7120000000000002,76013,0,39,0.7,1852.6066795868678,False,0.06055886389040656,0,0.2,65203,509,345,1.0,29783.46211469343,False,0.10405440764958386,0,2.2520000000000007,83410,4,258,1.0,14122.01094149609,False,-0.036466207244815536,10,8.571000000000002,40318,710,0,0.0,33726.9421155558,False,-0.39100621909816385,0.5875,415976,0.0,0.0,20,0,0,10,6,6.0,6,16,39,237.0,98.0,16,14,39,2727,1.9858741600182839,259.6204803326982
96,39,0,0,0,9.999999999999995,11,10.0,29.646526923728832,22,32.0,26.030188001016896,5,15.0,45.793928143926216,9,19.0,54.00000000000001,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,10,2.9730000000000008,54222,17,10,1.0,466.4652692372882,False,0.5078704279398196,5,12.418000000000001,1676.0,633,0,0.0,18766.25154272035,False,-0.7879443593465222,0,1.2260000000000002,58157,2,26,1.0,736.077941873897,False,0.12220123812963929,0,1.7120000000000002,76109,0,35,0.5,1602.7874850374176,False,0.06016036366606985,0,0.2,65203,499,355,1.0,29245.908303601238,False,0.1003494906928103,0,2.2520000000000007,83239,3,268,1.0,14609.38178443178,False,-0.03569209337860492,9,8.651000000000002,40146,710,0,0.0,32513.688982187614,False,-0.3992987433719175,0.5625,415274,0.0,0.0,7,0,0,15,6,5.909090909090909,7,22,36,322.0,105.0,22,17,36,633,2.9015957139781676,262.5220760466764
97,36,0,0,0,9.999999999999995,14,10.0,29.646526923728832,0,,24.204333257425155,29,13.0,46.14860589755885,14,49.57142857142857,54.0,13,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.963000000000001,54082,21,20,1.0,802.9305384745766,False,0.5086521922035026,29,12.703000000000003,1067.0,633,0,0.0,18766.25154272035,False,-0.7996217638564164,0,1.2260000000000002,58157,0,28,0.2,677.7213312079043,False,0.12164175229337236,0,1.7120000000000002,76121,19,36,1.0,2121.2321442031966,False,0.0638989892220328,0,0.2,65508,489,360,1.0,28449.417086002086,False,0.09906415988477722,0,2.2520000000000007,82545,7,278,1.0,15335.040241282912,False,-0.03921912646422653,13,8.772000000000002,39834,710,0,0.0,32765.510187266784,False,-0.4012806316243315,0.525,413836,0.0,0.0,12,0,0,10,7,7.0,5,15,36,222.0,133.0,15,21,36,834,1.697862958011683,264.21993900468806
98,36,0,0,0,9.999999999999996,10,10.0,29.646526923728832,0,,26.48165310031375,37,37.945945945945944,46.38101531466457,31,47.38709677419355,54.0,17,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.963000000000001,53982,21,30,1.0,1099.3958077118648,False,0.5099877583168835,5,12.724000000000002,1037.0,633,0,0.0,18766.25154272035,False,-0.800197005457889,4,1.2660000000000002,59285,0,0,0.0,0.0,False,0.1367732781101396,0,1.7120000000000002,76199,23,29,1.0,1954.1274654324889,False,0.06382245379092218,0,0.2,65495,502,356,1.0,29805.431308378087,False,0.10823085565281398,0,2.2520000000000007,81800,23,282,1.0,16294.763352237285,False,-0.04204290243230581,11,8.869000000000002,39188,715,0,0.0,33162.42594998517,False,-0.4060470421748487,0.5,413508,0.0,0.0,15,0,0,14,9,9.0,7,21,30,290.0,125.0,21,15,30,3097,2.0231101060053334,266.2430491106934
99,30,0,0,0,9.999999999999996,11,10.0,29.646526923728832,0,,26.25755095914441,4,15.0,46.38101531466457,0,,54.00000000000001,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.963000000000001,53872,22,40,1.0,1405.8610769491534,False,0.5111848739678401,4,12.759000000000002,961.0,633,0,0.0,18766.25154272035,False,-0.8016542841816197,0,1.262,59285,0,0,0.0,0.0,False,0.1367732781101396,0,1.7120000000000002,76139,17,39,1.0,2255.237963577373,False,0.06507069971864322,0,0.2,65495,492,366,1.0,29894.166677066285,False,0.10884243567575262,0,2.2520000000000007,81800,13,292,1.0,16370.953199090642,False,-0.041637184093452045,9,8.948,39014,715,0,0.0,33162.42594998517,False,-0.4079001759945409,0.5,413088,0.0,0.0,6,0,0,10,6,6.0,9,19,31,285.0,93.0,19,11,31,110,2.1593527449877,268.4024018556811
100,31,0,0,0,9.999999999999998,6,10.0,29.769717912974553,10,32.0,25.43814109119093,14,14.642857142857142,43.724937398333175,44,34.75,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.963000000000001,54132,18,40,1.0,1370.788716518982,False,0.5178987195619286,14,12.895000000000001,602.0,633,0,0.0,18844.23143891289,False,-0.8077903873397675,0,1.2620000000000002,58965,0,10,1.0,254.38141091190928,False,0.13307621386439553,0,1.7120000000000002,77459,7,16,1.0,877.6659860116673,False,0.0737715793152736,0,0.2,65499,496,365,1.0,28576.92013162231,False,0.09981887444946874,0,2.252000000000001,80595,47,296,1.0,18039.07205772166,False,-0.04558777326949427,14,9.079000000000002,38645,715,0,0.0,31263.33023980822,False,-0.42194296693216776,0.625,412419,0.0,0.0,10,0,0,15,12,12.0,5,20,28,302.0,63.0,20,11,28,2233,2.5749898399808444,270.97739169566194
101,28,0,0,0,9.999999999999998,9,10.0,29.886308772202888,18,31.0,25.573977947887936,10,28.0,43.3683150615431,5,31.0,54.0,13,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.963000000000001,54600,17,32,1.0,1126.3618807104924,False,0.5274735820002007,5,12.931000000000003,386.0,639,0,0.0,19097.351305437645,False,-0.8095053755806331,0,1.2620000000000002,58733,2,15,1.0,443.3822867627248,False,0.13043969825474316,0,1.7120000000000002,77459,0,23,0.7,997.4712464154914,False,0.07459729858583165,0,0.2,65374,496,370,1.0,28730.969634923364,False,0.09915756647453586,0,2.2520000000000007,80595,37,306,1.0,18128.627657277095,False,-0.04511088099857766,13,9.195,38176,720,0,0.0,31225.186844311032,False,-0.4271410253777569,0.5875,411845,0.0,0.0,10,0,0,11,7,7.0,6,17,31,239.0,34.0,17,11,31,943,2.3879713179776445,273.3653630136396
102,31,0,0,0,9.999999999999998,7,10.0,29.95209364991951,26,30.384615384615383,25.55563922978805,20,25.4,43.22760697459002,7,40.0,53.99999999999999,9,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,2.963000000000001,55320,14,16,1.0,619.2334983987122,False,0.5403892326853673,4,12.966000000000003,-873.0,660,0,0.0,19768.381808946877,False,-0.8272129370978403,1,1.2720000000000002,58992,0,7,0.7,178.88947460851634,False,0.1328701629334303,0,1.7120000000000002,77399,0,27,0.4,1167.1453883139304,False,0.07493966165132411,0,0.2,65206,502,373,1.0,28952.828294875675,False,0.09837088395552947,0,2.2520000000000007,80315,34,316,1.0,18533.738637136055,False,-0.04593568008341199,9,9.272000000000002,38002,720,0,0.0,31123.87702170481,False,-0.4295336438484221,0.5125,410883,0.0,0.0,6,0,0,10,9,8.593817204301075,6,16,30,222.0,60.0,16,15,30,505,2.880737145023886,276.24610015866347
103,30,0,0,0,9.999999999999998,11,10.0,29.95673171508166,19,30.0,25.38875008510666,9,22.22222222222222,42.3605097404452,16,34.1875,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,3,2.9930000000000008,55705,15,10,1.0,449.5673171508166,False,0.5487008821668994,5,13.012000000000002,-3357.0,679,0,0.0,20340.62083454045,False,-0.8693566801413134,0,1.2710000000000001,59052,0,3,0.0,76.16625025531998,False,0.1330358016016195,0,1.7120000000000002,77581,0,20,0.4,847.210194808904,False,0.07524336417451614,0,0.2,65371,497,378,1.0,28630.481474186294,False,0.09842363103538647,0,2.2520000000000007,80200,40,318,1.0,18866.420389617808,False,-0.0453888897725236,12,9.383000000000001,37719,720,0,0.0,30499.567013120544,False,-0.435872160322059,0.425,408793,0.0,0.0,13,0,0,9,9,10.810526315789474,4,13,32,213.0,109.0,13,17,32,1149,2.494315339019522,278.740415497683
104,32,0,0,0,9.999999999999996,10,10.0,30.286564823330067,34,32.0,24.944106597711254,19,21.157894736842106,43.34805042443107,5,73.0,53.99999999999999,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,24,3.230000000000001,55890,15,10,1.0,452.86564823330065,False,0.5538692148229676,10,13.107000000000005,-19898.0,696,0,0.0,21079.449117037726,False,-1.1794423117326496,6,1.3310000000000002,58556,7,10,1.0,461.447019740423,False,0.12721896590485915,0,1.7120000000000002,77506,0,25,0.5,1083.701260610777,False,0.07583947606078058,0,0.2,65409,501,383,1.0,29099.30071801044,False,0.10217862265328503,0,2.2520000000000007,80794,30,317,1.0,18418.441512732927,False,-0.04144820537444517,9,9.461000000000002,37179,725,0,0.0,31427.336557712526,False,-0.4366828022913226,0.5625,391958,0.0,0.0,13,0,0,11,12,68.62878787878788,5,16,41,242.0,139.0,16,16,41,1059,2.552850122039672,281.29326561972266
105,41,0,0,0,9.999999999999996,10,10.0,30.33059783631229,5,32.0,26.46360969078215,34,33.73529411764706,43.34805042443107,0,,53.99999999999999,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,55950,15,15,1.0,604.9589675446844,False,0.5576363594110967,14,13.237000000000002,-47837.0,701,0,0.0,21261.749083254916,False,-1.7134170397755126,10,1.4250000000000003,59036,0,7,0.7,185.24526783547503,False,0.13377478589349856,0,1.7120000000000002,76686,10,35,1.0,1781.8178617629092,False,0.06934784730903783,0,0.2,65082,505,393,1.0,30399.9067106464,False,0.10663514673894085,0,2.2520000000000007,81226,20,319,1.0,18092.96100848862,False,-0.038580536724593384,12,9.572000000000001,36905,725,0,0.0,31427.336557712526,False,-0.4396009555476196,0.5875,363570,0.0,0.0,12,0,0,15,10,143.97291666666666,6,21,39,312.0,120.0,21,20,39,737,2.2134419070207514,283.5067075267434
