index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
81,26,0,0,0,10.0,20,10.0,19.216760800211706,35,17.685714285714287,32.348452951326855,44,33.20454545454545,36.52425226249527,13,30.615384615384617,36.0,20,36.0,0,2.666000000000001,29412,1,25,1.0,490.4190200052926,False,0.2809782960436526,0,0.56,28730,33,56,1.0,1406.1386048118554,False,0.27129705003481036,0,0.24500000000000002,33139,141,246,1.0,10667.282698856257,False,0.13699918283027837,0,0.2,27659,116,445,1.0,16624.20581616501,False,0.06307009806077675,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,2.855000000000001,35061,181,34,1.0,7096.894561114999,False,-0.06353665428321088,10,7.167000000000001,33218,478,0,0.0,17458.592581472738,False,-0.2462842510738425,10,7.293000000000002,25901,498,0,0.0,18189.077626722643,False,-0.37119454462641815,0.625,254349,0.0,0.0,13,0,0,2,4,4.0,1,3,32,39.0,68.0,3,23,32,2678,2.8327867679763585,259.7973434519954
82,32,0,0,0,10.0,20,10.0,19.56819675334692,29,22.413793103448278,32.01854507795992,5,22.0,37.323054914110394,49,40.183673469387756,36.00000000000001,20,36.0,0,2.666000000000001,29608,0,22,0.9,430.50032857363226,False,0.28815005892738493,0,0.56,28984,35,49,1.0,1308.841640913999,False,0.2801667596949291,0,0.24500000000000002,33139,131,256,1.0,10760.181314646186,False,0.13837192000836626,0,0.2,27119,135,450,1.0,17050.051846783797,False,0.05340384559481924,0,0.2,41229,0,0,0.0,0.0,False,0.0,15,3.005000000000001,36407,176,10,1.0,6008.49448286205,False,-0.04408917894125434,11,7.267000000000002,31231,524,0,0.0,19557.280774993847,False,-0.2631322027617615,9,7.373000000000001,25676,501,0,0.0,18698.850511969307,False,-0.370657540230987,0.6125,253393,0.0,0.0,8,0,0,8,7,6.260869565217392,6,14,41,165.0,99.0,14,18,41,960,5.081871769973077,264.8792152219685
83,41,0,0,0,10.0,20,10.0,19.76397589869669,19,22.210526315789473,32.130650108469816,9,33.888888888888886,36.678687157912684,15,28.0,36.00000000000001,20,36.0,0,2.666000000000001,29536,0,29,0.8,573.155301062204,False,0.2881210111666854,0,0.56,29278,37,41,1.0,1180.3230118465642,False,0.2900899060955115,0,0.24500000000000002,33022,140,257,1.0,11024.533703694278,False,0.13882042887511126,0,0.2,27119,125,460,1.0,17250.5960372332,False,0.05636723168769697,0,0.2,41229,0,0,0.0,0.0,False,0.0,5,3.040000000000001,36367,175,10,1.0,5989.6506405613445,False,-0.0452878963768058,7,7.326000000000001,31035,533,0,0.0,19549.74025516746,False,-0.26672170683897417,13,7.494000000000002,25241,507,0,0.0,18596.09438906173,False,-0.3793968592638289,0.6,252827,0.0,0.0,10,0,0,13,5,4.555555555555555,4,17,42,187.0,130.0,17,24,42,1221,4.670765287999529,269.549980509968
84,42,0,0,0,10.0,20,10.0,19.908942916728435,16,22.0,31.777921041309952,6,23.833333333333332,36.678687157912684,0,,36.00000000000001,20,36.0,0,2.666000000000001,29492,1,36,1.0,726.7219450022237,False,0.28953701505274326,0,0.5600000000000002,29474,36,38,1.0,1116.5398308356805,False,0.2971782098919247,0,0.24500000000000002,33099,133,261,1.0,10941.92679970678,False,0.13987538492931967,0,0.2,26833,128,470,1.0,17483.967582756915,False,0.051363412577310565,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,36224,171,20,1.0,6167.598241222256,False,-0.046598289538646934,13,7.449000000000002,30845,533,0,0.0,19549.74025516746,False,-0.2701356573187241,7,7.551000000000002,25180,507,0,0.0,18596.09438906173,False,-0.3804929170494328,0.625,252376,0.0,0.0,9,0,0,8,5,5.0,5,13,39,196.0,129.0,13,29,39,695,5.421579070040025,274.97155958000803
85,39,0,0,0,10.0,20,10.0,19.908942916728435,0,,31.064335882175275,10,22.0,36.71770859101151,27,37.0,36.00000000000001,20,36.0,0,2.666000000000001,29372,3,46,1.0,945.811374169508,False,0.2890854218678625,0,0.5600000000000002,29394,34,48,1.0,1295.6292600029649,False,0.2975904729613632,0,0.24500000000000002,33209,123,266,1.0,10711.91332341622,False,0.13972741855684923,0,0.2,26943,118,475,1.0,17104.81480820721,False,0.04901165600093411,0,0.2,41229,0,0,0.0,0.0,False,0.0,7,3.105000000000001,36786,171,10,1.0,5679.178521762087,False,-0.03889036210237827,14,7.5760000000000005,29637,560,0,0.0,20561.916810966446,False,-0.2827477197419193,6,7.604000000000003,25129,507,0,0.0,18615.878255642834,False,-0.3812315533866134,0.625,251699,0.0,0.0,7,0,0,7,6,5.2592592592592595,5,12,41,169.0,101.0,12,27,41,420,5.647149291005917,280.61870887101395
86,41,0,0,0,10.0,20,10.0,19.99910133515107,28,20.714285714285715,29.881525348984102,18,21.77777777777778,37.070775636930364,5,51.2,36.00000000000001,20,36.0,0,2.666000000000001,29362,6,48,1.0,1019.9568640872515,False,0.2902547698705782,0,0.5600000000000002,29784,31,38,1.0,1069.9658507357408,False,0.3095621512339266,0,0.24500000000000002,32859,131,276,1.0,10867.183271224403,False,0.13167809308189862,0,0.2,27105,118,467,1.0,16314.5662955234,False,0.04212203055122204,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000003,36650,179,15,1.0,5904.85467202211,False,-0.03945214931210913,9,7.652000000000001,29538,560,0,0.0,20759.634356681003,False,-0.28275025733387543,11,7.708000000000002,24729,512,0,0.0,18980.237126108346,False,-0.3851453882370688,0.625,251256,0.0,0.0,13,0,0,9,5,5.0,5,14,39,204.0,98.0,14,27,39,1428,5.125346695014741,285.7440555660287
87,39,0,0,0,10.0,20,10.0,20.497285562181442,52,22.653846153846153,29.881525348984102,0,,37.070775636930364,0,,36.00000000000001,20,36.0,0,2.666000000000001,29648,7,40,1.0,889.8914224872577,False,0.29979896817742,0,0.56,30476,30,14,1.0,586.9619978705402,False,0.3290204301544259,0,0.24500000000000002,31681,173,286,1.0,12092.146652066842,False,0.11496507746057344,0,0.2,27105,108,477,1.0,16467.19443218101,False,0.04437737435619315,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,36650,169,25,1.0,5976.747174901572,False,-0.0385802811746396,11,7.753000000000001,29396,560,0,0.0,20759.634356681003,False,-0.285301736113478,9,7.787000000000002,24636,512,0,0.0,18980.237126108346,False,-0.38681642715610426,0.625,250821,0.0,0.0,8,0,0,9,5,5.0,7,16,47,226.0,91.0,16,23,47,1378,5.360130486020353,291.10418605204904
88,47,0,0,0,10.0,20,10.0,20.50694785786449,13,20.692307692307693,29.881525348984102,0,,37.17532831103694,4,42.0,36.00000000000001,20,36.0,0,2.666000000000001,29827,6,37,1.0,818.7570707409861,False,0.30599423528725345,0,0.56,30366,31,24,1.0,802.1667485887477,False,0.3289168700023485,0,0.24500000000000002,31665,165,296,1.0,12228.577899846936,False,0.11650822915516937,0,0.2,26852,109,487,1.0,16787.560161462487,False,0.04163430802763972,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,36818,159,31,1.0,5903.597708130617,False,-0.03539259128125083,10,7.842000000000002,29281,560,0,0.0,20818.183854180686,False,-0.28684206117996297,10,7.878000000000001,24354,516,0,0.0,19182.46940849506,False,-0.39006657734848293,0.625,250392,0.0,0.0,9,0,0,13,4,4.0,2,15,44,222.0,127.0,15,32,44,637,5.008875469036866,296.1130615210859
89,44,0,0,0,10.0,20,10.0,20.506611875501985,12,20.5,30.005536294789408,41,30.390243902439025,36.817073132737214,12,31.75,36.00000000000001,20,36.0,0,2.666000000000001,29973,6,35,1.0,777.7314156425695,False,0.31141437922517645,0,0.56,30266,31,34,1.0,1007.2248037670674,False,0.3290261058173606,0,0.24500000000000002,32895,157,265,1.0,11171.005182573004,False,0.13723150962811426,0,0.2,26622,109,497,1.0,17147.972232940054,False,0.0401627247235283,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,35953,190,29,1.0,6768.747016859366,False,-0.045880969501329506,9,7.922000000000001,29182,560,0,0.0,20617.56095433284,False,-0.29042332128568615,11,7.978000000000002,23830,528,0,0.0,19439.41461408525,False,-0.3971734770718614,0.625,249950,0.0,0.0,11,0,0,6,5,5.0,4,10,44,166.0,120.0,10,34,44,2073,4.192142816027626,300.30520433711354
90,44,0,0,0,10.0,20,10.0,20.607761957996622,27,21.444444444444443,30.005536294789408,0,,37.245509445727926,16,41.625,36.00000000000001,20,36.0,0,2.666000000000001,30168,8,30,1.0,698.2328587398987,False,0.3181200945650461,0,0.56,30450,29,32,1.0,949.4483826558919,False,0.3357258202888712,0,0.24500000000000002,32631,159,275,1.0,11528.15663238855,False,0.13470692780666946,0,0.2,26307,114,507,1.0,17562.091764669847,False,0.03697271869063231,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000003,36619,180,23,1.0,6257.643250313836,False,-0.03592564396039396,5,7.963000000000001,29147,560,0,0.0,20857.485289607637,False,-0.2888967074279689,15,8.117,22927,544,0,0.0,20261.557138475993,False,-0.4060125315478133,0.625,249478,0.0,0.0,10,0,0,2,4,4.0,3,5,44,58.0,136.0,5,39,44,1445,2.9013497490086593,303.2065540861222
91,44,0,0,0,10.0,20,10.0,20.49682801604336,2,8.0,29.74955807289547,5,22.0,37.45060070066565,13,40.0,36.00000000000001,20,36.0,0,2.666000000000001,30114,5,38,1.0,828.8794646096477,False,0.3186091798680384,0,0.56,30320,32,42,1.0,1180.866776673821,False,0.3351085603117187,0,0.24500000000000002,32725,151,280,1.0,11424.89729083328,False,0.1359591171030718,0,0.2,26307,104,517,1.0,17512.191637355467,False,0.03623535829647236,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,37029,175,20,1.0,5955.184676770021,False,-0.029649219278056478,11,8.068000000000001,28478,573,0,0.0,21459.19420148142,False,-0.29551160562150597,9,8.192000000000002,22829,544,0,0.0,20373.126781162115,False,-0.4067710606500691,0.625,249031,0.0,0.0,8,0,0,5,5,5.0,2,7,51,106.0,144.0,7,37,51,846,4.110197943984531,307.3167520301067
92,51,0,0,0,10.0,20,10.0,20.58616882965717,20,21.5,29.795103427497533,2,33.0,37.93667144699196,6,50.666666666666664,36.00000000000001,20,36.0,0,2.666000000000001,30464,3,28,1.0,606.4127272304007,False,0.3289221822570491,0,0.5600000000000002,30200,34,52,1.0,1410.4807791421727,False,0.3348842600885921,0,0.24500000000000002,32758,141,289,1.0,11513.434695528449,False,0.13824267363431217,0,0.2,25910,114,526,1.0,18019.04764944462,False,0.03199231092361349,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,37267,167,24,1.0,5886.262387119895,False,-0.024712430726916874,9,8.147000000000002,28379,573,0,0.0,21737.712739126393,False,-0.2947882206209222,11,8.293000000000001,22394,550,0,0.0,20865.16929584558,False,-0.41016666101407284,0.625,248601,0.0,0.0,11,0,0,4,5,5.0,1,5,52,62.0,155.0,5,46,52,1000,6.752080168982502,314.06883219908923
93,52,0,0,0,10.0,20,10.0,20.462844384238373,2,8.0,29.795103427497533,0,,37.07886516398581,12,26.583333333333332,36.000000000000014,20,36.0,0,2.666000000000001,30340,7,36,1.0,806.6623978325814,False,0.32789094673964625,0,0.5600000000000002,30140,30,62,1.0,1568.6963518227792,False,0.33570957912540556,0,0.24500000000000002,32758,131,299,1.0,11589.368539156989,False,0.13936472706145622,0,0.2,25894,106,536,1.0,18139.236941867945,False,0.03329545973147656,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,37586,157,22,1.0,5493.566271724801,False,-0.02173753581550844,8,8.218,28022,584,0,0.0,21654.05725576771,False,-0.30195442146325774,12,8.402000000000001,22191,551,0,0.0,20430.45470535618,False,-0.41771970832863603,0.625,248160,0.0,0.0,9,0,0,3,5,5.0,2,5,51,82.0,158.0,5,47,51,535,2.9352165419841185,317.00404874107335
94,51,0,0,0,10.0,20,10.0,20.07097682942069,28,17.5,29.795103427497533,0,,37.45782255952527,4,51.0,36.000000000000014,20,36.0,0,2.666000000000001,30540,4,28,1.0,601.9873512237793,False,0.33210926380493655,0,0.5600000000000002,30230,33,62,1.0,1574.4005634240827,False,0.33972012274153596,0,0.24500000000000002,32268,149,309,1.0,12197.262506680421,False,0.1338662190306531,0,0.2,25894,96,546,1.0,18194.94024703804,False,0.034118572081420405,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000003,37790,147,28,1.0,5428.699235508845,False,-0.017576229892686653,8,8.29,27938,584,0,0.0,21875.36837476276,False,-0.30147547009412834,12,8.510000000000002,21819,555,0,0.0,20789.091520536524,False,-0.4211818420909861,0.625,247708,0.0,0.0,9,0,0,7,5,5.0,2,9,41,142.0,158.0,9,42,41,894,2.87731603597058,319.8813647770439
95,41,0,0,0,10.0,20,10.0,19.77924321417116,20,17.0,29.844235351767033,2,33.0,39.76981442525348,25,52.0,36.000000000000014,20,36.0,0,2.666000000000001,30498,3,32,1.0,662.9357828534771,False,0.33161143276722266,0,0.56,30412,34,58,1.0,1487.1961064219272,False,0.34569791176619574,0,0.24500000000000002,32253,145,318,1.0,12358.457107916734,False,0.13580484540468624,0,0.2,25635,100,555,1.0,18541.47494164782,False,0.03158487663870638,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,39024,139,13,1.0,4665.3563014239135,False,0.0030968044510407593,8,8.362000000000002,27854,584,0,0.0,23225.57162434803,False,-0.2908544612754876,12,8.618,20351,580,0,0.0,23066.492366647017,False,-0.4270987497156807,0.625,247256,0.0,0.0,12,0,0,3,5,5.0,0,3,28,44.0,122.0,3,38,28,1906,1.7308547269785777,321.6122195040225
96,28,0,0,0,10.0,20,10.0,19.65620932211483,2,8.0,29.844235351767033,0,,39.76981442525348,0,,36.000000000000014,20,36.0,0,2.666000000000001,30414,3,40,1.0,816.2483728845932,False,0.3312942374931883,0,0.56,30312,34,68,1.0,1676.6222339038084,False,0.34546955411851693,0,0.24500000000000002,32253,135,328,1.0,12442.49745386509,False,0.1370466863768225,0,0.2,25619,92,565,1.0,18670.364231382937,False,0.03301658290307848,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,39024,129,23,1.0,4764.612092158777,False,0.004300517744291296,10,8.454,27745,584,0,0.0,23225.57162434803,False,-0.29281299076123884,10,8.706000000000001,20253,580,0,0.0,23066.492366647017,False,-0.4288596294368148,0.625,246849,0.0,0.0,5,0,0,1,4,4.0,1,2,20,29.0,78.0,2,26,20,216,1.0810775380232371,322.69329704204574
97,20,0,0,0,10.0,0,,19.65620932211483,0,,29.844235351767033,0,,39.76981442525348,0,,36.000000000000014,20,36.0,0,2.666000000000001,30414,0,43,0.3,845.2170008509377,False,0.33191985575438265,0,0.56,30312,24,78,1.0,1773.1843271249568,False,0.3475549483224983,0,0.24500000000000002,32253,125,338,1.0,12544.37771416161,False,0.13855214283419948,0,0.2,25619,82,575,1.0,18772.24449167946,False,0.03452203936045546,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,39024,119,33,1.0,4863.867882893642,False,0.0055042310375420095,8,8.524000000000003,27664,584,0,0.0,23225.57162434803,False,-0.2942684117552375,12,8.816,20100,580,0,0.0,23066.492366647017,False,-0.4316087579810345,0.5375,246615,0.0,0.0,0,0,0,0,5,5.0,0,0,16,0.0,60.0,0,20,16,0,0.7391848710249178,323.43248191307066
98,16,0,0,0,10.0,0,,19.65620932211483,0,,29.844235351767033,0,,39.76981442525348,0,,36.000000000000014,20,36.0,0,2.666000000000001,30414,0,43,0.0,845.2170008509377,False,0.33191985575438265,0,0.56,30312,14,88,1.0,1869.746420346105,False,0.34964034252647946,0,0.24500000000000002,32253,115,348,1.0,12646.257974458133,False,0.14005759929157624,0,0.2,25619,72,585,1.0,18874.12475197598,False,0.036027495817832225,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000003,39024,109,43,1.0,4963.123673628506,False,0.0067079443307927235,13,8.646,27480,584,0,0.0,23225.57162434803,False,-0.29757455327246896,7,8.874000000000002,20030,580,0,0.0,23066.492366647017,False,-0.432866529210416,0.5,246361,0.0,0.0,0,0,0,0,5,5.0,0,0,9,0.0,48.0,0,16,9,0,0.7576094090472907,324.19009132211795
99,9,0,0,0,10.0,0,,19.65620932211483,0,,29.844235351767033,0,,39.84269754290646,2,45.0,36.000000000000014,20,36.0,0,2.666000000000001,30414,0,43,0.0,845.2170008509377,False,0.33191985575438265,0,0.56,30312,4,98,1.0,1966.3085135672534,False,0.3517257367304607,0,0.24500000000000002,32253,105,358,1.0,12748.138234754655,False,0.14156305574895323,0,0.2,25619,62,595,1.0,18976.005012272504,False,0.037532952275209204,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,39114,99,51,1.0,4986.556874513166,False,0.009175057295995057,6,8.693,27385,585,0,0.0,23307.978062600276,False,-0.29854118246127614,14,9.007000000000001,19772,581,0,0.0,23148.607272428653,False,-0.43676458769874,0.5,246098,0.0,0.0,2,0,0,0,5,5.0,0,0,3,0.0,27.0,0,9,3,90,0.592386643984355,324.7824779661023
100,3,0,0,0,10.0,0,,19.65620932211483,0,,29.844235351767033,0,,40.15187742856053,7,45.857142857142854,36.00000000000001,20,36.0,0,2.666000000000001,30414,0,43,0.0,845.2170008509377,False,0.33191985575438265,0,0.5600000000000002,30312,0,102,0.4,2004.9333508557127,False,0.35255989441205315,0,0.24500000000000002,32253,95,368,1.0,12850.018495051176,False,0.14306851220633,0,0.2,25619,52,605,1.0,19077.885272569023,False,0.039038408732585975,0,0.2,41229,0,0,0.0,0.0,False,0.0,0,3.0980000000000008,39435,89,54,1.0,4824.338327449535,False,0.014993552201721393,11,8.797,27121,588,0,0.0,23609.30392799359,False,-0.30057764106808504,9,9.083,19470,585,0,0.0,23488.84829570791,False,-0.43913421950167186,0.425,245853,0.0,0.0,4,0,0,0,5,5.0,0,0,0,0.0,9.0,0,3,0,321,0.6019150309730321,325.38439299707534
